,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,-0.02789458504603467,,,,,,,,,,,-0.040434298495052624,,0.10002725919282823,
BMP1,-0.032715269959997954,0.018149625159091333,-0.0024640126306285084,0.01958375278452616,0.04376452786925462,-0.015529406691479584,0.1782247812861189,0.009008426481596384,0.012794447579328593,0.0405707869630323,-0.051673780269907044,0.06260244811779522,0.1318786122156082,0.004775452544554047,0.05710813946929973,0.08045933075957692,0.03670245322224092,-0.01047918494094377,0.02651727936229085,0.08554992390399595,0.08430275047620059
NDP,0.04828019946899613,-0.09062414864282953,0.0397455208728139,-0.002741287908235264,-0.038979796383862404,0.03010102688179889,0.05525354085024685,-0.008834118428662685,0.023866718087449067,0.01275859229708743,0.025413819879330158,0.08068501226099312,-0.07284042349513893,-0.05623903861346127,0.02283585853640426,0.0375490881990563,0.09835565532993594,0.01142699324501,0.04239015599698497,0.15239298323172779,0.05936041576913399
TNFSF18,0.029970875056348118,-0.04046780801384041,0.006042482256417281,0.025827562136448587,,,0.05244328103841951,-0.013383383678501694,,,,0.021095778786814654,,-0.03950876099268504,,,,-0.017348632811829728,,-0.00011461371372723199,0.1522553923822668
IL36G,,,,,,,,,,,-0.01355278612535629,,,,,,,,,,
RTN4,0.02607882869073704,0.008475936569279675,0.04408128089388032,-0.014673871003553683,-0.014835220826268494,0.03378433151036475,-0.23020893477332638,0.03986077321018264,-0.043491098114992605,-0.06124555179444284,-0.008964934135550896,0.0911970402818054,0.07993749146346817,0.0692948176707605,-0.022544601131862116,-0.06156399552622003,-0.03677826587001566,-0.08399440935430497,-0.033156165849133695,0.014609686901379797,-0.22219440843435828
HEBP1,-0.02936183329595693,0.02701249261977067,0.014249458015936566,-0.009734344616868281,-0.04236925128710579,0.022473716939293144,0.08772280020644145,-0.031953970985167196,0.07282493672645521,-0.04547469423022597,0.007499714505952129,0.047551072895352695,0.02247888201099934,-0.03902313038773347,0.03694207684832171,0.05913376384056828,0.08263147839542444,0.0005481608622096893,0.10311333512126283,0.09152321511261766,0.0812961683673521
WNT7B,0.010854651905266084,-0.08729552969254353,-0.028956943424654318,0.00921108193810951,0.024020230191586292,-0.0342409273970817,-0.07631548155172956,-0.00685853704866575,,-0.02865990375998803,0.07772772929400316,0.06791180841307441,-0.06432470751721928,,-0.028522393953985724,0.009070524380254737,0.014455475281050876,-0.025439840749886443,0.05784675759086472,0.026725668613197345,0.018874086639345585
PTMA,0.034848643625028944,7.91137004145982e-05,-0.031930585364559165,-0.051168248007743826,-0.06535641750990523,-0.02604061006551151,-0.14518195042738005,0.016564430786792532,0.11230787718966552,0.1327773822574616,-0.005817179820136712,-0.002905817955519465,-0.10427517369630822,-0.032974613645427045,-0.11467753365522561,-0.06655550927984945,-0.0069054300878471555,-0.05008689519797086,-0.01370571098035009,-0.13367371471442763,-0.03041143386748383
FASLG,-0.01673685606185805,,,,,,,,,,,,,,,,,,,0.012502919055322095,
CEACAM1,0.17615534801419117,,-0.021543200115721615,-0.01049499404798803,0.03518410076673968,0.021047693284962237,0.03439044106374256,-0.0210488741487551,,,,,0.08530567177775486,-0.027781364182424793,-0.02557933975105072,0.01766929787526346,-0.04144609198371883,0.06442491439569695,-0.017255701090265054,0.019253656712474754,
PDAP1,-0.013031046900427971,-0.026458046316787717,-0.022609662549429265,-0.018529129415077315,0.02461677945477579,-0.013945006376565578,0.16646498704569956,0.03960950032816228,0.028011324881130492,0.08216266214857247,-0.011804383180278885,0.005953414312829902,-0.004202778765696026,-0.03665302092998735,0.00098465589443149,0.04450068345472161,-0.03952712230719555,0.011245336994260153,-0.05619548985984824,0.0657243409811179,0.061070363938871476
