,UKF243,UKF266,UKF269,UKF275,UKF296,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1
COL6A3,-0.03571145847118432,0.014191421793596481,0.05622173064035095,0.01582721505207573,0.022123439206370808,0.0682949483129782,-0.009004767553733169,0.0004038169940962015,0.06524080776099846,-0.10146465357578574
RLN2,,0.013485031377393193,-0.02547051989329918,-0.01620294823356906,0.057760481333285735,0.021774297226598408,,0.03549293557363265,,0.05514298781332748
WIF1,0.04060811037886296,-0.07490226914559525,-0.04374240617777358,-0.014005706348325516,0.011460781203681653,,,,,-0.003978623793116864
IL13,,,-0.02186401646900387,,,0.06417616695330446,,,,
PLAU,-0.004939037287813322,0.054729300673447036,0.09136119665654191,0.01860610386099945,0.028796654665641633,-0.030350940822858975,-0.03553783706214755,-0.04797327349682156,0.021213660604920352,-0.02307887888554332
CXCL12,-0.003240786572339591,-0.020422162683534598,0.03191649670670027,-0.027967295588303003,0.039837639712277405,0.025553762977069485,0.014131867946836952,-0.0023927128927005376,0.008344945563425252,0.015083022406109148
MMP9,0.0640552280955619,0.06564102001322794,0.07527594787605439,-0.02132962699225406,,-0.08082800370003916,0.03325733833537891,0.04446736310373589,0.009825930451822033,-0.014404899714703325
TNFSF14,-0.031553212809111594,,-0.03367217514268982,0.04195428040205101,0.02465787875040906,0.03649841525494441,,-0.030971570573142388,0.06252980634290264,-0.025713837647340965
HBEGF,-0.05549487359960852,0.08756803825520543,0.008497551956038931,0.1075413865803633,0.02522064457895202,-0.09731573280895073,0.0336320493707939,0.012753729960594361,0.03692648580436804,-0.013569917818479082
NUCB2,0.042381780516002276,0.03936857581110765,0.013733148774704112,-0.004958267011487804,0.004580722528895246,-0.01805559567610349,-0.01652634954593897,-0.00591013302561701,-0.0289075283463265,-0.05662895855417047
VCAN,-0.04678717163224827,0.10155566725692122,0.04516448921750815,0.02303394267952637,0.04203212070602843,-0.0682788542465784,-0.04646082182176694,0.004220113636718305,0.03873835610053959,-0.007360283011200875
VEGFC,-0.021225603933973283,-0.0025298089119469474,-0.013631688531772618,-0.0001955733876553979,0.05501966369718964,-0.046123383665757724,0.002250219507019241,-0.017282209241708434,-0.006974914709180435,-0.02077387666302967
LMAN1,-0.07223641226889344,0.047953347246980395,0.10509091492395446,0.020274446361845663,0.05537065204352903,0.048242518058671476,-0.035716108977027566,-0.007314181616762789,-0.0497275803038417,-0.02563704159779418
IRAK4,-0.07764074336584709,0.0731810772967837,0.04711691051530175,0.006346629113991728,-0.011609641264097657,0.04711972703641743,0.0914945835959038,0.0036015059773631297,-0.021061764230770767,-0.05642130716657556
MICB,0.028172665652203898,-0.028376373630170402,0.07738017439774568,0.0156487376495388,-0.015238837506254621,0.06524985968385344,-0.03168907542886162,0.03885876963225559,0.07050085413989624,0.004604662201579378
COL1A2,0.028523843049882532,0.04821564568813158,0.1109880015417445,-0.06973289358881037,0.05082637201772991,-0.10940423745613828,-0.0845903246971337,-0.045857100959643717,0.03943440981163071,-0.08519736251952055
ICOSLG,0.03177973668088514,0.06712921149834164,-0.010725423020268094,-0.015219322972069576,0.0359601918424164,0.03890857299412759,-0.03971500128198032,-0.04326533569568896,0.09504900042464365,0.03742666089840058
GNAS,0.05533903901727725,-0.057021082769360944,-0.06779607617939643,-0.0570625463297412,-0.03788829528563304,-0.011944022569405889,0.00802172093750251,-0.041446287546580945,0.03682661376247453,0.03758423196547998
C4B,-0.022551139199472117,,,-0.016780698647440015,,-0.04256563933098736,,,,0.00980615736985327
COL2A1,0.03601636859716819,-0.019374652125150844,-0.025228847297970734,,,,,0.018485147090316977,0.026875950109459354,0.03283458731836576
GSTM2,-0.02280395116124074,-0.014744183902669189,0.03123275209208413,0.024394037857811274,0.012122290957832392,-0.06823981691601412,-0.06012187266057863,0.08927322397776827,-0.021351327938604787,-0.041883084597227754
NLGN1,-0.042082584412488085,0.04556676577048297,0.06516279294587446,0.03997063938140233,0.0027713994543915434,-0.08804572945354078,0.015435270747963846,-0.002350664190565788,0.06152860119363962,0.05830537969727098
SCGB3A2,,,,,,,,-0.028259528197360093,0.07252278336414883,-0.03154755457648285
LEFTY2,0.04425903184639862,0.09080609793863571,0.12653367671349441,-0.03250233611697699,0.023199708802568806,-0.007084992643916264,,-0.02651158468096721,-0.01996817671705137,0.0039057054368786363
ACE,-0.014184272223502896,0.054011271573150436,0.041254921937855196,0.016310457460548617,0.02443515316459477,-0.05811298231654023,-0.03685697343717855,-0.007136164573734882,0.02616612411159544,0.027143873409123286
RPH3A,0.08341180556916451,0.007071214607202185,-0.029753488287736055,-0.02848018212152046,0.016955841641624926,-0.16180236707678217,,0.015988376242511346,0.04381055835023719,0.03011844997937752
NCAM1,0.055356249217955476,-0.06882932282977461,-0.03516611861514835,0.0024788680476155595,0.04289003699785562,-0.07699436072228343,0.009556499440659852,-0.004756949223972254,-0.0013863706718975392,0.10563360836709336
EFNB2,0.01824567091849214,0.01057195607597469,0.042758535243488424,-0.023064130447005452,0.00764310870795543,-0.07988481194845969,0.04152966437405984,-0.04811350009280479,-0.01352708485668535,-0.012668149000954409
ICAM5,0.012023124426802253,-0.019537794497347747,-0.04107794731670151,-0.0325529249532257,0.005188936901841951,,,-0.028491589885135636,0.016901412242536162,-0.027404713220675798
CCL5,-0.015126083537216735,0.08701486753978747,0.021697536052745357,0.03257870770046508,0.020004109909200856,0.01310630027876317,-0.010870255552977458,0.01265014575394482,0.0366394071590554,0.024988901382822316
PSPN,-0.025599231251437825,0.010763697938924283,0.024677564734616828,0.0302294779489647,0.03676002706408529,0.017861853023547106,0.0670319275362018,0.04967445724548715,0.02258714850096279,0.03610996848002794
PENK,0.060078843678003646,0.006703658371508904,-0.05301703428138612,-0.07042309094636263,-0.0314552299503661,,,,,0.0038914019511058877
EGF,-0.01050046798656139,0.06267294578064561,0.01779738888850582,0.00047540700569675704,-0.014717892998985464,-0.06970319948126594,-0.03684334735912119,-0.027688173344664023,-0.018272030688598666,0.00510434803806211
SERPINC1,,,,0.021388621035682315,,,,,0.026245648043246354,0.1370924407091141
UTS2B,0.01852266981433916,0.006690167680508055,,-0.014005706348325516,0.009124304660011765,,-0.03498108117024628,,,
F10,,-0.016291844816922186,0.07881422359330459,-0.014005706688606461,0.028182042735948064,,-0.0314947284079208,,0.03825248408195096,-0.0346376417190916
FN1,-0.08037843738234333,0.08526731892064236,0.13874023776816957,-0.04371419462350929,0.026496478186066888,-0.12124341711538682,-0.08736148985052931,-0.02634871678040158,0.0124813246042417,-0.10312477658636648
FGF2,-0.06525549950601091,0.036699898178710035,0.04386116201826599,0.03929581450779613,0.032408921007861316,-0.0938097127847258,-0.007528394609896432,0.05823150215716875,0.04236948069851263,-0.03149387811146534
GDF9,-0.021370808525287117,0.03826593943675029,0.13079129100674566,0.01029398606346362,-0.022110960185187576,-0.040688575027394015,-0.08133698301867726,0.017448703415469866,0.02496356595026369,0.0007850352827590767
CSF1,-0.026569764157902336,0.10021747160218768,0.07754047825538495,0.026680577850790956,0.012729880518123425,-0.01949353899853658,-0.02960635194817648,-0.006685670477763433,0.006558582497342079,-0.046193548430196976
GZMB,,0.029204158440682117,,0.02156219970257517,-0.020626421241352107,,,-0.023457517728937637,-0.023193282463474275,-0.04035272466279157
WNT11,,,-0.021302420101707464,,0.023779487571907308,,,0.03673231619630225,0.01325113862777638,0.1133488268137129
GDNF,,0.059323570186939935,,,,,-0.04594100112233365,0.02615964202583252,0.0649362588262509,-0.0141272537089793
SHBG,-0.02800959471393654,-0.018959847013396994,-0.012854842072125405,-0.015167228722931138,-0.015382863775305247,-0.03939435131060082,-0.013900191512671354,-0.03741324442411554,0.023398177022856726,-0.015480379205982336
EFNA5,0.027451681484480076,-0.007434926963064505,-0.008823456630622608,0.056854219450894285,-0.014256287133019683,0.08400927213735815,-0.0390638961956374,0.05061365435181207,-0.05173816332483112,0.06410332531943062
THBS1,-0.0757356176966264,0.021575314070082383,0.013153117042680466,0.05620973563390304,0.03668555615957407,-0.10809789606695935,0.031291865801017636,-0.015572200422193604,0.003815935297326601,-0.08865538828629616
PODXL,0.05764065142886094,0.06566030122233225,0.07371505847542088,0.00802235817112822,0.03442824075265484,-0.07728976381199072,0.012538336546383767,-0.028650227803608284,0.014378048831261796,-0.0004986323902182001
LCN2,-0.01752543771002744,,,,,,,-0.029347425759993218,-0.02009225295972977,
C5,-0.05603838769910842,0.0018016536780891246,0.07372467130195698,-0.04815806936931745,0.032070118420640815,0.04020766729719638,0.10262744648544297,0.0810269899312926,0.051444129080447126,-0.0014641157326956615
DLK1,,-0.020821307496621,,-0.013218416927236498,,-0.04767463045269662,,,,
CXCL5,-0.020534284782707246,0.08170857896477413,-0.007163432457433246,-0.017062691645743918,0.046677564087707415,-0.07301884998507266,,0.017242164405854965,0.06190308400645617,-0.01797727527401599
BCAN,0.019977900948014594,0.08512061970887407,0.1495289339887082,-0.016376460752546156,-0.049354394539625875,-0.13176643638103627,0.018009700912683405,0.005621208863664863,0.044886128181410065,0.06602896760187862
RELN,-0.027287017759014695,-0.0010520425665665046,-0.05638387195600057,-0.035673667413969004,-0.034118072024571074,,0.0365740084262892,,,-0.020229044427251923
COL4A3,-0.03092482068940997,,,-0.025133599076242463,-0.022981547586015293,,,,-0.015143943079171836,-2.1396343986207838e-05
GNB3,0.045147531581174426,0.06837824006187093,0.02800371334016028,-0.00361370857636742,0.030903050351884943,-0.04206750774880884,-0.04781385015457327,0.05789510130097734,0.07114597924275327,0.0024879029907666403
PYY,,,,-0.017202065331075277,,,,-0.032995783500079964,-0.022472356735718516,
MSTN,-0.029065503862643373,0.011101562675766773,0.12307138192024683,0.0017604767488206962,-0.009959508753464432,0.04062838429171905,0.06902589987061834,0.03489183048108035,0.10674210546000477,0.13207713523723758
COL18A1,-0.02093133506532893,0.0773540544681033,0.06578953366838966,-0.013293037423616162,0.0011930118666570436,-0.09950292506756503,-0.035297919883771345,-0.005366993284400744,0.030302837764304976,-0.1161835634908815
FABP5,-0.04829111940188921,0.07557021744422752,0.11182690668971228,0.051273709475416866,0.014560528380406904,-0.15799431893480617,0.008806585698965285,-0.06700254091769192,-0.051777718068498284,0.0775670416397924
TGFB3,0.1241587727573109,0.056224853865519175,0.13088586396214155,-0.0028268346848873255,-0.01697848751161935,-0.09389301470250978,0.0014830808821553172,0.021582720914751045,0.023419857398847818,0.007319527199482588
BSG,0.0035973041456617413,0.0039687568326685066,0.035296036128376514,-0.02097069236965748,-0.02009911495904544,-0.02719467134989481,-0.1020537322362493,0.05805349461096562,0.05183914530790332,-0.05666717405379642
TDGF1,,-0.01810364566113072,,0.06559676296289636,0.02043765187024918,,,,,
S100A10,-0.062250608008463916,-0.02161274909500376,0.08003386829787024,0.050956611737119864,0.060005120730109565,0.15112905751430278,0.06588381064232654,-0.0048916536925167385,-0.06359337968192848,-0.06739761988316983
PLAT,-0.0606336679184659,0.04716762601709884,0.09371556416846767,0.0335813081440035,0.017279710423539384,-0.09344474088025534,-0.01790138770668874,-0.046942643518400815,-0.004657100185477533,0.017620921973889814
SFTPD,0.06138272858054137,-0.036222318470340055,,-0.014183617953443847,-0.05279302147053255,-0.027388890470805612,-0.0380441029825668,0.02168399553286531,0.05090954546194129,0.012923448150788228
EPO,-0.03528561345824639,,,-0.012773354094829612,,,0.014747231138260646,0.06657050853939872,-0.021157602610748033,-0.019999382867956963
FGF7,-0.02988036704978803,-0.007792570947614953,0.009960817669906046,0.011290827193017505,0.0023400132948097245,-0.025774348097761617,0.02659667491143777,0.07259136900202579,0.002821546775336808,0.04585727707492448
CGN,-0.009665716190294162,-0.027936493448013026,0.02129448307039114,-0.0240941441435674,0.030367011122582607,0.048357932847228946,-0.0878541910265289,-0.018131952045211938,0.016275602728572282,-0.012545811229812178
FGF13,-0.030800060467545083,-0.03019323657235715,-0.05936737509237468,-0.058009791737708025,0.03146895148824889,,,0.03197092038932441,0.024204748712463708,0.023989062497343294
CXCL13,,,,,,,,-0.03755230157065641,0.024584593699683112,-0.017706476705341326
ACTR2,0.06442392175013328,-0.02376890496972635,0.0031030659950811324,-0.014980774779279492,-0.029652589669301878,-0.09077851236460475,-0.097208855519807,-0.06573840116940324,-0.013294031992426517,-0.036949509055247305
SLIT2,0.09744815612494806,0.035910519838089204,0.03189836705561853,0.01401091723990089,0.029791430207303796,0.0024842222697818725,-0.03498101454261557,0.0037365346315144134,0.07839010188783697,-0.0037870111630202916
LAMA5,-0.0896101265070026,0.11584949923605298,0.07749480815880383,0.026935982408787702,0.01746890155087721,-0.09785597407893383,-0.008132886711486353,0.023778371532153227,0.0021927230065449835,-0.06429587900232094
TIMP1,-0.07102808110635059,0.03705124408284465,0.10808766881546093,0.03133121445124446,-0.0005880065018657536,0.012122015895593115,-0.1119735293721651,-0.012266426307433721,-0.021846210446025006,-0.12697376210185263
PLTP,-0.017650303686171088,-0.019875702680568916,0.07692790950463754,0.007116477468246545,0.04099532920598143,-0.010950351909838011,0.0249854337877994,-0.009767332136983093,-0.053618880189114204,-0.1161962755416587
TNFSF15,-0.019578429437320646,0.06746212419339509,,,,,-0.026596234435280263,0.01145887289399902,,-0.016747400150656958
PRND,,,0.07519940204867534,,,,0.14033163807307028,,,
NPW,0.058625855535362634,-0.021708698843258333,,-0.01720206603159741,,0.05540697462756892,0.02300453877568054,0.052604110041445454,0.022659328284284224,-0.018313619421893003
SHANK1,,-0.015007880527780506,-0.018578196981114656,-0.018149714518370587,-0.015246490406266766,,,0.024626226587702638,0.0062409589748393226,0.06945678593153792
PTHLH,0.0007897568011683467,-0.0016773645924765604,0.04724340287342531,-0.029940203894614176,0.04653649371781139,0.02776986147959097,0.03655191085943459,0.05415645941919496,0.07960677090603267,0.001530281327560634
SYK,0.017394479905860547,0.03559809458240367,0.04405779818199195,0.01954428621348199,0.08364101117455455,0.07801470000595621,0.18101276496791616,-0.0029949553668185734,-0.007658312255888618,-0.02029356572129763
FARP2,0.06599841379798302,0.05644733695180076,0.0834909527050689,0.035215185568690584,-0.0023877343001698454,-0.04044676999690458,0.08633644476501068,0.020081539730355324,0.031542641952454084,0.047900792537074036
P4HB,0.004445982451296046,0.06026703722558226,0.10424877595313593,0.037147727217267494,0.017181762624940342,-0.060908057544403524,-0.05196485384634713,-0.0028057039522113593,-0.03410246241865859,-0.08909731408816583
TAC3,-0.03545473035865765,0.014071681437252221,-0.05877300841471118,-0.04781369179807377,-0.032575582268620715,,,0.02266278743760524,0.032098920029121486,-0.011587921501569388
C1QA,0.014495605086099716,0.034735527844058305,0.10085148084743617,0.018366065632023053,0.010009425493117077,-0.04216252827394331,-0.014569565044104586,-0.050330399432087766,-0.0196011664348086,-0.11842420866776923
EDN3,-0.023811157438246758,0.08418895823022199,-0.034598135692848746,-0.0060481935178306094,0.041681713231705525,,,0.007999688289314988,0.039821794793287776,-0.01209367435774208
AANAT,-0.028365156802011363,,-0.01921535206075334,-0.01620295083734979,0.0644252640753856,0.06133258459543394,,-0.027398401682623637,0.06655947028141909,
GDF15,0.05749882960324839,0.059277341669704595,0.03170598630722598,0.013145431974322485,,-0.014929573817337474,-0.10136317263254126,0.04897005927974745,0.03772394053483455,-0.04083720962607389
LRPAP1,0.03351269401976098,-0.04817299659440228,0.04800234904224219,0.020239884518318332,0.009093854047923256,-0.042847277042715695,0.005240322369066004,0.04303825363141425,0.03893343045919486,0.022935126313953867
LAMA3,0.073149312873998,0.11962216356470975,-0.031384266578099965,0.008914167538688355,0.00018939341788134492,,-0.07431352909808374,,-0.016656808417181382,-0.020681196179740083
VCL,-0.04096255680558271,0.037562396352331606,-0.0032693365360152334,0.03107263750537995,0.03855229820429687,0.044426462139361626,-0.12320886634605399,0.05045250268380835,-0.0034999401145955145,-0.06457138722191082
COL5A2,-0.017186074154840122,0.08261454612144631,0.08566636897444059,-0.0020460501741586634,0.007161936164254049,-0.11459705801147041,-0.07431388312097405,-0.04185329863848318,0.006848693636509042,0.031025321467015986
DKK1,,-0.016976547515007812,-0.022615876593298848,0.07706714712292166,-0.04280693534900001,0.01653822191229532,-0.04200626543041249,0.06049529884112898,0.035615110258035994,-0.038692494252246745
POMC,0.02064731763805049,0.023456549721137816,-0.02761861048074021,0.017303061440243492,-0.010040429743743891,0.00901228608522432,0.08572310265875199,-0.001691790717878466,-0.010045245694065728,0.08023473674065121
CCL13,,,,,,,,-0.022991156750239092,,-0.028843409369836995
CD34,-0.02168629332946758,0.027848473659015202,0.05914614377038643,-0.027483885943322087,0.01526946548851333,-0.09625342549620207,0.020459951661398783,0.011311649001390959,-0.01838450132478713,-0.03887622453982812
SPON2,0.013133232568786062,0.008594734807679883,0.08014142718679658,0.0005983848087025338,-0.04485264218439866,-0.020469630479895997,-0.005901022686476965,-0.04630465198585005,0.004884661422683157,-0.0510782090449056
THPO,,-0.029802308884193617,-0.010384376937903922,-0.008573301958126115,0.03743368153092543,0.032777676068276064,0.024816283348956598,,,-0.021985576666071677
SFRP1,0.014494493448733329,0.06445344062182398,-0.0070832278759252925,0.07097385524334052,-0.0416106894854707,-0.045216112888222464,0.11165876066928863,0.04312485246674191,0.08093084617542054,0.06589742710890294
ARPC5,-0.05696852541062079,0.046513128091064955,0.06334050236253669,0.01007793696401751,-0.009542084290101371,-0.019029962879332802,0.0024010907824067017,-0.02146067490967995,-0.00030056799289213885,0.028069386539509723
VEGFB,-0.08386282199786797,0.06701557114594908,0.012922947654038858,0.03932205590514042,-0.0022877018580134884,0.008598678453158395,0.0689871707011708,0.004260982951204567,-0.023024810197908877,-0.007861983473499413
GDF6,0.0975328217171085,-0.02061267600264853,0.004651845711116444,,,,,-0.007691626197682411,0.029136856493823585,-0.01456114883945987
LAMA4,-0.029265073806327466,0.06426497125247836,0.10263194622544111,-0.02512238622115644,-0.04381740962955294,-0.15731131020237124,-0.014555362295548796,-0.018613611937154367,-0.00900335122642022,-0.10313121841092548
NPPC,-0.03945538859661336,-0.008698308030616034,-0.02240440691769494,-0.027320682957906992,-0.0176807903071875,0.08356356320131098,-0.05857347601805792,-0.00839576613793869,-0.0031458286575075994,-0.033658164540031406
HAS2,0.007115241899660008,0.13463965693478655,0.14882513975342454,0.0027563911072923334,0.03849244839165988,0.023987159035104202,-0.031420243114917625,-0.036100183684530496,-0.031139840584531495,-0.03728952419532311
JAM3,-0.04639838497275204,0.018735563163505185,0.09814923643308875,0.0180609155729736,0.007075546777032012,-0.1450153960110215,-0.040290289169671076,-0.026364641370560507,-0.0017427201941034682,-0.04335908850377439
MEPE,-0.020299148822096526,0.002059936398005302,-0.034414649534466775,0.011725117917155262,0.020587357888257104,,,0.04226586553664057,0.052915402535977964,0.02047575383722024
ALB,-0.02441979521297,-0.02076565585348874,-0.0271067212312258,0.04831227446136512,0.0024247982990639096,0.06898475709857371,-0.04478959637739082,0.11208118936753217,0.062127128262114924,-0.033916989194450575
SAA1,-0.04064846029320171,,-0.031077662203333353,0.024985099454389634,0.013847886594949696,0.02363168581617823,-0.011504808302570547,-0.03168429496618712,0.0108141756024089,-0.1158287578159739
SFRP2,-0.026734467424111744,0.03823418962709355,-0.020134965240633525,0.035500209216328245,0.05687438165210707,0.07667324964133199,,-0.023322502988942926,0.037437053404708716,-0.023634146360763643
CHAD,,0.04265122616917124,,,0.09110620439081955,,,-0.026295378367269917,0.10060732307397734,0.054634361633355985
CXCL8,-0.03876377996824743,-0.022436918470518177,0.059568821342538616,0.04087148741468009,-0.01697566417651364,0.10622162251991148,0.004540135207357534,0.01739961339887211,-0.006620114114467914,-0.06040268339201203
VASP,-0.07333401976774938,0.051442708142548026,0.0684425556280333,-0.016568841251571813,0.005646540742892299,0.02518531970861159,0.038662556720212946,0.04553605800425502,0.009064908897860154,-0.02193759726899861
PDAP1,-0.02222880533765383,0.048177426534493,0.05224267807657149,0.056812315519381935,-0.008960378737689187,-0.04268405829656107,0.07090847096145252,-0.02810024899094423,0.0047288421673119495,0.0444909634755153
VCAM1,-0.009442686367833387,0.08595493366286491,0.10211230589872416,-0.046170858105527394,0.014919647787555912,-0.08067338515526652,0.06441630187424084,0.034757504067284485,0.011813483952601409,0.01170664431640358
CALM3,0.1023600072243227,-0.09551587677641284,-0.06079680654532108,-0.06794640891230537,-0.034309040208810114,0.04404342931039371,0.02306401192729684,0.06060816530025405,0.09293117384501001,0.14818519592708373
JAG1,-0.035813952906731575,0.11017693181427135,0.13659044427093586,0.03295665952415292,-0.030503547556211333,-0.13568605054563232,-0.09625505864386207,-0.03019805462916409,-0.02495483220299942,-0.028742093712293783
CFH,-0.019731847386950163,0.01674295154867443,0.05870324185284325,0.021309145598259763,0.04003439685275437,-0.056354221967857235,-0.03429917550474517,-0.006685413949996545,0.015871984889539593,-0.03189736634634888
VIP,-0.02598241837984101,0.010956049510151116,-0.04110710453304316,-0.024795031313653217,-0.012076326376674893,,,,,
IL7,-0.01908423217698725,,0.031547586189901104,0.030091656851977983,0.031722807606034166,,-0.055797590397261815,0.024900929982904264,0.10042028695507849,0.031313447526450246
FGF8,,0.030114651652993332,,,,,,0.0010999905173422202,-0.024913659290040156,-0.03603125509485468
IL27,,,,-0.016202950075267498,,0.1606056721489469,,,-0.02372105472367021,-0.017808015421550236
PROS1,-0.1092270648169378,0.0744156146559345,0.060203095231616544,0.005818218840166506,0.06748478438733851,-0.07432923571617572,-0.10492733055903193,-0.02414876453243899,0.04408660012295536,-0.09386937178491075
TGM2,0.013140122832395693,-0.01163753408533926,0.024382703195232412,-0.006261662258625922,-0.006197540493482899,0.06210275829806436,0.00494997821385066,0.028515853182603423,0.017099561294712042,-0.032413097739540236
C4A,,,,-0.015142169923551439,,-0.05416441590634174,,-0.025596419031885323,,0.05005816146619273
GPI,0.09019555795195335,-0.05761694665075753,-0.06036115615407501,-0.07253182789631954,-0.08442450716558768,0.10283841573462099,0.007739077475439088,0.014953961833609818,-0.0003138221567798754,-0.029982411573238717
DLL1,0.11080292752067256,0.09378873026299736,0.08676210770630313,-0.04524694937863281,-0.018136742095573373,0.02379908551487601,-0.04847934012274071,0.0003357096941222859,0.07612510325919601,0.10868014282429608
DRAXIN,0.06058677713674056,0.12136806394101471,0.09935506117234735,0.0030236277853732093,-0.02928015187942011,0.02783614312718842,-0.05945576107829442,0.021402864712243893,-0.03351767862060889,0.10121915847038153
PCSK9,,,,,,,,0.011015848204876874,-0.019137561740734412,-0.017285458556358563
NPTX2,0.024883861085464306,-0.10778290985468272,-0.10300339125250493,0.012436209184119477,-0.06591586858117111,-0.0039984379382544885,,-0.030253447777282984,0.040104537565805766,-0.06618658946218423
PDYN,0.014277782770416577,-0.03215848906327593,-0.061388679123032606,-0.03430926791245448,-0.00235524698453398,,,-0.02942203398553674,0.034875277610989366,0.03194638448030178
RIMS1,0.05662701112614206,0.0002527203177733786,-0.06156147289405717,0.012703661240846398,0.07404773745268817,,0.07012267989406264,-0.014930526695900462,0.008546806856549021,0.07144613648917214
FGF9,0.020958655009569803,-0.021222739526792062,-0.036470063064807934,-0.04469640894394235,-0.03857794779409447,,,0.012932606992763789,0.011009764441002708,0.040096449955267004
COL4A4,0.1177753454362912,0.03366001666566465,-0.020134971169650972,-0.00370864557698177,-0.02027194010861382,,-0.03352604466657018,0.01708541958450197,-0.02925638278211661,0.08072505004028847
WNT5A,-0.07708617755619848,0.08283949942734206,0.09549569223996561,0.01398841752663928,0.012240840086683632,-0.014554379159522166,0.03208245228211455,0.007888353138501138,0.0028151913348044887,-0.058746380574348375
F12,0.017336926354307454,0.013824694055712794,-0.04610655683694312,0.037715898135764134,0.05130332167414381,-0.07462140217835558,-0.007735132129832561,0.02925796198044349,0.026752130987910832,0.042115003359567346
BMP1,0.011568005428615791,0.07672896337628227,0.09533377015785091,0.013324043747465408,0.030024424137680743,-0.13899733376056497,0.007822798862401654,0.006988448298991354,0.031147792588440335,-0.042883255319463104
CORT,0.004178895588090517,-0.004112039133552927,-0.025610517580107618,0.009562566731805075,0.05384304783240336,,,0.10361645061183467,0.007220850549362026,-0.029052086918398258
