,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,-0.02367810714494678,,,,,,,,,-0.020322165659696377,,0.05258691563617673,
BMP1,0.025794443772403246,0.07865553746703392,0.026347821982589663,0.009792200987546896,0.00890925260934966,-0.036753688870502545,0.04142696167545022,0.013786704027648792,0.0752484459701528,-0.057387312468548474,-0.00373345408375394,0.04485398436271184,0.09751196354415358,0.03824618398517923,-0.0032065596758434896,0.06258274027285651,-0.028367980161234752,0.08714107849737654,0.005831562298411704,0.01437039494188549,0.012130082241085109
NDP,0.02473592749209629,0.05378255776431822,-0.04719894147047658,-0.003727759955553389,0.014919660359352936,-0.01188253006820289,0.009594973707455368,-0.015568786141610556,0.004291401222287292,0.007626546129502416,-0.04277996819737535,0.034392513984141816,-0.04087734920685895,0.014114489816743916,0.0491291248513171,0.04707776606520841,0.07191443540984738,0.062730188221389,-0.01574190449012523,0.040814260976963265,-0.033010536766131596
TNFSF18,0.05723214173120559,0.06281420018902073,-0.023539605850010043,-0.026338797944095733,,,,0.008389341790688508,-0.002455023485330225,-0.017103081506332777,,,,-0.04372312832410493,,,,0.09967920071091636,,0.03652973744271861,0.06983734331598343
IL36G,,,,,,,,,,,,-0.029220588910143414,,,,,,,,,
RTN4,-0.015219922464058004,-0.1274213534703041,-0.04200628441035388,-0.019138706591715814,0.08155765883706713,0.012181453018242114,-0.014909824000626844,-0.06809336968275079,-0.09661492798016948,-0.037518668255292126,0.022264892198704613,-0.09944852219221838,-0.03237743819076779,-0.03496118052007404,-0.05501162672012211,0.018634940464851132,0.012700853976323286,-0.09677305611893337,0.011523153627039491,0.03204943641792547,-0.053926098294530427
HEBP1,0.02800615018028921,0.10432158992769236,0.018463046155999904,0.0021569685655552884,0.08821927846530014,0.010464073962342679,0.0044864556417852745,-0.010217373666064953,0.05287847292160034,-0.04037354729628268,-0.011245686743402872,-0.005917268212380934,0.05837672229400117,0.06986703344502461,-0.018923562873828494,-0.02775496144757894,0.022346831901341364,-0.02619626943439541,0.015037741122047948,-0.0024271416393162135,0.0012919956585209207
WNT7B,0.11129056461154625,-0.05520120556273258,-0.043639103597160674,0.02094148071056567,-0.014959240299492128,0.023914131386902328,0.021898886333867055,-0.004917190493313763,-0.03549800669278894,-0.006782016424980651,-0.011246854873331763,0.023303702216318722,0.013743404580587605,,0.0009570039309158271,-0.027641189693284014,-0.03699537620140782,0.13934760972407373,0.05928030811659743,0.027969394517409964,-0.015129228897567813
PTMA,0.017980331219614766,-0.08337607994890477,0.02946617340852071,-0.008112202438149783,0.0032472336947307234,0.02503600946384864,-0.030412672423103894,0.11432396703430406,0.022908095087132412,-0.015184640634764825,0.07650081360065498,0.052433775686317664,-0.031294159986748615,0.027734151452347082,-0.13452883063935997,0.011723037485764387,0.031810145209862604,-0.15074880905613014,0.014707885521965608,0.014289721061655943,0.053228689024931136
FASLG,-0.023853516130603075,,,,,,,,,,,,,,,,,,,0.08412560384007277,
CEACAM1,-0.03312081590585435,,0.10116882205408383,-0.017018620065353665,,0.06335486520586799,-0.025531241535038506,,-0.010545212184833265,-0.026899072673301893,,,0.07840111662314442,-0.04698820895635148,0.08125287184863218,-0.021798923674805973,-0.02595597539897698,0.20291153920663443,0.012274943989688057,-0.014075441311791606,
PDAP1,0.05903922736620371,0.045729564020566285,0.019985365981856486,-0.007357281264682989,-0.014115352967548787,0.014695493727221716,0.0008849246345881029,0.03102827778750085,0.0724792812529951,0.026496933377630472,-0.005121594502827983,0.05769839286718507,-0.08925385240485262,-0.03667520685930632,0.05469365204041535,-0.03992810098920617,-0.01745308544948981,-0.029856554430418743,-0.008476192616431046,-0.0012681274480854919,0.02200272337883041
QDPR,-0.04198011620132211,0.0860642478132175,0.0085294147080074,-0.013792911035479059,0.0351350432080559,-0.007707577022557983,-0.00934708532528804,-0.058388016962681075,-0.05919925084640498,-0.029891567706561758,0.015430126013236217,-0.11866396791375695,0.08318204779766124,-0.024310529115931793,-0.08437153253355105,0.06999846986792546,0.08197920977797661,-0.11098560466432683,-0.053661442197996845,0.011919341869581799,-0.02285134225831354
POMC,0.04487842670570518,0.10659408451318181,-0.026098203099524406,0.001838944622463743,,0.051690446935417404,-0.018672742776623175,0.10046584661881103,0.01730627561776514,-0.01984506330012163,0.011618957342409855,0.03738568923906003,0.09766810733915118,0.033895774580497716,0.04340850940550118,-0.0011125443778942318,0.06689953177772165,0.044941476130659054,-0.0041422829192301535,-0.023065440565994935,0.016196602981662145
CCL18,,-0.041598905395254605,-0.03334947907797244,,,,,,,,,,-0.045964605539856776,,-0.02921010007867296,-0.017893764718364007,0.03267114036839124,,0.04605392243383284,,
CCL17,,,,,,-0.03463267678010413,,,,0.04427379908754938,-0.01392045352532407,0.11541888681379825,,,,-0.015465281249710928,0.007604805521162744,0.1406439356846496,,-0.02439276214328936,
VEGFD,,-0.034295201244994036,-0.03334948966799404,0.029823774751931615,,0.015183119376013979,0.04932807980006323,,0.05233712853170825,-0.022726240465215337,-0.01021082100679344,-0.016733231674887376,0.010454344326124928,0.030045483643003898,,,0.036333605358198885,-0.028258979768328446,,,
TNFSF13,,,-0.025166595082314273,,,-0.023888845340721946,,-0.014919217351749031,,,,,,,,0.06121504015595967,0.0015707584786563652,0.09229700171979648,0.03635808354928939,-0.007351339721881425,-0.02866348449340845
WNT5A,0.06228093132128954,0.016049877029282497,-0.02317326899075842,-0.009244302455241693,0.03328879358972905,0.03369056058461596,-0.017424396297337122,0.06243648719905937,0.06833168393243469,0.043913689119307424,0.038190552769855265,-0.0013842224333896701,-0.03997637413574029,0.07656794319055905,0.07443653992993543,0.025854733304318145,0.00033940252896867825,0.0374875569220582,0.0017891417812250306,-0.0056604751598214945,0.01665903689027238
CXCL8,,-0.026343465617492245,-0.0876616179900051,0.020745387461035714,-0.06814271288866855,0.039392027946192655,-0.026097711663374417,-0.0039196373506000665,0.04960705398637533,-0.004287575561266465,-0.009508760502783705,0.09320724933493518,-0.020421624909985298,-0.07908278966244058,0.007583765674943079,-0.06672231323034393,-0.07599935284411252,-0.03804107355409608,-0.06734226621654549,0.03563418427824341,0.04081392626098908
