,UKF304,ZH8812bulk
IGFL3,,0.053978784962793985
BMP1,-0.0727928418263673,0.007975954822739245
NDP,-0.06735543692588906,-0.05813883402176708
TNFSF18,,-0.026004676749750225
RTN4,0.06095735546951334,0.03739117920798827
HEBP1,-0.026454014220596737,0.003595617876377091
WNT7B,,0.09847631891559855
PTMA,-0.04535678419234116,-0.02204839202213698
CEACAM1,,-0.02405912843663555
PDAP1,0.05352587710069008,0.06404784284285568
QDPR,0.03071063994961444,-0.06299546467205548
POMC,-0.013760526684790263,0.0018452184302388246
CCL18,-0.05211588569698159,
CCL17,,0.030017216997178454
VEGFD,0.0639030159802811,-0.005671269253222801
TNFSF13,,-0.02096564713896417
WNT5A,-0.015924502828965258,0.05396783444730171
CXCL8,0.0072176796240607105,-0.047201592630456986
GRN,-0.049885111470117156,-0.03961601511286604
MIA,,0.0033552320778990085
COL4A4,,-0.031189389608400425
TAC1,0.08171172970154418,
RARRES2,-0.02895817270997382,0.002814905834343451
FGF7,0.0014496873554138965,-0.013422330478653606
HBEGF,-0.03539339892124633,0.004176965201112305
PI3,,-0.028247611894564498
PCSK1N,0.05398087134200695,-0.009087877093033889
NTS,-0.022291512737955623,
SFRP1,0.04070124053793104,-0.08524173056045896
MICA,-0.0031144805894412356,0.01293588681416384
ADA,-0.036028841456239316,-0.0392049653681723
LAMC3,-0.016102666163416057,-0.03605899977752081
NGF,-0.022291527415437745,
HMGB1,-0.021433272475783235,0.06337061636926677
ITGB3BP,-0.06575996998050719,0.07277610148800272
AANAT,-0.02095731410066366,-0.027470998313253857
RELN,0.059731658405704144,0.05900204072689929
IL15,-0.042946217738023235,-0.030097491074894657
BSG,0.02996044932285304,0.004280305057290358
ADAMTS3,-0.03365252201771517,-0.0030714586973358575
CD34,-0.03657382622647097,0.03260636915284889
PLAT,-0.026007835019652387,-0.04173301590195952
CKLF,-0.08566987555040269,-0.012857231116061267
CD24,-0.04645097301652297,0.04269318318669869
HSP90AA1,0.047400512836149045,0.005647759911951543
BMP4,-0.033427370740708985,0.04420196545913616
SCGB3A1,-0.021421210939476996,
IGFBP4,-0.01678426793978929,0.03174964546168822
LEFTY2,-0.022291527415437745,0.01632990660060664
ANGPTL2,0.02129971158315014,0.011951457099141971
LRIG2,-0.027178268380897954,0.011083141711358775
ICOSLG,0.07830073409291873,-0.029176503826810782
WIF1,-0.004853995719644674,
NPPC,0.03304400567155243,0.0027047353715681857
LYZ,-0.05730071782006636,0.017811559886574572
EREG,-0.022931467271012758,
SPTAN1,0.013250713455343347,-0.023579625929292077
LIPC,-0.013656529538894362,-0.005887761337931808
COL8A1,-0.0750023946442508,0.010927826535310225
GSTM2,-0.03647278121222531,-0.01912241418906392
SPX,0.04277991580949459,0.07148873138775758
MFGE8,-0.046945606159282276,-0.008701623579516999
TGFA,-0.024792088064130077,0.033571942564222766
SLIT2,0.009851839502548539,0.0002439309674885022
PLTP,-0.06286774166919136,-0.020614198243426633
APOD,0.013165834627241395,0.02693802732707727
B2M,-0.0669695765670198,-0.015077852332731413
OMG,0.06899467178828302,-0.0007230280536186066
CXCL3,-0.032281653747494615,-0.02895941172484773
CXCL10,0.004772484733617727,-0.024700389053212417
RSPO3,0.03886900244301189,
CORT,-0.025359037751248235,
NCAN,0.09370237282005629,0.04002103978267768
TGM2,0.0027887034055705325,0.02795988460233723
VEGFC,0.06076667695301761,-0.009852578966701657
NRG4,-0.010404154886153701,0.0018715839283006191
COL9A1,-0.02261357356374,0.007130470949831006
GDF11,-0.07731599345188703,0.009288936971545122
SORBS1,-0.08290399698401385,-0.012014913150334997
DLL1,0.08821255208072774,-0.012225316970264258
TLN1,-0.07062455303136411,0.014538358041514727
SHH,,0.05305468085897872
