,UKF243,UKF248,UKF251,UKF259,UKF275,UKF296,UKF313,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
TGFB2,0.0378945339867734,0.07577616239019748,0.025815893697926015,-0.004702992644922665,0.04042355048677114,0.04566794356158545,0.04384216694066793,0.05437517313948575,0.0856401256429854,0.029746298694615033,-0.009220462223455286,-0.0630871728262228,0.002308885233463384
COL18A1,0.07642857064459127,0.08411384305565375,0.02680782325334267,0.010983118805890833,-0.030755264496814507,-0.00288134063689866,0.1207283457316326,0.0749034564802391,0.01321117611753805,0.12978309100634186,0.1450390900755777,0.261952207756744,0.22933719164045854
NODAL,,0.0011167965030664476,-0.01545111855792069,0.025871974563841243,,,,0.03367600728325385,0.09051429315804155,0.18083873498638042,0.08065749253742151,0.09140775076278455,0.0273666711878731
INHBB,0.034991605265128456,0.03626012485754497,0.056084535328239635,0.039333937752878495,0.023325197835061016,-0.014662699221081476,0.12538613011977753,0.058609697328911026,0.09816717974040326,0.015725683007065835,0.072473466330619,-0.061444252554683484,0.09850303936729383
LCN1,,-0.012955884596131308,,,,,,0.009596349779460327,,0.017562428817331808,,0.07627968057039464,-0.02516081784720241
ARF4,-0.05625943957763875,-0.0075812527824579,0.03833057797351277,0.027236392607677302,0.009059533555742325,0.01994847963956939,0.08380274653264391,0.0604590318300706,0.044763845405668266,0.075710570989035,-0.003894184595287355,0.10600148605474616,0.060565168862969414
CXCL14,-0.04735287317746908,0.019238071273660735,0.02811811801189969,0.01062041288327012,-0.021585688969029453,-0.016115736410113757,-0.06452796611572172,0.12462882183540457,0.04856332900604833,-0.08759694753849043,0.08439221045670134,-0.17701058964053937,-0.07947940043438531
LIF,-0.010077116955453868,0.006935193344243798,0.07948504839068071,-0.007796459661136139,-0.01571023874101865,-0.021190313917951228,0.07957067721272237,-0.0530475322769423,0.03564753987324412,0.0510168296621422,0.04548805255282622,-0.002677202941445172,0.10809453722081344
IL17B,-0.005849120038109606,,,,,,0.013389957918381453,-0.04042580815436885,,0.07144351759096325,-0.030692376582196135,0.09079689503085606,-0.01065377418956325
MMP1,,-0.003977840672752281,,,,,-0.14941305192424725,-0.003217032532780317,,-0.031081686302393458,-0.004568790450261003,0.2384903064247048,0.09795778000828365
MATN1,0.07109353609750027,-0.0018382802645876672,,,0.022869197816037433,,0.020207986589559426,,,-0.02844620834326793,-0.031631789049673585,0.02106207438256984,0.03319712519940791
ADAM28,0.08680661457318635,0.0791979868378537,-0.0005725185891772936,-0.060587679054632214,-0.006305382832948704,-0.004037856437289311,0.02941896614041722,0.08809900118918995,0.0052787530105277555,-0.008448668346314766,-0.03413251996933062,0.1772854306448288,0.06934192106194906
TCN2,0.015166577459080193,0.01090584966782215,0.0251824970008996,0.02743636969498863,0.05664329629507502,0.061089054745687786,0.08331802017450453,-0.06419512419254061,0.06974308013055235,0.07124040990206305,0.0604104047179603,0.1324244926107392,0.03299676564020861
THPO,,0.012484666033742757,,0.08111040328170922,-0.004740876309354109,0.0037953863132127244,,,-0.023843921368242576,,0.02609949127853098,-0.0128571889822779,-0.0388505689792824
CUBN,0.027233993411727705,-0.03160568464177848,-0.001200928285200391,0.03609167193591001,0.005597045359196556,0.03955164786688523,0.10896666207995476,-0.02459414820446886,0.11925525181400216,0.03565065328858861,0.0721790028078043,0.11639238766018067,0.046510923762647476
TIMP3,0.0611395482740117,-0.014349556545948801,0.013906459936689495,-0.049634163107433474,-0.02804844325339589,0.020773311547851666,-0.019018842804978155,-0.007543080111164769,-0.02932698026437258,0.11090456838964076,0.07165716491281686,0.18605495625287966,0.196426175320174
PIGF,0.06950603696134447,0.015938774205944358,0.010392555575465246,-0.02551726395001729,0.055432186131355365,-0.03416820844964304,0.12598900400388116,0.03757541433091653,0.027692139597879677,-0.018145417912542865,-0.012045488949045367,0.035556626337588264,-0.0011828449434448899
CRH,,0.008688472320376917,0.014463349860231683,-0.034200749879732484,0.022381997739521643,0.04089687302898333,,,,0.03275164462793761,-0.04018077749163185,0.04820276837897961,0.07690393083158151
BDNF,-0.018585192725282123,0.004282402154558594,-0.01734649234917134,-0.036482217898073134,-0.0283058751932601,0.04835012309604485,-0.027012095817785575,-0.031124558370870022,,-0.03020089146897221,0.08306812211515145,0.01579354165567615,0.08367204645426368
CCL5,0.02983535819992964,0.008388740768563106,0.03545385431367308,-0.034814711289948244,0.0625732388310348,0.03161925239880337,0.08802411427482065,0.11114538627230523,0.104128228942399,0.1462926356212528,0.020770772688343316,0.17911551563550804,0.07516080090765144
GAD1,-0.03239174223530891,-0.0042188834929141605,-0.05505919567785006,0.025960535123556384,0.009318026347323078,-0.04028392731120982,0.035455076872304495,0.16325799234595342,0.12734564066727166,-0.04368812258700065,0.03475899673568339,-0.04063010327660418,-0.051164895403306335
COL14A1,0.028346019078140754,0.0063066796048824375,0.0039058989378556097,0.013921333609149726,0.033136453308023214,0.042608598086282576,0.012028937820234587,0.020833451464460674,0.07696400381704048,0.041786214389594914,0.03726997334775207,0.1899503741558389,0.0035355274599350307
HLA-A,0.062490309245097304,0.053017855176049636,-0.08621705374929173,0.05131503010789121,0.16000901434565956,0.01468104405592902,-0.008471769539880884,-0.028780874969054404,0.06845036508450736,0.03467019899634411,0.07748062573589276,0.16598955243441324,0.13453770061845088
CD5L,,0.014949355715547183,-0.03475936981102336,,,,,,0.025797286993097218,,,,
FGF18,,-0.015073519830997056,,-0.02717224001837352,0.018888582722838967,,-0.03413570064522693,,,-0.023258106944602334,-0.01809231896444634,-0.0502374837560493,0.050359237190890645
ADM,0.0054585763279492525,0.005458488041574037,0.04239836265412084,0.01214406543668839,-0.05904540481064248,-0.02345539062044011,-0.11965914654698022,-0.01539833625826923,0.0657067548985548,-0.0739330490523962,-0.007064611960433416,0.014563093436364645,0.05062074491634933
CCL15,,0.05185805796235045,,,,0.00213274247562692,,-0.02563573598279074,,,,0.018714063598724066,
GNAI2,0.03240782011583617,0.0426194362517564,0.02185006566016079,-0.0483896783282147,0.05747653213159516,-0.020046940411296718,-0.021244847749951116,-0.0022694922814807646,0.03479280362757136,0.06630009956995336,0.08030745065957284,0.15003698872017762,0.04523574172540775
HDC,,,,,,-0.016000037354748756,,,,,,-0.0031355444459940543,0.01332361756697239
COL11A1,,0.02304477235682264,-0.019833967508493183,-0.04018385337519776,-0.015193654747229517,0.0010859887769772878,-0.02699313606478015,0.09684006300084293,-0.02641772937256434,0.020852832038936068,0.04416361599725564,-0.07958115601360054,0.15019858103779593
NUCB2,-0.007303183084325572,0.025997437062913898,0.01922053698945488,-0.024157456059761395,0.02849031679945056,-0.008925995263077557,0.005767353763597183,-0.02647054069582141,0.05159134682465784,0.002736434266069918,-0.014042640223640568,0.06514010504448227,-0.024106575068395864
FGF16,,,,,,,,,,,,,-0.025545442273737964
CXCL1,0.07168024035004936,0.027731434677947125,-0.004992693615617823,0.08271949721560354,0.022792361465828265,0.03678743970641119,0.10140841024651996,-0.027455148858257228,,0.000516101669414106,0.0008927520654992647,0.07826067195039837,0.12016901916529671
VCAN,0.10169480592601537,-0.05548647850850701,0.016628291464637412,-0.022133669160659904,0.1215134339879474,0.018954189891521183,0.08706395149746425,0.06646016109974207,-0.04367281370366336,-0.027907969825938114,-0.008534376628083736,0.04344090690370387,0.13018276090641365
MMP7,-0.05058693660956893,0.027731791713192306,,-0.030755787699951482,-0.03351223569831869,-0.03876339197838764,0.003955546737889704,0.0260551341066339,,-0.0140442327442101,0.03981862172975423,0.21763733649062006,0.08559573050449139
PTPN6,-0.039776581239983795,0.015121865300474253,0.06329189401544517,0.010006892528696618,0.0002676909137197663,-0.030257561013555763,0.07807818633031208,0.07313179328722907,0.06012180281913487,0.0297535605443983,0.012868487330574807,0.1314577426723455,0.08101803397041438
PTGS2,-0.08595214194410807,0.02327058774923544,-0.01856471785638501,0.006247651830796351,-0.06232174688928583,0.0003557424713621777,0.029029111705394493,0.005903116762892357,-0.042050522569155424,-0.05582887520570222,-0.0225082197116391,0.035399394553491836,0.037648962122659654
XCL1,,0.008992812578481906,,-0.009849532889751508,0.024424971094211847,,0.1150536026307151,,,,,,0.04071305426414825
CD58,0.025263036913589495,0.0274635357959133,0.006117024115749638,-0.001292105771516346,0.031559626289530095,0.042935807442539435,0.12482623041349294,0.047460166505267104,0.05890533761316967,-0.02670181865346021,0.02189435006504316,0.04326667103005868,0.025701595687739106
TNFSF14,-0.020185499921736638,-0.03742786579039634,-0.02169582830918354,0.008216604921561727,0.03619786171257577,-0.019599316660457704,,-0.032673638247493794,-0.01075565663881773,-0.01860526224561868,-0.008967426885590152,0.03733292680528793,-0.01049311697118181
CNTN4,-0.04933298471900151,0.057167039734024025,-0.016983425190294592,-0.0029516380134106427,0.02483310841881594,0.006506658749037105,,0.07000264190146181,0.027895398040970555,0.041342209258658655,-0.054898386962027916,0.10310164234531503,-0.045811740885009604
NTF4,,,,-0.0045127402238615485,,,,,,,,,
INSL3,,0.00745091687656866,,-0.027172234688697235,0.029062909305475636,,,,,-0.020691372037444252,0.004014081408750694,0.17282195965365935,
BTLA,,,,-0.009189856412015406,,0.069305657023699,,,0.0635436579090446,,,0.10299265517928481,
MFNG,-0.014795684196543495,0.12161041220888517,0.08061796512105814,0.029235775671888346,0.08342621264582512,0.03659488934509656,0.10206457834644107,0.03783166967167234,0.014430087557631352,0.06726749488664333,0.03574011250458008,0.16447639751160614,0.02561151915919223
ICAM1,-0.010652533818581078,0.04119483205714205,0.010293213225736574,0.007468958905848662,0.080408994331673,-0.014973791669108408,0.010584668074165453,0.00498850910130843,0.03775256632624543,0.03642432802579771,-0.006348696369792095,-0.030469176120633337,0.05175137519853076
PROS1,-0.015223638855823613,0.010983065405371783,0.024745030171765495,0.037155207773595364,0.03159373029942704,0.0384425534866257,0.032162932272977826,0.01743823167687302,0.03673481488609585,0.04833786932403864,0.147050422599037,0.07938249333928034,0.033536293651721276
CLCF1,-0.04068372705683019,0.02744106938263625,0.12940554840470359,-0.00536341956508379,-0.019991697604634404,0.06579604353867335,0.04218508968069109,0.013131483283415164,0.11440593978154513,0.024702217983175213,-0.06339150987006083,0.016896507756445116,0.07613678720143228
PSAP,0.07397669391313381,0.043288367481553285,-0.047239473528424336,-0.014051469558684497,0.012997652792155494,0.024313017539333997,-0.06837586014381385,0.06696538657308862,0.08326661494450247,-0.010784707848887989,0.039832929700112034,0.19365632621782927,0.029768575269286193
EFEMP1,0.024952707232876358,0.09161475887156086,0.04440072878213482,-0.036941025467657505,0.19299071138162294,-0.02532057581860559,-0.00203876203220649,0.1009436163838376,0.08471672501028826,0.0027221077805383923,0.08801056652066405,0.10278995376510162,0.06714481331661026
C1QTNF1,-0.0001744807925873237,0.036959989320501554,0.013708504060665223,0.053874999365114994,0.034246643202829566,0.04315043606032176,-0.013419035797204392,0.06980347625868498,0.009269178346442086,-0.028504531104208693,0.11329871032883762,-0.12269548845643354,0.12098895528811714
ALB,0.09934077452745585,-0.036352116683670894,-0.028619912155202765,-0.0010486663356070137,0.037993756252718,-0.022260684207146084,0.06296238808559378,-0.03474365503744427,0.19326724829081926,0.02522024392368429,-0.0007168799816222494,-0.053881249629219335,-0.036704750681810575
CCL13,,,,,,,0.01511563161924553,,,-0.013811262804969344,0.017760110988574464,,
EFNA3,-0.060848830939648345,0.047254094334319464,-0.02201933547002454,0.008719573534525949,-0.04643400806630327,-0.06154445976159188,-0.000333020167673552,-0.0055442325986086475,0.06570953454886827,0.009742596855400219,0.0007663267897631043,0.017609076372487074,0.008230038531901768
DRAXIN,-0.008411807439012056,0.03359634532787279,0.04598422368418138,-0.020498612324149963,0.02003759473479773,-0.017874237045671985,0.09612447573348909,0.10309171934630108,-0.02942568427165013,-0.02679148331068362,-0.01680277628142474,0.13123663928903653,0.029850099500885765
RAET1L,,-0.039401145128122185,,,,-0.021408421482915344,,,,,0.03938331152117405,,
NPTX2,0.031136549868554183,0.046860811294424466,0.09673457484078717,0.03660697280884581,-0.042306543747926244,0.017323043202189064,0.06486115668087666,-0.10732776084926376,0.14392543046514236,0.09022604221601532,0.07051962648702494,0.134358679459483,0.0369937536400636
FGF11,0.05243285405072177,0.052098760548334774,0.018158975584815388,0.010711611818745996,-0.017042967957819483,-0.003939285519944116,-0.09298512113621826,-0.06420922007026816,0.09261684688089702,-0.051605673589142184,-0.02741237362091348,-0.030406606527923406,0.04895865331281535
CD59,-0.025221761170873894,0.018607418160365454,-0.032157786035687544,-0.00235478236704891,0.16342667549189943,-0.051725588143622825,0.020264069197796455,0.04970216139207592,-0.04196544415817007,0.07257777476616598,0.1469015545692156,0.12459431455026339,0.08776793979884229
COL9A2,0.10353772164333741,0.04278787618183627,-0.06325708335994058,-0.0020564156701414074,0.053288114328662865,0.0001905399330394322,0.10034292534617496,0.013074045038049554,0.01342883155747351,-0.02384543873250931,0.03379357556110733,0.0632327601271972,0.10340493416792701
DLL3,0.06960314250652608,-0.031359741428710605,-0.0017125535990003236,0.052914761079376926,0.04978615217070955,-0.017339598501798323,0.08478708321108404,-0.04469232235294576,-0.0034682630128674294,-0.01614295880307,-0.07752534175209022,-0.03757714309947221,0.050040760211299634
FGF5,,,,,,,-0.037829437144300086,,,,,0.17767009238128906,0.03651538167699723
LIN7C,0.0068612837296121556,-0.024437510615454267,-0.026942798404000653,-0.01625033488834992,-0.002263020155150535,0.0017537525650799832,0.0716661995453906,0.06735804909495796,0.05766454676864815,0.01750240855438067,-0.08968269690615965,0.031108298870997947,-0.010296139849613735
GDF7,-0.02982124281993651,0.0691880225060678,-0.01822442374979646,-0.011790435938630685,0.03692726396701218,-0.019599315898828223,,,0.04669629371610502,,0.05935358188263078,-0.025084783640475734,0.0611477858209506
PSPN,-0.01560098725302274,-0.005205044836581316,0.0273990023365824,0.02719497234395063,0.01640573531542987,-0.016227010340358748,0.03167574707736399,0.06387950499385088,0.007982267489601222,0.009102551796321676,-0.019626783973082217,0.06758906973534574,0.0311127193748797
ANGPT1,-0.015125317063984319,0.0883863309883152,0.01613713119328237,-0.006623235914977058,-0.0031461793763805698,-0.018402621391308396,0.04604671040561094,-0.057826266151085784,-0.036413890730262403,-0.0017779285461690356,0.0039596140833364915,0.13728580082247507,0.010840958968256603
PNOC,-0.0032339861999912864,0.018570386976988904,0.03231854015223915,-0.02206967387673121,0.002171043242276605,0.024792643537515226,-0.0063879446166386755,,,,-0.030929644583844517,0.010569219042783134,0.004405663259437868
L1CAM,0.054864384093647245,-0.017801580252908143,-0.014885883904154563,0.0021038200710707953,0.03877410914300676,-0.010529847219448754,0.07620080540830822,0.0015903441145105378,-0.010648651646453946,-0.07280963540596976,-0.0785069339685024,-0.022400088553871857,-0.07788925297994112
APOA1,0.008600500196189121,-0.05342300628005692,-0.025238380312479356,0.0610526368243014,0.01616087126182214,-0.003419836901874366,0.08884757321269085,-0.08702418703746329,0.006739220497051315,-0.014833738387919623,0.0759255130326831,-0.01790000543267623,-0.015424680831504497
PSEN1,-0.004832041184915196,0.009644348001794256,0.029003956501887824,-0.012834843556099733,0.034628189783336795,-0.055122813929247214,0.020755397305401945,0.007047168450785343,-0.04816434879834377,0.01421370498444983,0.020412726007054148,0.02386411378517993,0.046628932763371475
CALM2,0.008870760789056199,0.021414700552136887,0.011388207665699984,0.029645062651862314,-0.0385787387105355,-0.012991150902970252,0.10991338171139156,0.010424244515975964,0.039197732652223885,0.02632351609813303,-0.0683932837636841,-0.12842080924747376,-0.11102283633070996
CLEC2B,-0.023602904986823724,0.03315226916539035,0.018431587357148584,-0.025346787502690864,0.03415719811495967,-0.038942009528767654,0.05323568442072031,0.052477186176343296,0.05951394526185889,-0.03279161549824529,0.06007337965378089,0.17294928414450886,0.05100474205199002
NTNG1,0.02070045431004729,-0.006028916098848717,-0.04772059811695356,0.030567566432530047,0.07940157867754918,-0.07129938111348634,0.04878662087171572,0.12113460228216515,-0.026573333455672744,-0.006707167948045232,0.01684688630150706,-0.011109636399416858,-0.004519873661579436
LRIG1,0.044890748161917064,-0.0009408824300375275,-0.045279526694388214,0.03032738498145326,-0.0541218300647835,-0.02575223452488836,-0.13015545936007847,0.07088790056806019,0.053309181655331286,-0.03793902030054698,-0.02831982396594871,-0.14059417334690494,-0.055117714020686145
CPAMD8,,-0.03875245622432334,,0.05132342896793817,-0.005599925555428479,-0.036276713128110503,,-0.02745514525431318,-0.01363629301126761,,,0.0958222466330274,0.007221069326348774
GHRL,,0.03322447705835038,-0.00915541745970722,-0.020309573121352675,0.0006161938043495216,0.015521534349195596,,-0.036990859180807245,0.08099259299298622,,0.09119037653886437,0.08254273726603215,0.017223685393087492
NPY,-0.0013312442638423064,0.019222043555298985,0.09638545049320583,-0.026381845317857075,0.011915170916196002,-0.01044567019722822,,-0.008261391783563036,-0.030831159834801634,0.0327438031910462,-0.03855143116648185,0.04644595510772844,-0.05023455518034153
MMP2,0.06572716957717394,0.03380606375733205,0.011418631641941101,-0.024891884358772803,0.025846813755376254,-0.019304454859069623,-0.20962462412947205,-0.03622106253639864,-0.03920076004359161,0.062013559689401254,0.06281748714208804,0.1443693549187927,0.1699942666793513
LHB,,,,0.08869251002729443,,,,,,,,,
PPY,,0.0078015813155478805,,0.039011290187005804,-0.031231243133374706,,-0.028785304566577703,,,0.013903639248427677,0.04371279398359897,0.03531660979443011,0.07305141318283892
ALKAL2,-0.03897882010283755,-0.02112062583397457,-0.014628085953376566,0.03949562866081576,-0.03819014760589114,0.028549323629061606,-0.0320749708900702,0.09611131469547005,-0.005744684098035663,-0.02129893311199684,0.007891126016800965,-0.015037785068919847,0.023210340847528523
CSF1,0.05142327418402371,0.13159121031720905,0.011699804768850798,-0.012975357466145863,0.11193888718601756,-0.020961973438338687,0.11015271059636524,0.001487495358804778,0.027618538087835216,-0.009000235391051995,-0.0017514613701326775,-0.017426162005867985,0.12100100655285921
SEMA4C,0.0587855320376656,0.053237640150799896,0.05845182496346451,-0.021677198298569376,-0.037172426382941895,0.025251455038685283,0.014224326994272543,-0.052224521158455064,0.04497445899998137,0.07261628882937415,-0.0017293873914018265,0.20075443856594075,0.12588861063722567
BMP8A,,,,,,,,,,,,0.06929281283734699,
ICAM2,0.014964358787591215,0.022440633174455084,-0.03655263617812916,0.03234227837099933,-0.003577226072036892,0.04722068601894185,0.156785059472893,0.05723568375402909,0.07887795619423744,0.07122239358355854,0.08116721226127145,0.2414833450417776,0.027582198517651188
SYTL3,0.012931215885778734,0.0673053984848593,-0.006569283841715001,0.007113585655851173,0.06791540541655132,0.01505251043424302,-0.04223183342648335,0.01882301918057806,0.025947183280361354,0.008559496014233066,-0.011674334993203328,0.1733786572166435,0.09943332232884232
IL1A,0.027727423899392777,0.05612433586671635,-0.005799656299990613,0.02382886979530156,0.0688504952174526,0.059274325338867465,,0.1680333190989722,0.016852079663460556,-0.034892400931988386,-0.0017933647447899584,-0.007330136109984517,0.07117469420280918
HLA-G,-0.047164607614249114,0.09187477857047155,,-0.01945528010288311,,,,,,-0.030465033154527955,0.00482001097196837,,
PGF,-0.056410650472865774,-0.0035355138474906273,-0.03003074525362068,-0.008255416506005388,0.05963947966813756,0.023389685878619292,0.11858511731956285,0.05983641349995417,0.10083831511816382,0.13371002217745362,0.08849147661882983,0.24737959107103738,0.09807640029950902
LGALS8,-0.021108906388154502,0.006811515886044111,-0.018871453861449238,0.0569085915077048,-0.014840973747625462,-0.014152055757592076,0.020924845812225267,-0.003967369734051293,-0.009113982588638632,-0.05840855806844626,-0.03342444802105738,0.0675310358231309,-0.014455019641178506
DKK3,0.05509119359857661,0.012041879104760362,0.01402068008700187,0.055326574796757795,-0.09856562206691111,-0.015429760722557001,0.023221728936871563,0.0616130816723673,-0.005651047154621713,0.059464824027113214,0.0213051634643599,0.13374760123862975,-0.0934191040819329
COL16A1,0.06866285904446695,0.0463185748085604,0.005591487441077759,-0.0019004508035005844,0.01774076188824281,0.016137990661654465,0.16709885412281172,0.06258526873498402,-0.00569653035319195,0.050976158677794155,0.0652440889365355,0.1839301991875699,0.1535922402599036
TPH1,0.08508085413999299,0.052542281161237415,,0.02870983500720225,0.030683171506357493,,,,,-0.018973517175392855,0.0032809485411371226,0.13575774910324404,0.014442512176870563
TNC,-0.027422758781456138,0.08034807218426032,-0.029771939790051678,0.011420415492467462,-0.03408135821159764,0.004417867148143358,-0.21660902161348733,0.12344189450975003,0.08817886716754494,-0.06589367740377743,0.101627910503157,0.07919945730109204,0.019244687047055262
TNFSF9,-0.035100245544533275,-0.052621839493720415,0.058194587042554285,-0.004044196289726133,0.02594167017950646,0.00876952430429209,0.041646259595905386,,0.07037012693814636,-0.03394451333020572,-0.021793420799402864,-0.019642887515485572,-0.011375142270892936
C4A,,,-0.014415323025352787,-0.01586216483205765,0.002639061436711115,,0.034274312734023794,,,-0.01537629767635814,-0.026364210715301546,-0.008186679555436829,
CNTN2,0.07212107362281839,-0.012541142440369883,0.06441004879021256,0.03373783064919079,0.07484809487779945,-0.016027361511777465,-0.03614428067213315,-0.026510605535741107,-0.07671013215337814,-0.03954340911065091,-0.031126920964345082,0.05526985606776972,-0.14098945173215077
F7,,0.04087631583698302,,,,,0.14156593470468246,,,-0.019373247302270906,-0.026089061167135007,,0.05485888749599177
LUM,0.02124442356368352,0.06745451196193282,-0.006012298692949106,0.02474916047735209,-0.03869715179751177,0.03702246265630197,-0.1810763292679952,0.13568332882045187,0.05117055787246479,0.12700831890623066,0.17506919823517472,0.21762689360595275,0.1866401914903403
BTC,,-0.029948128069724807,0.03669753859632657,-0.0034164872388856345,,-0.04052357425801692,,,,-0.014015863331593034,0.033203729748285365,0.10206223291138004,0.06846181259948031
APOC1,0.0510556251441266,0.033993244564357955,-0.08547806969104267,-0.009987343199857229,0.01163520854889093,-0.017531127011106686,0.20986943579461417,0.07060946242122608,0.08483236693582215,-0.005166160484951805,-0.032252663309049544,0.03298887205472155,0.044133931582961416
PKM,-0.036688269636869775,-0.0038649203887410897,0.03756697427244125,-0.01942521331442393,-0.13439745642850795,-0.03029581464476061,-0.030779543559530696,0.0645950649952641,0.06849087963988942,-0.04323661328040619,0.019151164969331003,-0.02340426787584816,-0.011648115463430867
TNF,0.06182886262647212,-3.284649675627888e-05,-0.012080370599797665,-0.015567948224505902,0.015267879955642187,-0.003915214739522802,0.10620266215078952,-0.062460059619883185,-0.0381246894773735,-0.013603778699248658,,0.09938385047252711,0.04941907731587089
GNAS,0.06829255373435827,-0.034378125175666616,0.017141797426210373,-0.015572886168080313,-0.11054646933457775,-0.03650519953240654,-0.13967129838230063,0.03101471886298595,-0.07789189530480953,-0.03376042589250729,-0.06473092919115339,-0.13572463486795497,-0.04619011926697941
BMP8B,-0.004488446372575335,-0.026574092084792254,-0.023223066412710557,0.010503413640692722,0.010003847582885864,-0.0003162828539883677,0.0209766595130589,-0.029812459403542355,0.0446290037673982,0.004400071758326094,0.06405255825380098,0.2864374710533212,0.13868880598674477
LIPH,-0.011868760140205784,0.018977986669644748,,-0.03495027912905029,0.0007031938003743163,,,,,-0.01381126788441583,0.10115269706056726,-0.03156206419340284,-0.018802743023639767
CCL28,0.04848349389363734,0.06214441496229154,,,0.016209651869874317,-0.020522813390432736,,,,,,0.03547832947859123,0.03609787555723584
PTPN11,-0.0007467162711465315,-0.003591701134197286,0.05346040135612376,-0.008279977849870439,-0.012499007382099104,-0.006382108832372079,0.03910199914653129,-0.022768487491001715,-0.11689698088229236,0.006227299986474828,0.04235277331197251,-0.04112556665477723,-0.023657496322275505
ADAM12,0.025594693749231408,0.06183113880706191,-0.01716586376559129,0.020148385320599448,-0.039208804953576655,-0.019834023332144474,-0.02676965743992513,-0.028765528097468275,0.002593496436374517,0.07309020217074044,0.11706575457940344,0.16487636317416876,0.11598428711845397
EPO,0.017804506383704753,-0.054057017766915794,,0.0013128117838487393,-0.005608476077370607,,-0.028296189329868625,,-0.031115884893250473,-0.014999389644698442,-0.02496024154743899,-0.03495930932224846,
EDN3,-0.04115670341165377,-0.0192121603960219,0.03582847605609095,-0.03097972716253238,0.02582751312060381,0.026206635156881264,,,-0.023843869018031115,0.0812131154923383,0.05033487111947674,0.05090590007436242,0.0892478992542306
CCL22,,,-0.018224423308484776,,0.012866588824406682,,,,,-0.016976078473057345,-0.021901525371489206,0.07553138021763144,
CCL2,-0.011953600052005001,0.08392527683439535,-0.0494740852570319,-0.0016923104237550881,0.11910947796647199,0.032026203145646304,0.10934202982792021,0.10851875086567256,0.08284365166409234,0.05808219961670965,0.06280808473678441,-0.01692091077227578,0.02874250870616225
DSCAM,-0.013278116552211595,-0.056646947127767015,0.08041815574235646,-0.010849079006227441,-0.007390131789184865,0.03122001759115551,0.01784713000265953,0.029601932464033053,-0.0338143407595791,0.03864062708299534,-0.031032763567884602,-0.05528608418978352,0.0589731806475989
GPHA2,,0.07187104954313024,,,,,,,,,,,
ANG,-0.11739544919957139,0.06309411556278414,-0.022179324236125453,-0.02124952689695276,-0.00065157806067241,0.009900174926471298,0.0020374775630146147,0.09002904111043701,0.11397928023633581,-0.04054304701399432,-0.003254950297215337,0.031096862353130514,0.0321115404491781
FBLN2,-0.01543077847872116,0.008873808621468374,-0.023241727851368375,0.03109422749104751,0.007960642133548074,-0.008776511382242268,0.030649692485704785,-0.05955510762451231,-0.04293436387125936,0.1505508789978493,0.13012109334015004,0.07916452097614854,0.18821615533940952
VTN,-0.0386053571682561,0.012318866804028683,,-0.013639871490472435,-0.019403140563786014,-0.006152987065581426,,-0.023284802726307778,,0.08352339074088239,0.013974992478113641,0.13408555219882407,0.015572471132869036
VEGFA,0.011138625431873621,-0.012784774920848849,0.042398228109706046,0.012819439560359823,-0.04487974276095203,0.026668662573460546,-0.19264821620710149,-0.061093280052495036,0.10086588872071778,-0.09857892929962798,-0.02988665328857902,-0.23847247687902595,0.04920939161260889
F10,,,0.040699921848150696,,-0.03514120172797598,0.05700382255303008,0.012897454957164992,0.0033013339031669935,,,0.008186750222518203,0.014658866764196988,0.08230242517849817
SERPINA1,0.001806961402706598,0.053043445404704674,-0.017333437164497388,-0.008193659678387295,0.04348567220568935,0.0077490681353605696,0.11469968481675696,-0.004743769824552316,0.021651087612070196,0.001898942598311947,0.15264124019461606,0.18249309837848204,0.10139792358734635
VWF,0.0616302331242898,0.08208860184404454,0.015327453548621453,-0.04083208015134408,0.07748238985980672,0.019600455213517737,0.15251779786314912,0.042341091394336276,0.01228617917651669,0.14937236370996182,0.11962088585666293,0.2570793978802094,0.07460712578356231
GDNF,,0.005295092893909367,,-0.03486210698599625,,,-0.05622772499477924,,-0.02657332603567049,-0.014537053817164601,0.033159275618202116,,
VASP,0.03183438683764079,0.02452968282831458,0.08747922388884874,-0.003892628844883009,0.04591196628940539,0.06028814070946685,0.10393664822100165,0.06833066371883992,0.06961739424410317,0.08185951065752427,0.03921199462955023,0.20803682941389787,0.12046322499381089
ADAM15,0.023198220424372598,0.038722394319491364,0.047099574669660915,0.0363637447073897,0.017206838957934737,0.048113093992384184,0.09233033116986111,-0.030679937344192047,0.016560357515577745,0.04153329464766166,0.025721233971376233,0.06414329498127813,0.0205458172342443
WNT2,-0.03467556708225882,0.04116820802036626,,,,-0.011189741362436605,,,,-0.018605253813928708,-0.029970350122335183,0.06932700916760942,0.04120884800078349
CALCB,0.03044849126937594,,0.1345677143806987,,,,,,,-0.01628300008049558,0.11000009185980192,,-0.04164563439239725
OLFM2,0.08645092364847203,0.012126293236849824,-0.035452259583291935,-0.00740253526368649,-0.058242241874122545,0.01358543483190069,0.051946562982425636,-0.08103938423815278,0.03913200345827907,-0.036698756635052385,-0.07234150218612584,-0.07189806394770312,0.017213347806034538
