,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
PDAP1,0.017666622583720516,0.04250413481276555,-0.006602363498359288,0.016249791131853108,0.07406608622783391,0.24641874104210018,0.037461563560341825,-0.022281264664126072,0.0186802088366576,0.05516506907813416,-0.02020456084549477,0.0019148182820515353,0.02982006099815531,0.022803702353226644,-0.027594971842178455,0.023182598030269477,-0.013939348261529247
QDPR,-0.004110614571168637,0.03386853701793037,0.013415611282453475,0.03955533921080166,-0.08277051283030423,-0.2197800743316929,-0.0395997790384132,-0.0035314656604685936,0.058550824739892836,-0.014682144255724372,0.0447231450295889,0.07569904822069655,-0.04427134211691037,-0.026562817365067926,0.021720153717022756,0.026135657540151187,-0.08414623727319322
POMC,-0.023184386461404305,-0.009194665930098812,0.034384991148311034,-0.0380571924025667,-0.03568509572096713,0.00859162003972331,0.07221726120667579,0.0021237880086236267,-0.014047952916393087,-0.02193256406843749,0.048359660974823665,0.11423275522190335,0.015655751719984005,0.07819348857656325,0.0008213806394440936,0.05396967590828183,-0.02759693005238285
CCL18,-0.0470276950974473,,,,,,,,-0.03542139244536165,,-0.0618499839371684,,-0.01996487008107443,-0.04558108212200086,0.03813959904642093,,
CCL17,,,0.02157882581294192,,,,-0.01980862064081136,-0.017659669531575686,,,,,,-0.017670922590823104,0.07630714829585936,0.00832658047204974,
VEGFD,-0.024943940733967055,-0.03703743001328856,0.04442316011855593,0.0484801241933679,,0.054198684952263036,0.04560835305853593,0.008965838276133195,-0.019128434005153395,,-0.004531465607880534,-0.015374899239250554,,,0.0670288725489271,,
TNFSF13,-0.03548861909971242,,-0.01745398487347156,,-0.019305236778496857,,,,,,,,,0.01762337465941769,0.0386222665551219,-0.018593747504175955,0.09389903099409411
WNT5A,-0.00030684081191908455,-0.030271907608716026,-0.0011035542135700818,0.013288240450282528,0.12387540271229466,0.2218082991463785,0.017627303855929064,-0.039929649858394325,-0.04415306525608625,-0.03637425285851477,-0.01919993858842937,0.017475198405459004,0.03997038671556567,-0.0008945853447082981,0.04140269257322899,0.042466559151660456,0.07017820758739346
CXCL8,-0.06301603064315779,0.06318350460342968,-0.028506902525813074,0.006073199975352549,0.026585577573691597,0.0763194723132527,0.011884925138130569,-0.012062938023432715,-0.07103410346155782,,-0.12652354560791854,0.06266280235075997,-0.035151297111428,0.05237352474666361,-0.062251495463169465,-0.07525867379930334,0.03956174103231846
GRN,0.09191652700246236,0.013378903115095543,-0.02713136789483719,0.04035372223347202,-0.0020652830275515216,0.1701687342463585,0.04535658227944613,-0.0005747695770114826,-0.027701163858486613,-0.02005124597100424,0.08709389168233823,-0.04175238735367566,0.045188134605472455,0.05416514934952433,-0.010876011933320912,-0.04693323479464929,-0.014120023024455254
MIA,-0.021263795113416306,0.007513907392353634,0.007513561835016781,0.08268268432742679,0.02910127519926283,0.13946727308766368,-0.03187275881311809,-0.0147319705790217,0.03656922410363412,-0.049487720052826575,0.1798631012666498,0.029103063801078258,0.07181133768027619,0.0006835789401539658,0.07936764901316004,0.07909244891167297,0.10241819690609148
COL4A4,-0.017391286207202695,0.020518737750291387,0.020903273109753987,-0.00574292551333976,0.0017830478759887185,0.015468902557194191,0.05902296305320304,0.02190831030851948,,,,-0.04160530322895209,-0.025241833871449605,-0.009806826207780893,0.11971679160108631,-0.020579263390941138,0.022687788917103182
TAC1,-0.03068680203314597,0.03706341670053115,0.018002417914483208,0.023959594983881814,-0.10446658629836768,-0.1580782365898612,-0.05573803046158674,0.013084037235480078,,,,,,,,-0.033006589717075534,-0.0886469765354826
RARRES2,0.026746425441821844,-0.01952392779509733,0.0503561280915886,-0.0032583640823059617,0.050913518746794555,0.27154544306371636,-0.035207822372930214,-0.011404778527246726,-0.006181104403821279,0.09415148431223214,0.02562201019426975,-0.008408996753183946,-0.0036934813716367368,0.04842578054037156,0.03538822859140605,-0.004061598626460367,0.034486082118854344
FGF7,,-0.03408423619061247,-0.009822512025269951,0.04767434800316162,0.04341502085225272,0.1376073263001924,-0.020623790753444334,0.0072934234921612565,-0.02353535098803945,-0.006817502933586957,-0.00637141598171085,0.09632220509894397,-0.038129688045106684,-0.016800071387280815,0.011626092880734682,-0.011615408614244418,0.05116558507758014
EFNA2,,,,,,,,,,,,,,,-0.022327535837986013,,
HBEGF,0.0710957723688864,0.002719385658281565,-0.012914401426820824,-0.005317819598437571,0.1445203708811078,0.08811712736367644,0.017534885853864857,-0.01534478437822016,-0.01355809725308567,-0.11062358461760996,-0.012333810633929309,0.10041148397442594,0.05134774550650182,0.006157820494257629,0.029288095803882603,-0.042781725286590196,0.0570549604689911
CSF3,,,-0.0011106733095755403,0.0005059031784491079,,-0.03564303958687258,,,-0.014782143235433661,,,,,0.03524491904624304,-0.004331980811828116,-0.009696268991004425,0.10604495936811266
PI3,-0.04947511801263596,,0.028651225498177186,-0.026135640843365116,,-0.019014725943923606,,,,,0.16541213987920061,,,0.05285443719570262,-0.014786034464569938,-0.04949339306736063,-0.023169560253751845
PCSK1N,0.01704159399305231,0.037444318538749695,-0.0066791449022213486,0.021525301282747808,-0.07654205072752941,-0.03839975259723677,-0.03822293105663513,0.038201067980938086,0.07485950282807617,-0.0012534212212689283,0.06130707403235243,-0.09096346350531748,0.05112378758540596,-0.03789739647202438,-0.031187460374659744,0.09496153495492916,-0.09608930916066917
NTS,,,,-0.054580428334889644,-0.022423252157170417,-0.02436600295801325,-0.023625424635135783,-0.010501533169756796,,,,,,-0.030723229769087087,0.004164151982674195,0.039568528987133714,
SFRP1,0.015429543908976653,-0.012304996345957948,-0.022078530868946684,-0.028980655498207383,0.046220512437946316,0.06885423357141561,0.050074490954506425,-0.01765966970942306,0.0023199697170719837,-0.09660969726467888,0.012964141069482061,0.04650795909529199,-0.027189432282942717,0.028422864074959447,0.05030662642715599,-0.038236248325223356,0.014587564242505024
CXCL13,,-0.0002325559590847624,,-0.02872019969860064,,,,,0.0065134529087462955,,,,,0.007609571425608553,-0.02866369703514502,,0.06516709160971741
MICA,-0.01342712807785353,0.0019846848967456604,0.004580549805371662,0.02394896218696113,0.04956816036797897,0.12526213123084295,-0.03836279301450245,-0.028632345958471226,-0.02589383940551036,-0.0143108745837833,-0.04118409039656157,-0.0493398181162834,0.021345900011749668,0.05719364164943896,0.05518294213457154,0.007090260516280364,0.07526939599006319
TG,0.01899041581024111,0.04261139885776051,-0.023826232802930492,0.0073795265820287914,-0.025882344056309174,0.05533441523784232,-0.019956435668214173,-0.01278022615074729,0.020275980956924587,-0.04350369800321943,0.01791085463986499,0.04011686331748524,0.12391760685803352,-0.023480238139353495,0.01723670837284687,0.03405840676480618,-0.028407033799668486
ADA,0.09837965441434267,-0.01960477373228552,-0.026702293076120553,-0.01730660729563843,0.008104347143418901,0.15443334001842993,-0.04953248843837529,-0.02075611505528472,0.057420710145367496,0.027504886397979635,-0.031171179100957753,-0.03966839219184134,-0.04712545678447664,-0.025356408036064013,0.06982457741979259,0.039164632968304254,0.013646071035168815
LAMC3,0.07666901155651372,0.06400537645606559,-0.00749897943102576,0.0029425534932591858,0.1553808935075428,0.1373634507845575,0.018804758667406603,-0.02865945120874565,0.014865364866440377,-0.05339414010242969,0.059507025682711795,0.03253537128088097,0.00025318146046982487,-0.05279362482242739,0.06845278947871611,-0.02651174894993379,0.05706823965492001
CCL7,-0.02991358687656196,,-0.017226328248648344,-0.038077682272957804,,,,,,,,,,0.04272454875279518,,0.01731347166658616,0.0674908894455681
NGF,0.062294645582271345,,-0.025112354694911285,-0.0034331634206517937,-0.024698698315009444,,,,0.06521796710302222,,,0.03541842281440496,-0.029669057425724368,0.028458912825926913,0.03552619697446897,0.019536436972623916,-0.015004730560879354
TNFSF15,,,-0.019182359033791917,-0.001478779247056581,0.060386193331691616,,,,-0.018300380898415732,-0.04009939691428976,,-0.027658415308825585,0.06429652873797599,0.057149929736258806,,-0.01958319189682153,0.08486922369149735
HMGB1,0.09957846563169549,0.04539067876267798,0.01592068747143803,0.015434295320083854,0.10342346100471018,0.21356557128875958,-0.01932131030266781,0.08412542944358746,-0.00017727765925380258,0.08539938314465825,-0.1685399252677809,0.03758393437384487,-0.03973246166690041,-0.008667255613697787,0.033656478347199995,-0.02504606477109386,-0.030191463635271597
ITGB3BP,-0.011751100865628085,-0.010323483106118442,0.016980829189665956,0.020525088554151933,0.16845634408201868,0.22955903159240315,0.02716623992583144,0.016727663010471867,0.03911037325152723,0.04437376673350348,0.0680307934045888,0.03773208128240352,0.048951980882912416,0.03082805306284089,-0.005781941949411772,0.014636288910756719,0.03259253772772557
AANAT,0.03794015074717663,,-0.017453986736302145,-0.01078544615376103,,0.020573646081657265,-0.01794693922219806,-0.014731971398451518,,,0.003986245534327522,,-0.020794249079664776,0.03431504452484753,0.038392454767900104,0.027574777964234923,-0.04394127990339577
RELN,0.07127816047501145,-0.026751546069471988,0.020267739917947097,-0.009440203581633146,0.005736423229087379,-0.08608706125452346,-0.024352360522385607,-0.019727446929269917,,,,0.021422812179986823,,,,,0.03653689211140042
IL15,-0.0014128128522957338,0.020040401881211842,0.03641586382225542,-0.038243557727638565,-0.021339407828115567,0.04653552476554385,-0.010729671081565667,0.014704016742982955,-0.043031239897884425,0.018489271926898435,0.07013928831531704,0.0361261701099124,0.08455735695829407,0.03227986242267767,0.016024221158312594,-0.007621403903152959,0.09610803053476395
UTS2,,,,,,0.15558813430454788,,,,-0.03149712868508642,-0.024664847594796126,,,-0.019785879054025034,,,
BSG,0.06264827982072574,-0.018400921337897478,-0.0018322634627520532,0.010541100848433741,0.05405362360486491,0.05003749226193545,0.01601099044799557,0.04093817648019633,-0.026331252980818756,0.02112610163294675,0.05589162230932878,-0.03880465151165804,0.021828420794030575,0.09903613548569332,0.07296190384161615,0.05376843324815305,0.11771097956073483
ADAMTS3,0.0054241100062234,0.0247811079289503,-0.022047936878933833,0.0034936286879889227,0.05452058046988437,0.21235247335163418,0.005781349373196212,-0.01054854293639856,-0.03590451682682822,-0.009802330942204701,0.021681504117056168,,-0.024898996330591047,0.02137686454444221,0.0006118641138052798,0.0646981805454023,0.01765266383780893
CD34,0.08675861016506367,0.028420481298629344,0.01084260091962165,-0.04900098333008395,0.0854941614695657,0.16929311833762073,0.04414232228706431,0.0036165056591474305,0.05318388358769744,-0.08292368452498222,0.06272840723290896,-0.049192593535005484,-0.0203783933484795,-0.00117249336524186,0.06971367005557302,0.02502002470853722,0.05133089693088314
CCL23,,,,,,0.127406388946542,,,,-0.037838172427129356,,,,,,,
PLAT,0.11484994952197008,-0.0017735846883410419,0.04072989598052811,0.027297689856643628,0.1141762271622251,0.21380617210911612,0.06088568961738636,-0.01645750381268284,0.04367033989787075,-0.07718451478287376,-0.04696194374540539,0.10467686457547416,0.0657588743338788,0.03491069518860726,0.008888889909879604,0.08672571208741388,0.052504824923641114
NTF3,,,,,,,,0.07564433749218813,-0.03898089669460163,,,,,0.0345866772579723,0.01417554041013784,,
LTA,,-0.025858723792918276,-0.022078529836078307,,,,-0.017284772834553676,,,,,,,,,-0.027972361698726106,
CKLF,0.04583480292867761,-0.015035118230077249,0.04375913228066413,-0.008837063948772175,0.11821813436119957,0.262905646928547,0.002830383036711712,0.02231765247704422,0.01657408663232024,-0.013290718320757799,0.10913713798701319,0.07653039060643194,0.08033888684256449,0.03941052795011721,0.0832823332010503,0.08942415858947106,0.07246642979171196
APELA,,,,,,,,,-0.021650580546492233,,,,,,,,
CD24,0.060172240405755,0.030205923660173994,-0.003819907883034439,0.04876048593400175,0.06085743098762619,-0.014921915801410833,-0.008747605996501758,-0.013019164329777254,0.043432349634962966,-0.05414100358467023,0.10427365336033144,-0.14092959429035262,0.04776141716119105,-0.027759213580867723,0.03220518758429223,-0.033031042493549566,-0.05098961146433214
HSP90AA1,-0.05015068774010856,0.019726903618251627,0.024332053278935315,-0.046797412387626025,-0.16499177623886688,-0.23665646935419365,0.024673950282873627,0.02215484658964086,-0.0869288137470002,-0.07464716072794972,-0.11233855361483387,-0.12215204429037228,-0.07401807684633162,-0.02007212079592652,-0.04521283813168087,-0.07957090135571646,-0.1536152795130046
BMP4,0.04412464748187052,-0.027411763059029336,-0.014840713881081932,-0.0017233969547705166,0.15674278067247857,0.047838916768036886,-0.01889850695629138,-0.017098292912662696,0.02269414776075322,-0.04469499082671588,-0.010694172702954075,0.014877645735945976,-0.03052775849755627,-0.04661440345381867,0.02775012144658849,0.01390383682585535,0.01368550895127503
SCGB3A1,0.01843341932905586,,,0.167891216023469,0.00018206249871778816,,,-0.012426561963431329,-0.005816732985518039,0.022805267131929326,0.011224081708107856,0.11006975866454222,,-0.017138424848747495,0.027722723717417918,0.007432590864086488,0.03475468468613978
IGFBP4,0.09954645313542558,0.05091554821637303,-0.03419092563992133,-0.021638285577703555,0.14148987594062135,0.2153190361003654,0.030450385657285656,-0.042833328854076334,0.060993784554218965,-0.11333237576800143,-0.042403640996778395,-0.07223858046739277,0.008239537268279928,0.04052091434859359,0.042082822083863665,-0.026123742469557558,0.03538199342047069
RSPO4,,-0.04180358034818284,-0.01633022046776578,0.05352526854504784,,,-0.006116672599448772,-0.012426560145765533,,,,0.08779291259624941,,,,0.10120532502081839,0.020736215996573253
LEFTY2,0.05641568747550708,0.0005851653790422718,0.05145920184026297,-0.016088975664366206,0.0528893737804034,0.25149087902332784,0.08105850130521014,-0.013625875180001747,0.01743205238009729,-0.06816186236832246,-0.03928671948877499,,-0.02657328801467622,0.018040502652844615,0.0549090049120201,-0.023854097302511083,0.03830749734429305
PF4,0.0027953853137920644,-0.008601762681093302,-0.015029632018042789,,,,,,,,,,,,-0.02046473240283242,-0.03944495263082524,-0.029677868247438264
ANGPTL2,0.006870366668324675,0.05682046445471573,0.0589433352383531,-0.039182518384128937,0.18251008684676237,0.20434967889401606,-0.01171768509248086,-0.0352018854262422,-0.020332746155208192,-0.05332392582160896,0.10532190451626292,-0.026827340507177038,0.08235048424287285,0.03812665976314799,0.05723227704806931,0.043353278474196726,0.005922846875747325
LRIG2,-0.026389152055208014,-0.05232499114293328,0.03895118599402711,0.04896615277960365,0.08673210447414251,0.10227913996629757,-0.0009893549792217066,-0.00717615572552174,0.012470406586232014,-0.00786637995545802,0.08417219567918748,0.04149316502171511,0.09091135516042013,0.06382047224774073,-0.011975431031803931,0.024500821533267523,0.04724118249142708
ICOSLG,0.010337764863118925,0.030151495687823084,-0.012300645685618374,0.06087966215051726,0.06755424291128266,0.07248284137814699,0.0673565011626999,0.037757113664472326,-0.028572298486631724,-0.045757085708222865,0.028759967107655937,-0.01944353522644082,0.00961746173887097,0.08038949738577292,0.006562048462412692,0.08302900071766033,0.042802024291786964
WIF1,-0.055834422666379675,,,0.019660286777936298,-0.14135271734677626,-0.1502435634667438,-0.015513196523310862,0.027127461498303057,,,,,,,,,0.0022056591331588668
NPPC,0.007472324874867218,,0.027790530801500898,0.017225795824859346,-0.031034636201132587,-0.06386616260423435,-0.021003018286796918,-0.017269877559425294,,0.05939933011164707,-0.0480012053316326,-0.03144964675813068,-0.0248989485105776,0.005226291929922413,-0.03872064566193324,,-0.028952049761681083
LYZ,0.04856989323208302,-0.07119235590219722,-0.09020922822155547,-0.08631820690666535,0.09743901808221694,0.14307920037118624,0.0435423775275498,-0.017159772206109064,0.043897881120028834,-0.038763416050518605,0.042668898554204755,0.032660872798605405,0.028598022414156984,0.03495418467829554,0.03389495021152446,-0.0065301730848544865,-0.0990465819063116
EREG,,,,-0.034195563491309304,,,,,-0.024196128858879812,,,,,0.02967968615539141,0.03966551053299806,-0.0595710153607096,0.05481357830735104
SPTAN1,0.09126887578261236,-0.03725530756726904,-0.014381224517415274,-0.03293458975933026,-0.052263864436419234,-0.05014444815512977,-0.02632712716457035,-0.03481878596042738,0.03389290488374157,0.057470643999453716,0.09124529836078575,0.0013871238523111595,-0.03182117787479976,0.0031344958924106664,0.009673092629584963,0.015651429178680155,-0.05353429988007353
LIPC,0.0235146318273046,0.04199705782240239,0.05167714566802224,-0.010178701023943828,-0.033091949831759206,0.06835173933312885,0.00043333245596933974,,0.03784450951523939,-0.03545049689702849,0.07837753919050726,0.07657234546952328,0.0065560559872824675,,,0.014653691873872351,0.0004285959176682971
COL8A1,-0.01933739574143213,-0.019380716733843104,0.03542208856310125,0.04805328044467133,0.11157176430584397,0.10573472818923824,0.03643080068873512,0.010193769472888381,-0.05382277014240159,-0.11533030451769864,-0.03877540241248316,-0.014882344332565547,0.0022926150898837827,0.01317227933078571,0.025345697918036893,0.006627323777415249,0.11131851471864795
GSTM2,0.01573131830863756,-0.038126470525059165,-0.0321058213252758,0.004875580261715066,-0.018045342725659618,0.06003687960556462,-0.02174867991867776,-0.0045678572381749605,0.03280593268147098,-0.04832563901138409,0.13504318335508494,0.0019039450854114119,0.03484907253385833,-0.0033008220564358245,0.02193114573748927,0.03513952947365743,-0.03182267516881292
IL4,,,,,,,,,,,-0.022512839133785486,,,,,,
SPX,-0.01963335377192451,-0.057590665968550434,-0.023468011312579702,0.0056442619081748385,-0.027470359937619804,-0.08152754925502481,0.028064158504977038,0.032842756631005124,,-0.027715894646434133,,,-0.011771253363545618,0.007732178454491276,0.007088834550244544,0.10378241392495115,0.008643340597295181
MFGE8,0.05656195375820968,0.011069669677449509,0.022811585476291574,0.024171043152044363,0.04563403959040935,0.07141246543209312,0.049521896939595814,-0.0036141767837829302,-0.00873871286565121,-0.10749642078623663,0.050145948711851664,-0.05952703614359383,-0.061043297108754904,-0.003371097691920653,0.058730134363464276,0.07937931865981089,0.0161155621826317
TGFA,0.01169507771715344,-0.03273282061351192,0.009127349309835673,0.00789640887460793,0.12031776308212214,0.07395533513658252,-0.0049217049314199835,-0.04146766536151831,-0.009452781529146411,0.0685150628322778,0.019917533836645216,0.07770446886528887,-0.0013400455240302719,0.0870883575164196,0.03158729235012847,0.09455493843440776,0.03506551782551055
SLIT2,-0.03226349011743775,0.019398798786259788,0.03817042677515763,0.019200360194647974,-0.002240097735240992,-0.08800359179443308,-0.046248499085451256,-0.029392522444545446,-0.040075141847868784,0.0026714813985867715,-0.02879999379652986,-0.04341089835608082,-0.028158508768976433,0.009116355369200782,0.04836435141571267,-0.028595482918817697,0.03046647606775427
PLTP,0.051807691828064405,0.08024562294896312,-0.041358441632683964,-0.008507396373728097,0.03549834169441517,0.21967730184908968,0.0014518104332130349,0.0013003824238504535,0.020779857662575625,-0.10765208041501256,-0.0258265427340306,-0.02781277127511097,-0.05141882274750509,0.06854595337373956,0.030778708825433255,-0.05317411866971164,0.05508890774220859
APOD,0.07116494492721696,0.01624435503295687,0.039113264193031676,0.06802971777398331,-0.038311994042048214,0.09506366133790496,-0.025632839499863808,-0.026633626120851076,0.11942385422583185,-0.0792441068278998,-0.01735920324543364,-0.009109216050214081,-0.03821899518385605,-0.004786397857569403,0.016204412675586616,-0.0685055917138535,-0.028420556201291462
B2M,0.0626872768844114,-0.020618240874580175,0.03585165625739012,-0.01885139727640187,0.09998796695355339,0.2831890918670028,-0.001825326266707268,-0.008208646169882948,0.016224845303498197,-0.08611616158114717,0.1476150737299064,-0.03477441807307241,-0.01584813070564346,0.1297563267104266,0.11881634459424223,-0.07589583898347081,-0.013987158515788906
OMG,0.010722511390727822,-0.049330951024926024,0.03319395579687766,-0.011123188330506602,-0.06423329605285383,-0.08444987053409356,-0.020393392856789275,0.057910742427325204,0.16416537358445957,-0.04712851901315132,-0.008804086813924767,-0.05554038007650987,-0.00011626178750894255,-0.014270561740596367,0.03403031524111521,0.04803201049813194,-0.11204766360933197
CXCL3,-0.03204117507596914,0.02711850418955527,-0.0005439427269589614,-0.045224294817477716,,0.013046190901740366,-0.007218769971203796,0.07397805999499665,0.08158824784482821,-0.03445433192885009,-0.055655205200715305,,,0.10205509889635807,0.04000003539337497,0.00343394832730975,0.07850261734024798
CXCL10,0.017192339013319968,-0.040776823335729136,-0.002521810883035608,-0.041142645529932007,0.11152541444565799,0.2456633756545196,0.036065701836759056,0.007762628032423747,-0.020879894852985647,-0.07721993517507943,0.10575920049824224,0.13221803328153708,0.04997366208643567,0.14899401712889257,0.03172097961011385,0.12650522190574795,-0.013781926612720456
RSPO3,-0.023280133611783167,,0.05027138627371657,0.01156886378810756,0.013687735835885374,-0.052793624251939744,-0.02058773530591457,-0.03228136446586602,,,,,,0.04910458001841144,0.034829611706653635,-0.028110896042258228,-0.015172206290552648
CORT,0.027046333928748143,0.13361727211296398,0.038754713436157905,-0.004352897070539087,0.06245877773680303,-0.09137119486926625,-0.021724251561109416,-0.008406498914694919,,,,,,-0.03019949820008413,-0.021415302316947757,,
NCAN,0.08688874222883952,-0.019095127117181372,-0.002360454261302624,0.03774180841118118,0.07477253241818548,0.07613583822622234,0.042802999324682796,-0.005915748274001619,,-0.03510489329864085,0.08062171333690109,0.07129509304283559,0.011084239205821416,-0.011075240277706145,-0.008824895755562745,0.07618133223772461,-0.027407089978838558
PRG4,0.002129414223228299,,-0.017226330933115888,0.007025854358203125,,0.009913363231289322,-0.003029470952505133,,,,,,,-0.029008009631281924,0.05981070968121847,-0.012591679314281085,0.08043638673529703
ZG16B,0.06191076922126176,-0.028304932710577664,-0.019993263823693756,,,-0.034231770986317786,-0.013734321102494675,,-0.027296578717049692,,,,0.006650797599905631,,,0.011858553489549528,0.006186135847737388
TGM2,-0.016512018966642342,-0.06070363675302694,0.020833152411314445,0.009068433750719916,0.07869067025036294,0.16975655118223187,0.033312770172693656,-0.01701023046914547,0.028363681613606594,-0.07442251348870393,-0.07095296459180715,-0.08327688585276086,0.021255570071949777,0.021947356338039632,0.033192283649531557,-0.0018495212244839419,0.012698636758816197
VEGFC,0.015199209841273221,0.03635773115939812,-0.021014756744555513,0.006445283934012751,0.07051749480113294,-0.0001417481864632718,0.0008800096853255033,-0.056259232595662706,0.036022078109672055,-0.00309998758414471,0.03521378181012751,0.023230830556696416,-0.00700324412832891,-0.00725319210945059,0.08220848963985151,0.04405999702343035,0.06818040034390714
WNT6,-0.025070154868313644,-0.014007659633217059,-0.023826233792208315,-0.03335038965848168,-0.021887657293536013,0.0011176325673314853,0.05371891002753373,,-0.030523154697189702,,0.0418551348635194,,0.10657330640503256,0.05143434538517783,0.09650333515575299,0.0371318567912171,-0.0249998223429942
NRG4,0.02517974461165406,,-0.02096523277915103,-0.002680022834419627,-0.026794538713826168,0.0008783897426209923,-0.026385854622482195,0.03150035229599259,,,,-0.0416052573346233,,,,-0.028110899192818995,-0.00943564927262434
PMCH,-0.031754544628287966,,0.013463276589618841,,,,-0.0063921616411163305,,,,,,,-0.02691981327836638,0.025747012945165706,-0.05319325404509184,0.01599887025032524
COL9A1,0.08124684286260764,0.002302341491348739,0.005660433589166384,0.05101859818747615,0.20785795553185926,0.052951985500677874,-0.03680977434411335,-0.026323349593886217,,-0.0013363185414208712,0.04003957771101986,-0.05545655273332855,0.08468508771891664,0.02758354943624453,0.003350077389112024,0.14081272798498123,0.11622328955054755
GDF11,0.029556892021492413,0.04065315822506065,0.05718556468542268,-0.0006803616799028858,0.1609633509551471,0.15619796570999783,0.014935148253807875,-0.021215471333553667,0.04777168001447096,0.01048101157804647,-0.029792546030883726,0.06748708043121915,-0.03178481287294574,-0.015220792755805873,-0.03914457193798141,0.03037563603220989,-0.007893603247360194
RAET1E,,,,,,,,,,,,,,,,-0.030837456681195956,
IL24,,,,,,,,,-0.017213129093008477,,,,,-0.02007076409548556,-0.020138432649321768,,0.08698218180866744
SORBS1,0.06321476722860332,-0.004205488030734469,0.04369977240539372,-0.04998020938017416,-0.013832083929519649,-0.06418872217809697,-0.00917630638170361,0.016837221950738848,0.016885389167806755,-0.06583596364583667,0.1032962976116921,0.01217865137971588,0.02772328512435456,0.013173375728827768,0.007477558240368147,0.05712449620987133,0.00563001598940421
DLL1,0.0873081142898722,-0.010846584617629404,-0.009875122707778886,0.02766727448403935,0.1436850353681435,0.08770666285505023,0.009250216918491228,0.02542635313304342,0.0631564162208658,-0.03714177054386198,0.009636816671315301,0.03131450638563284,0.07755350731867347,0.0009712138158367193,0.05305785030269525,-0.017909745233910652,0.0923209151369449
TLN1,0.0324395858456218,-0.001914511135634519,-0.03955610593464055,0.02219643386795645,0.11028200308432413,0.1669333401163441,-0.03501061044726926,0.00797603161008666,0.02687517976382345,-0.09439402188909292,0.05137952340276575,-0.06785647071501279,0.008974390366162505,0.06758788057640867,0.020227522123926357,0.005767946177853008,0.04815963945878289
COL2A1,0.008826835620110784,,,-0.021617589624548406,0.04002922933093636,-0.042212722446277634,,,,,,,,0.02032254923962207,-0.005861353897780565,-0.019772429900718754,-0.012011583175299852
SHH,,,0.04869022768854214,0.03394284878303004,-0.02588234682322672,-0.03318432895677879,0.05206508048458962,0.06695737927925434,,-0.07378809524326901,-0.04227073734297722,,,0.04392164325515571,0.020374022061141115,0.10519655613120475,0.02008063557104976
