,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
VEGFD,,-0.04091793193486054,-0.037992647855067396,-0.004245848242758372,,0.003058937820157444,-0.027039453962990005,,-0.05515162094219311,0.006233862219786562,-0.009918461595382828,0.03946352811094704,-0.01800092424454421,-0.046667971613633515,0.005289511996896329,,-0.02127806294312632,-0.012894116388125274,,,,
TNFSF13,,,-0.004838281950524304,,,-0.018810140909571813,,-0.0159118790271418,,,,,,,,0.11131861422783978,-0.008068699404032272,0.06160872641835127,-0.018919756080905438,0.09108907892929081,0.005811695405814694,
WNT5A,0.0012390773122362873,0.015577702778291447,0.09544845750065573,0.0599711569427252,0.07428236857310547,0.013328113786382403,0.04879737812450682,0.0268843945991425,0.1639223301565653,0.062774174331777,0.040023754810178,0.03307995785327812,0.025169572654882507,-0.05185402816626507,0.05010056937367753,-0.0158216734357831,0.02308275367537056,0.003766605335088389,0.007529890540440875,-0.0008185861995214996,-0.05029285826383935,-0.04726263453106013
CXCL8,,-0.007911587725176968,0.11748521994248079,0.0857587808506487,0.013910315766503726,0.0994997433541418,-0.019776035277515893,0.010077330586523136,0.08611758997856368,0.007278401795762623,0.08120272236228494,-0.035612941153063425,0.05395324214496697,-0.00511814083088664,-0.09507108621936437,0.05824896277044499,-0.10630675016389687,0.03092623875342323,-0.02312715023490262,0.002439270549895224,-0.06414964859080685,-0.017635858763831683
GRN,-0.025807249792277442,0.006885368392635081,-0.034621793829657695,-0.027416528442144466,0.050200718735334764,-0.0766325650580746,-0.007401170364745645,0.03999993616166415,0.15513083985036696,0.012853951432970592,-0.05723432308941325,0.02147733351148609,0.020816082645265566,-0.09442262860675381,-0.0009964571537131913,-0.01881684964095417,0.007328152336549637,0.014994473714274738,-0.019417690860237383,0.004858017063772129,-0.002685560432906607,0.06680895669587827
MIA,-0.00372786896567118,-0.0015333509668297813,0.0016536040459370536,-0.01782929092806473,-0.030495973789103157,0.021620149755234772,-0.02550324695796296,0.05354801103641727,0.11060093458634317,-0.01604014259319829,-0.017391670174611244,,0.031987135323399724,-0.08255381208801636,0.04160114763250471,0.07183517926737526,0.06660224813422762,0.0021776280717243123,-0.03635866290126295,0.061675144008256945,-0.0012361695611179389,
COL4A4,-0.02321467132245831,-0.002154531445485159,0.0021426244246904092,0.0029299468033767155,-0.011807607609685654,0.007371298833412524,-0.006823186909165226,-0.015139449900892957,-0.006998812765785886,-0.014935701955285595,0.05102069325922418,,-0.023914412578040993,,-0.04632058833948042,0.034200499467274055,0.013130313599994592,0.048197722285096084,-0.03395558643406917,0.031492437932581885,-0.00222469053251419,
TAC1,-0.03121243061084806,0.014818992455675497,-0.005450515035644764,0.0014927030238908769,-0.03543045891345333,0.010255611826359328,-0.04879169435792455,0.021335012480212207,-0.08460585091888745,-0.0062352219883604,0.043544204498766,0.03326858802709867,0.009970155477207289,,,,,,-0.0027484687165254965,0.12605795109278034,0.027337617098626383,0.10081407615879207
RARRES2,0.031067700114632505,-0.0549638340037682,0.006205640518352272,-0.04456070705686426,0.05516421800337115,-0.035731811904501934,0.05684865178131575,0.04006796831482076,0.19158949653129645,0.03587673900056759,0.02041574335344136,-0.00744926153598334,0.018008913714679168,-0.006621438887644118,-0.021612213810159007,0.020143724306656483,0.023765345011414737,0.05082522714066544,-0.01887951254985234,0.012818223198155206,-0.019066830648197905,0.06211490326878196
FGF7,0.0031533543160111623,0.0801000446950461,,-0.022627877244190398,0.032833829813358445,0.03804264424806344,-0.013792953320964373,0.028293666629755593,0.02525407892913709,-0.03821288951353744,0.0031763601509209698,0.08025230778921238,-0.0035856013405820516,-0.035816744178652334,0.018546572161102778,0.003695283283712157,0.004104532275308905,0.003122103024769987,-0.027933287471494286,0.04546826677576863,-0.015926056391304927,0.043642507988455925
EFNA2,,,,,,,,,,,,,,,,,0.0002059936321104908,,,,,
HBEGF,0.022798260722776763,0.08001351668312116,0.03817655223699607,-0.026964111429595847,0.035748151918052085,0.07160784463981941,-0.036852110197443964,-0.02546649163894687,0.0594139556738415,0.00890011694925929,0.04018396532453024,-0.0025018550471394433,-0.02307666594337538,0.004671985053898296,0.020404505467567207,0.03269418351004861,-0.012621504768574616,-0.031853132645196396,-0.08326764892443629,-0.03844904656134083,-0.055959138776132025,0.1042741713346602
CSF3,,0.053729624887919714,,,-0.009647759014765585,0.08163656361236542,-0.05187551974437448,,-0.013502905762559074,,,,,,,0.05272374053510811,-0.02205350138428198,,-0.009137424618825453,-0.018080111704064747,0.0002097782836310628,
PI3,,-0.06197358964373301,0.05909403347629688,,0.035087313850773065,0.06461559609475039,-0.025123731444084325,,-0.008946478675941531,,,,,-0.06630786548458108,,0.01707443936902183,-0.0950225333837831,-0.031099229087009198,-0.03023021000542122,-0.03928207620466398,-0.051664700637744074,
PCSK1N,0.04429918320254307,0.07273147821978183,-0.011666590879599354,-0.03152843635066158,0.026471008351085186,-0.06507008630634889,-0.03715724103652085,0.021871144660155748,-0.06493307982373571,0.0030061154259530477,-0.058543158596146436,-0.04481349017213289,-0.02115981923235943,-0.11196781738987087,0.012194843390078865,-0.02190224977139426,0.09217195916284106,-0.0034838886262727365,-0.030547349573476275,0.048018178026256644,0.06854210682788252,-0.10825395437497293
NTS,,,,,,,0.027341356353060408,-0.018481828522166045,-0.043894458027926624,-0.019448250522274103,0.06233232392128219,-0.027576889680967314,,,,0.025320836217825528,-0.024638344578370663,,-0.027426232875000876,-0.02677418000767564,,
SFRP1,-0.024571568663038043,0.012999132408080476,0.03867480894710986,0.02078888603882186,,-0.037705941386088675,-0.030847334364905464,-0.006441969397296674,0.08097293388066956,0.07823677106070488,-0.018597314946387358,0.0024274309662343295,-0.0008661356008044265,0.12775668884278182,0.015146514654403384,-0.0012531155240834803,0.012460018421687822,-0.03303731832923947,-0.06893675080428117,-0.026152015895126134,0.007834768983842508,-0.08188575943766904
CXCL13,,,,0.01775086856793699,-0.020539307130720642,,-0.030570102294076525,,,,,,,,,-0.0026069372361697883,-0.05195961502705489,,-0.03940126311877821,,-0.0427521469946147,
MICA,-0.00017720595517925998,-0.02603150283434166,0.116514909078754,0.01653531910625772,-0.013794094190186235,0.07533634449485165,-0.005135357542142858,-0.020517023098943238,0.10953295309939887,-0.052847992951167176,0.06049061486479414,-0.026990225675335253,-0.030648685226836177,0.06734510243375358,-0.005111086718927904,0.00997132072949329,0.05459888592925001,0.05388926341181186,-0.008106901134549403,-0.007769402275212392,0.012582986725998193,-0.07629729975864928
TG,0.029628218228100422,-0.027613085627532438,-0.0035684682628854734,-0.019033202041464675,,-0.005240598877095844,0.10890448041715342,-0.02133290216992203,0.014071396929739211,0.02299607747252689,0.03085261587934971,,0.1242303543694192,-0.032162728534332545,0.05706437602691333,0.01343773926694727,0.010628665393633899,,-0.019879649378619236,-0.035259666466454245,0.07074671511939638,
ADA,0.04214380940338913,0.0820030960963997,-0.031324614457469924,0.05338782945335002,0.016150093682058376,0.026216326324035668,-0.03750284816901957,0.007383441189333995,0.11707705562308228,-0.020423973748151306,0.05754783714846073,0.06586946753413031,0.023182815861144374,0.018681550065337692,0.017366100284857505,0.054966363389152034,0.05510244378441765,-0.011926918419199128,-0.0508495474172361,-0.018930944208142033,-0.006004659662181826,0.032101294651214377
LAMC3,0.0395271538241541,0.008928381420956762,0.012260157586339762,-0.03384612874464041,-0.05280077777335833,-0.001395507161546514,0.022505682039094872,0.033905303475168416,0.21233975429725627,0.011180250996989119,0.026231633362070676,-0.03897568988881276,0.030724527762312746,-0.012965225490437791,-0.00809964542844005,-0.009523681486871624,0.045243662038296814,-0.010514246259067292,0.025336778584543,0.004779014895586921,-0.016140393922455473,-0.0702611147435497
CCL7,,,0.13106536572908498,,,0.030229209096761772,-0.003021095377479219,,,,,,,,,0.04102884825921412,,,,-0.01894620447583177,-0.01868565259733625,
NGF,,-0.030139512243312214,0.04403061016669588,,,0.034593388558382766,-0.025204832759531885,-0.020357310517633613,,,,-0.027576907838519474,,,-0.0005028421153412571,-0.03032946064451911,0.06354980498176971,,0.06088431424798436,0.010625505516065075,-0.06660141494205003,
TNFSF15,,0.05834262432721142,,,,0.012879436843316846,-0.030008505151725786,-0.02471823796383627,,,,,,,-0.027901911900200246,0.08977992280730651,,,-0.01499962391217502,-0.032546048161198105,-0.07275341133892195,
HMGB1,-0.0019820936352015384,0.10332803906310144,-0.08396054240074804,0.016570522717968376,0.05702506034835954,-0.10287946373688903,0.048579349334769886,-0.03918614988188365,0.10985027817109623,-0.03431466357078766,0.043095608563078674,0.0015882596710738923,0.01888854669163596,0.05176431334311532,-0.13530227653298313,-0.10776148202428838,-0.06410783992834697,0.009002822011894956,-0.029896849954293914,0.014853739177460816,0.0069928232739317805,0.052911018168366415
ITGB3BP,0.015695505925389038,0.00821826011177559,0.021592583502986172,0.02402693609115492,0.0021982869339052633,0.0015435734012875975,0.06307863950988837,-0.013584761859375247,0.12406088520511915,0.005715026262542114,0.013309983135534872,-0.04816458316095427,0.03839515348311398,0.08483328536108632,0.0749091778178824,-0.011515442038402202,0.0017094183463147665,0.03768932073095629,0.015322896260289806,0.03773604599064226,-0.04404447810932884,0.020474259392734787
AANAT,,-0.010524024893492408,0.026134220742905653,,,-0.02980809750155152,-0.02703945782302444,,-0.0265118817186856,0.026812500840168056,-0.03726326377159657,0.015004633644829686,0.023899254153606164,0.019929682504334002,,-0.023038388967781005,-0.027215185113770805,0.01580134083487067,,-0.020045874433425204,-0.025723717320650707,
RELN,-0.029967492334125205,-0.029177784945749616,-0.004322399324993469,0.00337027055467065,0.0022307815030897164,-0.011528618230711213,-0.033225902843943673,0.0030438211904815974,-0.059474868463411365,0.033270927202086326,0.04779051801173485,0.008381449623114648,-0.011083775159376013,,0.04068390772710317,,,-0.046364866845335896,-0.018117920141745465,,0.028460439213504826,0.08232454583698423
IL15,0.026773064467496565,0.008440015208619273,0.01920711226574204,-0.024248008209809473,,-0.020902025396493527,0.035203647727274114,-0.01758849579353648,0.05492182236611805,-0.01561941914521432,0.07241623836964077,0.008541820231390695,0.09190164361677669,0.09748449607269664,0.0253077965749407,-0.042207272510566635,0.01938809912904388,0.08443063564446594,0.050642623084157797,0.045879211388065846,-0.04096648488446114,
UTS2,,,,,,,,,0.13612181683982036,,,,,-0.026695675078896877,,-0.019618874330192406,,,,,,
BSG,0.028008011832067425,-0.08269258229875615,-0.08152770629214073,-0.009742204851796835,0.0010989026679860993,0.042244005216733195,0.0031683857761517667,0.007003975519904722,0.0644840543515215,-0.0007207334837996209,-0.009417673371024277,-0.031835623847869324,0.032214837412961404,-0.13756991967992915,-0.00014310554844437887,-0.009458749215917025,-0.03158381462224744,0.006545844006334899,-0.07843592124682595,0.04863200584535041,-0.01304805783667189,0.029481130686585283
ADAMTS3,0.06254264975833422,0.06570311579064567,0.02573205352303713,-0.023300576126738748,,-0.0213079917085083,0.03086970400037359,-0.015121675931483896,0.18325933522856824,-0.008022430309325389,-0.003173342721421193,0.014145633414945671,-0.004761906165403375,-0.006008505368555849,,0.03609093702542551,0.10446405348828675,-0.003356591163287752,0.08188501055193524,0.080972047680989,0.04446866018341262,
CD34,-0.004283913523075517,-0.01926337302956374,-0.01519705986108573,-0.03301003205798834,-0.003053445957253862,0.06471945514877019,-0.009082690564413807,0.03207118269002315,0.1802278206096081,0.03737756853036581,0.02945884010687727,-0.0736704011480833,0.04183458121232069,0.023649320372829703,-0.042303286856706396,0.006738222339663186,0.15228663556706235,-0.060108451491444934,-0.010075995306068073,0.0018379041613252691,-0.029801028306850566,0.029319192658716447
CCL23,,,,,,,,,-0.024130150876506853,,,,,,,,,,,,,
PLAT,-0.028877108956407913,0.08819035288975524,-0.0301158712135104,-0.039915795802127715,0.005097256015737066,-0.026345538419624788,-0.06741847797923789,0.002857955384728566,0.1989283559961519,-0.0423208892401232,0.036133585708633544,-0.05079714071303643,-0.03328872003372935,-0.017066264138771714,-0.003577925915072394,-0.03542165123302608,0.034272730152547295,0.02610153046565632,0.02751588176156259,0.022147787546794747,0.012748054385538504,-0.019804882262034116
NTF3,,,,,,,,,,,0.031304821189255705,,,,,-0.013399418986820281,0.046843314326550964,,-0.056076209610060705,,,
LTA,,,,0.031937371446804,,-0.021035647604224345,,,,-0.021422160204803253,,,0.043557196656897314,,,,,,,0.14764918500200833,,
CKLF,0.01326142147845296,-0.0007911539735790214,-0.06650304457717077,-0.04605080470320882,0.001034668058185775,-0.023620521093148432,-0.05407477107571426,0.003262501028071984,0.14170029249162086,0.05094169868725193,0.021140020914329326,-0.0008200290500014167,0.027673795338156483,0.029013790499775864,0.04907312271902561,-0.018422728393502202,-0.011542540342895863,-0.06319308026729001,0.042663696784343584,0.05570373291127047,0.07409085965893561,-0.03725970360198307
CD24,0.019961908793194767,-0.037337986650159166,-0.029613759256159545,0.01257330716519296,0.0497120392018154,0.1182406532382835,0.054491631413258794,0.09797693028080136,0.02959982269254696,0.03813868713373616,0.04625629798233459,-0.1258018583487583,-0.020762028154245975,0.0927828192345397,0.00990476504162345,0.009020242528082595,0.09056086026267882,-0.02262944047034917,0.011784316495409083,0.018615784091265828,0.008229243492392601,-0.07304792477932662
HSP90AA1,-0.051978763173739465,-0.03988142763658336,0.030937835285339603,-0.049284940635103976,0.04892048995861283,-0.03748778338000942,-0.008106731033956377,0.034831433586597536,-0.19226677259206995,0.00023963889376989278,-0.03535598556472054,-0.013178642256810986,0.0009203183121758665,-0.09421240380557294,-0.018115976233903604,0.015450740583923804,-0.11693628113939324,0.01486494715834174,-0.027562982375181837,-0.047347420072503546,0.008054743052582344,0.11183162932092716
BMP4,0.029317981814892726,0.07499540108208286,-0.04018517064656228,-0.014837721712400876,-0.0328820808846231,-0.03235112350067825,0.0001351822862320822,-0.002863109758502869,0.028284476592775,-0.012662291451602208,0.033600468093137006,-0.04135308922627508,-0.017805464219559402,0.036067738504342,0.07779832465526584,-0.024519078001201344,0.10680764213921162,-0.03747180842574206,0.009767626124654908,0.018017024062541895,-0.04974740982564231,
SCGB3A1,,,-0.024166523479184448,,-0.011849988838714123,,-0.03220065625690583,-0.022452025956101705,,,-0.001319859126805277,-0.045637629675420746,0.03256434573815489,0.07177963180210485,-0.030415196540551328,-0.017661208145770387,0.03746494782115625,,0.08128354640053224,0.0021594550949160206,-0.04173807840478656,
IGFBP4,0.06262690791795633,0.027348199595138085,-0.008422082759418784,-0.011917716432340242,-0.06188219531949839,0.029767102764936847,-0.026187099743374718,-0.008198999986558961,0.19056322205884202,-0.027841288413874708,0.004906759774086959,0.019721772623320706,-0.0049729534239507135,-0.043215241165272575,-0.05723327371380094,0.006511715371673473,-0.031059587951773313,-0.010732425808910016,-0.04461969684079602,0.01181322791280504,-0.03036181993133203,-0.020862161987696685
RSPO4,,-0.021022834933066264,,0.020565792621316498,,-0.007371519295333834,-0.026515072264262127,,,-0.0025234233492559483,-0.015097678398606453,,-0.01741623991567887,,-0.05807483068276249,,,,-0.020977853053128208,-0.011800362547680698,-0.0206032309936096,
LEFTY2,-0.035790405928862894,0.03872965282571113,0.0351056829367889,-0.014168982004171313,-0.02292820105238623,-0.02138026974770622,0.07066368013882222,0.02081646598290498,0.1957663905835356,0.0014580469037482103,0.02516864285541288,-0.027576907838519474,0.041347316540187085,0.0076473243610811455,,-0.002543406544639517,0.049581585526370105,-0.04775802666167048,0.025264951320448266,0.053049311559062784,-0.08953558507849864,
PF4,,,-0.02506888881520134,-0.01273224357598294,,0.022194891085421362,,,,,,,,,,,-0.01853612316482008,,,0.036384827774129186,0.010294911252916398,
ANGPTL2,0.012671443061497261,0.022911797659070515,-0.015490369657352152,0.0738273967500791,0.05891916185201408,-0.006361606085684345,0.07078462217816328,0.0031686432730647996,0.12853607488663973,0.03289323601325566,0.04477473640536736,0.0387498023502221,0.06010148945799501,-0.04154943880981289,-0.1595256547272883,0.0636928270970161,0.06438473147090641,-0.055419717105068364,0.06355329173815683,0.06052390701276034,-0.05445242840077798,0.11427182284592223
LRIG2,0.013837870540028814,-0.025208153733355446,-0.0035397912990028394,-0.03460835852938068,-0.046887452661765916,0.04587344173788468,-0.008108645471533012,0.008720380910697215,0.012054644063203428,0.020393096180977836,0.08708907451139197,0.06779243219309952,-0.01940287486726541,-0.005450073847404004,0.07986466624017365,0.0322116906692504,-0.003848140114147923,-0.07064445309747544,0.020683474901433276,0.04937756179063112,0.09754404329633437,0.04324158314801741
ICOSLG,0.0061809236176392675,0.015125274815165051,0.06084468590738832,0.02460862174682817,-0.0034534101617398902,0.04304052223996228,-0.07498368703330341,0.03614487950764847,0.07869579197513557,-0.006315749916113998,-0.0195045935172253,0.00262526059054978,-0.004071101361710512,-0.06152243079594736,0.08776231629132256,-0.0019090589116585617,0.11563560030987179,0.026540225211147718,-0.04888297831709068,0.010858196049468315,0.011442978161353458,0.024076232004829577
WIF1,,-0.012866437105945632,-0.0066450197988108025,,0.07991505390920485,,0.01044456913986494,-0.00621231944493264,-0.10335093734498386,0.040784907599531406,0.04299401439596261,-0.005810716726372861,-0.015384699389296699,,,,,,-0.00022270184246724184,,0.11495751730319743,0.10751927635186337
NPPC,0.11325224432260178,0.010719038279131196,-0.027177502447274998,,-0.02409120282935941,-0.008996524531138249,-0.029871974368684193,-0.0075172725814282105,0.012570426305251101,0.013934903877214277,-0.030882698910769047,0.034549951984869966,0.06883666229982396,0.05977863311864128,-0.012160130848534822,-0.03920307685166872,-0.012219576307525957,0.028318114484652445,-0.0369101691875239,,-0.002083564306807657,0.1264702038582767
LYZ,-0.02270286143676613,-0.08389826844314083,0.023125606810553794,-0.06706417119093751,-0.024689146253819547,-0.01254533763433605,0.026926861192656432,-0.006615642052731766,0.08738548082758278,0.011130637372762136,0.012647084260402985,-0.05079476506659987,0.021131955127054555,-0.05273305998783114,-0.032508697637372144,-0.011369165501222942,0.054638358694922264,0.019516905950751486,0.05530350373797904,0.0009370621377905662,-0.06084507853566141,-0.04970957504008701
EREG,,,,,-0.03812804691203314,,-0.0021361669632093084,,,,,0.05130855638192859,,,,0.09751685530242726,0.029632892260588174,,-0.026128269665752175,0.010385389159723033,0.002378879671170654,
SPTAN1,0.03102938229158536,0.01693297099089117,-0.04759077415418962,0.002941006434020618,0.031677097348805854,-0.0884237258161096,-0.012814217736259051,-0.02406208392330643,-0.014318320678074502,-0.03291049273266972,-0.021549007654373783,-0.025011291570864708,-0.0017430409605029887,-0.04363199650333514,0.04975513765094165,0.06219529873002526,0.11043928312437504,0.06941112908945701,-0.008346520704404212,0.055456309759862425,0.11121428377753217,0.04836187049094213
PTH2,,,,,,,,,,,,,,,,,,,0.10490194472934102,,,
LIPC,0.01710346519342437,0.11088917864440212,0.01592865201193789,-0.01916270705118103,,-0.007544537490988747,0.05931352692100186,-0.02727524705015281,0.049986141632806035,0.06671503952741752,,0.0036111414144207703,-0.022618721716806487,-0.042033212427726944,-0.008225145557174452,,,-0.020580348696856984,,0.04091138614988422,0.04962443681849169,
COL8A1,-0.038001987413751,0.04836228980768258,0.013872751100461891,-0.023063409986484987,-0.01984816173973736,-0.020206754460340582,-0.006129502519007883,-0.0329582469380608,0.1094956211758798,0.03182650064584615,-0.06418367363891235,-0.06849094472408074,-0.017654390206621035,0.0792772267931317,0.0453475209983294,0.028510031677175706,0.05082085090415397,-0.0034927703588184793,-0.005626873155460838,-0.03618783666898668,0.02178936767242592,
GSTM2,0.0033144211781997467,-0.0020078131158722517,-0.02566738843839138,-0.004236077130505384,0.00047844506360417366,0.061493303805712746,-0.01388039800267912,-0.01487344153032274,0.03558040772115593,-0.029705592592791794,0.0244358950468899,-0.045120574618294745,-0.027186708805659227,0.005954935558036537,0.10371374176077404,-0.0495710882936631,0.03952564998572262,-0.060803348878912034,0.04204977263999279,-0.02694312272731764,-0.032546134695892286,
IL4,,,,,,,,,,,,,,0.013605491116911405,,,,,,,,
SPX,-0.0033753354141669097,-0.014963466314501713,0.035873684194618685,0.062177219077393694,,-0.022323292747551814,0.014062355691717236,-0.007566982355887081,-0.018846205826010792,-0.017753475699769365,0.02088755233714439,0.05250931718407028,0.02648131376921089,,,-0.026477644178379216,0.09793716079986209,0.018620461656425245,-0.008635686489746608,0.06813552775791362,0.07863801005247975,-0.008763860092856315
MFGE8,-0.00954435446389265,0.054550061822164674,0.04184477881391512,0.022015696740500777,-0.013082581256603712,0.004673621980949381,-0.026807151112157215,0.03994531211316803,0.08495586245299447,0.013683285452623794,-0.0029602520490787224,-0.007421981536073136,0.0218361447493716,-0.06134100153407418,-0.06277244525425948,0.06459896288205241,0.029308039871570525,-0.027991966046559846,-0.009588599521161688,-0.03005192573914421,-0.0462021117219594,0.05563503086534253
TGFA,-0.03105262018911412,-0.03118129773992421,0.00012164764948959466,0.04496758656778738,0.0856813676945894,0.0789646179938395,-0.028592196224849077,0.011849989284709964,0.09527790006424884,-0.0028977798250315137,-0.006608118931563977,-0.010063753535126483,-0.04006536289516323,-0.06863319259659126,0.12474489810318325,0.049122623135261,0.04840077269157329,-0.017815639319110406,-0.031106679100035586,0.013659307467176494,0.08589590593736714,0.09547773968216886
SLIT2,0.05204548478346969,0.01685457450982861,-0.004939655315739167,-0.012393484944157526,-0.02247308180688654,-0.03233549597079251,-0.09013249957870616,0.009507286822099186,-0.06030977080151133,0.006442402898482727,0.006015939501135082,-0.03631030545377515,0.037965408796697374,-0.017709754402229758,-0.021593131508929997,0.00905055127250548,0.046317872858313826,0.0555821209643116,0.06456177400630017,-0.022449224592655297,0.025371279293018602,-0.04094745598592191
PLTP,-0.005388531443782539,0.033943649344984256,-0.06075363893772412,-0.02063139556865588,-0.03306411742138176,1.392768423415773e-05,0.016411972340857228,0.0002769321215619378,0.17992206989567697,0.050733269936557294,0.023050509011102928,-0.016138096468009778,0.03618144281222274,-0.12826275190685546,0.06635637725218375,-0.036835973082582824,-0.009297694537618598,-0.02539722355313412,-0.01584789164917221,0.039623705416006474,-0.005026238059195814,0.023185579094771293
APOD,0.008953939584576028,-0.03788046378583127,-0.03290860048779252,0.032005478741712924,-0.00443411314623923,-0.03059634410939599,-0.03256384050870507,-0.008139073312451837,0.02784058565874401,0.00419404402676707,-0.046263405597487844,0.10514440157702862,-0.04758785633027612,0.012575800497249283,0.07327988067138412,-0.005234711318409128,0.08767433029753989,0.009084598934840087,-0.09449213585468279,-0.02179564130819711,0.09022713800318959,0.08118837969926601
