,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
FGF7,0.05150073670860371,,-0.006238930318116433,0.03615095556739837,0.013614099201549431,0.027819585286918882,-0.016225979011581647,0.03822211886923376,0.00493494091203147,-0.008924364807353796,0.018684230188034334,-0.013824337528244498,-0.035491624838913924,0.03841626954190801,0.06739873751191869,-0.03501946914148374
EFNA2,,,,,,,,,,,,,-0.02804379833162622,,,
HBEGF,-0.06524957405650016,0.03641556327184032,-0.02191896443243643,0.013774729227711413,-0.03672432939492454,0.049769283425020634,0.0857406091110291,0.0852356360300993,-0.11469289867095127,0.09047458169578226,0.04085541665474856,-0.07908306801504948,-0.013731052684526193,-0.03545686732247492,-0.012092170853924989,0.06557175114262481
CSF3,-0.012908894588249537,,-0.030706485394580665,0.023454523844289855,0.022787221080536605,0.053932790578552874,,,,,,0.043764398366304684,-0.00927177773751684,-0.032101952533212234,0.045559549748733726,-0.030090725835618743
PI3,-0.037842935987477705,-0.014425870703622267,-0.06414848116704355,0.018582061861419037,0.009253234657269968,-0.02033829683259311,,,-0.011089345264269272,,,0.04742564214257989,-0.03054166251060744,0.0008587240885917324,-0.035941655362864845,-0.013087792791378727
PCSK1N,0.06484625053082502,0.031980901492373905,0.015044840583413085,-0.0532934604183326,0.02394085789169924,-0.06790722118956269,0.02181098308834049,-0.05423153137075826,0.040697096255670424,0.06527624107225645,0.04391336980366265,0.0463395144950691,-0.06978830373113323,0.06367684075352921,0.08330476391091486,-0.012285086985942339
NTS,,,,,-0.029777529112318308,-0.03536320801802778,-0.013909575343082441,,,,,0.009163623301007937,-0.022436328005744313,0.06707533243990027,0.038379147394609514,
SFRP1,0.00616850500509184,-0.054182674315559086,,-0.02776607064270197,-0.03787617760669551,0.038128590547081564,0.023340543375137215,-0.04116718564692172,-0.007824889971477171,0.0664777100182169,-0.05759040100501177,0.04375671529419713,-0.0020866994303561158,0.0019039749540004699,-0.03505333876811868,0.2144346460293533
CXCL13,,,-0.02229654167355739,,-0.01722888061069585,,,,,,,0.03284607882924005,-0.060001246723482365,-0.0008193382584654225,,-0.0343433650523206
MICA,-0.06734273352764192,-0.03482189477116945,-0.04584479684758155,0.09194708034269211,0.04011912467993843,0.062099754707606376,0.018901652418303792,0.084176739660317,-0.016781401237481185,0.03076391190303811,0.06601222214146948,0.0649539413015234,0.08437126879903918,0.0929541617994821,0.007994085054362332,0.014718818033780594
TG,-0.025464806098385237,-0.03238804928525979,,-0.029963989319874176,-0.02005841240595059,-0.03472420763287872,-0.015925451827014,0.05925006647977582,-0.03340663079080321,-0.06664225952939165,0.03165835893798742,-0.015354230930584873,0.03060444840541866,0.02992582549983538,0.029047259144799137,0.027206362943043214
ADA,-0.03765828813335228,0.0163761816570175,0.008880488035992236,0.011527415328463476,-0.005946409996058535,0.1451578632184587,-0.03562234359231201,-0.026008864863782,0.01703562688929421,0.006307858878044216,0.06044202105161612,-0.021710440691462836,0.04569231460479081,0.04451291430706344,0.03162440738419315,0.06012285924391292
LAMC3,-0.057295570143776585,-0.01709224164477781,-0.039343303182620984,-0.04658766448725326,-0.025159990080021847,0.15269851459709657,0.011900293841256479,-0.055967580270482986,-0.019914615936467775,-0.034886510716860435,0.10354679066147333,0.009081400101954757,0.009856451419385617,0.050153910130598625,-0.05296127193607682,0.004645560224040821
CCL7,,0.06723950289228879,,0.1850433657980924,-0.003546194950899622,,,,,,,-0.03401324445943275,,,0.0860061156781559,-0.033102694210598645
NGF,-0.018404091792556077,-0.028318355591420683,,-0.01876218340965154,-0.03943535549384036,,,,,0.05585008262483024,-0.037091979415312414,0.007010040643892427,0.09118830192737178,-0.01151176256370881,-0.07603155323561991,-0.04798403860729396
TNFSF15,-0.02276815844073777,,,-0.024123830484349098,-0.005065814448019394,,,,,0.014785824203064426,-0.037459763138645845,-0.033159093990003004,,-0.019934761400600336,-0.02929818661520943,-0.024674662109815497
HMGB1,-0.02359260452363021,-0.010721889704263408,0.01352897636865917,-0.023253244257926832,0.012076208045454971,0.13233186773935357,-0.060406366349103374,-0.013914789072885913,-0.04176593328346814,-0.01929602918729353,-0.04203915509974011,-0.0004126204477168246,0.016703320886071068,0.03595285293814972,0.04475573261784136,-0.03409111122218926
ITGB3BP,0.02090115910620258,-0.03558418137462917,0.036856634186455205,0.05053697680445529,0.03355533552523212,0.07432508007058336,-0.003640364470665608,0.06415847232270017,0.0031300388121113924,-0.029029463378533876,-0.0017196585048490172,0.0016479940395562442,-0.03379528991247842,-0.018946501799383154,0.02985728053452444,-0.04625009173969533
AANAT,0.03999964237439616,0.03508439017951054,,-0.02195022085453048,-0.02132981719101087,-0.02595235865251862,-0.012685643837043953,0.05821997580530264,-0.010697116455069787,,0.0808969142668856,-0.029839212735570383,0.031791207188322054,,0.11379813867943266,0.012816214323200096
RELN,-0.03173263441285997,0.003116959846723447,0.012098267801166922,-0.038100667760341614,-0.005421576216332158,-0.038377428189469924,-0.052934678184013026,-0.009095517464534287,,-0.026535615855262547,,,,-0.0240790313954248,,-0.04081782176766077
IL15,-0.014179121373040638,-0.0033005266213030344,,0.015872784030721638,0.0013908817782654923,0.13342580284859504,-0.04466550497074393,0.040592143006877864,0.01646152049736143,0.013094452166513124,-0.010234123866106148,0.04341649733472058,0.03525436185546822,0.0157946412355843,0.017264940797113885,0.01747981239762102
UTS2,,,,,,0.01380983433207452,,,0.06247187712377261,,,0.009598574988952932,,,,
BSG,0.16131884484892073,0.009425327414410618,0.04875998311950181,0.05484532524744579,-0.025840177923372995,0.028767464833918146,0.07804512489252642,0.04413830409728226,-0.015442116222795586,-0.01887064797339426,0.12199108470777488,0.13002894183888317,0.10509333978997566,-0.05914143719579572,0.07591332956792352,0.10763016134961033
ADAMTS3,0.06920051846755165,-0.009911810149285561,,0.00911688965140909,0.021932359598639716,0.1383286740494218,-0.005274851481607001,0.02297785252351546,-0.06943299400362193,,-0.031128493436918613,0.015006899276594307,-0.007179056805476628,0.10746406186109463,0.0679495287919931,0.04208060676649139
CD34,-0.0340293633573467,0.019774903919099505,-0.019019872136317742,0.03419185062863804,0.024624227238670665,0.09469358709712314,-0.05810207565564621,0.015279789625477061,-0.005184971702773138,0.015451368123770825,0.0841547984927248,-0.00924861365496602,0.07177660855863598,0.00994439250884955,-0.04247494094642316,-0.033551459085028344
CCL23,,,,,,-0.003624502549484112,,,,,,,,,,
PLAT,-0.003911608054802683,0.000741554226045099,0.05040338625855827,-0.01700824775460017,0.0387093994298531,0.0968377908457238,0.08761968637450959,0.037327043937390524,-0.058914128655189864,-0.012978200597471493,0.07914453368577842,-0.010349921154608378,-0.023947600844350922,0.07165628532878297,-0.051310875107616706,0.015018070074523576
NTF3,,,,,,,,,,,,-0.08313181728441067,0.009413078147115516,0.02346684444056983,,
LTA,,,,-0.02776606934376154,,,-0.02315580675142583,0.00031655223173061354,,,,,,,-0.013161010707144009,
CKLF,-0.08308525034082176,0.004334467015224818,-0.02084627596983455,-0.07984585199274641,0.03005775295049235,0.1175022984354555,0.0029147061572917343,0.02156497688497836,0.03404263194665618,0.049820981817861126,0.04364827495192648,0.034458171074716555,0.09397183793200534,0.012200090896942635,0.10816634041870796,0.05426297002088044
CD24,0.07646410337875116,0.05841067778146175,-0.007745314643938233,0.04462869041388895,-0.03220497080628282,0.07427911874072858,-0.06732653401715202,-0.0005490516869549834,-0.0016279913985091583,-0.06967816808641371,0.047812679301688366,-0.07642499233799119,-0.03853598359309587,0.0745713149748606,0.04643146641952728,0.060882207596121146
HSP90AA1,-0.0018959162199704716,0.03205329982216321,0.0023387773798579014,-0.0504710425576747,-0.06954857832613408,-0.11658960459468655,0.0007438905302655747,-0.08236296171440743,-0.06119706123137397,0.0657685528385766,-0.05035825932488149,-0.013040162484681792,-0.05832259647011186,0.03420415905284636,-0.004772012650008217,-0.08115350661188611
BMP4,0.0960564235991868,0.03289001643989186,-0.005682940406333713,-0.03669136400164871,0.00592216007141851,-0.03698961599165213,-0.007872437141993874,0.008500090692503405,0.012544535461950479,0.0343876720331711,0.08494207115737888,-0.008972760494598888,0.00890248144943284,0.014882838193101346,-0.007656783819628072,-0.0008296908670467921
SCGB3A1,,0.02582985135601947,0.03180864880166884,,-0.0215445426623476,,,-0.017949526367631054,0.10832498833922696,0.006138344354542034,,0.001025016265619326,0.0896630178494957,0.043845820559351004,-0.013092656665597948,-0.05195106357183248
IGFBP4,-0.07517079812502758,-0.021054204446062073,-0.020705523975155096,0.00558264672149276,0.022481148523871453,0.10497758420304218,0.02929156413254789,0.005565513226203994,-0.0270391156032943,0.042346430453565315,0.06712788524773894,0.03057095741330404,-0.02729973770596727,0.00471260469296116,-0.06871493450022358,-0.0648224302106672
RSPO4,-0.0224824849815731,,,0.008716861138708874,-0.036935347560863314,,0.05662870503609349,0.03127536256899835,,0.06787328370850437,,,,0.024966555165204584,-0.01943316093009663,-0.002403858631618757
LEFTY2,-0.03765830777597492,0.06457277141129909,-0.04910708263171277,0.05132720996048085,-0.01153791341913498,0.15416243549044603,-0.02159323624017147,-0.03175538806898456,-0.06245341715839656,,0.18029141469292773,-0.02887339285029112,-0.006737832937810047,0.0015399825731988268,0.00826924330331658,-0.012799356416364762
PF4,,-0.01710925734284037,,0.07402416812585734,,,,,,,,,0.007899632691253477,,0.03299491682303104,-0.025536779241357836
ANGPTL2,-0.06251747745732776,0.025458780647553327,-0.06078604430582537,0.06496332066912111,0.0006283484820563621,0.11261494914523201,0.002764201324042404,0.05107288593688235,0.04237234997074871,-0.050728420033795914,0.060421581713323784,0.008342214656781666,-0.014425516755975197,0.004030186580708336,-0.03856159750807841,0.07337685563800327
LRIG2,0.023221021793352784,-0.03819207880079859,0.05551367313317654,-0.03404907729431967,-0.05121247403310673,0.10135569502958121,0.020385108336808316,0.024113458288481694,-0.10802402207514931,-0.08097661998929852,0.08424401820497614,0.020085418694655917,-0.02571854986584697,0.03388261647228997,0.04912500945679475,0.05826753015223385
ICOSLG,0.13078609954034795,-0.012889064739960392,-0.05880369480992668,-0.046944960967030436,-0.0014200321312375255,0.05525406230049103,0.024600636552207875,0.02715962696419899,-0.05907527816638869,0.019129731593332356,0.0009723531669160462,0.05657490705967417,0.030286747077540904,0.047114155831582544,0.03380947112156614,-0.06163909913078571
WIF1,-0.05232033578451268,0.004351277942774761,-0.05322493829401521,,-0.044304581733432845,-0.04625514269396491,-0.020782487813352457,-0.022324364895488537,,,,,,-0.025917097335404322,,0.007658078978120059
NPPC,0.09434406137198235,-0.04466240543936282,0.103750565694469,0.011011462951393663,0.04024814050280546,0.010817553921184218,0.019320388345224253,0.11073794948926294,-0.01649975645922078,-0.07175508039516477,0.03913945777456417,0.06380277024552566,-0.03146286990274354,0.08831075249993091,,-0.06137077918554447
LYZ,-0.05656872735049296,0.023593585778767422,0.0463681781305905,-0.017727980593269625,0.00969203381406301,0.1643955222661376,-0.03267458217379662,0.020188309043420213,0.0514014226175744,0.06046380168619048,0.08338996136184675,-0.006339705279591861,0.04233224728859812,0.05043578071687447,-0.06032625056980474,-0.04937077441815518
EREG,,,-0.04139008105263532,,-0.02077897228438943,,,,,,,0.11685499142631608,-0.04550203756666382,-0.034724925414599,-0.03923746571820637,-0.011118966558570552
SPTAN1,0.0563772923412314,-0.043487084907245975,0.00779260846344536,-0.04389762560424165,-0.043727728360971836,-0.02737139306181982,-0.08675487719648077,-0.020590200680569416,0.008603434725604492,0.1429942051068216,0.0776608630451264,0.029252734115669986,0.010120968727164453,0.07708985257731032,0.05992501108929287,-0.01517191324375046
PTH2,,,,,,,,,,,,,,0.036478695675291724,,
LIPC,-0.047153267812264865,-0.020946228066821584,,-0.03396711616509137,-0.035798091195169385,0.02433896555791356,-0.022034818960962346,0.04938418853626999,0.0633185066100786,0.008725952491996758,0.029267178335029193,,,,-0.0003131113152553348,-0.039823078621705886
COL8A1,-0.05606092823478145,0.0746828736456993,-0.02409445571071461,-0.0004837346493381492,-0.0005641614399991466,0.006630215672561551,0.06680257117618002,0.0326956551466283,0.06666144602616576,-0.05015780080567071,0.06929367096295287,-0.03513141288280127,0.01779975423275609,-0.03983725693813689,-0.08466214309250802,0.03778183509975847
GSTM2,-0.005042069263873454,-0.023503103168895863,0.05866901357081841,0.01496851855319133,0.013670251716380363,0.022194272692972163,0.0637223007841537,0.13404880855217385,0.023971189930587035,0.05670449839017472,0.027312979189442223,-0.00343240105120948,0.017652124951079685,-0.008192763696033428,0.12418547995565007,0.0910147484650818
IL4,,,,,,,,,0.12061518102576577,,,,,,,
SPX,-0.05462439101019708,0.007724716769569293,,-0.034298539839242255,0.049235727068548084,-0.05423839735818333,-0.02914710034716391,-0.009172272398620979,,,-0.02473680721374684,-0.03429371986384567,0.019012962874039654,-0.024874904853422475,0.11534925490840463,-0.05489954582611131
MFGE8,0.0007604291137755098,-0.010984586660981677,0.01900265316269644,0.06581324111698543,0.029984031647020324,0.03059175468045531,-0.015701603925151797,0.03889157800234119,-0.08657865002410926,0.019127549571390533,0.13338238256844204,0.013075121898278601,-0.04255484810577343,-0.00774814131633094,0.01609200706197878,0.019763004409024676
TGFA,0.10315492790066169,-0.025708569112786198,6.410371134704603e-05,0.010136077559382636,-0.0008383126795432172,0.04406839847136286,0.03343768631406252,0.04252581769126959,-0.044148255390177145,0.04260096090122405,0.0228724941885876,0.1068106885451391,0.027142769754588375,0.13301287994999111,0.11168630002095198,0.0612203615862603
SLIT2,-0.04556227451988102,-0.026921295684626027,0.06503955425720136,-0.017955161625072043,0.019364915838724996,-0.028848376503638064,0.005240063227140679,-0.032219116888920374,-0.028695576686329785,0.06922983062847299,0.17165718634593086,0.08053656603494666,-0.009299948496966562,0.05520741939036306,-0.0023431497900581444,0.10339563358353125
PLTP,0.056749117506549124,-0.08691863711256281,0.04457821315813021,-0.010861241684613677,0.049483688819384954,0.12594605623952126,-0.05443880884720903,0.061285783635303036,0.001163259347185879,0.15791921206857756,0.09550916602772405,0.029593956537227403,0.05516022407571399,0.010406413020522016,-0.03460104265716785,0.09042008023110616
APOD,-0.06844004208251428,-0.038878360769242774,-0.01476042200364264,-0.04563628154006066,-0.018607685702622733,0.05514346269366353,-0.03889835289579042,-0.08572605847782165,0.04447825739491957,0.06329869083156144,-0.12435073405545717,-0.06116070275929195,0.00048456888971955107,0.015911449100016354,-0.05364727665238797,0.04496763710537557
B2M,-0.11033624769747637,0.05499315340570799,0.03271226758419693,-0.03449313478068394,-0.06241112545271711,0.18577771536995583,-0.029273028846425065,0.023382209328207112,0.05873232891044942,0.046780862500908446,-0.002694602183857359,0.13416874299889778,0.10014228121157072,0.024380631730487465,-0.1452056629111893,0.05652379937894402
OMG,-0.013875330424535058,-0.006842376998709962,0.03642813153509498,-0.07220086508637757,-0.05337940577179045,-0.07059057712937743,-0.06277912300362998,-0.07771515157605935,0.022546444853952675,0.008206387008450848,-0.06590952031100708,-0.04757509443597856,0.04095434671144854,0.06974626927294954,0.13282767419382774,-0.0696822921095045
CXCL3,-0.01975740197271573,0.0011358967636257422,0.030685497502066963,0.02006412438637099,-0.004585889974205612,-0.034074206320991826,0.08963539423683771,-0.018525586687089104,0.107194847666487,,,0.019422885906382293,-0.0008341146659622864,-0.062460641283253536,0.008999497781923958,-0.04359463688097054
CXCL10,-0.07558923915161378,0.03569182364435422,,0.016867282728171066,0.04358571663520981,0.14995577272018376,-0.035220902622621175,0.01808494162376531,0.1743099927921787,-0.09309743194628396,0.06089389690286714,-0.022513099293305108,-0.01073253037608593,-0.017912337437642836,-0.0439345305318548,0.01264455492918954
RSPO3,,0.07269134721359166,-0.014113538852608068,-0.02195021923265768,0.015668177958572473,0.027819173410379087,-0.012587855551027158,-0.019358881042299762,,,,-0.03656198776462276,0.025824800655835835,0.016321230528865662,0.03858469630409754,-0.010649050147523435
CORT,0.06574918132620454,-0.0049768198138359036,-0.040751690895585536,-0.03630479765012,-0.020219147890161413,-0.061464342715692954,0.03969731325464094,-0.008594025605731921,,,,-0.03878409985541227,0.06690071499591523,0.027189176516184094,,
NCAN,0.011279300152096685,0.0069518381777684485,-0.012653984143361514,-0.059101436963126336,-0.07864141179630206,0.042905185764629594,0.06406990275783818,-0.037702801545739094,-0.06687717536682947,0.07693413941672848,-0.020247814682528467,-0.04334715246052413,0.006203994652056926,-0.025829780652203347,0.14911457300376396,0.02069901425939088
PRG4,-0.01726273488749077,-0.02480410985713796,-0.034333818525028856,-0.008320831914453791,0.013687599196116356,0.08104570683368746,-0.01781121690395464,-0.02263373207953497,,,,0.05884670362401196,0.02631524273448817,-0.017929554629596788,-0.01882043723334333,0.036069687398574996
ZG16B,,-0.022871371010192564,,-0.013046884722364895,,-0.039857075058498996,-0.018399390512997073,,,,-0.028899712120683194,,,,0.03387898289222302,-0.021785491740148342
TGM2,-0.017301079632754627,-0.04200013651375756,-0.0020503432594550747,0.05390305642875621,0.009994447868563947,0.08907233237981314,0.02284547834978561,-0.03769169831970317,0.023759545834949734,0.013502730818588611,0.0845762100213617,0.0027278037673203934,0.028528272896563147,-0.0061063792861764995,-0.01411883284746926,0.011617047545584501
VEGFC,-0.0246836915553522,0.014062002449228398,-0.020110655350619917,0.001435349344800494,0.09765712950248719,0.05618729799442925,-0.03199874738664884,0.0363758421129044,0.12190093821479846,-0.001270477941939543,-0.0189314098336172,-0.03282943707935564,0.05477627001138512,-0.023489498801170624,-0.04241133264726316,0.055522639421811265
WNT6,0.046216982764397486,0.011223132159187547,0.051542110543952406,-0.009250413527365922,-0.008169480043460306,0.030161432630994432,0.014901157776223766,0.046495895528474634,-0.03287288836728807,,-0.02748362961970262,0.004121049208004869,0.060033561061447305,0.02359962413289197,0.028910230586464056,-0.02251094908673327
NRG4,0.07526842483206578,-0.01519100411109608,0.08864050054165185,-0.02636598140709396,-0.036961159065018616,0.0041993078195533265,0.030064441147209124,0.0255639969258726,,0.0812468846259136,,,,-0.03681617362408785,0.0746306049199279,-0.03385301472118699
PMCH,,-0.01750844975600558,,0.005733226427525057,,,-0.026931611641800537,,,,,0.016131883604043575,0.0526426196006435,-0.021197232719903064,-0.02546964576618227,0.08356445664697908
COL9A1,0.032817172826299916,-0.02955776795835086,-0.06590980570527358,-0.01707226929307015,0.006127288039052075,0.10519212464455092,-0.00623710990847881,0.003467204288094394,-0.05954688363122401,0.003345211439050368,0.021178670072825312,-0.04401793400306885,0.05819792173627022,0.08726550550893161,0.11954268263305325,0.066032226191581
GDF11,-0.07367022773644205,-0.04715568182054113,-0.019553234262043643,-0.061094675694497017,-0.051469680680934424,0.12658587399860255,0.02445277537033461,0.05980843761094361,0.02206469747735216,-0.03771268772898471,-0.0021179043827535098,-0.00273850571712881,0.028593058617677632,-0.002921509262368112,0.0724879744567759,0.017955088410560066
RAET1E,,,,,,,,,,,,,,,-0.02827044658249255,
IL24,,,,,,,,,,,,-0.025776140838378786,-0.025294244202792384,,,0.014669900912521088
SORBS1,0.05041695601004946,0.009012036674088763,0.024711673538741877,0.020906514312874325,0.05138354266037076,0.027951690839923403,0.04347778374212578,-0.00865711222730783,-0.015037780360201905,-0.014163493431477213,0.036632708466926046,0.003858548610202552,-0.0014901062110355581,0.008015031933927273,0.0531693182964829,0.04507146919468919
DLL1,-0.005135555831182826,-0.0026665925400169883,0.011282229324615612,0.008414357719884183,-0.00598144784212254,0.062291177990067184,-0.02021413332921311,0.05036714157475189,-0.052551506040567735,0.014318122858728351,0.02707361714541077,-0.010116038032662429,0.06500100076991604,0.06976346983539784,0.014110630260271973,0.028296630774006244
TLN1,0.07028594885096022,0.024380350778428206,-0.03207485565246986,-0.007129833348229229,-0.011851942360199508,0.11142322122787185,-0.03216698505195366,0.011841656728948368,0.018583808402173826,0.10208842383104598,0.015465825182467977,0.05626032248448092,0.01545477511984729,-0.06999640303347988,-0.05548376157227248,-0.028912317670776122
COL2A1,0.07638678264575344,-0.015431103764493586,,,-0.028253041553828913,0.11665523216759381,,-0.018807273846222057,,,,0.01692190361926779,0.11880731518379702,-0.007632896434574905,-0.01453931935799651,0.018622579392389198
SHH,,,,0.002816366781685225,-0.004521133288644995,0.0013918501817896803,-0.024390933572545872,-0.01794952479873071,-0.04637549767652323,,,-0.03807936714011211,0.04723238757718453,0.025665212699802868,0.10039232033416824,0.17163278279304245
PON2,-0.03249447331924062,0.03424293743519232,0.0639355802018792,-0.11948711626667492,-0.019844339799733633,0.08921309777509574,0.07175315708153784,0.011453052126501394,-0.04790463765703518,0.04840074033091161,-0.02972582123889701,-0.016668299648769046,0.053128284400769686,-0.04128960736296682,0.05796051471720864,0.04969354720917678
ICAM5,-0.05564452821801801,-0.012488819855090283,0.0348008685792478,-0.018572634375933435,0.03016435927337312,-0.06658435163990979,0.04342205572016362,-0.03505445235291841,,,,-0.013667408712388756,-0.04806116560309686,0.027638366850778258,0.025652605841558665,-0.039844195078600944
HPX,-0.038026968622513126,-0.041214317101050696,0.058899602531469614,-0.024509852232575517,0.026164107849941415,0.006490603905388742,-0.005108064337582856,0.04325722635004871,0.019390472791746747,-0.06268552484488715,0.041528882443766374,0.02493471611713771,0.035407536985907144,-0.020530181919059563,0.03772312377657484,0.09522276265996446
