,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
TNFSF4,-0.027316327625813586,0.010261054353968183,-0.019743563004378767,0.06255383859403804,-0.03620141453780229,-0.05197559551662639,-0.031736862274741116,0.008540251536424782,-0.013651489899770249,-0.024990919683385814,0.03979941949340862,0.01772976664035624,0.05701672767438442,0.1045775612001438,-0.00973893515292432,0.015792549022560883,,0.016108734104116687,-0.023313953185957935,0.09215585207951285
RBP4,0.09598444899641782,0.0821711791019767,0.04963386028981913,-0.024019961187597902,-0.00473807770599649,0.04512002649546691,0.1223783079852515,0.00881393578302606,0.07743682492896395,0.2214194467620406,0.037619397334885375,0.12454692865064058,,0.06471160213158862,-0.04604777895764217,-0.024356969891840396,-0.0046506600599335165,-0.02617740961298751,0.02707101194381607,-0.027816655672771723
DKK3,0.20727843841531698,0.04707775476345627,-0.01556309222764684,-0.028064597044092386,0.0873229888942174,-0.02300964271475987,0.18621775706724483,-0.03750894925002516,0.00799775868547506,0.2396539177832346,-0.03476617656738535,0.1745120526866781,-0.09486564997209573,0.029198534301301787,0.001927048039822241,0.1114696274016196,0.021109885219057958,0.044224553517333245,0.09962548498575319,0.005521817941571465
COL11A1,,0.004827629434774446,-0.011182119496817175,-0.00817817295331169,0.038731488469916586,0.028021931345544822,0.0056401706198115995,0.004683843203169171,-0.013661603776327426,0.05282352802475239,0.04348379821718724,-0.0014623893390080854,,0.1373274147593965,0.005736023579333731,0.006683081681699644,,0.06582560745254944,-0.053978252467681447,0.12073875620715524
COL5A1,-0.07984168032218542,-0.017100168617249212,-0.02176036857851786,0.021613447235224757,-0.03569762546447289,0.02772804583757871,-0.08044880092980215,0.008838117242754908,-0.03327220280174379,-0.14504755474934744,-0.049075927089792915,-0.05425000327892329,0.02965169701905974,0.09094747150231554,-0.08377026612985058,0.004489836989829026,-0.02152220362695861,0.10552707640945563,-0.004812311812321522,-0.0658927116203806
KISS1,,,-0.03812605327030049,-0.018956661812138686,,,,,,,,-0.031892523144208325,,,,0.06381715551870236,,,,
MEGF10,0.07698442072258585,0.036410890060458556,0.044641999817753714,0.005663610293108955,0.07129550468305418,0.0947638866290884,0.02653617597029259,0.03830870895705909,-0.09172426064859979,-0.07505940327719116,-0.026974705621594996,-0.0025834860595077068,0.07288369044661196,-0.003033168605844957,-0.006365306714404457,0.06785111731053155,-0.06865632030197508,-0.003997958222870388,0.11207688524532614,0.10492236297979622
CEACAM1,,0.09859230203114647,-0.007206207403760891,0.055496099944140426,0.09630494344651795,,-0.009366157013318936,0.03530210184853437,,,,,-0.015063536139930313,0.07231126507280138,0.030120349078648228,-0.014464089404441046,,-0.033635599844425275,,
EFEMP2,-0.11476401730872118,0.00704526967477563,0.04996996208679024,0.018373218630035375,-0.013456810174798096,0.0437829981473011,-0.12893630000594908,0.0011000899840147586,-0.023779791585520443,-0.08230724913377799,-0.020149245182932252,-0.12273102689589341,0.1768862543797501,0.1793357259116556,-0.03603863858544958,-0.02438822793879749,0.05595061495984487,0.044748341210836394,-0.009598442951450768,0.13879519154302408
IGF1,0.0712355606931448,0.004709984044096312,0.09521764730441526,0.03276532293776878,0.03385616773399327,0.020117559453555423,0.0190417327651733,0.01634185745799351,0.029532236804645413,-0.040716958324206395,-0.0001998716298105682,0.021442150583768943,0.0002007890217756471,0.08737647435707037,0.023398089408206316,0.007112585728749131,0.11503927482193298,0.0646987687402182,0.02021228076445961,-0.03187315471300269
COL6A3,-0.04826141241730778,0.030099546975078245,-0.007648926046860456,-0.03478123301823026,-0.03069451184590896,0.04637025953285645,0.013902169395175055,0.022674031743849663,-0.020518368286105624,-0.020094457234911593,-0.021176873811691994,-0.0017733794872705961,0.03295318481763741,0.02435619814703501,0.028490345106181834,0.026248554202774204,0.02283140981809467,0.09811589072323447,0.004750650491147326,0.04988191462855389
RLN2,,,-0.028696074792536764,-0.015416798627835893,-0.006734459732767019,-0.02616891940046955,0.005761722086610223,-0.022532320061317508,-0.04294362214726574,-0.019737531259752666,,-0.0012536547319034448,,,-0.038531843930318756,-0.015018264976529744,,-0.0025849212910421166,0.037241114049231666,
WIF1,0.3180826545022507,0.027457252679317933,,,0.04431663951264015,0.035642949083257464,0.15708304368207857,-0.018906394399247066,0.0011216048274070743,0.16511201307824439,,0.13125087746547812,,,,-0.016741142321092965,0.10938752772867018,,0.08431862320857196,0.15220233566698774
IL13,,,,,,,-0.036673530456249194,,,,,0.007780538112418601,,,,,,,,
PLAU,-0.1191555061163008,-0.015122049886309545,0.02407784932584657,0.03410325678090359,-0.023004968813826444,-0.0011267503362544138,-0.141804290874695,0.004868040493740781,-0.0014725382372182383,-0.1288714320673926,0.02977131770049068,-0.09326487152957534,0.05966742195598287,0.0696966799694224,-0.05913014000646399,-0.015793622419862444,0.013982835212754124,0.04132899602568152,0.026709393799126572,-0.08033066355114896
CXCL12,0.10714318403247976,-0.051865381137619536,0.014605941202766466,0.006791411324449474,0.001639222291411639,0.046516748969176236,0.010643212853495758,0.05982789604239621,-0.06557766430840938,-0.056149452981932226,0.06975874857270165,0.039413879210096786,0.14369718363446823,-0.06768305958660997,-0.023087352135756776,0.01053986874853814,0.0056792928456202325,0.14078229562971828,-0.008913788508103478,0.010850594284267991
MMP9,-0.022265264871705367,-0.0709321219503392,0.02259924456632711,-0.04750110034119142,-0.09046168378979402,0.1065720534332264,-0.13729864113587315,-0.023110813276456362,,-0.01585237034565979,0.0730780725970395,-0.007869036872516754,0.1001370972349829,0.08720604541597421,0.029727769395054254,-0.0051134296561868966,,0.04470616232100646,0.02172116407994856,
TNFSF14,-0.0017008770820416605,0.023788348080779162,-0.040827047279490956,0.08379329088080444,-0.03270433943852932,,-0.029030664363907832,0.04189298800949477,-0.022178558727524063,-0.06294176805934901,,,,0.10939104532397982,-0.040746137035058104,-0.0005359238549257774,-0.015455912580151538,-0.027453165162194954,0.08153653826832029,0.04456167824655535
HBEGF,-0.0452881352412555,-0.03279464867299793,-0.001269826360208548,-0.008798139268944924,-0.005609828488713911,0.05301025692938514,-0.035857448804003836,0.014578504616316651,-0.04558484824057463,-0.12188666808142501,0.05215431413759489,-0.0689438344432505,0.05392998245878544,0.08664563820658377,-0.026794336573145575,-0.012834897311028742,-0.013057734549742973,0.05508184922674723,-0.08263773920945569,0.013746008076083695
NUCB2,-0.07992278248604512,-0.026277449545202464,0.011054500721611227,-0.008581458763501325,-0.07964035296277329,0.051748281469813445,-0.05697828413917807,0.027670693915786356,-0.0012520452672470158,-0.08122392208735346,-0.001446536657081795,-0.07603787694189097,0.062199309683375115,-0.0016235951528116466,-0.0306450371050405,-0.06289960519994264,-0.031684941181033044,0.02293535832979608,-0.014105139117294312,0.02151586167459423
VCAN,-0.10310312258320899,-0.039979360217057655,0.08698961999099765,-0.033205380936323026,0.08281789067796864,0.01939371517850835,-0.14242091847149577,0.04597493468645115,0.048399917607980236,-0.07805966829591458,0.06193701434040137,-0.16520653721765896,0.011645183409136851,-0.0008551352689826209,-0.031065892843433345,-0.05271351977085246,-0.0002737211293616733,0.07404088043651874,-0.0047666889197212825,-0.10986582142841674
VEGFC,-0.02301485532555164,-0.05195275206472147,-0.041914234307844245,0.0028011443256850945,-0.012834520314240422,0.07413516731697865,-0.014829555674134378,0.019475206089699826,-0.018351806409156287,-0.04069252725069088,-0.02824372171090391,-0.02241171687042565,-0.041448780319628765,0.010516642781196186,0.00994502383479582,-0.03073632090670034,,0.11535439800716976,-0.005146723712738893,
LMAN1,-0.15555677584457064,-0.013471730842465302,-0.053083491629029145,0.024948725280724796,-0.06760450290172519,0.041304150132602545,-0.15210056424249854,0.017184523797134126,-0.003926017932467287,-0.11144705988191214,0.05698605380127775,-0.040549486984896264,0.1075653614381586,0.131430684254472,0.017482405743308935,-0.06141805659031892,-0.04259488850754891,0.00998391344613701,-0.004789962447230289,0.04810998830604174
IRAK4,-0.01466664472181922,0.015304300239973732,-0.003946758422193251,-0.005489227007160046,0.0642599645301966,0.023453888464003078,-0.11776164362460222,0.06600483200704144,-0.04070304422007255,-0.010700596610179124,-0.030055980852422927,-0.040611733612765245,-0.013036636238873859,0.11160071452497991,-0.011784275135028261,-0.02221339152726248,-0.02611587296085024,-0.004999142673850521,0.07543582017354056,-0.10158502238170913
MICB,-0.03828212519796622,0.021322315970649174,0.034359768360066434,-0.016873318069668967,0.04409719992648363,-0.003488023571037166,-0.0982543251514898,0.03831273786688942,0.004497178876562537,-0.04480144355577039,0.025155380142597487,-0.06658547238150554,0.02357054166270671,0.058496461183211605,-0.02959986173210978,0.023755352396373452,,0.08856508311158187,-0.009014615053698069,0.13845717131179003
COL1A2,-0.027648918155468386,-0.03205215202651547,0.010952413103305626,-0.07145003519865362,0.012100376284270367,0.05692914218129132,-0.13886914867774466,0.0031991322324805686,-0.07075112737803885,-0.054267266136146755,-0.050729239903053364,-0.06796000185425884,0.012273734747014639,0.055577134501290926,-0.0016750091489549793,0.02735239797642342,0.025622714957490397,0.10055416997551356,-0.047997954189696504,-0.04493474841720947
ICOSLG,-0.014377207196381074,0.01668083837503911,-0.009373067216247618,0.003522724340910964,0.023919389509633147,-0.017752702959935442,-0.10818598534142608,-0.004789178748493078,-0.034562242646400974,-0.057078272144114116,0.06200607810668715,-0.07543489279978664,0.05756153701478874,0.04303756873505271,-0.013243121894948855,-0.010665050373946898,-0.08204214433951723,0.07740523967630575,0.009206084712038383,0.05480578569936303
GNAS,0.16466041333209105,0.01773061879985368,0.041480227151104804,0.010516926797420958,0.08541694538958548,0.00956639349473401,0.19703976323129602,-0.04317553582893324,0.07073267728666749,0.24975209279582605,-0.03634183688637134,-0.09174124765240803,0.06230751280004009,0.026356790147842056,-0.09869291676900503,-0.10517761678738906,-0.020905010326624823,-0.013711248431552785,0.08593127636704301,0.13530471686439027
C4B,-0.02445212902854124,,0.023793700547336066,-0.020730424880202006,,,,-0.016260514748724107,,,-0.01904159333117831,-0.04714449935536951,,,-0.03915678753584199,-0.01738573865431046,-0.04568629263535506,0.078595053426005,,
COL2A1,0.1331084884332533,0.04608619173198982,,,-0.03547357487006136,-0.013535225849606836,-0.023059058089073176,,,,,-0.026779812000135166,,,,-0.02884513482420301,,0.08424967835545201,-0.026001849756809588,
GSTM2,-0.02673133400088047,-0.0479279544205664,-0.01106670220340846,-0.009046879553906035,-0.011689222617382146,-0.0015849358604959815,0.024949493819193674,-0.01876660779972428,0.0407271273612278,-0.035744521732533445,-0.02258192101330154,-0.011235176788664642,0.11019757625072672,0.07406271797064293,-0.016923180311286888,-0.006389587368729031,-0.051287838015255126,-0.011141291145874825,-0.0041009076651668435,
NLGN1,-0.09870426828673316,0.00847745782254337,0.03268456097818935,-0.02481876280546928,-0.0030957345713153025,0.02213106706080784,-0.04712640239386134,-0.010444817439823569,0.033319357968145114,0.05315321930200515,0.12663826603021555,-0.014299866500029292,0.08376753831777624,0.005620237989248681,-0.027150546502523003,-0.07125434204170128,-0.018341257314921384,-0.018011310235054357,-0.03462151091629149,0.0882273054471638
SCGB3A2,,-0.04367623827642685,,,,,,,,,,0.020994999473200403,,,,-0.02425649651732984,,0.12775001217311413,-0.04622226625816011,
LEFTY2,-0.0019456025729442266,-0.02922464923618744,-0.03018768139374168,-0.0362767267081933,-0.028836283022204943,0.06749594978011776,-0.13457836493784253,-0.02806588595422003,-0.032284889467095935,0.03930876557647231,-0.022045041349561163,-0.03746273657302179,,-0.051315100650227624,-0.04035546337530443,0.130300223872458,-0.07789344926038448,0.06798654607601744,0.05048018261278258,
ACE,0.10041047670881595,-0.0799518422033842,0.059030336162721436,0.018507145033868373,0.004432950945546263,0.033743579940131316,-0.11700517932129537,0.047030524446484555,0.09514750946315846,0.03769053946398954,-0.006225047043140036,-0.004885024338574279,-0.021167391264337525,0.1333064660657316,0.044383804824824416,0.14068583540291454,,0.05302957254206026,0.04082709522725577,-0.06851777058016015
RPH3A,0.16264241059070245,0.03271558338601025,-0.04346770182270701,0.07855072354822948,-0.005811830439802379,-0.008826447572178967,0.08536665206885394,0.03912894055174838,0.016375713821488492,0.20091302002777697,,0.02398974822223558,,0.056166545873191524,-0.009296331983484315,-0.0006754535488278885,0.0038851315331260455,-0.05899314178306152,0.12701837208441077,0.037061747269025135
NCAM1,0.06202345405586652,0.04211634179649178,0.003993807588504918,-0.009215193677326705,0.08573121018047178,-0.03057070108055687,-0.00378899334544026,0.037616436377372414,0.014722178158184879,0.010338834043356056,0.04387428738517747,0.0308698333956991,0.05437910264266557,-0.08857454925099213,-0.014617112834767732,-0.04901929935186263,0.05006149412648044,-0.045870344007349344,0.1086325509549828,0.018248734889467003
GIP,,,,,,,,,,,0.041584017967224565,,,,,,,,,
EFNB2,-0.03174855977852703,0.05893682986281958,0.005824060065476947,0.010316118763046011,0.017331842904055934,0.0009697397461141348,-0.10067814227227201,-0.06170778443096854,-0.07751055680419994,0.11378321011016822,0.05651596803755067,-0.010753302013251287,-0.08922516956340355,0.014037216399816385,-0.0026273906264212593,0.025530889761014797,-0.002882480326027576,0.059547806620655,-0.02408050301694241,-0.06433206084408186
ICAM5,0.28375163551937144,0.10272702932844445,0.006841122798560145,-0.020516252149989384,0.024248508434400493,0.03263656299915993,0.09781958595448109,-0.02625976599958651,0.04166485090261391,0.08894756541850272,0.02837931223077442,0.06597984951620507,,,,-0.0005355942207076553,0.08117576009946861,0.009110584256348139,0.08084123335001175,0.2283080436947946
CCL5,-0.024262471662319724,0.05554579082701429,0.086018314018779,-0.02086570086414019,-0.06387202910773254,0.0025340329755792644,-0.08429920809587874,0.03412725609869557,-0.04163954959139385,-0.008395338786722273,0.07052161517154378,0.0008862327657354062,-0.02779277620776905,0.009250706490026737,-0.06777401910733466,0.08138856120192253,0.08089967841400152,0.09566104406335287,-0.010655950100832784,
PSPN,0.05790096133279864,0.035311953729933766,0.05722434897871912,0.01745005846555326,-0.0600548662031244,0.078267458769496,0.005674296541106517,0.02597302998050365,0.01759302474300836,0.0003355588018812612,-0.035779535233014595,0.012794094905308376,0.04483947563147846,0.08020649438812828,-0.01318993918897864,-0.009937592168019293,0.028203836230012182,0.0335772159690332,-0.008610193127406213,0.13605110509626434
PENK,0.3535655412143811,0.0797110589999961,0.060940906372355205,0.09238687712007147,0.009970369820003103,-0.005758347679850546,0.07482750423322578,-0.02303707745986385,0.13441255355911463,0.02175766875497333,,0.0683003760685471,,,-0.031575264983648536,-0.01948740184731377,-0.05332848490780832,-0.030298845980079005,0.11320034981001102,-0.04312284047273831
EGF,-0.0633058748738859,0.09347239635212654,0.011749605986557955,0.03871907016956468,-0.03199735492007594,0.09421381766374648,-0.05961703923791518,-0.024415484019644426,0.04210124797534235,0.0032848382905492305,-0.023602501409619555,-0.01864241062106694,-0.05900265282082771,-0.04173168032467096,0.0029224013434879614,-0.018908657539322134,,-0.004696257426115457,0.018836993326773042,-0.06516311087247355
SERPINC1,,,,,,,,0.0364132526673048,,,,,,,,-0.014651005931390106,,,,
UTS2B,-0.01810322805285542,0.04023817422905606,-0.03264250424961514,0.002904522873687298,-0.0199583087901539,0.03128050571327213,,-0.027549669449238128,-0.025689211365931792,,,,-0.09387667245647946,,,,,-0.006022002439846947,,
F10,,,0.022963972749503375,,0.0452914273104483,0.03447809239164758,-0.039204702776203706,-0.0037231817031021693,-0.027064248575253424,0.049264077741404344,-0.01940470172342579,,0.13353783632296756,,0.052119064749170274,0.07627468344588165,0.06803976665296443,0.024532910513381044,0.02555690143674137,
FN1,-0.1970386914989642,-0.08114891841400292,0.002510335079507236,-0.07854182453532643,-0.07307549229928412,0.06370858714483617,-0.1722111987141727,-0.04977863363243471,-0.04360164543753003,-0.10850969574274298,-0.028263328632481658,-0.1451425808664883,-0.028244367148477473,0.16356192705678677,-0.025157143503430995,0.06022967336110053,0.042112440564993164,0.080892567028171,0.014730062315961096,0.026307480329523094
FGF2,-0.11904356238315897,0.013045022762694985,-0.018761229097724142,-0.03318576786678248,-0.05341909543075857,-0.009898362039042843,-0.0723464210298464,0.015455657881125955,-0.08336601933449035,0.05133021578684739,-0.00044421336628874803,0.009623018023133638,0.04136096837101527,0.022667886810295045,0.06980330918766132,-0.0868263932396731,0.054388563830019894,0.015822992142764003,0.07302247178353648,-0.03147954262392156
GDF9,0.030647252171665123,0.018814685146799487,-0.0011066722506105583,0.061753691835312166,-0.004123493475462791,0.03381475525472517,-0.0851966474281776,0.03781885652031426,0.01829874690031744,,-0.025250101042114666,-0.06006906665899091,-0.061499511945101025,-0.01777131567693902,-0.05176132409088391,-0.022347261674039165,,-0.023205250267037437,0.04754629784585465,0.027125135994913563
CSF1,-0.14328083680481896,-0.036836591942540096,-0.030009450395784794,0.03191770137383533,0.03336459835563239,-0.04104566243829973,-0.14454673249458722,0.022479059818745917,-0.039163766094796305,-0.0773115338440315,0.06544644882706296,-0.07326444073176976,0.0004926621977777076,0.007344764631800863,-0.03159592193451076,-0.005964533470285744,-0.03358464266203093,0.002570761397503379,-0.0029926260992480572,0.050764174338246766
GZMB,,0.0102519297592808,-0.027527024280613144,-0.01499180201496892,-0.0349001971643453,-0.010694965374643704,,-0.054321591573189484,-0.021556662998010522,-0.01513688997435994,0.022332670724841356,,,,,-0.031026675074759445,,0.052999343902348055,0.07093356326950316,
WNT11,,0.022137404573972026,,-0.006421479099274682,,,-0.03573153878196731,,-0.051875326841849256,,0.011869141676220015,,,,,-0.007732805413714173,,0.16157921830524957,-0.048956090435611846,
GDNF,,0.0483874817552047,,0.003859422743357814,,0.00044273298855205135,,,,,-0.021560837152830203,-0.02179013026720735,-0.022748766497066076,0.025915343842436454,,-0.02153283147017842,,,,-0.06336614444044321
FASLG,,,,,,,,,,,,,,,,,,-0.007288216786952583,,
SHBG,0.008843997016220977,-0.006662030760079265,0.04355490534429986,-0.024668555892262106,-0.007666276842189262,-0.0483583460881006,0.0017902332641353744,-0.006253032796261155,8.127635718725568e-05,0.09941698420504076,,0.05576799278255256,0.07148964816935882,-0.00679692582450531,0.009149625046964548,0.04478644996252416,,0.03188905198343358,0.014033924683570178,
EFNA5,0.11022360521618016,-0.01316903030007448,-0.0004210910437170793,-0.019243461994380488,0.0699514280279852,-0.0033883909006361484,0.16696310588729676,0.028730700193451274,0.039430757349531026,0.10679771698261484,0.07581614772779734,0.0759290818944017,0.01287686662656126,0.004228241572607008,0.027935683555848072,0.14191566330756,-0.015261392489243065,0.050590896466864,0.017333859534913395,0.1010179722494545
THBS1,-0.03821150343127557,-0.0003094443575723413,-0.008417923708708133,-0.05595903300755424,-0.04118859040190116,0.08576715730176279,-0.03369382559747112,0.0368447467270723,-0.01684107825566193,-0.10373435870056003,0.015612418319364378,-0.040456106577463825,-0.05454645274953956,0.0748393330454518,0.023832285577833814,-0.000567800774785929,0.05660898726510123,0.036921365001627855,-0.0010261836334942353,0.043634158581484304
PODXL,0.017570895639565424,-0.01721843660487061,-0.011794119338124487,-0.007409915036060728,-0.03376234684411997,0.03447864530259087,-0.17214808632956602,-0.016419515535781637,-0.021491715301038782,0.0774815922184484,0.039494540962236396,0.04320618720809255,-0.09820770301644022,0.0805413992110656,-0.02639190062703776,0.035297525426734214,0.14827700390329912,0.07878364864576112,-0.03587652923755721,0.009191318560892257
LCN2,-0.01900277677223883,,,0.09196383258632355,,,,,,,,,,,,,,,,
C5,0.03650163196492727,-0.00018218225553797386,0.009037289203403421,0.048418848151274584,0.015527276475263049,0.11490588289501404,-0.12322694054742676,-0.027862907158621265,0.033146323081802716,0.02149084513719034,0.04234684128980472,-0.029413141032544585,-0.07858170474416193,0.002394726594604604,0.015093200540043017,0.024815442518993147,-0.0036534842705417377,0.04810567389284424,-0.009441232729085957,0.02312497769962714
DLK1,,,,0.019942863784817556,-0.03468973767006569,0.021852296418363396,,0.028667124393570397,,,0.12067329374505362,,,,,,,,0.03272331374179683,
CXCL5,-0.022265260152680974,-0.006774894825811222,-0.019866543310130522,-0.011796302424639393,0.003939378574604568,0.06146911751204236,-0.03980539316351523,-0.031121863481536425,-0.020551528686463375,0.05668103140837211,-0.030314544261653992,,,,-0.033002167576153325,-0.010118830025613321,,0.02822941439811952,-0.020953371960983826,-0.011021891909467145
BCAN,0.04062398424970637,0.014207727433882364,0.03005684551648028,-0.040673609131353476,0.14188247178024332,0.018471890152184863,-0.219110503837933,0.09109742332421726,0.05073745968288886,0.18962907572511156,0.011348051997460066,-0.1669039352111302,-0.05952621917016784,0.1358798371450711,-0.017206381286898026,0.029686827160958197,-0.137093874377208,-0.06267786526496452,-0.03534145446101541,-0.004172949114799946
RELN,0.1099118324661291,-0.011160179665486155,-0.026896795003979998,-0.022278339670930396,-0.026515903016730194,-0.012790175388590584,0.11544992235608717,0.05233736020290205,0.020655405281316198,0.06128397375252736,,0.052764336164902954,-0.03991465930882426,,-0.006891458213469626,-0.015553844102526058,-0.04131909217356771,,-0.010575487674483979,0.16510458463944988
COL4A3,-0.033531685428098236,-0.02987195187793327,0.02470568166838222,0.001513922243509679,0.09383199442458091,,,0.03720198641514509,-0.025509512710669712,,,-0.035727482106201816,,,0.007003902544516757,-0.021004749376672068,,-0.0445755953350547,-0.02414377388627475,
GNB3,-0.002322799451688807,-0.03741948189357846,0.0002594721031441175,0.0606652365209727,0.023606601341685185,0.04725152573051554,-0.09368210866494782,-0.04113817744924055,0.09014982459328338,0.09915892239082746,-0.018530195587311827,-0.009425099429699602,-0.0501749178858282,0.11592670268233742,-0.006110834832877798,0.0046430903058447565,,0.01670411316611428,-0.019208041151021833,
PYY,,,,,,,,-0.0022328985720989083,,,-0.017106784508927116,-0.026378715809100083,,,,,,-0.04223537106963868,-0.04212281704138435,
MSTN,0.022060601336351588,-0.021903894959019878,0.003783486169824639,-0.009738479391037863,0.0694210995348577,0.07337614265460143,-0.1419400037055006,0.008324522315325763,-0.011785370401339262,,,-0.05725804710155,0.011567127460180706,0.10797984818919412,0.09296163312580732,0.010253776648717234,,0.061803477698362044,-0.022843237858602317,0.02067789661696985
COL18A1,-0.011156050433460563,-0.019165094433381248,0.04682360119383549,-0.05028583927017481,0.042395124300257186,0.06849317527600127,-0.15300128926056214,-0.030425084142226923,-0.04166795415529311,-0.09864686827901172,0.04708797282974274,-0.07041028076006432,0.01361292521508727,0.06517490182566167,0.00022120339592709897,0.024918837384948735,-0.021478440300029353,0.11048566281071255,-0.03874781028092067,0.1934508124371755
FABP5,-0.11578959207153551,0.015659887783787883,0.022020305165270412,0.03571364214308262,-0.009185444414279015,0.0050977616570603524,-0.07827985281073409,0.017554837971977908,-0.027149405653099735,-0.08061425568484618,0.027017450480228758,-0.1569851149360514,0.005742214123371295,0.011747271234554355,-0.10733616295111353,-0.0591434711264984,-0.03584001747932293,-0.04535840275014195,-0.03718382936892244,0.02950569756845279
TGFB3,0.05806388756900913,-0.031494953072519184,9.950906996017073e-05,-0.063256328440434,-0.016200608687584,0.07467461884664178,-0.016417603454362065,0.06670617724068999,-0.01276609584828197,0.04500433049428913,0.06828724200080069,-0.09784964815644172,-0.04891944357413608,0.09102723899688525,0.014806201673246797,0.052011466320744285,0.05045834468806994,0.08666478376331567,0.04182656083544588,0.05528493025726869
BSG,-0.12276820726683782,0.033900679091729724,-0.025686056264964167,-0.00027514220454287393,0.01944505815467803,0.020256749306226153,0.06976448209716372,-0.08069532085448011,0.007707172523186272,0.10252537434167962,-0.009651999225668614,-0.10787317776868484,0.014578714640177926,0.1566847034035265,-0.021923664661569767,-0.002244593508306156,0.04203441754796588,0.045993693519134224,-0.03891060448529861,0.12209692396525594
TDGF1,,,,,,0.009051905154582634,,0.02854433113549268,-0.024165544782934714,0.004557650699128133,,,,,,,,,,
BMP8A,,,,,,,,,,,,,,,,,,-0.029709662218018115,,
