,UKF251,UKF260,UKF296
BMP1,0.06063903795202972,-0.006633646755648998,0.011387330652097336
NDP,-0.02973047585159664,0.020891901822907597,-0.009167649782493039
TNFSF18,-0.026712694446032605,,
RTN4,-0.07028756577370376,-0.03833846491141894,0.029296682213576657
HEBP1,-0.023929788303712445,-0.0042647869409046055,0.01985243218768681
WNT7B,-0.016593097729565017,-0.00561021502420669,0.09544712073753452
PTMA,-0.012143286078650038,0.03363408055480926,-0.03608713719827995
CEACAM1,-0.012734204499815282,0.03775618221644049,
PDAP1,0.007870154479320655,-0.00028029521044596096,0.011565826139575911
QDPR,-0.01657139165839862,0.030207391480141052,-0.03526233571484316
POMC,-0.02262664974810781,-0.008454757568885658,0.00207036788857125
CCL17,,,-0.013093586876520956
VEGFD,-0.0182391930906086,-0.022895620504200735,-0.009604304320246101
WNT5A,0.057100982627724034,0.07633281874277056,0.04362954671636547
CXCL8,-0.017078099338594086,-0.06362921551646963,-0.008943945792048543
GRN,-0.0072199691453846675,-0.007089010882534562,0.002956194387468841
MIA,-0.01622066281651651,0.019513278092102054,0.09159029439694999
COL4A4,-0.0024293307408389795,0.05210375956868486,-0.003099602421995155
TAC1,-0.05108603597860591,-0.04688542044467357,0.03387883071262295
RARRES2,-0.0012122590881338715,-0.06636844986009036,0.03595666569554743
FGF7,0.04259423353230292,0.0465494665624337,0.035947973725155444
HBEGF,-0.019284242831171985,-0.034408075642489,-0.024664774380131184
CSF3,,-0.06558014445844769,
PI3,,-0.023306110592391297,
PCSK1N,-0.04243267049227084,0.023654544703671048,-0.014605642949087486
NTS,,-8.470328289500555e-05,0.0024830416343291496
SFRP1,0.022501203203172674,0.05980309203581198,0.0748948808649057
CXCL13,0.023355206918693833,0.07516283581551217,
MICA,-0.045580023841984896,0.007125948361930126,-0.008976533597207716
TG,-0.017315952377403,-0.028239309555503796,0.019993230021468036
ADA,-0.026665537513982162,0.059567698871201724,-0.015389415708459532
LAMC3,0.01359880625210703,0.01335678098376895,-0.018782136341512243
CCL7,,-0.03431898565513554,
NGF,,-0.015308592238460927,
TNFSF15,,0.04942324491357495,
HMGB1,0.021929353457695935,-0.017442613429422892,0.02107914008247703
ITGB3BP,-0.02844035661175177,-0.02179430715114248,0.0022718801132689493
AANAT,,-0.02289562377267959,-0.010922874124181635
RELN,0.022434024122914523,-0.04591083865284428,0.02488221421228835
IL15,-0.0073478697195176355,0.009988979687327409,-0.010346987664869082
BSG,-0.046431188090637336,0.025744835846636258,-0.007098823495803732
