,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.08194587926153833,,,,,,,,,,,0.07193523404553259,,,-0.017104437151412365,,
BMP1,0.03407052485043076,-0.015156429194816764,-0.060726726128562405,-0.029645202810788602,0.029288461820804332,-0.03378492951381036,-0.11536224241635629,-0.27821474874505825,-0.5727880048844656,-0.2414271890926152,-0.047463902817718506,-0.24848073041053356,-0.01373529128162098,-0.3299262116122888,-0.02908973548472504,0.02744938544126823,-0.08658591868549725,-0.08341393236328075,-0.06649998002531693,0.04908961896403953,-0.17559030934695802,-0.20291619720564297,0.06641960337972273,-0.22657372774693213,-0.03140678169838631
NDP,0.07985201631121466,-0.028208257526939184,0.06187277484524539,0.04455380838986668,0.04452940585716317,0.012969362607450559,0.20585134439943062,0.046310904584403165,-0.16352115431203243,0.10508431319584889,-0.034097216494022455,-0.14950174053912108,-0.00776896932020035,-0.05650624695030625,0.07157084303189247,-0.06217240529367822,0.015218716084287548,0.06582043042611922,0.09800326632011334,0.09017149978034282,0.07492939886468981,-0.07100518225355612,0.05972836134259969,0.08929287392947788,-0.11502330269846173
TNFSF18,-0.06831098980398702,-0.06452567365380948,0.0035970843789325806,0.022534902151230482,,,,-0.0714731822245315,-0.09232673459728381,-0.06361220431118324,,,,,-0.04008068516811194,-0.020669288174795526,,,,-0.035680628047302966,,0.04066865712549905,-0.02885212751496247,-0.1571020082135786,
IL36G,,,,,,,,,,,,,,-0.032805024445636245,,,,,,,,,,,
RTN4,-0.09629513386771117,0.35408569519310773,0.15306996080985066,0.19352175668486926,0.06059063681175033,0.19902309804585586,0.2904177555991585,0.6107226122553356,0.6944911188962808,0.37442861776657027,0.321479375519691,0.6496297459278219,0.12458016178992919,0.5503640284722642,0.07977090250642045,0.04316556549027376,-0.040183073096723226,0.1302170373975095,0.06829856837790957,-0.05000125944684982,0.12606309349170194,0.13592651698884628,0.016130256141486898,0.6101865376876384,-0.026670074265271817
HEBP1,-0.06522981579703327,-0.03715012153298866,-0.01587971350561531,0.026777077848262765,0.023141194610362893,-0.04595997689636303,0.010474017177796651,-0.22591204614495583,-0.3005493710217709,-0.004484446731545296,-0.04473923112270138,-0.25821251527843203,0.07573921643727806,-0.059638653989189674,0.024673020996524915,-0.046515135266509314,0.03350348514984161,0.057837895344292574,0.06637447980442547,-0.002660529492101508,0.04712486537606656,-0.16442542741669877,0.005725940016887147,-0.10800437958732007,-0.1171352527471959
WNT7B,-0.009733074986628532,0.3854485056148334,0.07019293936975343,0.015358262597077269,0.020857589656451216,0.040519228094329736,0.17113869954311545,0.11274588025671363,0.37650367615439345,-0.0037526211231255005,0.09028047925183999,,-0.01776644349514846,0.1358689123668536,-0.027620121261801803,,0.0466322893460377,-0.008042415300937692,0.034123250319174556,-0.02483682492445481,0.04348576442221072,0.09215065140096505,-0.03650797929525506,-0.013671460159353442,0.07892881141012416
PTMA,-0.08455142523855903,0.022649957637195697,0.05271589905295257,-0.19225947846193106,0.05019119043891564,-0.01689862507536667,-0.27174296589714586,-0.6970391036537674,0.12081600415040383,0.25709896072490845,-0.3090556323674621,-0.8143045693401704,-0.07139523510130827,-0.5632879362338057,-0.026041892844266723,0.03580249537644666,-0.04954704953191362,-0.1008883574892061,0.030384592288353593,-0.09304986065510479,-0.22617970004953938,-0.26290170333648705,0.04308708275543389,-0.32133950142077466,-0.3346771680986805
FASLG,-0.0031983640655915153,,,,,,,,,,,,,,,,,,,,,,-0.014834672506156894,,
CEACAM1,0.025876991565628667,,0.031455262677883455,0.041830096827137245,,0.032996523038952855,-0.0060290146669568275,,-0.15583802235336083,0.009871988085903647,,,,,,-0.038344908779850355,-0.036553150633368,0.1578776316395722,-0.03458039203860236,0.11206861509635377,0.006992864515267496,,-0.02064026797551895,,
PDAP1,0.11033380434287873,-0.11399273448357762,0.07583907297318991,-0.09655649317679871,0.019519977456048308,0.01198958331773448,-0.14173330467011397,-0.2989111096690339,-0.43448012179212336,-0.003868150574208699,0.015868498842327956,-0.03262624930128808,-0.10275941750941539,-0.29678437012625714,-0.009233172563757915,-0.04949868889169864,-0.005528634332255662,-0.06533718937876351,-0.056148218945296494,0.05588610732459352,-0.1135863058235828,-0.10155034028799526,-0.05388745113560183,-0.10056491034099024,0.027488669360955398
QDPR,-0.14455288703405797,0.1869535588321141,0.18431061695189138,0.0769959922336167,-0.012992935713934835,0.12154040279727402,0.40217755012753753,0.32679898558215764,0.2553080820781364,0.2863515222654559,0.0784995082209388,-0.486304558541302,-0.03969526038469026,0.1695861411734,-0.02492693427789336,0.032794240675086204,0.018731959657305567,0.1463791420768945,0.15891741910842333,-0.06217497721581346,0.18830595971242042,-0.3279915202156633,0.002132292116083048,0.5174965420256873,-0.14425103088620714
