,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
ADA,-0.013106971970095114,0.06267701960575081,0.08271225810421867,0.020330378760514266,0.003937036365172432,0.013043651111813008,0.11645293651938778,-0.0075866280019529775,-0.028599011369354457,0.12239923094817691,0.15777689345751283,0.016826706246921674,0.06729102475530592,0.05009474447490236,0.005061417690010195,-0.022894505174300785,-0.026999696043865606,0.15496544377273344,0.07374747541097905
LAMC3,0.11344118521657084,0.13315963411741608,0.04301016046946367,-0.07877878796968096,-0.009255978352149656,0.032511394777711214,0.14864429023334955,0.02181153986393315,0.03703984445340825,0.06037803791885505,0.07143455275983192,0.019538082100064826,0.046732273923186324,0.07217151954726332,0.035818189060259284,0.020674970756452696,-0.026634572446928233,0.1896139601856217,0.12378526732820515
CCL7,,-0.022730973349834087,,-0.046788798134188805,0.046806674476813956,,,,,,,,,,-0.019951615552998816,,,-0.0016698360688291306,0.051488929971028996
NGF,0.062702284710036,0.026035481896565946,,0.03536576144431077,0.0573018585451272,-0.015112647868298992,,,,0.010162796384980265,,,-0.0013629468775637494,-0.021921983561847273,0.11203791109598263,0.00941067529732419,,0.08213563613661587,0.09329654200826332
TNFSF15,0.005666816196717146,,,0.03406453793563793,-0.029499254451519557,-0.045815303354519096,,,,,,-0.028038927358888223,0.029177086573671074,-0.012118868489884815,-0.019450584790973127,,,0.13998418768672327,0.10069549185147421
HMGB1,-0.020044805222547927,-0.09149196766520319,0.02472260853792732,-0.006457187476308549,-0.020748786948940272,0.04792089677134243,0.10103703976080551,-0.06624572474586865,0.006750250067510787,0.056376721297891966,0.07543544418491586,-0.018246740718971734,0.01100216925870165,-0.00015322310384720603,-0.03654622805650715,-0.06612447680153626,-0.019147378232824575,-0.21005916345033349,-0.07523336341227721
ITGB3BP,-0.008623356564353053,-0.015504517782916949,0.003198164179211832,0.03881136941496991,-0.010460840004520073,0.03864607160219868,0.14929428044731388,0.02332854844310389,0.001014128280667112,0.08305519888927529,0.11979460608467803,-0.012587450519130228,0.07408512029797934,0.016859234968747402,0.035817008944596614,-0.01799568591866416,0.02697160868145964,-0.0003528098617783643,-0.035289933525871814
AANAT,-0.03978879269652623,-0.0329791840544634,,0.012171897472690965,-0.02658059248601581,,-0.022584496889879086,-0.03905527839233332,0.01442110903081066,0.030341763271353944,0.04083293219170485,,,0.055408588040249285,-0.017503196486130662,0.07547075783493028,-0.012378181901315599,-0.003606231427403435,-0.027306944156975717
RELN,-0.0011591972876176051,-0.01220521190788779,-0.04228345242497623,0.01826683841393204,-0.02235289430638833,-0.001667828555239965,-0.06626999998769273,0.019177049854563054,-0.013715842456014813,-0.026795034807378996,-0.03210813816998192,,-0.020520674796904448,,,,0.007320787898056097,,-0.02914020945894822
IL15,0.04688893996771716,0.019463623842108837,-0.034548103856384176,0.02741670511944941,-0.03580771527894493,-0.010312437721237366,0.036519931875923256,-0.0180107938708604,0.01244750077629516,0.08344800849725376,-0.04145909161926621,-0.04786211520529863,0.12020381697949892,-0.006201527130009952,0.025586523281172387,0.02546066351074893,-0.008514390634073036,0.12759902498874814,0.10033683929675732
UTS2,,,,,,,0.13780450529840432,,,,,0.06935875680476382,,,-0.014905252824678628,,,,
BSG,0.024305605734769337,0.0013636424635800966,0.017662938725060806,0.028058475202343187,0.0003256721041711383,0.04432330140813475,0.0062379947445076606,-0.03341653261160947,0.026268612167537106,-0.045096687610528166,0.05744698608850919,-0.022769275964536838,0.032805579306943,-0.04411259196410464,0.038927916125817884,-0.032583245643624505,0.0705116402093939,0.062106133788016916,0.15890595464247456
ADAMTS3,0.02386123546795266,0.0008095732751309597,0.010696657728403764,0.04324826766038267,-0.011374050075851435,0.022571124422346524,0.19759509633994504,-0.006613046784568134,0.007994892139610108,0.048829222015598334,-0.0027746987811070926,0.034034415783709,,0.06648147920919502,0.021302695148922378,0.028046290243253297,-0.002038509877187869,-0.015177556819288198,0.0869844313002977
CD34,0.06469400664781631,0.12485841762332643,0.008312554588222493,0.006015510549762974,0.014860989578428851,0.06886823820454226,0.12900297592383775,-0.03674209224215691,-0.0017171183607761742,-0.009502445036998403,0.037604364090458337,-0.02867085652951226,0.08162975515027023,-0.02637242477191456,0.0355284338703914,0.0570003142070448,0.04071346663356737,0.13376856414037774,0.11743500603172415
CCL23,,,,,,,0.06400352567493392,,,,,0.0016843985614941144,,,,,,,
PLAT,0.06730502685266172,0.048463136595726895,0.02760645871043163,-0.04383988314009291,0.023750048094114632,0.01522445375821428,0.12004200545747173,0.021392504974883146,0.08634576362992143,0.12610862721997998,0.16943387887653166,0.043489886896084316,0.12219630166320186,-0.022449090036123446,-0.002060057177670857,0.07996304172827912,0.13383347364445222,0.06005668169976714,0.04539225937074594
NTF3,,,,,,,,,0.04098613373931188,,,,,,0.01396751504235943,0.12031164147940288,,,
LTA,,,0.046504947066283095,0.002898664814832265,,,,0.05626510368428425,,,-0.03504107831819464,,,,,,,0.08286599557578794,
CKLF,-0.03418263735796916,0.022389882175710838,0.060928035075018074,0.035782419331529036,-0.02556001538128396,-0.01751099944097859,0.13198613081003563,0.02230147623925723,0.011366786488874953,0.05730020451575297,0.1791339099925193,0.09261156709635229,0.15314474543061896,0.06369979398129641,-0.04016122318543246,0.018260824113372494,-0.05131487196409295,-0.02740978572273031,0.031485510073011425
CD24,-0.031624679582361856,-0.07142384054246133,0.058532696962034655,0.01415046561504325,-0.04739660371996317,0.06492080007720512,0.008879231774544097,0.06150116938136627,0.0171823759944134,0.058001751394256146,-0.0019005834181386849,0.046112913204889645,-0.27379425096865384,-0.03912076307448497,0.050768769206303486,0.07182282906955975,-0.011498501285906033,0.05508896906002499,0.09099801249073496
HSP90AA1,-0.03777329155391869,-0.09180690497854219,0.056884168316922994,0.03399087916524203,0.05773860503911732,-0.021891485753684218,-0.15518247553937575,0.16744181900200605,-0.04877923659555627,-0.15002362938635375,-0.182528687367092,-0.004399491447596031,-0.15120629022563276,-0.0271243984563615,-0.040981378770383485,-0.08803067577326999,-0.019631754120247293,-0.16006976801834505,-0.17563962652309523
BMP4,-0.0007500379986278483,0.0698641544452855,-0.02114050549128298,-0.0035381888353785986,-0.013942997909447058,-0.0037070450024199444,-0.028863124608098936,0.0017150642826012173,0.01248505107952428,0.012910645885593217,0.014101943930476049,-0.05851829593661125,0.012523984144141881,-0.014821868599696702,0.00194461388545863,0.12213978366775506,0.04164701210361625,0.11673895412981596,0.0776522430118069
SCGB3A1,,-0.02273097107676712,,,0.015097354815210344,-0.023813811327119832,,,-0.03197413715918137,0.02725440331451379,-0.03607122407548495,0.012519746318658436,0.03602505007225242,,-0.030367202323911,-0.030734796064357636,,0.07592422152058075,0.06873250190800709
IGFBP4,0.14571748354672134,0.14602472865349705,0.007498509088567723,-0.021098673113330184,0.06109407957668685,0.05689755643933299,0.16825788590669233,0.04701354061981712,0.09250614645379956,0.05664393916352722,0.09999665616560553,-0.014496188739113194,0.13380147233827477,0.08491718658394182,0.026040159339975565,-0.08139284339975089,0.09257033562052165,0.25558057329727857,0.12454830880675556
RSPO4,-0.05477379152871421,,0.018947814864663615,0.014640837169899694,0.04656766068427877,,,-0.010887331358870132,0.012115308809439562,,0.04262313466249024,,0.007766445380131894,,,,,0.1263648533831526,0.1196614248785128
LEFTY2,0.008571010107346407,0.021413327726428007,0.0441204294468722,0.0032733433819996465,-0.04240642536200984,0.07694641311196847,0.14749732469687493,0.0037109612298686823,0.10356694209628045,0.056528715640646494,0.025694004053002168,0.03420522110465696,,0.15005610582495868,-0.016936662262454466,-0.01846120653515012,0.033484354732219945,0.14106905475738662,0.013206376547773688
PF4,,0.0637886955732508,-0.0006549038727349106,-0.03899683723723569,,,,,,,,,,,,-0.014716189508027036,,-0.007718927781197931,-0.017174093592571906
ANGPTL2,0.031412797061231915,-0.0042693403999053275,0.03150388850968844,0.00016253533356436838,-0.010796729936477125,0.0052376567292140835,0.12145456354784796,0.05798553128714546,0.05747480676927863,0.17221580518630475,0.1693654083592139,0.00010061610684720467,0.01177420029413606,0.0668304683434266,0.011520534124401679,0.06795441190732839,-0.044311651172828474,0.12713583786032573,-0.01805994838047683
LRIG2,-0.009352146494304527,-0.02828416350217769,-0.010526004210397852,0.05589675527327206,-0.05075758698824959,-0.05371806963778469,0.04210109544258918,0.03996306845080798,0.019556118918290538,0.012327543229737463,0.02081674124491018,0.031702496323279164,-0.03886565042679915,0.06496258637149578,0.0002973194309794728,0.025959491268499956,0.07106101417320039,0.09138802529485406,0.01599190672637711
ICOSLG,0.049606121303391065,0.007570784757742657,0.060283887446106244,0.08985687296663537,-0.055093576952719756,-0.00011394565422726307,0.03298451460128848,0.0461780851018952,0.005072867947561634,0.10726685276422317,0.06755619120464093,0.010157917376999094,0.11324865140866797,0.009821811222591693,-0.06781908740933146,0.036969586715998565,0.002075183173273956,0.12483777223761996,0.007263098216513584
WIF1,-0.016617061827535244,-0.042427903376150315,,,0.007041278628231632,-0.04930903258585194,-0.09842616065591925,-0.039441502845312296,-0.0393376614932962,-0.08947898213687716,-0.1898013627061037,,,,,,,,0.028260126474682297
NPPC,0.008816778000358943,-0.020383506873696812,,0.10144589611729318,0.045068591416905626,-0.04288178860248266,-0.02777447353385397,0.004930913513795771,-0.0012831488133553275,-0.004319531830976954,0.08716962504076932,-0.023376373120420325,-0.042652303288200466,-0.050406948339360665,-0.029784164073071863,0.029988499573145574,-0.02784441184896756,,-0.008103659243592963
LYZ,0.08134148457163605,0.047875146368769037,0.1053145725800698,-0.011912628983260109,0.07156582687368891,-0.02771028929934864,0.1075998112782044,-0.07919251184123823,0.0411133993908664,0.1624732899875773,0.057408205226420504,-0.005840718175480647,0.04614685154172118,0.11128193486233469,0.01733780093557972,0.006756475844566827,0.04937291875539658,0.12868196642662905,-0.0161718779024756
EREG,,,,,0.07768770145568667,,,,,0.012768101213149217,,,,,-0.019491995908934058,-0.029232056574825638,,-0.03594575602534489,0.07530619564798507
SPTAN1,-0.03638041289002509,-0.0342435333593085,0.013870048300845149,-0.02007248967476733,-0.057445735860665,0.010650496703353328,-0.025208023565788436,0.007446819322827942,-0.003706587965703899,-0.13860262446460309,-0.0601684272499324,0.03242439668736031,-0.12583821903777556,0.0023189663145614004,-0.002803609264236638,0.08725453021839724,0.0339031353060585,0.050528651321915245,-0.1133029641995842
LIPC,-0.0277067978271719,-0.02886779178255445,-0.015633822046147088,-0.030081915149995496,0.05861005349553256,-0.009890953088946051,0.10218574389978806,0.018758453195904863,,0.04660073442806933,0.02193624366151874,-0.02478825079232192,0.03978530042060474,-0.03804003281100623,,,-0.03417761096677553,0.1913829760718898,0.08496654362363126
COL8A1,0.0353136863390436,0.12908883456021994,-0.047367514693075555,0.03149245431988653,0.0017440434538167544,0.05870319674496555,0.12242226453628129,-0.018476777936293886,0.008248415110099171,0.11086784377668288,0.17838301504157608,0.04254611140372812,-0.06510648162402277,0.04650095000419344,-0.01165612179212556,0.05925277400066993,0.07060111725154011,0.2409939483752678,0.19333763004093893
GSTM2,0.049742175770558984,-0.03802662050357893,-0.039750871507327624,0.04287436037486404,-0.01834098584698124,-0.027567953534325517,0.0852626294305767,-0.006157994984602679,0.07164952248311068,0.010719749732917004,0.045073879552447044,-0.03091973951626014,-0.00028506097546132875,-0.06515969468516528,0.03970246267550353,0.12337883075730265,0.07264460272685917,-0.01551303508629098,-0.02471778688917535
SPX,-0.027544677696050533,-0.02487422635304407,-0.01828815228552402,0.014768456747430336,0.00044513369758372956,-0.006654499253207843,-0.04449773171750996,-0.0178620182311192,0.048766052779245145,-0.11546551416556988,-0.12567032227314726,-0.030989866798471197,,0.009345499988034,-0.0201161378598194,-0.018272030276765844,-0.03542379025528549,-0.006406108678716554,0.025299589416913498
MFGE8,0.0613135399478759,0.11182351973895935,0.038241029521643384,0.02387061884884393,-0.01176172389081012,0.04859226320167821,0.0261656773281306,0.022006160952820476,-0.04792295546843568,-0.017715887818036166,0.12251516230288668,-0.07584450775960543,0.048565497254201416,-0.011098057923542553,0.030370578834644068,-0.042001036590110036,0.11368372757160329,0.11004290748163235,0.0756001527201742
TGFA,-0.04207607668953252,-0.029204742800519646,-0.044740675835657634,0.06458568080085667,-0.08502419591835282,0.03559420525415067,0.06025504607796146,-0.030417009929394435,0.008339619417132372,-0.005860488436852079,0.08911984184342829,0.10585739221591366,-0.04025735365528477,0.09018282054185989,0.03074391115274998,0.0471492122796986,-0.10158126741684441,0.08668258726593692,-0.0032390578082165857
SLIT2,0.0558286885421167,0.005365276952131264,0.03932499873141698,0.012505721278770353,0.03969664859978086,-0.0009252312809905165,-0.038521140734515735,-0.02785394680863629,-0.01899552350681493,-0.03631767867523433,-0.10119178881150871,-0.03735362239380318,-0.01042428748946928,0.0450942508752977,0.07937919571647196,0.008760307011687292,-0.015747966774790494,0.18849707836442106,0.1067093375134394
PLTP,0.15162435249498243,-0.01427157470057279,-0.031076311876108292,-0.05863398921424624,0.06009715462638832,0.04101607091684324,0.15264921962708441,0.06431985207714486,-0.0008519535017191532,0.21128037751599513,0.06545292931574404,-0.015546076078558208,-0.056209267992291326,-0.0009106490572460829,-0.019263351704537978,-0.07388241448630875,0.07796243733246427,0.11291799367661895,0.10652046694076663
APOD,0.2140065156901454,0.008557524767896913,-0.019225974313330327,0.015707374083385732,-0.060827991874810305,-0.018416261495967354,-0.023949167782461825,0.059445276111279755,0.06933711460501678,0.07636659286506967,-0.06162239154125093,-0.027788802876567428,0.1769572936754897,0.08408513418319398,-0.007621642729612822,0.10591673705725964,-0.05466274253708735,0.14393858777051804,-0.0039271052232321135
B2M,0.09591760464974679,0.09906314725665691,0.0016928165169211673,0.05192790186828772,0.07357620478072018,0.09853545019889882,0.19733353266358522,0.15405819237355362,0.10074875288355514,0.2474104900628441,0.24284577355289286,-0.0323219752783692,0.1630473833558825,0.061414321200457485,0.023784913676456784,-0.0003114832118145995,0.043424418252620174,0.15888269102194227,-0.10796709947860596
OMG,-0.089770565798187,-0.06160220085160593,0.01341358272393513,-0.035994857393591116,-0.05628767858388008,-0.021473600684210774,-0.09032644930912223,0.04531146840974212,0.058480143154784704,0.019428159164008918,-0.0786965714106406,-0.021104845779134247,-0.053449677973542414,0.021612866081567636,0.018220991734406777,0.09849514280933949,-0.031448896413068084,0.08451768438396917,-0.1481062197602945
CXCL3,0.05319267346478723,0.02647114910732194,0.05257360651628963,0.031499406907335506,0.09295089957440497,,0.009984167048395939,-0.020031662371844512,-0.034205563169775445,0.022746762389834647,0.05813269503069354,0.15817786523184288,,,0.008078375783696861,-0.07811421135209522,0.07622022976928124,0.04901123814226844,0.09162189645696776
CXCL10,-0.05399501166481111,0.09176862609124285,0.05650250872169302,0.07535931108316686,-0.002578424160254025,0.1497701183612249,0.1555186806662218,0.12493063719125982,-0.00423135569655058,0.12318134803345293,0.03231457407238053,-0.04850833764509806,0.02520725690923311,0.008831368384784401,0.06754062000571365,-0.01973867630192722,-0.027844408821346187,0.0803490807640921,0.005993251664734155
RSPO3,,-0.030877136009370573,,-0.047440921646372106,0.09603245960508144,0.014777193919576026,0.008988696278160721,-0.04489524150252443,-0.04083355136755333,-0.07287619241890049,-0.06371026542807702,,,,0.06510869525148276,0.07354456552022404,,0.025322063654638283,0.009788495665223424
CORT,0.08840021063733436,-0.03160707414305955,-0.03239807006728368,0.07608264104090479,-0.025776552438837055,0.06417958787820491,-0.040180230027773205,0.015049909099997552,0.022044015979935203,0.03012909543922669,0.040279256139379806,,,,0.10913014197485259,0.11951192198673082,,,
NCAN,0.04850678824738636,-0.05226403656306927,0.06870900076156958,-0.0688704152602905,0.013757572709996814,-0.013852873036997894,0.08186108194104369,-0.09377334920149753,0.007947836091976513,-0.13953024342721532,0.26204362927005387,-0.07057892349793385,0.17320357864586297,-0.022044269321163792,-0.03397786060343883,0.10712819514198844,0.030330468087396745,-0.23195339514294067,-0.03361474739893202
PRG4,0.012381725914319927,0.08860552360221728,,-0.030533093190657747,0.033263835487954224,,0.017509911686086795,0.01315557431541306,,,-0.012882576543791198,,,,0.01693647369305446,-0.02272326516635652,,0.16059950462521586,0.16002818287503986
ZG16B,,0.042665126556940394,0.09859780140729635,-0.012300816494265449,,,-0.03468478529256878,-0.005998536547399307,,,,,,0.04251958524079446,,,,-0.0203615760920448,0.020059392705193108
TGM2,0.01850083777211668,0.14654764155939115,0.039938223054459605,0.06964339695013173,0.047641059805956974,0.03317961685553762,0.06302366461920023,0.034474249594551754,0.028298714704169246,0.13214923477726553,0.021997288487638902,0.016835761626986634,0.006166496742332312,0.023165520441989825,0.021629231636547282,-0.08607207163391233,0.06268195076678854,0.1577821959340454,0.06197652728032296
VEGFC,0.060664816810957395,0.08803261841350275,0.06621670986168234,0.020431843796199573,0.06060568392162137,0.03845214794868626,-0.014918044697942674,-0.03357501011491858,0.01910811017543643,0.00652621559783953,0.028647158638046705,-0.039875053212816175,0.0842782279750814,0.008493871036534357,-0.025676583045393046,-0.030855475119798272,0.09911972569701276,0.09720787697544729,0.13249170943026553
WNT6,-0.03361961616498784,0.011846517621233075,-0.0045460285799954,0.02669530912639391,0.05295321386515695,0.06564533530439061,-0.0315913551201539,0.021756089060108192,,,0.009101414642144279,,,0.1918322888410362,-0.029784168091489795,0.0007340175425339697,,0.03714970423990164,0.13963542406899151
