,UKF251,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH916inf
HMGB1,0.07708063992667429,0.04017066380421307,-0.03838031140432131,-0.06673481591674445,0.005119865209727962,-0.01763290680200751,-0.03061435219120304,0.12869148852245246
ITGB3BP,-0.03458724507697393,0.04304251680108313,0.01307650587297785,-0.08106579895456967,0.025075258385960572,-0.07454168519038054,-0.028656381098080153,0.045560747174670985
AANAT,,-0.01641859831103844,,0.07797823101425827,-0.01376707099811874,0.0449974940286069,0.025639136199384703,
RELN,0.01835436863092794,0.046041213277516084,-0.0037676511899003727,0.04296719244435507,-0.04794793245488346,0.022754103040656556,0.017272881023557864,0.11872511560878733
IL15,0.011602153080772816,0.03161551051113731,0.00461101669678913,-0.023933592345701166,-0.029589947313882158,0.005211140617560859,-0.020197273309457146,
UTS2,,,,-0.015187547615446089,,,,
BSG,-0.015462308022060823,-0.0224633188927114,0.0024816217566524207,0.004616420782478246,0.023959821348179297,-0.01532150890311966,0.018484867759894396,-0.006322557536019816
ADAMTS3,-0.026537108557946325,0.055427792992122756,-0.027835568111860776,-0.10035443075826549,-0.02420014235288995,0.10661309141970325,0.019405683041532368,
CD34,-0.004762777910056697,0.025384142005352016,-0.05635963200140701,-0.06578003010290619,-0.02575781603269495,-0.0009661326225464229,0.032655803355154986,0.09318829167232043
CCL23,,,,-0.01862516752770746,,,,
PLAT,0.02393686348239763,0.0038315598203551935,-0.11003832351628606,-0.09738634042801111,-0.014116128490074506,-0.11030911834587181,-0.009307517535314948,0.05287111003829992
NTF3,,,,,-0.022223336788014417,,,
LTA,0.07271438104130018,,,,,,0.012838473408429273,
CKLF,-0.008628841026000296,0.002177096755496116,0.01994087907724708,-0.11609901952708782,-0.024286693029380337,-0.027844355524213917,-0.001972691186379273,0.06893881117607453
CD24,0.023380509966784865,0.012757719659402214,-0.04410942972210314,-0.018751842818726112,-0.017173768074503677,-0.007077621764415905,0.02403790789901196,-0.036707562370613726
HSP90AA1,0.06520873422123097,0.11723814183491552,0.11205398025708237,0.09221116685009001,0.015560503905483919,-0.021339567467152428,0.07334762479604988,-0.014103772604246393
BMP4,-0.01592192995764223,-0.03186294225738301,-0.04874012075329996,0.027660824626597535,0.023693239470472294,-0.0030472955116736754,-0.017210165047857863,
SCGB3A1,,-0.019552523719013983,-0.02206019661110237,,-0.011612659038359448,0.07004501765665645,-0.014093391957265092,
IGFBP4,0.04659363633011885,-0.0230804979333614,0.012668909035154089,-0.07302026417596212,0.014831287103248735,-0.018588228782417043,-0.05964219798244423,-0.07347647534622653
RSPO4,-0.02428131590256075,-0.022566790735421845,,,-0.011612657339745367,,-0.002897656899196806,
LEFTY2,-0.015204324721426875,-0.03502714760061543,-0.016051480449908184,-0.06781804887646063,-0.012733420798950608,-0.012030476969326541,0.0031085656554756653,
PF4,-0.013662602274782682,,,,,,,
ANGPTL2,0.02912672431467751,-0.03891480761373141,-0.06804476996307841,-0.07771062044502605,-0.01625041053678292,0.10802101844524473,0.006902780739816285,0.11937261509066811
LRIG2,-0.022544605141829502,-0.00010146333133334284,-0.028076423917609665,-0.06393765071133116,-0.023786992249092333,0.04303231858718399,0.010944396220799171,0.10701312998385154
ICOSLG,-0.037057831011075675,0.0504716160245293,-0.05779438806019984,-0.0755196215374117,-0.022038655061117567,0.06765901174374164,0.013183090736160193,-0.043586050969069
WIF1,,0.07312927041266934,0.01959126214798271,0.07135548955694905,-0.021852616767711715,-0.09020150368056859,0.006014489863463094,-0.0567726041885541
NPPC,,0.07239576105606808,0.03388872752648868,-0.034882947012476455,-0.016138751838359947,0.05677080516264094,0.03438551489279565,0.07779384643772741
LYZ,0.02468014512534451,-0.06134731123157228,-0.049442300130737936,-0.02279912817342356,-0.05221104515304942,0.02594014380800005,-0.009836675643169916,-0.007125320023369227
EREG,,0.04209703438850683,,,,-0.025314259040357903,,
SPTAN1,0.022050626030421638,0.05022042952986884,-0.001432258800666185,0.08825618951761796,0.03891984754121392,-0.03316986617908013,-0.006576402912787595,-0.10598921275023902
LIPC,-0.020562946615498436,-0.021848367713153898,0.02837875997065127,-0.04281253146989576,,0.03568836932221744,0.04459314368659804,
COL8A1,0.0059125170456605525,-0.06904240571375478,-0.0068815006894874025,-0.057407122511672695,0.001957426770236444,0.047079456262360944,-0.03430887263058733,
GSTM2,-0.008444413189370772,0.006625835456981445,-0.014613872489020774,0.010011347691049746,0.048945210700039224,-0.044886989088821654,0.0024106118293509685,
SPX,0.06427634404230284,0.1573163801493209,0.056624793252295,0.05953942119316516,-0.04277092382532571,0.05147168444526799,0.021766102499545623,0.05994348907032572
MFGE8,-0.016063838760089075,0.08478532929394106,-0.05704181215153646,-0.03953337754831971,-0.039658126441237285,-0.05595984983703892,-0.015525052410843112,0.04928525935025977
TGFA,0.049450198680339195,-0.0012384290566776262,-0.047831862317069436,-0.043653255825465594,-0.005037706854779451,0.0634223880966045,0.008464104584672425,0.061687421431197535
SLIT2,-0.0356248098946176,0.0035835821942638755,-0.02016260504535372,0.006326883956525882,-0.03213672095820007,-0.017961682383000548,0.03373833602453676,-0.017026931800614133
PLTP,-0.018640639538618792,-0.11045994851193223,-0.0372830783794897,-0.09489766304885808,-0.05478486726180057,-0.023993532589033674,-0.006571730106730963,0.05771761316980774
APOD,0.0033448436943603974,-0.0396365151245116,-0.015041429633876696,-0.075926542994839,-0.024838947814586464,0.09430748035892927,0.009804430594587816,0.09205618079334804
B2M,-0.025599186300483853,-0.07809007012583252,-0.07967013956395996,-0.09984295474289974,0.0033933115440835013,0.029943430204038432,-0.03432197671506969,0.09370290430230382
OMG,0.020078542639766946,0.011561357959902202,0.06736283264126232,0.025756301503409997,-0.03836612125657119,0.03273713965700524,0.03704960372619734,0.09179738497830235
CXCL3,-0.0039072836435832745,-0.01484819226306336,,-0.021491534437011454,-0.012423088708481599,0.0270131675453876,0.07853473854561628,
CXCL10,-0.0376350935736449,0.004998962105722626,0.04183807609691397,-0.07888895592767943,0.04224203859889147,-0.022058248812993706,-0.023114871278654588,
RSPO3,,0.2798364536507618,-0.029605581669003036,0.06127623786174914,-0.030167030908330304,-0.02791162591408393,0.14156125020440052,-0.058704532738039494
CORT,0.02806210378881112,0.08135232529114306,-0.010299214703244523,0.001388371310283209,0.0034448639421089783,0.04145013174863083,0.0231772255897704,-0.06268693265415554
NCAN,0.03493966864443232,0.09475014050387626,-0.06271647233355014,-0.030803907570943465,-0.050156097211670414,-0.0076110407077288455,-0.026279921113301477,-0.043741811490762145
PRG4,,0.007242062115703341,,-0.006638806840424357,,,-0.017771279927912116,
ZG16B,-0.016440721273677628,,,-0.0251389480097903,,,,
TGM2,-0.01601500423634375,0.002563889607010978,0.00618533533541233,-0.06318521554137801,0.026487662139596788,0.05345043578301257,0.03522676058527192,-0.06235123456055379
VEGFC,-0.02111051923976351,-0.0240802888846618,-0.035427373736285996,-0.003800670588402956,-0.01073708910240455,-0.04577319699384244,-0.018136299527223402,
WNT6,-0.015204325120456825,-0.004707768833374414,-0.017725539361260798,-0.022896881939024803,,,-0.015828446399978234,
NRG4,,-0.02228189666595173,0.08052989472309739,-0.015545783627466897,-0.02875441851563377,-0.02699096431739217,-0.021158108802067675,
COL9A1,-0.03776380432879327,-0.020303111216143095,-0.05425382528148787,-0.013388940847907913,-0.0245992483263593,0.021009086296424763,0.003953079368039663,-0.06982870452288187
GDF11,-0.042607453116392704,-0.006571673912557641,-0.009359792498738043,-0.04174514243869579,-0.005040844789128246,-0.0035603997782075324,-0.030343136359343742,-0.07298036178617086
SORBS1,-0.0147249299724934,0.009838044664777749,-0.024986218742701002,0.031786587911285066,0.02238267118965551,0.0545353600273562,0.05341130178307564,0.07462846900059522
DLL1,0.02831937612133984,0.00023277982453842453,-0.0697101489520166,-0.06771428423514252,-0.03648921848831166,0.07222378988831075,0.028166376578655176,-0.04159068653453664
TLN1,-0.03279358586200264,-0.07066109371899287,-0.04099461506726223,-0.09615874803870905,-0.018738408198611948,0.09351821003620128,-0.032498773109684936,0.009962025714209198
COL2A1,,-0.0139718785990947,-0.019203415905903902,-0.02149154175081881,,,-0.014766867745347082,
SHH,,-0.012120303813582077,-0.020960605843933684,0.027969875161870637,-0.013333403605705426,,-0.014093390725414899,
PON2,-0.017555562529952787,-0.07879301466784999,0.021587265759754462,-0.08691164926701872,-0.05103546254894115,0.05228533633648184,-0.047925094990832515,0.054261834641625484
ICAM5,-0.019571381074541684,0.1393550131835364,0.08296215229759839,0.034814763824387536,0.028258066670943983,-0.0450877789473302,-0.002425827702091133,-0.0417293651435032
HPX,,-0.021631546639662557,-0.01772554055697353,-0.031296162306972866,-0.011612657854476828,,0.0674424639751671,
SFRP2,,,-0.04190312301916914,-0.01715224802027191,-0.04822791966753308,0.007332478743103416,-0.027647625914051243,0.07840765989792929
CFC1,,,0.045949316441061316,,,-0.04160938581386942,,
HP,,0.0243382121418899,,-0.014761713589884786,-0.037252406886109375,-0.01201504930104973,0.006424529889468123,
CXCL2,-0.002537788924346946,-0.0015260012466887778,-0.02739559028003682,-0.014052181583507654,0.10561851986751226,-0.009983417294946569,0.009730006179976948,0.034488888814500476
NPPB,,,,,,,0.05490923677917911,
CCK,-0.04625219186681861,0.147208465853084,0.05214828849704084,0.11714602545333777,0.07667697961152993,-0.025421302534190067,0.024390514907863856,-0.13800915806667044
SEMA6A,-0.0012381609815837334,0.0462611903836563,-0.0736532762074161,-0.13130996917134743,-0.06507782459575574,0.0313575633751104,0.007680876933839899,0.07617043339634746
IRAK4,-0.0010322964750078387,0.005022532515697421,0.008388187466511998,-0.07131939510393288,-0.006856609246474061,-0.06831860510335078,0.0193434067328367,0.10213348176368095
GSTP1,-0.004765383596235359,-0.0639897524921004,-0.036878752566122934,-0.11101573875552964,-0.053097568287643206,0.03279726580757759,-0.01033563825948688,0.03828385877870829
VCAM1,0.011375262602724614,-0.04448472830969892,-0.011327529639968154,-0.09536330054112951,-0.025277794404918494,0.011165927207538671,-0.01313419477941365,-0.0042424652317315905
NXPH3,-0.024646847211589277,0.08026384648164396,-0.06036483838242603,-0.04724621822813785,0.006347301448263782,0.012606559733506268,0.012493474565221287,-0.046013321363275746
MTMR4,0.017705472312654597,0.051582227579203055,-0.041664659671187994,0.04005740369126892,0.0018280565745773044,-0.056927615340646276,-0.015468651941043078,0.03210949369382735
LAMC2,,,-0.024286856644273398,,,,,
IL10,0.05440203556961485,0.009542149660068937,,-0.028201701318543597,,-0.01379464628897101,-0.016234567707232753,
SEMA4D,0.010660379629475237,0.03803079900128539,0.007229042748073912,0.07337263300980175,0.06703954902517392,0.07856427147831309,0.06317862776813772,0.1408760397909617
TRH,,-0.013749387839378846,-0.03322488707998104,-0.03460703874179073,,-0.047368084657232724,0.041320982112561744,
SEMA6D,-0.0009038681263756429,0.08729581219949935,-0.07541519066195297,-0.032992961395469755,0.06412151911254466,-0.0021042018674344424,-0.027910745487281872,0.12252630815593744
CEL,,-0.00029295918749322534,,,,,,
PDCD1LG2,-0.021434393946704752,-0.030570572124231178,-0.01705546129395786,-0.02018915591492171,-0.029189142315124362,-0.02512423882339589,0.009653248708854416,
SPINT1,-0.021922059982366605,-0.006724697239259155,-0.022060203351602015,-0.053597153405032606,-0.018977637779812092,0.008739801415201377,0.03411161418644773,
CTHRC1,0.03411048635666482,-0.02790050443774511,-0.049940464806561655,-0.07787033988993843,0.02117434909864737,-0.0906198329962453,0.0023731815374433904,-0.021315758432880146
PODXL,0.016998800670201566,-0.04338799133120807,-0.06757051295959372,-0.09488379024704077,-0.030777080772324293,-0.021970063735414113,-0.023402040911561187,0.009346929082562053
JAM3,0.04933348550700681,-0.03845775080645021,-0.05378685326504439,-0.08583941645369733,-0.05799160671706833,0.046494598260232355,-0.00295891832233259,0.09363899428870147
TGFB2,0.02386234985924263,0.08064219864203652,0.037148843581325516,-0.07917122029478377,-0.004786339858383008,0.04846254068241668,0.013286123449450562,-0.1132711378453295
COL18A1,-0.018865223378155747,0.003504151157322352,-0.0633643718639926,-0.07352360032375338,-0.0008611321135958328,-0.061746302703309254,-0.01991530777951557,-0.06543090695570279
NODAL,0.029383460078488216,0.06637944570516771,-0.029651277556106827,-0.0566375860646609,,,0.030018704426233448,
INHBB,-0.007851863047196657,-0.019988502723056314,-0.004399867956076813,-0.014059671052745894,0.008834624467075183,0.06190716541662227,0.013691269950977436,0.1076095800157857
LCN1,,,,-0.018860074505493627,,,,
ARF4,0.010565142863749455,-0.0066525190040357144,-0.009498493844517814,-0.03953331493813931,-0.025128528572831658,0.03962135181328042,0.011059357934971991,-0.06993644138503716
CXCL14,-0.005412810776902837,0.16663757402154677,0.021213777166997187,0.010828030882116911,-0.0023488366196923152,-0.002822449051980347,-0.019667019945613234,-0.0366580972981665
LIF,0.05141063463884148,-0.007385080099042648,0.04821625183898925,-0.009470465983839793,-0.01376707099811874,-0.037191160259631414,-0.007202687395382151,
IL17B,,,,-0.031147693232315112,,,,
MMP1,,0.039652785987252574,,,,,,
MATN1,,,-0.020772155888700822,-0.019773505917213628,,,-0.01476686590768105,
ADAM28,0.007894083313566188,-0.02563287867432209,0.05021788777113822,-0.012512664643571978,-0.03265838575005104,-0.0020688988779725753,0.07948328472401758,0.08624659277346385
TCN2,-0.02992615389034977,0.05357637116141789,-0.016734874845683187,-0.06706830569348377,0.02067063814215121,-0.07337384749506148,-0.012003411242186346,0.07518812297316149
THPO,,,0.0372836880725188,-0.038481832298327114,-0.014325944731560989,-0.012963605807128508,-0.014766867603988135,
CUBN,-0.01685231534611184,0.007076367180222405,-0.03695306519256153,-0.048138176234431354,0.0293516374794371,-0.04321378846138079,0.04907331653860808,
TIMP3,0.008310516415929552,0.030517365624673685,-0.08243211164158117,-0.04287422116279897,0.030597505266383537,-0.08314144969220923,0.028722748584061358,0.056697931396850074
PIGF,0.046891325428281304,-0.08644786311634015,-0.02012717142630123,-0.043787682948908876,0.0030243506185952487,-0.006443013110598125,0.025084495344500368,0.059319787499651805
CRH,-0.018378575773519683,0.19612894857638746,0.10882937435060479,0.011276519484960614,0.040518547625630535,-0.04820909082718046,-0.020197271448365847,-0.08618828924801417
BDNF,0.022321735048352956,0.09014146403805053,0.066676168406677,0.12006580001705175,-0.010479051422466424,0.009506506609713783,-0.016631285600213434,-0.02480403824217595
CCL5,0.009943740688581955,0.039651752211000015,0.03315516515628474,-0.042812529112576325,-0.001611770615851038,-0.016146712706097147,0.11456990685739772,
GAD1,-0.022229131794186455,0.1971229595300504,0.042128825211463355,0.07870317858060638,0.0223417123868987,-0.03922677013030971,0.015114779639133621,-0.09554865675137891
COL14A1,-0.022934143332296816,-0.03340414789644964,-0.02709884550925169,-0.03345668179239311,-0.018764982767539313,0.05258840654248689,-0.021017225145073978,
HLA-A,0.03371176296437376,-0.09711792441845,-0.06626726086597051,-0.11381516551822116,-0.013883230329270657,0.03553516957944022,0.0034408068665887363,-0.057160980595563904
CD5L,0.02140599241979111,,,,,-0.03869074504129276,,
FGF18,,-0.01906337661677231,-0.008899838867018846,,,,,
ADM,-0.017144479323121214,-0.026943145716788543,-0.02127693580834368,-0.04050024607755549,-0.024543150657836015,0.0906207024263479,-0.011253041747123693,-0.005508501345949012
CCL15,,,,,-0.033847347592756136,,,
GNAI2,-0.023482829176454056,-0.0965309146135152,-0.07032793746167205,-0.10830100662728237,0.00799998139415188,0.006892944763238274,-0.03337753056388801,0.024772167201408596
HDC,,,,-0.06172911111459048,-0.0011631008909091616,,,
COL11A1,0.0018244568759830002,-0.04356911847341907,-0.04884624718810445,0.03658633932903758,-0.018994806619012875,-0.07118895015952419,0.005297174801043243,-0.0054668303441923775
NUCB2,0.007150239189417483,0.05783957266619589,0.033700588238323705,-0.04544513258727121,-0.03984297597020634,0.039836290131869255,0.007100004584227292,-0.08931657825278391
CXCL1,0.04492653382939007,0.03347157947027436,,-0.048244790908299126,-0.013036695232531164,-0.028186966709299027,-0.02003303509959885,0.030779803626846264
VCAN,0.025027315838665996,-0.07663094307827562,-0.0660191202732096,-0.0848653011752766,0.00973927092555162,-0.002635792261450104,-0.03283117215735153,0.15630160146730587
MMP7,,,0.013049453693126297,-0.013766299009453697,0.03202172411472399,-0.03451347899090368,0.09293083918655387,
PTPN6,-0.05387321160181927,0.010818671002756223,-0.024123008930663832,-0.028120573683330912,0.020743028212497277,0.03664222023162675,0.01387103048417049,0.09737392952510199
PTGS2,0.056462866512835004,0.0119046890266493,-0.007084116168466384,0.07275216091379617,0.09781152701451491,-0.030797774680271492,-0.0018154341043063586,-0.02448124340672139
XCL1,,-0.014619965327629648,,,,-0.04527186426447889,,
CD58,0.042818716164490817,-0.002655314682035683,-0.06104483354103334,-0.1146829177954992,-0.03353440801392698,-0.021614606920327867,-0.027573120431759256,0.08935732787776186
TNFSF14,-0.020562946725120716,-0.04115032046196986,,-0.0012928563727606542,-0.012733420798950608,0.037347763771741815,,-0.0549583395155935
CNTN4,-0.016096609100205547,0.212106382762377,-0.01613979236569857,0.036587324066525734,0.021358281760202533,0.0583120925860943,0.021071373351178334,-0.03383192854878736
BTLA,,-0.01524180055124194,,,0.0013127889353349886,,,
MFNG,-0.0010015242236499481,0.026036130423130483,-0.0008313005505794593,-0.07457465531570373,0.04382509993019464,0.008447555676817963,0.008403834150131524,0.05185171158736426
ICAM1,0.026895758277346957,-0.022169370588877472,-0.027832221038040363,-0.05469217760063898,-0.04874790841387444,0.0017531033637332644,-0.0069809702318823245,0.026850124054329145
PROS1,-0.025254516612676713,-0.03728242592834663,-0.024751648894827682,-0.08049308785684663,-0.01920650199635996,-0.039290226624111066,-0.03147052027712671,0.13208719443947037
CLCF1,0.049884916365843426,-0.022682544343601205,-0.020002042965194616,-0.0024055802890299177,-0.034776823173033496,0.04996601522936082,-0.03644855166770569,
PSAP,0.03586637649461055,0.020752807937416438,0.07702641280398242,0.0728277638993432,0.036639253850673424,0.06691962067750247,0.02879146692537756,0.10701731748738429
EFEMP1,0.013689759915344192,-0.14193340142264826,-0.09090355515476377,-0.12499242871826781,0.04362311271547358,0.03516028159048292,-0.004779133053081869,0.12961567705126434
C1QTNF1,-0.009004119123967749,-0.010834924466027506,0.0023835931167154704,-0.06166382395677626,-0.028258289165256727,-0.010341668745841094,-0.029782788600899134,-0.008189307898437758
ALB,-0.02712547871131343,-0.014896942362221659,-0.020582125724763558,0.1435179223581068,-0.014462476635934186,0.10629639446253308,-0.02126191977492831,-0.07731356663192089
EFNA3,-0.01641422900615038,0.05550515009503355,0.021733160031540116,0.14372767932568356,0.003568563745612743,0.02864404084614859,0.05478409071160179,-0.011642221527804912
DRAXIN,-0.01285191597530566,0.06981956149384529,-0.052833358942296495,-0.10243837720117356,-0.011612659038359448,-0.024266323588984184,0.037123529154840934,-0.020072176791092827
RAET1L,,,,,-0.01390877264273402,,,
NPTX2,-0.024645685722741107,0.2080373092462927,0.053301831952521035,0.10564763543787228,-0.028907580234445635,0.003898987605208569,-0.0042703038165506635,-0.01600201587989488
FGF11,0.03230878712399291,-0.044034682010551086,-0.0631848852780282,-0.013130464853435298,0.019723665442953568,0.018464665332776926,0.022159394513752,0.18279471329994254
CD59,0.06511907555916878,0.04316915771092835,0.031478310522235854,0.07145555146787214,0.02896213009542281,0.027366551789357835,0.04393540179655615,0.01913398011204411
COL9A2,-0.047410561352279924,-0.0032737567872905436,-0.05285708386944644,-0.030453325029871508,0.0036132480971384218,0.05456276448683156,-0.018710261844473892,0.1426232196787155
DLL3,0.008084733777780767,0.062362979200832704,-0.07056865429251327,-0.013683990828084238,-0.01572845779756934,-0.028103071369094443,0.02995951939238789,0.0842501798710622
FGF5,,,,0.14851968288501396,,0.039532211841201974,,
LIN7C,-0.03757591464041984,-0.0172204416849323,-0.07202830587101812,0.004917756766851925,-0.0007308812666703139,0.02067733555358698,-0.002574143285858566,0.08882523975644752
GDF7,-0.017272806980338416,,-0.01581675888554569,0.026065976964991522,0.03148154808603495,-0.06101467363854149,,
PSPN,0.0324181540425016,-0.014587056240394082,-0.024830496728166784,0.05792468833093851,-0.025685552469955897,-0.0213654365721506,0.0473662107053665,-0.08747129897775788
ANGPT1,-0.00713468589603333,-0.013784810420946987,0.006507647930914907,-0.0632451767299216,0.0015477064422352185,0.08252972770978219,-0.023402795292669837,0.009726453468622746
PNOC,-0.03614660181462131,0.09881207974699453,-0.0166254730144995,0.06652983682096618,0.010271869674929966,0.01161581055819101,-0.01681548858639804,-0.0652504510388426
L1CAM,0.020867243221595912,0.10210586814945655,-0.010245741939802119,0.08656221343288564,0.06355306388379951,0.0426464020911065,0.03743112335851833,-0.09125053478503502
APOA1,-0.02392051883883011,0.026696170303332996,0.03402116597642455,-0.03935186007555664,0.07989163161985753,-0.06380362731665759,-0.045685034132390764,-0.014547102502536739
PSEN1,0.0011005728181258524,0.030385342521603593,0.020835029509646733,-0.03124908305330929,-0.0034358295060853174,0.16606746400969924,-0.05977654265880696,0.04978265686157183
CALM2,0.021328575825946862,0.11498722464172896,0.0714818806592145,0.09227195261795933,0.04996611658834569,0.004914854999226096,0.025625507878683798,0.07552407539198201
CLEC2B,-0.0159139000443662,0.0014644382789649089,0.008896853628705391,-0.06065850798146936,-0.006527989664353506,0.04137984443160917,0.04500823980608727,0.01828820316596953
NTNG1,-0.009160134636401088,0.04315509440785267,-0.022828303172065238,-0.03764344551520297,-0.003929771066347914,-0.028610914197897352,0.02535908812349543,0.03396750440635118
LRIG1,0.004737837909321385,-0.08215030394630976,0.01475066633644791,-0.0976550709865787,-0.02661285676468937,0.03404453948776273,-0.04290566101892621,0.13786834139651363
CPAMD8,,0.019856524393827558,0.03622391772726555,-0.016633895999021514,-0.023568508099825726,-0.02742787421690635,-0.014724399734975104,0.01958516352482098
GHRL,-0.021908690247037028,0.04954882092086127,0.04656784943642369,-0.01352174392507057,-0.011612659038359448,0.022215894372250067,-0.01884652078675293,
NPY,-0.04479647706861453,0.05229201224106188,0.06827517187766173,0.08162432122906282,-0.014336082557405348,0.09027753236637791,-0.026790962249712773,-0.07285973999477076
MMP2,0.008759469257439853,0.04043042845940451,-0.044066944160908575,-0.11003896151126198,-0.005538684125369502,-0.020304601441383116,-0.00029968004265615257,0.011855135244114532
ALKAL2,-0.013864257582755946,,0.027131047804799826,0.04388877484875051,-0.02046688866842626,-0.02263660939581551,0.03909869017062202,0.03977201026827092
CSF1,-0.009794188439112271,-0.06094918554869054,-0.062439216647390924,-0.08823524305365943,-0.009615324001229535,0.03144395569032367,-0.019601709029825148,0.10770829942320541
SEMA4C,0.026786964973781347,0.058552594693107765,-0.04169236714500502,0.009896341048633924,-0.0015821883602175342,0.07561884751393655,-0.008716019290694701,0.06656380569468734
ICAM2,0.014778083259918924,0.06797705134474726,-0.050603523706786974,-0.006465290887014632,0.006995468199276815,0.04408460370224732,0.04656879736259925,-0.03505886348284736
SYTL3,0.0694292227262068,0.008046210152577884,-0.028269624581900275,0.016370978369476204,0.019421676825388413,0.03899624455890371,0.060906464283640466,
