,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
DCN,-0.0017825571697009258,0.006845683361196726,-0.0170620191493509,-0.019380787868165907,-0.011601037585603961,0.06914372527671772,-0.015308212526102512,0.05381466253996544,-0.02324553810653385,-0.007094608042870404,0.008522079287715398,0.02945336484436676,0.06783802173216535,0.0922041932086974,-0.08378002482862623,0.04769933619923242,-0.04086983633778223,-0.014818226007118265,0.036092214939275724,-0.02411415419006279,-0.050123387868565836,0.027707405346610252
RARRES2,0.040719299094798926,0.010630939968386441,-0.00469835433671534,0.01812641474816169,0.01720006445103551,-0.01624087652348605,0.05226649991867073,0.08899967321692318,0.0479835201513669,-0.00614442827288755,-0.01584689006806859,-0.05206037552944458,0.006779411599626501,0.09943418394795721,-0.03975780639253195,0.050946053225314536,0.06448635534728515,-0.06283034356725972,0.052452408247982564,0.00817314222186889,0.007638876100092552,0.008186455590712302
SEMA4A,-0.027394416426885233,0.0449377710974622,0.019587577800703842,0.0029973057813867036,0.0525986385313132,0.03245838008373745,-0.0372165811172241,-0.004567605067789171,-0.04039816892450523,-0.012557178415599857,-0.0009959560272009111,0.02857825237473615,-0.06406066113160123,-0.020000809133329817,-0.033962881646015436,0.011037149696407043,-0.0020803208883194216,0.07998417278402739,-0.007260562635432643,-0.021785709293693483,0.06621192667156994,-0.022184666087798798
GDF11,0.0566717055642467,0.00206962301912826,0.10017598101281876,-0.052583345960509585,0.029599838593894555,-0.05322813214482785,0.04012177759729237,0.03339290461453486,0.04476703458996745,-0.024573730859062757,-0.05402489107306036,0.043672746303475535,0.08850395136467828,-0.015590709262494671,0.0008025876060730784,0.0570909012882376,-0.015427928227353711,-0.00749468407824685,0.0763306636799825,0.050997015850194165,0.059060301854647994,-0.001997134403635306
GPC3,0.024888416217217726,-0.021494415382397103,-0.01883147200585321,-0.028249517080215683,-0.03662638254989776,-0.037091225868426475,0.0962100059694024,-0.003515523313705376,-0.0018402130499158259,-0.03357608429504442,-0.030680860324521723,0.19218238496418644,0.05533591134884184,,-0.025197451904349365,0.1928413895315657,-0.07788221985075336,0.11494304462741073,0.02909888007427426,0.018917049686253136,-0.0032231841458498435,0.028760181027429093
OSTN,,,,,0.023198266504827217,0.08785592572304635,,0.045322617290633194,-0.015271698284523585,-0.025236354332186278,,,,,,,,,-0.02578108943338932,,,-0.0785620540566322
GRN,-0.06534730221966106,-0.012991107436349812,-0.025230241307121166,-0.01528629836524543,-0.05233631550693849,0.02978320132880652,0.07611075704649624,0.04055455084400586,0.048544662812997595,-0.024858638446975594,0.07112068362094895,-0.03010638640171625,0.013599231745324014,0.10582917007723089,0.05198688271153287,0.044745563608395,0.02215872027350419,-0.00869089266149016,0.042355000870856245,-0.013257182066296017,0.011641371595655791,-0.03490320652928017
CALM1,-0.01716335483112618,0.05414819723535464,0.00017916419451393945,0.027957102754918205,-0.09253334449696322,0.0434304868732743,-0.06448115595514195,-0.08561201176867878,0.02436667718355087,-0.04843937377988241,-0.0607505174329574,0.03605124906326799,-0.04453468258871892,-0.03299425386561932,0.0035737300925065022,-0.08215564586236729,-0.05260651874790947,-0.05256764361927916,-0.038990597631686774,0.09359743621024104,0.05406909997923003,-0.12861722168736023
ANGPTL4,-0.06670396163618633,-0.07909213199451694,-0.060126291821216996,0.06545524696757125,0.06039804388336646,0.002762299475974844,0.024455893700543317,-0.02307557427363828,-0.009899039287845402,-0.007057719734306711,0.05476396327247795,-0.10638648251855426,0.12161828361391602,-0.1311747676694325,-0.003007552954594163,0.053473654076396274,0.0547133255400719,-0.07863912360598332,0.015914986629160285,-0.0006612745813249325,0.025616269881359656,0.057877927854708064
BMP8B,-0.020629466599768467,0.0533948192237796,0.0045745374385167065,-0.04268536666420891,0.03712585275072204,-0.008587426998673228,-0.0004186279563931316,-0.0222364256501422,0.04700381273075767,-0.01361120160074261,0.022767179884193134,0.007692482447723211,0.04212787393049303,0.09328057928262858,0.012536219741306726,0.008970262115065339,0.061835682674481626,-0.04720949532877573,0.023847076060202307,-0.019640336999241267,0.031255799367255734,0.00011033731206334093
