,MGH258,UKF248,UKF260,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
CEL,,,0.038714550920466675,,,,,,-0.021523347991521224,0.0644914214895731,-0.004930959361085989,0.00717393397879278,-0.04839527795866202,-0.017951140115287464
PDCD1LG2,-0.02576661636683998,-0.02057258188124022,-0.009133189641245857,0.05644656996217661,0.04573340810388041,0.029167945917961444,0.036517325563207345,-0.04747632013333258,-0.005078805481087409,0.02270053740372561,0.005293083035058189,-0.004086573670354801,0.015114796183295719,0.022048633464225108
SPINT1,-0.012044625686274806,0.05303825443285544,-0.009818944613360685,0.05646467349969387,-0.01541223753211831,0.05032903673860273,0.06136771144387886,0.10356941396531943,0.047873134699799154,0.021494524713327953,0.027221709783403897,0.048073141271149984,0.05529906513353271,-0.022081877628306802
CTHRC1,-0.07139654788244239,0.06204515953299917,-0.018381170796485977,0.08694594562024603,-0.02083498175838915,-0.00320118392032755,0.016846574499415918,-0.0057307213929015865,-0.039636671867126945,0.02214497547757816,0.041872311823401745,-0.02879950205312278,-0.03545430374160381,0.0060394598584951375
PODXL,0.06599595374058113,0.11609464006616603,-0.014228850518668582,0.07172564630306419,0.009965552088811388,0.021717170839162133,0.05223938058414006,0.07050716053256649,-0.02529488326442935,-0.053180745712634044,0.07404502704281461,0.02269278613475638,0.001760116059260863,0.005682749428685838
JAM3,0.01701581530822948,0.024620569313829426,0.028854512967270794,-0.02208502665643138,-0.028198397370978154,0.006775151306435636,0.04989921399280266,-0.024365773163128976,-0.048779644034515665,0.020076805469179487,0.01910764478365047,0.047564272210043564,0.03416480881982066,-0.005789887002675343
TGFB2,0.01682390182330217,0.06207340080168624,-0.0029823233627065964,0.11618386385996693,0.031804355259068835,0.016807361209952302,0.03300116559357117,0.019545245720254515,-0.019301970372425335,-0.03976698644623381,-0.023705122680951218,0.032032215573904135,-0.04308583114281899,0.07727839759779796
COL18A1,-0.012870542511753557,0.11576866154208125,-0.002500352443197113,0.07541291227244508,-0.007076803626717003,0.004726723572873038,0.05040728008469301,0.045156603213806296,-0.0690996407085264,-0.000502200131752941,0.08671242624054458,-0.04518494975295078,0.020993439190556497,-0.035202349252636156
NODAL,0.04036886182459021,0.1388870523708458,-0.03520333495195174,0.08404858839826977,,,,0.10071053937575902,0.008044109908672012,0.005000206472911675,0.12465805415125034,-0.019146049835949926,-0.03734750101456742,-0.01976721375599682
INHBB,0.015394207302618597,-0.03229442813465327,-0.050415360163084004,0.05071714694458067,-0.0327378653724909,0.010919194312273742,0.07538429995658172,-0.05788567741425991,0.016458706795490642,0.032060209690094835,0.01980907919334251,0.037691633414900484,0.009955453964056829,-0.027932668319731898
LCN1,,0.10590165678655239,,0.051645837024678655,,,,0.02933202411854247,,,-0.008753229298956755,-0.018081022410423,,
ARF4,0.03026743158801561,0.017984054377934627,-0.030134581354905626,0.07637303062470567,0.02952864864405139,0.02847160002232505,0.11106536100253639,0.04267275530040239,0.03201978691460975,-0.008152296147155976,0.005753946723516839,0.014965816701858566,0.08877747564168918,0.0562690936327989
CXCL14,0.0028373783387051262,0.05848710144829652,0.011853686536554055,-0.00024936760439779474,-0.057170859194726246,0.02894831235487938,0.01679520981795548,0.03872810734289668,-0.02155212948432098,-0.054199469693416075,0.0006198497398236844,0.032608724734461934,-0.0317463655704519,-0.10686813043414554
LIF,0.014610190102729273,-0.0027131415892600232,-0.01766240450438457,0.03506257349672315,-0.01659114625561089,-0.010487688828369724,0.03217698892978736,-0.025611584874179645,0.13373576645487192,-0.07929313495630934,-0.007724121835683702,-0.01672639999915273,0.00938437150456855,0.010665593716671442
IL17B,,,,0.11477701811577166,,,-0.004101338211032992,-0.01710252762210163,-0.048801009230174164,-0.031107652195403273,0.0013559236664567374,0.056099287426577646,,-0.02459225072197145
MMP1,,0.06938923627752729,-0.014616318398081576,,,,-0.06081209416552401,0.08472409285390375,0.00743291281805619,,0.02247524639659403,-0.01610312400590618,,0.067857702672548
MATN1,,0.029746155728783245,,-0.017646149804236788,-0.012179272019504476,,-0.017378017967082302,,,0.2192111023945352,0.010404974418321975,0.023239506466555773,0.12109544676607081,-0.025344954471375865
ADAM28,-0.025489870523893166,0.04870573681097839,-0.023959255110059436,0.021769365622697635,0.011535130805667922,0.0062505050666921014,0.019752683690895893,0.07508399430130232,-0.004263099746502288,-0.05272994005229044,0.006073129108616183,0.009618000700916072,0.03008616824724194,0.014116726553909971
TCN2,0.07573092024904117,0.08604898134116647,0.00023401547622225015,0.1334579996111703,0.06355568256093565,-0.034084041715808165,-0.0004755292838390599,-0.028488166478602348,-0.028047804982705652,0.01237162592531681,0.07988895461240972,0.02577598784519525,-0.049284394139961794,0.06084980933705041
THPO,,-0.019415520230984976,,0.024359319085764317,0.043679303105347796,-0.00013377180027407068,,,0.05259751249294484,-0.03257770514974806,,,,0.04420923225041492
CUBN,0.0412600208398362,0.007821979604586153,-0.016276827100028306,-0.023821714279754762,-0.0062106173066382156,0.03067785537812579,0.006692316330610413,-0.025916589537597012,-0.1133146317431921,0.03691015112857008,-0.011659555892883311,0.03923487621753269,-0.049989045518938485,0.007460385414292214
TIMP3,-0.03338331545828081,-0.033722099771023376,0.0029497714563498398,0.05614397247233883,-0.024624961008880213,-0.028744278457730466,-0.03093878880174939,0.030989103420168137,-0.04716478626511725,0.048082980464340896,0.07206425907074292,-0.06206712691655024,-0.04154337705356688,-0.04576136603494462
PIGF,0.0057568949874229735,-0.026245528718869027,0.013898158620839244,0.07524094288273028,-0.010800587154522066,0.0476878333189816,0.09607042027086692,0.019904810157491123,-0.04051840904515579,-0.015468053476104677,0.03166412159935852,-0.00038123347364899646,-0.021930898553285942,0.03423823074309841
CRH,,-0.013296035524033235,-0.014852843677803358,-0.02588163821036049,-0.01917301712439625,-0.01024457533722344,,,,,-0.028633199649382494,-0.016217522336929985,-0.00293647913083502,-0.03380567986112366
BDNF,,-0.009784803523143731,-0.020501388306532097,-0.05538198550592306,-0.03970040889479225,-0.023648668352883526,0.06133969115820514,-0.03817110111651498,0.05766418259120939,,-0.047635975048832366,-0.0251677646377788,-0.01274866041291974,0.005876449126890871
CCL5,-0.022728895439915697,0.0015009032094251906,-0.038489206951261574,0.1310699338167556,0.08296597400813178,0.038052684421135324,0.057081822225172274,0.04277476155307631,0.03848601930494707,0.027817128607434148,0.0396656251133686,-0.023822129554315116,-0.01577439616911298,-0.04480979469527098
GAD1,-0.021273996636757664,-0.02159197878964269,0.09845238430271328,-0.08437498933990346,-0.03531789889946247,-0.01785408034363957,-0.02603423780584469,0.08655274270611006,-0.07291940546789838,0.10632059871010156,0.00357404276355318,0.03441997293451474,0.10246484740664066,-0.014649520095595293
COL14A1,-0.03450215711848427,-0.026891094938775697,-0.016677758733023483,0.1065926782264941,-0.004721746703400718,-0.021562444027072834,0.01050818119627094,0.0017500408624799779,0.010726194732132877,-0.0007766764366562979,0.04995341714470148,-0.038664496890345235,0.017144248548575082,-0.08728422489476743
HLA-A,-0.02200441353813771,-0.051341438497365756,-0.008084143948408784,0.14443982224181356,0.06704170945194295,-0.024161357736809254,-0.09631404412148499,0.007837277848460798,-0.031532151473186276,-0.03310340179186839,0.0726405594839267,-0.021203382066463865,-0.06371794883593977,-0.016809057627127554
CD5L,0.008596264541969057,-0.013296033985783202,,,,,,,,,,,,
FGF18,,-0.012030507578453555,0.016402278790431424,,-0.013050569794720393,,-0.018044136438623924,,,,-0.03497882104582721,-0.028224541667777173,,0.07824151932165958
ADM,-0.000168032433745235,-0.04752966918094238,-0.031969439921668216,0.07087947212370958,-0.0736743644385087,0.005896140063528198,-0.037273547131655024,0.0390191513824544,0.050379841318146074,-0.02497305265535692,0.0050964624134948126,0.004977127506460573,0.032458989287433015,0.027218640436531775
CCL15,,0.2006249171794548,,,,0.04505545009885463,,0.06126372612580741,,,,,,
GNAI2,0.009734186117810552,0.09216191732596798,-0.022446033786805465,0.0630808848949195,-0.000938803990479723,0.05550932035398675,-0.06266567666234729,0.052915100583022415,-0.018877013949238224,-0.00048723062059170976,0.005185498541615007,0.0024851341441909382,-0.013609766442398965,-0.02085278867898084
HDC,,,,0.00041017060184710347,,-0.00013937988796299024,,,,0.06365939833103787,,,,
COL11A1,-0.02241479784287618,-0.01221858904876891,-0.01388661336690851,-0.030600158372849,-0.0020163430462863227,0.049305692942843954,-0.014788435366920077,0.07741902107503866,0.06019765713156671,,0.01485435995024407,-0.013699893245970398,-0.0427382688460478,0.008387973499860406
NUCB2,0.04789862656230658,0.03758051293782082,0.022231787098940005,0.005560520620799886,-0.03974204864781642,-0.01599601943478055,-0.0062828782374061845,-0.05842682280245107,0.06831286469127067,-0.07448331418170481,0.04045826059438504,-0.0008504101718100125,-0.017847966767073443,0.017065698227336425
CXCL1,,0.05206696461666303,-0.04658185901537054,-0.04305431779302254,-0.017404185765904606,-0.021816280927624877,0.11280733892936576,-0.011877275194100803,0.026928101906249682,-0.06628945335921707,0.07121641489540483,0.0070373038371648305,0.09498544432374668,0.005497374109809872
VCAN,0.044076513640441115,-0.10393560232584108,0.037754645171964765,0.034477860201293876,0.08730173210747685,-0.042643158781266274,0.036537846374851066,-0.10098956928839219,-0.11709183629026641,0.07469847932072758,-0.07433132434786341,0.02680809532385381,0.014804987801438192,0.008321298098989415
MMP7,,0.038339364090001604,,-0.012285235384548723,-0.0120282071036812,0.015189661341112732,0.00884254794930515,0.07839487217854152,0.08675005735508151,,0.03973379183984452,0.040617153501546904,,-0.06792680537075463
PTPN6,-0.042239437525700044,0.022247683696637467,0.018847828124986105,0.11060036821241626,-0.029852004339371293,0.029405511932434573,0.06928239904608591,0.11510637796241245,0.025559835940551515,-0.06974559763050724,0.013803536782914124,0.07839092398327502,0.03413240159260308,-0.022186895608131942
PTGS2,-0.012440541396517466,0.003760197384643236,-0.030600139917285257,-0.06615538229670653,-0.04015468595114172,-0.0336008765069701,-0.037378309936584746,0.11550355966572531,-0.01061251626515477,0.0508296446031851,-0.020936019971299135,-0.003365644309090178,-0.031046712208801498,-0.030981981392989643
XCL1,-0.017380513312542267,-0.014570075117923867,-0.015541791191707625,,-0.01975588011471157,,0.01764903363829585,,,,,,,
CD58,0.02904420356414166,0.07968688139248425,-0.045374700511601945,0.062394769521106896,-0.010559888264489257,0.06096781998013942,0.06609195884446627,0.08700723562044241,0.03155438900072117,0.04406567042423387,0.042516462391894286,0.06472408221737677,-0.008007939746623475,-0.05057178210349405
TNFSF14,-0.02843172095885151,0.07809262442259861,-0.025482318545573902,0.06614074100581281,0.04041763473836703,-0.021308765784933674,,0.03415190200060009,0.0019311376961938277,,0.037883341167777765,0.062326994892323254,0.01041267184328048,0.08969667068601116
CNTN4,,0.03202353433990775,0.03973477614816864,-0.008996641680811034,0.04561973994056272,-0.019968995461004134,,-0.037388180738019104,,,-0.015700142888853737,0.09285072486494787,-0.014849850793036192,-0.053860705647764205
INSL3,,0.012433391009588204,,,-0.01386978786540216,,,,,,-0.031118603135426866,0.14115555986306155,,0.0338001839246158
BTLA,,,-0.016202834702034336,,,0.013924068950291985,,,,,,,,
MFNG,-0.06140328354702837,0.05688175698591531,0.0023423331332241724,0.04365590683309801,-0.002910159437293139,-0.018393013335063244,0.024084496914585227,-0.05085746762256681,-0.04120491451887437,-0.07886103891190067,0.022675795523739356,0.10012312059819356,-0.10324038122175443,-0.014900591888566163
ICAM1,-0.027074906927256944,0.002023198782285865,-0.05908104095096233,0.09354725868972821,-0.017360542344265376,0.05037398947664958,-0.011074429573604582,0.015483644762988259,0.11460872699596937,-0.013229766372144536,0.035624945740997435,0.0060403875217830945,-0.014825805955573378,-0.000599515708856782
PROS1,0.013238310336848554,0.05468311024013725,-0.05237204537997779,0.06917058406394946,-0.010535410402503423,0.017366522589933063,0.023208186884504108,0.01737866729387263,0.0529588398305084,0.05957535042042881,0.029093082134336964,0.05459557606367928,-0.06377121533064321,-0.07620620555164788
CLCF1,-0.013542276286759485,0.018709909023770212,-0.0007222952347149172,0.09858508208787937,-0.02455490535020682,-0.026154933365372602,0.051063052678030636,-0.011856701015677304,0.1045645148264969,-0.05766254798591847,-0.0015747384339200284,0.057085907876802296,0.002949689647088565,-0.026046239636213955
PSAP,0.027347992621777575,0.05255137511316973,-0.027987721094888122,-0.04891490585255034,0.03701852261456469,-0.01690052276869909,0.08598888646413905,0.05010868460902832,0.09554416592689757,0.06415819520376916,0.01836432427024,0.016390914862548848,-0.0038278297680799647,-0.01539055587991792
EFEMP1,-0.033937496544393805,0.021105102525769543,-0.05671116476853266,0.048382826110201956,0.05655674267678253,0.0005578797373804786,0.016694124070068855,0.0019463208445243602,0.07785756151692137,0.2033314903628324,0.047492289495704755,0.07877775847087161,-0.0133823499435471,-0.07838547931916219
C1QTNF1,-0.016977678593749657,-0.05331466053818175,0.025769604489040643,0.1266186140695598,-0.024737430766758772,-0.002992931930113722,-0.06691068059069391,0.12062390405595386,0.015817452336606756,-0.010336130861549168,0.05463877905775437,-0.0220648435484402,-0.01690082292019856,0.008151571251972176
ALB,0.029737605624955754,0.013411843880627607,0.0008223348000981443,-0.020606936686859895,0.05684568000457723,0.02360724170822875,0.006858471991057523,-0.042609554609225095,-0.030664933513648265,0.02717070294122867,0.000308258473808221,0.018928004001131902,-0.008263580920819536,0.045262411916090435
CCL13,,,,,,,-0.03135285338380584,,,,0.0860282965746435,,,-0.01523570624420001
EFNA3,-0.03765567869493731,-0.06715470542286334,0.08128717063942012,-0.06855689823724037,-0.04842727453253591,-0.028900956372928256,0.027416294969559322,-0.03669346764686956,-0.0068496092362379055,0.023586463749087176,0.001185118749642086,0.05912572052581006,0.011829531209979231,0.0453377415117693
DRAXIN,-0.05024845870069054,-0.03916333405997062,0.07692068615897327,0.06157986037612006,0.014207109872365061,-0.019433225014372234,0.050405013765707496,0.021284482568191515,0.02128626254583367,-0.14938932971759825,0.03019361448699856,0.03887947755313562,0.061799161073530846,0.0037128709274434402
RAET1L,,0.05627423466508971,,,,0.06278970567119913,,,,,,0.026371865556739506,,-0.018609879420778245
NPTX2,0.007428935166067104,-0.022576677056106574,-0.0011940855825414633,-0.09691557302792744,-0.02833654810195958,0.02465807018160609,0.005622014850337349,0.007707126525808343,-0.02169653738123924,,0.05730913490293864,-0.0029996103421095622,-0.04395227393799153,-0.03042337167256499
FGF11,-0.03876307427471238,-0.022265524156760187,-0.035917369833414065,0.11182715946183946,-0.002756996261894811,-0.008260679160579293,-0.04699114656506712,0.002527628768731553,0.025837375870242218,0.09438902205795961,0.10613769150843425,-0.02153216749733011,-0.011076628238614923,0.000585791725193331
CD59,0.02672005650860579,0.10550980078259266,-0.016578151173704602,-0.060342934952258384,0.05884738495097714,0.02306905057773129,-0.01716509907422366,0.05619854704361613,-0.015210801688449033,-0.06147647766333969,0.02672153792373562,-0.012470322324536402,-0.03645761552235081,-0.04808505246126016
COL9A2,-0.038473266948112206,-0.04580125945930732,0.01258154115830737,0.004616492951006648,0.0016183387183655142,0.006145692680161981,-0.039245793630717375,-0.0322105181192236,-0.09158632158197212,-0.054788068703660694,0.00018633232175117672,0.0268389587698472,-0.015566645048227771,0.004631053190812613
DLL3,-0.01022741894549531,-0.02603050890902487,0.023199799154696443,0.06347167122494254,0.017761756112564416,0.05026875202196407,0.07158171564854028,0.03574829977898736,-0.11894249274947921,-0.18088198662069765,-0.02874260041674715,0.042875122000727434,-0.036536335589053,0.0031890849814109118
FGF5,,,,-0.01640918767794596,,,-0.03968808062956292,,,,,,,
LIN7C,0.03625757222776199,0.014968784564510208,-0.02404897528866054,0.025638357591003504,0.03230764598398386,0.033244132879562134,0.020134346711370224,0.016203440231780494,0.007897603839394491,0.07648797781221729,0.0009758633224931104,-0.06553177690025246,-0.03683598674094742,-0.026291020971876217
GDF7,-0.018002815960424162,0.031730618980466745,,-0.029353355225689468,-0.012046685640071601,-0.021308764956875,,,,,,-0.015499922833398341,0.009404297681909314,-0.02090384462619769
PSPN,0.01572104482756091,-0.01640231640332217,-0.003790998774381035,0.03339189553803146,0.046188049340024497,-0.02110237834783014,-0.014826115031166149,-0.05186521685342549,-0.0814154860341983,0.048862895891757026,0.04105419443699975,0.025312932730946924,-0.052486775577965224,-0.03773367170963429
ANGPT1,-0.012682714591985519,0.044118839424501795,0.014595761281461084,0.08520098387029447,0.04322600911568982,0.004571913799115836,0.00870135328701657,-0.013924246103479058,-0.03535384748439368,-0.0374062959781884,0.030522330294640684,0.026329113906457546,-0.036257504041139456,-0.023604593607449525
PNOC,0.048608363261264775,0.02999083975685624,0.009004812622533347,-0.08298272422936886,0.0504689793107269,0.018631946611982003,-0.01645043225787459,,,,,0.033393685184854756,,-0.024782361584491715
L1CAM,-0.027034003264887193,0.01105823599119392,0.016581282035022446,-0.08065309109771159,0.007568163455219225,-0.014427594766389952,0.038068065055645285,0.03325061447517989,-0.040357489608954744,-0.06474052612280659,0.02452543416594965,-0.01922134159005782,0.0797535390026835,-0.04347509711436448
APOA1,-0.03791736299794292,-0.02863487456930737,0.014509658040510218,0.04238540622740547,0.012115866908860438,-0.017032621928708802,-0.007914152944028347,0.027599530178886573,0.03392189199953165,-0.02914150995510051,0.046578645672015064,-0.03562863680082011,-0.034643165247994157,0.03208241420924609
PSEN1,-0.055090058921426016,-0.03945769598819966,0.03948835198181652,-0.008413005205601485,-0.03399369592561961,-0.004608174214329431,-0.026231166552135,0.005722479100312187,0.041105110386429826,-0.010852830032550867,0.02087222327444932,0.018727295636827512,0.012349566629546543,-0.014998259380959831
CALM2,0.014610932842871523,0.022115219849402835,0.040989397297474854,-0.11269086111694651,-0.009415993838481814,-0.04034729485654549,0.05189346364494609,0.10673337987941853,-0.1394853656226552,0.12119494201686318,0.006595148431625852,0.08162626028471819,0.04584410547824521,-0.015576626179954676
CLEC2B,-0.0015852397654178758,0.029420786159543074,-0.042958542318831096,0.11088682349303343,0.018407038868105477,0.027977218227373046,0.031433442227369074,0.03768250714547401,0.10982484219129703,0.04667810946179409,0.040016468819905816,0.02766621336311931,0.031176211090376767,0.01831363861970412
NTNG1,0.007835877471191017,0.025451506477113115,-0.030410849723008962,0.03315703731867216,0.03441492109848336,-0.0018173039885540827,-0.012357457433892981,-0.016460104891381052,-0.05948610495601358,-0.030092444510772698,-0.02760361092771715,0.010609315038172142,0.04522577841581166,0.009841871626631723
LRIG1,-0.017999542524245776,0.013338310225576527,0.01706282087163813,0.04768906030058862,0.01472818154800601,0.019843301087534213,0.0023373312939306942,-0.021533382170408868,-0.1136175195598013,0.005125406442028505,-0.02423142803217216,0.007128657152696554,0.022833890700078713,-0.008423785764244239
CPAMD8,-0.01584093303322795,0.0453945947268638,-0.019732837840089033,-0.014844318547036411,0.002666376134483252,-0.02439497340648755,,-0.03367093962212902,,-0.03879359023371287,,-0.017412911521521066,-0.01941617277809446,
GHRL,0.049675859626586605,0.021944426654712204,0.00023916941799312954,-0.03156853695279417,0.013403358202145492,-0.019433225014372234,,-0.028622793447666738,-0.05326415054194641,-0.00796333695912208,,,-0.006557941965151407,0.01175749719684295
NPY,0.18046085090592134,-0.030097331206091857,0.008533429622513716,-0.10176429888227345,0.01965235615919791,-0.020740656112417287,,-0.039320365995011694,-0.0515140956763703,,0.07690162735845811,0.0035969407774526564,0.00023981203694684446,0.02367046113697507
MMP2,-0.061847322322596626,0.04861550550723791,0.04418412003315707,0.055381073759386334,0.05477207562808933,0.015207748964150076,0.0053286556310754955,0.003945697468027051,-0.04669296905669597,0.043351408826293895,-0.008340165092632277,-0.009487098723030827,-0.007879228029015226,0.05608358839461094
PPY,,0.002253519423796481,,,-0.011243783733039055,,0.009368141976900652,,,,0.10829061995918424,0.044888171739215735,,0.08136112775101098
ALKAL2,-0.02372192756842648,0.0535878615047394,,0.14295043291267298,0.003331154004972,0.04002239146327992,-0.02902315784995507,0.04631639468970076,-0.04787035574932795,,0.07039126142208546,-0.024442128579818173,-0.04430197353687089,0.08197180948547755
CSF1,0.018654650987071718,-0.023916650546621995,-0.012682971294706916,0.03581208044024033,0.08291983541216764,0.014912992911129769,0.06463040252370202,0.0715212755624817,0.017259742220934463,-0.019541221205669153,0.09563826293801407,0.060861701913892126,-0.07808373066284657,0.008974585791558859
SEMA4C,-0.00769320127263452,0.04035292610626325,-0.02153082761636242,0.01183709333922845,0.03581262765258279,-0.010982278818087122,-0.01269733434136663,-0.007327746421379605,-0.0053417962803553425,-0.0122805882625416,0.002961505829584912,0.017670877284742387,0.0559945060205282,0.0720133887246033
ICAM2,-0.04238583855763563,0.05514193699659837,0.005966011968095069,0.06845283341964067,0.017495066981308063,-0.0017972559821009813,0.003679357547546269,0.009336848538091093,-0.006567162901418678,-0.04709557259338893,0.03435362182972913,0.07644939907428713,0.003560537429277507,0.03379114866293962
SYTL3,0.041798901397445354,-0.031014246899636465,0.04631870055459213,0.052880602791543004,-0.01878609328926352,0.08909101497784555,-0.0034391822762378614,-0.029799251008055055,0.16488921506944532,-0.01542078537879863,0.00717977826295075,0.010199652503911426,0.009280895168836824,-0.017543514124753138
IL1A,-0.01840690959362501,0.0969831856975149,-0.017127330522545645,0.05715609952160657,0.001703022835966375,0.014134560041868154,,-0.03182911174415707,0.16748222625463624,-0.0335070050385213,0.02757065423925842,0.01930000000602849,-0.0023441229740138623,0.00231004233532307
HLA-G,,-0.015645679840445962,,,,,,,-0.01336872533357273,-0.03399155794790527,0.0329686485702215,-0.004683968518516207,,0.003582374037469256
PGF,-0.03387832087628653,0.11300049233437733,0.0008946312294245526,0.09556059359922196,0.007622663480798203,-0.009897331754642968,0.007621942910583232,0.06411039791823399,0.01688952616328231,0.04746673355485304,0.042112894147211664,-0.022147640000581184,0.004698628196451988,0.0156688110842856
LGALS8,0.02319214339552492,-0.00593786427864556,0.02160470574132535,0.016235922333302646,-0.006952655956460711,0.003656128498085088,0.00040338627924520686,0.04577400156975138,-0.00197414225284785,-0.0727770847507099,0.0011389867454432892,0.02073090622001054,-0.05038368601075789,-0.0036852481907366
DKK3,0.050224088790763746,0.06721821491582268,0.00931770457308401,-0.09261212674020095,0.0021414029221664766,-0.0525830961997351,-0.09411501237709524,0.06410142556754175,-0.06424876829388458,0.06661066273851564,0.03198945058625802,-0.029410811831292964,0.024617112880894052,-0.06356229385877886
COL16A1,0.040869767308371684,0.06113763506477353,-0.024588309630970865,0.026577799800059417,0.028612026084389095,-0.013798321034520887,0.06731532364777598,0.04492619078369226,-0.005039542532863791,-0.021244577405295947,0.027318153660985812,0.00448680796999036,-0.04255307960847469,0.01897505046356221
TPH1,0.10452778040974817,0.10487912322209621,-0.019370338374222,0.02576719497516148,-0.00497682731455372,,,,0.17789115400503128,-0.03257764187106097,0.027158841406167814,0.07297443936636405,-0.0487249932818965,-0.02420696958421783
TNC,-0.0779635790577535,0.04148170907558019,-0.041337824748283326,0.13438770382149934,-0.04152659442763034,0.011993533939096683,-0.08043899988795493,-0.029565539706190278,0.09442845586381271,0.03826917351944167,0.062141124099928745,0.006460475145961989,-0.07046419550960115,-0.04224721851451301
TNFSF9,-0.015840925514863397,0.01317605015235422,-0.026396704571747944,-0.039834502246779015,0.02140641304614118,-0.03245935458393945,-0.024677961380633672,,,-0.03305478875842111,0.08320580535970647,-0.018015338964920625,0.12648806956858547,-0.03230576799971915
C4A,,,,,-0.013328941641877248,,0.12915931673798436,,0.038331357179277374,,0.12589960607386244,,-0.034211344659856854,-0.021124310079450682
CNTN2,0.017149906881680502,-0.019042073825149327,0.06070347738548718,-0.07994010006054433,-0.0012034353553969173,-0.004869152939385712,0.06075297225385641,0.03074335902277692,-0.00025420430453360597,-0.09042704386495166,0.007548657892269379,0.030524498882995084,0.04933087350473863,0.020674299058822794
F7,,0.04935160765266098,,-0.014844309919021907,,,-0.016450434566280658,,,,-0.029136221278746696,,,-0.020903846647548387
LUM,0.03758378914671977,0.09641688010789962,-0.013653692827808001,0.11076938263644709,-0.026530655036635428,0.03600184279810376,-0.0526432117618688,0.05945386301099484,-0.0006288667784185428,-0.01926659317162457,0.08151529674785239,0.01695050472619432,-0.04411470840494593,0.029283168105618766
IZUMO1,-0.015136506149405086,,,,,,,,,,,,,
BTC,,-0.01016770707515704,-0.01454074604940773,,,0.024600873108619775,,,,0.033621378179166723,-0.021079031773578706,-0.026413419815665688,-0.0293546248458471,-0.0202290558640549
APOC1,0.026414505789239977,0.024372382740834423,0.008220415177702032,0.10986339014719632,0.050479653141393535,0.035552840472463106,0.08129785702204818,0.07496046135751236,-0.03524221912130584,-0.0234249367758777,-0.03160665683354925,0.0033424752819638157,-0.06564322071060365,0.021199500118146742
PKM,0.05388126198667909,-0.007559934727533475,-0.07336343931827365,0.030174323143353426,-0.06213341447121792,-0.014038292304931801,-0.12440662439058674,-0.034077003940982266,0.027778612385679892,0.07203630066332348,0.0655656782683419,-0.00961901348195215,-0.004752985381179062,-0.02570340318206955
TNF,,-0.02615188316088032,-0.005539980560136339,-0.004204482105683414,0.005108494671355717,0.012410702923763024,-0.023417425750180666,0.026186507861324832,0.08258372868232335,-0.08783660704883128,-0.020459280791917042,-0.01808101549247773,,
GNAS,-0.010665908574840314,-0.060561660352093365,0.06032193761463541,-0.06097609231813833,-0.03301402899403174,-0.030590338547305605,-0.04447843912320613,0.07324491266378898,-0.048076276386949994,-0.048046583651920265,-0.025901477572920665,-0.0198489339256678,-0.0044810298067590034,0.015317231189200049
BMP8B,0.03074770468877728,0.0359510478721733,-0.0029199366565224073,0.05075551375321218,0.0011754152306860477,0.05715100324045061,-0.027969374044923948,0.04321200492675598,0.008714600103653452,0.010897504730654038,0.01197471969196695,-0.021418968304716852,0.0022985882416867607,-0.055824512326441575
LIPH,,-0.011487899653771798,,,-0.010746770649453048,,,,0.00950754985879222,,-0.020771332288377777,-0.020158776741360296,,-0.0331962330532687
CCL28,,-0.016159159875802156,,,0.00041474320222781183,-0.022312809745399512,,,-0.007623722494724119,,,,-0.02364819683651401,
PTPN11,-0.04607799384520227,-0.030864887149812666,-0.008429911691019514,0.0013397520482941036,0.021870117143304616,0.0011391151615792166,-0.028218637991613272,0.020656265672264845,0.04927327727583863,0.07149745064010508,-0.00033005956713172516,0.018813126997781544,0.03220165165625579,0.004467968029493432
ADAM12,0.07276240832677686,0.0895950846357471,0.05061686905980637,0.047173716832235466,-0.008641017067701698,-0.021563943533310228,0.11748614795034039,0.0016446002055026912,0.03240121944599085,0.05238549646804628,0.07727947039178672,0.036977660930766404,-0.04714789141964468,0.0475053866264929
EPO,,-0.01543600200629848,-0.02078535621339106,,-0.011243784223832437,,-0.014957369888720195,,,0.035526132327567336,-0.022558197338597333,0.056206146862749815,,-0.01999938051625675
EDN3,-0.02224671115179169,-0.0033958615973186993,-0.004201918426047136,-0.011851267742496023,-0.017427311005331958,0.025749987337535325,,,,,0.0992878293885962,-0.02450271164159936,-0.039130937009625937,-0.01163030563410023
CCL22,,,,,-0.022639603034017502,,,,,,0.07840857434063891,-0.019146041393460437,-0.029354626144969104,-0.017548585776238457
CCL2,0.046666843615510316,0.1267472986688935,-0.04386171692365485,0.07493290564905099,0.024504691252202775,-0.019844871497347257,0.059233860869982856,0.020267010744891036,0.11636802393487945,0.05837467706901089,0.03726838976520883,0.04993130538097806,-0.03509973781278131,0.016854972828808833
DSCAM,-0.017092028964696197,-0.037350011844983426,-0.014365932618147843,-0.008422313972340004,0.019633101337123947,-0.034012588673817276,0.014295833347723778,0.010341493915195728,-0.02584434519830293,0.0033425608519595225,0.020009556145592192,-0.013332477484472896,0.00106387044261419,0.039376894806373484
GPHA2,,-0.012803847894500198,,,,,,,,,,,,
