,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
SCGB3A1,,-0.024166517974283926,,-0.017785498776121823,-0.024324420044202925,,,-0.009653100734834018,0.012681529810419513,0.028343935244058482,0.019338569199917197,0.05307701145392409,0.009523880653227155,0.013559585447548046,0.13003410265183266,0.10100188192936888
IGFBP4,0.16260483822969216,0.267117063527897,0.11680482148261008,0.03848749198059153,0.05875300328349972,-0.05727496651500515,-0.010075793076336952,-0.007945869381485072,0.12359413345688526,0.24604734049821225,0.29742318618924163,0.06747892061759146,0.017993170245692604,0.146927033418682,0.3987952808122882,0.2567108935814284
RSPO4,-0.02218614955522689,,-0.022032457270065326,0.05120907133925166,,,-0.014777271228621222,-0.009653099322849665,,,,,,0.12582002668271422,-0.015207808484366765,0.06461077827107503
LEFTY2,-0.03716194401994809,0.20829201004818462,0.11326734334961616,0.030016947387416934,0.09215257109339915,-0.00600539404109674,0.054504947599870034,-0.010584741467503352,-0.08122241236708497,0.10976082737365336,0.225287975511027,-0.00692590584253808,0.04217276569138586,0.04790689524948636,0.08353103543971203,0.13694468702088625
PF4,,-0.025068883104750715,-0.009798465930269647,,,,,,,,,,0.0008689977965086631,,0.04785745782388777,-0.013483411795964876
ANGPTL2,0.07711782985776472,0.09363785154422521,-0.010488729109480165,0.04176788163659358,-0.008343308349591327,-0.04968432523923918,0.03304158356667381,0.0053358058246823934,0.1036504029982389,0.08790391938674914,0.03345140207913461,0.049181945074135855,0.06744419954831236,0.07078859740885743,0.22008104738697482,0.2324290677484752
LRIG2,-0.015356626490638892,0.06014230442290224,-0.00805058355088314,-0.010796059562645432,-0.027223705896791663,-0.006057721463804363,0.028162044949710065,-0.007962127797105825,0.13195050077325468,0.0006490695679818013,-0.06557747090800001,0.019379142081220612,-0.029131639914520467,-0.005193923836456269,0.10048439559924842,0.05384157884937308
ICOSLG,-0.02009067080229994,0.048062058334327445,0.03271911826994744,0.02149931273493814,0.016126689793617217,-0.0008993696978904481,0.059612337173808386,-0.018319779876640723,0.05221483671442843,-0.006352588884378377,0.044983493554722115,0.03389095836674245,0.03951990578222262,-0.007508114361817564,0.11690484440664817,0.09888130176768764
WIF1,0.015484671083806049,-0.04510738613357757,,0.025456083427003506,0.01144051967429151,0.027050422580801235,-0.011403270197371381,0.06101427644674498,,,,,,-0.027228484856344753,,0.0015243326925599417
NPPC,-0.016244453045097054,-0.023246292725392997,-0.015199837022506567,-0.014067850946902829,0.0025650948238997804,0.025435881427355207,0.0032460494418985676,0.00781355782045173,,-0.029936227293589145,0.013338811926243642,0.03331644072666817,-0.037964924143502526,-0.0028865717696200774,,-0.02042570719459293
LYZ,0.004832797050170385,0.10977352519722511,-0.012856447310535393,0.02264942337510682,0.028713831309408935,-0.00191206015371696,0.015057041230922111,-0.027424635336763262,-0.05313795891637745,0.06661572291136686,-0.05977066429279775,0.0016110524019205454,0.006140902383923304,0.09442676794258859,0.14595361657522413,0.005906413504664365
EREG,,,,-0.028886861409733587,,,,,0.0007955694959419606,,,0.023995003461812985,0.044536251852017684,-0.019315264403853744,0.03131958943651106,-0.0036906461094107883
SPTAN1,0.024497815998819,0.023710046564143234,-0.04365369036907982,0.052074233949664886,0.02541737851288114,0.014964354944303548,-0.014058946251691504,-0.054019872552676,-0.03625193124974636,0.08060244074220546,-0.043047118869300904,-0.06607796388108936,0.066718658219194,0.012812721583243859,-0.05143867536204778,-0.11912506231906972
PTH2,,,,,,,,,,,,,,-0.005272437259685572,,
LIPC,-0.04653175360988834,-0.030690902145576432,-0.017608573040497587,-0.01987385990713194,0.021439705854318373,-0.030103126997635128,0.015001342888915319,,0.028497367546463315,-0.016610311673312308,-0.01819537992875634,,,,0.08215916190464019,0.0009693537743478758
COL8A1,0.045012181150615706,0.20232414751568173,0.043350810197116396,0.0258584759482967,0.00678422842407946,-0.04036514170513004,-0.0037581579066093967,-0.020723974818765735,-0.06789452630651181,0.11241817530942595,0.09255934425899126,0.040233398846566036,0.08364480292251007,-0.002743900544527321,0.0782277394992905,0.10286295712008034
GSTM2,-0.02157749226379643,-0.007420087034358874,-0.03512579843704118,0.01862890953710794,-0.01611381707797024,0.0735772930018592,0.017588741344817256,0.002255639594259542,-0.03011339438525276,-0.03552414593125254,-0.03798772029574079,-0.003621790638115031,0.014393335334347813,0.038317213061327876,0.007830370180088529,0.027993133267516367
IL4,,,,,,,,,,,0.0840448432700238,,,,,
SPX,0.020037214129479376,-0.04258741497685194,-0.007271089706981088,0.05377889060620873,-0.0395138991779975,-0.0022430757028936315,0.023230644991336775,0.006734860323303137,,0.006758764932998135,,0.02779350253852636,-0.024913655251339616,-0.0317348958711523,-0.10108232762199691,-0.005475260974599159
MFGE8,-0.003687104874996416,0.14752540742999903,0.04484757457638563,0.021604215658103415,0.00877648041970632,-0.0817611537701278,-0.007653736490535139,0.0089093027735077,-0.11129119262022817,0.12751364768817308,0.24236966805275995,0.015373684699240072,0.04143904778859996,0.15180741095536665,0.3324280202471081,0.16465971880687172
TGFA,-0.05505056836393679,-0.08175256477736567,-0.01436157882792139,-0.04408278796277878,-0.05292866927437637,-0.0597650884255652,-0.023646190976925278,0.00443135227079731,-0.02404630446385791,-0.007250491236447376,-0.16964444729528338,0.004580838186918945,0.08267068507635932,0.05619063005891596,0.04376437460185233,0.06792919673933401
SLIT2,0.060419368415221185,0.10774114711525395,0.0542710059971657,0.04635654947790422,0.04887778272136278,0.041266309328771955,0.05646329676349342,0.056829851658850614,-0.03064353291890644,0.0998108335299503,0.09376605809539448,0.0003037626378463799,0.0376414698997634,0.07545238768909436,0.06216625099516646,0.09998417745631892
PLTP,0.008409382038947737,0.012724962252218343,0.09241450452316062,0.030643528528916688,0.04121669509317703,-0.034346449837811814,0.035342501402643965,-0.002099537628160364,0.007817308163064278,-0.03470826920964804,-0.015047166204053743,0.03125686802190389,0.058241009400723284,0.0521065273294961,0.11835697275086454,-0.047321857805253054
APOD,0.12814147036227466,-0.12016211865508541,0.06200827322112049,0.03324154754805314,0.005590997496538781,-0.04338433259598211,0.050545997719474316,-0.013877027115123756,0.03150574126433322,0.03347502929248152,-0.05695836236959791,0.05374693430351461,0.08462995721079457,0.1245665624790937,-0.06251593011344683,-0.0195099337598255
B2M,0.12960620168491452,0.11768715704182428,-0.025459600710062043,0.028574881379054607,0.08231123561169176,-0.025054832836662426,0.014324894521906559,-0.030118173191770056,-0.01626348076578895,0.11250385495480844,0.09275571344836346,0.09437040691158129,0.031475484241294927,0.06845022508987181,0.3252219081096635,0.10195691250973936
OMG,-0.038652243819626654,-0.09401228351773613,0.0632139319832259,0.03558736490081077,-0.08786753817231045,-0.002877292325635995,0.05652946317229151,0.017340017415413578,-0.044201716604511186,-0.01954355315350639,0.034016226072249064,0.12130758286265372,0.07582804209177807,-0.01135456045638665,-0.05402526382383091,-0.12035530953824984
CXCL3,0.010402075902694086,-0.010402395600882788,-0.00771120439133195,-0.04191655392034731,,-0.015111519181862099,-0.008350572158545594,-0.010326775835286513,-0.026409855215892137,-0.008419241151101976,-0.1019789447271269,-0.026777134218899126,0.0045886984336248665,0.0599918615647051,-0.007390347334560164,0.1206323816645838
CXCL10,0.028661122586261998,-0.020393245506076373,-0.032205161642228114,-0.011674573239333894,0.03085631848496593,-0.01345637192175828,-0.014749724875655217,-0.01568712832808674,-0.0006224985667379582,-0.004368665608676411,-0.04315052588093911,0.006457371555889513,-0.026913406395200217,0.027796500881098505,0.09574548366149606,-0.02256285574750778
RSPO3,,0.041684773057270814,-0.011379006587860207,0.018545355695185322,0.09897667459318231,0.02221640110304241,0.053828805165920576,0.07816544832129083,,,,0.05206119862509181,0.07505789342149483,-0.039051813740568646,0.029305001215402224,-0.03947560270640197
CORT,-0.02487458259449897,0.042098299363066354,-0.00219135416596236,-0.024119914784947898,-0.001382427823150534,-0.03270952342817763,0.023666076355447537,0.017655358805248062,,,,0.021182339934069233,-0.020997333956453,0.06804217344249659,,
NCAN,0.051756476430638784,-0.043905077478839795,0.009984597295658452,0.022163466071421292,0.02816964289163807,-0.005682015995546458,0.019204085173507864,0.017592418058669002,,-0.001626179525163213,0.09309979058996364,0.0034110305980033107,0.04690064534219594,-0.0061113422102128355,-0.09795040879777127,-0.10498730750257684
PRG4,-0.033947964932768665,-0.02654629505581087,-0.011230588782816174,-0.0142296035694305,,-0.01637195376897218,-0.018884765994827586,,,,,-0.043666472533325666,-0.017059379581732672,0.15582281923404448,0.018618270336886535,0.07379765399254512
ZG16B,,-0.033511666509583066,-0.013034471780558414,,,0.027443604800898184,-0.010095673981430426,,-0.06648996522132042,,,,,,0.034866210488527484,-0.029743232949487882
TGM2,0.038029617030062586,0.1552255159847383,0.03350882632880623,0.036661206079273194,0.148268255372104,-0.012495399987792673,0.08202115984401166,0.006858838573306322,0.10778981868290129,0.1299963049471915,0.016285175003030186,0.02375491991995437,0.024997863359648452,0.12173973481356802,0.20173153579162,0.13670348060864676
VEGFC,0.09642963018107886,0.110406703181126,0.03808947671032157,0.013134779727044778,0.01097678022932482,0.014797123336326485,0.036254360748165494,-0.003925971072505043,0.006465873708641559,0.053691765680350556,-0.012280965269746022,0.03183081913718666,0.028878915048909413,0.10758121951444571,0.16645279377271266,0.14648314835877974
WNT6,-0.03089286773160458,-0.03899214640153957,-0.015533350369412077,-0.0003467595514132183,-0.019544860480362438,-0.016099672717204076,0.0026106840094598867,,0.006617860960065574,,0.10483230326881474,-0.015170714596178633,0.04666629928260134,0.06254503724912833,0.0738899292872824,0.042360948513222696
NRG4,0.24717473619150027,-0.022258213706991544,0.07164401609402166,0.034241352297512524,0.006797531801579859,0.1104029730823526,0.009787375209090668,-0.019371184770765864,,,,,,0.0016320762325375661,-0.04622771244267791,0.039043579152760036
PMCH,,0.12123190853398008,0.012885258563291634,,,,-0.014777270515458277,,,,,0.028583194590641268,-0.001387904004038955,-0.031357659409574246,0.17035828539676787,0.04847725543596243
COL9A1,-0.03586612144805865,0.15207289747067848,0.026982422776635817,-0.0496230900808612,-0.016442219921247492,0.03030265797391879,-0.005286067685457622,0.0345122844225038,,0.1506968549266919,0.06124896968990123,0.007871415494991983,0.015219577002955344,-0.002008667621291962,0.013613153600697226,0.08663667696553325
GDF11,0.0846206668065647,-0.004539968998059301,0.00264901033631036,-0.020616739109186814,-0.032060959756926334,-0.011444718137972015,-0.03832688143851291,0.022241130099900017,0.11072777594070791,0.03650538103903238,-0.019801456060096832,0.020017227022850366,0.009441363059572343,-0.010168168274937913,0.05925864005766649,0.02987863713095643
RAET1E,,,,,,,,,,,,,,,0.06200634575097988,
IL24,,,,,,,,,0.033703942142060676,,,0.0002836591998029328,-0.01974538530622123,,,0.06233778462559219
SORBS1,0.061089173582899614,0.13361429090125576,-0.03326633808419335,0.028361512619588188,0.016466597657719267,0.018538269487532257,0.016403848754575966,0.007055061554188594,-0.023463794511300803,-0.04356118228734378,0.09450427475787049,-0.024166838105087036,-0.07181131019364599,0.06640601396728957,-0.13317226370898474,-0.021504898770866705
DLL1,0.06129027922498251,0.05061568848445982,-0.012861940029008813,0.03535528340616333,-0.0013876463930416554,-0.035923530463845284,0.033429818330528244,0.017875318337360994,0.08240728256269218,0.11789825424857571,0.20982029536051955,0.024017594368198062,0.01988524665314709,0.03360040458538364,0.12267226645658943,0.11938344312908514
TLN1,-0.006631781688649088,0.1557446700107999,0.026832917888722742,0.03479772695720561,-0.015110264429750718,-0.0554326016529051,0.05614668965269127,-0.01241994787446519,0.060619376268426436,0.05678289428876223,0.039048985016332104,0.011905727705719604,0.012202937697284848,0.05006890098889703,0.18899263548720793,0.16226822966589372
COL2A1,0.07537210578526214,0.024724168638911775,,-0.012709194643894951,-0.021174423918944037,0.009838215137123749,,,,,,-0.02173207573832891,-0.016902800641717217,0.06471435908114097,0.012868022520334765,0.06662935197551705
SHH,,,-0.011670425651536493,0.01730955774996684,0.00869546236301331,-0.011879494265267736,-0.03360505241109487,-0.01108348120089614,,-0.03421330560400642,-0.10540716407230566,0.03025344447708023,0.02381417940424675,0.018929242508223577,-0.015576937674294702,0.08903266950454888
PON2,0.11462930974114503,0.011785775972198492,-0.006299155407642015,0.0716984209011205,-0.006060555008192319,-0.015986701187828134,0.04526104848404272,-0.05268542573356912,0.03828929170894567,0.018628693142996013,0.252705411909746,0.07714621371546052,0.012145234711061968,-0.025260583367848484,-0.1780792439201598,0.019010173448591457
ICAM5,0.03983221593182359,0.021429535386113214,-0.018189186700149594,-0.03370471193356024,0.0700526653703038,0.01388461193149316,-0.005460521475421888,0.015343365862405867,0.05373246277517949,,,-0.0027887154512834396,0.0983535990354294,-0.034053070261408004,-0.015077508550459032,-0.028093225199693404
HPX,0.02673505935300397,-0.01635348382574402,-0.028395733284201044,-0.03605502696282132,0.05491620302939571,-0.022005527730306382,-0.019812134480185258,-0.009653099750723646,0.086083921403157,0.042260804543839556,0.06908164655324348,0.022479222872350723,0.01592018892852357,-0.03464191501473687,0.020584698221585436,0.02038860187438391
