,UKF248,UKF266,UKF275,UKF296,UKF304,UKF334,ZH916bulk
BMP1,0.006829045013608606,-0.043081235067480385,-0.037657464074304495,0.013500536467117805,-0.06896165294948635,-0.1058488504977525,0.05262598490835085
NDP,-0.016775753405976868,0.07560565893427884,0.023734688179783057,0.057246252079231355,0.029567740057793102,0.022043260916439492,0.08769730115405978
TNFSF18,0.06217007234641568,-0.03116404951531191,-0.010492886264367403,,,,-0.014085736540628885
IL36G,,,,,,-0.013143810309744227,
RTN4,-0.031184411143566952,0.10430984049278223,0.05072105630528682,0.10875683751102982,0.12195947297743313,0.14748994600079723,0.0808561079747072
HEBP1,-0.0005867078099310535,-0.05160888618253546,0.03593259158250127,0.025084841841497414,-0.0601993981528551,-0.026639675992520713,-0.06390205414012687
WNT7B,-0.022084126810017844,-0.00207636425808773,-0.030076881718539405,-0.009198014291824336,,0.10406612934857236,-0.0481469596830445
PTMA,0.022751404266784587,-0.1169009216092719,0.01764429704608391,-0.09305885411875627,-0.18449157295032195,-0.14374285039585327,0.018205774438029034
CEACAM1,-0.017122072881071346,,-0.01650281033119098,,,,
PDAP1,-0.017477830993400063,-0.06047229715742853,0.011287758443062295,-0.002146326838029712,0.019731834123511763,-0.057936155511781245,0.020075570230844376
QDPR,0.038235412819708464,0.05791649960158828,0.06047743111622955,0.02176934665348701,-0.16705639018103274,0.04172559368643803,0.010286801703207633
POMC,-0.015424862871000936,0.05708931445804329,-0.012175115463271666,-0.01167438347172385,-0.005118073905521104,0.05848236671437169,-0.06481906428486528
CCL18,-0.02136672919317777,,,,-0.05981007510482247,,
CCL17,,,-0.013086672073871963,-0.027936193129488352,,-0.012007243870599527,
VEGFD,-0.021366735978115045,,0.1269834483547295,-0.020491535504751274,0.08995766816004776,-0.01286853516052948,
TNFSF13,0.15086259822159587,-0.016857804146252847,,,,,-0.033000161595552774
WNT5A,-0.03407139060005146,-0.0641067872382953,0.019074439774390373,0.016101099089196037,0.08528105523845003,-0.01902564615498186,-0.023480960574155885
CXCL8,0.01137249212949164,-0.03396881590749973,-0.02694611169024556,-0.019082608863609726,-0.04447011310919726,-0.03869076126243045,-0.04297021624357079
GRN,0.04355747247340645,-0.080279098156128,0.02743878937069317,-0.001842739936034825,-0.08654810487702874,0.026008885097337113,0.047984637616235316
MIA,0.04709895470115272,0.007212446584549732,-0.013800014361266679,-0.023304806159459856,,0.060766543393192214,-0.03430474472443559
COL4A4,-0.025661268161331508,-0.02875549419231345,-0.013662890529370619,0.06374875665230487,,-0.01709598101315276,-0.009458015051729024
TAC1,0.020651001060408975,0.13416410420635425,0.07007420376587183,0.06793764913926888,0.13823520651625298,0.16159900707821281,0.04186699270609368
RARRES2,-0.040858623904208295,-0.07155599528296985,0.07251582473967358,-0.0037554892474350125,0.043610590290585824,-0.03371869510959883,-0.05052032213173281
FGF7,,0.01828418900475168,-0.013379218497045185,0.016400053036678706,0.0038689466932437665,0.08310303643042806,0.06370269613900952
HBEGF,0.0405612601925723,-0.02181674770499193,-0.07688397709688062,-0.03587551507724506,-0.07161007614973194,-0.0025969680075097305,0.012646165460098195
CSF3,,,,,,,-0.03879635665687859
PI3,-0.02247869997000736,,,,,,-0.013761306958634069
PCSK1N,0.03428618064327254,0.040504008627601486,-0.023177504676705256,0.02595845481254153,0.17603038170971066,0.12585263706998642,0.09542043851048218
NTS,,-0.03510392492537873,-0.01560826422052849,-0.012538029030888093,-0.017570540530928005,,
SFRP1,-0.0491624675779406,0.016585117481380134,0.01039834678857403,0.06529025513513292,-0.024791715343615565,0.055190577765802135,-0.0484015786450575
CXCL13,,,,,,,-0.00031304505012489915
MICA,0.027616425806525544,0.013510589733859124,0.012942160737567163,-0.029308991156991024,0.09003254904158133,-0.06846599164266505,-0.005687576969612096
TG,-0.033647414908925866,0.027685958017862194,-0.013184326869038542,-0.020217301651508188,,-0.01803657455103741,-0.034679127915783606
ADA,0.024871032777507678,-0.011868671518630447,-0.015337391534860726,0.003924149259561549,-0.07547649087391002,-0.05496273999667516,-0.03806566028144851
LAMC3,0.03721265498236311,-0.06734522319128562,0.01308396864182997,0.029215557342803206,0.019292444333791604,-0.044365686062794375,0.08735517888039644
CCL7,-0.01359104478039345,,,,,,-0.033863523739427845
NGF,-0.023335148969070796,0.03544323525402532,,,0.10160541528644662,,0.0031469832938233406
TNFSF15,,0.027911963953555288,,,,,0.0831516620272774
HMGB1,0.01471280900817087,0.007833555184765308,0.04467147216876385,-0.044716931006955944,-0.010392322581963733,-0.02150381716095483,0.06169117209566706
ITGB3BP,0.0005951614900024607,-0.07265068848809887,-0.061636321739870346,-0.031249917662736607,-0.05670846353625879,-0.04811937504767313,0.008122716558695857
AANAT,-0.019718538243252186,,-0.011856742202772412,-0.023304807455732678,0.14790297817060627,-0.016106569147127756,0.059475754238959615
RELN,-0.009350969826446448,-0.0039932203329203905,-0.026104718961429383,0.025129386888175977,0.07830390712830698,-0.017831362260870245,0.008667790485200248
IL15,-0.018022994969961025,0.00015552293337981263,0.0014116787628581492,0.028152033906140152,-0.0338509220207009,-0.014938098450444798,-0.08129234400137582
BSG,0.06621676612567019,-0.025700101158803036,0.004491976712567636,-0.00032045363018333553,0.11406209547995529,-0.08002923099569131,0.07277500566620058
ADAMTS3,0.000927852332582164,0.08141793100240573,-0.009509451299678702,0.03808266650343463,0.03809113770374223,-0.024822298467750584,-0.0044777031437344085
CD34,0.02450389173604863,-0.00918876122719419,0.026469295803355813,0.04578047670214955,-0.012920726313381885,0.06066799413850003,-0.026222462862774562
PLAT,-0.006899236134234514,-0.07436197516307763,-0.11859007083485468,-0.013348369193142685,-0.054978937064691216,-0.0711742182534032,0.024841281083302455
NTF3,,,,-0.007289322870957975,,,
LTA,,,-0.011419278407055663,,,-0.014938100294410643,
CKLF,0.020187312943524913,-0.07700833179656602,0.01187502822777767,-0.036458327779238825,-0.016682844786082316,-0.04829714432259109,0.02686727158185087
CD24,-0.009926244702577434,0.048563183050695104,0.06301949757098181,-0.0868525453823765,0.029674041045716,0.002659144636113564,0.07201958610372206
HSP90AA1,-0.0035504500856136504,0.11496880544828186,0.04235693610205988,0.008209514814959275,0.15108668438364697,0.1363734323761074,0.06544413575104259
BMP4,-0.014443293034510085,-0.02434432155345987,0.002870430654912451,-0.02892485006593011,-0.02634800873975363,-0.012728804323944394,0.053070529230245425
SCGB3A1,-0.01359104342130713,-0.04264481907947484,,-0.01965783302599531,0.042893335296030295,0.021601725528023412,0.06998788536715082
IGFBP4,0.030393383853582184,-0.08996988750443749,-0.019828066056648715,-0.01361953288459987,0.0018349805208461843,-0.020178503242465784,0.09697294733574902
RSPO4,,,-0.013281315975380197,-0.019657830150592536,,-0.020721496840798867,0.003792910270774966
LEFTY2,0.014470493608176831,-0.06774489947296759,-0.01414998042453261,0.03180280699962316,-0.01757055209996316,0.018610045308821273,0.07425472780912933
PF4,-0.014098525868017,,,,,,-0.023399566385394307
ANGPTL2,-0.03840822914182357,-0.1486149791632586,-0.004329931527886927,-0.04862496323202968,-0.09844798626039136,-0.1201619933414724,0.06381521105232354
LRIG2,-0.023303574691534587,0.004475102741849965,-0.018159719979771182,-0.024794162719929173,0.006129784192703258,-0.032833673212448566,0.011848002905564285
ICOSLG,0.018976617722579473,-0.057663908700334485,-0.022477640320327785,-0.037306890685232706,-0.07387019127680479,-0.061027818338564875,0.034194219249945146
WIF1,0.0021930154053566493,0.11194413009620123,-0.010248876961166555,-0.012738674586768006,0.28867422358660494,0.14094900394530804,-0.04293770436967083
NPPC,0.04425490329163387,0.04334559438480727,-0.019992302506335605,-0.005588340348694202,0.051629919685106475,-0.08743051484515402,0.04549605139266314
LYZ,0.01628154437640592,0.02354164916079279,0.022547896271424863,-0.05351867018035883,-0.13697484474098082,-0.024123120464529253,-0.04940267009073095
EREG,,,,,-0.018074963321485678,,-0.026939832628424025
SPTAN1,0.03115380256317031,0.13568537813479298,0.07114373392456126,0.025920420807872328,0.17137263971180894,0.12429024898349955,0.08065536258803281
LIPC,0.06107150672202357,0.00343996683477168,0.08260050174636717,,-0.03237192987153222,-0.023466358631619208,-0.036490223104181714
COL8A1,-0.045805427313060545,-0.056573552121657156,-0.035504170822736644,-0.015173754572258282,-0.07451244381080223,-0.08728578908904425,-0.03275141504738759
GSTM2,0.0014016314298226612,0.02659964516734402,0.008337101858351804,-0.029818511753824578,-0.02874845184794968,-0.04151091728377496,-0.021073393939510732
SPX,-0.0031068503366665262,0.00958177914452133,0.042868678349858164,0.011502340855903912,-0.012024435528385006,0.11287246006657434,0.005782369875515344
MFGE8,-0.026255703840899293,-0.026426387201682028,-0.04461216731852476,-0.027119392695051835,0.08381353297253154,-0.043117541064071875,0.05687523539321532
TGFA,0.011226483831216008,-0.07947418591727025,-0.04490338561738991,-0.02109048677332259,-0.04543576317629511,-0.03707716576032695,0.040927884245130955
SLIT2,0.06693226615860913,0.10038557375468397,0.05123190113336626,0.02358196131590575,0.042270083698954346,0.16121285677366587,0.0537398052752355
PLTP,0.03192340679962748,-0.10693020536807574,0.060787410438425026,-0.07914794126989796,-0.11162338587496141,-0.041419313682593946,0.0063396727034940705
APOD,0.04160505296964092,-0.048217486637233166,0.04502672284138053,-0.05640373306106384,-0.13299302218332557,0.06108134192615062,0.012937180246027876
B2M,0.023476864645577546,-0.17923801617280724,0.020889334535910555,-0.08323834906596894,-0.1842671769003899,-0.1324279082081442,0.02723528073751632
OMG,0.03518383835078022,-0.026566404499291013,0.048938081403090736,0.043613750545511996,-0.08174700400320968,0.030430170418072857,0.09344614528813673
CXCL3,-0.034815885170433,,-0.043737386498323955,-0.021029723054105897,-0.025444935578999964,-0.01075813729862022,-0.008570609368490158
CXCL10,0.014483879666386233,0.10503902737809531,-0.002469083974495579,-0.03194568852038324,-6.943502136952573e-05,-0.017095982093197796,-0.00296824125519183
RSPO3,0.019314727641843516,0.04621808170669494,0.0339648643010894,0.007944585455180139,0.091435710427592,0.10734613759414477,0.040322830126304054
CORT,0.055740195854053355,0.070846972513929,0.019248525145130126,0.01215817993452141,0.004941180217359982,-0.004806083023223077,
NCAN,-0.027540896714482486,-0.06473899707010652,-0.08271605389975775,0.034269722991485375,0.19213335398884718,-0.10186528715359472,0.07894533448939921
PRG4,-0.02043930823217951,,-0.016972994568349838,,,-0.013143810309744227,0.04533384670956533
ZG16B,0.054774082048895625,,-0.009073653319166469,,,,-0.019962229981863405
TGM2,-0.03103598697677975,-0.02652730833401768,-0.0324824448950668,-0.00879640861935782,0.01771890642886276,0.062471902382150855,0.03779717315992133
VEGFC,0.02606872374561991,-0.027095075678987317,0.02179524359722293,-0.02296209645832341,0.031184315373704356,-0.01341378233157654,-0.016249477505268586
WNT6,0.08610897595773608,-0.02371775911189359,-0.0201930918260927,,,-0.011706871864220892,-0.020626972672425328
NRG4,-0.012517829390827634,-0.04194723712811339,-0.017431957181403192,0.03412099130647507,0.09683334477308525,0.11526125644044255,0.05436042440577233
PMCH,-0.014427472031520757,,-0.013281315334413252,,,,0.02661853346514716
COL9A1,0.02711245756150618,-0.03569681631895139,0.011859420113496933,0.0021311102665120987,0.04118917206069644,-0.01783136910033122,0.011119961155271429
GDF11,0.0052667651750096895,-0.05639208638492835,0.053390413491175084,0.009190697957403515,0.055298347335497974,-0.045230159314521116,0.05002664368340507
IL24,,,,,,,-0.004482120923723406
SORBS1,-0.0024347079345697067,-0.03658701614747634,-0.01330741039458629,0.011187758212679689,-0.009204025102134633,-0.010308554425288474,0.02234040842587272
DLL1,0.045623897865790346,-0.06981453221102275,-0.02808671068166935,-0.0057593165498248675,0.020342917057154217,-0.03485097796669772,-0.0038239497673393874
TLN1,0.0006092535057685643,-0.07811619442764031,-0.03415013310975468,-0.033967676803932326,-0.13342432424214137,-0.0922610693026639,0.017708085155920955
COL2A1,0.01334901356807808,0.054398246318314476,,,,-0.010921718036137298,-0.027947177671939914
SHH,,-0.002123704806773889,-0.04817297188675995,0.0031618768632170734,,0.21279053525884742,0.024708887572236663
PON2,0.03144868370953633,-0.07011339504326539,-0.012040291920810674,-0.07226808378914275,-0.019893093867734576,-0.10579705114515335,-0.0176035821756861
ICAM5,0.00022921415016183833,0.08142258378352961,0.008297450355924461,0.03891775161433506,0.10493921601499274,0.04788563349263522,0.04073192945632762
HPX,0.005971083840991975,0.011389821413163366,-0.017806482273156225,0.0826238487529944,,-0.01273100896133737,-0.04950401159862533
SFRP2,-0.018069328447943525,-0.04311917128568234,-0.014840538560326267,-0.031182356227519824,-0.057595561228489654,-0.020448451209093773,-0.02074947207698305
CFC1,,0.036295542533397,-0.011419279097181647,,0.04065500660705762,,-0.02744764505898609
CD70,0.09392702005432758,,-0.021300953774014537,,,,-0.05449301805389689
HP,0.03023759972801373,,-0.030399249689499613,-0.006754228891548499,-0.04189562208999822,-0.036409125204055266,0.01693353387495097
CXCL2,0.02573677045133835,-0.03929317731567739,-0.048856068307164595,-0.016559799367653182,-0.04811181979227475,0.04761637900695623,-0.05790709851529122
NPPB,-0.01753376141734243,,-0.009999185184590345,,,-0.013413783307199393,
CCK,0.03688341618263603,0.14287557403337045,0.1061105595126716,0.10679553956707934,0.16699144264023785,0.1629893326017517,0.048225268059445096
SEMA6A,-0.048783422196387795,-0.04508773995434658,-0.04683145135482951,-0.0686017393937976,-0.07157958753650982,-0.10797400333161764,0.04577880641631351
IRAK4,0.03470163408245252,-0.050082634670135795,-0.04718365329974021,-0.04624239555044815,-0.0336161561044041,-0.06146302162713794,-0.025842351192726213
GSTP1,0.041062761490186235,-0.09149013167869814,0.041479079174056854,-0.06084170895093883,-0.0843026401840787,-0.09339764767365323,-0.06484170618947968
VCAM1,-0.024437384852425855,-0.07539777925819104,0.0235245920641966,-0.08309092396218468,-0.06358334345256077,-0.03628987370279776,-0.10314284364281005
NXPH3,-0.006968601831654037,-0.03765221781809202,0.011715365254837634,-0.04823591729912546,0.07096960241841857,-0.011584479423918497,-0.05246173110239204
MTMR4,-0.018868894576098763,0.004452273886612494,0.04296813120993979,-0.00201295071186483,0.06562042375826069,0.05154584293343163,0.05014856370672813
LAMC2,-0.013762169327035858,-0.04694920112737947,-0.01258785859645112,,,,-0.029870916673387052
IL10,0.06483151857458859,,-0.0393579169761752,,-0.04880360629911189,-0.012007243106300917,-0.028935473656674007
SEMA4D,0.025040118197248027,-0.007407880091558735,0.05220954250378179,0.05113460531949349,-0.11287788831857316,-0.0063015066172962386,-0.004006365143284372
