,MGH258,UKF243,UKF248,UKF255,UKF259,UKF266,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,,,,,,,-0.017543373646936217,,-0.019995957014304115,
BMP1,-0.04638807854856316,-0.007286165508816868,0.003883034634367018,-0.011011019934755955,-0.052106367362469666,0.029425068998498193,-0.06426397904041016,-0.017785860250139646,0.012406748945717068,-0.039222224619130434,0.14691983043878548,0.11651131047270732,0.015467488005747187,-0.04517838124290471,-0.053588583498544624,-0.009758059604531633,-0.05980975093878242,0.03813003181358201
NDP,0.013068113675620635,0.011056121258904511,0.012552124509312791,0.06821482741717974,0.010402983102424105,-0.017962818782526122,0.03169055621687313,-0.012125090645849632,0.021200677868875112,0.012450520086656645,0.06845644714473885,-0.12568539060875009,0.05040289021715159,0.048318610334836566,0.038407413301243115,0.04302369578246225,0.044387743115890214,0.07937763411214052
TNFSF18,0.07873579179236745,-0.026872428914598054,-0.022931836116856712,,,-0.013291556737175634,0.0023417456448485393,,,,0.1754133917056838,,,,0.20148396858495998,,-0.03372960457297315,0.024808255462468516
IL36G,,,,,,,,,,-0.012934684195284082,,,,,,,,
RTN4,-0.04619891989820505,-0.026130730497781487,-0.012127881875738334,-0.019753818778714176,-0.01811274500649976,-0.029363552855808987,-0.01413001482284978,0.0023760808094520163,0.03651882748923695,-0.03132786657887917,-0.0042319801844470945,-0.07875168279237035,0.025296184586992253,0.022099333106091065,0.031078209237490766,-0.028501356568361353,-0.058891959011061916,-0.09673782679882886
HEBP1,-0.05999833486052129,0.00667537447755223,0.0044405509951130386,0.02183038953642703,0.017581306167946172,0.03642744195680214,-0.006760890549623916,-0.049745594977751405,0.01630302138762315,0.01852709663604621,-0.0017064517040221046,0.0414457018883034,0.03064761348566965,0.01039446865550928,-0.022524685609815166,0.027326868447432002,0.015143309909039466,0.051821266638516626
WNT7B,-0.02312016782107523,0.01760058926038205,-0.02529796804235755,-0.036582974521958626,0.032372309057022194,0.020719076247944876,-0.036943428453159156,0.011622095082554339,,-0.01421670854172577,0.0032752251830604584,-0.018300801618425396,0.010837035363682869,-0.0129678007269666,-0.03783219439939407,-0.022338912311980718,0.027905016327963432,-0.026521474328241965
PTMA,0.005915968308815181,0.0004902462518697509,0.09388011179291139,-0.028549990060153792,0.02567432283012734,0.053953976234884134,0.013953231396245262,0.006815878092299059,-0.013120020350093622,0.017184138692156604,-0.07294648521192627,0.005466088082037207,-0.10783744068060142,0.03682987529066113,-0.022345368313798443,0.08364146401024353,-0.08166178607804105,-0.0751749344731916
FASLG,0.016360291169582066,,,,,,,,,,,,,,,,-0.01734248669678665,
CEACAM1,0.012470180999866307,,-0.03228765102780323,,0.03186876860900914,,0.011685099403313302,,,,,-0.0024482619401506845,-0.02789062013688838,0.06100838146137166,-0.005500483187390544,-0.014826660991910582,-0.024129523090920008,
PDAP1,0.045444588012235734,0.052569564752163726,0.009117407587878977,0.09167648924163967,0.008876830243616044,0.016777779296290568,0.045335312359269506,0.03159122308786489,0.03474467035309252,0.03215536772483197,0.047001610103761075,-0.01845957767145647,-0.039587114373609185,-0.01831273470484716,0.0657915277700292,-0.0363410210936838,0.025064615311847612,0.029684132417030835
QDPR,-0.020637976767340104,0.006956843503951848,0.002728728133577762,-0.010399634517025674,0.06308949241733622,-0.05469706307722475,0.05703825712905558,0.010245109230390143,-0.021487045192767805,-0.04675774632894583,-0.00433647923958294,0.17089085863393702,0.007888774403604302,0.007652173755208713,-0.05127581291268812,0.010092759288810964,-0.00407531520990553,0.0424876767422642
