,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.043713010927346814,,,,,,,,,,,0.02170941174147048,,,0.040603952569911284,,
BMP1,-0.102682385616744,0.037131907285541006,0.04400503638198978,-0.007907557649714358,-0.010084798168258725,-0.02368397578748619,-0.0076122863663140704,-0.04568276101491372,-0.16725075081854068,-0.03454682358465002,-0.033726575569105376,-0.003908873572955193,-0.0835007210966447,-0.13188317169804817,0.07745656706595162,0.06328666948778525,0.07162581018419345,-0.045157902934255846,-0.023118355354196027,0.031993449869140676,-0.09623327020285272,-0.003212174928193912,0.012119487751303252,0.023130408429642257,0.11180622554410417
NDP,0.042070043629188335,0.1348187729582261,0.032669415308368824,-0.00949156764976383,0.07789790403949597,-0.043691638283413624,0.0928867838832929,0.006650048059986493,-0.01794151404177554,0.026749535873811438,0.002927800150614022,-0.04331181052152346,0.006482177290506268,0.01439462974217481,0.03673948595631774,-0.06847345792813923,0.0663684355266768,-0.021061666026914172,0.03827665632954661,-0.032316282638283206,0.09136541973152576,-0.013382591299711874,0.18549489266292016,0.17837975081405827,-0.13624810027652573
TNFSF18,0.08178410271977446,0.06092756370445105,0.018208456819334716,0.01388310080589747,,,,-0.04134913585042926,-0.014907849363194994,-0.045690364823311506,,,,,0.009063471550551542,0.058236410531443586,,,,-0.00888273877877773,,-0.03714955139760875,0.04340524828735175,-0.00010414370424764114,
IL36G,,,,,,,,,,,,,,0.00953740427529822,,,,,,,,,,,
RTN4,0.048147703918130585,-0.019102300732106704,0.025791909124782065,0.001876897521090152,0.030020829029751676,-0.011357375909449616,0.17672989828102703,0.16726759405218317,0.19167977105942197,0.026764108225130867,-0.015676724915807135,0.13252213553729686,-0.007401853665136724,0.179491133391335,0.08777286586123956,0.0005248768785675934,-0.035921618962312565,-0.004658513240001455,-0.05444477421871705,-0.009059668539660094,0.018559182162887166,0.015398539332060836,-0.005550036833628074,-0.016787733340123404,-0.0607001797601146
HEBP1,0.02624606698128123,0.04645130601825896,0.022933359149867386,0.022777644990963,0.04837269307747647,-0.02177077225548572,0.00900083175979544,-0.08984083570296021,-0.036946708666095146,0.04867878255517193,-0.03538485782815623,0.02923317229030116,-0.024397238693044988,-0.06252747727937033,-0.014764530830803067,0.008489796562676037,-0.015288739592998507,0.036126187219218515,-0.026957517265213962,0.07327774384757155,0.03301281406820803,-0.059811128624172705,0.09763225550267361,0.054403372239141705,0.12938277998860412
WNT7B,-0.021116875020011184,0.10312865523914022,0.0026260178222129865,0.0016200331721350687,0.04444285149614477,0.027579122471012747,0.08950657918483337,0.11004320169669089,0.08202907991223682,-0.02217081572711174,-0.011128903704556638,,-0.05114425129265827,0.08099187228854243,-0.047081782314047936,,0.006030883619727551,0.041464820398674725,0.02942490613079408,0.07680090074017307,0.08646106456388548,-0.01813301881159894,0.051961105824227825,0.10030113209055716,0.01582307485497968
PTMA,0.016176599068813528,-0.12605565694811105,0.01710086988486276,0.0010200742101291094,0.04961009165733879,0.01952268120243866,-0.09431737579403336,-0.20880194752504852,-0.03727541831594004,0.09620704377549313,0.0327162137257405,-0.15841835252201658,0.00899853872256268,-0.18263468037814734,0.08859661681469938,0.04686618387045362,-0.0799831724522415,-0.03897779128911557,-0.03857833403636097,0.039461113654287824,-0.11996751469374384,0.06970493408309233,-0.1357070142470234,-0.07758459966007417,-0.09880352738164988
FASLG,0.035481435037177114,,,,,,,,,,,,,,,,,,,,,,0.020477821114715328,,
