,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
HDC,,,,,,,0.0389429839371957,,-0.015537324729029795,,,-0.0486063267496613,,,,,0.02534306067416389,
COL11A1,0.004736592828770693,0.09335909400968559,0.054207937805537974,0.012485966818019913,0.04601661850408575,0.15611537096980901,0.0097726338563038,-0.023054442067485182,-0.01149910008207075,0.02766267920656852,-0.006157923137508204,,0.020576348263223396,-0.019113219000113736,-0.020327922855601567,,0.0757701166285594,0.00689123305097551
NUCB2,0.02822282210950602,-0.047514815116384175,-0.02855793301854924,0.01834228657451331,-0.0311748495022937,-0.011626027835286113,0.05833162818400986,0.04870932683810416,0.03134811202784234,0.0020493943660337154,-0.015856211671858942,0.01391035135304811,-0.037376098730682754,-0.049109634637213684,-0.010320529297014581,0.012605137200426794,0.04087589591672807,0.06411891709540864
CXCL1,0.022870056072043968,-0.01915124435830866,-0.03282732533948404,0.02401381488601658,-0.035352585095473746,,-0.0063675474048113965,-0.0030740210778359067,-0.011614416537701865,0.05503732558186114,-0.022051663951746354,0.16116361338993457,0.08206597005434632,-0.04992814863879562,-0.07267987622996498,-0.0418116536725061,-0.03211544481409572,-0.04663868965269833
VCAN,0.013635127085703948,0.04318669538797763,0.08634880619636233,-0.052204555110543976,0.015931627773803574,0.18555304757583616,0.06671357554785877,0.013437131089687644,-0.005967592588048005,0.026098304097361632,0.016984758358611275,-0.1258594381247366,-0.009584271498406223,0.10253956435787272,0.037631575524633976,-0.011065769812672342,0.04089297615198977,-0.043112714154498535
MMP7,-0.009120760685352785,,,-0.009721050614395352,,0.03146218603046375,-0.013883160623432976,-0.011125454928088967,-0.02243653664468369,-0.03610742486724129,0.0440776175742945,,0.02097771024341504,-0.09091419519430596,-0.05229322499989479,,0.07818771009918046,
PTPN6,-0.0532130295436789,0.0065322976468721265,0.04652144690914291,0.005752216229958369,-0.033869526339745944,0.054192698272271585,0.07866540488460222,-0.009001123529099096,-0.03411602777141677,-0.014567180035959254,0.05078954116855828,0.06822705240765724,-0.0015024017255799522,0.042793618058737395,0.05388813217570594,0.14296510100867632,-0.009577900376842119,-0.016520746159528872
PTGS2,-0.02823661800318462,0.002051599495300445,-0.013091040535270567,0.016768889290971558,0.03831170938353003,-0.0017913756033774782,-0.08259026036428353,-8.016395828166696e-05,0.0431956980973809,-0.03782819965458783,0.03629234616893613,0.07004063357577146,0.033262989525233516,-0.06353767824540686,-0.03625847149160852,0.006517223366249217,-0.032297572985592604,0.05373944351414308
XCL1,-0.012618383141575484,,,0.03131003212206674,-0.020964918346804216,,,-0.018273143444103617,,0.028623280761253082,,,,,,,,
CD58,0.022826131005851413,-0.013560409274146938,0.011134512240747494,-0.006605939272912681,0.005255181925741764,0.004529711451582193,0.09476805298440819,-0.019808636665507678,-0.0066804656233660446,-0.029725022489263217,0.08758938464961842,0.01758944766260034,0.07983566061054408,0.00868666943172218,-0.006824044111807036,-0.0005622507037769105,-0.010970987034332714,0.016252568553096855
TNFSF14,0.07879269547771382,-0.019974116490723778,0.00245066089760923,-0.012296705652906923,0.014225113728998477,,-0.02892760544748379,0.03911936515155526,-0.01134422876894505,,,,0.03834738362618256,-0.012747190870840062,-0.00035086968502547793,0.004834810569986294,-0.030619970996899976,0.06917054579644877
CNTN4,0.07643007700485566,-0.015635674671100063,0.03268786087373002,-0.015292529949049194,-0.027120289426144688,-0.012321677768526317,-0.04929623596894916,-0.030820375283840115,-0.007779085070974789,,-0.024160780396124116,,0.03455512833766302,0.09754955122317527,-0.02574118412143849,0.051221579489935436,-0.002697614475222353,-0.05122032394191749
NTF4,,,,-0.027273563731511095,,,,,,,,,,,,,,
INSL3,-0.026067650281709473,,,-0.019816325748586952,,,,-0.012828819659370643,,,,,-0.05500106664716825,0.0034497888813977,0.03796001735050906,,0.006142439072209129,
BTLA,,,,0.024539664457710896,-0.005444490598546861,,,,-0.01448696813938557,,,,,,,,0.133284156867728,
MFNG,-0.025998994229266825,0.030135691006643768,0.09960853027733418,0.009262046814391833,-0.00564969882233243,0.0977421849777271,0.08364733541013465,0.00344630152086724,0.016651090851042567,0.02814804770740995,0.023919713287548224,0.01919783528670477,0.037362600573756274,0.10167239766246135,0.05647361944892436,-0.031259202605618916,0.09946224893342447,-0.026092659092050444
ICAM1,0.04866725624117513,-0.0011622423106712864,-0.04113528994248312,0.02707506005061525,-0.03358374423183057,0.0323813107627044,0.07068958216737485,0.023670880968548386,0.0737520589948312,-0.06669470516638126,0.008647297105315564,0.020113285533235485,0.12276596757030421,-0.04533484528602536,-0.003791773657418134,0.0063006244568322295,-0.010794008995678655,0.00689739820962093
PROS1,0.0439639102258651,-0.02096556749510174,-0.026619414300955165,0.09446063492440755,-0.0040289639057425955,0.10410077028544995,0.06367630741371925,0.016129335953361645,0.016086578752061306,0.014788710458104032,-0.01910906296036819,-0.05511331265753101,-0.000868321182239595,0.010008912698116275,-0.038024429601537506,0.02192294134475841,0.02353785690215465,0.06019671369861983
CLCF1,0.026621310962860068,0.019794665989412458,0.021258475267785567,0.05808956232383107,0.0011659007497679865,-0.024550219503420755,0.006843149320564758,0.01097400308224879,0.008656018652777401,0.010235240969792734,0.0035019217150107523,-0.018859541035776185,0.04733644591480201,0.016225462655771596,0.02287974716281122,-0.09756660111992445,-0.021645720329642393,
PSAP,0.0003398991597712262,-0.020595278042794297,0.024639802351176455,0.01077487482572105,-0.06734539809303441,-0.12284158347196117,-0.07360820442007317,0.013631593083833814,0.03307365268147122,-0.007067270635220065,-0.05852945320591385,-0.07593524308137685,0.08595270962290524,-0.06201579927404789,-0.036923463416271306,0.03708151439834599,-0.011026133402259336,-0.022685110912007953
EFEMP1,0.02838670084031705,0.012274617612926994,-0.03205581068993268,-0.007779059719909925,0.02943894211863405,0.055701344143214135,0.08367459380471437,0.0167938448730743,-0.03399631373778571,-0.012320167213024282,0.026288061120808028,-0.09528724816571821,0.07263255412692816,0.04622583348603829,-0.014082242808340261,-0.025562430959158323,0.012345020965803886,0.008620859239921685
C1QTNF1,0.03184158744724775,-0.03134960618033067,-0.022405877738594166,-0.01442995984143871,-0.010127817376753652,0.10156761505557736,0.05950125148624479,0.05432401602657124,-0.025175363476253963,-0.044556891155259945,0.03445911139829891,-0.07271073855719636,0.03660313077309971,-0.1322965006658313,-0.02630137207357977,0.009453831167566052,-0.04570451609507567,-0.03879252958470541
ALB,0.002419420664035033,-0.026348727100699205,,0.01705021922583573,0.049178745640421365,-0.01056875746658826,-0.023287255231626048,0.14089973691101107,-0.012884647897372663,-0.01660515987329733,-0.005546603725704883,-0.01738916059530778,0.04656401783860597,0.0408082769919016,-0.020776018637228878,0.02292310835733135,-0.019765828400857485,0.02333582658552701
CCL13,,,,,,,,,,-0.01875754768018646,,,0.008219524007792356,,-0.020741897352690542,,,
EFNA3,0.001857019001378268,0.0333449554002778,-0.0015872396673121156,0.0548808083712979,0.020502435130438795,-0.04347055411655426,-0.0610992620751834,-0.030213579160831405,-0.019014223867481705,-0.0015339731400831075,-0.03865082719620103,-0.08781805347615743,0.06992627941075104,0.01933586656657324,0.08404914756487684,0.055529825974063175,0.035344128068179916,-0.0025628639393011935
DRAXIN,0.02894200733038983,0.05018176631721589,0.01680024776953239,-0.01044733799058397,0.041424975272654666,0.13973748441208175,0.09717368122305875,0.01899647152094488,-0.010345739988249173,-0.01968330729910253,0.055459715218550525,0.07811572464219375,-0.04468790002923529,-0.06482222540492598,0.04607931285453263,0.019123953793182463,0.048092603952870884,0.08607654296157724
RAET1L,-0.027819712320458847,,,,,,,,-0.01239135195841659,,,,,0.03737557851965107,-0.03200244924520118,,,
NPTX2,0.06295091522654397,-0.025152695495855703,0.07162007811364722,0.005892564614322621,0.00044469683763708373,-0.09973970980639164,-0.11090938947351146,-0.02697872357359585,-0.04387168351297956,0.03501722940345156,0.05486875117295037,,0.06778940022623899,0.05112722636170432,-0.017141177832735076,0.08647486804194349,0.03904642137858928,-0.05962932213807425
FGF11,0.034511108967416736,-0.0006111449880639097,-0.028032327733747656,0.02857687356139842,-0.007817983081968955,0.1345576863273855,0.043100100996562314,0.03059423459022083,0.02460302995773244,-0.047647862189100346,0.14892132845552705,0.04324916077351495,0.0778493819178209,0.0023237361005983078,-0.01626890568976251,0.0736745316199964,0.02021562248097411,-0.046779473090594985
CD59,-0.0003036585234809028,0.016553841893485476,0.04619100609582767,-0.07659844961114406,-0.03021544879430071,-0.07593741686584649,-0.06570998039308543,-0.023160942665096072,-0.03891658427401562,-0.07931111537910902,-0.06898640355805542,0.03494669531265703,0.020192502231985612,-0.0517399407136765,0.0035780949658724558,-0.05135350889961332,0.033391727719208,0.03455907581587211
COL9A2,0.013425338945200121,-0.0015953299698276222,0.03404515743349745,0.007133138479155773,-0.025519236597958222,0.02910423864601171,-0.025426854443987186,-0.0643919244715298,0.025037363083898215,0.011724285064878923,-0.02117212214921655,0.010291054178180357,0.034594827320658834,0.08158624378139852,0.06767870232198349,0.10201424374943725,0.04689337891076917,-0.024461752050103574
DLL3,-0.023179853185222494,-0.008335083831929192,-0.005370146478007551,-0.06108412758636577,0.02819379654089913,0.1201761016623555,0.016601826468728115,0.023389674589547067,-0.021084059795450052,-0.021278177921154346,-0.03820757581447873,-0.025370289564963087,0.054648796727484746,0.12646351309984927,0.0642270717158082,-0.008993219865249844,0.032672146127282885,0.009503909922361763
FGF5,,,,,,,-0.0185435102464135,,,0.027731848300760045,,,,,,,0.06697359854842999,
LIN7C,-0.01526871345448628,0.02427552237611569,0.0676900690615825,0.024629076687120322,0.04334742303991771,0.1059425829637109,0.06633227868840849,-0.027872064988074118,-0.02642044059231852,-0.05070771403419507,0.014505358265350253,-0.03050897629482398,0.002641916484473491,0.021126020416655095,0.004242817155723407,0.11105292045788262,0.08012948162710132,0.030787336362388767
GDF7,-0.03487429212930178,0.1185379964026996,,0.006883583238208058,,0.11942295421310069,-0.021730985166260073,0.014388335179750205,-0.011344228328108302,,,,,0.0027709504131674103,0.023377838513622157,,-0.024934553161144804,
PSPN,-0.045600804589987776,0.012299813532489113,0.01881125990521186,0.025890857213118637,-9.028108606693624e-05,0.02347841277367072,0.008944861801955797,-0.023408125767164056,-0.033720838641413405,0.043074728967498456,0.00806404076684424,0.08566105898094485,0.020298922355616988,0.02942302905207643,0.039235164788654464,0.02636276656174602,0.03195395541758313,-0.06818920906550986
ANGPT1,-0.003515316458961845,-0.011236636056857527,0.0475569932574068,0.009216986048029153,0.053730909514491915,0.013861240278401358,0.10500493057158163,-0.042948789001818935,0.006141770979193878,0.031214382840817106,-0.025760978042503435,0.07629251149757042,0.014458913518374368,0.04954338381312985,0.017933777019523246,0.06679932425637045,0.027327902094802493,-0.023544268097765737
PNOC,0.03166317143812776,0.04260231659000356,0.07453626842167076,-0.0066322914655359295,0.02636684233028398,-0.06472304540239888,-0.08714039104690212,-0.028366519653430157,0.0010162323239379222,0.07595276643377956,-0.032162906022668566,,,-0.03187154966198588,-0.027281197023585946,-0.026830654510635963,0.005436195334501903,0.055390935386470205
L1CAM,0.10073410732539505,0.03783068724333372,0.0746532328529972,0.04541354063707893,0.018620748117415705,-0.034549092964657295,-0.07972518165865254,-0.05487547652565863,0.053183403913927944,-0.0062253824164616245,-0.034869428936415085,-0.08335226970880408,0.03415044177089122,-0.06733647194103937,0.04139874154192233,0.028011494245213712,-0.021956886443489324,-0.040727353641020696
APOA1,-0.06339201486496969,0.020385968225775188,-0.027150117893665098,0.009719505097970456,-0.0020733903174146515,0.016539838706354185,0.030748611504335544,-0.01670535487050554,-0.018359544386822083,-0.04320343909129726,0.03609953841606216,0.04003170016249189,0.053008075011524214,0.05562236248070269,0.04771047637747902,,-0.040303748813184416,0.18777439668921367
PSEN1,0.011521879947003827,0.017190791206493427,0.011824603378632564,0.053714948625121405,-0.005226623586851169,0.05174871914259773,-0.021056843951812836,-0.04026906280088626,0.005172788637976604,-0.045915233811844404,-0.01567173386593533,0.014947642638118963,-0.05203239993759435,0.055418464680257844,-0.07056005260092478,0.02428719055567098,-0.047126262165085225,-0.049767837947403054
CALM2,-0.024041791576604177,-0.019786091445375215,0.05461447785193515,-0.07541989455091401,-0.007158183508381074,-0.12095459516598105,-0.1274964622644971,-0.005689913580227729,0.03994732773194113,0.06373079464825282,-0.10572083932749964,-0.01088555240251837,0.04391569216761957,0.0773361325229936,-0.012247129823382687,0.01885234283295536,-0.03683982875843636,-0.13594612370025805
CLEC2B,-0.011492068474737778,0.03684004379036492,-0.09946564906899107,-0.058007877307961246,-0.045859594206038065,0.055732129813768655,0.08624668572127024,0.05017671870892489,-0.014972413265810952,-0.054335627572736495,-0.06062131890619533,-0.017058815660337467,-0.008032690092329438,-0.01805545339501182,0.0015957626578151916,0.09035516153891782,-0.018423325067622908,0.11950890535039517
NTNG1,0.0467604236197328,0.03582529510812992,,0.06147667935331314,0.021264648152079953,0.07779149746929029,0.047705025999408866,-0.007028172125312007,-0.015784307838596034,-0.027211062611042454,-0.021343976742520726,-0.03770421249251416,0.021308679943688433,0.09392774838985181,-0.001319167084316543,-0.057800703943182596,0.019964776648678868,-0.07813769575087438
LRIG1,0.04356865804890285,0.01887688037918392,0.1246380337248412,0.027195404835617484,0.04146825722773792,0.02582910062379025,0.08854465994670845,0.020037346693088876,0.02819729063802014,0.0005994702970708178,0.02857542510099135,-0.014618678783393282,0.07026635997270267,0.14892677404470223,-0.054525313193853155,0.006665441973974766,-0.022721776996318027,-0.018903127299594223
CPAMD8,0.001715411795822473,,,0.02722965246002826,0.0013060973379438981,0.016736727781795576,-0.016775100540044063,-0.01423012299500232,0.03553753188730982,,-0.007292883373296697,-0.0486062795262715,,-0.017552417252454263,,-0.005483863787635286,0.027536538599731337,-0.05742649543386298
GHRL,-0.048028621532306866,0.10163738708725466,,-0.010777033006441719,0.014179309011453521,0.02707028858450927,-0.03567461716799006,-0.014118741596039474,-0.010345739988249173,,-0.020745590520000627,0.10200031490243833,,,0.08845561277054775,,-0.025143494898531873,
NPY,0.023152127738792504,-0.040276991126447274,0.06921034049139092,-0.016034665976208146,0.029235576718206917,-0.09329766744491577,-0.03169235191272354,0.03341474301521595,0.028826279460636366,,-0.01846283657632224,,0.0688346462773084,-0.029772602416336624,0.025152828125528555,-0.06771884217884956,-0.022073114637465693,-0.07624800683368699
MMP2,0.02071224411588966,0.03803697009781675,0.14554906002529283,-0.016988678046034468,0.06539503687663681,0.11535539773564704,0.13604602050099757,0.010457798566938539,-0.007840025544786163,0.0058028896770580575,0.0004695150888720911,0.04163308060762089,0.009095191671297208,0.034377776924426354,-7.032745592533077e-05,0.07822441361110229,0.0009027918775297146,0.06467525421870357
LHB,,,,-0.02041375339632531,,,,,,,,,,,,,,
PPY,-0.008599699815889816,,,-0.0003065250418578935,,,,-0.010399904829109718,,-0.015359032420201396,,,0.05176995216373193,0.015368076985847252,-0.032556329428716516,,-0.03497034359201908,
ALKAL2,0.08956001190739786,-0.013467247652646046,,-0.02011717339946603,,0.03992486116054097,0.0007273017022761831,-0.025086247007410644,-0.027508118922691893,0.0028908357199452627,0.026026124907153114,,-0.0008221625412770685,0.01048433697654203,0.05390753754931146,,0.10373742089307658,-0.04114520451383075
CSF1,-0.03233123980436795,0.0014604245795418554,0.06666188442472111,-0.019185230544354993,0.02190444335644206,0.12716594649187754,0.023177652016545057,0.0025144459348009737,0.03040137200414337,0.006507311578572125,0.04469942354130713,0.012342606000134856,0.0538958413416905,-0.0665571788462254,-0.021474361000342435,0.09268951749875964,-0.02589820489869518,-0.015120406798487316
SEMA4C,0.0497691032167014,0.006020291404860394,-0.050407118397078794,-0.04676451230991139,0.05127019070738369,0.038931340971038474,-0.019665350916236682,0.0341866298292981,-0.00874065957978193,0.019312007973936056,0.003977299787787185,0.06451284558932777,0.0071020634832055195,0.0005106047555573726,0.03314919951721047,0.056047650116637274,-0.008314102589310413,0.020470811856842717
BMP8A,,,,,,,,,,,,,,,,,-0.0156893474455374,
ICAM2,0.014742501922103345,0.04978585987371333,-0.018599981720012464,-0.05628694331732382,-0.009920940402065086,0.009432812294543924,0.07376902434203192,-0.01903560096175842,-0.031629670000777384,0.10456747299136974,-0.006638824314398549,0.07239078421666634,0.016011089708055898,0.01992637777175846,-0.026465460872575793,0.029564080862269564,-0.01916898794015303,0.052723069709470646
SYTL3,0.009722903619583168,-0.04314342870501631,-0.03163518445579576,-0.017657988164492988,0.055524561725356636,-0.013032606191919299,0.012316872515615012,-0.018281577841708398,-0.011004380934850884,-0.012113826956030482,0.029835613731902605,-0.04284420187760538,-0.024576101666421924,0.0811990926775922,0.05159727603144751,0.027595655156158364,0.051462745404325466,
IL1A,0.006890837376018065,-0.02687206522119031,-0.07434264988738763,-0.038981078157469984,-0.03993663941773475,0.004737894978111128,0.03153324715736469,0.03241913290363834,-0.02916321078536475,,0.055377056888080804,0.1053658582913034,0.02175166843530644,-0.0034976003747481197,0.018460586422699567,0.06888378628961726,0.007410129231273376,-0.009594445461166747
HLA-G,0.056576665750315745,,,0.06139519576555335,,-0.019490225829686684,,,,,,-0.04258959166180813,0.06434124577176666,0.01888347560026117,0.023684465760998252,,,
PGF,-0.06672480777763816,-0.03365210770540453,-0.07264412910496472,-0.06411438864608397,-0.035146235803520026,0.01410668125331631,0.08584274741726153,0.006589571209637645,-0.01870691502559739,0.08009338775635876,0.06736799544058532,0.10074336729494925,-0.0032673700094411687,0.054099731039370165,-0.013615275027871885,-0.02353796105998859,0.040088152756107824,0.11014313379845705
LGALS8,-0.03380749205538475,0.012316278611847985,0.0731513860151335,-0.06435094458323416,-0.003255911068642403,0.03563252722198537,0.07705684046636582,-0.014194102768285664,0.023454743890134553,0.004741749161560647,-0.007274792170328427,-0.09573647463810397,0.024646170034212257,0.0033460471145173205,0.04839857767917663,0.09425345769575913,-0.006223337993471558,-0.01963783608931897
DKK3,0.020401696096743624,0.0036439199489851147,0.016786322583552754,-0.027780146966206308,-0.004208493032736447,-0.1488156839474859,-0.11033563802785193,-0.01472481365635757,0.02615377586641805,-0.04642281245408137,-0.07017453868884439,-0.0908162167570143,0.07969537244681874,0.013699836705050542,-0.048847893963632184,-0.019884030547738216,-0.018251870522926,-0.09437538305761047
COL16A1,0.009942037039525469,0.04223741074638522,0.11651090544963488,0.011339980013418849,0.05539229193950666,0.07038671225576257,0.03522851465424975,0.008298587845928955,-0.004895630041572448,0.09096646892943219,0.015225029007610566,-0.08224567012141962,0.05795229674606807,0.07382556476790789,0.059590805815297326,-0.0057990691435331285,0.05334812686008599,-0.019767095284885485
TPH1,0.03506407664661425,,0.0747903430835977,-0.03923522242729415,0.01745500849925247,-0.020652612189947066,0.018619983438959604,-0.01285798447723733,,,-0.019562001662923503,0.008453147979966862,-0.03189139290555591,0.0390268784062409,0.03464489427250095,,-0.006596290644945373,-0.04045908117428338
TNC,0.09486774492083838,0.10761038211874581,-0.011033986403454765,0.0938211813548237,0.009863507409039669,0.14307309101609586,0.09146240637113973,0.017615143210237633,-0.02243705718171152,-0.019924868316062327,0.09087847564008925,-0.12176507777148611,0.00039429679383664245,-0.0611806667019018,-0.004199939456454828,-0.03298307186138298,0.007620521303888546,0.08981231422358099
TNFSF9,0.016426267249666195,-0.02252030827035692,-0.030302516404644445,0.034954653696976784,0.10905602158455198,-0.0171259834162119,-0.03667066906195371,0.01463985594670635,0.04844236827435196,-0.0363490285044752,0.048487017633705984,0.1747288459691274,0.01867387387596542,-0.032526104138121376,-0.03545280787772349,0.19719177349118988,0.007733190771655055,0.024519939003572803
C4A,,-0.013271368912793761,,-0.024201689214807236,,,,-0.012328565529142708,,-0.018213863820748726,-0.017195742581238842,,0.07044100533038446,,-0.04266169186046294,-0.0716278958136711,-0.021128104078632814,
CNTN2,0.07025015640303373,-0.050274131713513984,0.07705810866109834,-0.019220348622403304,-0.0159632800654137,0.05939199528055548,-0.02130213648103498,-0.012762798881774385,0.010116066602856048,0.09909790363953601,-0.023415041960906133,-0.005721534515654627,0.082091767396943,0.11478067842954473,0.02614032974761202,-0.0440432932860466,0.01620543539790279,-0.027349500762994732
F7,0.03678045227042387,,,,,-0.017936852620646256,-0.01677509078979448,,,-0.01660516220341554,,,-0.04165561377625834,,0.113276191220134,,,
LUM,-0.01193297858741393,0.04644261612325096,-0.002302596604901268,-0.013174553844838247,0.016765946942943897,0.021153841635039364,0.09640471755244291,0.023282809361442183,0.045652029783363655,-0.05398054750301204,0.054998267289284225,-0.0019563285923709234,0.04449150482610858,0.04879332958268051,0.0008955314812240171,0.09023465167990442,0.013503719710409838,
BTC,-0.027819700732654558,-0.020767335229498016,,-0.017911608890705102,-0.020557594015674606,,,,0.013132192820311897,,,0.07992983177716052,-0.042080486964827996,0.11952804739067227,-0.021119949259751605,,0.041472721581433905,
APOC1,-0.0400834952180923,-0.08994450948992012,0.08552887136861531,-0.04004298234012848,0.015214736481641893,0.09925643819329308,0.1316096988137724,-0.034848135495938265,-0.025669875693513353,-0.0026297681089818754,-0.026246276710478907,0.022665601881749018,-0.04174519029808196,0.05360537705884888,-0.040803342826681646,0.02879549510280563,0.016529117615792108,-0.05529151050224467
PKM,-0.0044657617860350204,-0.0008932023523900681,-0.03525821038851838,0.08952086088923995,0.03944916044993567,-0.034583952153473874,0.06033834212087234,0.048274912140028596,-0.009950317013568107,-0.025405346226579983,0.10502693842878748,-0.05018197959502548,0.06569147752112015,-0.0885854222109023,0.03487814561798967,0.07386673070143637,0.019525046708354945,-0.0871047103857075
TNF,-0.015792701882462748,0.016584838157774427,,-0.019458144081065273,0.02364796330738204,0.025862313959023314,0.05452922409869913,0.022608580867179838,-0.015125243216451197,-0.023637682725126116,0.0187446716158253,0.07315617027607547,-0.040843265854039495,-0.04640071776909405,,,0.045215422061884246,-0.03673766861867769
GNAS,0.050768744266987256,-0.002767753335513406,-0.08064704425074001,-0.07191093865117493,-0.017920668838270627,-0.10519733818311601,-0.08944151547216891,-0.00039556933186289244,0.03797974080040682,0.01137379848069382,0.06948778480914114,-0.03720583870875526,-0.03880122189488648,-0.05941140861366568,0.0873987768704809,0.006940958744314358,-0.08439265602337784,-0.062479202285587884
BMP8B,0.0820149593004916,0.026202151870925457,0.0778810487141238,-0.02145557078718865,0.05087873122256052,0.12359296069586105,-0.053345519960134855,-0.03202056814782401,0.018346315785218538,-0.03870075367646365,0.12092494269036386,0.004502743913007465,0.02135696130437223,0.010474132827654878,0.029238152537719334,0.08565342551357567,-0.0007322283431686756,-0.006461886837818388
LIPH,0.04919777493024926,,-0.0012649624361279427,-0.011490754839146043,,,,-0.009940194033274287,,,,,0.05069754347678192,0.0037247419328270115,0.02913101986335316,,0.03036174014108695,
CCL28,-0.012743380651701363,,,,,-0.008604555354694851,,-0.015306263547237737,-0.01187875547483505,,0.22096093142860537,,,,,,-0.012182812216837747,
PTPN11,0.02197392688068643,0.020877614911351507,0.04710484248849275,-0.019557959935964403,0.033417262093936195,0.06397674533366811,0.0033512816654557623,-0.007581603775081857,-0.008878432732630852,0.041162929586203136,-0.007078345646729027,-0.05054418887750611,-0.0913549015164321,-0.037746467963345014,0.013210233794410938,0.0027350753793400034,-0.007735122393362057,0.009433960690844272
ADAM12,0.007139784231509095,0.06520607487729288,-0.03556114072200802,0.025494251261744816,0.010420254282551044,0.028308276687943505,0.07249603179459471,-0.03192609180559786,-0.011480078718376412,0.13099011991211154,0.0668851982072042,0.04241639625843549,-0.09270724183585531,-0.013674379719911598,-0.053105795448703245,0.05295146658426288,0.02489608676957015,
EPO,0.05033456245975622,,,0.10134410661691219,0.025963377227796517,,,-0.010399905283067617,,-0.015098054226955121,0.10092653740858118,0.030062224283071256,0.008943880723703456,0.0068931425126298245,-0.020658584594499586,,-0.012955408304402342,
EDN3,-0.0421453741199271,-0.032535171378876335,-0.03872297975908474,0.006120655870409352,-0.02872390465474108,-0.025726740635519954,0.03521672629920164,-0.01611934026711853,0.041839598328352115,,-0.019763855309795773,,0.12310979100254285,0.024054233158350355,-0.026520916663481886,,0.06814018486008969,-0.049001587350182944
CCL22,,-0.016778191132064465,,,,,,-0.02094043451144951,,,,,0.03932466400206732,-0.016267693925958896,-0.03544032236589171,0.019201329303675928,-0.02001950080601383,
CCL2,0.018367559519087653,-0.004681655955051341,-0.011010214876990354,-0.02429591042038921,-0.003906697641010819,0.025043720080717435,-0.023968053458124756,0.030803262276496976,-0.025606815907485935,-0.013060670057604749,0.06859845924517069,-0.08592211296508746,0.025937947987956195,-0.09489227884285728,0.024546175214749603,-0.00956444796731835,-0.028789638983361232,-0.025548197543222097
DSCAM,-0.0018217704284267712,0.0013076031000399384,0.0840528816978206,-0.02703070607142477,0.06639461060886569,0.10240582838954009,0.09838389313763048,-0.018125843225003702,-0.004780318241478642,0.1018858487212355,0.13017072307376273,-0.06206374216150835,0.042477904276066895,0.12867299600952245,0.06966075321580423,0.13668931649602828,-0.006084897834945207,-0.03825251321538838
GPHA2,-0.02541622057752559,,,,,,,,,,,,,,,,,
ANG,0.0614211886989149,-0.017596866780450308,-0.0675845413615739,0.029681497054876917,-0.01303704618346206,-0.015620863779139136,-0.01800398427869698,0.008978059235640292,0.051693894195227096,-0.04417321116655874,0.1765541467368507,0.009466266217760953,0.11126647663524582,-0.012253895689467817,0.022554150119305866,-0.05541638324681873,-0.04954542263594229,
FBLN2,0.04575883386872415,0.0335276713414775,-0.03333271593847178,0.020516905259967872,0.004741423186516098,-0.03966101350026685,-0.018878016868111157,0.055177159353166784,0.021038246682429155,-0.03186914521518574,-0.04008678516505775,,0.07262901596023792,0.04298987421687997,-0.00230413915381458,-0.05766904856034452,0.025034975528527636,0.07469991728343002
VTN,-0.017251931600504356,,0.01433618941043154,0.02943351647135144,-0.02826843513709448,-0.02065260543652426,-0.0008606735458100799,-0.0012568288914267978,-0.015839933268860466,,0.003985560037955203,0.03807520592009382,-0.042690056057783456,0.0136006640204475,-0.008868521243666149,,0.038750391875833554,
VEGFA,0.04534925178890832,-0.021448049639267667,-0.04916691388364503,0.07947178865424681,0.00660267654098551,0.12598697699216918,0.02274571396513614,0.034064660451647716,-0.023601908239907723,-0.07389020796782758,0.09652790949657801,-0.029966812044039396,0.013469547876408205,-0.10959092523291669,0.022281248113874823,0.09549481121887471,-0.02633170139039912,-0.09325898849214678
F10,,-0.019151243971079153,,,0.0150651299044755,-0.015225276143442896,-0.027276655363126838,-0.011403271364949723,0.10296890795594071,0.047590839222591816,,-0.038344973556348756,,-0.051768370234325144,-0.0005729992789755358,-0.05777993556126264,-0.022872705134486332,
SERPINA1,-0.007129373865049122,-0.0430472801026964,0.03140144518637226,-0.027317679109439576,0.00590120157750853,0.0991823038533671,0.07549788872337118,-0.009329209818080149,0.005491687043483673,0.023516791426607918,-0.0012043845708873894,0.04405767862489851,-0.03162241364534061,-0.08448782828466733,-0.0160989442560744,0.008584433421467367,0.011777915636272437,-0.0053688502888728715
VWF,-0.019047044672426718,0.015411197341881247,-0.03733140175088019,-0.03781170982712592,-0.01736427702737282,0.07267211000360761,0.1196741844820458,0.01948753556709708,0.049012043989334314,0.07499467496495492,-0.08006473340856414,0.1020051100816042,0.04382495402517389,-0.014350197540223038,0.01861064171075478,0.03220978987911906,0.03354760554225872,0.13530004525106523
GDNF,-0.019286712375034286,,0.11615413218167918,-0.014197299575131075,,0.13396000203282618,,,,0.04604465070218845,-0.002190031824111229,0.03432475917573862,-0.025878220055742873,-0.04528495517821906,0.00273746893158748,,,-0.057250560938506445
