,UKF313,ZH8811Bbulk,ZH916T1,ZH916bulk
IGFL3,,,-0.008855151360103754,
BMP1,-0.048503608886066286,0.08878830982763136,0.05703074388448809,0.03814949408614958
NDP,0.09686044861116216,0.05724516866999446,0.011630493814929505,-0.04815190719024482
TNFSF18,,,0.08292622619251362,-0.008337073868198683
RTN4,-0.029612615159090694,-0.005394219432308145,0.04115723650130363,-0.0233730220849983
HEBP1,-0.06449574309571955,0.051696539006519576,0.0376054233862027,-0.04402813608984493
WNT7B,-0.02434670617725043,-0.008181646015259916,0.038949265221302765,0.08886211746665164
PTMA,-0.006694817426612918,-0.054963954409316305,0.010866669831143028,-0.006488497637446921
FASLG,,,0.05482362959254095,
CEACAM1,,0.03272320408117134,-0.030943096836019528,
PDAP1,0.02602364612339929,0.01437175180395871,-0.053282754623640544,0.02612981474255593
QDPR,0.015714026710630824,-0.034553084988053887,0.029740991728548154,-0.10974951691071677
POMC,0.10809426796832933,0.004454991191677691,-0.05558814450208427,-0.022808524759821747
CCL18,0.07477465001372463,-0.028885790419194448,,
CCL17,,-0.023789039052984722,-0.020157673293794344,
VEGFD,0.11624145187992292,-0.016479393478345174,,
TNFSF13,,0.0391214855892876,0.03377538935265277,-0.029368626428470622
WNT5A,0.07057596523319538,0.04065457476173316,0.044430993144136545,0.019964123356230195
CXCL8,0.12909004265744248,0.003392428174593542,0.004390016918606071,0.1444626244930823
GRN,-0.05443887114459765,0.11983678000830492,0.05574040365719351,-0.06620289364797138
MIA,0.04740938928020904,-0.08808662253515043,0.04092679961329237,0.04300229502952758
COL4A4,,0.004539770571087593,0.028433243742510272,-0.00013902251089497933
TAC1,,,0.08605865515673415,-0.03384806622111109
RARRES2,0.16143608588812447,0.05237018311413143,0.047076104895867665,0.07076880559739836
FGF7,0.03202663735838394,-0.04563406479581031,0.056095543432696494,0.006629316527666237
EFNA2,,-0.0156625606494455,,
HBEGF,0.07827849776167348,0.019633125669799724,0.0520065819592687,0.05479772328760477
CSF3,0.10557865211685413,0.030555030560771107,0.018070375133727595,0.23912815086209463
PI3,,0.02149868565056194,-0.009346293132436484,0.15151704417369088
PCSK1N,0.05512168247184244,-0.03577806453873043,0.003233644407291132,-0.12713282320741845
NTS,,-0.01908185797021459,-0.03142825096657702,
SFRP1,0.010351742631628883,8.668964408985266e-05,-0.030697938035760913,0.041507475841431496
CXCL13,0.017052216324589003,0.01160233994803157,,-0.009716234046576082
MICA,0.08345573226062493,0.002039673176100569,0.05721428154387514,0.04160112410868265
TG,0.01253446034564235,-0.023501394050835685,0.060715621622541814,0.03876521227308181
ADA,0.07233017890355589,0.07888510379225531,0.031230796402512417,0.11109312656545602
LAMC3,-0.02648427271597123,0.08870304577186437,0.01828182862785529,-0.03949536774457988
CCL7,,,0.14815757393235418,0.10439053899621284
NGF,0.057454466847159276,0.06463206652209606,0.03497188389493868,0.011897337647394403
TNFSF15,0.08790996339930394,,-0.01958079294846357,0.11428192608646999
HMGB1,0.05949394908205535,0.022476597129311514,-0.06969853832556931,-0.1025406109288901
ITGB3BP,0.021372727786426057,0.0591136151986582,0.07097872549734267,0.06943745273707616
AANAT,,0.019571080936907563,-0.005028921273829596,-0.021082127503920772
RELN,,,,-0.0025590035758917495
IL15,0.14197243333713624,0.10768230021332442,0.08170218175789674,0.07459037368636584
BSG,0.09286449181682334,0.07224289501123944,0.07528591915729906,0.01363731838568196
ADAMTS3,0.007303824262499791,0.03360524693807937,0.08823627611406414,-0.012717760653435311
CD34,0.0016074173895375165,0.08649847763013635,0.024392490828455765,-0.03301695608604682
PLAT,0.0055849690064985105,-0.008925489829678538,0.08039240584487409,-0.059339632950977605
NTF3,-0.007758767578014236,-0.018163855555378892,,
LTA,,,-0.01827158868161864,
CKLF,0.06364378002404447,0.045920187451229756,0.06542470247608852,-0.028640748036770115
APELA,0.13412066276780746,,,
CD24,-0.06949999105637465,-0.05411298579925152,0.020610469213545417,0.13900407299111522
HSP90AA1,-0.06883630878868685,-0.008436110453298555,-0.0766028836556721,0.008492198562853989
BMP4,-0.016950240061763832,-0.01695535659320623,0.09555982241570465,-0.05846543554120399
SCGB3A1,0.03450496213546944,0.026043988619964587,0.04449069266358467,0.007888106982114602
IGFBP4,-0.023245123019829804,0.09685916721440935,0.06983705271291349,-0.027820281889478354
RSPO4,,,0.06186464402903791,-0.02658372770033978
LEFTY2,0.0592013354720511,0.13982625677446214,0.08657432328407282,-0.006757985840373785
PF4,,-0.014355821204806437,-0.03166834521486816,-0.020824538139639154
ANGPTL2,-0.10118984483548132,0.028861987377602396,0.09914466195251738,-0.04470588890758693
LRIG2,0.02563748802813542,0.004527613880019985,0.04355264024031324,0.10684036998600736
ICOSLG,-0.06919247575245158,0.03801442542791669,0.06312025589546143,0.03672026523770816
WIF1,,,,-0.03821258255592643
NPPC,,-0.027162176133827334,,-0.009741736942414371
LYZ,0.1366632163576055,0.03893662991834736,0.015059998305340785,-0.006561607316933065
EREG,0.05502967555661866,0.045594229538239744,-0.010158738390449163,-0.023975212309758274
SPTAN1,0.08356882964508307,-0.01788133145990931,-0.028979663618659578,-0.13299320400045814
LIPC,-0.011684715745544211,,0.07829619789580515,-0.03247462069345389
COL8A1,-0.009672511989763322,-0.024686403797194566,0.054489574998410624,0.013644464530427069
GSTM2,0.03703369830964214,-0.025349540184140765,0.02177858579205022,-0.04015459291162928
SPX,,-0.017824586966550118,-0.06012455598959312,0.010065992597968355
MFGE8,0.04377153395774363,0.07825790770749415,0.06183293773586039,0.03458646370946278
TGFA,0.03728005002985341,-0.007703091382203891,0.03414863984102427,-0.026547830795712542
SLIT2,0.08847595365641868,0.06965588056093057,0.033381590379184575,0.1049319963169947
PLTP,0.0027472550924065504,0.10050741334584594,-0.0545453747051852,-0.01970497645102891
APOD,0.05954349404334358,-0.005015287719588302,-0.032719932866016835,-0.13127788144460265
B2M,0.14998062676608984,0.12239832766473084,0.034155592172176015,-0.057968492345363935
OMG,-0.017795746140653435,-0.009455793732244174,-0.027036945650199467,-0.09918867665344103
CXCL3,0.09894794391457387,0.04053007760007163,0.007396463211858779,0.17061819998560418
CXCL10,-0.024248527137230188,0.023357736545912097,0.03397369745409498,-0.007283564023138003
RSPO3,,0.05622191977536219,-0.02256880794096367,-0.02937109635629687
CORT,,0.011400259691507516,,
NCAN,,-0.026460735438026052,-0.03023625514554264,-0.0830982409052057
PRG4,,0.07149818527592222,0.018591093189986037,-0.01214781025470791
ZG16B,0.09095890894450681,,0.07684292740052305,-0.017765466793822286
TGM2,0.06340393893389595,0.10918225841833758,0.04116395062367705,-0.04035628272012998
VEGFC,0.06079036945335116,0.08163354204144203,0.03342913760663885,0.039726853924629935
WNT6,-0.03544757050741785,0.03041181216956635,-0.02139862712794539,0.06541606827987542
NRG4,,,0.05048558420176467,0.008566590642094323
PMCH,,-0.0015808571303228514,0.05974187349001855,-0.03535371016103584
COL9A1,,0.024140159527750615,0.06153231396750104,-0.03651902428430933
GDF11,-0.024206920233682806,-0.028511418281991437,0.05876507488253786,-0.03025596140289819
RAET1E,,,0.06201880370360335,
IL24,-0.01999018821058761,-0.014126924934463662,,0.2975124656867328
SORBS1,-0.006271166688565521,-0.05292197472972676,-0.031973824205780446,-0.08398540228965162
DLL1,-0.01774246922666557,-0.016437947434962755,0.06665602693017139,-0.000773547346516183
TLN1,0.04277510280755955,0.061397052639313325,0.04785045590758668,-0.016175686598474195
COL2A1,,0.1466433720123725,-0.03284524360056021,-0.024871703079414883
SHH,,0.004157657604927295,-0.0078031726607264,-0.040634497715279314
PON2,0.12473610116505016,0.03342947170148792,-0.026705003867370927,-0.03973081237859696
ICAM5,-0.018923169310253996,-0.004432170464991384,0.05559606664967603,0.028314682050400997
HPX,0.04535823603425249,0.08986582147098579,-0.01883044553054136,0.0762323511690098
SFRP2,-0.019728550019655677,0.05809004093397332,0.028820089284560462,-0.027208580207850004
CFC1,,,,-0.004225768043382401
CD70,0.061883263304424986,0.1278635483276623,0.0291815578278953,0.2173571900019826
HP,,0.10624672712085369,0.10628480892114113,0.01673489655107833
CXCL2,0.11592238976591715,0.09011316081561462,0.038218819476211786,0.08541097270388259
NPPB,,0.061792437586142404,-0.022893544728812693,
CCK,,-0.06755055911349184,-0.015784597156439126,-0.10257956525973122
SEMA6A,0.0890366701884057,-0.011088279546334632,0.03109430215186741,-0.04085721415888813
IRAK4,-0.020047142408643335,-0.0015092452460267437,0.0654291439806306,-0.006509227020351015
GSTP1,0.07386825760137516,-0.0064072927910275865,0.026138034918263588,-0.028967505427010026
VCAM1,-0.06577547611351682,0.06839688169159706,-0.0009188194391024364,0.06077396822296318
NXPH3,-0.03772217609393601,-0.03203617663741303,0.014653674294957593,-0.09168356700525311
MTMR4,0.050155431354814324,0.04412792075188355,0.02404373776398597,-0.004833718450067525
LAMC2,-0.0013401525710555404,-0.01855261637802269,-0.04361922329584253,0.0116894105033488
IL10,0.03795443283920334,0.007536996584489034,0.025657922563479978,0.0012076609058013592
SEMA4D,0.06425293916280109,-0.02386730010309026,0.044225830179121926,-0.05678850325795688
TRH,,-0.003126866497889107,-0.025642305371126457,0.05973234413889212
SEMA6D,0.14267300920361892,0.0025490075702443962,0.011211270642770747,-0.036641335094164264
CEL,,-0.023064078231759166,0.06316616192450389,0.0962640158195233
PDCD1LG2,-0.03359174527394285,0.0843009297975038,0.09410642948934456,0.05138937558759084
SPINT1,0.04098897470551794,0.08027823237894637,0.015100328873376827,-0.00419066474292378
CTHRC1,-0.16900237189985118,0.152668644293165,0.02698930725842802,-0.06304715306941362
PODXL,0.03952912127534504,0.09328776386650402,0.05219500001042168,-0.05958450439482648
JAM3,0.04942758723468075,0.09331163663969783,0.0058831905273244445,-0.025773921895522
TGFB2,0.05602284944403925,0.03320763548046938,-0.014664372555827525,-0.004597660168075125
COL18A1,0.05920582509277736,0.0698929333388765,0.022778285320242377,-0.057986103171164226
NODAL,,-0.017450080069628292,0.03981804399434887,-0.009393477905720557
INHBB,-0.007621232432595219,0.016156414759181337,0.04963537401194745,-0.008446857376803276
LCN1,,-0.016479393478345174,-0.02593089487297144,-0.018646227177052402
ARF4,0.07578377938190999,-0.002773554457310609,0.014958506551011793,0.10020600419833763
CXCL14,-0.030878771536823637,0.023186533802537036,0.10129381380261905,-0.02539663523116347
LIF,0.08273652203166877,0.01682007492195405,0.055554468647191456,0.10299865189371696
IL17B,-0.04803316315305277,0.06851387012735766,0.007115091143712972,-0.021082123270052672
MMP1,-0.1023344632851705,0.06741781572013689,0.04596359160675115,0.07794572610654234
MATN1,0.0556486765210103,0.10166717903106497,0.07597920034269591,-0.019212350633160607
ADAM28,0.0559006098111936,0.012556562610204235,0.07819448291037275,-0.018862583132468913
TCN2,0.18086950548810074,0.03661818961376595,0.02063759855284179,0.012071512575463534
THPO,,,0.01602911090768745,-0.028791454218408525
CUBN,0.03164171639660721,0.011969585813108096,0.09320776216722404,0.060868137250524514
TIMP3,0.005067171985005866,0.001807333278990672,-0.007044768008767305,-0.024755673458743407
PIGF,0.031110917417196973,-0.00281744093529224,0.06696004015909938,-0.027638085191392138
CRH,,0.09831515074013501,0.16085822152790083,0.01875580570328053
BDNF,-0.03083483186832339,0.026755994842122766,0.08661747089688461,-0.007105730240002006
CCL5,0.07154899189267584,0.04778755533509015,0.02597112751118709,0.05127364405466711
GAD1,0.06025883466266362,-0.03476810625617886,0.0017897510395485862,-0.040441023221655006
COL14A1,0.04433172554765535,0.044554622136926056,0.0634906990667179,0.008619838606660922
HLA-A,0.03779867655540784,0.07419564440064183,0.04652636040293257,0.07257684538313859
FGF18,-0.020756437021781114,0.021615849831517195,0.006704281167340002,0.10840589882837157
ADM,-0.02819126738303083,-0.038853931474590375,0.022234696919068587,0.10422333141719446
CCL15,,,-0.022239571241945748,
GNAI2,-0.023308744419208532,-0.0014201153761913973,0.011779065322998253,-0.04095082968006855
HDC,,,-0.003894735553660735,-0.019212341932068833
COL11A1,-0.00337808448223624,-0.027510273731684486,-0.004449859078138118,-0.004542056583566274
NUCB2,-0.04091736967621478,0.03710560306402264,0.05277512482120429,0.08656345834653548
FGF16,,,,-0.01893126538521314
CXCL1,0.19337113611410314,0.03644196929106692,0.05710754220687397,0.036878199249644854
VCAN,0.08662248154751893,-0.05450332905118504,-0.018003668604683314,0.02878728519383427
MMP7,-0.013366810529305013,0.10769761271636807,0.038515027550757884,0.09176752975836514
PTPN6,0.15135646747312437,-0.018220640118012194,0.07101957664737485,0.002517301646919308
PTGS2,0.1031592000630005,0.016344882371465422,0.04686003983969545,0.06175880890669852
XCL1,0.08823833320127479,,,0.07000693061774971
CD58,0.10134315962326286,0.04293088879668548,0.067779585954186,0.032306918855363284
TNFSF14,,0.029370156962464877,-0.0059840940184921945,0.044732387402177026
CNTN4,,-0.028310884624723177,0.008008714632880099,0.0017174245319922718
INSL3,,-0.016278787235286668,0.06545705332661782,
BTLA,,,-0.015304638508923857,
MFNG,0.03006441668628353,-0.008782896642789428,0.08431403828923678,-0.019392791064987418
ICAM1,0.09491506675033594,0.08260368522966229,0.0951215302056478,0.0941614906592027
PROS1,0.060391371715659115,0.018793483775625505,0.10919778948962823,0.05677574690074593
CLCF1,0.12987968592457994,0.010639094589138582,0.10784321015753144,0.08601446318080401
PSAP,-0.14938269209157246,0.1150484839381434,0.10790856011981172,-0.03160155771970885
EFEMP1,-0.0308135041156909,0.0227039492683008,0.105453521682836,0.048249067959300604
C1QTNF1,0.09530738743169706,0.09924952775270816,0.06130109760855105,0.043845031079126774
ALB,-0.018923175531457587,0.1309718949745093,0.016185148890791083,0.045219483086207345
CCL13,0.007760310805066152,,,
EFNA3,-0.01842464721822923,-0.0028386129067413048,0.08956474818272533,0.042649624702011175
DRAXIN,0.023406380403924294,0.059071734885389346,0.11567229303871938,-0.0046982926180555665
RAET1L,,-0.016479382678440742,,
NPTX2,0.010449798131457834,0.08396188386977663,0.020884484578422784,-0.04944315067844677
FGF11,-0.002306823628591691,0.016036929819788524,0.04615030625220953,0.07959072109105605
CD59,0.10096363060323377,0.11015128430990548,-0.0009168419924861366,-0.08470855596616174
COL9A2,0.0727739332710597,0.0024820029680202122,-0.005320709146423924,-0.08301774044135915
DLL3,0.12168954133871332,-0.03559911023345141,-0.08877458130135812,-0.07064520189388829
FGF5,-0.02690815578059748,,0.024947863680844694,-0.03247461091218295
LIN7C,0.058983208317464314,-0.03502349946371892,-0.006848070142651137,0.011279662423649072
GDF7,,-0.01412692941015952,-0.004888779862608341,0.02577845366659691
PSPN,0.0393651253007224,0.08369751869343497,0.06813884522815242,0.004471490471865844
ANGPT1,0.12244558051189214,0.08164418048147638,0.03297778905525554,-0.02665184115590167
PNOC,-0.018923175531457587,-0.01502263887478628,0.008748623471564325,0.01671691201561292
L1CAM,0.09108781216038099,-0.017364887033443133,0.006608587137795163,-0.03153802784343251
APOA1,0.018151137480144193,-0.03951709971989845,0.07009518313646759,0.010843751837226143
PSEN1,0.0719357585859048,0.04016029257186711,0.001705585061700538,0.09068385414142985
CALM2,0.12130048929763297,-0.020143962110285737,0.015808647791452853,-0.14372799374539158
CLEC2B,0.025631806256372913,0.07918091535637913,0.04261654125539616,0.06456572148113808
NTNG1,0.044529513582952825,0.032439792276307236,0.06740336538745662,0.01770669731438943
LRIG1,-0.11121916023488237,0.015473872712243457,0.01079980446935176,-0.029084530023569605
CPAMD8,,0.112093033613736,-0.031906816160977625,-0.020824556858314948
GHRL,,,-0.023600569512591894,-0.01835706355103588
NPY,,0.05686300997085103,0.11574719675593648,-0.031994581345568034
MMP2,-0.16921647921183458,0.09495929296500573,0.001659626884304702,-0.050720213762620044
PPY,-0.01750309353830421,0.08996269949032626,-0.004135229669450027,-0.03727850919696475
ALKAL2,-0.0446245124327604,0.016932219085344966,-0.01622544705830664,0.09981737079249632
CSF1,0.13825808652941687,0.06524644202468745,0.019582348792303687,-0.011202685084644542
SEMA4C,0.0052401570262957465,0.024776995869381483,0.06982014720321754,-0.046731582847832846
BMP8A,,,-0.027331427393287,
ICAM2,0.03005094448460625,-0.011186817153394183,0.04598271107168344,-0.04640407605831972
SYTL3,0.034718829240641146,0.008681629236702121,0.019468456632581742,0.016837158131338667
IL1A,,0.008246891184099334,0.0693899273122273,0.17169754535487639
HLA-G,,-0.0399561288230264,,
PGF,0.10149704446696542,0.018556565898934507,0.05604295141775987,-0.02354809753580077
LGALS8,-0.005501531081564267,0.023121764688126666,0.04151078921546309,-0.010719342291110705
DKK3,0.09627407996062089,0.0448293298987025,0.04177821249787375,-0.11970546797147567
COL16A1,0.0496967321726406,0.002179170238520087,-0.02262584552414693,-0.06209181425273373
TPH1,,-0.043027121315652186,0.07163947403152249,-0.007017429729989526
TNC,-0.1400199916137979,0.05560739495166909,0.12425451516917957,0.0919755365496374
TNFSF9,-0.00389726939141844,-0.035489854697303945,-0.04325399474929385,0.04762219885957358
C4A,0.016329737276556205,,-0.036805943943016825,
CNTN2,0.012058499966654534,-0.06559960784832959,0.012326511108032826,-0.009914102720788685
F7,-0.018923178186851224,,,-0.006187612128508389
LUM,-0.0163375640230335,0.09315954147577721,0.037102438199680315,-0.028089336868889304
BTC,,-0.02407370160661679,0.009799724706249515,-0.01238671091483299
APOC1,0.12049891835689534,0.01354286983282813,0.006089594208065634,-0.04293827243941222
PKM,0.04326319383117242,0.025277986935009922,0.12741123858841405,0.083293231522648
TNF,0.08616813173479841,-0.016479387173196077,0.10636364101023363,-0.020033484690109682
GNAS,-0.1476556640243213,0.013182430920654901,0.022479743670896744,-0.13184728433466167
BMP8B,-0.01574891858219513,0.0032440955070220275,0.11633697235922645,-0.027348014517756578
LIPH,,-0.018373098955481986,0.05785756484146755,0.02921210934340179
CCL28,,,-0.0022464021901254204,-0.030309778388146018
PTPN11,0.009371240066638902,-0.07795069387200652,-0.003176996081512724,-0.06231768245308303
ADAM12,-0.09990938240331372,0.06710385588280343,0.009941095971107707,-0.06562990644765829
EPO,-0.017205683805524487,-0.01908186391261306,-0.022568803619864734,
EDN3,,0.028148069195230416,0.0007483193207443036,-0.031944818267870934
CCL22,,0.028462875087176768,0.013995197049487441,
CCL2,0.19092273047218444,0.05779276154508366,0.11306349495003966,0.07624120697314733
DSCAM,0.051534726867638915,-0.04061528124523769,0.10847693688912467,0.05126819646861488
ANG,0.01987713500786873,0.03357751857209789,0.02886471771138076,0.11823978495699042
FBLN2,0.06600269880734731,0.013220090259411501,0.011291412679162989,-0.06220233718672545
VTN,,-0.013417982025466449,0.00709335861202915,0.0013048158477910723
VEGFA,-0.055727321529727106,-0.04228864755856561,-0.003835118803745318,0.12939246826970044
F10,0.01477153943916969,0.0494306315382957,0.0041262889111575414,0.010896164761807757
SERPINA1,0.13778700574219999,0.09523398391424366,0.03277162261031231,0.028558387317520036
VWF,0.03316089983197038,0.05612319703264836,-0.00030550793419823196,-0.10755618512138325
GDNF,-0.001977195177107842,-0.01906142787362415,,
VASP,0.129494061522065,0.008319276264437016,0.08568789273414985,0.033346032435701806
ADAM15,0.05121758822613405,-0.005722151761548717,0.04524468768055641,0.028359908469209705
WNT2,,0.06500645761728044,0.06800608454792607,-0.05042896360589992
CALCB,,0.013565253601687975,,0.1374868512200005
OLFM2,0.07532105603963898,-0.017312761429705937,0.02970586229083912,-0.0764622503902091
MFAP2,0.021662581288120764,0.07130374262720231,0.08401749231881078,0.08948335194906272
HLA-C,0.1363041533232701,0.07689370484865446,0.0813553556100039,-0.0008540446729594095
THBS1,0.05929739909436417,0.05977652316342455,-0.0024198422009794563,-0.026210504244690493
HSPA4,0.046469840823527446,0.03681144577242537,0.015446526541402163,-0.051888444213311284
LMAN1,0.008183233599096597,0.03500441216960945,0.011769323646171493,0.07340063010147548
LYPD3,0.08303062032593565,0.02939058448812863,0.01500775814041812,-0.029177318238772322
APOE,0.04098388812369296,-0.015834746506098507,0.00971698047333167,-0.13931764732483862
SOSTDC1,,-0.012956431245342086,-0.02619978978138231,-0.04003088890770118
ANXA1,0.13339267183302708,0.005000564461404659,0.007286233795616996,0.07562691025810586
WNT2B,0.03494403806685242,-0.02501718007139003,0.03170433192638016,-0.0058633222351601655
AMH,0.014688412762454752,-0.05734392375177714,-0.017174976135500022,0.08473035596230079
GDF10,,0.08715167099975338,-0.018134603527734314,0.029661791209753777
EFNB3,-0.04754096029056811,0.04639484977426356,0.06724175869409334,-0.036920371535663965
LTB,-0.011004903622295042,0.011236776816039231,0.0561939398974696,0.04597728307165136
ANGPT2,0.05138799832203458,0.054945205219106556,0.02264632532444535,-0.03423228286940985
ADAM17,-0.010257899215374051,0.031233992070966284,0.04591040225120791,0.0969990876123289
LRPAP1,0.030527557538830245,0.04688800838773057,-0.029357044181814652,-0.07725553137938015
NID1,0.046616538683300526,0.06327764219068512,0.026285150525069464,-0.03448931312929381
MST1,0.05204102516609535,0.015012864381871245,0.03204145723535935,0.02534445398803682
CCL14,-0.026539844977660883,,,
DCN,-0.024485226469529976,0.10623839247505226,-0.011911360464283342,-0.07616580206249367
IGFL2,,0.17645335484757532,0.013092105173038998,
COL7A1,-0.07053602677982161,0.08932163520258252,0.09132381216170948,0.007775629835745662
CALR,0.015765873685274386,0.093981270664554,0.056133962397575794,0.10893703347926498
PIGA,0.005717583081287194,0.0496409030570335,0.05933679674932462,0.06338621065967841
CD200,0.01820118693815791,0.08302295106339652,0.04341281296695063,-0.04184727763145613
GRP,,-0.01782458818535659,-0.02677934146399872,0.26269862125396204
CDH1,,0.08799011945491578,-0.007870187216408316,-0.0316694609837355
LPL,0.034097225190911254,-0.057983470242134794,0.023222780444349538,0.02795267871402885
SEMA5A,-0.08110946900497802,-0.011125204726230364,-0.031627412716199794,-0.07242614017944939
SEMA7A,0.021290056150215276,0.04046554487907772,0.05228239474922201,-0.007886876289128264
SEMA4G,0.011168354698953324,0.030113369441410246,0.04520684926679999,-0.020195634292243664
SEMA3B,0.0174516524658512,0.027968276468923893,0.06730858409218336,-0.02759595349655324
RPH3A,,0.02991349606941293,0.04350345982773159,-0.035452147772339744
JAG2,0.055533394395858436,0.011651170922858865,0.042517280931947,-0.017424752315131044
CGN,,-0.006963148566887364,0.013532995487925284,0.1721533945760438
GDF15,0.07706489074131478,0.007194041023349431,0.11276450187731718,0.129579186063037
SEMA4F,0.06146056137990139,0.05028906411219617,0.039376449117605565,-0.020843007597149407
NXPH1,,0.011850912560363464,-0.028793532106365136,-0.043166296058607355
ARF1,0.11251666065632862,0.007803539517088652,0.0030111610483469354,-0.00927207930806448
DSC3,-0.006432466299193555,,0.013224644900002238,
EBI3,-0.010757621192490734,0.052909098404305764,0.0517237757889106,0.05942423888848798
TIMP1,-0.02690757685731186,0.038189017411002425,0.056929610955730084,0.07837511643835536
