,UKF248,UKF259,UKF269,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
BDNF,-0.005082760021299371,-0.03828999130108204,-0.03135451216283759,-0.029958029806863025,-0.0008594146385894482,-0.0165826186111837,0.0014369356779105429,-0.01725437677710166,0.02231387352058801,0.029621357472581784,0.06994383885703985
CCL5,-0.024307268771311705,0.05316178932351338,0.010920569538874374,-0.017190967535736183,-0.0030181903471660793,0.05765009346836795,0.02979159283804177,0.0057909082246963605,-0.03219924331334304,0.0004980519169238762,0.01866844205267978
GAD1,-0.01406388593530859,-0.03159682976015776,-0.011315213489900644,0.04603399926085671,0.001767676732119196,0.10321514297993428,0.09467862636705913,0.04421477851758385,-0.06905891535468588,0.009876680767707816,-0.03556046896187107
COL14A1,-0.031379276787245704,-0.011151718974333877,-0.02721490762518677,-0.02645601270183127,-0.02193792892769778,0.039279746381779355,0.053355331974338185,0.024742200637454543,-0.026429354317188354,0.11842725137463428,0.026578575961224617
HLA-A,0.049624779350172954,-0.003840112331790828,0.11135718907987277,0.07588949170158647,-0.02804996782955848,0.06675056916923372,0.10690750832490765,0.021320324319009223,0.05106613014201543,-0.03090445734249257,-0.02766160099249801
CD5L,-0.015515170786553033,,,,,,,,,,
FGF18,0.010148140471807173,-0.01341848101547712,,-0.013050568919496392,0.13462240915098947,,,0.04918288773693833,-0.02211310718759952,0.00178169121686796,-0.025419742568675883
ADM,0.004512828809354084,0.01896939296706462,0.05216714546366139,0.0006461301771885252,-0.041674373347581756,0.12633961551862397,-0.05227745666855563,0.04680717686657155,0.03371923096379455,-0.03386909363247621,0.08380181923766142
CCL15,0.12073237519684496,,,,,-0.0060752482166708185,,,,0.03987106973216183,
GNAI2,0.04869806029299032,-0.018682970391023807,0.1055992053844901,0.018039438211927973,-0.03069790400342434,0.05653911655120165,0.07176505354678463,0.04095315297029368,0.042705660466420395,0.012840573331259505,0.02265748837929648
HDC,,,0.06162317618139165,,,,,,,0.011199535739296926,0.00833324681703937
COL11A1,-0.03833103459873268,0.03537760095922264,-0.027892111290097363,-0.024925145716990768,-0.04700224893513246,0.03673746804683388,-0.053963639410152316,0.05253109426664335,0.016412743018939115,0.015475198832095612,0.005161192329778234
NUCB2,0.02234366908499276,-0.002865272920806434,0.06615530623758918,0.01524165819900461,0.05551084895749444,0.015681403790891196,0.05703943407946028,-0.007847196223161367,-0.017315951031766814,0.009916846027491329,-0.07169520820052631
FGF16,,,,,,,,,,,-0.018245545593329172
CXCL1,-0.02610724986906369,-0.030807604084575994,-0.028760806934621002,0.01352881552005795,0.024055752485090693,0.039219968630394564,-0.03001967193161761,0.07707711575065317,0.070062428194655,0.046216389268229394,0.06795594322736669
VCAN,-0.00557148524787083,-0.05728690670112498,0.024180650794875625,0.06988998886673561,0.046197249023997626,0.0016209254318986898,0.02239324838455464,-0.010508457549180318,0.029752350775720866,-0.04638758094633049,-0.004969072971008206
MMP7,0.010251697821118576,0.016765874867016115,-0.011198018925121397,-0.012028206297020975,0.0006621096483797356,-0.010508943915851629,0.14265074537171069,0.03637160556709139,-0.03295461914526092,0.059863108054694025,-0.05656550650621338
PTPN6,0.07816120976947391,0.003814408213742204,0.07392381874257103,0.013428564853385894,0.027456099436401406,0.020210610194818925,0.08027808392146593,-0.015177736742136664,0.0009671066050474303,0.06516224794421753,0.010390042032779639
PTGS2,-0.03521957593436099,0.01760776415991194,-0.027701012361177692,0.0620707022558385,0.018956944525046475,0.0846798361299398,-0.06735375842809038,0.05646672519758213,0.012603584785170381,-0.024294316634253004,0.07900664797232174
XCL1,-0.017001852136449676,-0.014599787569473756,,0.03518057345748124,-0.01502169466693944,,,,,,-0.0329533620961083
CD58,0.0068732775472706625,0.0027365779299803263,0.056749575551915045,0.06026157817418308,0.06267921496409802,0.13302382374819355,0.14884387931130627,-0.012536340079010553,-0.03915294898470253,0.034688363289816004,-0.006649861634177124
TNFSF14,-0.017131118757724884,-0.030665806093299646,0.01095399218443011,-0.01463073728208599,,-0.038443270581293765,-0.014376154182252644,-0.02874893486377925,-0.018477344589452077,0.004550324084610126,-0.06453141080526131
CNTN4,0.047826113846197636,-0.0029922643865316753,-0.0397618523829368,0.010239573217768529,,-0.0358695290986453,,0.0750176281538474,-0.052942499028504474,0.07779567249854291,-0.008826113521248673
NTF4,,-0.01846809191653219,,,,,,,,,
INSL3,0.028741615297708276,-0.013418478383520388,,0.005704947001148014,,,,-0.01668743113982496,-0.018477342804243076,0.015618016336493049,
BTLA,,0.032472492788489536,,,,,,,,-0.02004286278496143,
MFNG,0.0493926761981315,0.05923309214950726,0.026749257631170375,-0.015041439726027101,-0.02709566372000976,0.041985209437534324,-0.03646034458279508,-0.025385160128296082,0.009790859975981784,0.05058279962595974,-0.0569533641855565
ICAM1,0.0016303163794343146,0.021415282375165254,0.0862552125859244,0.05447182696851532,-0.0251243786691846,-0.011198139818313494,0.08015597560092727,0.04489287426862505,0.0035391470896035684,0.048156332137574254,0.030435850450678276
PROS1,0.09639357382058614,-0.018424932042526477,0.08950710944144037,0.02613190831715124,0.054270849502278576,0.08577522330556676,-0.048846063335679604,0.03176440251062397,-0.020787303959199494,0.05545303145683275,0.0577112128806294
CLCF1,0.009696757101863625,-0.009888218332082149,0.04288938641571092,0.005191921695616995,-0.030790168135784193,0.15455285099050725,-0.06237330974630603,0.03501856621340882,-0.02218876975565138,-0.004077044310629361,0.0641487666635967
PSAP,0.017746302371703306,-0.03138106156804485,-0.0911143994306224,0.013528211416223962,0.005959780887358889,-0.02492596993342351,0.08327043220812753,0.019477818772159882,-0.010750522555103692,0.08450689786376718,-0.08725177117580199
EFEMP1,0.042359468209417564,-0.011374695927280897,0.07497953038556116,0.026092874863045123,0.07002601849930905,0.058837992636880214,0.09650474614041647,0.03305651239469927,-0.026181303000510647,0.06393483246137009,0.06980086106006761
C1QTNF1,-0.02832164502010384,0.06636444661194214,0.04192556298237831,-0.010152142025495142,-0.02919986345599219,0.0297713327529158,0.02704612334630147,-0.009699468142239369,0.02582674580451027,-0.012471898440721897,0.031224952485712092
ALB,0.03440996524270767,0.037464596579014416,0.02111893987826784,-0.015142169506045038,-0.024829175229824956,-0.0005281725667364512,-0.07549741040524308,-0.038258137592153386,-0.019226824462101347,-0.038571754205056215,-0.026215956446572833
CCL13,,,,,0.011560794997213462,,,,0.11033121477257718,,
EFNA3,-0.07962011131909416,-0.04699081981395666,-0.04961248790173488,-0.017700395663220677,0.034208888195145455,-0.0015358092830050143,0.04599763720663811,0.003466608169496795,0.007474889116911719,0.02569709309211386,-0.08919764926855248
DRAXIN,-0.007191646523147939,0.06899045703184277,0.08971615764428298,0.04840139233394281,0.004318034343636873,0.035424722384289606,-0.01478712332745634,-0.030029304239071408,0.05334439292794467,0.008954163894657762,0.012915708088361306
RAET1L,-0.01186472429725299,,,,,,,-0.016893062099687883,-0.022448248678369642,,
NPTX2,0.03868847596979905,-0.02634200617992652,-0.0922850557443395,-0.05563433504383205,0.08162600720291698,0.052776810123523685,0.17789245747901575,0.01527968196760348,-0.033867645045028316,0.01996774498403377,-0.029955754755923086
FGF11,0.00031560045787701693,0.019768812680011957,0.11769219005630047,0.008096727347904557,-0.012793244121721234,-0.017395357621575583,-0.019935183371985056,0.034572004382989,0.03787592943557642,0.04950238090549028,0.0010888514257516016
CD59,0.03896789119657342,0.014349960719849803,-0.02991822316999054,-7.40598626626477e-05,-0.028386223423605462,0.12287388288817896,0.05231926499504786,0.02859436250477165,0.009452499590497982,0.030752281453708234,-0.031107100582182887
COL9A2,0.04489106131581393,-0.017887264065439213,0.038158478333695116,0.03267541260505972,0.018159049061502494,-0.006011323995005069,-0.01180694653931002,-0.00795316608548007,-0.0007724689490231791,0.06591307805956133,0.008824356365367403
DLL3,0.006693995528831436,0.016334622917287326,0.061083487258484635,0.024919441311407907,-0.03181659268606753,-0.07777015479503951,0.004897805385103905,-0.016980403072280426,-0.019628082745433997,-0.0033644205735185624,0.02076712877458195
FGF5,,,-0.014957010461078555,,-0.01983426570811065,,,,,0.027554134607672167,0.03378939036728627
LIN7C,-0.028660423121189247,0.00039124781803138786,0.0049739052183730625,0.00018690397245168917,0.022587591488465363,-0.05541041213292941,-0.015493308452802893,-0.03563433323670858,0.00666927276819782,0.007972407944731948,-0.0006103895200562318
GDF7,-0.003950341691422323,0.03658157652660049,0.13302592259093093,0.03115971885902485,,,,-0.014481555557050295,-0.015021001186918908,-0.048658191108390945,-0.028304848624680964
PSPN,0.05362807033374335,0.007563059911845243,0.0008470696538801904,0.06951162083472386,-0.026509565693663868,-0.0359389630495257,-0.018508378825501562,0.043202205600000966,-0.0006522283910146433,0.026252344075920562,0.08897692253728733
ANGPT1,-0.009626647177451314,0.04257724838934105,0.09844374062190778,0.0021449980426424442,-0.025222749340006956,0.04242647843492166,-0.02140123664324249,0.05474227136988903,-0.01564439885220378,0.03236469816470622,0.03454076534092894
PNOC,-0.0037367066975793344,-0.012270123568691735,-0.042713369477528795,0.020935294656752364,0.0858259667665141,,,-0.015399749879281405,0.02371794560216308,0.07027479082741055,-0.05629156142643912
L1CAM,-0.04534858117981513,-0.013723928134607833,-0.05746358702659014,-0.03097845286427397,0.06247961955868944,0.038101343477312616,-0.038107809760831446,0.007829757351820416,0.0385310121750013,-0.03199190273273962,-0.03942435984017413
APOA1,-0.05193163744265727,-0.02089706304696728,0.11499335732951103,-0.01806087534812383,-0.027963353847200497,-0.04391875378106377,-0.009143566287244753,0.0789025782496113,-0.04170163093493018,0.011460588334876082,0.04115594249496328
PSEN1,-0.0005866733373017541,0.025093140178807566,-0.0100252297388556,-0.0018157335922366804,0.025902439624262898,0.007838297267710981,0.09496444925742117,0.02682259121367753,-0.021712627962634273,0.008347358653476557,0.02569792270921504
CALM2,0.07204672174052751,0.017616956247849674,-0.10141589916049895,0.0007275717458585151,0.022234570723663083,-0.1028071919888969,0.048935053472439816,0.005790247436282114,-0.0075095508212396685,-0.045402092897712826,0.00966964119413589
CLEC2B,0.023330948228185232,-0.019558557186935936,0.11048484657136697,0.03908685023593488,-0.04987428156781664,0.11069687876475404,0.1256980545665575,0.06337838632176226,0.02925813850160415,0.10423501188052531,-0.030732731658119874
NTNG1,0.02601474092668148,0.03500133367370282,-0.019823247981272718,-0.03592620077391464,-0.030644581578479456,-0.0020393975327510612,-0.01286208293005511,-0.03153144658785642,0.01065038231499449,0.0432785634753271,-0.03019822312072843
LRIG1,-0.0390027726521315,-0.02662716235773668,0.013283233892529927,-0.011014292859479491,-0.0051855974499463026,0.034169699680804945,0.12865703184966903,0.030734612456941632,0.004541256326138865,-0.019354594805045817,-0.04484482957178571
CPAMD8,0.07553534455310242,-0.015871665588847807,0.042369950890712056,-0.015384796048539718,,0.015294568015829029,,-0.016268858130413115,,0.012037609325100633,-0.020070259113056287
GHRL,-0.010460723134361402,0.02656027633394306,0.07863833076977417,0.004840898661247076,,0.0981959502580127,0.06562352290817226,,0.09999026601916,0.07560832209223328,0.03950186623603716
NPY,0.04311601405452718,-0.010678946206037673,-0.011581749115645489,0.03537929312696758,,-0.03772323189807552,-0.057324752702454226,0.005495418615692234,-0.04453876428879468,-0.04307427622408275,-0.0013450768953319028
MMP2,0.08171804899584496,0.048487566378647526,0.08345660696853317,0.022041506945690185,-0.04897291952691032,0.16986812389054823,0.07095288195030659,0.004430079395230373,0.018608853063047444,0.03839638122003353,0.009910723839035053
LHB,,0.027277664905721196,,,,,,,,,
PPY,0.013463139194864618,0.023915933581997704,,-0.011243782978985435,0.06505716774259505,,,0.05086247047046196,0.002041403841547268,0.06552002400196809,0.060848191677511494
ALKAL2,0.007900759014869311,-0.013622195144703609,-0.015341482621289627,-0.027121817145772303,0.041486926691752454,0.04005777651472791,0.0030145533342262774,0.05735453489245187,0.00412129199071552,-0.0245610769453193,0.012393901078962799
CSF1,0.050366684431744226,-0.01710019093846679,0.07373372991922769,0.031598354400789404,0.08228311600441005,0.0883489954642326,0.04376881066645921,0.013735657440317947,-0.029802967176091114,0.05773931056029856,-0.0014464650753609762
SEMA4C,0.050574971382751605,0.032472348769999985,-0.020554925978895206,0.04502002758748268,0.04701613047654645,0.10839564173759525,0.04439984708153613,0.009075417881767365,-0.054953574673110406,-0.005809857893592375,-0.01771747113655204
BMP8A,,,,,,,,,,-0.002868611800267521,
ICAM2,0.07235896929430795,-0.004959876176153219,0.11437661425545574,0.03942872768822683,0.06285272863437663,0.08732921133842689,0.01686674501229425,0.00883856177308387,-0.009816012740286765,0.060969343441906076,-0.0028087171033027883
SYTL3,0.0025966071157837458,-0.02555305727574523,0.006084985340044579,-0.01476110944538078,-0.003805059131705578,-0.04159974563135557,0.03117892970481939,0.044722151942196454,-0.017457652882694658,0.005843822489906779,0.02666328880183306
IL1A,0.03724458095355655,0.0912231397598005,-0.0052878703595601794,0.0008861757651906982,,0.022761840719570135,-0.0027610040512560533,-0.038155575969754905,-0.02395926645165713,0.10226054395284079,-0.03180218164155573
HLA-G,-0.018256977611203807,0.02482494195135263,,,,,-0.0416052606963277,0.10133479229655364,-0.013834746929286388,,
PGF,0.08041078844443411,0.0009803911363972348,0.0794655324629547,0.06228638770886198,0.0993155798685503,0.1072694438046876,-0.018716488964022168,0.04951108588038158,0.07013495491176423,0.0639963181660038,-0.030044336502965265
LGALS8,0.05967111872546929,-0.041195566879787,0.03233952036363696,0.017359354570334093,-0.03533057707699519,-0.020825420239005733,0.06503918140950503,0.007565258838039925,0.060880993740993476,0.04730005011508792,-0.04158250297096477
DKK3,-0.000527095880571394,-0.03752388041686721,-0.0830604717868838,-0.04926310244961215,0.01870522445407628,0.07167668287434269,-0.04015858980217195,0.008403867071763904,-0.003787048710141429,0.04625797762506655,-0.07989737496657347
COL16A1,0.024102438670128824,0.04957393857334151,0.004505577236477432,0.024896970366495953,0.021175148819674892,0.020951351690351963,-0.03284686888475411,0.03785931154002833,-0.02291185513913274,0.05230051155725088,-0.006717635311721297
TPH1,-0.013405258227989766,-0.026567840612470885,-0.016084503993030363,-0.02600451064605816,,,-0.02328439409968995,-0.007780750728435712,-0.007888987763327401,0.048180491550373995,-0.004581455321507984
TNC,-0.005107858823523214,-0.030329950022791666,0.07598673177080274,0.012860210404790363,-0.04833764963163925,0.08277863305805962,0.04536770267687822,-0.05318164042941163,-0.021583731794593986,0.03013037130071649,-0.004049087520915411
TNFSF9,-0.009584441065760658,-0.011812993086978732,-0.025640010819917892,0.02816466456424054,0.005933319997804022,,,-0.03638075108813374,-0.023214149748317158,-0.03128962880541183,0.037762403648260355
C4A,,0.11096200339070321,,-0.013328940747984503,-0.027234619833126465,,0.042282133944228216,,0.009337152498457579,-0.04123014835565993,
CNTN2,0.035278326487648025,-0.00546504592171539,-0.04652815575716138,-0.025082020070506215,0.20164469715145877,-0.03735695851633332,0.014075097718511339,-0.009824816808308394,-0.008140189539583776,-0.05460627674502642,-0.07235051087161745
F7,0.012613326262216234,,-0.013530620960884473,,-0.024829178713977704,,,,-0.01502100263941302,,-0.024807974449387836
LUM,0.09744215169089478,0.0075785563356522475,0.13759353522408427,0.005417100688173234,-0.11384873113337417,0.0933879062492361,-0.0267431108230421,0.024760046000997078,-0.021520507990320136,0.10306227688472448,0.04824290013741914
BTC,-0.011864719355213996,-0.02029327881854512,,,,,,-0.024678020053625748,-0.014536114173150946,-0.00781199483360071,0.08241549732160457
APOC1,0.04951325939423943,0.06029000082655526,0.11889281121471709,-0.04209390104460649,0.029543129495679835,-0.013640129225215807,-0.005593331884091623,-0.04019345038532107,-0.0020906974454446697,0.029623838419596035,-0.004757080012066849
PKM,-0.02921416774716097,-0.06976571642937425,0.0384966440814081,-0.04279423408411797,0.01834031042681003,0.05939689863545108,0.043369875582478505,0.04918775423764975,0.0218098399241444,0.008297490253095506,-0.04361488660205169
TNF,0.1321047105372064,-0.03617903499815219,-0.019857865191122936,-0.03040902548299164,0.04293639943068941,0.07112506893163328,-0.02900834588392658,-0.016893066707274373,,-0.0001512974887068979,-0.019307840805620976
GNAS,-0.029701973906491284,-0.023468238995709597,-0.09206962526618956,-0.04858440883825336,-0.11005328080095006,0.12901857885530926,-0.12960881759857165,-0.07853115184786588,-0.018902193181074802,-0.028578742701401472,-0.006121777393859176
BMP8B,0.014954927194944354,-0.021165929346089164,-0.04302796447343252,0.010068942156024545,-0.010080724847643377,0.010436073067210295,0.0847502211733575,0.04296843873754005,0.029179855608719028,0.08123215381025964,-0.04623502389752105
LIPH,-0.013405254927719998,-0.020761438777254036,,-0.010746769928731137,,,0.016781856864363603,-0.01883431604660299,0.007601316195373771,-0.020803227895145833,0.0383909948564542
CCL28,-0.018856158573929617,,,-0.01654825773622291,,,-0.054972677716918064,,,-0.023773981480777993,-0.029211911208881673
PTPN11,0.0040606418405852735,-0.004284574249793968,-0.021154611889174904,0.029532336142467062,0.0121534409452315,-0.004705465432791332,-0.01923235934706758,0.0067932881875762945,-0.018521263184059594,-0.02932518965203381,-0.022429945811675223
ADAM12,0.038380275886998744,-0.013318320344426452,0.05681907392772591,0.005496353166603144,0.05885901531312057,0.09503995350542879,-0.001393284693146688,0.03403626797134866,0.04032192217062449,-0.02395562756630135,0.07325141354812531
EPO,-0.01801230409348934,-0.021165929938757475,,-0.011243783469778784,-0.02257564738255234,,,-0.019560873021978155,-0.014371074978994371,-0.025281653498614432,
EDN3,0.005316747959640048,-0.026348640796966,0.07169357428992759,-0.0018916742432587342,,,,0.09379506877659005,-0.018830780489217696,-0.0008763946937881251,-0.030787727408454563
CCL22,,,,-0.010697112285447051,,,,-0.01788811887111776,-0.012609992682555315,0.03575453470739515,
CCL2,0.08708543986885192,0.024234778246165864,0.031523426675693446,0.02756644209368745,0.006134493171313249,-0.006909335152286232,0.05860444716961311,0.003933809885360408,-0.028930338052484843,0.029138446006838594,0.10901576274018203
DSCAM,0.025295591096483622,0.06051901984933473,0.04123401198237294,-0.020098122960543842,0.07472312335572012,-0.03778185262521022,-0.07141923822215626,0.006052239274869922,0.011429749459522649,-0.028985072805620113,-0.02223152036418791
GPHA2,0.07530502510083169,,,,,,,,,,
ANG,0.03902521034573662,-0.010167390308251456,0.09673813792450878,-0.0008751530299556668,0.012008512623282713,-0.008442854536602484,0.012357597426788663,0.03316380002135676,0.003621720121466384,0.03762694529038745,0.025012107196072997
FBLN2,-0.0058460362781166475,-0.02238942806801198,0.05698416838450822,-0.006069828358456305,0.07392086618964812,-0.07007156961110116,0.023334637401505195,0.06831450013357712,0.034105591143464335,0.08835453686567774,-0.04348217684910238
VTN,0.06667198641311953,-0.02721629557463216,-0.006292196030827856,-0.018472273540575308,,-0.027396519630260588,-0.05248009332316865,0.01645988824444154,0.062300386730146935,0.0004507940201404072,-0.03129834100655098
VEGFA,-0.0508766210773652,-0.033390661927963326,0.026203893442970364,0.041094898160277143,-0.07007380807027096,-0.006074620030161258,-0.02282634433944371,0.007689530402635064,0.019729286979295668,-0.050977368671740735,0.06193846054590212
F10,,,-0.02200107823104471,-0.01232856555755132,0.020752342658479025,0.09423863559587284,,-0.023491961625641104,0.02141136825123773,0.033956214556724346,-0.02541975171883111
SERPINA1,0.025514645038149906,0.038192439017509065,0.07868448333771412,0.033462802305117,-0.033939865324305506,0.0233962212016579,0.02063594789322714,-0.052237345314338594,-0.021762304843821304,0.03349001125132836,-0.03143104481657552
VWF,0.09470631015779764,0.00283899009264483,0.1161825364481942,-0.018882064844990266,0.02001416491158888,0.08929734607566364,0.07835468802034982,0.06387429636897667,0.016605856436306264,0.044719464061309236,-0.06071371131134441
GDNF,-0.02099360024944784,-0.017215971904959073,,,0.0429287544986042,,,-0.04288492887520549,-0.020123866543310717,,
VASP,0.04014560127413289,0.01458372109702148,0.05734792380176376,0.045538092332424125,0.01446576693654179,0.1577788428123502,0.03760324632417013,0.00427548576273924,0.06201770979662206,0.05006888046324105,-0.01684441853965088
ADAM15,0.05100309114825493,0.01766644626507534,0.054348340860611764,0.026709363727273203,0.035973734903645894,0.04289896685438114,0.05473896227304074,0.08297622413910637,-0.026945741270969385,0.07058174718700459,0.03979074134195684
WNT2,-0.023449219396016515,,-0.034731036936527154,,,,0.14618466528367607,0.08432747827496434,-0.01725568832882484,0.05282650191613428,0.021299263154986942
CALCB,,,-0.014957010298535857,,,,,-0.023793306264283866,-0.022448244249507067,,0.07354706881120862
OLFM2,-0.02124716278168915,0.014230781375196531,-0.056933377181191035,-0.017447650814280086,0.06248616622376196,0.05665338798067403,0.01889442757828133,0.00915120665247341,-0.0012369730469745685,-0.00022451473807112886,-0.04107032590924661
MFAP2,0.11797721762091751,-0.002680787851403593,0.10799224847741203,0.01798207304180422,0.07508243628927763,0.12094440768639954,0.04790422389508215,0.09487563579438903,0.0629646048805618,0.06971601548565928,0.0389188559163462
HLA-C,0.03521589669896234,0.0009310526339779874,0.13618969729894306,0.06093891947406383,0.01674384935857957,0.010674820700199516,0.032643849270660934,0.0302898668014194,0.030798869216102018,0.03169154165607694,-0.06621843206548109
THBS1,0.005475696318446728,0.02240086364942355,0.054953030035460794,0.03059627106897762,-0.06950862623557684,0.09905841703957743,-0.04099672228234511,0.00024393690531082646,-0.027181524788979377,0.03071369750432553,0.02382976470356603
HSPA4,0.011079079043391532,0.01951334590998845,0.023758439717704086,0.026982051050589873,0.001804103455580044,0.004803497859578849,0.03872151118243141,-0.02025112931156435,0.053744726499977614,0.027054099110921465,0.03416667094088217
LMAN1,0.019292778111588596,0.029048198248197862,0.07432321275287225,-0.018113868143528836,-0.05675544304929797,0.03507697204726963,0.008327956237267604,0.0024579074531223878,0.08615841218448725,0.03788000408776879,-0.034409751771858545
LYPD3,0.04546892841724965,-0.015518408998782226,-0.02320256381815415,-0.015742201249774428,-0.015726876397156375,0.005634487118520574,0.11087130308269819,0.017570698293574275,-0.02288856702892244,-0.052428586843613324,-0.028120470522398824
APOE,0.035756480775771794,-0.06954965335636461,0.052248731740159905,-0.02560469160530254,-0.004841998890409629,-0.04277675518117627,0.009149510215825303,0.029159302551911216,-0.04824683639452706,0.03897451437124903,-0.12699036221568255
SOSTDC1,-0.030198504493700457,,0.016728086024710404,-0.027194985383003665,,,,0.06306919322223227,-0.0012256526524957925,-0.010572253732979282,-0.024348925656925532
ANXA1,0.03543602579711955,0.031123168667737188,0.11612966050520784,0.005017279482281617,-0.008565083590651858,0.06193048570334666,0.0845843750885892,0.007717982392743542,-0.030491478459186237,0.014340142472601661,0.06824375344868504
WNT2B,0.04842795008814979,0.010246552152158308,0.08638343083104208,0.050324240726938786,-0.03882013461963676,0.0192433700853877,0.11441173728409262,0.06706328249439152,-0.0024073897922057014,0.10427813844390392,-0.03807828063831066
AMH,0.028674413893561002,-0.02156349434634201,0.11203357035687737,0.06870205203069003,0.018845794254674038,,,0.06424831213416039,0.013204793644379214,-0.0019332141232214842,-0.0360794528441
GDF10,-0.01551517149835826,,0.00820910565766686,0.003523997868700608,,0.010406315031447393,0.12098988691446927,0.0532816867047523,-0.03110195024468389,0.01694785549142704,-0.03112891187046553
EFNB3,0.006975627809136624,-0.02820297446140829,0.0019198222253108514,0.015430469748929993,0.02903645988099977,0.07317709112300269,0.04080171301974755,0.01886152170023829,0.006808472053200027,-0.06856806519619874,-0.032049842902108765
LTB,0.07604726537565962,-0.004246776105831008,-0.02447721931926042,-0.01956331449673779,-0.03607435404175951,0.03798714052086858,-0.04549321945976515,-0.01731561891850376,-0.030672281352096334,0.020993761777825724,-0.0350093527763097
ANGPT2,0.10788513738559635,0.013732181974046872,0.0996071557276984,-0.02822222896236619,0.05113981755361304,0.12808555201437066,-0.009387444134896887,0.027103183896123935,0.0014736890469635886,0.0022572215943058925,-0.005459469075200471
NRTN,,,,,,,,,0.04469864741303088,,
ADAM17,0.015048993926453352,0.09264624216816572,0.04727552060184627,0.02317751704911534,-0.04020925124826491,-0.03163138446823934,0.043168616590129924,-0.014486252493328054,0.01801970299945175,-0.036913225651379326,-0.03992890451788121
LRPAP1,-0.04604516557304207,-0.04139034020528282,0.02888400038104024,-0.015160192569477555,0.038779343070412836,-0.019226930111270954,0.0955096768895815,-0.03209221354944013,-0.039892799570338894,0.053685192300623304,-0.06910608406446295
NID1,0.09553212129126128,0.013373716474704532,0.14221914663926455,0.060434541849634815,0.07015436891609259,0.1153711608172355,-0.004759728861589859,0.032804787243616795,0.031060369250396562,0.051432220381742694,0.0575545957982443
MST1,0.02266148658143534,-0.012788798689234201,0.05640650531248717,-0.01374793238760469,0.0017131469739406827,-0.01600358959955199,-0.008741417238372686,0.03156670612347448,0.09090287088743695,0.012597948646523693,0.05386989904718976
CCL14,,,,,0.011586892813521944,,,,,,
IL13,,,0.0345482761340654,,,,0.02689736908782142,,,,
DCN,0.07320924311900097,-0.04749320837058774,0.08207817149658468,-0.035589399530309325,-0.10533747279500064,0.05441750104134679,-0.0449382869837051,0.06051271167613956,0.041386275428758765,0.0715040088312043,0.0668246336219207
IGFL2,,,,-0.013328942158348584,,,,-0.019381568418418708,,0.016673927477361294,
COL7A1,0.027570963865742096,-0.030858332512326503,0.08173575150995784,0.04869887928412967,0.10066534168542628,0.10787121698633413,0.05012813121446412,0.08628630897533145,0.0512522553367496,0.0894423290121302,0.0726296540708964
CALR,-6.139915988781906e-05,0.0386115726847825,0.08186634027322275,-0.04407426345362926,-0.08395976045706278,0.095910689259951,0.04238027498311869,-0.03933146159488804,-0.02656809598432486,0.02784181449797265,0.034321938110942744
PIGA,-0.006408877394307788,0.0065638605394270294,0.0819396927494079,0.04466798872803721,0.030222189739238375,0.08931623444615719,0.09442826726712712,0.016601694837758953,0.06142664751465674,0.004912960054635151,-0.03766989647964224
CD200,0.029266751164126966,-0.03262621678641939,-0.01765782273642201,0.01953363853613137,0.1130368193328731,0.10980814313899248,0.08157173174702986,-0.002893790511137227,-0.05013555446052698,0.028003318789471602,-0.020119822111805245
GRP,0.01581762252486049,,,0.03257864719295387,,-0.029777490124307648,,-0.01827203609456338,-0.014035571394550347,0.0401581235248384,0.005582623975993756
CDH1,-0.019855185790273077,-0.05094501758587871,0.0037684669063935104,0.002153379376122177,,0.028300304445298078,-0.008959208947546983,-0.05105791042221853,-0.013007607053124842,-0.050868146733927304,0.007572096342522122
LPL,-0.001205370000684178,-0.006491658594263192,0.11003995055322524,-0.019162688835958726,0.022460268597814834,0.08983817217691598,-0.026438137462287046,0.026215433683249224,-0.026573811228119505,-0.03960018797361453,0.06720290674346835
SEMA5A,-0.06488620448041599,-0.012853990340876866,0.11359645277199268,-0.014659181982829936,-0.013979071513348323,0.079813368241396,0.027219320472418387,-0.006500647483772141,-0.038156974436860294,-0.06252824055829347,0.008242701301469684
SEMA7A,0.09479980587892493,0.04579126215237344,0.03018892606198018,-0.007091241189871873,-0.005351244967229452,0.0945626918592871,-0.02363354130344361,0.014097320979666011,0.025789727620480415,0.02369782294989898,-0.06184259027251314
SEMA4G,-0.025492933991206248,-0.016007482096127984,0.08061760705749792,0.017607234425254602,-0.06012597761079172,-0.02091823978104029,0.009566276013398418,0.021177593524561448,-0.016190309791659828,-0.02027861915160703,-0.04165092826625728
SEMA3B,0.018409745309977542,-0.013710378393824763,0.0037751890961396565,0.010703296406726162,0.029541142316774405,-0.025910339178942494,0.11879400894057215,-0.00911164530160394,-0.028651305358307174,0.025358228158839282,-0.06019308246340846
RPH3A,0.03256701720192384,-0.007948739131013367,-0.017619473651258644,0.04817845242359979,,0.023230483010171193,0.07212793729138577,0.10807221799195589,0.03951373602713397,-0.04629671288803425,-0.03840753635765991
JAG2,0.06161484044141114,0.017591469269165744,0.019416586939125173,-0.006839848559598427,0.007450209466217464,0.011335925814184505,0.12595360132766087,0.027301682826806853,0.03638914937473993,0.060288111679052875,0.010036921556423481
