,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
FYN,-0.027379877461535175,0.014899984013657249,-0.022597634742544868,0.06138795923684977
ACE,-0.01623737654731819,0.031335400653750956,0.04369280755036128,-0.06502836289733323
IL18,-0.014508897150193992,-0.0017241955651984325,0.011772790310645586,-0.04130673350189642
PPBP,-0.024272229647564893,,,-0.029163375625724262
CCL27,0.022494789801494792,-0.03389075254448492,0.14820119523532002,0.07467171218944599
SERPING1,0.06796017919623966,0.07098923884040272,0.014504439236566918,0.2214132717520796
AZGP1,0.05645299828009636,0.05212794142003129,-0.017724089878349586,0.06025898007165722
INHA,0.028965709627188852,-0.03954921629590431,-0.03809638955599232,0.005823439448714462
SEMA3G,,0.07885194978009533,0.06424203573514618,0.04753696836468447
OXT,,-0.015280422597880244,,
COL6A1,0.05654765614508936,-0.028927736985555966,0.05373666003824023,0.09655223257469572
FGF17,-0.003809676182943829,-0.04214107370550187,-0.018651071486474064,-0.030154955578824805
TNFSF8,-0.026337196211229662,-0.0162481340375146,0.03557558686437578,0.09684961575106174
FGF20,0.002943584665816828,0.038093858754866414,-0.006693117862969196,-0.03426871774421391
ICAM3,0.007118275202543068,0.07168090313137154,0.057368757772107905,0.11905325899827435
LAMA4,0.0455008260395029,0.008906927117971981,0.05064621246811954,0.04458939657853912
DLL4,-0.06448383926517295,-0.0038627836396332126,0.04259773135948285,0.04445582246888513
SEMA3A,0.001551464482080859,-0.007899492379008378,-0.028804796987605723,0.08655529531393272
RLN2,-0.018212107210923242,-0.0178215453105136,-0.021525428997576257,-0.04025918993239064
C5,-0.002748126068078445,-0.04793540227003724,0.00030926872687549786,0.08748733415999542
COMP,,,-0.026590935654744366,
C1QA,-0.031165096741771727,0.051236406437281994,-0.009290707400856586,-0.028046638117668457
UTS2B,,,-0.022935302086074714,
COL9A3,0.03939894309839123,-0.045514933264221624,0.009964838140742685,-0.027031129843927894
DLK1,,,,-0.037447088714519475
HGF,0.004246735134984098,-0.05349410848752493,0.03723268161931924,-0.027014857625134624
P4HB,0.01489759293435831,-0.002837487443448627,0.06460985303820634,0.14383275830749426
ADCYAP1,-0.025070676378576365,-0.015348374978001572,0.1051853762419965,-0.05586819538778105
GREM1,-0.028014006135311378,-0.030141380462692612,0.007779133923669956,-0.03623435157616806
EGF,-0.02226730475041494,-0.022438111035105728,-0.006794219681626703,0.03589237969016162
VEGFB,0.049037224624433655,0.032597923662101604,-0.007546051829522577,0.023004091010908043
FARP2,-0.027845015582431767,0.02831195653954833,0.01783015874739878,0.0760901915575003
IHH,0.05188729001422405,-0.0176049096649062,,
LAMA2,-0.018863363712528374,0.05250559646971055,0.09349311441901333,-0.0016905230635466436
SERPINC1,,-0.017385734401338632,,
NRG1,0.190356371597782,0.04007782996278962,-0.01799381221454241,0.15878468781233943
SPINK1,0.02636609717506566,-0.021370566181862505,0.16726101442942926,0.020798818127641276
EFEMP2,0.06737068196692222,-0.008601514152814476,0.03750610447049324,0.19262351882855003
SELPLG,-0.009346506072584687,-0.016239890911796163,0.05499209572384189,0.0019536666406511816
GDF6,0.029190904329084333,-0.04234788349083936,,
HLA-E,-0.01626823706471204,-0.026694961982809125,0.01928109759089122,-0.07429681744832436
PTN,0.011558105397140285,-0.05536423858419198,-0.08500249130464506,0.0970047920940412
CD274,0.008185445254263894,0.0969527116096488,0.01702059222408098,0.18769697328785773
CD14,-0.048561940701267715,-0.02841246997796634,0.0016987840098402606,0.10388978665324057
SFTPD,0.03398639866337522,-0.04702451583129283,-0.043455510183750705,0.07209660025105387
SLIT1,0.017214957967265222,-0.05474059766545438,-0.05880764531829826,-0.1810431410036017
CNTF,,-0.01782154727571516,,
BST1,0.033589472118903556,0.014444629783363043,0.024976976487072443,0.0430757001308712
AGTRAP,0.03574549922942931,-0.0006455198343422668,0.05748020812964293,0.08540464019570009
LAMC1,0.03604819488564263,0.0453247848350305,0.045867647490368715,0.06635534972020454
COL6A3,0.010810416796127886,0.0016469742545834696,0.03242522093342257,0.09191368707077124
FN1,0.029465059989626237,0.04543978393007531,0.04835233421895691,0.06450295525076552
MIF,0.0008993254095343298,-0.004888567410023229,-0.006005166362732245,0.11413442292510385
JAG1,0.00964310732425002,0.04467291624705901,0.050051958292452105,0.1702087066882359
NID2,0.0117079671155006,0.06871893059228323,0.030656136880945758,0.030490509498065282
EFNB1,0.07055469283043606,0.04934631358549057,0.050379024966880924,0.05995368041011423
COL4A2,0.011104119124285931,-0.058316773119290136,0.057616149302015585,-0.04168829671262573
SPP1,0.030386701848617068,-0.012777569992775762,-0.030463564895531006,0.19425915418287618
PODXL2,0.0017726869999113402,0.004838240649591998,-0.03762279194022621,-0.08267180823961956
FGF9,0.04426320942280611,-0.02380717434483759,0.02708393722080184,-0.07615226241609277
ITIH2,0.012954429697706712,0.00529633111224042,0.05508994698569304,0.05489531735090021
ADAM10,-0.011126579037685847,0.057684627436403804,0.026417807474483412,0.018661080347204484
CFH,0.058094781172201584,0.03910840575189327,0.03982105115048337,0.07007497430245942
COL4A5,0.04650391808497564,0.058748434098498836,-0.004549790836618717,0.03713463545340547
LTBP3,0.0013118166422262164,0.023452149854657725,-0.043073733783661264,0.14626155744607366
GNB3,-0.04248607551855787,-0.04563804330373088,-0.04339752323590733,0.020840042740474338
COL6A2,0.04942526620002256,0.009388700669138932,0.05799726443134616,0.0682159008781785
GDF9,0.044342232727698154,-0.020034822231920723,0.020533230891704248,0.049663152527032385
NCAM1,-0.1076406968684699,0.0343633675642963,-0.024629079016687008,-0.23494583854030582
APOC2,-0.03020180180655641,-0.012833813921397305,-0.016994980460794288,0.04386320003515205
BST2,0.06405258087414337,0.08656373643814487,-0.053100907968431636,0.1274987204587704
COL5A1,0.030817738712251505,-0.005794642502999807,0.06169804620325959,0.162445158432064
CALM3,-0.013230341352728143,0.0007915085139021692,0.03563696618558074,-0.2214828971041747
THBS2,0.00985700677680171,0.010642372615309448,-0.03745271678057709,0.11707013710537284
SERPINE2,0.06035332499802367,0.0001920342321180428,0.0011494085306897985,-0.10415222193535983
EFNB2,0.03382864364149487,0.06428754621042083,0.019864878889633772,0.15939809583807601
PROK1,-0.018212111251198284,-0.01671196909431568,,-0.0459124829662794
MMP9,0.022996104464178577,0.07624662858094823,0.013834147924468632,-0.0146473748263725
DMP1,,,,0.11973601079622875
NPPA,0.058083675555318855,-0.03931166732508337,-0.023323853092923074,-0.08502183562246549
APOB,,,-0.017679681799986736,-0.009367328851893989
C4B,,0.050067342542453964,0.001598463181268948,
NTNG2,-0.027622016912383418,-0.048887599748705365,0.13551537152971874,-0.1026150365598752
LAMA1,-0.033634724960735204,0.03530859692515696,0.07430606058541842,-0.00015087885260057333
UCN,0.030258040891505605,0.06596500325334725,0.018530346744310058,0.032661988838102736
ARTN,-0.034277316417342954,-0.020669815200898396,-0.034433294169826587,0.0338185480250841
PDGFD,0.0252651135716291,0.00033511091512768956,-0.0047218886775529725,0.15261138272500113
EDN1,0.009306641500130856,0.004336198985665918,0.1222086080983663,-0.11043242882618752
ARPC5,0.009585910718688083,-0.00932069713505499,0.04226709994349471,0.06332654379459912
GSTO1,0.06443016254358298,0.000423968567952996,-0.0108656541537942,0.08791648866319601
PROK2,-0.01582490080455354,,-0.016119756229866188,
SYK,0.011154160823419553,-0.042461186782463085,0.021829834786227294,0.0019775648911239518
CD40LG,,,0.0025977377361453774,
ST6GAL1,-0.0281509103372913,-0.02650226088953538,0.0326906033422467,-0.12058247630876194
WNT3,0.012154156143701066,0.04608669789408206,-0.031468273225586506,0.004557329899774658
HSP90B1,0.018789253538044465,0.0410848401189739,0.026124080830704006,0.0262171432280499
ZP3,0.07118401933495037,-0.00406484386196582,-0.043884152215043666,0.10634104178667333
NRG2,-0.015297615578664863,0.02365651970195619,0.037364815186274616,0.024629041934856474
MELTF,0.00073492425856401,0.020277292966484752,0.06278752413894165,0.018928310059703968
NLGN1,-0.00010068937538155377,-0.06668263229917774,-0.02203890525388759,0.0753515831636976
SLIT3,-0.002825640651774892,-0.001247960199299845,0.06900496119039705,0.025873892800019862
CCL8,-0.024239946227964118,0.007318815228448565,0.05524344954329482,0.21857276035767953
S100A4,0.0543972326381058,0.036509420230667784,0.040812021556356014,0.1904955458541472
TNFSF13B,-0.04596604912703309,0.03166025266721715,-0.06096288945352146,0.035567143290974906
HSPG2,-0.005580937733242905,0.03746430497408062,0.04994531716831754,-0.001278301511680813
FAM3C,-0.0015539267287006284,0.03774522495204387,-0.04553552725176024,0.10045722463846979
FLT3LG,-0.02457638798577366,-0.0175622544198502,0.03171533031032586,0.08261672330813105
A2M,0.02927214774389546,0.015010834259215495,0.03289923364363318,0.24197807815384065
VCL,0.02251908236022013,0.045884686482380796,0.0691104538543879,0.16372935787248766
FGF2,-0.023425546756174368,0.06940794959206664,-0.021629827488080497,0.12410627937746396
AGRP,0.12029065946788521,-0.017163928396483053,,0.06328313227116703
CNTN3,0.0718623456962646,-0.007176652023584741,,-0.11152593850392488
RNASE2,0.011129628883718795,-0.015540603547120585,-0.03284575001987507,0.10938917701802772
ADM2,,-0.02191026662856335,0.027111585955877524,0.07286110287244202
GAL,0.023003198607164155,-0.005475897329728284,-0.0179271691121868,-0.03296529431258103
IL36B,,,,0.030751382462819384
CXCL6,-0.011926023272967424,-0.03828357175093858,-0.007704126701393605,0.16281866842912765
PDGFC,-0.07495828483988891,-0.004411030135378554,0.0017348127923503085,0.13906438869044627
COL8A2,0.052948880388318006,0.014529580481463274,0.020920534272043205,0.0027280930459099807
SPON2,0.03646355596391497,0.015175872264348035,0.018990199450378737,0.08984462230746991
LCN2,0.019343298477038133,,,
SEMA3D,,,,-0.0373578902803368
BMP6,-0.02001309693186977,0.015272936192210696,-0.013308285217069487,0.04611455861773185
TIMP2,0.007372578685666692,-0.04159736952006539,-0.007383240796378954,0.04361525235984233
EFNA1,0.02291896267563178,-0.005627757975113181,0.04040823124592917,0.09760924616728668
S100A12,-0.020080491867659842,,0.0016860081574915997,-6.992477412181768e-05
TFPI,-0.01343665043205838,-0.0002765007278983814,0.05582439265658314,0.009568437847791765
GPC3,0.009202972561738496,0.04429876233118972,0.02394220643995648,0.10351111331015996
NMU,0.02428099239753753,-0.011178829994036795,0.0008088269407010249,0.08232660016381706
SCGB3A2,-0.022726798140146397,-0.028784167307840208,-0.02858514759991462,-0.00975181328885013
LAMB3,0.023840427138825917,-0.02022717623168531,0.03140797033564742,-0.0424631145879847
LGALS9,0.017388329792030637,0.05574310902840502,0.021443660824395784,0.1008475560643529
VIM,0.07533571075820991,-0.0331327979291709,0.03586644492308264,0.20593123584511985
PLAU,0.00985266580877591,0.01494658324543113,0.009139597615287952,0.09969965015297662
TGFB3,0.07527561978914996,0.04473691326324921,0.010211965299918715,0.05469553649349517
APLN,-0.03658085079718343,-0.005317514741867951,0.08090543326448184,0.006414206773025701
SHANK2,0.02102672225847649,-0.007325521910925785,-0.028261258513802213,-0.09086206548928076
LTF,0.020704846129149346,0.0088417803901462,-0.1045274847103372,0.14631202047916722
PYY,-0.009507649201345234,,0.025896466812355065,-0.03426871774421391
PENK,,-0.023124882637830375,-0.0024972989048898907,-0.07959224505089768
CTF1,0.01857504986210532,0.005241403166534653,-0.01601975399336797,0.08192193809688458
COL3A1,-0.0027795663982387343,-0.01563281167434111,0.04755378775188571,0.03927876292446863
S100A10,0.053643972685104346,-0.013580084814048385,-0.023097358885977443,0.17958013495447223
FGF13,0.039298256825463326,0.007738265163211079,-0.0010382286404860687,-0.11024279409572488
SEMA4A,0.07228403307621632,0.026835941899871197,-0.0419135426965727,-0.08458277076966443
EFNA4,0.027175239931644172,-0.036852100915806256,0.047154634002664834,0.048127553606122406
HSPA8,-0.003547585657436959,-0.0409659939326732,-0.016483072736392806,-0.033665214555954684
NPB,-0.0022842423482181714,-0.027921264465353857,0.03282975481389829,0.07210983564909633
ULBP1,-0.02448577444686412,0.04470816307156906,0.07600023398634291,0.1500790889491936
SEMA3E,-0.01083926048203854,0.025532464982554366,0.026356706422546086,-0.03148761549842501
FGF3,0.046658855859567035,0.04836935721921571,,
ADAM9,0.04977190504084089,-0.005668171609062844,-0.025711019316004925,0.16590105531863522
ASIP,-0.0025751430672938647,-0.001972049437978098,0.059143262523669964,0.07548748632067902
IBSP,0.010676667801227937,-0.003450220692399059,-0.008782624159232592,0.15468229699642
MMP12,,-0.0162481340375146,,
FAT4,0.0797309125800567,0.09078016954319539,0.08617626030562076,-0.006759010601478995
MDK,0.03511086076121089,0.018385890181893797,-0.008687317348267507,0.15104378636632315
BMP5,0.0023037890435333355,0.011944716978412033,0.07354755463129638,0.15041369216620898
CAMP,0.12662577351178525,-0.02379373472488606,0.13970686685423792,0.11208825380276155
HSPA1A,0.04774611222741878,0.03984672724696032,-0.009512672899041988,-0.024559640242246262
SEMA3F,0.02098183263274736,0.018358910198705898,0.04715334664131224,0.028720851313483564
ARF6,0.0234963025108967,0.021826590521068577,0.007075999333919543,0.1080004257554759
IL6,-0.030634756827427036,-0.04214106686018856,-0.0233539056442975,0.23607029671580385
CALM1,-0.0677232347966071,0.012503001628254263,0.001889993928903857,-0.22624091048589126
VIP,,,0.04159450263921225,0.0015336168167866355
NMB,0.03346726129606884,-0.015042877037523907,-0.03869803666528137,0.10890154568947258
CCL26,0.0525277364564917,-0.016320839543640626,-0.004061434564828052,0.05503506732773217
FBLN1,-0.0004075638355679514,0.0028468376843971493,0.03190870252258964,0.07706909668018742
SAA1,0.04963340552415987,0.09716679643138851,0.02144568902093868,-0.04805898445571659
MICB,0.04122897354412585,0.02556882570585334,0.015565129676071026,0.033228206096626516
MMP13,,,-0.02152542231102998,
F13A1,0.013499033047044886,0.09741679564352848,-0.045632172233147625,0.24292034403872767
CXCL11,,,-0.03506793344068692,-0.03222580675969266
COL5A2,-0.0044194470022323835,0.05497895202546713,0.03828507957763178,0.11888718487888555
EFNA5,0.06881872001508582,-0.0007082866004855078,0.03321768294622951,0.0483826283094462
AREG,0.0866733781958679,-0.03542435683805777,0.011536398334979549,0.15397607442678238
EDIL3,-0.015761094820676398,-0.0049289642593284225,0.02829296987126497,-0.12703954423887184
CD86,-0.02044257152579283,0.06200145876418,0.011940355622436854,0.0727266225054053
HRAS,0.01967087608865701,-0.00016930464837877662,0.02088384366366184,-0.017420808494417607
C1QTNF5,-0.024328101042337343,0.019249356576357984,0.0585693160321215,0.07123130004391592
RLN1,-0.020334247618833224,,-0.01691677225293742,
COL4A1,-0.02388408869352343,-0.016586500763011033,0.057695374788828746,-0.047255144453538483
CCL3,0.05164367411829413,-0.0690645137962548,-0.0011041418360781005,-0.07693840740778464
BGN,0.022152967802341942,-0.022085555627440183,0.04755139638694852,0.019039619350049622
RETN,0.06875437580838166,-0.020442172925120315,-0.029381493443390812,0.1353761132685988
S100A9,0.00605869204736165,0.030722221824521043,-0.07619630051568635,0.16253288212183775
HCRT,-0.022166816494429444,-0.038361227902524095,0.06308109678698054,0.03656443438469974
FADD,0.0008415869878195689,-0.03604980996454218,-0.007281813506490823,0.010651876999153287
ACTR2,-0.05719019543431136,-0.005226020459341829,0.010044585694469735,-0.05540557536946523
BMP2,0.014022447402928484,0.01517779028779146,0.04166062200405109,0.08166638547966708
PDYN,-0.015209539481336316,0.02374446876791858,,-0.07182664961490234
CD55,-0.03223038049961651,0.012368816538768259,0.022112479608260537,-0.06259492158636351
OSTN,,,,0.013657491609299946
PDX1,0.02647542534392757,0.011156522258746616,,
CD6,-0.023839990651353418,-0.02278382999937941,0.01913770573009855,0.005849139151943878
IL16,-0.021201859972863814,-0.020270803778905336,0.042680634045574324,0.03481174304703151
LAMA5,0.056499686972955404,0.0010285264983499888,0.06659954383884947,0.13591354329119493
RGMB,0.0020256822638366214,-0.0007716316100023599,0.005415239036567713,0.09391415807657334
INSL5,,,0.05536262708349163,
IL12A,0.11248438826475728,-0.01866443341815725,0.020371271732896965,0.09020909997130622
S100A8,0.015649361359752728,-0.008756395248020599,-0.07462192942202968,0.0781806683667552
TAC3,-0.03173744232937928,-0.006450706220178427,-0.023747509210591797,-0.03096635023561113
MFAP5,0.05269787332054344,-0.026301932525685967,0.004698449141902928,0.13325573148533462
CXCL16,-0.03562147417490441,-0.0073460534088769895,-0.01766060354418155,0.09608241428510948
AGRN,-0.016236599622776317,0.01981378838562177,0.06020144688318558,0.09088506911367202
COL4A6,0.034389501914893275,-0.03507131848168064,-0.012771216558532989,0.02140622347112025
FST,0.051157905109552544,0.09327882918158031,0.0022432027037630193,0.1715131074185531
MEGF10,-0.03543975172604016,-0.013732056318076398,-0.032693576972809044,-0.0574347393933294
C1QB,-0.02174271001757073,-0.011850783505099894,-0.025308281456625566,-0.010475225014006771
HLA-B,0.05812965679871705,0.017122988476922462,0.04472617041335481,-0.039995519827962955
PDGFA,-0.01796507344345283,-0.052904787599875255,0.044957918333259655,-0.07780335926619479
LAMA3,,-0.01886964041921856,0.08982066508432242,0.06273338326080993
DKK1,0.0965939404328086,0.1345885002357287,0.0046821383155980075,0.2714689452676235
INHBA,0.016668462336042224,0.005573520120992081,0.017113702687200586,0.1359245643618008
LEP,,,-0.01717463898441958,
IL7,0.03373060009417088,-0.020139457817073006,0.049852974722096134,0.12255996769220745
FABP5,-0.017715887385294164,-0.011444681215637955,-0.08567466394203024,0.1520824735631738
CCL4,0.06429894672651067,-0.008669571978589034,0.028026667680880985,-0.020548380131472175
FBN1,0.03050320134315306,0.012579072219769899,0.027053347939470628,0.10221904344861776
TCTN1,0.0003707833501832044,-0.04237449867081729,0.024522699623772414,0.06778709409699486
NCR3LG1,0.021154281154935124,0.022869766419254818,,0.006592556636728054
BMP7,0.0016141309396139108,0.0148699120497671,0.011697040776672734,-0.08630547084798924
NLGN2,1.5859967343804585e-05,-0.020384908869704208,0.04489937279184515,-0.004897266542292356
CCL25,-0.01030993593287597,-0.010670897568965406,0.00422433780843783,0.04045354069312633
NPNT,-0.009778196427712606,0.03231464927928968,-0.03995827857003855,-0.010833927560936596
KITLG,0.04243845963647232,0.05299599709129264,0.016085383685850517,0.016105707090668876
MADCAM1,-0.02448577092551172,-0.017385737332440507,0.036670570968330714,0.04314697367574311
F12,0.03403332505464717,-0.01713838373693784,-0.04516409867447881,0.03475911355592053
S100B,-0.015298060531233051,-0.023296776423856785,-0.0768291091766477,-0.1944383576008704
IL27,,-0.0162481340375146,-0.030618899198631012,0.022008097193919173
CD99,0.09199678427016202,0.01948723691576519,0.02461068884866904,0.22503295778735855
PDGFB,-0.02746953016327817,-0.04874409752870977,0.06465842067405832,-0.03477116419084595
CLEC2D,-0.013184775629827717,-0.04870271313903146,0.033597426479417464,0.033050147894413205
F8,-0.01103238296896854,0.0011527948571450756,0.028804883094817175,0.01679540263070347
C3,0.01096456092297981,0.009097505800902926,-3.4218231387450695e-06,0.03457221423568069
DLK2,0.019797388091963006,-0.008974665684005038,0.06894794838352666,-0.018586673431057552
TSLP,-0.032323501039795345,0.05223529225939753,-0.04497529653843304,0.2408638169599234
OSM,0.07218113356103124,0.06113335027381574,0.0018087948144920197,0.1954896287777992
PRND,,,0.015724481978278675,
SLPI,0.013017152234073969,0.07529764562256219,-0.033168757647179525,0.11550735718370879
AFDN,-0.06146059626636315,0.03048979520304419,0.0071415733185538,-0.032159705473703
KISS1,0.020971272120297833,-0.021370564853535313,,
ULBP2,0.06678492719181885,0.030841347591312778,0.102063553234322,0.06391752192052864
ICAM4,,,-0.02046424899851584,0.07355516014253548
ANGPTL1,0.023844435549946724,-0.019540118457808835,0.07904899825885063,-0.04068637781911073
LTBP1,0.07826099537629067,-0.038861224839360387,-0.009608131960641968,0.04188778122335619
NTN4,-0.01914109562806838,-0.026441174912559675,0.022965899558793704,0.031371046898872296
APP,-0.015536923934211203,-0.06780454928920644,0.03847248417987529,-0.1088608606080687
RIMS2,-0.009753513876413558,-0.03139033164545461,-0.021106857892273078,-0.15329732682149144
WNT7A,0.0020836142796440697,-0.03597960906841364,0.011261977456826895,0.07647568153232585
GAST,,,-0.02351595941157307,0.0871710817760161
GPI,0.007538337042719375,-0.04610096399678085,0.032713445143230865,0.07895961279585498
IL1B,0.050977659918470114,-0.05248932211976095,0.0010346925514662314,0.026318731549209155
SFTPA2,0.04464640784029437,-0.017385738539365234,,-0.0026263550767310307
HAS2,-0.033721769044653405,-0.006627407914127474,0.02584354065499508,0.08407403005201958
IL11,0.07875605378535691,0.026740214926200417,-0.0025431173904529123,0.06617287587270651
SEMA4B,0.00641567254357307,-0.012159400350088313,-0.02660816119214195,0.18487719750373102
FGF12,-0.04738632357969048,0.04238882088405989,0.004739472223021407,-0.11369753948318156
CP,0.05098921692794739,0.016626757307472463,0.01071948816542262,0.061505758467884274
NLGN3,-0.04008948625225648,-0.022819344821675434,0.02450707714836335,-0.05282345964611711
GZMB,0.0033088252399449316,0.12577385988690484,0.005258269201928421,-0.06159673267393619
PROC,0.032028757682628306,-0.03262405564140505,0.014928468499312592,0.02970495136148694
TNFSF11,0.003996443320589938,,-0.003330266846696356,0.06383775009575676
AGT,-0.004389720133349426,0.09853823551908575,-0.045207795657076146,-0.05982271354916457
PTHLH,0.07288429945781386,0.018041367872716013,0.058570642370066955,0.1906334489292375
COL1A1,0.03311762902152583,0.01694080806299172,0.03488174370777373,0.09804727482527731
LAMB2,-0.022427999230659752,0.011242695261200494,0.04264698619482774,0.11247497125727929
DSC2,-0.0005733872539883129,-0.00912952969941887,0.03598671990236427,0.06498207054343691
WNT5B,0.059077697351195044,0.0007342725829456932,-0.04845963995618468,-0.026752253171578387
LEFTY1,0.007181529259328602,-0.02365818865008823,-0.011702454951342065,0.031005032470700297
FGL1,0.03458726935214278,-0.02444614979618551,,0.07281116850932699
CXCL5,0.04624661928226552,0.006948033529348257,-0.028975772698447713,0.07269956087468167
S100A1,0.018807204538708586,0.022044225539936835,-0.04323732221687487,-0.039416591922247585
C4BPA,,,0.08101073571513327,
NPTX1,-0.007241220037584603,0.007323293351142646,,-0.2531301479278433
TGS1,-0.007480370668362361,0.014769931080030474,0.03767934686044154,0.08073025292065639
SST,-0.04314421190876833,0.0660963755185634,,-0.005289568485973645
IL34,0.04892453799957996,-0.02844808199907604,0.047931650670440314,-0.0743945687020469
DHH,0.026809683155680632,0.03871201263787802,0.039804644827384245,
XCL2,,,0.028623434002115134,0.008386734209740133
TF,-0.06336795612449064,-0.04491733202639943,0.041717933916869045,-0.1987483378003915
IL33,0.023674315386118937,0.038165338245583165,-0.058655657489493696,0.13920262044506546
RBP4,0.03928015087006065,0.008886909347055449,-0.03166816445737829,-0.11001858413715757
CCL19,,,-0.03283316217749077,-0.05238425001081278
CCL20,0.03118712685940248,-0.005740088265837991,-0.011210983397466534,0.1271260279266316
NAMPT,0.05090824899967453,0.06052586430724238,-0.05545612838353436,0.23939871907791968
