,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,-0.03952009796187462,,,,,,,,,,,,0.018621322283459706,,,0.007311870648662238,
BMP1,-0.04043259231471115,0.0511337847923576,0.08649487190980731,0.015715458646146735,0.0892609313471032,0.01607726040232619,-0.01547635323576843,0.12166508491128936,0.15768448801144228,-0.04041831622908444,0.0021466917060473903,0.09698367469343346,-0.02562593159317007,0.09409964515039923,0.11869762939143844,0.07208015006678066,-0.006343244340455324,-0.001790949091003726,0.075491050209576,-0.05592529757673204,0.12738728938347862,0.04842473349533733,0.04961496782772728,0.18898557158692006,0.14500203220805077
NDP,-0.02310665740492315,0.07675506488405685,0.018486812194695803,0.020741212641993936,0.09331250780586617,-0.014303938585739313,0.007046604241266143,0.026337525553349006,-0.03604996868090256,0.005535749425843478,0.04055900374203717,0.03786807633198041,-0.018492573381430427,0.06257041707382967,0.10222320818216565,0.02355349147956441,-0.021043632535827788,0.03820098170650097,0.10382077879424076,0.09525241781807813,0.03321471161938423,-0.0957946094600291,0.005330724557904135,0.06596180081211822,0.10353927722651261
TNFSF18,0.062029169366776604,0.03794092356593606,0.008680331035754774,-0.01992139460350637,,,,-0.025937942831237133,0.022360296341530892,-0.038153122820357085,,,,,-0.04541062600788572,,0.028571162445846007,,,,-0.013414902544694423,,0.07905123743776735,0.10435586240656747,-0.03181195944061414
IL36G,,,,,,,,,,,,,,-0.002172128178794367,,,,,,,,,,,
RTN4,-0.06135784706063079,0.00814256692286147,0.026480034695533772,0.011729337824036918,0.07806042341319912,-0.0011611376533176272,0.017854773922423302,-0.14664540185186245,-0.18628841211077218,-0.014436767798199397,-0.007347349198141248,-0.06989594280595439,-0.03705156009423522,-0.0721376952678214,0.06379966783485591,-0.17168678221344336,0.0850782785382228,-0.004933035088403939,-0.02352714041382763,0.0036683488039918324,-0.11889329057396805,0.058155799579750644,0.0633301761706478,-0.0689579732053651,-0.09190884607728103
HEBP1,0.02366647871135327,0.022080284925224836,0.05293308756083438,0.022386178727902897,0.022093250124919032,-0.020480189398757048,0.03517374554364008,0.03289835365324638,0.04406053355069295,-0.0017847823623412598,-0.021016278664897785,-0.019644863604788124,0.010458948240459391,0.050764300746446216,0.038787508554625885,-0.012795559094266459,0.042868622368245436,-0.023805646714677546,0.1087360568157175,0.014973759550131971,0.0949604553392863,0.060003244047385704,0.10034836599291151,0.03047472063485687,0.020727993414535444
WNT7B,0.021191028362951895,-0.06272054780510238,-0.015187817108087705,0.007329138170214856,0.06752928158272209,-0.022941839673346766,-0.011549693885998809,-0.005308675981847351,-0.036750867195989786,-0.033912334689248945,-0.0012316350250537232,,0.013575145461039294,0.005719969778762392,0.017832086770611107,-0.03972112531067421,,-0.02704334730872839,-0.04276430199002504,0.06852069669666465,-0.05592215479345726,-0.024475143390786977,-0.037320134420190054,0.0072684207514734965,-0.013086653018081153
PTMA,0.02636000130857011,-0.033029618204962946,-0.001439913908959404,0.021935767267181855,0.10289916583723872,0.015238541632471618,-0.03258090211077499,0.15244580241252284,-0.05752361643399894,-0.055927056013804356,-0.01831328025381235,0.06347947290388663,0.09446190208060415,0.018834042916529247,0.04064057035264935,-0.12460031276204395,0.06873071571283125,-0.05854540168034686,-0.11098041959684404,-0.048388069278787506,-0.12362439832541272,-0.0104408875815323,0.11189123641299126,0.05763141229589228,0.00804097582547733
FASLG,-0.04365387671935577,,,,,,,,,,,,,,,,,,,,,,,0.032673483128673755,
