,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
GRN,-0.10138521895375009,0.03403693165347285,-0.0537211185759325,-0.016369928760326353,0.01228306533750224,-0.007775777376726531,0.0019449728181887814,0.034575359192474085,0.021087328200459474,0.0035637480879517833,0.0521232851204746,-0.05687572214230272,0.052526556532688354,0.005732287899514675,-0.0006668799228900689,0.03200073692413289,-0.0010496115536688954,-0.003121736685118381,0.10448124681301257,0.017814639615028216,0.06129772184704174,-0.013553431526871444,-0.06272003135384115
MIA,0.11686912104342269,-0.01144734633292552,0.022723374224913294,0.03560462069760908,0.023381748501844237,0.041971002928675644,0.02527486338035867,-0.0022140068154891768,-0.028619255096081805,0.03529544575332112,,-0.024401685068398054,-0.0223189318030741,0.05637165308416718,0.03757682916054248,0.03484050699018742,0.20793556431977928,0.18931892868743155,0.09133371171646014,-0.014757742500090144,,0.06470984077461966,0.035669169639627005
COL4A4,-0.028759752935959212,0.02981556394179979,0.03367387906926908,-0.028968061321490313,0.00800144662508975,0.022989381423981763,-0.02192699686608454,-0.012656173354336326,0.003243365845429993,0.014583876159970383,,,0.009045035561195985,,,-0.044860001980242765,0.12407924423685125,0.030840955194000725,0.035677452883515225,-0.01654798407488133,,0.015387796959566963,-0.03835928365132273
TAC1,0.06588120640088377,-0.03387663101989038,-0.018724850116548303,-0.024522174202795833,0.011036693806594514,0.002804689541420022,0.01833473298971674,-0.006678163124045843,-0.019289125778833936,0.060380578839889225,-0.08201252266697145,,0.0004960851934834816,,,,,,,-0.010456235161111094,-0.06886455060595015,-0.03247223237326793,0.058953362472400864
RARRES2,0.05373809837803507,0.01732545116967277,0.06626043517235634,-0.017318475794470888,-0.009081467367082374,0.005915647465104922,-0.008561202246088697,0.08099047077631091,-0.015280814796175119,0.06772254280642669,0.0771028536755038,-0.058667555380028436,0.02910582704364305,0.08296156442558207,0.09614304143044847,-0.08118007368832575,-0.011165576281529083,-0.045693368119046826,-0.026870612664296637,-0.00032149156447453415,0.05491445837473628,0.0024212586607874446,0.1250134362020876
FGF7,-0.04310542345024614,-0.0235536014956189,,0.12401510751721126,0.02762996308620156,-0.02826227911109094,-0.019488522535939072,0.011014983309755831,0.039004439187832744,0.05252000132546932,-0.05140481729163938,-0.007199048693177418,0.040753033978925074,-0.054535711113997846,-0.037685615868900575,-0.024444361241410546,0.027470694578568648,0.033208113563146235,-0.0044303273734634715,-0.003026002617226524,0.04822071665025585,0.03971770211183038,0.0437630118233584
EFNA2,,,,,,,,,,,,,,,,,,-0.03684647016579061,,,,,
HBEGF,-0.008412875300054157,0.003256648790037425,0.005863654455870429,0.04359768483847836,-0.014592002386566818,0.0028462119602380106,0.013283927855468187,0.01740182667866632,0.01294584952497828,-0.04653419855612203,0.10822674688919565,0.03448916630822991,-4.451460103168887e-05,0.0963285156624165,-0.005362301743304227,-0.025956669652932432,0.06445639314457303,0.05595320414607488,-0.024826319377428033,-0.01715376765201495,-0.01385591104937781,0.0039002785173056892,0.041540648053140006
CSF3,,0.057786780796158684,,,-0.013249285079676076,-0.010041948005648695,,-0.013389987807800463,,,,-0.012861735410060032,,,,,-0.05333087223664161,-0.10326085758845775,,-0.02125604383401487,0.30760158571743945,0.00717872600895088,0.02876515611691138
PI3,,0.07238761582843226,-0.03396337326978954,,-0.022841192880786534,0.043142640292432775,,-0.015077303000293167,,,,,,,-0.036664138286206654,,-0.07976461068798701,-0.1516132759526644,0.06717748889484211,-0.013296954700602466,,-0.041719609578813356,0.06445917878064723
PCSK1N,-0.012556747643884649,-0.09073176493207354,0.05179653774313016,0.007162611224895869,0.033655796014241214,-0.04988864961411952,0.009779092852029155,0.02263425373057339,0.014517085644808895,0.024141092641114713,-0.13335272985758942,-0.018473096731659828,-0.011083748663005731,0.06905927225660452,-0.0418434115539993,-0.018578999917881967,-0.018784772456150185,0.01707813366989656,0.06551965004421939,-0.048719784253726674,-0.036747656595594945,0.05271297083888108,-0.035012651249695825
NTS,,,,,,,0.030647341836055216,-0.016457905715694773,-0.017366317752097658,-0.01844977773709163,0.16349807452954307,,,,,,-0.04707005746104661,0.0866765775133151,,-0.01499014533665315,,-0.02748102647856797,
SFRP1,-0.03255415700797615,0.0004963217560938122,0.036727352023436216,-0.02082936537759067,,-0.02605955050140946,-0.002179144103309515,0.031218744105068166,0.026111118894792115,-0.02470322932087434,0.10998467498267657,0.07921317655823064,-0.009458170942883131,0.010324066358168715,-0.028447969798507503,-0.09126261997105434,0.046737480753559,0.06131424374822634,0.04813426977529674,-0.013990766232529653,0.013601677547211102,-0.001431165320524141,-0.01761636452813989
CXCL13,,,,-0.042651204739555415,0.0008732311399811402,,,,,,,0.06378599920944364,,,,,-0.026857590624080552,-0.032300075132282106,,-0.03467303078819964,,,-0.044368607383764365
MICA,0.04298528979536923,0.06645714570762498,0.013889125747939327,0.004562350962262337,-0.02145717373064795,-0.012355982351851758,0.03806997120428705,-0.005125277292687262,-0.0058481766101045555,-0.030558932192895173,-0.05457650707598994,0.022440498557152886,0.027026732458569343,0.08163347504065256,-0.05503935822597444,-0.015924285486496527,0.04741164651351342,0.05172601160717551,0.08695016749161007,0.0063336974817519345,0.0717335600946795,0.025050737990121804,0.11999785614628271
TG,-0.001977276906588506,-0.029995601965074517,-0.003212831209162207,-0.02398469279302453,,0.014529241531115025,-0.030897191251102116,-0.016160517308915764,-0.014669357624924266,-0.017877619602708852,,0.02529045080133236,0.006505554418658718,0.10680285493553245,-0.018332408870673413,0.11029328229112774,0.04134353748508133,0.04360365773811614,,0.068774389762667,,-0.009411034908070687,0.07584723965035281
ADA,0.014438060574215336,-0.046444635772756454,-0.021193610545301497,-0.006476151171738283,0.021244203874018548,-0.058379282243749095,-0.021684647586737785,0.02720521831403245,0.018846301402490905,0.012440087693856823,0.09204733002338587,0.019910774320515235,0.06971258941297884,0.06856071280430272,0.01585278836629295,0.056573798150614474,0.012576060493654007,0.010275628734318813,0.00035400043643799294,-0.0032481228912544587,0.050504771861877684,0.03323768197000296,0.04365064722145633
LAMC3,0.11926513072149797,0.0018191661999634539,0.0018923719874643003,-0.012121748840105594,0.04274881782391871,0.0002846839297837745,-0.01995507758381883,0.002552882423955023,-0.03538706713023983,0.014092876546570864,-0.017835664771060744,0.11605088374393364,-0.0051774066554981825,0.041590014405166235,0.03050344617270482,0.027160713945220183,0.000750936825874094,0.058459775397413226,0.07341176694359551,0.015687958872844743,0.016915495179049132,0.031240954258149687,-0.029656109824658917
CCL7,,,-0.02572412531444893,,,-0.020332438494850103,,,,,,,,,,,-0.028375249627813688,,,,,-0.012383767486095872,0.04657028758996994
NGF,,0.022875198556281447,0.012974786819770028,,,0.04992560649120127,-0.016068091936762997,,,,-0.019935057742982636,0.0016616825833137277,,,,0.004470171254263282,0.1263354227565278,-0.0009360614630333814,,0.005038298814076451,,-0.03831979821700799,-0.05371393687015283
TNFSF15,,-0.03882291540407029,,,,-0.022641164710843674,0.008654718884090288,,,,,-0.017214059733611516,,0.03340386689384927,,-0.06300825638650849,0.03446212740202894,,,-0.013199638299676601,,0.1226278978637879,-0.010727094973616291
HMGB1,-0.009323563212151616,0.04294369081089861,-0.0293424229470018,-0.03144697753550954,0.0030516511969889445,-0.0348023289492552,0.04016617028207622,0.05033229948772518,0.0018247464280583237,-0.039192538571416705,0.08492737146296946,0.035088066502576114,-0.0610373744179199,-0.035530102122137336,-0.03393932184782855,0.032759019282926995,-0.04038026120508961,-0.05129581578773618,-0.054636388408293074,-0.08178396252247276,-0.062483932084834416,-0.05767203062852914,-0.04940114386105225
ITGB3BP,0.0036635993187174505,0.07219311687729038,-0.043660238540800714,0.02836775385022424,0.03307223907006401,0.017032439542144635,0.07767639946239464,0.03430486967829497,0.021707445106663607,0.002328813226429112,-0.002089543858126002,0.07591337110217623,0.04419433679378848,0.0064701288666752415,0.036534084606711315,-0.0030546364262707725,0.04561510500343217,-0.008026348783521152,0.03497059825019955,-0.01007084346569057,-0.022900785005530576,0.0251301127266421,0.04870384942235958
AANAT,,0.006079943927344826,0.017535877523256267,,,0.03505195865723668,,-0.012078131361422441,0.06912906720222763,-0.02060781848090403,-0.018741886051523854,,0.045026079510200434,,0.11206159504286267,,0.01620414592856843,-0.0004024504866709221,0.04589488772095207,,,-0.0288341131871583,-0.04042892690862135
RELN,0.01979660578369656,-0.011328852418411433,-0.026283346646990568,0.020700360101957235,-0.03428690780372816,-0.0013722632511918198,-0.008652294285351374,-0.035441027049467375,-0.029045051897387823,-0.023942749570231084,-0.024265531568230216,,0.007662270666907341,,,0.059486233936070276,,,-0.02903879836389852,0.24290823103764528,0.0659852744293101,,0.06568164721909643
IL15,-0.009336264428716766,0.0007942061325454751,-0.021724161216724817,0.011113855817439455,,0.02869095556186833,-0.025474036023017475,0.034346092781969324,0.055474615328401415,-0.044292955501378906,0.023906388689032877,-0.021088824531624483,-0.018917469389164825,0.04331738548146801,0.002827426147797668,0.11335566081318682,0.04384304765357107,0.006477178460764747,-0.01719536012859448,0.016060240910507582,0.02437284423534705,0.03870826956615475,0.036740075496062154
UTS2,,,,,,,,0.0359628525538151,,,,,,0.20358168791027342,0.04448529420365679,,0.0281049426511467,,,,,,
BSG,0.09407073018355243,0.03444297109207771,0.021348625613219093,-0.0035235608131715217,-0.10591364151609772,-0.025552976791889268,0.012796258415327447,0.03707679080474126,-0.019397689860160404,0.03638575620867338,-0.08864500231549459,0.01166650810637748,0.017824562509401766,0.06336918348412948,0.0741650341481694,0.06503195963555952,0.10683912810453197,0.019566336770901742,0.12129574337577463,-0.04132033792016385,0.09334027213288126,0.09868990196634717,0.013892565456747667
ADAMTS3,0.106245900080844,-0.07626958161834115,0.03918404918487553,-0.009701091691840798,,0.01671178203050698,0.016676945964800544,0.05619830539053117,0.010338528798764549,-0.006204276844787448,-0.03009506513921277,0.04600768446112031,0.10218353171654769,0.1452653218418797,-0.06130914564430722,,0.033183354381859244,0.04458489521743731,0.14396876321878482,-0.03465724486779384,0.16716377340572824,0.0285514538457907,0.08212217762404972
CD34,0.05750673037715806,0.0153328033082977,-0.06091339889777912,0.1008987356231724,0.011557046695901543,-0.00330573774600748,0.09623229736149595,-0.013286534516269509,-0.008696886577400679,-0.0385566688323778,0.043430264667429615,0.02877580606630337,0.05443796727942294,-0.01756112164224374,-0.003031173228554354,0.03200609677544505,0.06000126204030679,0.003745151187377737,0.10313907487863955,-0.033153886481081786,-0.04642927683320646,0.041682667960770796,0.01650977311341469
CCL23,,,,,,,,-0.013742996212138653,,,,,,-0.020067372270424263,,,,,,,,,
PLAT,0.016041625008885955,0.10943233103496382,0.00889857830337335,-0.016366588517127866,0.034646543973891025,-0.007039926628219396,0.008740113493258114,0.029200348045706738,0.011194071963381466,0.0011744036569101763,0.04081413572256709,0.011559140110085655,0.029776414314392468,0.022641187314559125,-0.016215367642929277,0.0443954461929354,0.08388197258120578,0.10198493312646348,0.10504835242379684,0.001808500877277231,-0.0069105961713443,0.0028230992664603593,-0.02821567347797907
NTF3,,,,,,,,,,0.0007067228669535215,,0.03819358659741961,,,,,0.06655922219508882,0.07322086674555497,,0.0169982716378999,,,
LTA,,,,-0.017638418469686487,,-0.0030618935900236528,,,-0.012705501041926975,,,,0.016680111234071718,,,,,,,,,0.00502489154318083,
CKLF,0.03347932276613933,0.06376040070639251,0.003621120829966102,-0.008703942519075544,-0.030655988794981444,-0.0007393659669702738,0.03308909416017829,0.02090210409717287,0.024582581780771343,-0.03522964066845319,0.06081820742814514,0.06383590860305464,0.02769930731114851,0.1457260721668291,-0.08555623521693013,0.04119738918769974,0.03609982279910431,0.07479229489018022,0.004440135079938965,-0.0006237709974994779,0.013281403143513396,0.03672721407395942,0.035160564744270366
APELA,,,,,,,,,,,,-0.031733196543492916,,,,,,,,,,,
CD24,-0.029013705259080456,-0.055264757545424675,0.07055220951132751,0.07997658666315989,0.04083357646821064,0.008625370152756691,0.06571755416295168,0.0011192872601487604,0.013517711128589746,0.028876919103604667,0.05511500985182641,0.027555666673761903,-0.013113381821855822,0.019844043334451254,0.042479626190547105,-0.056961144107564345,0.05211364172690888,0.0515215240387207,0.05909020118383639,-0.017318584487157174,0.039318913702607476,0.00891471704141288,0.07200438300777792
HSP90AA1,-0.04592606794261095,-0.06873991447060683,-0.0013545056044559868,0.04246805702890075,-0.03726414895558853,0.02066027799806792,-0.023362562466904744,-0.05434905707785046,-0.007193471663154922,0.06781189856473396,-0.10381880051455171,0.025096574739766682,-0.045323200366408696,-0.13552159574299216,-0.03600913623741714,-0.0001904467969025786,-0.08777489924129604,-0.2085521625259711,-0.00870914048714016,0.058368568496445665,-0.07753207909700596,-0.05758842196855993,-0.0159687321534653
BMP4,0.016893114222297605,-0.019654036840583016,-0.00132600432087402,0.09952959092288705,-0.005225706432418867,0.043993055479652675,0.0904481165624999,-0.03699572837009461,-0.018804898325712197,0.055963119604811595,-0.02989371493003348,0.01230937018207726,-0.016119639789341257,0.06513101054663416,-0.0017612351709193775,-0.007064342370522885,-0.04895798739114374,0.016097039150757057,0.13113990153081792,-0.04573987472614915,,0.010808600058081992,0.022848985757389133
SCGB3A1,,,-0.025724122742070768,,0.033953913879071686,,-0.008319602921168756,,,-0.017382896447315686,-0.0001777681179361209,0.019006945180462583,-0.01320036159614805,0.028436848518674424,0.023799153260207113,-0.07101423687224644,0.055133416653788236,0.08520292717093839,,-0.02741148368141733,,-0.012567014279047503,0.05379228131502497
IGFBP4,0.019224308233060306,-0.06347372241845531,-0.04354082334232399,0.04207594277979255,0.0019949132505653567,0.019664787854784996,-0.03376792089120138,0.015190647060431614,-0.016276199363672344,-0.04980675898012516,0.05785993816683042,0.01785875123427305,0.017906191834367893,0.00016850911400129683,-0.03287188661437396,0.09037635047889704,-0.08775816734714793,-0.04816603964068598,0.07160680988357655,-0.02837726298377613,0.013811959812724465,0.04415204303207083,-0.05198183367432645
RSPO4,,-0.008552335864136826,,0.0627513618467013,,0.020876914013046165,,,-0.014777271202976453,0.04786334227432905,,,0.1283937919211245,,,0.06800486089247892,,,,-0.018460467690813387,,0.03301600371867501,-0.011535120094871334
LEFTY2,0.12330966880700618,-0.06421271623054213,0.007919429477952891,-0.017855045084877903,0.05243180403258014,0.10257838558763635,0.05115394834312982,0.036422030674018877,-0.03639125687973823,-0.019060555763938454,-0.019935057742982636,-0.019463762798055086,-0.02335340758029843,-0.07660825014051573,0.012591421459591183,,0.08762312055546768,-0.04236682059020777,0.13720794621986854,-0.009557528183796644,0.004371277621787162,0.025277445411254297,-0.03504851691331109
PF4,,,0.011736099539834935,-0.01604453890998631,,-0.017739652013833113,,,,,,,,,,,,0.014172521870442177,,,,0.07143215948764742,0.009851940155460282
ANGPTL2,0.04912817496990819,-0.002871436485084793,0.03173535125578836,0.0056036216391704965,-0.0199996958355905,0.02035509456801297,0.04350544471188518,0.04244046583510291,0.03841793911138817,0.021073243960478622,0.08082287375444833,0.01620315809967212,-0.032406533297935566,0.04331745915969348,0.11551209759127028,0.09053237183535387,0.1000548427939095,0.14521789733416893,0.03164559435093081,-0.026875307176242917,0.14103020947552783,0.05476953692190039,-0.03463094865890146
LRIG2,0.04714835785273119,-0.05024123626218967,0.027487831385776405,0.04764741616675391,0.019838825481356803,-0.00879133362989641,-0.015800411465934378,-0.0161321666365556,0.008974666286011124,0.005478546417785371,-0.06402170897698113,0.01490312744821654,0.06762901013988697,-0.024592180106840722,-0.03563652180586373,-0.002668298122941309,0.08449184931077826,0.07347842061008743,0.052662528901602175,-0.00504937402331783,0.04915173684531089,0.04638807452948944,0.05888472461532371
ICOSLG,-0.04860152313993261,-0.0022939431396539764,0.014409477417338145,-0.036214381573687934,0.030046252726993898,0.006747256797184221,-0.026873079376019945,0.017286831363602526,-0.009355369707001642,0.046172814014100096,0.06143539639057353,0.0538001989286595,0.06913659741464144,0.015319280429330331,-0.0045799447155852446,0.11138448667036577,0.058252480378260696,0.11045660258352191,0.07381629254597362,-0.02532845925398303,-0.04472511940647326,0.09027472772745077,-0.05576461761599311
WIF1,,-0.03436992974879601,-0.04047487811221442,,0.0006474907340475218,,-0.030106272313181193,-0.03508726891306543,-0.01140327017758192,-0.005684929559814116,-0.04566556291955448,,-0.02361673430614183,,,,,,,-0.01716079283469864,-0.03567002039127403,,0.06956310669437872
NPPC,0.032016941196265594,-0.06277784222990626,-0.04026487818405424,,-0.013229790514653944,-0.027518574985627722,-0.04914637957499748,-0.032519890740242016,-0.02224415687840827,0.00013683368386094882,-0.049493094366362386,,0.045271238136905236,-0.04464466916014134,0.05857435661530481,-0.10023505333364373,0.07442897801177709,0.10492956395318996,0.09386829845673739,0.07084444650770816,-0.006031727164291269,,0.082386271745122
LYZ,-0.03975562747219675,-0.007244953524301719,-0.045412042244794525,0.023199244211142642,-0.04453786866450284,-0.0349667791620134,-0.01770368715349681,0.026285970039760163,0.026925966392590574,-0.021321158483308133,0.08524148043519846,0.030228456930764126,-0.0034954850709966756,0.020131139269251353,-0.03535607394401128,0.006823684315127718,0.07580630370637179,0.03579290270199616,0.01944606916427576,0.022598287839587693,0.016930334612598102,0.055689854721562994,-0.1100768792675701
EREG,,,,,-0.0008386079580443384,,,,,,-0.020507348628895146,-0.0227598326947925,,,,,-0.03062738866817416,-0.05228505986110136,,-0.022992823753694432,,-0.007412775858524281,-0.023043337951792725
SPTAN1,0.05602811349022308,-0.018650118059376657,-0.0023139230430127447,-0.03574677785965819,-0.004820096352169698,0.0070112289545672685,0.011413822123852477,-0.003789273765219557,0.003813908026522397,-0.06055200603277136,-0.1628359366262079,-0.0058299697336961515,0.031366947205729113,-0.06816042027876716,-0.07332872497835807,0.001874236198925372,-0.021457068602704268,-0.008881790547384572,0.08171397805750397,-0.02520961159578707,-0.12841205411279658,-0.02433916418514873,0.047786257993186726
PTH2,,,,,,,,,,,,,,,,,,,,-0.029358293584442377,,,
LIPC,-0.0476555271824162,0.004669364160471452,-0.03266902309624457,0.031849663358036635,,0.004223897282682968,0.041584629927267275,-0.03159018338748152,-0.027627613397299456,,-0.004543885931275939,-0.014719193810232071,-0.029717579018606735,-0.030159081583192273,0.037803639295873534,0.021389224626902962,,,-0.003270749841547258,,,-0.04016889823644777,0.03355883980068929
COL8A1,-0.05794030393779867,0.01758693170546408,-0.004113887293183105,-0.00014475309637069974,-0.038012453039616166,0.03276500126531285,0.04203996819783731,-0.03133406463866984,-0.004037918666318633,0.011057973493313632,0.09123053152745164,-0.031258564629345266,0.06586969994824832,0.04927934483594942,-0.008178138780630723,0.06725116115954012,0.14184897450278852,0.04467003915468918,0.12589755442702938,0.0016563985669513163,0.007706523866678515,0.05565819294906714,0.05360361312565811
GSTM2,-0.0035254498689411837,-0.009054880031848785,-0.024822173245846527,0.02289830598951449,0.03274090581619963,-0.006813980532851207,0.012181468433274317,0.030914505997399977,0.02726156678474883,-0.009594376482953894,0.03637838950760046,-0.041723499543438285,-0.029086038019063617,-0.02654046468406118,0.04550473545779324,-0.03257579197761914,0.05121593663024131,0.013717774481016062,-0.014796956603937502,-0.028081751340456276,-0.06284754892688123,0.02548268937009771,-0.006116712723617489
IL4,,,,,,,,,,,,,,,-0.042839385561949064,,,,,,,,
SPX,-0.022831190232158745,0.021302238869481988,0.009660175515688586,-0.03855213940529326,,0.016099411945377853,-0.0292444910685709,-0.014141665542554678,-0.01355839436994719,-0.0131174609497464,-0.10693982982715051,,-0.03012069488072695,0.0006534299341167694,,,0.0061785135848494085,0.03599259203982438,-0.02204663924046827,0.061694370233374825,-0.013457410397416504,-0.026488050464534646,0.06262417463346157
MFGE8,0.033133301246537995,-0.0385064352017134,-0.015782335679930537,-0.019045836767532458,0.03172191647148705,-0.026816241489104886,0.01585154604717508,0.026578752581210657,0.02906811684331461,0.009413891837305205,-0.06565751421654939,-0.04565959722188057,-0.024060229528133963,0.04037976890093358,-0.022335214762819435,0.04153976958898003,-0.02415002339566916,0.06391498604923716,0.09061245611774832,-0.05077640565034949,0.04600920276874395,0.08270923304627147,0.010139479844058243
TGFA,0.032112549952624025,-0.035550097861785396,0.035479266210779986,0.06547612569990406,0.05788475226118615,0.002919415593249495,0.05772367321626513,0.004385476026663644,-0.032108465610654134,0.02855858662266933,0.04025313862055724,0.007981754193613777,-0.0009574043187550888,-0.02548467699649516,0.16121857456537653,0.025506464927456358,0.000780511307598011,0.10299663655666007,-0.07548786356902298,0.006020694370613275,-0.0850628305143385,0.0848092017471659,-0.01212644363092273
