,UKF296,ZH916T1
IGFL3,,-0.018395380741395535
BMP1,-0.04861312051454122,0.002451921759106717
NDP,0.021255188421437594,-0.029783106032904474
TNFSF18,,0.054486324683030884
RTN4,0.00823202353276398,-0.07827142462974306
HEBP1,-0.024727430432215917,0.04405765213091609
WNT7B,0.01132378347044223,-0.02840016700640749
PTMA,0.0033588917526642358,0.04190250338071313
FASLG,,-0.015954307441337523
CEACAM1,,-0.02219807554338334
PDAP1,-0.008780056472186397,-0.050731218608686686
QDPR,-0.048819254587025795,0.04241483747936217
POMC,0.014111198224503617,0.055766723833935994
CCL17,-0.015079037533601371,-0.01446078771384049
VEGFD,0.06553039635276024,
TNFSF13,,-0.004993549871841222
WNT5A,0.005976320848651972,-0.0007498971368120411
CXCL8,-0.010300164161940533,-0.04153799902412454
GRN,0.0023714421359788476,-0.024374702891950498
MIA,-0.012579167288933893,0.03182631097080449
COL4A4,-0.021132000657420224,0.03210759623429952
TAC1,0.01781683259327536,0.0694933476316695
RARRES2,0.05866798158492578,0.049496930553746515
FGF7,-0.011657952651703319,0.013478765286358243
HBEGF,-0.006404272243527227,-0.032946038146780154
CSF3,,-0.01522497862286585
PI3,,-0.033078820544197154
PCSK1N,0.04873046777872434,0.020043424281288136
NTS,-0.0280569722324168,-0.004026276666341502
SFRP1,-0.015079037685459665,-0.022022202598373803
MICA,-0.01855471199352206,-0.02555650611262764
TG,-0.010912633980520321,-0.015113545417858382
ADA,-0.017722995178973827,0.05792102693332361
LAMC3,0.006448975094014518,0.01281847463067869
CCL7,,-0.01595430176817623
NGF,,0.0012085222310686259
TNFSF15,,0.06607466934427869
HMGB1,0.04020017269199657,0.048280658749662926
ITGB3BP,-0.037857120198017666,0.031689556938233526
AANAT,-0.012579167988619293,0.00766025193578139
RELN,-0.0234784517212903,
IL15,-0.016122555896288873,0.0566160653378597
BSG,-0.03599353275194356,0.010577522523136205
ADAMTS3,0.013680207626313012,0.05424246345370957
CD34,0.03634823750375243,0.04809754264102496
