,UKF248,UKF251,UKF260,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916bulk,ZH916inf
SEMA6A,-0.01149134587579161,-0.03548002419546698,0.010342042885766284,0.014172033789758296,0.07217284820750047,0.002880882528084644,0.009827195676010378,0.00815434016352576,0.03745586085967795,0.041200064491751495,0.030608354125704184,0.03950727331464744,0.019766545584674843,0.02508428934880207,0.06504873671406404,0.042614865205943354
IRAK4,0.022560027746415356,-0.02522357690235307,-0.03864075396051642,0.02338437937211427,0.027003854753061253,0.04134629092122464,0.03222236190647759,0.10676564758393882,-0.10074535075808601,-0.11701918210250595,-0.021176461480964876,0.03300614055862753,0.06491706128285284,0.012166939913670483,-0.016680256454722372,-0.01908122842924885
GSTP1,0.0014818163574777377,-0.0194880276083164,-0.018354194067950434,0.06108960217496687,0.12278155700459527,0.011676400926373114,0.07086514486524446,-0.006835918265660302,-0.0011781495625659698,0.023308740855059483,-0.0030799350724587385,0.09725838353217688,0.0032653391556561676,-0.037494583387353744,0.0736952445604773,0.07170690378386299
VCAM1,-0.028871414541880254,0.03698198948047486,-0.007407860320119348,-0.0008603363471001503,0.016234078898813772,-0.03360188282324367,-0.017166640845395004,-0.055879150430485254,0.07031099853231094,-0.0531634045009799,-0.059280838576901376,0.0221485314644714,0.009630950396611824,0.04614138824174118,0.040272734654233144,0.0905917701369333
NXPH3,-0.034328111708782166,-0.008464099257443963,-0.020531230985544963,-0.05366040753938276,-0.0020173865010351235,-0.005555046107160389,0.05510895297566738,0.015442016988655943,0.04808655108636161,-0.02490903398555992,-0.061119813007490156,0.13323680915370864,0.008128884478868484,0.027827767991368664,0.06203350945017943,0.03405205196939401
MTMR4,-0.01965531936578132,0.05548184976797776,-0.00028980551587985025,-0.029579714748944233,-0.0015550422971333019,0.06930628860458234,-0.003719889951420285,0.0007262381461737709,0.0007338926683701025,0.029694659609173408,0.015616817612935303,0.08472378104507694,0.03971422636425466,0.049422053898471215,0.06050534672597715,0.024764651226793225
LAMC2,-0.013762168431649567,,,-0.01575658928220838,,-0.015116038147284655,,,,-0.032577716086824096,,0.06944311761587026,0.06659917884116999,-0.01835860598248253,0.009525602789064638,
IL10,-0.01622567413033026,0.07436864841093116,0.0035136537907714295,0.009396120875241332,0.10321499430021888,0.02882526485395611,-0.01851293820151443,0.03627620485812857,0.055774507129362966,0.027411649814471972,0.0697477350253676,0.011739828215961723,0.048969874956684874,-0.017708638534425638,0.07561401886624407,
SEMA4D,-0.0031457686271388783,-0.03371942419890337,0.032307066811424305,0.050427683589210584,0.0869120166821269,0.09912451925861397,0.00967395023232668,0.003687655374389693,-0.03048915338802391,0.02804884910271,-0.06167224499629514,0.08751924522232332,0.009451732769476907,-0.06002511736163089,0.007979394630107084,0.040571028981761986
TRH,0.00749665970893882,,-0.013897375229153542,-0.03451948653599588,-0.029369491662451102,,0.011516029095739308,0.06989223873818079,-0.061478837347547124,,,0.03888449865928417,0.05536185089537493,-0.003691747682090981,0.06553674755945563,
SEMA6D,-0.037500804680418894,-0.004711577907680688,-0.017310581734314864,0.035909787213470754,0.003552205410665508,0.0017820597011565967,0.021983417053423895,0.039729107601284105,-0.08731015894180355,-0.019556600071043963,-0.03249948890627691,0.08921053507668292,0.031626511680484304,0.02748091771802689,0.09167070279485105,0.06925773674354191
CEL,,,-0.027418073684104535,,,,,,0.16613645554703582,-0.02588753361752176,0.06316565474850815,0.10400925588365316,0.08848983690895056,0.020605098103894756,-0.029721804119500303,
PDCD1LG2,0.017639165896993235,-0.008083251653334275,-0.006043104246634576,0.015997892821033907,-0.04204642747989436,0.005522709524090374,0.014048134375751016,-0.001800860961322674,0.06434736517554412,-0.01245102896014603,-0.02077811669258458,0.06861591978761986,-0.01584627601230116,0.030279995149771716,0.006364113058276944,
SPINT1,-0.03481589210774998,-0.03927170497416424,-0.015896458938452204,-0.007161060912398654,-0.02852287060289309,0.0342565987416982,0.022714745709031106,0.06907521672104688,-0.03624670210177663,-0.0425000093457069,0.12181550277935495,0.06639186264726299,-0.04279164344578163,0.06002633477112573,-0.031102801575044067,
CTHRC1,0.00975848261211938,-0.018307320306285516,0.04758362014121762,-0.02508793691791557,-0.011518644202390496,-0.05272033984917698,0.027557896547404075,0.0449227501956478,0.00407332379915451,0.05356268813903347,0.05792815415977359,-0.015471153789514538,0.02562120981992221,0.013235451596201783,-0.009068339507676548,-0.0547843724594763
PODXL,-0.016252821524392638,-0.015856647560604134,-0.010336267855814466,0.01178956179447518,-0.08323878398378667,0.05927661238563305,0.05304565798061358,0.08686322181213947,-0.0169095807295285,0.0042776042368202994,-0.01754417708961937,-0.06915604134343843,-0.015169650490019454,0.043466858265046496,0.09167569308031213,0.0176633105005597
JAM3,0.0207078273689971,-0.0021269983737085742,0.06335711252863652,-0.01860738344825818,0.04930617872382337,0.05877709712437041,0.03240618023712677,-0.0804115847572786,0.03467819340484134,-0.022869939952387265,-0.023498635615851894,-0.019218946991969917,0.0259039050614682,-0.029902111535696,0.02722603488625988,-0.0004334538780899376
TGFB2,0.010237776196636638,-0.013464554358074164,-0.0010405183969079052,0.02085565975143168,0.05664032638927753,0.09944626805754134,0.004810833339648045,-0.02643996539994657,-0.0030789695809158592,-0.012874455812834395,0.028205840265408316,0.033675522645021154,-0.07392402546128786,0.060166696630627826,0.13223735321600172,0.024604951706947202
COL18A1,0.0234977522553979,-0.0300822478220247,0.006746219656026837,-0.011674546672760149,0.09665523091264432,0.10976648258717144,0.059815350828352584,-0.04357992805810412,0.007780326667308902,-0.05881147166254288,0.08695337463633485,-0.07182517406117606,0.06842141305041163,0.033393017106881175,0.03522739182263252,0.023770117605984863
NODAL,-0.002354562192296715,-0.01175446160415486,-0.00017024506734255758,,,,0.0311329817070417,-0.023940101478803648,-0.03192387304453196,-0.01960980194338864,0.06029076716882445,-0.023566358394615614,0.01708858140951191,-0.027617236572076948,-0.021807586814557616,
INHBB,0.023488672715841034,-0.0015942789150267611,-0.032233132255583864,0.00937186327875571,-0.05230431377156617,0.041361913179042586,0.011412977035386346,-0.004423200680950504,-0.09239122454477737,0.025758654715378537,-0.03504203229670802,0.04536493895896429,0.08222394943262004,0.021670429840133697,0.14243729807276906,0.036678260856565476
LCN1,-0.0137621715281935,,,,,,,-0.0033564856641234743,,,,-0.025066631358918057,0.06002172171402911,,0.10749416391734407,
ARF4,0.03216858964219742,0.022964723338078266,0.002548306693915588,-0.007431360202881766,0.052171511150566154,0.12816647619131316,0.02300190079671932,0.12997308780912004,0.026321298208951478,0.016627833742414843,0.08137929459913448,0.01291255010668409,0.011871890266743585,-0.013934107034459343,-0.008479849303184713,0.06866195671784953
CXCL14,0.016710014781722776,0.02122951345256667,0.08031016104808936,0.030976425115626132,0.016895011317994157,-0.042264149250072554,-0.05892412640057269,0.14133219742987543,0.10129454372297612,0.05390868093986253,0.023614999557431984,-0.08325450819101629,0.00827107786529664,0.08321904057406786,0.04876998926504977,0.08409770687449808
LIF,0.015245715920544271,-0.014874596865501823,0.01148322292509879,-0.01750295951570226,-0.025659357246606902,0.019384303466701048,-0.03425114686651508,0.07282291961918465,-0.03535317785817636,-0.04981937591627055,0.11502486461776532,-0.05124839130098646,0.040598053332896664,0.07739961961088598,0.053977611368549165,
IL17B,,,,,,0.03619456948207635,,-0.04807467478852957,0.045579493596707515,0.05837009914653674,,0.11542798675375543,-0.019957472332629164,,0.07115286230702121,
MMP1,0.03717469628936769,,-0.013897372197481217,,,-0.06529587117069234,,0.06638177385175137,-0.01537177514907206,,,-0.0344632722089671,0.11060620969374013,,-0.008449117595225363,
MATN1,0.06044623381108433,,,-0.01267346591972379,,0.135120222506056,0.003248930033331519,,,0.0834011706131361,,0.010734732094104209,-0.02475207737370081,-0.01857061715778001,-0.020105759439226153,
ADAM28,-0.02526658790901583,0.03978769985199738,0.00034060920646774667,0.023386168184243716,-0.011086171747443644,0.00806696353599314,-0.006538623376118564,0.0425001543557049,0.04679559547149437,0.0028994653974101,0.02484725560392194,-0.01803616812799414,0.009944597323201921,0.005316442300432902,0.035719502360391814,0.01966033251609442
TCN2,0.020152447945589215,0.029952623901889054,0.04104269935030059,-0.00412982900657459,0.05552373169972007,0.020192342706378662,0.047954600054809206,-0.08573820583475482,0.027003198493183108,-0.031139538195285414,0.011030297086212518,-0.009624497350594372,0.01837217085564213,0.034938979997974795,0.026200419018535925,0.07970810854464798
THPO,0.007251950287109622,,,-0.004353626030277872,-0.025471355271745145,,-0.016839260047607156,,-0.013272291129880829,0.08390428246016944,-0.02349280173461562,,,,-0.03013030854338436,
CUBN,0.018740994277232213,-0.002481089216611113,-0.034903503883227986,0.04071036077288448,-0.019586657327562734,0.12038813100087918,0.010708476706008142,0.0660769578393215,0.08519954481473377,0.08683470739748865,-0.013751936256851215,0.060471731733902516,-0.01567680957420734,-0.03125202942206271,-0.001441157650816041,
TIMP3,-0.08515259600386858,0.005442410513423839,0.011861166784697206,-0.01780794960184437,-0.07754085722950751,-0.033248798293114064,0.021893958922970757,-0.06787544478618412,0.04561458393835594,-0.031393664449895484,0.06304933939366857,0.09014984414541649,0.08531232149300753,0.0881778590565847,0.06753158299841,0.11343201861561812
PIGF,-0.054689564806763305,0.015456121177621553,0.05820154061291298,0.020431713447029758,0.10009684954657044,0.05144396158878937,-0.02139478011251869,0.06299759277046252,0.0016317684094355363,0.08194120199391754,-0.06215527244540657,0.058688940806972144,-0.046411489147293934,0.013446157348340275,0.0571871011379842,-0.06034023089595532
CRH,-0.016124022448880507,-0.014751818318634943,-0.01412226329227554,-0.006293597927131904,-0.021850779015803977,,-0.023031770534686042,,,,,0.03370645315020911,-0.010290704568791893,-0.013838746057017057,0.1054342190935664,-0.05478433299101705
BDNF,0.048989505840597684,-0.013196370057012876,0.01702690186652242,-0.047152895785379956,-0.02528214645633923,-0.00446668788090647,0.016263404382416816,0.0022371060025777657,0.050694308774964926,,,0.0011372299423183317,0.023835305696661657,0.13511335686852982,0.026456920835344705,0.027355690331975917
CCL5,0.04221595718801132,-0.04498674169059799,0.026781986728473723,0.03399929429009252,0.009420077344321529,0.04298997733368206,-0.02284448126971102,0.06434497942942487,-0.05337968818748911,0.0038119117166218667,0.04927991897226182,-0.04073426602330696,-0.0060304441235344225,-0.05091966610660471,-0.04609209843166167,
GAD1,-0.014936373507343068,0.04587234836347222,0.01029381499811401,-0.023658470188287147,-0.06271146194194381,-0.029511686223984285,-0.05113812180653675,0.04988319475366247,0.10718899667262863,-0.03580120682785703,-0.08348859476153025,0.047321414246823505,0.007633560579017144,-0.004055698228227024,0.05102190596421768,0.007020620188822098
COL14A1,-0.03261066937464603,-0.018408407697131576,0.018263025431218622,-0.017623759770689428,0.025050275379748885,-0.028380903703130973,-0.0009539329539615967,-0.06537126905187135,-0.055942127791226016,0.0715579603756743,-0.00952567623950904,0.0006043395784518686,0.09110958450087067,0.11615413811644053,0.0618226440535115,
HLA-A,-0.009775533954165359,-0.056905994901115274,-0.0014317055821122607,-0.0047935944324591665,0.051362692162239446,-0.04080957641324831,0.08286150369308526,-0.025473414890372248,-0.06743037178339155,0.035055520172699445,0.05818600163949296,-0.07828650198453392,0.06348235358305683,0.13284173807153185,0.023437481019491165,-0.021619859521911027
CD5L,-0.016124020583453927,-0.027690632868798318,,,-0.02658219473192562,,,,,,-0.02681638759024224,,,,,
FGF18,0.10427804666020292,,0.03819950207780325,-0.013580118028523588,,-0.02045433005301508,,,,,,-0.0257885129815294,0.07022539801121738,,0.048474492768267735,
ADM,0.05546231373311292,-0.028804727410310926,-0.006706506133175333,-0.0037937008127008646,0.11075420677534054,-0.03830982672940692,0.0015745717446266146,0.07013671968865906,-0.0036093494757049485,0.019860573433527085,0.03662526110089087,-0.006671486441871689,0.08731184840680144,-0.0516807275976492,0.03079231077265785,0.05168454828259804
CCL15,-0.026901500096000067,,,,,,,-0.030486209839792174,,,,,,,,
GNAI2,0.024549595465490466,0.05896789267853521,-0.03970266932027816,0.03431706904420307,0.10783934055677222,-0.03585748932543523,0.09627961059592074,0.03021469921325222,0.08006245122275608,0.04656771860771129,0.02901232486829498,-0.011262041272458273,0.013498911211103281,-0.004189221663770344,0.09115970487118993,0.013271211179764077
HDC,,,,,,,,,,-0.03879366048337375,,,,,-0.02010575033351799,
COL11A1,-0.03163239405868156,0.0023553513890254485,0.00956211250609478,-0.025936526047474852,-0.0322664043567864,-0.0183195595984482,0.09516044620882487,0.099001291082008,0.09570205800670856,,0.012887647510826938,0.014360304940411888,0.028933610663309416,0.10962714137206932,0.07704508744249414,0.0002732385638698059
NUCB2,0.03845488157225584,-0.0002661948092384433,0.06287477413370751,0.012247791621444813,-0.028119188362418144,0.0495809742135002,0.011834531691905079,0.02470547690802422,-0.030461536871519253,-0.0681357462490162,0.04346504404015806,-0.06548952015773526,-0.016470858866417328,-0.010613259662998828,0.022120376375745057,0.06871100066480446
FGF16,,,,,,,,,,,,,,,-0.01981160322247501,
CXCL1,-0.036269934471630384,0.148105071964445,0.06262193120606353,0.04316156909797391,0.05430827154795311,0.08048163137567316,0.03680360654622338,-0.03264986930109752,-0.04288728292503372,-0.01987901238739277,,-0.001842535876522051,0.0913556021705013,-0.027914349408599708,-0.030902095858248338,-0.03341429851904353
VCAN,-0.04029524876801949,-0.029927665783643833,-0.01922887562614277,0.0067321661480584,-0.029697585485287687,0.0515204153656825,0.05615488016836657,-0.06144851050117038,0.1003590526753118,-0.0033006764894597898,0.0024935517749559086,0.07638600621702986,-0.020998261968417604,-0.021836015812902353,0.08758718330678292,0.08754779679068761
MMP7,0.022758893429523804,,,-0.012516271297640777,0.08463227950500143,0.03939356827041295,0.012751047962944198,0.09984882946502316,0.043865545588976575,,,-0.07432983407890302,0.039601428534371846,,0.022603486077641313,
PTPN6,-0.0023316551247635695,0.024523756146856233,0.008520554365206802,0.009573881308827466,0.0029043100593361105,0.03529230850416885,0.07290036648479131,0.07205645215338286,0.06207243616231922,0.03701520608866113,0.028472106830357207,-0.02021611496701421,-0.000884695823702202,0.04081779076086835,0.012340069147825664,0.16109062062325755
PTGS2,0.04632023986480372,0.008726112759664045,0.03386094973939667,-0.047663396419860005,0.03092048402982061,-0.028588880041399766,0.03196034222044033,0.047280245747475025,0.07696211958742678,-0.03665489315474307,0.029790836780818848,-0.006661504127622017,0.08062402959346626,0.06508294208534164,0.01423507453224872,0.0817355073788432
XCL1,-0.0176690426148934,,-0.014777322915669737,-0.020557507291649506,-0.020519480552387278,0.04171670035265313,,,,,,,,,0.021232329392457155,
CD58,-0.029544066670192555,0.0012271776159966418,-0.03339018450325466,0.02922100454083078,0.1336125395321377,0.09592942649502181,0.05215553613821661,0.10526082820414859,0.021074334285412534,-0.0840784050447882,0.04360584806749255,0.059205659145989756,0.08716172588857736,0.014495110745294996,-0.0201529270537404,-0.02444757018709245
TNFSF14,-0.017803381945788902,-0.01650513390824394,0.014472444748494061,0.03991786579218443,0.10123748710324228,,,-0.0017425608175446613,0.05208449694784415,,0.015141763861096402,-0.02062945398302277,-0.03448491724731827,-0.011904521037400601,0.02068835224043626,-0.036284365861196564
CNTN4,-0.03130048527758206,-0.012920166171659952,-0.034802707310135704,-0.009995539175025004,-0.06774003345719674,,-0.013510675340430269,0.046621230661814346,,,0.07274540546334846,-0.030135034008484357,0.09254917498144297,-0.023304688090687475,-0.002602693985286171,-0.0008882746690203577
INSL3,-0.015828201201657,,,0.004505161627492238,,,,,,,,-0.02294252570358576,-0.020016904440248083,,,
BTLA,,,-0.01540585107519215,,,,,,,,-0.030094470037340497,,,,,
MFNG,0.025667880634260155,-0.02165567524471245,0.03159388117246126,-0.011198165537448991,0.04625848390525465,0.09239405302148788,-0.002913715623221034,-0.019181658774182098,-0.004586840957492685,-0.04235251429461747,0.03308666073059955,-0.005914313624742962,-0.035404383371486596,-0.012766608959176381,-0.008383898618819632,0.07897896554308977
ICAM1,0.017094485393040648,-0.06746995372204727,-0.013216698555902375,-0.009871638667574442,0.01559325270456314,0.07471117699089577,-0.015894439703466514,0.1330096593519599,0.09541798600735278,0.010367624692376702,0.060051137587228756,-0.02784788598565562,0.05911779189065787,0.04631267786674902,0.09424380295413626,0.021574706107072558
PROS1,-0.03900479992815231,0.01726146543941444,-0.016802869346964795,-0.011512554158740517,0.12119681706642764,0.04904384148741126,-0.012591498390377761,0.09006936509622256,0.024187309428045842,0.10618055284562417,0.015363737495281476,0.016677665696105733,0.03201298473893628,0.08954199709921797,0.10347243902964423,0.002208607485939118
CLCF1,0.005808811391635062,-0.02148290328943649,-0.006113082356522342,0.05542218124621755,-0.03598167313132137,0.12147153806654129,-0.042998888496195306,0.03694470044941874,0.0002641014142575904,-0.03944086429146996,0.03781606861300817,0.004402399415476345,0.11217165055966954,-0.006911293879073527,0.06437709818386358,
PSAP,0.03414214829308585,-0.08482136271857049,-0.015305602214222011,-0.02918529238453912,-0.02485508702710996,-0.03835711938280027,-0.060642779830525816,0.1396899608332556,-0.049297682823271086,0.01642224502336108,-0.0017970280715220138,-0.044381501728546435,0.05844715322473452,0.03839074757499734,-0.00016475141125749739,0.07426806393962088
EFEMP1,-0.025197160938385237,-0.008299346525652077,-0.026682968039335047,-0.033778849972652056,0.08183945508490097,0.03293770286705151,0.006561749855833169,-0.030272488203456592,-0.004007761604693695,0.06834660068111709,0.01351969144336662,-0.035101762960400365,-0.02572725424712716,0.021528380666236017,0.11153894753724299,-0.062076081334410185
C1QTNF1,-0.012690287087238282,-0.016416993689173192,-0.0013746300567604453,0.04755524758479047,-0.04670016258798183,-0.03838178985563641,0.051875821648964524,0.09082857204243562,-0.05232132168875344,-0.07797762725353224,-0.00021671640475272885,-0.07907762660144795,0.06449270746347292,0.05226957523565493,0.08308865412220834,0.07276768464047031
ALB,-0.009482192646043367,-0.021772641073300257,-0.03638995585195123,-0.015756588878880654,0.060139305657637886,0.06201246606355414,-0.007339572373609237,0.03360483136291681,0.007964698496116172,0.07088967265604325,-0.043160059837553756,0.01998876235533624,-0.04589139441698573,-0.03761297279099499,0.09719501800793358,0.05987852701715335
CCL13,,,,,,0.030933474543626355,,,,,,-0.015313883068197228,,,,
EFNA3,0.029309545381958086,0.02639641699066057,0.025369201673899958,-0.018841840341326587,-0.024718637928440132,0.025829568518495306,0.05256849506883553,-0.03271566861666634,-0.11856484288762513,0.003652733627880495,0.06764198906396467,0.010553391580161548,0.07047736933074664,0.10004055822199888,0.0012340200899380405,-0.028075165393077556
DRAXIN,0.0037833939945729,0.05535673299777872,-0.022655230570198144,0.010387315475317788,0.0037761564380671634,-0.0027270198057566257,0.054929773200369736,0.1213073751441712,0.07064993684187663,-0.07617052720980455,0.02127257008176031,-0.05615621956713385,0.03666332134556543,0.05088309670134732,0.011430290138878803,0.06169173724409028
RAET1L,-0.012330322457791996,,,,,,,,,,,,0.01943285525376256,,,
NPTX2,-0.04224401408173801,-0.047280774986517324,0.02912230020921884,-0.014789374724691388,-0.03733929536793775,0.0323869875946021,0.03966845699641141,0.05277809630212609,-0.017329343877337346,,-0.018601487417589713,-0.014119665601514475,0.037640968227335016,0.026421401188007322,0.037627911377575374,-0.039086608311901916
FGF11,-0.024045892542005006,0.05067683710063789,-0.03372227074502766,-0.023987703718871968,-0.04178995405028194,-0.01367544212270163,-0.018200595678633243,0.017537930716824014,0.06355940823746783,-0.010663939890913228,0.01592206464758905,0.03681111158535935,0.0181955759702027,0.08830991841024581,-0.003895626794061693,0.001336912613216696
CD59,-0.015854712248915923,-0.03229897913185675,-0.016699952675423915,0.00045066917308777784,0.074620862188477,0.043346759021049175,0.0029060314593573303,0.07388465097224252,0.06298939646992811,0.036171551090437126,0.05835337999081851,-0.01287730363477377,0.07094441785115858,0.06591430876736397,0.07327704448041768,0.033695185058705654
COL9A2,0.011916658898798027,-0.009071698832165813,-0.0065654995846840545,0.032964881765384604,0.04400551651636952,0.09299024803978484,0.09904963964345824,-0.007860123617958022,0.1268121415789312,0.002272452307467647,0.0002602786690762169,0.08152424482133326,-0.0506271300950433,-0.026729692429760317,0.03401988227058898,0.032334249304265504
DLL3,-0.037243563124725265,0.000616098851807613,0.009132113877865992,0.0006272663588837452,-0.01373196669357125,0.025354360690963064,0.03971769765275281,-0.04446181131213288,0.01604166580777243,0.016290292539459253,-0.00946024336603685,0.1289705079720476,-0.0009305218420510193,0.01235931384313167,0.04274906521605419,-0.05593246346420748
FGF5,,,,,-0.015044924712767171,-0.028123035336434392,,,,,,,,,0.025544166983563932,
LIN7C,-0.016063358474772485,-0.043630201537673025,-0.06900577710907506,0.02316658828268315,-0.08242384997395781,0.05023060321558365,0.04347377110378497,0.0726765147278466,-0.020707491631969156,0.03149744666052824,0.03790872498957418,0.07508979338750812,-0.0036828588537413864,0.029328541484703513,-0.05075708117674257,0.00586088081885345
GDF7,-0.029077955049148847,-0.013864257686057032,,0.023555954932710982,-0.02765491170900691,,,,,,-0.034125919321105376,,-0.01737091295255286,-0.030343938632740312,0.03479813475437068,
PSPN,-0.015481423947661457,-0.012186267641716018,0.027193778884494486,-0.02885276307140108,0.05162423063000099,0.002688456485945145,-0.013050705370369333,0.06761945152963834,0.042140398025273314,0.08047486498962622,0.00143728200923787,0.04107816353760031,-0.029209997002006178,-0.052449555055010255,-0.0024294424013345337,-0.059093907258915564
ANGPT1,-0.02896948266762998,0.05558164956484261,-0.02996479360753329,0.008270166595021304,0.13830820479568362,0.013182073063940725,0.20025707619644084,-0.013972315313938706,0.01691017968609933,-0.056427045863920326,0.13712403330058184,0.0634123369236755,-0.024736953216595952,0.023887097840673357,0.033670945742755976,-0.03355119453839504
PNOC,-0.020565430977570617,0.016702982349438514,0.055597365689549635,-0.005593586360569121,-0.04979879742865716,0.0017310143905928884,0.028720829453410184,,,,,,-0.018472305243054394,,0.01747690244336599,0.06472607056062962
L1CAM,-0.024934343110731335,0.011381636041085623,0.026755098155986336,-0.016014254654485183,0.024692551181975175,0.03183455991962265,-0.04264126665384558,0.032269719515186625,0.046863431235391606,0.02882438398499792,0.19884715170748288,-0.02796614033118777,0.02705011638029562,-0.029645911975085884,-0.07207962537416748,-0.07348177086232606
APOA1,-0.053969550356712755,-0.01920013565503438,-0.043086010149360573,0.03905140849685054,-0.040096302282254546,-0.029349811582155716,0.019972243093059134,0.007242718252650813,-0.0008383929388983453,0.01802252079611179,-0.026948900606603175,0.002725836672480834,0.014667973485134843,0.13111704732104973,0.07585465241414334,-0.030310607463344113
PSEN1,-0.034216339045460904,-0.018928317547343282,-0.028600842801096656,-0.011446348140368774,-0.016510372160034446,-0.020353385060960277,0.0805934384418019,0.009509093569987328,-0.008219082025407878,0.028447393537795327,0.028068759376974374,0.07114814198600838,0.023974023226930385,-0.019757782787083737,0.015572181351908142,-0.056694338074699695
CALM2,-0.047389412151492394,-0.05701525241114662,0.02177024314179003,-0.003637855226071109,-0.0652502466410339,0.06384222069948423,-0.016449733993064056,0.0013910562233877446,-0.03153690039455618,-0.05086647501368258,-0.07041495989729006,0.02840530929719356,-0.028348324226376034,-0.013826757427864616,-0.03786470674547403,0.033985163631128155
CLEC2B,0.026774907021897408,-0.0028496117901278812,0.02125745619276373,0.012023030778197066,-0.0026447791122141493,-0.0033660328233281697,0.03734756057336032,0.07699219400036413,0.025074643932044366,0.017344718405556292,0.12368977620590008,-0.06407078986174561,0.045474761721208526,0.039368442719805934,-0.03724001562863636,0.028470300549281825
NTNG1,0.03890972596994266,-0.0005310578925347283,0.03368767740685888,0.015753340651091383,-0.010557198540900056,0.06104832496514215,0.017931768016782104,0.08703261583015538,0.06008343260150714,-0.03009246976758568,0.0013764060522481855,-0.012963141413496776,0.004585184430067642,0.02888009920373644,0.09399991585092327,-0.03556905762124635
LRIG1,-0.05758592486304357,-0.0003002193794624567,0.01108885390729013,-0.01318823175378662,0.03952357444632154,-0.05755391447095574,0.033651626265056266,-0.09887982610894902,0.07433286313491332,0.04323574065613623,-0.07128595790637109,0.11452405081045287,0.01791447556169972,0.06541790470116196,0.09577003982774623,0.029842684031510604
CPAMD8,0.0720246455416496,,-0.018762220725312917,-0.016009060407459617,0.0009979937637673855,,0.033983113201770165,-0.032649865015260175,,0.058663285870408324,-0.025108788037784546,,-0.019514817818259367,-0.022643337871634066,-0.021792936149057193,-0.07238575584916525
GHRL,-0.032852029421431755,-0.01758531357958674,-0.007672209996670524,0.054244496140011714,0.01550090585882212,,0.04146784962107311,-0.008282070715202304,-0.012593851124067695,0.005081544063456415,-0.045663197378383,,,-0.008347962842644299,0.0324217801301397,
NPY,-0.06370801061067999,0.014308639632396898,0.029414345027553183,0.011168135203187402,-0.07579420454119766,,-0.0266075108855494,-0.038127971969158354,0.011680660183370809,,-0.030377147871823607,-0.04127191000044445,0.08367900053149889,-0.04481584915107883,0.019359307232287362,-0.0630307927773136
MMP2,-0.01723333495499953,0.0349447322053757,0.032914764963877505,0.05351196821843296,-0.04899921617768641,-0.07239567269578649,0.07660997739706495,0.13448301940471405,-0.04757405655515128,0.007363327458095911,0.014252997184986328,0.03946980124963054,0.033113224605700445,0.018203122603956266,0.0354072832284247,-0.06961461671450032
PPY,0.04537127089080873,,,-0.011700018664597729,,-0.01724833851809835,,,,,,-0.02681813886748427,0.08489524148193017,,0.08730339978908631,
ALKAL2,-0.023123582912869103,0.04767010475710052,,0.05981508878329954,0.1243571346797171,0.0008785011119014557,0.003982634198806032,0.10991956585963064,0.14640021361755184,,0.014719533888488914,-0.05550506440358316,-0.007881538703708472,0.030988391541365706,0.031116127756346642,-0.055185536912333154
CSF1,0.031367301177885415,-0.03352253511710017,-0.03934446264754563,0.004145389536186263,0.05297134790401242,0.05219020128625331,0.03595841475579282,0.04774451814291212,-0.004648638222437179,0.14047014201347904,0.0065445092264242695,-0.02273343086050915,-0.012403976404858652,0.08698342768067922,0.050573885001995056,0.07980808016757318
SEMA4C,0.022566309565557763,0.005286115849431348,0.020376968465919843,0.07493987758667628,0.026092441082267534,0.04087417265628352,-0.005194743995273641,-0.02920527143705483,-0.026603614105549938,-0.07312647849652028,0.010388290191795125,0.03226431890555823,-0.0008437554456857467,-0.0290595336206357,0.042063383352650495,0.025372926333357144
ICAM2,-0.025894200408677816,0.0032063595297219653,-0.0019146892175861186,-0.007257412155036872,-0.040506323342762135,-0.0008124500897779155,-0.008874360201353472,0.037856897009979344,-0.0796491565228095,0.039513417367951414,0.06691610600306708,0.02705793989672148,0.033447058244862375,0.07509875931328311,-0.04036701213838584,-0.002654197189364041
SYTL3,0.009555776010446566,-0.01652311720954666,0.04062433675511181,0.009794727027668197,0.0065812497329250305,0.005558188504374586,-0.017396460306353997,0.027861234900617628,-0.08578610885423878,0.005179224912526027,0.043810581839300464,0.022597007650900024,0.032634814857719845,0.05124091939231259,0.021756921985263952,
IL1A,-0.03138356000327113,0.007718613378025724,0.004534904327194398,0.022247167566397913,0.05246853901889842,,-0.03236501740326092,0.13525303315869708,-0.059528789975727095,-0.020623884703874988,-0.008312173853008089,-0.038688580138296215,0.08606932843162297,0.020861438666367194,0.026152316769513365,0.16056880749120542
HLA-G,-0.01897342200382626,,,,,,,,0.038155132824173224,0.022396970300605355,,0.09871703360880422,0.08014750157751295,,,
PGF,0.05139617909100443,0.0033484847139651436,-0.03864815427124784,-0.011780300595504408,0.05228859705604151,0.04665492193774079,0.08185259085321205,-0.015400478143319735,-0.027341279962548638,-0.034167688778527334,0.08842937389879366,0.004886083179310314,0.038305110014339734,0.024437765862559423,0.02264111825860808,0.042418229058091964
