,UKF251,UKF266,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916inf
MFNG,-0.04496375457705096,-0.048342312301334664,-0.00253182411714746,0.015551897168707555,0.01004568159962139,-0.008927392382009035,0.02474292569863683,-0.06503791963165459,-0.01874678231449704,-0.05200377987450344
ICAM1,0.009728443807254898,0.00465681045481133,-0.02495131737230862,0.06783673438019036,-0.04809895604646174,-0.026623031118786215,0.05614295505241296,0.013708581506430131,-0.10945322458907467,0.06879042247720576
PROS1,-0.03256545801914727,0.013936997655471304,-0.012005445753838448,0.02819242315591689,0.0862572679985492,0.009698641260751744,0.04986770781532409,0.04009108753642583,0.06604680920971398,0.05979596844057961
CLCF1,-0.015049004444513982,-0.01870987715502114,0.0314301634129889,-0.03405021446846886,-0.07081240625863433,-0.027484036608172682,0.0714868595254954,0.0021233666329092127,0.008511907876144274,
PSAP,0.03896525046044591,0.0382126897186926,0.04708114365918561,0.055832532279050974,-0.040357982053482906,0.09197783347678701,0.09312934425183322,0.04532937121669424,0.026075661959650925,0.020103844018111872
EFEMP1,0.01428129346169576,-0.03313400167571973,0.07356370439942879,0.047152539680810415,-0.017866014705108426,-0.06833312475940359,0.08162793533706142,-0.05364147613336479,0.06247905675927579,0.12639042416005666
C1QTNF1,0.041973333609088316,-0.01403632867657749,-0.011545193284848758,-0.027667875291585216,0.025488657478463638,-0.05434434076386746,0.07441330372208436,0.05270846043314294,-0.007604479593126531,0.009918644671015227
ALB,-0.02239314263952867,-0.019252485587078122,-0.012773353247693884,-0.014160305233993685,0.04908655971332008,-0.03618203037834091,-0.006781714015253712,0.020298465929303167,0.0072109394003788355,-0.03190972344135415
CCL13,,,,,,,-0.015517353811573457,,0.06668673129351162,
EFNA3,-0.0023529180142946547,0.007496591291318878,0.007336571096609237,0.018252295176848118,0.02209775664537488,0.057886888972887525,0.03210183064597158,-0.002807579588274484,0.0264113982293015,0.07785415124449306
DRAXIN,-0.00855175056863616,0.0036341632050507265,-0.03536973442181218,-0.011370030230706998,-0.042145587129386736,-0.03246722896840829,0.015016881847341021,0.014311674148413365,-0.054021883316556496,0.0158714706299042
RAET1L,,,,0.17331754329124147,,,,,-0.005675949806111811,
NPTX2,0.053257880395227525,-0.005606437044341086,0.022110393312689748,-0.023468895457020432,-0.039592553228928,-0.005759825371522247,-0.0005528438719741784,0.09063502844524786,-0.004876620149284137,0.049869886937849627
FGF11,-0.01783273275935163,-0.004859175951593084,-0.026167030208226867,0.08035044640041664,0.04907185673750448,-0.05692550907073802,0.03372460278451599,-0.03381100119425655,-0.017631006952085124,0.028841245340552955
CD59,-0.027580964935160796,0.005732894890518411,0.002659295381224193,-0.00119096601851935,-0.03639544548164314,0.08482034891788584,0.0377403811638465,0.0470832232963454,0.05829585909441058,-0.12039763271113638
COL9A2,-0.01014725732536685,0.004883737033552732,0.04365435808536151,-0.03565076845895819,0.015532042395682797,0.019508572260018314,-0.01248400119751649,-0.022570779008956883,0.024844154373099447,0.027002536946000334
DLL3,-0.061468182447896,-0.07963532757122514,0.03066733148965021,-0.047704583769799545,0.07252357547077697,0.020988652064985697,-0.04409926578576718,-0.008247262178626076,0.07021445227161599,0.019421309173547233
FGF5,,,,,0.09406380191164954,,,,,
LIN7C,-0.06609059865652217,0.027207012452533767,0.04069191802660404,0.04487530469144853,0.03989621853892787,-0.043880374290483595,-0.028296361353466998,0.022932147115111753,0.07552536238846695,-0.0007803045154024396
GDF7,-0.014259377119654014,-0.014347407130664232,-0.014854573661822142,0.07988436814583054,0.06813341932791663,,,0.010231982230920164,-0.02025550262388716,
PSPN,0.0403775728514624,-0.03720512505691826,-0.001598053711848895,-0.03001477039000581,-0.04939310878190794,0.007671866736701578,0.0289477178671978,0.05009766618606674,-0.07914599300556377,0.07760131888261149
ANGPT1,-0.02171593044710092,-0.020629738668511657,0.022682246864241674,0.02746605113504253,0.027902843939656835,-0.02650426320465858,0.017363800598727615,0.04560400007806036,0.01414610559496415,-0.02263658185902173
PNOC,-0.017894511007639738,0.08213048365918552,0.0495470011656582,-0.026817339881603848,0.057706662290604,0.09273831891748055,,,-0.024013725660383456,-0.04696024966815535
L1CAM,-0.028346323044463693,0.06051973827011954,-0.029000839722986095,-0.048141940891997546,0.04147816304923902,0.14851487759786597,-0.025376233240567907,0.021798524108989185,-0.04182332913202709,-0.01447022731288794
APOA1,-0.019747323026820744,0.0075570629528874745,-0.015235461516399809,0.008498608468328143,0.017563864583150526,-0.03147533062135153,-0.021571033354366144,-0.04505403691607087,-0.025193628131707682,0.0027734170064240143
PSEN1,0.00022619032139099658,-0.0451000950027581,-0.03005537661909252,0.0714221149627361,-0.017375518525711807,-0.04259231730082504,0.04192009283982007,-0.019538138472998227,-0.011912454934692892,0.05363945771837171
CALM2,0.026668075036448538,0.01578733556886411,0.003252101227659097,-0.04645178905232116,0.08184068911600052,0.15125089695663974,0.004293669877148589,-0.00882089268969112,-0.006002383341322821,-0.14460801601364123
CLEC2B,0.004891731822060032,-0.06208050888298997,0.0008127694293812726,0.002051721268719123,-0.05882845838468613,-0.003289855682955514,0.02690403153197265,0.024449341499571536,0.02681683634819555,0.03790218975445724
NTNG1,-0.018020219823143238,-0.017377373615582843,0.027489245666099137,0.05815890482729586,-0.007306766380096669,0.011022359660606083,-0.05093902854911075,-0.0476567517452419,-0.015284532637726122,0.11311334401899312
LRIG1,-0.052105972657233025,0.02538175016102501,0.04684366277268052,0.019325048982582294,-0.01576632808990997,-0.07660250233655495,-0.04259198057633255,-0.005962472066277697,0.030898367962246355,-0.024929748186463617
CPAMD8,,0.005668620243115052,-0.012978023690282304,0.0031661394585621306,0.00025545938800473255,0.15821317882448227,,-0.023587716269707393,,-0.02377432988386938
GHRL,-0.01808647990947827,-0.020466926354702507,0.0023999830423270777,0.013257802834964144,-0.00041360954043629777,-0.021344165992881407,,0.11477292895597822,0.09861375959852317,
NPY,-0.006603495026304512,0.04014526154811818,-0.02127004081561331,0.022848492064677716,0.0491086864773347,0.020386058017776355,0.10524622257375159,-0.0344373592226652,0.02005348744514159,-0.011391438312946756
MMP2,0.036637857115585745,-0.03742151991623827,0.04222569232488302,-0.012794830745291315,-0.042854532344654445,-0.06797787667857783,0.020700419928721167,-0.019327119793881086,-0.0147778885777762,0.02034734418233674
PPY,,,-0.009484823939769838,,,,0.07739349031618989,,-0.006791103716772479,
ALKAL2,-0.011445486398451402,-0.029053086768852463,-0.022878924382929825,0.042515343921706014,0.017470948338860336,-0.03443682048340968,-0.013996762038636323,0.11155779501915769,-0.01792284267431701,-0.0008845429765769599
CSF1,-0.04122532816554142,0.013613340183006965,-0.03176795939349819,0.0229181485233934,-0.06181654573242442,-0.037777403289101924,0.03095204462258008,-0.012424486088039302,-0.0730480825583061,-0.009162709744009996
SEMA4C,0.016747164333833255,-0.012715429983076438,0.01395119292572348,-0.051152992718673164,0.0319637565613058,-0.00910651003508159,-0.03699350849668795,0.11388524910254247,0.008606891023584784,-0.062096953074989414
ICAM2,-0.022076037097803796,-0.02031824257671808,-0.03983526849871378,-0.025474713117795512,0.06589137564201836,-0.00578458056979746,0.018401045976142633,0.05245004368193804,0.02879966828777392,-0.007037793808672309
SYTL3,0.03622777481161551,0.015501716934747674,-0.0022790751644449045,0.04586085922918043,0.02260476215306673,0.005705857919681271,0.02144229508212694,0.020447995726040228,0.030314050095494458,
IL1A,-0.022837914986066396,0.01612145888288503,0.04170052151407724,0.014565708887719998,0.008045814658215439,0.011248190092547407,0.050383387180705334,-0.007922598245569644,-0.03230856441850121,-0.06169197556071721
HLA-G,,0.03460579198468616,,,,,-0.007607149348795033,,0.049115060763684514,
PGF,0.03283743590284556,-0.05472864929365432,0.015196653296155244,0.061151177181060216,-0.05314516706097883,-0.06957914322032384,-0.013274168512050927,0.02803416310877993,0.026114273210635287,-0.03154674800102845
LGALS8,0.04955008408807321,-0.024797346600465196,-0.016163546123417003,-0.024056909674643707,0.014316770970926885,0.027477821002580106,-0.0013065689031395182,-0.03620864803885805,-0.000952899319464648,-0.026261663375341866
DKK3,0.03212940086300983,0.020778331387928516,-0.0025281031353794636,-0.040418859911458986,0.06046559047578474,0.11110607678601311,0.02488872009425168,0.039314834133926724,0.03419575200946378,0.08979133230255418
COL16A1,-0.03766516572870267,-0.010396491992994715,0.017113964481405942,0.028371548994165337,-0.031041256230858082,-0.05074916629264388,0.057576272716629864,0.03148416809959879,-0.008491005818308481,-0.05235364429794376
TPH1,,-0.015739486033937943,-0.008873497664639855,,,0.049080282639613934,0.008783898513738397,0.06927244557236778,0.030147373851073377,0.07147517723096683
TNC,-0.022579658293392847,-0.057836389845546135,-0.033449885244433764,0.004635313592141858,-0.025337287644276892,-0.1425167849034353,0.08192930385921575,-0.0569688621516136,0.014186930208750021,0.09728337055302856
TNFSF9,-0.0013093449038922517,-0.07019944367403658,0.009386321201093875,-0.004060862517416038,0.0323399333781409,0.05971787692009545,-0.01474450625215894,-0.03665684411790288,-0.01890807956443628,0.011530250828284499
C4A,0.017348795973194834,,-0.011243783034103408,,0.05905857505524064,-0.017691893786825293,0.03275252132183755,0.0019122356218153362,-0.020469130243432606,
CNTN2,-0.003535536381842038,-0.02583212614887675,-0.022044543610246582,-0.017899550577409162,-0.03518004398115133,0.021342070375772418,0.0030496236515562326,0.009111370520460231,0.030232656156012047,-0.02973201935826215
F7,,-0.01366978853420229,,,,,-0.021766404499976924,,-0.02025550458254477,
LUM,-0.016629191858066893,0.005884151296647637,-0.009955767127226215,0.005920909537611922,-0.04382716841782502,-0.050466650665868154,0.0323354940939507,0.06558102114479294,0.04820279550242513,
BTC,0.056974099356159165,,,-0.008463926938309703,-0.030497063604971918,,-0.01574722842959258,-0.03817619845053802,-0.0006156397745100588,
APOC1,0.03747370748092414,-0.06453924220606608,0.015304982374463393,0.05118386041146293,-0.04346126313427989,-0.07318688485570728,-0.07114866634116261,0.020215441527893716,0.11313564375644955,0.035024614269428114
PKM,-0.028127688833450164,0.03072568123570738,-0.04001820535745036,-0.026655467906133483,-0.0014907785809306628,-0.09939910242723293,0.07395829356035756,0.010043487626323434,-0.02830430770122915,0.03581303368022129
TNF,-0.02504410119172237,-0.03358283843250578,-0.025651887218493402,-0.01662273291356413,-0.0657480915515961,-0.02394322748503632,-0.015284239408914536,,,0.0034664348828046176
GNAS,-0.009103512269191889,0.05264841087630035,0.011921356026080698,-0.000873920693912061,0.03857542145895636,-0.12140485079708571,0.014159007575415558,0.04892948228346543,0.023276903717549098,0.03148267357272351
BMP8B,-0.03124461580241071,-0.02042321176345668,-0.009719918326842878,-0.011037323794406143,-0.06719445297326304,0.013041492393305999,0.05279587660496114,0.0036994906568714498,-0.005374616683524097,0.10257704367150902
LIPH,,,-0.009065562799080747,,,,-0.015517359518478714,,-0.02067339135842851,
CCL28,,0.011663794818187264,-0.013959475332400205,-0.013054823435100414,0.0043584087088112365,-0.01596113080938131,,0.06802578419156516,,
PTPN11,0.01869668957454716,0.026047228353922272,-0.05410882909233553,0.02875940628108641,-0.01160247157207921,-0.03196351442647449,0.021947751408053266,0.014129515689584048,-0.014655182526043992,-0.02359326800741727
ADAM12,-0.013431125635503518,-0.034357847222226914,-0.019108878837350837,-0.012616675291191565,0.0681672079302953,-0.02614010579152768,-0.01257408465129465,0.059038158643405524,-0.0116763500700967,
EPO,,,-0.009484824353784277,,,-0.020126429833862373,0.08478173274565437,,-0.01937909086902937,
EDN3,0.02389474192981095,-0.019606511331705198,-0.01470100995837188,-0.04335525967763809,-0.012892316531692025,-0.020334104637073434,0.04741569791920128,0.03951709642255619,0.0282724189925721,-0.07348891610320153
CCL22,-0.014259376774357515,,-0.019097899243024262,,,,-0.019073115885151763,-0.03817620014006869,-0.01700430861367164,
CCL2,-0.0256601006633827,-0.03785426436080508,0.016929805936283737,0.0366181821993379,-0.05014393325364714,-0.05029480558986768,0.09784578386380009,0.04735938295632457,-0.01976340013145342,0.10761924917788099
DSCAM,0.028377134105305356,0.015980435578247076,0.06011724704824582,-0.030369108988940453,0.006433536594418702,0.008390101492726334,-0.020066540424391075,0.02006968825006155,-0.01442312568713684,0.061003590055344684
ANG,-0.04166047935877561,-0.019193618582691314,0.0056158560406688735,-0.003293465537668585,-0.008673112486914637,-0.06107708392721442,0.05470427808119823,0.016907257070855844,-0.014150112765386257,
FBLN2,-0.025931098001535504,0.04561948506256505,-0.023673829690425478,-0.03792764519760813,0.03835535379695223,0.02988010322497066,0.06488366214723301,0.06906492399106304,0.02591167462386819,0.03145371487049102
VTN,,0.1044366780700183,-0.015582501247763775,-0.0005331579227038587,,-0.016723851450498876,0.0028711051755677067,,0.005063186015422245,
VEGFA,0.015911594134820843,0.0010935705065819297,-0.017209464972839542,-0.026238220816875327,0.06651784546137228,-0.1330603243606943,0.0360259056457763,0.021654917442495772,-0.06672987794007658,-0.04259273424629112
F10,-0.0162761766946005,0.015862958747067325,-0.010399904904055344,-0.033414520054797246,-0.04862389794320738,,,0.02795503308812839,-0.011063768515139946,
SERPINA1,-0.011993940721939647,-0.029589805914073515,-0.012885406151796303,0.036567911196924804,-0.08975578545759952,-0.04958156792940349,0.03588374783388803,0.0452407689474835,0.02982984650059855,0.020773683167889464
VWF,0.024331010563980765,-0.0597378080020834,0.04432337514661836,0.013038651939399296,0.02763026620049124,0.04295007717549125,0.005986223384205898,0.09049768613757701,0.04672642006588112,0.011935789085304535
GDNF,,-0.024499112274062512,,,,-0.020126428266480572,-0.03205376048362876,,0.001410986203124182,0.058759829570339255
VASP,0.05153938725879725,-0.022563801440438368,0.048055963894155465,0.05430744485944438,-0.026003982509421347,-0.0649792285343678,-0.035690316114618655,0.06826615815561642,-0.03259954692500421,-0.08436178705546965
ADAM15,0.04699007577516068,-0.05112296198693574,-0.02782682146342356,-0.003951502633935228,-0.03676016987176778,-0.006264317376848655,0.0376477141444969,0.012206511034758295,-0.02861165962604629,-0.10673543032688798
WNT2,,0.0025446800593065203,,0.0046522387440573664,-0.02881833109622531,0.05320882302065527,-0.020903541570505873,,-0.023268931003472236,
CALCB,-0.020629612165050673,-0.015953647655682433,,,0.06575405371985907,,0.0747753247293717,,-0.004560170255753513,
OLFM2,-0.027247815438350642,-0.07047212256927204,-0.008078912506680918,-0.02545065186100876,0.0030521007478714977,0.043169852342313124,-0.0046476219408764325,-0.021275867369838945,0.010345225085817396,-0.04677810739925227
MFAP2,0.014682636382101261,-0.020173806753883753,0.009118872785317448,-0.012654172546842526,-0.03901313226061118,-0.047109434744825165,0.03852463011927149,0.07482548687103675,0.04391969385152648,
HLA-C,0.06865450243994148,-0.023857247171097155,0.021857412281987846,0.043609035585724314,-0.09016112056066054,-0.12528781709272738,0.07190708114881418,0.015133230661310398,0.05688159789491641,0.006177636712848297
THBS1,-0.00894288692469474,-0.032551623594788685,0.004286578065437915,0.03191366759084522,-0.11354183427014555,-0.030230954802329794,0.014954947606027703,0.08783663498550975,0.0014550614182020115,0.013856694297144307
HSPA4,0.056237827412235916,-0.020867480786638175,0.0009785989095018625,0.0011763544715065253,0.04820290513455033,-0.049495240302416615,-0.038978562587368294,-0.009245859960360123,0.021287276127033877,-0.07306817559357041
LMAN1,0.04225292644218429,-0.026281277066060607,0.014471816141193137,0.005429614550337763,-0.06011382698765798,-0.03405315253276856,0.0166439832975874,-0.02271533571720096,0.05689735428872016,-0.018737172262656487
LYPD3,-0.013144177873053317,-0.019781343748192792,-0.013279517005762067,-0.017297973348830143,0.0998325655717233,,-0.010434113825926248,,-0.030864748876732677,
APOE,0.03965310799979,-0.011411976490801648,-0.0006389630301056363,0.025940734135121536,-0.02512519667040938,0.03636553028459864,-0.030921355602246837,-0.026891277822415585,0.12098289715432729,0.012806579698102765
SOSTDC1,,0.07013327716261049,0.002049303056632157,-0.015856218257434235,0.017274366147188507,0.016591362010250955,-0.022376783903590998,,-0.03741112856440549,0.027913388043578024
ANXA1,0.007257695168235776,-0.04144469579272204,0.03512297659196187,0.052533195386396246,-0.08249891739435507,-0.11499729164537804,0.035403447704900906,-0.004575501623632767,0.06289746840846133,0.024972380079563254
WNT2B,-0.018514064794089232,-0.014132037759813487,-0.014717605248470768,0.04889558818531911,0.05074845532241602,-0.022431698449686514,-0.044845192834161156,0.01780644473785309,0.10674294498476093,0.0020991391805614133
AMH,-0.017649655225492323,-0.015604375074437278,0.0065426720560260295,-0.014683572877031103,,-0.05853832097015518,0.007191188344960273,-0.030754885986216177,-0.06555090501019514,
GDF10,-0.014787415107697871,-0.033026931470716295,-0.012773352891005207,-0.02077384624802375,0.039546904798352246,0.043116488198135565,0.02616990543747348,0.0862177511045398,0.05748466053206776,0.11501594800291953
EFNB3,-0.004750418875765363,-0.023709176510721984,0.012510558726329016,0.015411613580823958,0.07554914234897223,0.04475494805955054,-0.004925887206760843,0.05641654771257167,0.005244867533416073,0.009335809051585297
LTB,-0.02157314014261865,-0.016374018427710902,-0.016502861539279563,0.0016216383362029105,-0.057372359253815466,0.0019488033564823543,0.005130668085231762,0.0021922766609011515,0.014831180852046684,0.07394148489591916
ANGPT2,0.007550957813835701,-0.04869187350010593,-0.03760941950928498,0.032941958474901424,-0.07863329436715108,-0.018766424634501,0.035899389894774134,0.03971582317503992,0.07741400107384624,0.024439966528245222
NRTN,,,,,,,,0.029731620520146152,0.11323019375444246,-0.008081893470648728
ADAM17,-0.051535411305968525,-0.07053451782369215,0.008658220356690002,0.03211687369304487,-0.011432760422237839,0.0021622822283454022,0.042557160322015924,-0.010361257609689473,-0.02730500035702241,0.08476997175046162
LRPAP1,0.029963582224625432,0.03085117046299852,0.006962002506715626,0.0030338566589187366,0.048910448385981214,-0.028511024301720873,0.040656929244963745,0.04062925249203867,0.056856491063123335,0.07107465507531283
NID1,-0.022446046632443855,-0.01799875771592229,0.037543975663191245,-0.00717294002827555,0.03406139197323071,-0.007636102278240438,-0.005722140997093104,0.041844481042967965,0.02350783298057205,-0.02539797212950683
MST1,-0.035973632357641165,0.01865425080349662,-0.027539145603332267,0.01100291622136933,-0.015995551788018852,-0.08496791957346587,0.03196026523315865,-0.05514870196718124,-0.027891678401525576,-0.05420289310682741
IL13,,,,,,-0.023604479471735544,,,,
DCN,0.011680692719459231,0.00629794925771433,0.09233472849580948,-0.009134158943233222,0.02407544101520959,0.05157115889756494,0.015151987269992935,0.0649954129779484,0.06873390618760118,0.06775523487917323
IGFL2,,,-0.011243784223832437,,,,,,,0.01354568814539362
COL7A1,0.0043770331017736405,-0.02143302278909422,-0.0027650771269559253,-0.004489561687927319,-0.034483466974841635,-0.03082681259905899,0.09288977232114222,0.03403837117354936,-0.039898360809631134,-0.00297835051197242
CALR,-0.0027299948649522707,-0.04086949627964975,-0.006538341825330496,0.04974408972019947,-0.08884006346009628,-0.105934717256023,0.0023086127724387547,0.010635253076951401,-0.05754121564178509,0.03648622182788205
PIGA,0.004486414178021642,-0.05323985325871448,-0.01859846804924288,0.04318233969736985,-0.011678421976360511,-0.022862994277287538,0.08523249791455152,0.016039899320006323,-0.04007007715466529,0.08252750635078948
CD200,0.02852059466860406,-0.003489831145231819,0.01454959586641492,0.017278229092321774,0.10996569163028214,0.09020688658649914,-0.023899670091420203,-0.046903322423365076,-0.01024073259872267,-0.013073891448461366
GRP,0.013173486851338729,0.04987031345859897,0.04700581089781958,-0.018162549141198844,0.02513560297075928,-0.020334107697507858,,-0.016040200842350937,0.0005354580203178136,
CDH1,-0.030054101233118222,-0.024642407692508278,-0.01835123347189357,,0.003004236171010148,-0.033090916112637495,0.08183633793978652,0.04984825239908829,0.08299855636995095,0.13141862309788296
LPL,0.0459912311874734,-0.05861735246275492,-0.03112445145001955,-0.018253063350280034,0.04666925184984903,-0.040004131701894374,0.010119020862713912,0.050630072716759664,-0.043988808632385475,-0.05929871078508331
SEMA5A,-0.007249843624328766,-0.02542015918730995,0.029244261633023648,-0.016423581284589265,-0.04363605600728301,-0.047052684465790105,-0.05833480951176599,-0.0008511491431167036,-0.018714173389504127,-0.12400420839824497
SEMA7A,-0.0039566016563305235,0.019550739856103085,0.009495425680663014,0.023938504799280783,0.013246748043675854,0.020990091440267995,0.012835212147381703,-0.04299019074723657,-0.035772864601536544,-0.00862792782345216
SEMA4G,-0.020436413969099954,0.0088343709606337,0.06666892543903205,0.09283343698684658,0.05777737569732164,0.04270782667206386,-0.003689151450469217,-0.05028702265224108,-0.018606097099271777,-0.034872938001724904
SEMA3B,0.009800386731132475,-0.03477220790795515,0.011989124827669593,-0.02049221226411413,-0.07369543825668069,0.004087663185917406,0.08589507028120072,0.055659013067567584,0.07107920666311555,-0.022516945348757717
RPH3A,-0.019799150023059892,0.09651806569689111,-0.0035181922985628566,-0.036907645148680134,0.10031078579091567,0.04405521658565188,0.060393641857763775,0.05787858913249747,0.03403916502726972,0.025822940207459424
JAG2,-0.02042577980834244,0.015748884317362086,0.0056052378036463195,-0.03858445009723518,0.054709875842803804,0.020868096989727185,0.000962346429256546,-0.0018281829816471275,-0.040802767328471705,-0.030242690663708875
CGN,-0.0170895394130339,-0.01193846504266041,-0.013767010719791912,-0.013755595081475787,0.06502326378822972,0.0007812730751331888,0.06754959499490495,-0.04075011174802928,-0.015278848897671917,-0.0017592278904267583
GDF15,-0.0196471625514055,-0.03605369240426646,-0.0436750978987535,,0.03145439654701654,-0.08370563718085494,0.03850767413982001,-0.04620311052684328,-0.008946136014567783,
SEMA4F,0.06116291236990936,-0.007088527509114483,-0.016202193406694897,0.022858382567005977,0.09308402184623743,0.09703736787544341,0.02440707146416524,0.027218119039989223,0.04491882579303078,0.10253335941285051
NXPH1,-0.021849377075439526,-0.014503486157806137,-0.03312627770565265,-0.042053525904613434,0.09051579681887835,0.0076650773926144975,-0.02672545767663453,-0.014123841686254393,-0.08006448784372817,-0.0716059884498614
ARF1,0.010955690858000909,0.007156355436957781,-0.056264903354651355,-0.055880524560279116,-0.010738578283203667,0.013840339534267826,0.012403705421517867,-0.04145042356625083,0.05393390215783591,-0.02798863156774599
EBI3,0.1576089762869934,-0.029160907442628715,0.036606484422312756,-0.03237905734180675,0.017782569690426842,-0.020683140960782512,0.056594482813906305,0.022082677632019723,0.08544897997824316,0.08257421121557083
TIMP1,-0.043351109351820356,-0.04306870685840755,-0.03509446897722552,0.0021677028974891738,-0.05678351908689549,-0.12805314805040827,0.05426614219501168,0.06829970389958748,0.012673999290614475,0.005905017096780109
SEMA3C,-0.03875027156300905,-0.016201387499176278,-0.01322510903050584,0.025548996876352578,-0.031154803619622126,0.05205469416968395,-0.015687994419737186,0.05707637779887307,0.022901993236066776,-0.0003160463137990439
GAS6,0.03487384668535036,0.0045398027554243575,-0.003460888160294389,-0.0124130712546813,-0.0669958674867586,-0.03682905531502183,-0.028907771208749013,0.03366742098103051,0.0878799943463672,-0.08631659534863417
MEPE,,0.018418776628114735,0.00029779862190974354,-0.02918458474507063,0.04131152744279426,0.07699944281456718,0.059939355005063054,,-0.029207164698554736,-0.05065225347139977
SERPINE1,0.006614408284836864,-0.05602283833792586,-0.012844933099944634,-0.007230511617331575,0.047501039609104234,-0.08379006661752685,0.07532597922755248,-0.029973319380444695,0.027340839560213735,0.06515927818962303
RSPO2,-0.019647160048975588,0.04370813657763347,0.07857157752020102,0.036569169531388376,0.10763218155382479,0.0680208275294228,-0.023565280657577823,0.14205358817120436,-0.001241918070951512,0.053592987908049734
SHBG,-0.01893303300010192,-0.01757826403047635,-0.019097899315491395,0.03219022438249705,-0.03408832707031436,-0.01621918732870491,-0.025251211031904308,0.009373541181471016,-0.027464026394880065,
LGALS3BP,0.027611989389647647,-0.013336059197755152,-0.007275808917370108,0.00130612966305575,-0.05334083536079186,-0.03601290966282221,0.1258727164125282,0.03343407474777822,0.06342280388358144,0.014371467011444485
LAMB1,-0.018212276792688175,-0.05619951109657164,0.06533472534815223,0.027562547774972603,0.012907109950912436,-0.00476014803092999,0.047948919535736545,0.09616290295606388,-0.03247035820961195,-0.043392369554657605
SPTBN2,-0.026875629740379495,0.0022307902731351454,0.027694347043781244,0.005557505425648071,0.0724844935866154,0.13547141209754326,0.006102971641314213,0.007936314319782513,0.05025667660665453,0.08200606854256365
COL1A2,0.06134326370232112,-0.0640594856481682,-0.01611860736968256,0.00015288074354097408,-0.0841667080412154,-0.08339678247390256,-0.005084399565183913,0.08706903664751382,0.0446311847514392,0.006265488823471821
DEFB1,0.04599895656608663,,-0.010017549555029827,,,,,,,
CEACAM16,,,,,,-0.029441498686982096,,,,
SCT,,,-0.009207362521180349,,,,,,,
WNT11,,,,-0.026846658251418732,,,0.009238645121956997,,-0.0309606088277059,
LGALS1,0.036221038721951336,-0.06628880627402084,0.026742718345747558,0.046724477876097105,-0.04647075177392956,-0.08616084773132957,0.04575701263549063,0.053937486983133665,-0.04034353161182812,0.06746354127796153
BCAN,0.014529616590564504,-0.027594762448150543,0.022375521185052916,-0.02140962286713198,0.10472170126333245,-0.08606500578436872,-0.04269872117714789,0.018906002746934086,-0.04757701974034084,-0.07775921648204509
ANOS1,0.01664356777840287,0.05968649638723046,0.035622789701159695,0.016214628877361678,-0.03622294984944433,-0.016674648222565727,-0.046251829931585595,-0.0011998102584640025,0.016338077048472857,0.03982931302480803
EDA,-0.008524284052179793,-0.03012676093734462,-0.014427030615105797,0.010189762607152509,0.0021604253665038937,0.003450847467437152,0.029110144186463873,0.0007867780782006944,-0.02924306185453648,-0.009581500522482802
FGF22,-0.015298507385533287,0.0028329402093465444,,0.05534168146672719,0.028348215411241856,0.08052898141398697,0.07502791928860619,-0.01718117314045435,0.022819181478668658,0.08976323583223744
SHANK1,-0.012399480497654847,-0.013914272951082414,-0.013477028273079417,-0.020080806236200437,-0.04635395546816323,0.06547343382172285,-0.01573671782199739,,-0.012868858715957514,
NPVF,,,,,,,-0.01907311716360682,,,
TGFB1,-0.02310132363284741,,0.029071143513920664,0.03575685509909167,-0.003153613957279223,-0.04613728223618508,0.048338267004539276,0.0023637460922577044,0.037597447485597096,-0.05378027242778352
MSTN,-0.02379995701508646,-0.0028884301735547595,0.07204277043188989,0.06865315382244327,,-0.03446411440285406,0.1444356065245581,-0.018781761098487174,-0.029361167765885588,0.06929143721499723
WNT4,-0.014525633293858368,-0.028398687395163887,0.06371433490084101,-0.013949808373094369,0.033848570659817584,-0.022500501119783283,0.06548576485995768,-0.029961432363678375,0.032720941150630976,0.04836423936186143
TNFSF4,-0.0002206891214229926,0.18429598266569877,-0.024207741263400268,-0.014938753177066305,0.08333154789842648,-0.02308443922307539,0.03676434457414638,-0.00019293617646873245,0.0034425085483352214,0.08602611748959413
NTN1,-0.04132131439355376,-0.03231792350319446,0.028062389664053996,0.0034358505841055043,-0.04070689503753744,-0.020922762831006532,0.03911555443536297,0.06827235491002008,-0.010207009129399095,0.07460682815552397
CXCL12,-0.015832589710046148,-0.04053924988080166,-0.027603111076310926,0.006794139098927595,-0.0016636340811421145,0.007417908062930356,0.04224197421896902,0.029974581689266026,-0.04558421504420597,-0.03279007984968544
GNRH1,0.07863020158491303,0.03776393914110226,0.0302479737703438,0.058961390989007774,0.1614631124400657,-0.04322431019220956,0.03131764211795892,-0.03036055091010137,0.027742922078616828,
FGF8,,-0.01978134004216387,,,,,0.10811077912367344,,-0.03491372564936031,
RIMS1,-0.007262551373899447,0.006864617930132663,0.0015031628273878361,0.031942499115550846,0.039107556158631734,0.09504390530939383,-0.02054550346780454,0.030997660059057866,0.01281730758025222,-0.05309279431290096
FGF14,-0.04243492003749229,-0.056401761027376804,0.0022800158189841754,0.004680208014134924,0.0765208224372765,0.0676296754417988,-0.00035968172311442754,-0.039875892482757,-0.08095156530223316,0.05315219724238342
