,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
WNT5A,-0.07941152405451225,-0.018537445937772682,-0.06406121017230311,0.0016015443660889596,-0.054934767302889174,-0.09444076867273635,-0.312097976849618,-0.4353292686088088,-0.014949677112662995,-0.05291088127349753,-0.04133392203977291,-0.01760253176160227,-0.0008068611763354596,-0.014140720764203394,0.017320776184622782,-0.06592445346024389,-0.12609558420013103,-0.04340080888208545
CXCL8,-0.17295945896721535,-0.08274137515889729,1.1846428442619983e-05,0.04733367451377127,-0.09587725574955296,-0.21914978759772996,-0.04289428605140801,-0.1431425111835651,-0.13090607822164924,0.00705424901909262,-0.06808381804282455,-0.06643561584347286,-0.03607287250022823,-0.08008436376741254,-0.029267304286256363,-0.1333331852394961,-0.08412456981572855,0.07490747602979543
GRN,-0.13053281257539326,-0.05006239327522074,-0.0028717362221441717,-0.05101663283738561,0.08791177659601408,-0.13045143272468823,-0.23429554677935846,-0.49370975549865154,0.011422804126813119,-0.01781754787135638,-0.15919159113276166,-0.02685746747456597,0.0024537064677464305,-0.06921875095764352,-0.08497621716970118,0.031915614849957474,0.017430909887004395,-0.06889474116405599
MIA,-0.020000950792383437,-0.043852161253789365,0.04304595412892249,-0.026816165183730183,-0.017730050672769622,-0.1375007980948609,-0.04238629299098981,-0.1863995427619352,-0.10287836518766537,-0.03178127232619411,,-0.011517312102156408,0.10842730282631682,0.11386202362773008,-0.10248640988400713,,0.007585748856332549,
COL4A4,-0.05811540685101677,0.021419358909150386,-0.004679397475697888,0.025662168294779766,0.042793785858373706,-0.08916330795953137,-0.06776448667812836,-0.004368927871367939,0.0418344325545751,-0.019453237398118366,,-0.03694391469488158,0.03919470602771118,0.08024504937648642,0.030436571836967262,,-0.008722605248807167,
TAC1,0.4408533523377247,0.11429165176022295,0.03697728243508897,0.024584805127264336,0.14971168810298796,0.3143544475266724,0.3216155776479601,0.5924195407637541,0.2911903215674498,0.05577891741396061,0.21996557521153925,0.26096008536110316,,,0.08568812844283438,-0.046111259371676365,0.17437442404293116,0.21019805184220167
RARRES2,0.13912747497488195,0.0023227947687272316,-0.0854061432056279,-0.017597064189327896,0.0629126767804871,-0.28014400518412474,-0.18276284204046067,-0.5582603200276772,0.1938190708284742,0.003670635472357247,-0.035654710631249684,-0.1195366063633772,0.035493221342195305,-0.04768260729111167,-0.027123765859376474,0.008562025510279148,-0.016914507672863722,0.009477319297157049
FGF7,-0.08073312741781814,,-0.053834801744320405,0.029981868006357028,-0.027123385987185347,0.14064190815793254,-0.0066316978613288925,-0.11705109191608573,0.035740990749049815,-0.00652714615297402,0.007291697185042249,-0.05181247376545992,-0.01722298975305787,0.035442448247405466,-0.06224225525716419,-0.022787298387941406,0.020307856481354455,0.07181905109691673
EFNA2,,,,,,,,,,,,,,-0.01925916838381328,,,,
HBEGF,-0.0829023602438044,0.0034746203586027815,-0.006439424082452389,0.037324198004825254,-0.06749296524345033,-0.1736987240221753,-0.17112601453316706,-0.25028663337650847,-0.32266404746618954,-0.005105845898271358,-0.11641951300343979,-0.04338420399212956,0.040336221417599814,0.013866136858365494,-0.037427284570254495,0.06394521290501617,-0.09434285259338447,0.09700182918401996
CSF3,-0.04156487164145854,,,0.019605794217068605,-0.04764831606165582,-0.0941932841333349,,-0.04168323849202998,,,,,-0.0005308946972623059,-0.07255628064669224,-0.049641894201140596,-0.037340360492461006,-0.06307998180048897,
PI3,-0.08871053161308647,-0.05673132273932528,,-0.010324327133923505,-0.06159188053735681,-0.10616029581577432,,-0.0727340979913231,,,,,-0.015098522402089871,-0.11031688170939431,-0.0993884841581728,,-0.06434272650910022,
PCSK1N,0.3574696477839393,0.11573840510343839,0.13630725177540204,0.0755354667402689,0.10714379746911248,0.10148878498645451,0.17137372946119137,0.35547847688556516,-0.1366319320269059,0.04975190774850121,0.2471420284633936,0.22983924829214072,-0.044950162938349816,0.023888702681909783,0.051348581487954084,0.11351103606100085,0.13167170434675968,0.06157424921250189
NTS,,,,,,-0.07635326276751338,0.10587155878804975,-0.08599266906234987,-0.019947512742582746,-0.03743517610734443,-0.04131488988504802,,-0.063270894911347,-0.02346364198994389,0.03941575416629201,,,
SFRP1,0.17738762014876364,0.027324187687776325,-0.0034802196672890874,,0.05611709279366492,0.14348077131989675,-0.11674413892080159,-0.07920138310832078,0.05081550707116339,0.09153809146165788,-0.019999871769404196,-0.0229224748056706,0.01842609562818811,0.05087037199656792,0.04101949561249978,0.0740335146234253,0.022485778833179298,-0.01602836092355132
CXCL13,,,-0.036696812226634234,-0.04738450019163438,,0.039921522708044846,,,,,,,0.01238845343426107,-0.04092059209897531,0.003867821848287469,,-0.049928230209777595,
MICA,-0.07074973345328706,-0.02835460341239344,-0.017330825054979473,-0.030630381616649566,-0.028624124753985746,-0.04940058345837032,-0.041476438137572895,-0.17495454766614996,-0.04287443573236455,0.019272633886516538,-0.033265229238998495,-0.05363064630632205,0.022623253156093752,0.00284663480216839,0.02019926413398956,0.03991476913058332,-0.03598663394971244,0.050144876250250936
TG,0.01528604523294012,0.053028174541925474,-0.01377334883897262,,0.003301848110156532,-0.016173348661212228,-0.05157663607308585,-0.01129398997662696,0.025416538577622456,-0.027570775104970347,,0.0070350238451823,0.0029312225979229918,-0.028898040072101245,-0.04085604175371795,,0.04352282740556263,
ADA,0.016961176771183705,0.01839862419423643,0.016198979319146704,0.004256518060435612,-0.05887849086042075,0.0483530643417704,-0.06434985195977834,-0.385010916308163,-0.0647976238455965,-0.03128002887584284,-0.10788833362315554,-0.09564638928745219,0.01983435726414929,0.055745534284766654,0.006981472544012766,0.032686977364476226,0.01899987222883389,0.10940760261990458
LAMC3,0.0770189989911041,0.033737617758929854,-0.04112826216345625,0.051582320848228495,0.017367135583115825,0.06181967541153768,-0.14682329949247677,-0.2620527524139274,-0.10625574451548837,-0.034184844092173636,-0.05079550663077303,0.037822290941282984,-0.01118745546577258,-0.026600685869642093,-0.010815920752397788,0.03871858475707583,0.015409119452838075,-0.04487592167741379
CCL7,,-0.03553837455670414,,,-0.04460107884406329,-0.07739435413648209,,,,,,,-0.04064840070041005,,,,-0.0051034265075414215,
NGF,0.025729717045323005,-0.03621217875818289,,,-0.04527127655504393,-0.020838061453913665,0.04722449399051856,,,,0.10184106851350758,,0.06638357097087777,0.08728038070856332,-0.02253770009507899,,0.004677297187596784,
TNFSF15,0.03857724910039625,,,,-0.04966548270368722,0.00789261207408913,-0.04357688833430781,,,,,,-0.016603941181661166,,-0.03082676405273971,,-0.04917291193560488,
HMGB1,0.15036563326880154,0.10236808363424854,-0.0574599215269746,0.029912515509060662,-0.01143255841190779,0.04607750959100422,-0.1753459348184064,-0.48788693250093296,0.14222332460707213,-0.02549568364799375,-0.06991225278482269,-0.02510589198000185,-0.008490725268240533,-0.04578779000322929,-0.04941003266765162,0.11213432026240042,0.005509384873329896,-0.06236113885648956
ITGB3BP,-0.19826215608627853,-0.0060755642948065,-0.021763137542779004,0.040599409905956986,-0.041479058833791806,-0.018781741345925102,-0.23154586918291384,-0.36870488962153614,-0.05029705380226624,-0.009760478789907791,0.007909010831585137,-0.07455276182738438,0.04188426343168109,-0.010133399003512358,-0.032652773414669184,-0.014758253117693104,-0.09688002851161875,0.13191732268354445
AANAT,0.04171332103993407,-0.034637132434403334,,,-0.038695399661142625,0.04154474912375947,,0.02687438830079294,-0.04836502313147027,-0.031781274093949624,0.019535743079737492,-0.03480582460526288,-0.02333194416571205,-0.025917624382936405,,,-0.01838799989687503,
RELN,0.13224221735228928,0.02593081721416606,-0.019592149790703547,0.0028272163623041004,0.002494957721637197,0.1135452047475283,0.041724879964932966,0.28117891911954024,0.04362228768191233,0.013188497894236638,0.0663023890640658,-0.01089612809962347,,,-0.03723539020752555,0.05351958826452082,0.14375978318586985,-0.02689006995562337
IL15,-0.04430598033086896,0.017166527646396392,-0.0426624970358666,,-0.06458418590827494,-0.05202473314383341,0.00182697692085701,-0.11507674157575634,-0.060039854854544834,-0.04150624283865208,-0.0405722951892603,-0.010088580177965092,-0.037631971449505884,0.015782278786401403,0.020092806322212647,0.010716834718253503,-0.01694887413789247,
UTS2,,,,,,,,-0.19372468171506171,,,,,0.02537451676563399,,,,,
BSG,-0.2020044515903817,0.137648544552675,0.009863950830212187,0.0776348172584155,0.07310239772141282,-0.050664847842832164,-0.048045390558876265,0.3189398125749623,-0.2519897022589918,0.031066491651009682,0.18707966156117617,-0.1682959978718501,0.08667409399873437,-0.024157017382974943,-0.05701738817652028,0.011483280220371529,-0.07998784529833672,0.10273846535518429
ADAMTS3,-0.0795631962112235,0.019333398500398977,-0.028786807424237594,,-0.028936643813731334,-0.035739531894863286,0.013377832292399881,-0.47324627308066675,0.024844386533930108,-0.001232347409551705,0.012389274547560404,-0.011940284265049384,0.033118297386702585,0.029722292684985815,0.03620092075464791,-0.045405519446500384,-0.038068174370846766,
CD34,0.22326221383435751,0.0658256543479178,-0.016855635757535656,0.043580509937820366,-0.039552044746802066,0.0875539004671255,-0.07010290260368063,-0.2619476873667863,0.00010584615597971892,0.059827333310706415,-0.03278391573441009,0.020104721025485068,-0.027222979280092232,0.010824275665027697,-0.011512222486599917,-0.01565549024380067,-0.039618400515462414,-0.07307756325397304
CCL23,,,,,,,,-0.07624775594507381,,,,,,,,,,
PLAT,-0.07740088725300939,0.09448579249052316,-0.03092407453681133,-0.0679266516099925,0.07196717259093142,-0.004280468468569964,-0.3614846175273092,-0.4553648929582124,-0.3027454160260835,-0.029757656023777362,0.04096263870415994,-0.007864485892880777,0.043436456681420564,0.02508284379889876,-0.06022557222445003,0.0728861451238032,0.002584707600474716,0.1391686384661144
NTF3,,,,,,,,,,-0.010260347178774911,,,-0.014642424545986004,0.11889731904204165,0.08307584973716373,,,
LTA,,,-0.036258563602612474,,0.03031924638555982,,,,-0.027076185509788818,,,-0.03228079760709319,,,,,,
CKLF,0.01691669178764647,0.046883894542811805,-0.08830395909601048,0.07828909491344861,-0.024309538992527104,-0.07553729060398426,-0.2525377536503172,-0.5432658970608479,-0.07955786268386555,-0.028624903108104918,-0.09540845724324833,-0.15400507428246732,0.0701684285638456,0.08533575750938073,-0.015525858031010488,0.0021816204588762933,0.03117077069007869,0.08302319974514306
CD24,-0.0749588351281281,-0.013561892289278649,-0.16879501927099352,0.04784430470505346,-0.041714419440419905,0.07831333351206297,-0.17315283239072105,-0.053407848231202676,0.14246371358606552,-0.12591703809720073,-0.03291773071435178,-0.012489257373088865,0.011340606270127033,0.07437108263642911,0.038249463264648294,-0.07345704171271021,0.04801453883244432,0.10005023224629889
HSP90AA1,0.11629152129166956,0.019578966096623997,-0.05009016886911766,0.00542411737543625,0.035165577390831204,0.27829442339495936,0.44798668264190655,0.5757846430672986,-0.005184172312514803,-0.017028227171997118,0.2361232942449853,0.2077229016250159,-0.08004809906473705,-0.13529598350397987,0.014473044998841741,0.07631115756195338,0.15522377820610964,0.036299717442066275
BMP4,0.11131076975999792,0.030389279197712157,0.01673390185738673,-0.00818330319955727,-0.059851554946896035,-0.06626465605267763,-0.23700777486582897,0.09684392598110608,0.0641336894693587,0.0015929817115026656,0.01581547551379189,-0.027506573664877968,-0.009726721945178133,0.10429514560288106,0.03689398453286099,,0.07513681100587102,
SCGB3A1,,0.007089244200586106,,-0.025122298488132615,,-0.03363730052464269,-0.05485838725574187,,,-0.026807815541019256,-0.0035968388317924914,0.04014992884935002,0.05863144184050178,-0.03686699747800171,0.007765083344714261,,-0.00913363502583746,
IGFBP4,-0.014794091065191068,-0.02947659759002686,-0.07574910532734817,0.0031121467995031014,-0.05884916749574168,-0.11869845005162914,-0.27375617958802834,-0.2798702043555247,-0.1919518079191889,-0.0008640272554887379,-0.03199914081465029,-0.13009115879832775,-0.009030899434448984,-0.09847554526227469,-0.13141056467601145,0.032421629351350054,-0.04019853913278457,0.09111526137293552
RSPO4,-0.05270291912230445,,-0.040545294285832756,,0.04871887693577723,-0.044297799819545285,,,-0.043520157554459045,0.0069783664879907925,,-0.014418833802077232,,,-0.00013555757811755566,,-0.024124556018846506,
LEFTY2,-0.0003543394720046002,0.028614803327240226,0.06349821225207718,-0.020663234634239327,-0.02633013995909814,-0.08125324401529974,-0.17890591518061752,-0.3373898162877376,-0.089806791514206,-0.029395093307817474,-0.04131491708816181,-0.022640500526534345,0.017203285384771644,-0.022144583401401956,0.056203788900093116,-0.027597229457802065,0.09315752149556199,
PF4,,-0.011419637820529393,-0.03173446429390168,,-0.0021176432634258126,,,,,,,,,-0.017652361198107962,,,-0.00442674462114814,
ANGPTL2,-0.03291966596292428,-0.014207483289313151,-0.08895989790176469,-0.010518758224072437,0.10052459072445256,-0.12918068303582272,-0.3825563131615382,-0.34162794881329256,0.037974257064703164,0.005916271693616885,-0.0715309609469117,-0.20428280540610524,0.020716695753835994,0.0727477221532489,-0.0002956624941936797,0.02080328926410133,-0.02933084649681353,-0.00015887053865834436
LRIG2,-0.07641881070442218,-0.026442472282786594,-0.07320245737382523,-0.03380368267887054,-0.0011903821247805626,0.022443984355936947,-0.12314069670095903,-0.17187876916386483,-0.018940749112693847,-0.05616586140562116,0.0032045905826493144,-0.033698646647707726,0.027376939646566473,0.08124607992923061,-0.03856146237429128,0.115863805259218,0.04813525656129442,-0.07770816177442762
ICOSLG,-0.06215313393320911,0.04106731043206804,0.031987825050455325,0.03460618727614133,-0.02231331079742507,-0.06597824001931019,-0.0859621013579782,-0.2843630355809295,-0.031008143981510798,0.02687654284243556,-0.10116540626148532,-0.06884219705663225,0.07281873087468253,0.06114081733361808,0.0031443787541584065,-0.04385088187197109,-0.016359861882952874,-0.07086859692378582
WIF1,0.5691665254135464,0.02570087985917102,,-0.004193106729791293,,0.14001142559980476,0.2685102089462103,0.6767738214799307,0.03620244807652439,0.1004254122283747,0.21663979025456923,0.14408995592132381,,,-0.00810164652698589,-0.04018765727200227,0.04687322231694081,0.20323876040060093
NPPC,0.06373161773693933,0.035851150307993976,,0.016191067700707513,-0.023757283712839427,0.14190529149044512,0.0731260803214815,0.04200266434435168,0.06566702394622424,0.043162530602556204,0.15503619317740963,-0.14851604783241423,0.049007249082941184,0.014728666466905233,0.039171742423114934,-0.03338118279336458,0.09417973880274685,0.14463914240149672
LYZ,-0.027805059445892413,-0.10534207167323739,-0.10416793788142438,0.0300096189697796,-0.08944402994730583,-0.1697433416516386,-0.11148150822869578,-0.30223386036489064,-0.026289067838401254,-0.004365953402748022,-0.20180576017254387,-0.03479570853549763,0.0661265635495754,0.031003994720309017,-0.05073967047042362,-0.03075247328697062,-0.04472128441403976,0.08239893267783414
EREG,,,,0.0216449079121618,,-0.06702398376475568,,,,,0.006847111829078089,,0.08133049734686817,0.002016869314908662,-0.03862315747732987,,0.02507090019228725,
SPTAN1,0.2440225057839983,0.21884062484872274,0.10774499053758554,0.004219371039941845,0.11735483822251956,0.19190726536484662,0.26350695532125507,0.33504745520695783,0.16333489855252975,-0.07708984595530033,0.2602926671526508,0.1485412823536469,-0.008061706176092072,0.026263532449408124,0.12318568580624209,0.01608956186883227,0.1760496259368467,0.1478983701241743
PTH2,,,,,,,,,,,,,,,-0.008633662719407959,,,
LIPC,-0.04698811811762626,0.0010245502474406066,-0.015368709714435134,,-0.02401966372162988,-0.0013654909627789772,0.030216035174972983,-0.1346157656041886,-0.015384893470122715,,-0.038915771900560864,-0.05071011431394667,,,,,0.0188754649446752,
COL8A1,-0.2601298518679687,-0.07576047189246389,-0.007071075131919206,0.0020995741302326652,-0.056605247724621166,-0.1332921165634828,-0.23652389796947074,-0.17547054516276916,-0.1131564378992306,-0.04779869624538448,-0.11484685533036716,-0.11445111206187802,0.0318254102151756,0.032238552017910475,-0.03774749889073283,0.047497794679495345,0.040229581397980496,
GSTM2,-0.034349395663766255,0.025565743293166934,-0.04937066895591523,-0.07019233688299775,-0.05230929830687835,-0.026067388945276455,0.0009374948973307928,-0.08101519465406203,-0.10525199819274061,0.005940638420012759,0.005538472987179638,-0.05681082294887818,-0.07334700318713433,0.04997907481106893,0.032994786476569775,0.01295944689749896,0.005615960292148595,
SPX,0.19113486903582083,-0.012837521988888575,0.0194274694146937,,0.00018817906937138723,0.2657074573546262,0.08313360067892879,0.2631099771186274,0.17251953230419215,-0.08846873170685951,0.055820796641316554,0.16893717277355844,0.03291786990031109,-0.0033718836883191725,0.0851249958524868,0.017712785746707527,0.16376122667397436,-0.05037284125385484
MFGE8,-0.2186332475493496,-0.02203124693690158,0.013098537684958157,-0.01923540916856096,-0.002867210545282872,0.08451325216122135,-0.1372930582312573,-0.1218165086488246,-0.11761101256820077,-0.023690621844385695,0.03426369268298016,-0.027684299422855174,-0.004911770163974741,0.007541919177571087,0.008920699120991814,-0.020229887648009516,-0.056167379251631254,0.07151726159728448
TGFA,-0.31045379481986896,0.10842693408071584,-0.05209482608040485,0.0030664965834480253,-0.0029003244453151534,-0.07816632364863368,-0.1736757631158958,-0.30664853993790714,-0.2112346205846613,-0.013681403885811972,-0.09276745378683034,-0.06988588736420696,-0.015354293881914291,0.0019526433818296436,-0.016995632423394278,0.028654381475869607,-0.016831913742193866,-0.06804799597019368
SLIT2,0.49181390003769276,-0.05501995531606288,0.11057587499290036,0.10057897431662417,0.05824448005521174,0.10387799405017525,0.07755512082350047,0.24122845233734813,0.12268532163277099,-0.05565603729066128,0.17920913751698309,0.17228890937120803,0.04508848790855748,-0.03336719815881852,0.027021319980136745,-0.026829481460055062,-0.03258416150052249,0.18220607131363062
PLTP,-0.07590541670783221,-0.009118894234624114,-0.022263000136895104,0.026354948976432212,-0.05722662946479857,-0.20303406011549233,-0.21747585113521706,-0.547212323944348,0.005348050832355784,-0.1281325499686947,-0.21659336026182383,-0.09967791014328883,0.0162589788794252,-0.10475985857774321,-0.08614725395012288,0.0959670283647936,-0.0673810108682919,-0.023124270663576914
APOD,0.227554778307472,0.12005676574215458,0.04499118225752995,0.009433068667694743,0.09694379371210325,0.007664231981498734,-0.021553855575948133,-0.5285047520404027,0.11425261696453566,-0.11103334943999293,-0.13072560371744157,0.1715256405443065,0.09197129382247306,0.10563393818265016,0.03716917374114613,-0.0008535480349682781,0.062335708136937173,-0.07198014719746743
B2M,0.13766612992383317,-0.10113738068196193,0.12473884885054957,-0.09939091238590304,-0.12951377665929492,-0.24327957367157363,-0.3436959910532331,-0.665984768843579,-0.035766685707290705,-0.07239361684137273,-0.27441108415219395,-0.2111421248033061,0.11346886440336124,-0.03424969608950027,-0.13355509194458348,0.05417581860128721,-0.14052126111011534,-0.1640990273320447
OMG,0.30258595090700213,0.21035425354453421,0.11221990781229868,0.04267690423253886,0.0843840180765462,0.19065448042472788,0.10124218371341437,-0.0888030439616771,0.23649259230235384,0.033065189640030204,-0.05653569069382946,0.16755346367344778,0.045387148042365405,0.13925040354374751,0.05486937135669159,0.06498564170056986,0.2334020389646635,-0.0711618575678328
CXCL3,-0.15200510467873857,-0.06402040426915792,-0.03173296054799859,-0.08439717613809114,-0.0858110486157808,-0.1280330541202917,,-0.06491367627881243,-0.13162751827253996,0.06548843183949579,-0.05049867175796419,-0.023248019890187852,0.024872378883196614,-0.04654542215351048,-0.0629985997232292,-0.05507948246891896,-0.05294818246947357,
CXCL10,0.0030233685539532954,0.06022249733372994,-0.0011859176501134194,,0.025317319950077348,-0.01092086596706461,0.0018275872137562457,-0.45089726278308107,-0.06869189680618663,-0.023457087457414323,-0.09478351364209935,-0.036943917028827294,-0.020369339260714,-0.023676933724188425,0.01751359153415354,,0.045140253298532176,
RSPO3,,0.04015189476211692,,0.05844953161402267,0.07061338250428795,0.23382827886629687,0.0909650232325654,0.22886338153818947,0.08046263379208156,0.05698916040060685,0.2351058199121829,0.09590119913997097,-0.046035324519218164,0.02660320988488016,-0.020134322134494207,0.10092509866782381,0.09098929737209399,0.09109208484600012
CORT,0.0963300842213075,0.050712685149325684,0.014069215948528058,0.12847609063891743,0.00048335600144390776,0.19832765550418166,0.04482377299030782,0.326852881071402,0.08457354052990629,-0.037134015985566406,0.10236851306458299,0.0863473208949986,-0.015791716899135954,0.0711103334424694,0.05453858911249334,-0.010794676131713041,,0.13463043724308302
NCAN,0.02607153459268077,0.15293990908490143,-0.08315909207197156,0.016186753800349847,-0.003183868979094361,0.3560730217896733,-0.15911679788274713,-0.25165981764048384,-0.04074834867410848,0.02360663215757892,0.20214411211938968,-0.14319152147339032,0.06078734718919225,0.07704442759865424,0.1811285034398756,-0.005174065539291438,0.2026392157422917,-0.05559845014170055
PRG4,-0.05641449723836374,-0.015530116297720466,,0.017743135316928386,0.012544669709195013,0.05447151521723768,,-0.014925564979364443,-0.06897993760611347,,,-0.028403389455996287,0.0864055709063358,0.002849349207124496,-0.0024094722373386845,,-0.0331526621617313,
ZG16B,,-0.010091636149449603,-0.041356451136224374,,-0.02794403351574817,,,0.11760286496540766,0.06295590349378725,,,,,,,,-0.05032255885080981,
TGM2,-0.029894929568762742,-0.09851929866130352,-0.021076519878013185,0.09768294178976009,-0.053687800643686424,-0.0768974278962477,-0.03444572045925319,-0.170449767538243,-0.11992552163742694,-0.059241872829165695,-0.013694873167511177,0.137868916737141,-0.002453604942714686,-0.07183643143008674,-0.028829588967164324,0.03899976151966167,0.005775721227804994,-0.04407201061993865
VEGFC,-0.0380929984631394,0.03758371482812707,-0.027055736435216367,0.03072231642002948,-0.03073421896371028,-0.007740474069054078,-0.06157959881058069,-0.03174851425150527,0.051638748257168056,-0.033481853056763614,0.05732059358057869,-0.028986791095065977,-0.018951476734959793,-0.03701175439857022,0.0007597571767551977,,-0.056537165007080725,
WNT6,-0.02335799324881545,-0.027077763320623,0.017881884274582566,0.0531521458717014,0.0030031301571124018,0.018003451956346356,-0.040269415417664364,-0.06590456212321273,-0.028374069226217095,,,0.0006976464041655704,0.0394956557179313,-0.0223276070037614,-0.03572900688146347,,0.0066188598375026145,
NRG4,0.026953157718949645,-0.036237849999672375,,-0.02781253617174485,0.022344056475355693,0.029452905854932477,0.05502568590295509,-0.020794925759051928,-0.007659403385904005,0.0161142084840941,0.08650035402818758,-0.0019810767356986665,,,0.029777478724956372,,0.0942307403612694,
PMCH,,0.006721491675499116,,,0.0922426631373265,,,,-0.03689079009313767,,,,0.013178803633090132,0.006377933971695029,-0.020003927441831416,,0.0014888432920368705,
COL9A1,0.01799661244487247,0.018607365144381806,-0.03546007280400118,0.025878443215871263,-0.007024694442129007,-0.02885941019106778,-0.2990918897471822,-0.12120013782963421,-0.08798276356987836,-0.02521694310581055,0.07987240343313526,0.007728687384278743,0.028690624181239743,0.12223037813861082,-0.028760690670139633,,-0.09254277381449864,-0.07156919171065128
GDF11,0.0578496778824511,0.06754070819193934,-0.05388367266612885,-0.0046773043693759805,-0.003001961466185739,0.08972703539441682,-0.2746467588615976,-0.2804278407119384,-0.03278904794480619,0.0043747019774780845,0.035128284625363326,-0.08901030258161374,-0.003440577345013412,0.023015812835962164,-0.0780267806301605,0.07648666869303329,-0.0008209515513980712,-0.04833470825379174
IL24,,,,,,,,,,,,,-0.03080443862267464,-0.017370903273594553,,,0.027820016148134584,
