,UKF255,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
IGFL3,,,,-0.017325838323291598,
BMP1,-0.055267694776295034,0.13921065574818325,0.12992957825678753,-0.007895730783657004,-0.0006231522409215374
NDP,-0.08397722357440113,0.07019924416491215,-0.030579747650789448,0.0049511691356722,-0.04853189201725397
TNFSF18,,,,-0.029225591709456242,0.10482013336465143
RTN4,-0.059607423233820886,-0.030901043733137894,-0.03145893109002966,0.040194143538153315,-0.04198226500912292
HEBP1,0.023551298203348437,-0.011822595310094932,0.05884771135123778,0.02688378373238548,-0.01675657700932128
WNT7B,0.011656303056968118,-0.006901136532529734,0.005160552561462355,0.1435447899153277,0.10083637889983084
PTMA,-0.15151956322693366,-0.08104254714784954,-0.028606089758674704,-0.025048432389577536,0.0200176665524664
FASLG,,,,-0.015026693666995645,
CEACAM1,,-0.02955222703575777,-0.028621111925459006,-0.020907437218051075,
PDAP1,-0.021035116708820016,0.014304822809705306,-0.0013276108219183844,0.024385575665309397,0.045410780108656075
QDPR,-0.08406441327707931,0.01112625206822605,-0.04407100972721234,0.00538825619053359,-0.12395959688202936
POMC,,-0.012631281738326052,-0.016495574628965615,-0.0033623352463720236,0.052380284558245796
CCL18,,0.12033770695429047,0.15634395276258073,,
CCL17,,0.2764909338069041,0.10284333671483191,0.016127052219970746,
VEGFD,,,0.0460356364564055,,
TNFSF13,,0.03616009747463511,0.03044813544394188,-0.0030241773029042298,-0.03362220194872468
WNT5A,-0.06113208922999411,0.06604309796275729,0.15369763075443726,-0.02445544561746001,0.08935624691898425
CXCL8,0.17490587043862163,0.13467115664301615,0.14757468509637256,-0.01532117059721424,0.13424920893154343
GRN,-0.0873230297487767,0.03967370972901481,0.02244977560577642,-0.009992156199024679,-0.058217913736877944
MIA,0.05509340557213113,-0.006666019960429762,-0.02302479403695275,-0.013363262961088009,0.029854205646498894
COL4A4,0.0012084894811146534,0.042038265692671856,-0.01718583966796964,0.027644590064685108,-0.03757790167914007
TAC1,-0.08497567173590147,,,-0.01790488810776462,0.050456753646036724
RARRES2,0.1475038981886348,0.14702435562157384,0.1920908791181164,0.024765250503815214,0.15152219777110673
FGF7,0.08154696106883208,-0.019774001719248584,0.019815077149876775,0.025399775200092962,0.02055894499121685
EFNA2,,,-0.011791047627953468,,
HBEGF,0.08528160153369396,0.06120933403248267,0.01448398174737849,0.07397562776238564,0.16422693753587667
CSF3,0.07571837167711194,0.2044395674171448,0.1897525518967076,0.04301641135330173,0.1235610897026248
PI3,0.1794313893426161,0.12631892830297906,0.11294813687322182,0.0228938744141472,0.12213254330502425
PCSK1N,-0.14444043584931474,0.004281339824822806,-0.06167238174102161,0.007173702770572403,-0.09203806592997005
NTS,,-0.04891120324034561,-0.03314102508862883,-0.021235243112188388,
SFRP1,,0.08953453055290779,0.026982406815381235,-0.0010212687781582512,0.12075435000733589
CXCL13,-0.02680374398381796,0.16317689385912842,0.1428188195141884,,0.014288875495789556
MICA,0.017814244346422665,-0.02704032212833652,0.0908943512303796,0.07215020171714924,0.039619490515281026
TG,,-0.027858405725646025,0.0443420966138677,-0.027965285557024756,0.10661880058952926
ADA,0.030389742329607682,0.018725129804801077,0.011761282308944675,-0.02433659570086721,0.07034503248304118
LAMC3,-0.059677309925229745,0.0551071953720691,0.08125295057086553,-0.061142900311612326,-0.010104637212809865
CCL7,,0.18803594251746497,,0.04036283205642028,0.1413771482106685
NGF,,0.026148601741885654,-0.026836804759469795,0.0343216524935695,0.022902626086664078
TNFSF15,,-0.030633909710117344,,0.0017611599838355944,0.18002655570927692
HMGB1,-0.09077172168285995,-0.11190409950768071,-0.09750273813647288,0.04699177279732702,-0.09591116904596322
ITGB3BP,-0.0193223083393508,0.0017216360215443298,0.0507866249832574,0.011448909179155599,0.05645300645303076
AANAT,,0.004999359377316387,0.04306596737248338,-0.015898862892090512,-0.024135536272763287
RELN,-0.027764189819738057,,,,-0.03730247186163162
IL15,,0.05627787223196468,0.013675897914979925,0.0026718139461814447,0.10002372405791524
UTS2,,0.05141038166748023,,,
BSG,0.01835020157575986,0.17278144306286272,0.12679635322985985,0.07313901680524768,0.09162155069342737
ADAMTS3,,-0.029440534027095996,-0.07964068324165709,-0.012486603779990271,-0.0019329713492848418
CD34,-0.061207045253055654,-0.035153781186014435,0.02427790067296898,0.03936596122228259,0.03742316353307673
PLAT,-0.11133250996014823,-0.056510708591403766,-0.12289754103936675,-0.06340155620755894,-0.047964937309326834
NTF3,,0.06703942015113619,-0.05854361482963432,,
LTA,,,,0.037340718413592176,
CKLF,0.003720268477912229,-0.019199139609305322,-0.03202833302315785,-0.02407378465675892,-0.06384099841028089
CD24,-0.04759523438289905,-0.03890339147843252,-0.10878841210876991,0.032249987417901575,0.08678161894999564
HSP90AA1,-0.036259296490369686,0.03132838912820299,0.05979278411439748,0.02470845112369419,0.014667642750975474
BMP4,0.07960061750105896,-0.0386771412906657,-0.019672790086587417,-0.02187353115380197,-0.010471815327797144
SCGB3A1,-0.03945713912798555,-0.02788616242803937,-0.02742781239353059,-0.031506947916166254,-0.03826926301645819
IGFBP4,-0.00567705537680983,0.07870200740215884,0.11883643551895608,-0.019122209437746847,-0.008048296261939009
RSPO4,,,,-0.028221027640852884,0.034223731577925895
LEFTY2,-0.05283815911399739,0.09537788444790712,0.021437210223385534,0.037368010184089535,0.008848731511648543
PF4,,,-0.024932930087782725,-0.02139746848507734,-0.02384063921154682
ANGPTL2,-0.16045795060397056,-0.028639557169760743,-0.08368582775316574,0.0029068245478455637,-0.028534305867876895
LRIG2,-0.03584391919584819,0.02882039703241447,0.015327514868505214,0.05358966183139776,0.03330311689264164
ICOSLG,-0.04593151701528493,0.09439805806985671,0.03558027573400509,-0.009215447425511744,0.045391063445506
WIF1,0.06616545098053327,,,,0.12144538808250856
NPPC,0.049414469244220056,0.060675331166793266,-0.03827073889195004,,-0.04029267662058547
LYZ,0.0351787257055341,0.005094305988349004,0.04473481151312168,-0.049360580738194264,-0.04731365318209845
EREG,0.02304190474024327,0.21335867562366742,0.09631647705618189,0.0070688890430532815,-0.027447638111559453
SPTAN1,-0.15575439201325722,0.006086926059043957,-0.1255222235406012,-0.029341365427346992,-0.11211770443628402
LIPC,,,,-0.02705449905824009,-0.03717804977440341
COL8A1,-0.0460874798126652,-0.06581292848066811,0.02010770905788372,0.04661978754952097,0.049036705179174196
GSTM2,-0.02575371744752582,0.02419218218166269,-0.02208472677886062,0.08684713168740958,0.08011487572181127
SPX,,-0.031682129742442056,-0.0309574195958781,-0.055344028163404405,-0.050650940837226724
