,UKF248,UKF259,UKF313,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
CCL18,0.010645067569649887,,0.011983875021506067,0.035137256976180496,-0.03513671642861935,0.057372326124626144,,,
CCL17,,-0.01669895680813275,,,-0.017670925260244393,0.015866672737916924,-0.02626037510616681,0.1327687042105124,
VEGFD,-0.02162933100600191,0.09502979005451664,-0.015492189852164431,,,0.10555283815224072,-0.02769659049011795,,
TNFSF13,-0.01632218725828967,-0.011518566672560836,,,-0.033907851360714204,-0.030411691644626076,0.045423563409990896,0.06000786025414937,0.005126508195272676
WNT5A,0.032626253601199445,0.012170266778437024,0.033456560228940224,-0.017347191800255308,0.004333867050959738,-0.020136349779543105,0.03389065739838372,0.04582021940919018,0.08352207869482436
CXCL8,-0.004487298933692746,-0.03638458058522372,-0.004432207139582436,-0.04266394129068763,0.019301042614480506,-0.001026538504538334,0.07995155700135755,0.018166301829310727,0.07288861751125128
GRN,0.007467219670117443,0.01978526620156333,-0.02826907779443587,0.02595029854919015,-0.06409181452254856,-0.020151439845922835,-0.03973906359198702,0.020341998918959884,0.05764554929982966
MIA,-0.043093089798599125,-0.016684115938009413,-0.021010192656667946,-0.0033937252883059236,0.041489137706214096,0.07393238712026846,-0.01178606045241561,0.07864596611146893,-0.053156651666258756
COL4A4,0.001624942584314578,-0.001098208177578526,,-0.030636596850097505,0.027346786074220964,-0.0046237006046579085,-0.04045198509294801,0.026312216708197386,0.013438235722663878
TAC1,-0.07196869764169912,0.0550533111912305,,,,,,-0.017071012158274584,-0.04543356585364314
RARRES2,-0.049438383166307893,0.014477244948521126,-0.04817157845948569,0.011652065352774821,-0.026678559730721918,0.04547571546165369,0.017893503749407312,0.034799680630086705,0.0019535456759377113
FGF7,,0.011591738926588059,0.028157525591531563,0.006555252289335386,-0.042074725595255505,0.026935101365579216,-0.022113547070578395,0.06509432097391568,-0.006729716007761828
EFNA2,,,,,,-0.018420887939106127,,,
HBEGF,0.11092628490595255,0.0025149221176272644,0.02687543998775165,-0.029523854571423976,0.09135644892735516,-0.01828312791180844,-0.03536732732065054,0.003081756619310347,0.093238563628816
CSF3,,-0.019903700482529502,-0.02327432331829307,,-0.00028399165926791417,-0.003569160798705754,,-0.008230991950724655,-0.01903854461180587
PI3,-0.022754960923085574,-0.034347777918672544,,,-0.018786450071479374,-0.03174073924945353,-0.022312471623107823,0.009207521046476217,-0.007232555214050415
PCSK1N,-0.08825512434642512,0.03561375101014143,-0.0007908189116521553,0.04883772147677334,-0.037133645328280104,0.016529850594577386,0.011297211940393032,0.03971557159893493,-0.08950531049698142
NTS,,,,,-0.04122442915662293,0.015677050515581104,,0.030898640004005856,
SFRP1,0.023672011127920826,0.0048150957579587254,-0.007250258222320984,0.019165073647842583,-0.015380466637928388,0.0321781470251253,-0.058208204422179353,0.010560778255610134,-0.018291803355270208
CXCL13,,,0.0330730903141528,,0.008277982001994711,-0.013619541915982537,,,0.04727269342413221
MICA,-0.012329058035280413,0.013442570901965312,0.027796478773284884,0.11693305997151748,0.0379958627168572,0.06341061115881075,-0.047621033290741493,0.019220730614687327,0.054836292807548245
TG,-0.023147707709138998,-0.015723862091437953,0.015040885699342369,-0.03945507482232602,-0.023480241686346996,0.06134534294338871,,-0.0209766989930701,-0.030494403152202313
ADA,0.015493328597742967,0.015985061738634575,0.020105428521351765,0.03344216002951565,-0.009678468106780799,-0.0018827467218027855,-0.004479466893073337,0.02091948105540492,0.03848054920407284
LAMC3,0.04323500011987455,-0.010921159403103849,0.04020765766851285,-0.02018843476608688,-0.0012064145275540907,-0.006523992397170613,0.028099005925792092,-0.019195379334146376,0.0743328937073152
CCL7,-0.013758077348529948,-0.011368327169634374,,,-0.026484643805844997,,,0.14803409173132437,-0.010517353758094013
NGF,-0.023621935593876455,0.04219763434438664,-0.01859506461116947,-0.03601002034572494,0.01360464492618477,-0.018173280214170102,,-0.01904155743902415,-0.025662244135809663
TNFSF15,,0.03311608453785541,-0.01482154656093639,0.039929177838973776,0.008366546624980858,,,0.025380216236568408,0.15804522831626003
HMGB1,0.019680776467893835,0.03917053575101948,0.04021735777304815,0.0031819348551574284,-0.021241658375598556,-0.10970293939855866,-0.056587338949401864,-0.07650111050059971,-0.00678176258324522
ITGB3BP,-0.042453758045126445,-0.022513010669421636,0.0046459453007473344,-0.06852800067337265,-0.0243418986672277,-0.010788630111214201,0.03475882343277471,0.07087967392926901,0.009733135265977903
AANAT,-0.01996087708738723,-0.011518567901915534,,-0.025238460450164396,-0.003998283235955282,0.007410192851310507,0.01454639998110903,0.048531096339496226,0.0039702368768170775
RELN,0.00423484430913971,-0.01999365435155693,,,,,0.028043735354397144,,0.018077837055650598
IL15,-0.03452654543156091,0.048669240179116446,-0.011444359291016505,0.010178731735764026,-0.04256656631736599,-0.026093817784234093,-0.040451979966614184,0.09013251572585027,-0.03274381954182272
UTS2,,,,,-0.01978588204293784,,,,
BSG,-0.0388014019214421,-0.03191293891978844,-0.02362036506379484,0.0037081447134150068,-0.057380883525829283,0.08301478734437528,-0.012714846690113794,0.04653099049690008,0.03770260623264238
ADAMTS3,-0.03495981817931814,0.016150650099636465,0.0991000903783422,-0.030220487007292362,-0.04486790370015587,-0.023050518194499405,0.03339524675784193,0.024400807266329337,-0.011045000954491303
CD34,0.02690848183519512,-0.009680684025200602,0.058812471239073266,0.017038179435421755,-0.019888300073027766,0.005389063456960289,0.03710485967200651,0.020948312112925013,0.02432074318088196
PLAT,0.024463394344998106,0.04706765267936572,-0.001475470179949422,-0.041188997990851454,0.03926054198973859,0.01407834606324413,-0.041367698266640406,-0.028511177619632115,0.0815769488747461
NTF3,,,-0.031570773228884325,,0.034265617050375355,-0.016865216904351558,,,
LTA,,0.005314958675608826,,,,,,0.00888556759053118,
CKLF,-0.004269088856247657,0.006637623212667946,0.006112466859336428,0.055294273779247345,-0.033500648667548955,0.015531863672065912,-0.026395582032464265,-0.001972869014807337,-0.0041861988025108645
APELA,,,0.0017889759546692266,,,,,,
CD24,-0.041007077566035825,-0.02022589578305161,0.06598558208440033,-0.10876318204927975,-0.013209637136620472,0.04426801160830789,0.07203070565010436,0.03951976266623562,-0.0015701691865972838
HSP90AA1,0.005517412894814021,0.05940227624305643,0.01505363029665124,0.003712680799442814,0.037857949677961716,-0.032000141585752054,-0.04441799413540202,-0.08279796699892118,-0.04131190204367178
BMP4,0.007965506568410564,0.00445806670255957,0.010018188526139336,0.009800660924909065,-0.025008115353998172,0.010648228753945464,-0.04829733785176691,0.031649935239095955,-0.019731481896564613
SCGB3A1,0.010875526392678489,,-0.03103015201634775,,-0.04031074750775893,0.011648879121397636,,0.00965063723257282,0.009691608668758024
IGFBP4,0.03548191106539252,-0.012822769994560711,0.04622427393415431,-0.014031728073729583,-0.030162046610909068,-0.04695645246215365,-0.036663520833175166,-0.025337141543946593,0.05648226702726259
RSPO4,,-0.022302679447466636,,,,,,-0.004805152455456654,0.051179868564131474
LEFTY2,0.01751719133323878,0.03461571771307352,-0.01675857241270716,0.037439828468236694,-0.003614627908150512,-0.002039648895535295,0.01921504319813415,-0.020661563184743055,0.019312309625641667
PF4,-0.014271795327482763,-0.009918641486105962,,,,-0.016884019133674995,,0.006161716443005105,-0.020575944489600984
ANGPTL2,0.008650947493135105,0.007555977641871035,0.018974985284822887,0.07097012905863219,0.06614981138051983,-0.00977893653293097,-0.12952288143584054,0.06386705254240942,0.1281708293955213
LRIG2,-0.010726428144133143,0.02083747060981721,0.042922928761454295,-0.0192387002569649,-0.03257833018526029,0.014116615589041155,-0.01656581775292802,0.05699165839962217,-0.041802804207993746
ICOSLG,-0.022262780801459176,0.041252477225651896,0.033441636718782655,-0.005704593910773739,0.007625478580818575,-0.01358576909417774,-0.04274331343659479,0.05206051935100384,0.03673116520064919
WIF1,-0.025679779189450833,,,,,,,,0.0032232043803515575
NPPC,-0.04268123679060055,0.0034769431718677498,,-0.030220428967037416,0.015439298504178583,0.02134389394519992,0.0014611818220895169,,-0.006410173959516129
LYZ,0.017043099322339682,0.032922712691306484,0.06733445511910126,-0.013019377590483936,0.06640527765833329,0.03563638159803744,-0.03937613531233637,0.012753193801942685,0.04817888614360666
EREG,,,-0.01959653476433105,,-0.006579446086134849,0.08279628879664475,,0.06024024906903766,0.04079698886353801
SPTAN1,-0.040514738239719246,0.02356112123088917,0.03467336849340892,0.036929870735416356,-0.023797144784258775,-0.032686038774653196,-0.010632691319357861,-0.017434636309664905,-0.055246476920099555
LIPC,0.10133121036113044,-0.017824537464692706,-0.008724875257949407,0.03155091857025058,,,-0.037826463747261424,0.0058633325974258394,0.01621621380471648
COL8A1,0.038384231215895674,0.036878574450372535,-0.05894312588738478,-0.00826176802033387,-0.03166109706388893,0.06945884802882615,-0.0021819407936403763,0.012840572960868067,0.07889164482206981
GSTM2,-0.046047861753786265,0.0017168661777316172,0.03958572484500402,-0.012211007909922274,0.12606476212531,-0.05219314653786295,0.06341514482045071,0.10661866838768445,0.03690383056238752
SPX,-0.02825889305181553,-0.029207508509065616,,0.010316753940035688,-0.026703037884393904,-0.02096366784592759,-0.0033565264839007765,-0.026243020867970878,0.035555886033060924
MFGE8,0.07934340436064931,0.012313168803591039,0.0250014752849444,-0.012996762262511539,-0.010616862037565936,0.004062429631081116,-0.018132772334033632,0.015469794800622199,0.0074693902277099536
TGFA,0.0053224697787128215,0.04663166326817979,0.0027171670395274264,-0.00033487180900769285,0.0207841461218939,0.012124640370139344,-0.10237826763763411,0.055005314953505975,0.07582440354824854
SLIT2,0.057047081380037,0.011948258518280064,0.01896485223222722,-0.03417663254771764,-0.04712730596840631,-0.01445557206183588,-0.03492228818821785,0.07028415631762619,-0.04299564581138635
PLTP,-0.019491549069399528,0.00686483223740219,-0.0013823334959241166,-0.03126338824712438,-0.06314119013351784,0.03320394564056736,-0.004008415014433264,-0.013203217516887366,0.050455314839164975
APOD,-0.07974599257533663,0.020804000962552315,0.006285774950068234,0.058445609376206895,-0.01229506754294834,-0.01690318711010862,-0.0763478202771222,-0.02459932285441094,-0.044181774335697595
B2M,-0.015135521296858596,-0.03535222570122021,0.08549013926926051,-0.04420370637976406,-0.005374844499136678,0.01402886478605863,-0.02822663942594731,-0.03672507886393722,0.09029222858925579
OMG,-0.07300548632631505,-0.03207248960185214,0.11063907805318389,0.08584465829281725,-0.04684812853480763,0.007434486839980475,-0.011220451729274826,0.012746573556056712,-0.05902181255122799
CXCL3,-0.03524376888400535,-0.04548327868745998,0.08427250352502891,,0.00022160443217737765,0.014578154322809416,-0.022874714320784636,-0.03673690130413583,-0.011509366107920286
CXCL10,-0.012402597292800457,0.07742799475348025,0.07588159885399944,0.04748209848970091,-0.02734879238073965,-0.022646364276117343,0.054445707430283895,0.018734409689829506,-0.02433388448237799
RSPO3,-0.018688598107088995,0.08657391950092432,,,-0.014126976692000253,-0.03225196757115267,,-0.011174965612470831,-0.014605341853288323
CORT,-0.04079761452928692,0.041311286546116696,,,-0.014985908294945335,0.07440986803765642,,,
NCAN,-0.07928132260215072,-0.015578451049539501,,0.1007592014200395,-0.02463224122019103,-0.006342618788840563,-0.08173969414964724,0.000636449484745846,0.017668056084497247
PRG4,-0.0040685117358283986,0.013988966439120398,,,-0.013777923622389667,0.005354245369294462,,0.08710408306689946,-0.028638911519147138
ZG16B,-0.001644847800937265,-0.013194336079971074,0.031167869508973794,-0.028056718402625323,,,,0.0434074318880871,0.010991766215584599
TGM2,0.049131798759845864,-0.02353103379657907,0.0004077062610275714,0.013792150238320738,-0.018957639037339744,-0.041375014986288663,-0.058528211046460846,-0.004364449911597425,0.07897219909659836
VEGFC,-0.02627071265545841,-0.02026140615400715,0.0006172536605092572,-0.036367079199461014,-0.009033887077489297,0.01027269586183226,-0.0301721251220728,-0.00900257428461617,-0.010842311981111352
WNT6,-0.022198353652084255,0.02106932847162098,-0.024720816525202808,-0.02668194249485901,-0.03953680246399685,0.045423527539112905,,-0.008781724220166627,-0.018137919212095184
NRG4,0.04065724623393671,-0.013835776375597221,,,,,-0.024227780667070722,0.004751266898530274,-0.027276648520369602
PMCH,-0.014604784206124061,-0.019170816098487448,,,-0.02691981734495217,-0.024789525069872774,,-0.057633395463529004,0.04080681285406151
COL9A1,0.01657732329671982,0.026467772005433064,,-0.015190915111834628,0.00654716793693582,0.0004276677517246545,-0.06458748276750473,-0.02729718432893725,0.09763674257494113
GDF11,-0.00678964040993627,-0.013948792053603347,-0.03028336320170137,-0.02901083399390779,0.04020564642311799,-0.015253347051169866,0.02287243008788349,0.011516418411922245,-0.01988689820424139
RAET1E,,,,,,,,0.0272682033126504,
IL24,,,-0.013940977279523191,,-0.020070767127433928,-0.0166148120327395,,,0.03408594212686792
SORBS1,-0.01001355068813119,0.04216394592407968,0.0037406734971633317,-0.021098357419639217,-0.06239319009543545,-0.017369182250532668,-0.00415282866013311,0.007015845490515628,0.0004651876626023771
DLL1,-0.013697067663609652,0.0627784844929124,0.056770770298980644,0.03072721298162708,0.02807625513365878,0.0022007926369939897,0.01701661352654458,0.05824194997107694,0.07972489191448053
TLN1,0.05624395313968356,0.017610167573837238,0.00859662169644631,0.01761493842673392,-0.009918618493490511,0.00975360599772689,0.013701362462066326,0.006372288653421141,0.08503339720391181
COL2A1,-0.031971101106882595,,,,-0.03321126346362886,-0.043303282752781565,,0.004683495574104871,0.1407774051178251
SHH,,0.03652407913177852,,,-0.023957308122001107,-0.03395219547400514,0.027995029298578576,-0.024271404490005734,0.07897562062129591
PON2,-0.059261762520462564,0.015589092051791603,0.1025957168606278,-0.007136457865088874,-0.025674230137510568,0.011542315543927236,0.014640513736623438,0.010051170850503036,0.03862228588071939
ICAM5,-0.03708087861748692,-0.018412272195109405,0.10121578508472477,,-0.008418441339950202,-0.013879647015062639,,0.06287507146185727,-0.026977335765190555
HPX,-0.02356536557588808,0.07495787909669337,-0.02620380491445372,0.03411475104600252,-0.031079730737366928,0.0563959372571727,-0.03248322821651919,0.010158681939483695,0.0049047542704963015
SFRP2,0.055477522925804504,-0.01345436493772104,-0.01375851316078589,0.03987943762775428,0.0013872840765171513,-0.03873211368890325,-0.06408813512762501,0.00660166544849789,0.1117684152901058
CFC1,,,,,,,,,-0.024135542163571243
CD70,0.02890950808625388,0.029326107725687965,-0.027718297477588315,,-0.014702748271324699,-0.031025957887530264,,0.07276941763833379,0.00682256398163498
HP,-0.018085149004061954,0.005107506272844733,,0.008205963514239877,-0.007499998601292807,-0.03961894509674046,0.001267452385612079,0.06817536744277641,-0.004726005373151701
CXCL2,-0.03801886883262803,0.04156024868570435,0.02961283488051165,,0.03862793935353746,-0.021331917688376518,-0.08943155730463062,0.05692533531239502,0.05004106296497571
NPPB,-0.017749249574872183,-0.027202044774724817,,,0.06629304719431078,-0.04843645321251246,,-0.027111485003447303,
CCK,-0.04562612997424173,0.01707878372206073,,-0.03492005388685177,-0.022933357877330675,0.00038076458912429906,-0.06782971356660651,0.04887225699014731,-0.08871338712580214
SEMA6A,-0.04845802983197298,0.041097256993730555,-0.0043801642360911065,0.042198448288539525,0.004033347014621622,-0.027620752107211998,-0.026765890110378165,0.01699624112323186,0.08844767634279573
IRAK4,-0.02157691326661352,0.002577470495916987,-0.05390400390349774,0.09982939157792313,0.04060483506992544,0.013838660320686112,-0.028261612936380985,0.04052450556219528,0.01128771721867684
GSTP1,-0.05683551652899453,-0.004141234128656346,0.009380076465827013,0.018512213225613937,0.055290251850619296,0.05868621927971238,0.005026017572828636,-0.03078731367604933,0.07929402972752787
VCAM1,-0.009931554375827163,-0.014864817393816624,-0.04536754679411952,0.06005184936809137,0.024947797297813348,-0.017354441336068917,-0.027322065075851346,0.08162668932083963,0.022194415447002836
NXPH3,0.001040608169067982,0.042944450369716856,0.0344398610085923,0.07922784022124305,-0.01683417520662246,-0.01665176243210224,-0.005275178919542278,-0.032548692566366236,-0.02295707619517282
MTMR4,-0.007724519560420386,-0.010735082069242409,0.0603956329685259,-0.09194128890330291,-0.038888384509008576,0.0019595860519071935,-0.015841057427301256,0.03541399402102713,-0.013846416428324527
LAMC2,-0.013931304998573067,-0.026405381311952657,-0.020249904180374836,,0.04497021621509786,0.014845576272006894,-0.023424518797862115,0.06747185501312424,0.049758310829324824
IL10,-0.0043838292068821205,-0.009842519829091663,0.05251820456426977,0.0008668214483253081,0.03056916363505084,-0.016604361838333304,-0.022595197948581145,-0.01565671897591843,0.18749107952134467
SEMA4D,0.019194701517423605,-0.002241310642462357,0.03980164715454814,0.03877444669090611,-0.01007103719633045,0.021562237589439637,-0.05631667712193048,0.0033897249668815694,-0.0011038043784073457
TRH,0.002277585447514973,0.004224003229626368,,,-0.05317991966198176,0.04029390102907527,-0.04222325346566857,-0.030366681340009572,0.08572265408336092
SEMA6D,-0.022057257777277295,0.0037777141202245575,-0.018785906510122328,0.02038657746895845,-0.014421327747567228,0.01950930386667301,0.05811722836139715,0.02979275983211441,0.041356405340657536
CEL,,,,0.03353963476910224,0.026671931181198365,0.0631682135615905,-0.04566175905969151,0.02223585449737642,-0.028062062735471443
PDCD1LG2,0.0074656494366559375,-0.005850070534430461,0.05530160409347948,-0.049491977682907536,-0.021279041727430534,-0.015858807483934083,0.07605144722871042,0.02469799421438674,0.03768433941034862
SPINT1,0.052480267367757495,0.08260522988396574,-0.05083438682524502,-0.06826899391120596,0.03764071461878226,-0.05927693987170849,-0.012469520546559592,0.006788810798160276,0.11115767210499418
CTHRC1,0.034696045087773936,-0.031453992253207275,-0.05472984693893461,0.00675054623763295,-0.019805078894120517,-0.025154779942625168,-0.025550671581276507,0.05528925692182441,0.059038925695326386
PODXL,0.01578669428249235,0.06872897581583194,0.08330679106078594,-0.012566558483575761,-0.029078373730625388,-0.03123617272597294,-0.029948495760883355,0.002772646509440878,0.11679531353851406
JAM3,0.00039155855902271925,0.037965967136543384,-0.011218451388238149,-0.0250568022507029,-0.06355091646068992,0.027156078669371957,-0.09562852376081113,-0.0338191035815147,0.13777245459721038
TGFB2,0.05116326680352802,0.03222824822607685,-0.03139981663077533,-0.03699848116948515,-0.009155865882417498,0.05475432802931507,-0.07775582421819752,-0.006486327463480716,0.0619491249850211
COL18A1,0.014254030199621417,-0.006680012643944237,0.06877608564400382,-0.07613312642865885,0.0043381781815405,-0.015398558414934987,-0.06306362359148367,-0.034836310794097845,0.09526672682398414
NODAL,0.043853591899358696,0.02527212387593848,,-0.016734204239371272,-0.015446544090913112,0.020801686750607923,-0.03523799562150318,-0.04155956494423852,-0.054717151155792954
INHBB,-0.05650806312372632,-0.002856957272758822,0.04246434701574806,-0.07611000461554351,-0.03158931412065666,0.04495588948042519,-0.0555355373766851,0.03507348649084315,0.06574658203713707
LCN1,0.1532100731268312,,,,-0.018025176975769715,0.0014857785359362356,,-0.03070844099514832,-0.018423637190071552
ARF4,0.046904127982947685,0.02567287572634021,0.03099816652550191,-0.034406921740689315,-0.009411384267544716,0.018672363776898515,0.014535735230932925,0.034861681458057764,0.09986188027911957
CXCL14,0.056728460435529475,0.04591241998322015,-0.026219081532190432,-0.0935778166148657,-0.021811723788988855,-0.028480220052512387,-0.08342110227861436,0.03523055739904727,-0.0008408520657746865
LIF,0.06741149951985029,-0.05593983550581768,-0.002144488356203991,-0.0033347217630616682,-0.0321407702774345,-0.004824034541140731,-0.021644525814903035,0.041513047538617676,0.08918283564164911
IL17B,,,0.11897609578921417,,0.03768210473052129,0.06846439412330685,,0.040402437159168476,-0.02083045468854012
MMP1,0.10201167276041327,,-0.0890435185818493,,-0.04387733223190465,0.020131924084482528,,0.012982080122407428,-0.01131926497393276
MATN1,0.09129181708256075,,-0.013940979288952198,,-0.02856871198105936,-0.009990546098289125,-0.0236950327881864,0.10224506863739835,-0.018983002527685967
ADAM28,0.006994782809075018,0.0559596129478981,-0.03879197860362011,0.021428583863946235,0.024963531456003704,0.024016208216147295,-0.025146969981584683,0.07525146070735231,0.009785050354640926
TCN2,0.019050843757273193,0.037524329184318035,-0.019311563261057298,0.06485158401984689,0.015976052689972105,0.053516884853435434,-0.00939188016444315,0.06097625276026152,0.05346907453376697
THPO,0.03743405188900339,-0.023966688741577154,,0.06705713454827425,,,,0.05022622223556356,0.09957007545846934
CUBN,0.028961777262273093,0.03304784330696692,-0.02506972752330409,-0.01059130439997341,0.04956374386311191,-0.013342855808134537,-0.03351643217758772,0.06221380210965199,0.01950384186009848
TIMP3,-0.02437624010368463,-0.046669732089423197,-0.035651056821348864,-0.024298544432058207,-0.03428253452804817,0.02304551303913194,-0.047681535725651675,-0.012433003345413472,0.08711450579385024
PIGF,-0.0049277655544936955,0.039335957345310625,0.024407562615466415,0.01622614567520965,0.010735885317693171,0.06321771644591136,-0.05043440005169003,0.08886045968686831,0.026776531631460196
CRH,0.15062604846960156,-0.013324948323461266,,,0.02975114695761988,-0.023293004506852677,0.013668030891508098,-0.026364020254223252,0.021701452237645833
BDNF,-0.038345695780159894,0.06142406665399657,-0.021503934128370976,,0.014299328282935042,0.007497652571426027,0.023764621010618478,0.08224449941019074,0.07875753413828264
CCL5,-0.02883308445443218,-0.022289575572523788,0.051451020782654296,0.0033774549567817647,-0.03279849685757498,0.0367732215317498,-0.06497054716644302,0.014855762845829566,0.03937983835722146
GAD1,-0.08885599323993623,0.019163621859131126,-0.02088516485265631,0.0039485631816848004,-0.026746528380611766,0.08243793718897714,0.009269981937132242,0.03343426888692294,-0.07013348284365042
COL14A1,-0.011854644438698428,0.00823446135659848,-0.0468228350576148,0.09473654214938712,-0.02927564911861396,-0.030279381314286934,0.019141138234734,0.040247115931247156,0.06957458098551701
HLA-A,0.006652550197531139,0.0057021532393593055,-0.03309743187404829,-0.016939351025695285,-0.05206230592510003,0.017923641606527024,-0.05567705860372674,0.0029176555249236396,0.03507421102026146
CD5L,-0.016322184230413622,,,-0.03303409838020715,,,,,
FGF18,-0.014768626591272913,-0.01058657179596161,-0.01447535230164792,,-0.032832957503174505,-0.030254705660940445,,-0.030366683776304595,0.01252652427841973
ADM,-0.003819904866264294,-0.01260658532193061,-0.015182707564166804,-0.06071416395368456,0.03475353378483039,0.029889930011860476,-0.030231639000546293,-0.01469983395852763,0.0458647193975869
CCL15,0.061564367964962445,,,,,,,0.03647461345452904,
GNAI2,0.07652751885125243,0.01912576660214136,0.013045520154491978,-0.05456298487533106,-0.004439024061497175,-0.022928179192076507,-0.09847826221465505,0.009037482357616226,0.11733952329429354
HDC,,,,,,,,0.02128035666670303,-0.018982993930463783
COL11A1,-0.03359617354377178,0.008425395694931693,-0.019206901447993474,0.003135081080504784,0.026200057297440894,0.05837441863837638,-0.03682420425114573,-0.013383602398644699,0.08918843688744153
NUCB2,-0.008121360063501764,-0.018213920736463777,-0.0021105614121577506,-0.03287388160339574,0.010524287598139389,0.017237347346091798,0.06537811619031049,-0.03748438280654569,-0.005065989116076452
FGF16,,,,,,,,,0.035727199258402585
CXCL1,0.000913472690859918,-0.016241690809333468,0.01512232958751129,,0.009547551349808624,-0.05112604512129809,-0.035617094406609984,0.07385197858922568,0.04435566867750387
VCAN,-0.08487685332980799,0.014550506485661372,0.0045445350732510855,0.036406195572726535,-0.03883391853154042,0.009572791238377475,0.01940859127976042,-0.026328597371984248,0.11400970970071722
MMP7,0.005648831821309807,-0.02104682485911809,-0.001687578275694371,,-0.01763872957907326,-0.011190448080576097,,0.019096393446721725,0.04030850739889379
PTPN6,0.06286082364961343,-0.01620278403115056,-0.029802624302115745,0.06664408335692144,0.016862593933470248,0.04564073117148571,-0.029735710412796424,0.07607513713356137,0.0685238506482297
PTGS2,0.07775595614223543,-0.019793630295841726,-0.025218683483026687,0.05604213633631046,0.015290794875291603,-0.009313989270588362,0.04516095816490018,0.043977402554112366,-0.009216965313566314
XCL1,0.00117609324828927,-0.011518568989421937,0.03580807302130035,,,,,,0.011733805955543885
CD58,0.04464388528909989,-0.02104460853855284,-0.010544185861460314,0.06593682895660294,-0.009952812586310934,0.011524383707241004,0.04562457551455712,0.007554947415366841,0.043350517459540855
TNFSF14,-0.01802218488494009,0.04755252859061629,,0.08819927766227795,-0.026264639082656846,-0.03298390827927256,-0.04930302122806583,0.016435391402154307,-0.006803425968098664
CNTN4,-0.02120504125944021,0.037976175827955636,,0.15937498893784238,0.010000849321175542,0.027741205076403635,-0.029735433331894132,-0.026250335646568018,-0.037749062904044235
NTF4,,0.06297183914653003,,,,,,,
INSL3,0.0056386305154319276,-0.010586569719467342,,,0.029246050799828224,-0.01914563794243844,,-0.024273549305904363,
BTLA,,0.0005941621375426237,,0.003671247252668033,,,,0.10170228201000725,
MFNG,0.029464015450484368,0.007186344719845621,0.019098052440014158,-0.06674355704053886,0.01756956177700329,-0.03582760890488622,-0.06683137924276694,0.014804936739218084,0.0201000459379518
ICAM1,0.03054051754167899,-0.021336616140448794,-0.001703075094417802,0.0962188687772799,0.025433128514924356,0.013329059475874771,0.026674509438446826,0.05266298263678814,0.0961175218771206
PROS1,0.061957521188278276,-0.004485441504155248,-0.05829368789154052,0.041261250687610704,-0.07414090598313389,0.07058193224870939,-0.032339647481524264,0.059190447491486366,0.02185422737754357
CLCF1,0.04380918000513642,0.013038128747439821,-0.0004935913580454488,-0.013502631236954502,0.00375790904300099,0.05695574264364288,-0.042353256162239415,0.05308995522339532,0.036808416217784204
PSAP,0.06966406059726524,-0.04660299744336799,-0.04370557439382209,-0.08567687365473776,-0.016704412784416867,0.08963533807653402,-0.09063470873344473,0.0720710189141771,0.017494860691980446
EFEMP1,0.019295650241757507,0.051501878209004426,-0.016952079307323585,-0.05580582834109791,-0.04675492722715561,0.0661514184907714,-0.05669189029509837,0.05497628933512357,0.06172451340853298
