,UKF248,UKF251,UKF259,UKF275,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
CCL18,-0.019721817205965067,,,,0.06636149481865715,0.0016194619628533775,0.038362381763815394,-0.021627951374369996,
CCL17,,,0.003133824088906057,-0.016661376987653645,,-0.016601533431107204,0.029099358332165794,,0.021733643855675566
VEGFD,-0.002546277089688475,0.05737195865559958,0.015947375473518436,-0.0030961998760714385,-0.0019467547288358163,,0.07348329715663811,,
TNFSF13,-0.014882720858982516,,-0.019258203467562126,,,-0.03185584906571697,0.0002103790836970316,-0.02207399044837525,-0.019501668132071194
WNT5A,-0.03800278469854674,0.03182915655823311,-0.01764190791899772,0.056757293730318154,-0.028070265961634318,0.01775908833151982,0.027112761253502145,0.001634048648039773,0.039320081773601315
CXCL8,-0.01528045031339891,-0.020339067372924773,-0.0515336027636794,0.035445249766262524,0.08225105392553098,0.042781770526770166,0.11181479985380668,-0.00321118887972371,0.07422389324232463
GRN,0.01915730278731879,-0.014623258630898204,0.06313111278424208,0.024574597649640754,0.05964594515374778,-0.008643660069394194,0.04501030563539168,-0.06482172571916613,-0.018932780015626847
MIA,-0.03929267666610641,0.008003146624100423,0.04090436624824632,0.041461235206900475,,0.0017980103936208614,-0.021623499824156348,0.012147276791312504,-0.0188513002082533
COL4A4,-0.023685742229214046,-0.0046974833777245805,0.027426671827895176,-0.010926686331700321,,0.010798477221495597,-0.011914601038589793,-0.02969743600808221,0.11597354118885946
TAC1,0.06740520052010637,-0.04180992466940938,0.05750712783062091,-0.04813895971761876,-0.08984412830374781,,,0.011105453637847802,0.010900542915308618
RARRES2,-0.062126162767661454,-0.03139576980821189,0.037497232185768656,-0.03389966191257259,0.024855078255256437,0.062392230504598314,0.07783695672413726,-0.031089363566595522,0.0983785202637482
FGF7,,0.04135084702144308,-0.049489794276092375,-0.016856420193865917,0.0076841937994541545,-0.00941775377540573,0.05642583723651357,0.0037716740966614146,-0.006931678423757964
EFNA2,,,,,,,-0.027685779695665703,,
HBEGF,0.06541926965984043,0.001441792751231437,0.029524972092953777,0.1341428797039388,0.04755828093035082,-0.07195696459534068,0.02227987692753587,-0.05069546570395258,0.006635653035571974
CSF3,,,-0.03327753569921814,,,0.011332687447102162,0.09367209156704273,-0.0024412462121308188,-0.012600981783913945
PI3,-0.02074818320708471,,-0.04654744685022125,,,0.04138459573469145,0.10499826027385002,-0.019823568054767336,0.09344335773674405
PCSK1N,0.01632124995650465,-0.053635127786210546,0.01017380081242681,0.014938454631880949,-0.11252120385924097,-0.02220591632406243,-0.09493721400143483,0.06980494707749235,-0.03170828960004537
NTS,,,,0.03494078326892056,0.0028396674233779613,0.007941316589675665,-0.03372986881082227,-0.031125808202663974,0.06917603743223166
SFRP1,-0.005410505987447116,0.015112720888677872,-0.0124223899162856,0.07319892512311166,0.0191565500577751,0.05255137690799377,0.023676216868830532,0.06075479683774028,-0.018226716809112708
CXCL13,,-0.03871191700014779,,,,0.04749891370637384,0.09440004656533288,-0.0037085772606497034,
MICA,0.10275911190136382,0.04918831528469753,-0.02855842758529771,0.02770030197048808,0.08692621314880714,0.0135090442747854,0.05090690793494115,-0.01648226327056468,-0.022426494869043523
TG,-0.009087154500888685,0.04116002682835418,-0.014823514985856705,-0.02585822179352524,,-0.022059287308704028,-0.031716267348234156,-0.02319391373885457,-0.02457431801988165
ADA,0.10552421767628199,0.026899291609490717,0.05466543758677275,0.0273281340367307,0.06969093666098805,-0.01835846911810831,0.05917984981775729,-0.06522804631061052,-0.008044407248437921
LAMC3,0.09634988464255431,-0.01702102727592013,-0.0034384978025979764,-0.002204201186162319,0.06590364692897303,-0.05272349577736596,-0.01823195713366939,-0.02280747348980047,-0.07549400378093364
CCL7,-0.0125447417980375,,-0.01900701397511289,,,-0.007468474929223608,,,0.11308381100445422
NGF,0.07470815701314946,,-0.04354992363628428,,0.02823115167186588,-0.028736570157155448,-0.02731363623840213,-0.048381698528110174,-0.004738072248044656
TNFSF15,,,-0.02116523968243343,,,-0.02425703115746786,,-0.017500307802632464,0.014297796403866136
HMGB1,-0.015506301057898894,0.042554570519444675,0.014423275765079893,-0.05376384938523455,0.01941144003751495,-0.0019780323419149445,-0.00685054967299185,0.0011412973284619123,-0.024166787019306704
ITGB3BP,-0.041545820858601736,0.0016427161220903088,0.06428672483415042,-0.01827178104978195,-0.06152467865314149,0.055141545746290745,0.02697757625575225,-0.006986316723689803,0.015393092814557656
AANAT,0.06005615810460248,,0.04186306898397402,-0.021912975852343853,-0.020531601276367755,-0.0024118098178507737,0.06342082028374345,,-0.013971025329529829
RELN,-0.039292666175560535,0.009361128557192951,-0.015509294786714456,-0.03258884733222929,0.014359320206779217,,,-0.02113847527648334,
IL15,0.028200273632222737,0.029924391198812645,-0.006546878435733354,0.007345607658597226,-0.04207383707138515,-0.03999056435120816,0.005300063771509344,-0.0335148301565151,-0.003534927388500506
UTS2,,,,,,-0.01858849932090275,,,
BSG,-0.025802251191448505,-0.036827686487398294,0.008098025589647964,0.021528759873092686,-0.05395614983523521,0.08811582040319292,0.12180081663577456,0.0027557194700691856,0.020232711853827138
ADAMTS3,0.03302449436778206,0.0828574240788073,-0.03580703855858067,-0.0018808162672657128,5.629660661853042e-05,-0.02130735591026394,0.00812128664737299,0.01566815482149535,-0.06528714652648948
CD34,0.05337476501676871,0.004512357450423504,0.01279558554203855,-0.017152526588287663,0.02699168406362089,0.017971358447326693,0.0011555707259303179,-0.035573210059921465,-0.045051740941368615
PLAT,0.021921587309325367,-0.035524555729501646,0.06178548256912411,0.06373397267231895,-0.013362349169167396,0.027827512587259625,-0.04406737492077752,0.05423096698439341,-0.030852624304235247
NTF3,,,,,,-0.04643047589290623,-0.0569830262698802,0.01911675834774661,
LTA,,-0.0054190603891931055,0.10921223504474967,-0.029790410805113576,,,,,0.024871352357696986
CKLF,-0.005542577741706286,0.01503352285059568,0.017607867093366886,0.03810955569523296,0.057600942774248494,0.07126802280137431,0.024962233479892952,0.03234655063081041,0.010313942852583653
CD24,-0.019182965035894284,0.09642504067080426,-0.020464125817670892,0.03285693041101058,0.026042091119947434,0.0008410512070784175,-0.07303579569643057,0.061708771278097596,0.04820019299977154
HSP90AA1,-0.03137218897685805,0.059358911467140424,-0.005077268650892634,0.050132289057534134,-0.03377161701854006,-0.0020066080935609728,0.06727522155738347,0.019631991886812805,0.011667004735667954
BMP4,-0.003219335479911302,0.013481459190012141,0.0058869564397885715,-0.036913640714481694,0.06898186393089725,0.010211517214525921,-2.5289466720045198e-05,0.022251333030030913,0.006575991333269432
SCGB3A1,-0.01254474054358008,,,,0.008722078484165475,0.019405540508663832,-0.0378347592849043,-0.025655425139405767,-0.027686531444454567
IGFBP4,0.09708610831931427,0.02663387576574275,0.03348552951164553,0.10254270040927434,0.03499840644742966,-0.0159320901848702,0.055060635259258715,-0.0533473228202596,-0.04344005865204723
RSPO4,,-0.046021288501431,0.02557469901461404,-0.01804824492382692,,,,0.005689861042366479,0.04500454638568284
LEFTY2,0.06534540051611673,-0.028817326757831593,0.06916753637781792,0.004789170897170103,0.02645355104831852,0.06021366475224694,0.019506091936402226,-0.03328466321150254,-0.0015611328672724334
PF4,-0.013013154588554433,-0.025895242395070114,-0.016583245232782453,,,,-0.025375933866899864,,-0.01880289025836892
ANGPTL2,0.06210422611433179,0.034632531825878,0.03716179624324971,-0.013328932151791298,0.010263965831466465,0.0029655570268061512,-0.036315072712299654,0.007499402870797207,-0.025236046949835934
LRIG2,-0.006196752120691336,0.03678222134234024,0.019627930908208805,0.02519117319478246,0.02720767690267157,0.02852922070350544,0.04306337838801421,0.010788531722287217,0.039955546000717525
ICOSLG,0.04030697914337122,-0.028340288540336725,0.02087581279294703,0.010354476703161286,0.019658213648396258,0.09464595654274101,-0.014525983471687915,0.031147928992749947,0.014052474260018032
WIF1,0.035324162688251934,,,-0.02673708828883337,-0.050026295504498816,,,0.011747369618800204,
NPPC,-0.03891714529546476,,0.020282849458124606,-0.034853844267922054,-0.032608297059781806,-0.0011446076818182604,-0.0008065500694687259,0.02324377246430697,
LYZ,0.0657495828143647,-0.016924832987495173,-0.0006787734623133896,-0.029471894725754632,0.05956718079289001,0.03416033767324451,-0.03705643554881025,-0.004359150655862679,-0.025472998103775846
EREG,,,,,-0.02246565282311637,-0.030540102519773956,0.14460768230286553,-0.030484281751204517,-0.028396719724583873
SPTAN1,-0.038545519267054684,0.034559433033473294,0.07929131960144925,-0.03975772798464931,-0.09427954618977236,0.011357966775983531,-0.019572261074343362,0.022290444084625553,-0.056182802228288566
PTH2,,,,,,,,-0.028916817201828277,
LIPC,-0.015931521656299748,-0.012371257706196317,-0.010645354506112665,-0.006748267707795372,0.031307396335213664,,,,-0.023773970137729354
COL8A1,0.03538680443256829,0.009991302763821373,0.01999831985900877,0.054451545206734314,0.028012688803570104,-0.012964877631892987,0.009087942675323141,-0.02922357976241087,-0.06662730109494189
GSTM2,-0.041986864982605863,0.048266392192016346,-0.013275233276975844,0.04220645626448355,0.02536251533638025,0.10789042950938295,-0.029675789084122967,-0.036701042501576145,0.050032309079126605
SPX,0.029400513771668815,-0.015479357215637332,0.002593300878218765,-0.04382031880461127,-0.011709292607313041,0.07724031974278243,-0.006026271698170569,0.019952000315301404,-0.030589358614953384
MFGE8,0.0674188611584685,-0.02937135444057566,-0.05101185861963068,-0.007158551874313493,-0.03676972730891222,0.010945210964326013,0.06054019066622638,-0.023708078487633844,-0.04403411709122027
TGFA,-0.01242024884902482,0.01714250562297635,-0.00414532856055546,0.05394114823642022,0.007232594181415297,0.0351012416879958,0.021805730322844604,0.0034304699280309978,0.042918851059962786
SLIT2,0.05883486113457737,0.040004934587178964,-0.006424119886045837,-0.0315957701864693,-0.04866171574773948,0.11628375159662928,0.03211462201721116,-0.004852503447815835,0.03862032888558808
PLTP,0.02392419181061214,0.0003367903819322908,-0.024821993833938277,0.022065713695368718,0.05262943259813703,0.006140304805297214,0.044399619643809125,-0.07584467680747395,-0.04009423301436074
APOD,-0.03165646049921628,-0.062357824805742874,0.01109139237623352,-0.011130608949016095,0.12095734007093503,-0.017251215662324633,-0.10963428387894053,0.046922859053833525,0.000830758252138101
B2M,0.05485242429950847,-0.011134847643053824,0.02860468683918263,0.06691647230243544,0.0841501788237677,0.05368309689011289,0.038946510288568215,-0.03460956317490299,-0.06286571263302093
OMG,-0.031889204833049974,-0.005606463434017172,0.02081112622358749,-0.038946443320725575,0.08110873896305472,-0.02174822286572687,-0.04160053914913967,0.008890860032702579,-0.02787594116393686
CXCL3,-0.03213559347278974,0.017581411107784387,-0.05317083579222538,0.014324281249506425,0.03661003390638932,0.05900419183916243,0.1656871722835977,-0.05747410929787816,0.08992955644311422
CXCL10,-0.004494730266147428,0.023929046246813565,-0.002103385104136178,0.0656963973866657,-0.041546719882440276,0.12910087702624112,0.017899696098149332,-0.03344311675435151,0.024233033105392016
RSPO3,-0.017040436093039856,,0.010625857938351996,-0.046631469598635254,-0.048249513279066826,0.05299404015649209,0.015529374923907558,0.04701830208562986,0.016958304782373725
CORT,0.010844196903395614,0.004223758814671683,0.07627335952942661,-0.001493941678671809,0.04122085334296233,-0.012682059364966148,-0.026554625031858223,-0.013472543666334191,
NCAN,-0.01663435211658367,0.04481189922987146,-0.028527754582631314,0.027227407804748117,-0.08001956171729513,0.03429477609462062,-0.13663609666258786,0.10919413640037468,-0.04211987838969404
PRG4,0.01802394108318287,,-0.019007016937073868,-0.017081672555935106,,-0.027252535298507855,0.017033847400124185,-0.03115593940301762,0.040476451883265305
ZG16B,-0.017395768889545957,0.05741732211965486,-0.009177855287796554,0.021993844101591126,,,,,-0.016708475742178895
TGM2,0.014367479963797192,-0.0016421012795378846,-0.08070773921661914,0.01971129907490446,0.030004249267870597,-0.012148274371241764,0.12842195992557476,-0.0580252777937412,0.006221913574934226
VEGFC,0.04820059270431093,-0.0038821064645412017,-0.03387559349569968,0.01008272772798528,-0.025386089871724457,0.03457390414014118,0.17279915570834342,0.002825049844499287,-0.014908520251270162
WNT6,-0.020240663564569546,-0.005753069430616842,0.03134024686182476,0.03244989157067043,,-0.012474079921625397,-0.024641463139109605,-0.03248259271757557,0.02024472933274239
NRG4,-0.01155414761095885,,0.03896436841747112,0.02887879431697539,-0.02828160627168817,,,-0.008742766832965465,-0.013400096015670857
PMCH,0.08895950785014091,,0.00615384761718957,-0.026392799034689836,,-0.008217326244774432,-0.037257559576576144,0.02208718222187074,-0.028895697574398926
COL9A1,0.03570543669818759,-0.0016737752087049645,-0.024160112974491124,0.0108193591040031,-0.022154216595428006,0.026560869984879363,-0.06824645433240986,-0.02193809947123795,-0.030791867431130743
GDF11,-0.0005920697268956915,0.02474342072390154,0.014484341558885843,0.07290500248176832,-0.02746344017607601,0.00828195580032561,-0.010198784076686257,0.03088381783405177,-0.010073706704367587
RAET1E,,,,,,,,,-0.014699810118940485
IL24,,,,,,-0.018856144007563618,0.11040177216051994,,
SORBS1,0.005956869240338374,0.005828087824435627,0.050442095134963456,-0.0067835808074374355,0.05827304535534421,-0.007450828063826073,0.014347346969582283,0.005339308897806301,-0.01260847823498392
DLL1,0.04906315422544917,0.007607462041958596,0.009827322298910889,-0.017790762846325612,0.01583239253325939,-0.041244549824141184,-0.056848792413218927,-0.01925483040824311,-0.02406116891323447
TLN1,0.044432861953293684,0.041493688286245126,0.002616026991003624,-0.007588226596137367,0.018787340834122975,-0.01256670023347341,0.12647039420738287,-0.020631868430270883,0.044990648719632716
COL2A1,0.08452163580830821,,,,,-0.02059004560497257,0.09518943682235351,-0.03920202396970259,-0.019501666624524915
SHH,,,-0.019751411284955982,0.04622451863104393,,0.060175422749937625,-0.012034903156060305,-0.046569699534416004,0.04482453389227903
PON2,0.0076108989050596215,-0.04663685098432728,0.02924045554361661,-0.01834774529901514,0.00627599343732253,-0.02595879633037678,-0.039070252698671266,0.028228057066158243,-0.03535396251366607
ICAM5,-0.03381068706889097,0.00023892952002556238,-0.021258921927069057,-0.009207231137823617,-0.019703442402550942,-0.03479557812367716,-0.016401705038902616,0.049762099864609166,0.0026893404145699254
HPX,-0.03134725657289327,,0.04367661501251931,-0.010964788316256316,,0.021022558364186768,0.061409515482673746,0.01058979131462521,-0.030923937771148043
SFRP2,-0.016678265983670986,,0.054650663546124224,-0.0013100972207330547,0.0548012513976631,0.11041069083728551,0.03455288056799335,0.041803217423433896,-0.026752671391572166
CFC1,,,,-0.02979041260550199,-0.0230768151920925,,,,
CD70,-0.030470779116159898,,0.04847406460763144,0.014916564797163008,,0.04042111394417651,0.13706196752261438,2.7860203227669015e-05,0.00010584709108211566
HP,0.004037406394191236,,0.017489022446397263,0.038305236859171275,-0.019626432460080397,0.06283196349929561,0.03984501553821903,-0.044570993715868736,0.04233832679835917
CXCL2,0.011001053479231753,0.009682197584665786,-0.037273842333195494,0.05711681636328399,-0.05979892854646972,0.05806662304919023,0.12540134190589264,-0.0364111450086949,0.02371020996116102
NPPB,0.026313080668910943,,-0.04176799898699026,-0.00388291087969899,,0.12475101906897956,0.0004966929551734351,-0.0004640186176281261,0.168485751587992
CCK,0.005525147212339174,-0.04574317087160188,0.033999521043989095,-0.07488727029333424,-0.11351742315820061,-0.009054114670867005,-0.10473133585213035,0.0002846508195635043,0.005894452326742328
SEMA6A,-0.06983983988012574,0.049240591996729546,0.04466069147025528,-0.007811655622385218,0.030242124644619086,0.023951921649626257,-0.018440917722750885,-0.037023033048047396,-0.03453370998566603
IRAK4,0.045375092199662743,-0.023526773065604203,0.04814094571755861,-0.00400660251009674,0.010506556911748895,-0.00458675372847666,-0.016461795283109742,0.009693838864664878,0.013140685817727883
GSTP1,-0.01772771274207681,0.052480432027644415,0.03012790477239955,0.046790985884270005,0.07415283150131748,0.05402327565237922,0.005679113299710567,0.025976815768046817,-0.006218647786896129
VCAM1,0.01174390596353439,0.01218545606715721,0.0909959225452309,0.028096194380479177,-0.00793903681857738,0.004950802922517477,0.10739341562203254,0.048177118551665635,0.012982596339122009
NXPH3,-0.03241678245431093,-0.016166495494935748,0.04859779309314385,-0.06317161258308017,-0.010102304029217385,0.08803333441263811,0.0380268994493244,0.03386989171040559,-0.04316114269499307
MTMR4,-0.019625361486493194,0.006381238051086243,0.022037338000457086,0.007798892295608569,-0.05148876837809718,0.009616444894459696,-0.014250105241709743,-0.0023012002038224127,0.04255051940554261
LAMC2,-0.012702692366784951,,-0.030612876862707396,0.011850989676588262,,-0.023181908952252406,-0.03279435983146983,-0.018062553511098443,0.11056408240861246
IL10,0.04934188782121982,0.007076958963553209,0.051957707160277825,0.12010334010046546,0.04270465670218286,0.017182090448853715,0.020938658875975135,-0.01714146159659422,0.01754543028558271
SEMA4D,0.04281896617347098,-0.02724457935577492,0.0011600356126137213,-0.016278382765923163,0.10003544946560006,-0.02804986975299088,-0.024488409261877665,0.0010697658447126914,-0.011506400033883311
TRH,-0.039691489589742744,,0.0073922651851809395,0.03087841014186196,-0.01994556810529176,0.06642765091814733,-0.08351958728028137,0.04471565663368449,-0.015224965200850076
SEMA6D,0.025266727244071186,0.013190729865534085,-0.004431756024882236,-0.03579526180270771,-0.03190569895542528,0.03208528913224705,-0.009217458530814201,0.045621276514765365,-0.020985392098552262
CEL,,,,,,-0.028554747855131322,-0.020364841970334915,0.005821508451796234,0.04580059466421767
PDCD1LG2,0.08419585664394458,0.042266039909894935,0.006244181435421264,-0.013669772406179014,0.004565622196242305,-0.0044449354105427965,0.004118679441444025,0.001885880478140019,-0.03877794601338628
SPINT1,0.02315876884262873,0.0010434443476455345,0.05093770324931086,-0.009198331684232496,0.19693214649697005,0.046087417779487765,0.06168017625223545,0.03774839312128926,0.019601087586443314
CTHRC1,0.06765536434538942,-0.019424300476386644,0.00045886266073525604,-0.031432692451106,0.06434453884263412,0.00194237632060817,0.09377660187586241,-0.03658336375962874,-0.05468228947498156
PODXL,0.0764845843200038,-0.025388951418083217,-0.006653599917241163,-0.013783947120723446,-0.004784902651675213,0.05003702033423472,0.03475655149621064,0.06139283890252834,-0.11723102155325225
JAM3,0.09330619820995609,0.08409915886508097,0.03692282400111242,0.003610440779668467,0.10422483383311144,0.0940838954554085,0.039058187817828716,-0.04965507659669982,-0.031231928627820604
TGFB2,0.07267345336457899,0.02502757805187546,0.015318341466498804,0.029927542008965836,0.05047448665996031,0.04526108493059471,-0.09873740479052198,0.006573196107812903,-0.041746094725361914
COL18A1,0.10297501792104083,-0.018162940337330104,0.010316266807745974,0.07257990615505473,-0.029407494293454007,-0.04205903873623241,0.0908981195584833,-0.01607918256308113,-0.0928550104403456
NODAL,0.0408257034030665,-0.02775591791941044,-0.0013180390368859095,,,0.017508030671458837,-0.03084547177773001,-0.020655884656492242,-0.020836749427894537
INHBB,0.028693807962517637,0.08307705062418903,0.002262041773973271,0.037475668298204916,0.039519033596975776,0.08592771088745675,0.054793599578322506,-0.017206199266427323,-0.005088534511364384
LCN1,0.09401042643260711,,,,,-0.029982551782936167,-0.02912964665045412,,-0.015396313488741067
ARF4,0.04326987570111563,0.050054667511812354,0.00633267461067418,0.029151367151965764,-0.005237772047487473,0.027156517259588488,-0.04195338534526316,0.002832373027172772,-0.039174596262622347
CXCL14,0.006459917508144161,-0.01893238500351074,0.0034420064718487056,-0.007720885674427284,-0.08516125383261666,0.02529528981330395,0.09477474354748955,-0.04983513476599005,-0.01929766876910076
LIF,0.020544178445751793,-0.015528697979496846,-0.006294964187357878,0.0776204408684745,-0.031397303885227525,0.04371124215858065,0.08995675160318616,0.03301410516477741,0.02675151858128899
IL17B,,,,,,-0.02609116320449821,-0.0011525606250533732,-0.011352379588203496,0.02586601074356208
MMP1,-0.017512762985739186,,,,,-0.0412220066118761,0.05251804227647734,-0.01860860335020377,-0.054584890955877104
MATN1,-0.01667826825648507,,,0.016971066951276738,,0.09048164104805041,0.01487671537460585,-0.02648438280918398,0.02686159915134277
ADAM28,0.011827350848580739,0.055061924749415965,0.054598611931591635,0.04551024060070628,0.03200586623438414,0.09472664009947107,0.01595524323056158,-0.036885823697459096,0.07313223528264924
TCN2,0.05832886856485758,0.013348952069439183,-0.00210637770547818,0.020478414490721356,0.011774457981553636,0.010891247083579183,0.029041805011629066,-0.06364941286332639,0.07376696575747721
THPO,-0.02173247410734626,,-0.008315472787879396,-0.0262386274870555,-0.031167260900166464,,,-0.022973975388026747,0.021795774145143894
CUBN,0.06948933719141562,-0.040549259425879586,-0.032664929051684534,0.0071150150938156225,0.0656751488985201,0.1134232091968781,-0.027248961618987485,-0.027748375299117608,-0.0011151121515604059
TIMP3,0.016563784817566332,0.02588161419835698,0.0027926846409350586,0.039777543887026416,0.018738975378491007,-0.03099512162210974,0.058834672837005046,-0.0595233228285082,-0.08006767103843544
PIGF,0.06961754725904497,0.03745552287260865,0.04521986865556103,0.0234452472672157,-0.0012606838165101922,-0.04506664348432248,-0.01989135454772065,-0.02481727109467624,0.005554031795186822
CRH,-0.014882719819954536,0.016078033704002695,-0.02227834185474369,0.016059232020313674,-0.026737051216622804,0.05351275407418306,-0.04377601761224637,-0.04393943605601316,-0.022830762370802633
BDNF,0.006669641603943176,-0.031160709564710877,0.019528197008549564,0.01244438015553673,-0.03093574120082369,0.019684209328591648,-0.06763647538263681,0.05775014453295787,0.021961420548489284
CCL5,0.025870483279060646,-0.05558676701048283,0.030090440412780514,0.009652128264471496,-0.055354130554910216,-0.0018775122640186932,-0.002787172464043136,-0.046824300183723085,-0.011447931261929011
GAD1,-0.003695789322772032,0.050483941963985916,0.06738989445011179,-0.05614124103196981,-0.05198839130941035,0.03133457503029698,0.007403180995297645,-0.028501959497306564,0.023741430762327074
COL14A1,0.10033739825941465,0.03994094488222565,0.014847556901727156,0.04492659887089544,0.0755141056817191,0.03292939934096554,0.09858212533331398,-0.05160406070492789,-0.04826505448329634
HLA-A,-0.021932986577746068,0.003586034580728971,-0.008870309346168682,0.11362259354902457,0.0430941764465179,0.05272414597436673,0.1324982779916472,-0.04637259945582386,-0.0265311059431435
CD5L,-0.014882718098137213,0.0751568216575309,,,0.017502035477551296,,,,
FGF18,-0.013466169916463315,,-0.017699976001029346,0.04989946097614523,,0.05461632632997216,-0.02782170194735632,-0.03215699073642306,0.011863529798520905
ADM,-0.03342189212478114,-0.017212574010478973,-0.04869866325937741,0.043764183239478685,0.028724050022305297,0.07149643153077896,0.08006026350178455,0.014215552911569352,0.05751450061505241
CCL15,0.10591684770713079,,,,,,,,-0.013204612196129369
GNAI2,0.06699335008539223,-0.001559841795718662,0.029710589255986738,0.05753521829117156,0.04574651616409154,-0.06883023641236981,0.03293144609332645,-0.018579426325163968,-0.05391715526845384
HDC,,,,,,,,,-0.044693717600760276
COL11A1,0.0185993925598263,-0.02115440002740507,-0.03459524262601663,-0.03266674207294121,-0.01078612297354404,0.024170354658123755,0.12217149233955564,0.007368587426034532,-0.03471474922200875
NUCB2,-0.04358578500556733,-0.011684668500972249,-0.006895087569463198,0.04689689317917621,-0.004474201411047919,0.05792238228634987,-0.02884023850187713,-0.02228467081615162,0.04453587716321533
CXCL1,-0.01976005661761797,0.0003717967753329754,0.025083817393035425,0.05296146282987797,0.03073005116811161,0.0238646781426484,0.1517430465492148,-0.0530814535797694,-0.019616190821837954
VCAN,0.040500369538594316,0.04731120260825104,0.029767675289505857,0.059313635091204665,0.03132618415843755,-0.07592511548312646,-0.14455054546698431,0.022876910071705135,-0.0032076919023351254
MMP7,0.08645475374809035,,-0.03518875629279385,0.020075017393915297,-0.019141382664768183,0.0987664278685372,0.1367711487028691,-0.053809586467813225,-0.011966850050866942
PTPN6,0.051529938921483276,-0.003910572036788738,0.012760505812622662,-0.013711549974457862,0.03143652772313986,-0.00568513662649733,0.012574553421120278,-0.024292405830243294,0.07362733235860476
PTGS2,-0.01751731161856744,-0.013178715518808802,-0.03164904395092864,-0.015085566199322432,0.04430002282422523,0.0489471768346742,0.12018701587003634,-0.03314860643946677,0.1703902495083084
XCL1,-0.01630879711052206,,-0.019258207341184923,0.030165711617657076,-0.025108047730054258,,,,
CD58,0.03262357872903252,0.0814329852350299,0.034888119573009205,0.05696449509891125,-0.058488054622258194,0.011420439639025816,0.047782827936571834,-0.053718792853692854,-0.05138881066247824
TNFSF14,-0.01643279437168048,-0.013378998513174499,-0.00437045895815048,0.06351879242535155,-0.012653030249656496,0.010144440481251035,-0.030861557374103007,0.03223283114330682,0.02462235556819608
CNTN4,0.03169416405476865,-0.008516266208481985,0.05418742179424543,-0.0007777563823306806,-0.07431000339515276,0.0394690521119032,-0.06909953226463789,0.03846281036750058,-0.02246846881704038
NTF4,,,-0.0004545244715524523,,,,,,
INSL3,0.031785699680495626,,-0.0014076718495320995,0.035170621346088345,,-0.02744187900997618,0.0002485297567186233,0.02861173528717968,-0.018080109242002717
BTLA,,,-0.017337314010130545,,,,,,0.053642770415386065
MFNG,0.06334526435420428,0.07760953868146897,-0.0019447198152137512,-0.01827727705863848,-0.0047440519088496,-0.011050676665615024,-0.004647785818051289,-0.029197208545177322,-0.062136786587408496
ICAM1,0.019987532838161324,0.007042708805475194,-0.020133818992201142,0.052913985928735655,0.03940192225389925,0.018167531897655208,0.08648207356296406,-0.08297479599233405,0.039204044575899516
PROS1,0.07327805602928728,0.012601835234764441,-0.015932073690229993,0.045518682459151104,0.02450643305534762,0.058257362774710816,0.06693539525206035,-0.0470161011581403,0.01232374962772786
CLCF1,0.055057234622585494,-0.025054589612820664,0.00472799484137322,0.04820942574742504,0.05185355327205563,0.04869136042948381,0.05023969004711434,-0.02278915351006725,0.05370381683945659
PSAP,0.06748099876373431,-0.084487371308352,-0.00981779546422011,-0.04371129630283456,0.03096937887169637,0.10008221840606171,0.0962278681558726,-0.013888793532687611,0.022948720691179467
