,UKF243,UKF259,UKF269,UKF275,UKF296,UKF313,ZH1019T1,ZH916T1,ZH916bulk
MICB,-0.007366980026404278,-0.037647491177394035,-0.023723263081226995,-0.01868822155021119,0.00403270249093263,-0.027255309921094845,-0.06221309375478919,0.015459841713534333,0.08440560716698534
COL1A2,-0.07234621877273754,-0.030320735247562246,0.11107013840988551,-0.030776008457868886,0.06691491728152764,0.07309250898291403,0.023741027489558943,-0.14116334240839304,-0.0210012048127733
ICOSLG,0.045895985802730674,0.02489477593732358,-0.018480788872656046,-0.020489609927071575,-0.03984550412188918,0.025650900399662387,0.10218237054944009,0.08008582970102117,0.040038950431273354
GNAS,-0.09363348863827414,-0.038539730736679496,-0.0934266192849913,-0.027034792100412756,-0.05246581712732269,0.03669749042283301,0.08557374207538,0.04371610495991419,0.02225874392817246
C4B,0.06877017137027741,0.025488772693139195,,-0.01566218105725481,,-0.015489288672086281,,-0.014395147074657092,
COL2A1,-0.026841963560395903,,-0.017258871107102714,,,,,-0.013332149525401677,-0.0207086674793447
GSTM2,-0.011377330121619695,-0.004632911754538453,-0.022355903447496925,0.04165913671745676,0.022154294833163404,0.01898682864999947,0.014163500632204631,0.026391801675200263,-0.04156285097953127
NLGN1,0.009599330583204595,0.018039403605289044,-0.005745652430789369,0.0010910047058749284,-0.012550625303382384,0.016588949157948753,0.0543416763014806,0.0626213315044099,0.04793330801703641
SCGB3A2,,,,,,,,0.028012202585614224,-0.01755339257797675
LEFTY2,0.015844198083250154,-0.013271104593059224,0.04918218356070948,-0.011887463587095203,-0.025596791285569926,-0.017932428411456966,,0.021712976579980975,0.028459887140793144
ACE,-0.05423066518045158,-0.05526413129988455,0.006469622043410201,-0.005910009028414057,0.01741638198357789,0.009406084320873889,0.045028077945855845,-0.013383350266923305,0.035961380039940496
RPH3A,-0.04914831884874194,0.023786076097013963,-0.034937998066467385,-0.007386410612663551,-0.03744344923271062,,,0.02799774441730274,0.05218038855725881
NCAM1,0.008497127625380166,-0.042559119569414994,-0.052293571641811185,0.0026002786090173102,0.002215932986428462,0.07802126724523309,0.08764982542590344,0.07793029708189489,0.06091482058502171
GIP,,,,,,0.11616656861798508,,,
EFNB2,-0.04474934579220697,0.011794643454461433,-0.014887504561896806,0.04075272255594028,0.059361809264208865,-0.006548204643698393,0.01830474697772907,0.0007001948026432597,0.0165214199246403
ICAM5,-0.03420047739437253,-0.020344678226013085,-0.03372552072973272,-0.02284813357280264,-0.05536887060696216,0.09456442699532754,,0.03801226180117712,0.015899680856775962
CCL5,0.004470589281031158,0.006200635600466445,0.01298725026837267,0.016931302046360154,0.029846523767225158,-0.053166091090504276,0.03083908393211996,-0.005543069881960548,-0.03826115595810435
PSPN,-0.0025287613474206687,-0.026856616121043113,0.02295036318842225,0.03365466929278475,0.008616989041174066,-0.0412591336993273,-0.08426577010290735,0.1054630461691329,0.059758895266510466
PENK,-0.04457222201685216,0.001570599972279975,-0.038672626322080766,-0.049929504055189984,-0.037285446404347035,,,-0.031828113014013566,-0.043803350378714405
EGF,0.031001619155258963,0.048487728599564205,-0.040596743844197945,-0.001781576480109072,0.00963614068238628,-0.019199336492409902,0.04840342210941617,0.08700062189241671,-0.0038799777370098656
SERPINC1,,,,-0.01398602590542552,,,,,
UTS2B,-0.021824397238178552,0.029652014883348937,,-0.013072155889986252,-0.0017839619346027833,,0.1619503078715559,0.01659668455414788,
F10,,,0.17156250845867493,0.02855629785219433,-0.01151578449225992,-0.04142593081340243,-0.025924009309769413,0.11961714673529511,0.0690870532806891
FN1,0.06446410819679924,-0.030604550283813786,0.08825761084443805,-0.029416236755165307,-0.004983513465210856,0.03314877583385971,0.018270654622711185,-0.13393541332314923,-0.026641627916724298
FGF2,-0.048654032359674956,-0.007245514711094018,0.03643745542867175,-0.0021202357480604697,0.03332344035693173,0.0055573268379141,-0.07890655979563756,0.07389115041442493,-0.03603367976148401
GDF9,-0.050303865536696614,0.03736568380504801,0.023450257827000495,0.026583255378771004,-0.00803489803431392,-0.02053956815684493,-0.08114035088889604,0.039881695911113686,-0.02970798382896275
CSF1,0.050501972097827315,-0.028929866114324805,0.06760909142505575,-0.04410537097950283,0.02074830677665935,0.0373334867333899,-0.07193417141970725,0.013329330973822653,-0.08905520868971524
GZMB,,-0.022087474434564477,,-0.029677918016071374,-0.014498009668039455,-0.019953925460824334,,0.03531189436858311,-0.020037898884024033
WNT11,,-0.030698897175789542,-0.014572830794147904,,0.07523931986065151,-0.0180952168398812,,-0.03420115446899188,-0.018591591111080975
GDNF,,-0.009043602305072822,,,,-0.0037198627938111596,0.032824418247949405,,
FASLG,,,,,,,,-0.025394906187567505,
SHBG,-0.036613500585851784,0.005798438388417716,-0.03170052196940599,-0.02400509671886518,-0.019858458550740685,,-0.07044231116822974,0.0025117142321393992,0.07466877071771597
EFNA5,-0.0537360834605507,0.04826246623079617,-0.02693664345708828,-0.026038364576847536,-0.034401628573113484,-0.012494052540264375,0.08055457966107958,0.025533659868960817,0.09032361020117702
THBS1,-0.11096422253605719,0.06457654820261861,0.004182702097620702,-0.03557803571380675,-0.01637971938087924,-0.031219595434704882,-0.017175484023207916,-0.15347796041079415,-0.0652268019410183
PODXL,-0.07776811730209814,-0.023176485363245562,0.0956495066316777,0.007449539329481911,0.051868572400929056,0.0024075443103000614,0.04986807258959368,0.020297072114963784,0.014268770285485465
LCN2,-0.022908850714077937,0.16973652984766846,,,,,,,
C5,-0.045835845147495974,0.07293040906431617,0.07330604838966155,-0.0077920179628907125,0.006528695161192783,-0.025629193799039777,-0.038417769109188406,0.04664829613459993,0.0015984740517595878
DLK1,,0.0030984662489515554,,-0.0042398095857719,,0.009842657945590121,,,-0.006177438833275934
CXCL5,-0.026841946682920594,0.03240385076704895,-0.016234320688119586,-0.01592537781020929,0.012133385884019016,-0.024659214114328486,,0.012254732245067639,0.02577406764138243
BCAN,-0.06614385190794819,-0.015021627127820316,0.017470935711248404,0.0016860110168358097,-0.02183911145098795,-0.018256675791451814,-0.07360424975084244,0.12982216076911607,0.0004568848333195679
RELN,-0.01903613502086109,0.0022784645894526816,-0.03857179708270975,-0.015416552556514706,-0.013672778312368003,,0.017985385200942047,,-0.012983075774874507
COL4A3,-0.04042421720103288,-0.008928285547554066,,-0.023458318847327294,-0.01679926062169702,,,0.05945540922788949,-0.02052432054002794
GNB3,-0.006430881443191051,0.009233207416508795,0.0192573387134663,-0.025405862777751396,-0.0030951401415786456,0.015125313361376288,-0.011706454479954756,-0.04749410547454364,-0.04489592608937212
PYY,,,,0.051839548068855684,,-0.013915428131535946,,0.14175620861563235,0.10753455854115467
MSTN,-0.03799376083701308,-0.03882020292029848,-0.01898873800586415,-0.030576177570003485,0.006711316174096899,,0.16289092555459303,0.05309294935430174,-0.0014775025942444146
COL18A1,-0.06114005305199546,-0.02310839231737166,0.07676290085638279,0.021011869325878403,0.017057868280596824,-0.0296547195276638,-0.028722893981091093,-0.06832682496361096,-0.01578292440100449
FABP5,-0.07753729068884738,0.04638348176571425,-0.013085233270395184,0.0011373722254530377,-0.04442031890906567,-0.01265136890277291,-0.034035285652886625,-0.01746770741083867,0.031633545966588544
TGFB3,0.04473988232162219,-0.04444430030443269,0.07032765617768616,-0.004494036028669621,0.05404271640808378,0.05716154912846117,0.009192343884209192,-0.06316949100199859,-0.002407881367333117
BSG,-0.006073451193817814,0.04438806699969615,-0.007915777443023733,-0.009089771098683273,-0.0014548663877353017,-0.013775832492727335,-0.03808586224122807,0.026841135197203426,-0.04755304479753421
TDGF1,,,,0.028590441730451797,0.012034016893590056,,,,
BMP8A,,,,,,,,0.11851011711975458,
S100A10,0.09267388478101972,0.04914177868901621,0.08774972687744795,0.04961950759236019,0.08743200587834571,-0.017821705967904746,0.06760422240711193,0.044062948676420494,-0.05356262648572118
PLAT,-0.08601085370927597,-0.008488190881597652,0.04369864893938293,0.0351754433437864,0.011309100000207243,0.04075130681809355,0.019610631098453103,-0.07038775316736305,0.008675485738151861
SFTPD,0.01473362288371379,,,-0.012460128289243581,0.04043403668303396,,0.006089520065931899,0.07286383345731033,0.10953907898285792
EPO,-0.052876935110941645,-0.01678327085286375,,0.034764026515646904,,-0.012839566449268537,0.004629488634910587,-0.025770849950792443,
FGF7,-0.006973762221496859,0.04235414957446025,0.013622145431244341,-0.02379127720358337,0.024769103836662955,0.03297298405660921,-0.06740131845442796,0.11790528130271867,0.018372020897127937
CGN,-0.051394912361212186,-0.014152339192755076,0.00013783040311020738,-0.03390241329874369,-0.007280630581885614,,-0.052616369438309135,0.07024446081157822,0.009045563182756362
FGF13,-0.026340199872137943,-0.02986568980782978,-0.03241717474157225,-0.006921375467186998,-0.009319873245896585,0.02750486625054718,,0.005152146373584895,0.03499917616266588
CXCL13,,,,,,0.008622362865718172,,,-0.023318399172537342
ACTR2,0.026011916248739997,-0.02573761516664863,-0.011976558718247547,-0.0006813508374575565,0.03663234286947796,0.04973052917210267,0.10373770844202032,-0.13101792856490144,0.002180129294845384
SLIT2,-0.039488952441222636,0.04506016510123107,-0.017337548994053174,-0.013886342078833982,-0.0465696193480622,-0.022642430456906892,-0.011543607504251803,-0.05223446848207476,0.01415199015906009
LAMA5,-0.035004079258707216,-0.005805930119237097,0.05090515877275669,-0.04127974378100199,-0.03312297084571329,-0.04427757537549671,0.14197128135977496,0.02381930702264354,0.07892515948064238
TIMP1,-0.02819376713844235,0.015919729424651877,0.07789151802717408,0.01464723771644861,0.03917229466139915,-0.0942378254561887,0.059139408611211725,-0.10718839604919735,-0.05785515118953754
PLTP,-0.016543705867723756,-0.04118744011205287,0.09921544861567715,-0.00277653350591286,0.07687222142473682,0.019644378073168798,0.10443639243096878,0.02662285991279049,-0.054406585267598374
TNFSF15,-0.02559247447149697,-0.020782066187416067,,,,-0.015859723376529137,-0.021367260878639743,-0.04182984045389272,0.031705251907640876
PRND,,,-0.016409195374991744,,,-0.02684515095661584,0.08177065320940322,-0.007492081347561064,
NPW,0.032500783575156525,-0.003005225568145106,,0.019416605264472944,,0.06277988526295153,-0.02510922637629856,-0.037047232882736765,0.03989701734859401
SHANK1,,0.11553037165839297,-0.012709209553351768,-0.016939945165368453,-0.014575388026728935,,,0.1556437064903121,0.00954515999351408
PTHLH,-0.07847775455114823,0.07617691389544488,0.01762628043933346,-0.02977519490267095,0.023748493481410216,-0.026265019563457687,-0.11391142108614828,0.06930757596046641,-0.010054376839619393
SYK,-0.02259801399113693,0.015699092483425405,0.02827956704496527,0.011928401092224069,-0.05524104772389559,-0.040461375395041674,-0.071553638280347,0.040109555618831706,-0.035569536188019155
FARP2,-0.047805787001083115,0.01223120913446739,0.06054744855540446,-0.018980049301260477,-0.0099813463398031,0.03870992561140539,0.03100113278212876,0.07430031674870231,-0.016559567179010744
P4HB,-0.0197093129905956,0.012259987245015518,0.04205717452139268,-0.003500243332984562,0.03712514309238622,0.03856120579186459,-0.049761952731753024,-0.15085262136212058,-0.07090373047850436
TAC3,-0.04634561135267092,0.04278303191335579,-0.05449384255514921,-0.012652690751858322,-0.01697016032030761,,,0.04035974338782182,-0.010045075020866257
C1QA,-0.016979869007163077,-0.025423312914087576,0.0935234643131744,-0.036100107135372886,-0.0022527559724814824,-0.054560595642029044,0.004723086269545095,-0.0784014144859627,0.00043179551294445336
EDN3,-0.03112539955393486,0.001402592101273243,-0.02366833321461166,-0.01847842844314613,0.06069405390528449,,,0.045517112069474785,-0.026597881821167117
AANAT,-0.03707828320241556,-0.018909556793777198,-0.013145082713343676,-0.01512294303164102,-0.012892845039359132,,,0.03656729967756532,-0.01755339257797675
GDF15,0.10350390771580034,0.03937358744154647,0.06060881605960196,-0.03079833719065033,,-0.016671907743749773,-0.04913378045658268,-0.000497127387570972,0.083797556944855
LRPAP1,-0.06547835820190251,-0.022029316758311296,0.07278873270813284,0.05155908639283399,-0.016756242427165544,-0.01475008768544206,-0.06450844235834668,0.05802977476775359,0.04804210611644984
LAMA3,-0.004779608972918182,-0.016129612423611814,-0.055059661438260694,-0.02725000156033801,0.011770137058540048,-0.008974723522135962,-0.01132346075272888,0.09412868042823404,-0.02539078002520652
VCL,0.010442990469670347,0.025308434975481055,-0.011780744113865472,-0.004965379019385971,-0.0028634710182270963,0.00949773661224135,-0.04351382631604706,-0.10225316744143988,-0.08020657780416972
COL5A2,-0.02773338071339745,0.02295303818909162,0.0722508405232907,-0.003284074641877738,0.06018151716232794,0.052367907118631984,0.05144767332816062,-0.08770160127389708,0.01065412064262024
DKK1,,,-0.015755858000321477,-0.03227653477827618,-0.0018618932588019743,,0.04800858076973578,-0.07857829745317257,0.014790359281047306
COMP,,,,,,0.11766914240236634,,-0.028700967323413838,
POMC,-0.04457223691665291,-0.030744971375638794,-0.035210195336535376,-0.01552901922010721,0.013219724748158758,-0.02453574619494417,-0.09352507873542522,0.022255618433830778,-0.00812924191348578
CCL13,,,,,,-0.026913625014992074,,,
CD34,-0.04746314134512179,0.020274687535746735,0.12238108989203453,-0.03881017055769452,-0.03097140939025962,-0.04566824712343021,0.034115677383766564,-0.04475876897884466,0.020109792018001175
SPON2,-0.014907456762883508,-0.03078035314673983,0.013375097635337809,-0.009850272736707145,0.039457698548458146,-0.042937042312588165,0.08435376023254589,-0.03549295568651705,0.012328209017639709
THPO,,-0.024106787450393404,-0.018333270294520386,-0.01612733490785444,0.007033916732575439,,-0.002334847741670521,0.0050657197670772956,0.06361036384834835
SFRP1,-0.04380838383753367,-0.011785666430633293,0.03312644176987442,0.07318974815398367,-0.02636459627502239,-0.002282600571664985,-0.017781808484515032,-0.03505334036501577,0.024750577589474073
ARPC5,0.06305971595755887,0.02999797217764638,-0.016956646995565483,0.01717360339764666,0.0147111232022588,-0.0051400161964830935,0.028358155855263977,-0.10583222500030183,-0.011949745762329513
VEGFB,-0.05672137181491544,0.021311712015032888,0.047732129515019435,-0.047661479723419754,0.0686304038400798,-0.02773998807203272,0.01142045805078816,0.05296211848690541,-0.03428686584769857
GDF6,-0.025592474273495154,-0.025444967502287762,0.06867289671773111,,,,,,
LAMA4,0.01066882318503239,0.037231214583882205,0.04935973697637826,-0.016480691364566067,0.037973858005827095,-0.04592339059048603,0.08544332704422566,-0.020381151651579457,-0.007028555756781409
NPPC,-0.024967225846033572,0.03468707686198353,0.008819290391858723,-0.002518976676467216,0.009968627302874046,,-0.018315939451463745,,-0.029227425274148604
HAS2,0.020852859824991937,-0.032716963811396035,0.0810479250927149,0.0029339823430577644,0.05628233300344168,0.06729794318411765,-0.03297463986076711,0.012168032487089161,-0.005765620955023317
JAM3,0.009551373202754858,-0.03385716188274639,0.05171981514034891,-0.03155811127272606,0.057065941793404365,-0.033638947557297884,0.010222367037409098,-0.07195045687681612,-0.01185209043894871
MEPE,-0.0265345823415404,0.03189339862366904,-0.02354281166699396,-0.012449335326463822,-0.03853870408983662,,,-0.03561125007304798,-0.06346091025721057
ALB,-0.03192099691080461,-0.021619333979864507,-0.018543511018972333,-0.01605546113055486,-0.006344022280641747,0.17327444706622533,0.005273928198301711,0.15221533860525455,0.06804232762793674
SAA1,0.03569547753869162,-0.04557415390361317,0.1408650535808268,-0.016298848937561564,-0.006943528128531744,0.04408581963496943,0.039859717065061875,0.009309475956910226,0.025443690403619563
SFRP2,-0.03494668340231696,-0.022087474769474702,-0.013774183407183999,0.03884083932360374,0.038688524602288,-0.014722229688061245,,0.04133252383211126,0.02334729986413605
CHAD,,,,,-0.04678995976089781,,,,
CXCL8,0.09747214699355267,0.049888693776076985,0.012221360753124778,0.02357891936783387,0.021986228185443855,-0.0011045278306794867,-0.025760031199440824,-0.02138155809386707,-0.06492126550828424
VASP,0.006269321586700621,0.02759107382350306,0.10445509176967746,-0.052009384663639684,0.021893536529733765,-0.023896694360897097,0.06436952018826612,-0.02932939959223668,-0.01732732308113767
PDAP1,0.015326117552202785,-0.0015632745464821923,0.013316985187382646,-0.008523203584633172,0.00959030472369181,0.005671961353925311,0.06344045749425904,0.03410430551700939,0.04357331467134146
VCAM1,0.07974720369951835,0.038027355033085374,0.04507637468303391,-0.013742925139814273,0.09587341640160911,0.02985212394827503,-0.08006476192108125,0.11292698273603927,-0.003373313135184161
CALM3,-0.03066705690288264,0.004750982224176814,-0.06894834405285653,0.0011660111567528724,-0.14704546405170982,-0.0026139601566109332,0.012590638292152874,-0.023410435867444904,0.005358232719933967
JAG1,-0.011318750219555099,0.005500056996487567,0.03681193621929048,-0.02822690324512959,-0.031874984471839354,0.01632107676021161,-0.01962978668611519,-0.07753232123682313,-0.026263398187122602
CFH,-0.10046458993165377,-0.05761353036049949,0.09548748451018019,-0.03428638682900634,0.006154799237158587,0.0004104977658466404,0.06630485387054025,-0.019828043716924336,0.009217044565187234
VIP,-0.03396362211905979,0.0616226570479368,-0.006735318596243891,0.03527973448564486,-0.025840079125024253,,,-0.002663744711014051,0.0016670032852550286
IL7,0.09482591997661141,0.010941067916209484,-0.018071585185993232,0.10517001522768786,-0.0048343651220129095,-0.022481855884227478,-0.02477509187658759,0.02039673898854159,-0.013759167378221079
IL27,,0.011845722067711832,,0.021270541619034918,,,,0.03923701689435384,-0.016902464112298662
PROS1,0.03454602777159517,0.00872202182983756,0.10446296923076244,0.029095537648097924,0.0758990935782072,0.0018123608211023368,-0.02766165341279533,-0.03127918334315308,-0.013792174190888103
TGM2,0.0006043930233592707,0.00777215694165958,0.028213258544565818,0.02090221015082711,-0.011738759909740345,-0.007978276456715557,0.014945052670297172,-0.03295984499291975,-0.05831928323903632
C4A,,-0.0212256340326169,,-0.014132868477353941,,-0.015489288308881268,,0.01961418260616131,
GPI,0.04405780569211061,0.02730432542663906,-0.033802664955263725,-0.006648405245811632,0.0012618146946413796,-0.0439858650979266,-0.052566012124358734,-0.06750958123455668,0.018419100281578248
DLL1,-0.0025518394954690197,-0.023912576036631685,0.0341942800856523,0.02615833352048688,-0.007473080833078245,-0.0013174346963766353,-0.1528615741890911,0.09676029149519522,-0.0444874072304602
DMP1,,,,,,,,,-0.01818281827646431
DRAXIN,-0.07133010595403204,-0.015793248862874597,0.025999277823011837,0.010651726155998069,-0.0019289801751188854,0.015543244936496675,-0.008442703063987141,0.016146011100682933,0.010192526698402616
PCSK9,,,,,,0.03506180208251254,,,
NPTX2,-0.10996132018981668,0.01224471242661827,-0.06287044076631984,0.004647343166271901,0.001810460105368346,-0.032519098636791643,,-0.009800727175699093,0.06829162645180353
PDYN,-0.048844522283675904,-0.052699605712005694,-0.0655390693307555,-0.04327430782418334,-0.038461123151157565,,,,-0.01666729966901143
RIMS1,-0.03334137472960306,0.004690968155730358,0.0051839477469244714,-0.008714757788021528,-0.008583861081713742,,-0.06582024183861393,0.05351000856226652,-0.038634669609692224
FGF9,-0.03297203601191917,-0.043141867018825816,-0.04231712995772469,-0.02775452954387372,-0.015452011328151254,,,0.014610097547634005,0.05313087058872527
COL4A4,-0.03590705643150941,-0.02117554511583335,-0.01377418746318175,-0.017426634701976203,-0.008044461016768365,,0.1435541461446026,-0.023078069720591527,0.04988614175469218
WNT5A,-0.0075868747312412,0.07247057342998285,0.05230045805251426,-0.0594365527975108,0.017888204970921927,0.005842650702769413,0.047331834584768986,-0.009226390479174038,-0.05447558195438888
F12,0.013034428186433479,0.044760471992313276,0.04519064993506423,-0.004897144180933736,-0.012114057197629995,-0.038083069810717,-0.06069498201635254,0.03264932087159746,-0.002502809343339843
BMP1,0.045270098003448465,-0.017890858215221288,0.07939496543014883,-0.033043368375436324,-6.228014933299034e-05,-0.013139429892385025,0.012044017529667566,-0.01856923419773502,-0.008466671312730944
CORT,-0.028333651732710456,-0.013134671448859736,0.035485674432952787,0.01584702795967283,0.030492292219740147,,,,
FAM3C,-0.043294770198297534,0.022692408381065968,0.033665788705162854,-0.02458348965275872,-0.058691866776248706,0.01540828336955377,-0.06789324738729047,-0.024451149695017237,-0.028062998504476227
DSC2,0.024821830009730032,-0.015731410611794186,0.07714533766018838,-0.03631747314371954,0.017000899201145628,0.058572618292297186,0.024519846558528516,0.0019274174453652382,0.019853941682576523
IL36B,,,,,,,,,-0.022985439549208668
BDNF,-0.040853648925722796,-0.019976505084940893,-0.034405595837595754,0.0022510123310859075,-0.012823983399844635,0.009670087289898885,,0.0009150403193645287,0.0934468770078656
NXPH1,0.004857189599604081,0.02661163089048389,-0.011490355793721877,-0.04282841967923491,-0.0686050589953508,,0.08826328194426987,0.13763471423834936,-0.025845678120673447
RAET1L,,,,,0.020741671679083168,,,,
HSPA8,-0.07566327718494884,0.06026076348151588,-0.06645266986847821,0.009611625492124081,-0.08772018915094082,-0.002795529065341287,-0.0030391478286671686,0.05109798142697037,0.06103800518902734
LAMB3,-0.021293198928761754,0.011892766938030227,-0.07026621392235374,0.011470576442455553,0.009090687075514038,-0.028289086439883045,-0.1001397631556929,0.026566305381923002,-0.03297553075602245
PON2,-0.026448613160877005,-0.030099519876452655,0.013127100916600198,0.010580224280183093,0.032227852188201456,0.018035407934641808,0.012019891480092889,0.12448072016863929,-0.017866609044662578
CFC1,,,,-0.014564971076853391,,,,,-0.020338517230250486
TF,-0.017256812909770228,-0.039929506881078276,-0.05501640200099606,-0.04425377714225735,0.057973918484866514,-0.02562871218438777,0.018049058225196736,0.021581744246381058,0.05607434583806517
HLA-E,-0.0462466144127919,-0.02846352584292064,0.0900884826915196,-0.002078992103684008,0.009630868081978581,-0.062200061756108135,0.111540828118342,-0.08067609893401605,0.03895730776074949
OSM,-0.05631553420240382,0.038838142234618574,0.10673075796276273,-0.024780122389362617,,-0.015379756363360825,-0.10881234528567084,-0.006309488866099978,0.06139618681968859
ULBP2,-0.013449057043229143,0.06217816700350339,-0.01632368201539369,0.01675849547342463,-0.05764498188239437,-0.0327935507136306,-0.03275048639316971,0.005858410299290914,-0.02826646495166217
VEGFA,0.043316583252690014,0.041576884749401896,0.07628595226509988,-0.01775411742058326,-0.0729009782123925,-0.005052582960308499,0.07142497939556366,-0.1115237755893967,0.009701438874785147
TGFA,0.002424430694989044,0.008261941453957797,0.05637864832664402,-0.028742008399058223,0.03376613656078418,-0.028259983626059786,0.05422681866515618,0.056174998795022926,-0.0013857265509112872
