,UKF243,UKF248,UKF255,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
VEGFD,-0.028687778676787644,-0.02805390070640629,,,-0.009832974681922171,0.021150618980395323,0.0772979648133916,-0.013268945618568466,-0.043410931528664286,,-0.029879160624334843,-0.026243005674487542,,,
TNFSF13,,-0.005194243395291446,,-0.015493630613891626,,,,,,0.01033975762271134,0.08824270802171941,-0.026682905610814732,0.012925479073657837,-0.028657210048600945,0.048493017867620725
WNT5A,-0.003618758028116033,-0.003817504570745884,0.03386351762473158,-0.02678021719753356,-0.01485944857880984,-0.04224959898558501,0.010736946731555282,0.13759558124795251,-0.05127158849341119,0.041156967048032934,0.03900854315307964,-0.0631829459934581,0.07368645766954927,0.08426404533762748,0.01867739788492169
CXCL8,0.02913402428586205,-0.06691553757825566,0.13696942509632057,-0.022038684644462143,-0.03380517476862729,-0.0199880679750779,-0.05747685169820827,-0.0034455991944639225,-0.046768788650217344,-0.018170349150539913,-0.058789760290387,-0.035327252339895525,0.012877875188359006,0.11981883654611347,0.0037692863183058064
GRN,-0.0093213554240753,-0.029565312624346425,-0.02595279883223069,-0.026859733420009437,0.009387950320883338,-0.020541840711457912,0.03613884214080392,0.0010127114458240525,-0.1001392398763642,0.07297317911787111,0.03657132035027082,-0.0285613237672107,-0.040683357792208774,-0.05550370387744485,0.03758430211196455
MIA,-0.029844022776592618,-0.02985341740636141,0.0739511522905209,0.0368717735887738,0.04760711288949921,0.014801511504342094,0.011686643277023531,-0.01817242910803432,-0.057289381607946464,0.05100010704472134,0.0812270015144428,0.01894753054186712,-0.03615231758615008,0.010444677797259622,0.08075962721058792
COL4A4,0.05248879527994598,-0.012269966956582803,0.0332846003883062,-0.014741505014074242,-0.014812511125055284,-0.015017737008027165,,-0.017627930415529073,-0.033991614331876016,0.03009536659413316,0.007573127979726551,0.02987274257907884,0.011173867508487666,0.17261238326862915,-0.029555653615902948
TAC1,-0.036169016506194765,-0.021589957737366564,-0.09001047973301078,0.04119020008452191,0.01715482401443467,0.04049300562120696,,-0.031240381909337395,,,,,-0.02184031702267496,-0.023120433495444296,0.003993524963373846
RARRES2,-0.039324141015725254,-0.00437619719458287,0.0799280184407145,-0.03421682756107468,-0.007703957063625118,-0.0012942926480703479,0.032360936443683465,0.04235399308985948,-0.03503435149267689,0.04180888407012458,-0.0005429394632557239,-0.027572932173210142,0.015396874508388166,0.04728341736408704,0.017419010740849408
FGF7,-0.01652088917552637,,-0.011148293486301588,-0.0033214106855885763,-0.032627501427886015,-0.0007703450807823058,0.0786803205671013,-0.018998120897039544,-0.0012223247886791384,0.020229923051364906,-0.015086998519947856,-0.06274550152150334,-0.023286558200252404,0.07264355573327086,0.02866967309245144
EFNA2,,,,,,,,,,,-0.02839814256805781,,,,
HBEGF,0.027049515820815922,0.0528684176504555,0.04546602361123587,0.004851731861192323,0.0528006116605179,0.007078625137694692,0.015630036383410463,-0.0374302061365455,0.050595113683157486,0.01573420387629949,-0.013938526592706382,-0.0708630572676105,-0.05515621381680712,0.040025106746569145,0.05728779537921988
CSF3,-0.009471787568277346,,0.12247762396350728,,-0.015671351664872928,,0.08260067688061021,,,-0.01648900591439049,-0.03303757807745865,,-0.013600819413139204,0.0721993151164225,-0.03108916596764781
PI3,-0.00019800331925882235,-0.0058359810643652775,0.06532975835618046,,0.00383347707156072,,,,,-0.04203045188965595,-0.05291442926124399,-0.02114145853533783,-0.06224867829096512,0.06435290658824161,0.04348791597445058
PCSK1N,-0.013818203376740123,0.01212941979779577,-0.08044666197967124,-0.040763282413580196,0.019783101589657574,-0.020327473377888955,0.08110239057484735,-0.006470604053454459,-0.020929224990819527,0.0841624194025422,0.005718804341041356,-0.02530937354212895,0.046459856352126454,-0.04140881686792225,-0.06308299122098567
NTS,,,,-0.017996028231692978,-0.019261976324408795,-0.0171560188315799,,,,0.04202770806910243,-0.03459774779041437,,-0.01507975552926704,-0.027420893287907804,
SFRP1,-0.01912166525366226,-0.016071995487661188,,0.05712436186714247,0.028037173755104675,-0.023126645460565733,0.013310474729871362,0.05171129373415086,-0.019023084175198185,0.05766951007722184,0.02094467344895074,0.032520393784509855,0.04336347678187557,0.004951749290246429,0.050901040303472485
CXCL13,,,-0.02680375715458622,,,,-0.010416407330468818,,,-0.005252087523333094,0.03775044774018583,,-0.044991029888655186,,0.14177123528425362
MICA,0.12107976582912378,-0.029311938392389537,-0.06315478216483623,-0.007223204184969216,-0.018620749057954397,0.01715268021711539,0.021573259351471502,0.005852185395624003,-0.03897051630302229,-0.024726087556865117,0.11106353637668216,0.00877790856452442,0.011176276068002854,0.041778829020362424,0.01333161160186321
TG,0.07893918554625293,-0.012897326230411134,,-0.003192286147256578,-0.018913919375396854,-0.014491717775346026,-0.03493160438084502,-0.01859779095891471,0.05055055567269968,-0.02357336536072344,0.015772731484799296,,-0.0226999296107129,-0.03611134127232601,0.008246729983850202
ADA,0.03201895252393744,0.037667676075115654,-0.05057392123852815,0.1500217512820579,0.025217531576057012,-0.013857224305494934,0.07067423785408765,-0.023424477511679562,-0.048062779105372586,0.06089432328700636,0.06889529901902543,0.02797685518674634,0.026748492241265943,0.009733790589049975,-0.012252029602357684
LAMC3,-0.04774490972030323,0.039951797111577,-0.025043428883074266,0.021144872156388828,0.025780287288208643,0.03768944110095819,-0.04003001642317101,-0.05389394283690377,-0.05216552499652689,0.040920188486440974,0.04585446902863868,-0.0006016731268980798,0.01498023054903758,-0.05160938446899884,0.048179855210281834
CCL7,,-0.017844645113601284,,,,,,,,-0.04049325609012649,,,,0.023953833058651768,-0.02248156123162414
NGF,0.05169113518225459,-0.03063836951128289,,-0.019822212632115636,,,-0.00034907857268097356,,-0.054665533777119454,0.014309754653764236,-0.028016423755320333,,-0.047351264793014186,0.04549878108420176,0.06998639764611611
TNFSF15,-0.020583464414163137,,,0.037331827490282694,,,0.008505126663583482,,0.03685637707129597,-0.0394763776873804,,,-0.017127586131360038,-0.03219120073733497,-0.03440780635081121
HMGB1,-0.06658907943504191,0.013231731961100406,-0.14688568964361076,0.04591464839196087,0.009444547653023034,0.0031284648186715755,0.03494115098175075,0.05222693930672781,0.01857069875765654,-0.033701213275137774,0.014373778167700838,-0.009617572665611978,0.05865923132816776,-0.028286088469486118,0.019375774906262386
ITGB3BP,0.02966106647228126,0.031341414967126974,-0.03583163217198347,0.015198340273284455,0.01023406191062076,-0.00707843606671388,0.03778492568163824,-0.002335175603601449,0.10311460659480132,0.05668439501236397,0.04793983872952134,-0.04726875173093972,-0.0555492598654127,0.045792770167301725,0.025633580626959133
AANAT,-0.01014136575397158,0.00035886550317277606,,,-0.014135983298589285,-0.013032486485230971,,0.023198096680056072,,0.013774204399236965,-0.015736540930616112,-0.03077844154900767,,-0.02053006977409469,-0.018983006448916147
RELN,-0.0286877637866432,0.07269822497445762,-0.016567839874984204,0.06083858576198722,0.027334584093311,-0.00896367257219481,,-0.018386193392873024,0.08830023269787245,,,0.07208704534565646,-0.020688267890301447,,-0.023218484547147134
IL15,0.049619047578898616,-0.05029864083092752,,-0.01712617701619058,0.004386245463304907,0.055386014130826874,0.08145512561634563,-0.01540290433302265,0.008122948322793035,0.03407979145033911,0.038691026519371174,-0.03832896111118374,0.024993844043845633,0.05947596317544397,0.03344577716786363
UTS2,,,,,-0.011185477686692842,,,,,-0.0010948760771596529,,,,,
BSG,0.0751026532619533,0.06841076505727336,0.010309538297686067,0.06254405121571682,0.02258812865988628,-0.0012611032750578482,-0.021468459042774127,0.028735379554242144,0.04865303878996937,0.12198981949341348,0.09906576736778043,-0.01197478714709417,-0.04196222308493137,0.059456362641644875,0.01635545598090767
ADAMTS3,-0.00968716957099414,-0.006574603961329488,,-0.0013664265090495707,0.04408247700774216,0.0074023875007640785,0.05848161594266039,-0.012626265728576936,,0.04527560550126951,0.08167725805406928,0.0624430687656591,0.10177252643672527,0.066171455457894,0.00577372305810499
CD34,-0.022752681289038998,0.046145501389226136,-0.0612070753288469,0.048417912722276066,0.027752518860390193,0.04800846549636233,-0.012744910030345837,-0.017086945851861934,-0.06516359601918734,0.09296363257480633,0.05846664814517145,-0.060063757898653175,0.010288223562076025,-0.03735887008361977,0.031901829471669016
CCL23,,,,,-0.016084505054140143,,,,,,,,,,
PLAT,0.004686284496938673,0.031941005927104776,-0.042717679824734525,0.004422963196704442,0.044717733536467456,-0.00019772903404307443,-0.0069815430742867935,-0.012317427898271253,-0.021757275726222634,0.05670237934118272,0.01079926376038891,0.019988175591151434,0.04675078021666238,0.013066027052193297,0.012267943808685036
NTF3,,,,,,,0.011445789265061094,,,0.10756816005888369,0.013251974713546655,,0.05532758545908512,,
LTA,,,,,,-0.012551642682780475,,0.15981186906557554,,,,,,-0.012819581570409083,
CKLF,0.023175589440440524,0.08669296419431488,-0.029785287025612346,0.011198748778990988,0.021157791400971543,0.027965371329786316,0.026817537827343023,0.007106314412365767,0.13704402410530822,0.07438806607685403,0.09894160757381391,0.0584856697859596,-0.016893433086593974,-0.043971199149883934,-0.0020395429542585997
APELA,,,,,,,-0.014426707196743755,,,,,,,,
CD24,0.06010608576623215,0.04907610924484943,-0.04331815361386277,0.11610309855972589,-0.010146851053620379,0.03001327441568636,0.03617048577350349,0.017354087653704022,-0.029145579056232333,-0.0045500283240165655,0.026918726348418295,0.03859085373033769,0.07071508738670877,0.09673119878392354,-0.006497380760069939
HSP90AA1,-0.03519979596685486,-0.020879566646762188,0.0637336019058115,0.014304360725079762,-0.02625753482035295,0.021373569100138618,-0.0004719582942152962,-0.02342309959096515,-0.09871669415841837,-0.06828206162385533,-0.12346661670344934,0.005162210220480768,-0.03759436463170896,0.04589958333386756,0.022003949174811237
BMP4,0.03331536098618403,0.03333526853270126,-0.08850453110461119,0.06246235678253295,0.03336355271186801,-0.03600175618230037,0.057338518427420826,-0.013124866991999417,-0.04415359642990252,0.036088443480499714,0.027843645732679716,0.025074065949389258,-0.05935114479833371,-0.00024402224201214206,0.00670262743552699
SCGB3A1,,-0.017844643329160612,0.0442057958666131,-0.021861867860104783,,,0.030756761285328248,-0.010747944275423563,-0.04657894978381272,-0.04532018306391537,0.11974606990607804,,0.017478239196134653,-0.030106131481908223,-0.03814646151289558
IGFBP4,0.030841619139329774,-0.001809464530656031,-0.016934799566944776,0.029473678118212002,0.04796420316819264,0.02613753178970733,0.04201023695084918,0.030907327493436654,0.014001868532415671,0.006362402640088827,0.026974543723914755,-0.029775586664701804,-0.0010960080991094202,-0.03637637859724704,0.03817946182093143
RSPO4,0.09042670082863083,,,,,-0.014598324564630581,,0.040501183622302456,0.026447608222804533,,,,0.03824363780850479,-0.013418550727047595,-0.0030751943266935505
LEFTY2,-0.03404484556895351,-0.007699762676551168,-0.076383241352692,0.12348648615472649,0.0152058074605816,0.023906949069255782,-0.017703539589683282,-0.01901471573229824,,0.017469896293519468,-0.019709890276016755,-0.040945456228250424,-0.03257576623438395,0.07868081982291082,0.08774358712834458
PF4,,-0.018510952969754527,,,,,,,,,-0.026028863758626442,,,0.0028996498769380493,-0.018751064935308436
ANGPTL2,-0.05274849074350633,0.021545740239235577,-0.003841022183733465,0.016699314418175043,-0.013572315974572738,-0.036724489608915625,-0.0138704424948538,0.023840610932572164,-0.019897843793011467,0.0955596827510125,0.05435029543763496,-0.008287222792529804,0.03131280481282832,0.0245509757973253,0.07535853639858804
LRIG2,-0.004644133240473494,0.007779572292540192,0.018953296061093607,0.02196986525543071,0.067371841441128,0.01519415970438807,0.08515951363410722,0.015453832021973273,-0.05377307812973357,0.025981729720082596,0.02645785204107788,-0.05266307912226003,0.027558755508795885,0.04625609292041405,0.018220439616962087
ICOSLG,0.050428887090087415,0.04492372736481981,0.03411860287419532,-0.0020689650713926902,0.011932120830457882,0.001684680506284215,-0.039026209523628376,0.031079548087484875,0.02330360723041964,0.07777372583153355,-0.009579610070153262,-0.047267805846457275,0.06652974694632559,0.0447367407435576,0.06407579341764359
WIF1,0.019851189686689752,0.01887033360385474,7.728337912414705e-05,0.01625740795305836,0.027200586985144527,-0.011265181295243685,,-0.0514374324991879,,,,,-0.02226750087280258,,0.024097723105171213
NPPC,-0.04148078321222637,-0.006749655133442348,0.01857180596598172,-0.002837332379387047,0.006113448779924764,-0.009218628991806803,,-0.0018230277200490936,-0.014982173923197603,0.04906723556354907,0.028714365731834335,-0.02919976484895982,0.0103577920686106,,0.0005700834608515599
LYZ,0.053422072579067836,-0.006273639454117493,0.037230729956343196,0.018164406212270567,0.03579784224621866,-0.0602042175921562,0.004922923535161932,0.007025247637385452,0.014838629263913793,0.02728600460858868,0.0912011877976897,0.013911822597449011,-0.01056828835405238,0.0368776371698479,0.0069117181576164085
EREG,,,-0.026620908032355,,,,-0.020701526387646357,,,0.0407634768466004,-0.024133432576725303,,-0.029835027316940262,0.05515060807504211,-0.021588030420821303
SPTAN1,0.014366856041457196,0.020268304513335444,-0.05464582225503099,0.015661787240001192,0.007909267609361188,0.0020052682894120973,0.029361724943828636,0.02247634874213219,-0.08634787018451108,0.04308668620848995,0.005296169054760878,-0.04943825722347766,-0.02340781769647352,-0.05939421849875257,-0.06169411210984626
PTH2,,,,,,,,,,,,,0.0013383576249974684,,
LIPC,0.06245753572909996,-0.022662271942559795,,-0.026558309171208785,0.05240350807725413,-0.004924435262105731,-0.02588459944243809,0.003111988818711015,0.03885226658378536,,,-0.020250546321229145,,0.024758339868787116,0.07606956241758656
COL8A1,-0.03983136480034242,0.009092940349940208,-0.04608750245903567,-0.040570916775273955,-0.03242971756708966,-0.020954892131518767,0.03359128873739448,0.07782414910559272,0.04404574684657155,0.04885014146590403,0.043072121057138646,0.0002394661774539848,-0.05127596630216415,-0.011924619970285742,-0.005045272294493543
GSTM2,0.026325186748229586,0.030262786843266654,0.06968401393436446,0.03732463370727729,-0.010873507189266196,-0.016624451996354404,-0.03795019666295983,0.0048728987086998935,-0.028688572524133416,0.0360255879398405,0.035592945900909036,-0.05159315199145221,-0.027608998833546897,-0.014218435699214278,-0.02241448754682681
SPX,-0.01092530543400816,0.0711910707022355,,-0.045659714320263986,-0.004032515249173679,-0.02686494265194277,,-0.04194146151006295,,-0.04082716608778696,-0.02002036260137018,0.046061083873444646,-0.004692596544543493,-0.043186115916785416,0.01096149444447764
MFGE8,-0.024369629230583303,0.01233444570141734,-0.024796494099729532,0.027128486402101276,0.009357870388798366,0.03844067350199063,-0.017741170466340803,0.004055740493099394,-0.00807165739452926,-0.054145445470569,0.041275212206052896,-0.0743217783985913,-0.05155387568036687,-0.010224083770420403,0.07219300290236076
TGFA,0.06771945591851644,0.002413692025464548,0.00045150112050472603,0.039624869931942974,-0.013335275072639676,-0.05483328080460231,0.0005987878432500564,0.034194942571396096,-0.0009073921076420027,0.05703426145148164,-0.000901724972643525,0.01556611408315028,-0.03459388722038746,0.1327476325784863,0.04282801740196916
SLIT2,0.032974862965518006,-0.00576444601640011,-0.02932732946799272,0.0897019949433756,0.05912010130496206,0.02365660603757282,-0.010467554630869921,-0.03464705540045246,-0.009370927574036157,0.10710320914474247,-0.009999175665982492,-0.0434128801096255,-0.017380698578911738,0.0693828671476179,0.005580300727323832
PLTP,-0.021739472491836793,0.010811197840210372,-0.03811289437254414,-0.01579869353587311,-0.0028914548514309144,0.0404895623693569,0.017911964776384782,0.012339112961353161,-0.05567397536595099,0.04312672431486372,0.06933645630619897,0.017792741930194186,-0.05233437601899442,-0.06430713126177595,0.06814938753238026
APOD,-0.08283687801289455,0.004583794207992186,-0.09592486995375077,-0.0231051209368304,-0.04062517914642105,0.035779188809338204,-0.021175195959998845,-0.021187009777095766,0.07069428756711219,0.0937834708028014,0.054123669215363934,0.057042163801892254,0.015415164195829128,-0.0635512901148325,0.0036768254894995974
B2M,-0.05229428971072063,0.028078137131126682,-0.09192792009425622,0.01428594026490672,0.02551831231260755,-0.0005424534079564289,-0.01761542117684316,0.033130840871180234,-0.020753710718894963,0.09367118328119695,0.16919135773266034,0.0046642885797499554,-0.04122740310809115,-0.06797397308871378,0.04018668136873468
OMG,-0.024281374648912557,-0.013079010493923385,-0.038165508106711744,-0.01565059080976541,-0.04319253350271984,0.03603376433372158,-0.013110390403569094,0.026494421162126795,0.07702466589813975,0.07911459026606497,0.049583364275448995,-0.03394246013220987,0.04883281435883973,0.03594385839989412,0.002643499514285314
CXCL3,-0.01767467658305735,-0.021882542376945438,-0.0207523762123344,,-0.018559870334540117,0.017591268824200958,0.04715710868654315,-0.011092881745416259,,-0.008645315385331134,0.031739466790780706,-0.0216741933609777,-0.030307928326268906,-0.014802162559410158,0.06738176746430857
CXCL10,-0.016742476921164703,0.07679928368766242,,0.08498370235986946,0.052702737888243756,0.06197856916390316,-0.0178642499711987,-0.017627931529180213,-0.03444886227924184,-0.020518305645843282,-0.03491225197652219,-0.02919976167396612,-0.03273084503262981,0.013660816363139561,0.06537564795328517
RSPO3,,-0.024239680621315696,-0.03691376067684553,0.07090064911619692,0.045969652996568654,-0.022048562514191027,,-0.011591847629606952,,-0.004019120573227443,0.07467339577339777,,0.05204384859959008,-0.019691101322901694,0.00021921147058569644
CORT,0.0021248570037403634,0.0151961687676227,-0.026307521339821446,-0.020066138164231334,0.002532819934813684,0.022598394461929718,,-0.008139946405036793,,-0.026917452712548758,0.03368234491451466,,0.048502186864962035,,
NCAN,-0.005706452221138735,0.10436519369172427,-0.057058530992423875,-0.0029117157410353026,-0.017993196377999628,-0.03522461458831562,,0.04428723838048577,-0.010248502257325242,0.05663305705733466,0.014974982059319242,0.06473998140979106,0.03014847793543496,-0.03948422875264355,-0.06415141062731197
PRG4,0.042183344283855506,-0.026836215144910584,-0.028330304108224732,,-0.02010792796001111,-0.018656079262159852,,0.0840092996002558,,0.035867472829796916,0.046271206549925115,,0.01432924808452423,0.028080534132900202,-0.026098927796169163
ZG16B,,0.02901393812250811,,,-0.021709739561682682,-0.009973419530539993,0.04197619259378096,,,,,,,0.07801390419788147,0.04643579085552833
TGM2,-0.07159848578762203,0.00785397544699277,0.007727477002280196,0.06905405902529034,0.030658042599406077,0.019793250396064912,0.03215984804472976,-0.029792710796567916,-0.10722780013976269,-0.010090929916217338,0.01905609111377528,0.011844041284440061,0.030396864526385386,-0.024160114992060146,0.014601502800718931
VEGFC,-0.022315194619811674,0.026638570631849386,-0.014133441381121502,-0.023751716261768134,-0.0265110405232612,0.01658571074895137,0.004592149175351613,-0.013831158408994878,-0.054886453706534326,-0.01651328983809848,0.01915752109546637,-0.02858861819372383,0.07671393225137751,-0.01895213246901741,0.10480510015250712
WNT6,-0.02830161173861147,-0.02879194039928727,-0.018132918209719857,0.06608862015142072,-0.0005042574021980937,-0.022195489436975874,0.04631134360631879,-0.012071136628382557,,0.026556359034956616,0.007613053698292473,,0.015016454251675188,0.07165669212243973,-0.016529268005620025
NRG4,0.0344305207036846,-0.016435544631136174,-0.02766884794252884,0.012297450928791167,0.03862829095044956,-0.019160553758573003,,-0.016135659539415925,-0.033991576836119385,,,-0.022956247475768948,-0.006868686928803878,0.022655543334017085,-0.024857483839030022
PMCH,,-0.01894284968145348,,,,0.02330643655011776,,,,-0.008334094222086487,0.03859365840915302,,-0.018212278635333423,0.008531265710422982,0.09470493036931397
COL9A1,-0.03285771501084656,0.03372829891162894,-0.07923338301048057,0.031322915374980755,0.03107643515386679,-0.005363286782748039,,-0.018386200445147004,-0.01013207761119752,0.020083130632164176,0.0412340993191765,0.008806466583718876,-0.0446022617315371,-0.0717395557241332,0.06268506596742654
GDF11,-0.0405997995737064,-0.0037648283959587844,-0.06738844363139695,0.02134007488523124,0.008404184440610831,-0.03582035642382113,0.009980214499044628,0.05739266640731106,-0.04416596512458787,0.018444734235269263,0.021577390333194824,-0.027252713868961814,0.03616138819914558,0.03491900124563677,-0.04152619227673836
RAET1E,,,,,,,,,,,,,,-0.02160100066313082,
IL24,,,,,,,-0.01472706845839534,,,0.030622478867175985,-0.025613846759556053,,,,0.0660213880499459
SORBS1,-0.09704075877742915,-0.017377383717604944,-0.051687593498644525,-0.029914467068379462,0.02739411331481272,-0.00553659529368431,-0.02614477066847037,0.08563057356229141,-0.11213406989404738,0.0377346459051466,-0.015300454528263039,0.024647074575022337,-0.0484902375771432,-0.06364274123151695,-0.04250390130510775
DLL1,-0.057245090769877355,-0.014655264189982978,-0.009163674641238457,0.09573980555093682,0.020786002633765736,0.0678775798096098,-0.006464324606866919,0.06123837561369714,0.027994722723317645,0.0681401526172138,0.015642640020363262,0.04235027290201261,0.0453628496061456,0.00854771630698877,0.03287084359687458
TLN1,-0.02072382433041046,0.005204248313548201,-0.028730963057268105,0.022004079992155298,-0.016171491479181295,-0.015376305980948959,0.022469014977098904,0.06133130948326027,1.2786478658022634e-05,-0.025103084254351444,0.031806818891777666,-0.008523538564491269,-0.08136300272675051,-0.049214351024463386,0.09017448050926741
COL2A1,-0.02158840101089121,0.03925260178872196,,-0.019030770595499534,0.02206880197072383,,,-0.011261552373679911,,0.06983678325885039,0.013591983810070306,,-0.038367099004037064,0.0011968004459230028,-0.022395258726343136
SHH,,,,0.014221440493222725,-0.014590318190372273,0.029484956394008655,,-0.010747943335986325,,0.00020158314563747915,0.12106792011001688,0.005631531148550227,-0.02685397524941087,0.06482161745198137,-0.022649500037267952
PON2,-0.04399601461525712,0.031155026152236694,-0.08351491507497164,0.0022582590798362234,0.010571867542847968,-0.00739772298197316,0.018916470936109382,0.029724995163813984,-0.016828233939147803,0.09782530062743307,0.08613982760887555,0.007126840742030359,0.005483984624613664,-0.04493381545992811,0.016949490009757723
ICAM5,0.07243553982941833,0.03534512058520947,0.028174303752791542,0.06656073827483373,-0.00027294523807624933,-0.032406297485701896,-0.013940979791991893,-0.020990152763812567,,0.057890174868216994,0.032255969413520616,,-0.04779601040394495,0.08647631470224207,-0.018926601426111692
HPX,-0.03437813196255297,0.019353640772643527,0.0205548805677683,-0.017566181853993865,-0.02702704714214487,0.00830361249608594,-0.027681361292541676,0.027743469700818466,-0.021611505715696797,0.030565412606477334,0.09791063650099398,-0.030778428944744685,0.07071775967546676,-0.045441947541927256,0.012493967263615952
SFRP2,-0.007122488359534651,0.01970845012515702,,-0.04152639953851315,-0.014812506763308938,-0.01631216357017336,-0.014534315718471441,0.08861700625217993,,0.040334765124614876,0.06598632363743923,-0.041553964796178136,-0.009629264126594836,0.012040336374122987,0.11966708456443564
CFC1,,,,0.04750666521345478,,-0.01255164344134108,,,,,,,,,0.0003965078194144244
CD70,,-0.0042146818886133535,,,,-0.023413209753136325,-0.027666652607698055,,-0.03689072983530218,0.05402137544406521,0.09298400233362399,,0.014571828944355136,-0.03004233634632471,0.017708748325351
HP,-0.06434148782443037,-0.04071075355963801,-0.09440127942248977,,0.000313804594459115,-0.009164791538247575,,0.024008281922708423,0.0057306460418046195,0.053630788978186655,0.07758177919710099,-0.011030431909677993,-0.05082158788549895,0.00010429241861721204,0.10818955518964546
CXCL2,0.03796836042450609,0.0018211361859279422,0.023506760006154585,0.12255934161059942,0.004317891704002234,-0.007126244800802139,0.004439178459566367,0.07338735382031786,-0.033487162605742395,0.011317333136348168,0.07318687263149819,-0.019694233227666127,0.010273527824475905,0.04642177458753231,0.08021081592016417
NPPB,,-0.023021316981487613,0.027452165744789533,,,-0.01099072945610849,,-0.013831159414974694,,0.009887599038298965,0.05220297590184295,,0.0007667427330293199,0.10480664493069129,
CCK,-0.04769839596709747,0.00963371022128268,-0.044626232689003335,-0.06053909893020252,-0.00617589803985912,-0.002508841921613351,,-0.08307993986495416,,0.04255338439658819,0.002920734814377711,0.020695501749743547,0.025848495544525302,-0.02591222989819119,-0.04868937426266522
SEMA6A,0.029741051994361986,0.038795254592255086,-0.07117511648656094,-0.004904700189654068,0.016448858866434702,-0.0056783488472021935,-0.032683950611713,0.004582251951587903,-0.03331559730542342,0.0406427333893831,-0.05138677955529219,0.011124734872278474,0.007553519960953848,0.03656101648253215,0.01707498893455224
