,UKF266,UKF296,ZH8811Bbulk,ZH916bulk
BMP1,-0.016509082230010613,-0.03340569924625106,-0.023456717726775034,0.043464517508689925
NDP,0.023133822125156942,0.013896562179298159,0.04735542695444382,0.014482961555911868
TNFSF18,-0.012941578442751457,,,0.16434805419614953
RTN4,-0.0006178311489448002,-0.01693538030205572,-0.019582304379656374,-0.15350819697476142
HEBP1,0.007928541998458154,-0.029035370239693263,0.0537452140263173,-0.020175715713081462
WNT7B,-0.022615996066649904,-0.014006902481302786,-0.010974752736512182,-0.015053661787710552
PTMA,-0.04456763893852916,-0.03555556663493393,-0.012088156944265285,0.020078487721682765
CEACAM1,,,7.258369023660573e-05,
PDAP1,0.013233682828122746,0.045141305809582095,-0.03848211274781036,0.014869391275366711
QDPR,0.021594266863940618,0.005530272732617439,0.07952522405452257,-0.09441837748977475
POMC,-0.01082545300945641,0.0399375098562736,0.04537870284900673,-0.05819561120603751
CCL18,,,-0.03403572532768897,
CCL17,,-0.017336618745482247,0.028329480450181407,
VEGFD,,0.07652236905946769,-0.02043581114450847,
TNFSF13,-0.012550631323911947,,0.05867227283361828,-0.026444435395783682
WNT5A,-0.0027522857387569156,-0.05076719877824582,0.06764694743242751,0.005933962842007666
CXCL8,-0.01785245903491491,-0.011842269023704345,-0.12558015444306014,-0.0471375545898451
GRN,0.016611740917652353,0.04230628581529238,-0.0036836408796290508,0.010954331816756166
MIA,-0.02269396196360901,0.024877870025027306,0.06474272376029583,0.07599763000410595
COL4A4,0.04997790232395142,-0.012060985657855008,0.12157437811804922,-0.029555660714268704
TAC1,0.07031459721336347,0.02251251290430676,,-0.07866516480911193
RARRES2,-0.029598863565452264,0.0076270180632876956,-0.05628377845883252,-0.004036509370667626
FGF7,-0.03422597807787108,-0.033538103601974616,-0.04544322876495436,-0.05584023173633658
EFNA2,,,0.0018335689345900204,
HBEGF,-0.0062899401647556336,-0.004071854321267887,0.04424735333034253,0.06594813168326866
CSF3,,,-0.06444555678564282,0.0017310106730263287
PI3,,,-0.16461020141050325,-6.897579754946712e-05
PCSK1N,-0.023973085672935927,0.003549277306332267,0.00043477738339274194,-0.0806305889058856
NTS,-0.014577701073380543,-0.007046702821335134,0.011806978379188421,
SFRP1,-0.0059378056468906,-0.017336618920076236,-0.010285784018680274,-0.013426298533094997
CXCL13,,,-0.04990289213225936,0.033721753454100625
MICA,-0.030941648685262935,0.002946588007936192,0.09661487941043492,0.010599815617513135
TG,-0.01682650991420126,0.0762791915334969,0.013496257367804698,-0.0277898626373589
ADA,-0.02086106332847662,-0.020376420561406084,0.08245592718291062,0.0526885227251334
LAMC3,0.0322713102684859,-0.0362322722754349,0.059720488772523075,0.01616822128213518
CCL7,,,,-0.052644100091325245
NGF,-0.01605700361455731,,-0.019161794804300754,0.021286040033199602
TNFSF15,-0.019496722614070705,,,0.09651976153010891
HMGB1,-0.03576575921868804,0.006561795141843841,-0.06160357761318823,-0.0026330097502897604
ITGB3BP,-0.025508997339744054,0.007284194277055896,0.010582494058633034,0.03035439603668328
AANAT,,-0.01446247740070335,-0.026137923585169302,-0.018983011008054804
RELN,0.028549498566110866,0.03732508556931145,,-0.04028553084123793
IL15,-0.01387307720667761,-0.02134652850101012,0.022142531805100035,-0.015506757508412725
BSG,-0.029715938955676723,0.044368931487210314,-0.03237521946653442,-0.012108181485226818
ADAMTS3,-0.022345514073404526,-0.01048640712205114,0.031747080678373125,-0.014472990509571355
CD34,-0.013313361414457589,0.015449329890242948,0.04137436094647925,0.007588765054667888
PLAT,-0.008650157900452099,0.06875529988175434,0.07687356508267354,0.042134943341740415
NTF3,,-0.023345888614128427,0.060964836281100415,
CKLF,0.016986121377497027,0.0287503734077501,0.08368352138303645,0.05775285767683022
CD24,0.014390832646983489,0.032155959794403166,0.0810137712897521,0.027646277857487692
HSP90AA1,-0.025266723905993795,0.01615943610295279,-0.14548193779561414,-0.13085380039366187
BMP4,-0.05559296349326252,-0.0021318923641651293,0.08767223231781905,-0.011588381847913306
SCGB3A1,-0.01770922841791807,-0.012199241140493644,-0.037180366095940054,-0.03814647067451114
IGFBP4,-0.003876106372794172,0.01393562061425943,-0.06403779070248465,-0.011748919244000875
RSPO4,,-0.012199239356078662,,-0.023936824946952373
LEFTY2,0.00146440869853136,-0.01337661515391575,-0.022332811843369826,-0.000787571389393159
PF4,,,-0.01780240585621445,-0.018751069438741823
ANGPTL2,0.0035165989289275587,-0.023709438675388873,0.08252285230751158,0.004699351344831362
LRIG2,-0.04976280602489635,-0.014573709198661383,0.03873124295061345,0.0024398552910945637
ICOSLG,-0.007902387977299185,0.07624545851484842,0.09871364182005897,0.007750109742708547
WIF1,0.0667698452121004,-0.022956442673423335,,-0.03440781179083796
NPPC,-0.03397509211516682,0.051585846284942255,0.028368728373524967,-0.023443865575335697
LYZ,-0.03969071545272799,-0.012264466763214424,0.0783205556129878,-0.02407054447879174
EREG,,,0.002754524960122149,-0.021588035605607195
SPTAN1,0.009089034992341352,0.04325773549191573,0.06680440574851251,-0.07392862620020066
LIPC,0.04798377880287861,,,-0.029241170370096266
COL8A1,0.03708611391235998,0.00245338469629714,0.05652482402420768,0.06231024051726758
GSTM2,-0.011731554824318733,-0.011430905602322017,0.001672401292669149,-0.001573330040204598
SPX,0.10530695618476846,-0.03935948361704492,-0.022103962348853604,0.007774310776464713
MFGE8,-0.004565663123750577,0.015326333248045661,-0.0136945236722623,-0.05716987980799903
TGFA,-0.024953994452479054,-0.019043721375814,0.0455235963696212,0.0513538752673215
SLIT2,-0.028794864997287416,0.0006838620554537794,0.11258056068478495,-0.030343975271629693
PLTP,0.039922301990393025,0.022006504513342368,-0.019413978116876816,0.024874189762914986
APOD,-7.826575077500787e-05,-0.02956590380943673,0.11976333592103912,-0.05741843585943044
B2M,0.04428431489748548,-0.019268141444445944,0.05325259861759122,0.0023173816269152483
OMG,-0.005208693907700499,-0.0705470050744592,0.110590143837904,-0.12511074321450302
CXCL3,,-0.013050607476194442,-0.010539275804008258,0.026081288153035568
CXCL10,-0.018962924888612433,-0.019824827952496203,0.009429968405648737,-0.043432247999065594
RSPO3,0.018660324741430118,-0.003497352311944934,0.0190434799512787,-0.04023978330151174
CORT,0.11767032992353149,-0.027193551577442066,0.026290454226002034,
NCAN,-0.04744976939747589,-0.01989685613645888,0.11372979928947169,-0.06760160167163981
PRG4,,,-0.013011855731602106,0.08901797454415933
ZG16B,,,,-0.015996585337397357
TGM2,0.04128011799369617,-0.03181255670846305,-0.06524280668873142,-0.018389642470634973
VEGFC,-0.014937229404337952,-0.042038523307171255,-0.026556165832024636,0.10225276128291731
WNT6,-0.014229502615646851,,-0.022344917494078204,0.19742078938155952
NRG4,-0.01741954168964625,-0.025064979271259818,,-0.02485748980903882
PMCH,,,-0.02613792265826586,0.0010126526870242833
COL9A1,-0.05963498105879706,-0.014947421188091742,0.10870439228927987,0.046081918105957805
GDF11,-0.03224896423455468,-0.03777198256208591,0.009710574988710991,-0.007090186187307395
IL24,,,-0.017518555545913042,0.0074004369073343125
SORBS1,-0.03296697303672363,-0.06644058638891956,-0.025016696733931074,0.00015071425950903767
DLL1,-0.06118705127057326,-0.009043666857747887,0.13474007875096833,-0.02525526892107505
TLN1,-0.0033610590465489682,0.029089358904444307,0.016934175081145517,0.01323893009178776
COL2A1,-0.01541589518339924,,-0.04565871481002244,-0.022395264105000628
SHH,0.0051464101158515945,-0.014006904471424744,-0.018863771569538113,0.11597925107288302
PON2,-0.03495366856876898,0.017580699234514077,0.0810435117059998,0.08297082927563885
ICAM5,-0.014379465961192946,-0.0435456212588533,-0.00992829252544868,-0.03488226578923408
HPX,-0.01422950357552723,-0.01219923989681039,0.07653243749038198,0.1297355758335484
SFRP2,0.07626548385322429,0.03919249107740394,0.01636847664120128,0.0554120570083615
CFC1,-0.024044378720614837,,,-0.021994967340601614
CD70,,,-0.04753708701536106,0.026051747877582847
HP,,0.027624367316713534,0.018994429879659453,-0.030912869372538312
CXCL2,-0.021992313779683238,0.0861084386983995,0.011137304303587219,-0.01720846157708385
NPPB,,,-0.026451785174534177,
CCK,0.017682793754949366,-0.028464227663654695,0.14341738809380486,-0.12763649222648082
SEMA6A,-0.00206890205943088,-0.006042273320675151,0.028467862280305813,0.052552838586492054
IRAK4,-0.00182758686041509,0.047676497271032174,0.03566242644082452,0.03543080691596057
GSTP1,-0.02587609203859239,-0.005377299455053857,0.06186036687197931,0.04660785990336087
VCAM1,-0.04016084077908389,0.0736084607021822,-0.0311011171553974,0.006633735388949314
NXPH3,-0.017344531582618502,-0.015564419451607171,0.05871792565529206,0.012900150258364345
MTMR4,0.0016464257055273633,0.010169705932472373,0.023229817885972722,0.0028913663360208624
LAMC2,-0.019496720697865805,,0.012371935808850572,0.01960963977005461
IL10,,,0.04997413246541236,0.007340787415110851
SEMA4D,-0.013911817165013392,0.0077115730874983525,0.07251473189202061,-0.021037576399500928
TRH,-0.026671888960536183,,0.09037983910251796,0.058639720291486945
SEMA6D,-0.011235691319799944,-0.018032013594333703,-0.021727291169710262,0.042885595729023895
CEL,,,0.07339654305604469,-0.02557324584604565
PDCD1LG2,-0.013691585127380555,0.010822545617982194,0.06372503437364316,-0.03907613619113597
SPINT1,-0.017709233828978085,-0.01993624188810908,0.022970222950867702,0.06353844159637373
CTHRC1,0.01990293814794118,-0.005071883333105209,0.011043451833532857,-0.020220059033471915
PODXL,-0.024904519780218057,-0.02834918048695278,0.009429549180781338,0.04753000096700671
JAM3,0.011591688389707672,0.02531607824138619,-0.07322243541877695,0.010840858382079526
TGFB2,0.00504168481015682,-0.016602960934518365,0.05422527102897677,0.07246118224169128
COL18A1,-0.08521720299782078,0.009358673159356448,-0.0463875282310439,-0.016487534033867865
NODAL,-0.03831494939097573,,0.07619971136538388,-0.049864301555194494
INHBB,-0.011890498155314148,0.027327592884773932,-0.06859354686785768,0.05026561752249808
LCN1,,,-0.02043581114450847,-0.016789649701855185
ARF4,0.012645596814465972,0.03911623151753003,0.0645523564346204,0.015473956963760672
CXCL14,0.04125569847327658,-0.0030251694351804705,-0.04006250135712997,0.0008519378911188213
LIF,0.06859073118964329,-0.01446247740070335,-0.03598614944646452,0.05159196492819056
IL17B,,,-0.03272093089566887,-0.018983007195746738
MMP1,,,-0.03368334316960939,-0.042482514723727424
MATN1,-0.01667523004670186,,0.07198939730240907,0.01215901042503542
ADAM28,0.06492031963357374,0.020087213119663706,-0.018348022369634974,-0.012528205721156793
TCN2,0.026320789932700088,-0.026843609627359627,0.007217427525805805,0.044484546179455825
THPO,-0.023712904211870584,-0.015049581131109024,,0.09022413794746524
CUBN,-0.029664752484932094,0.035496152735584346,0.05119488310599112,-0.020506613278945637
TIMP3,-0.022555835835559004,-0.054053503632246896,-0.022976991895797917,0.025104208033513844
PIGF,-0.015084402514556887,-0.030597725479290377,0.11109355373759444,0.05969221585683165
CRH,0.012304963062166958,0.005766795099198363,0.02618464417196968,0.01667275384388254
BDNF,-0.0128436329821286,-0.024481987147809643,0.0352102703603313,0.10871394046396751
CCL5,0.05178283044482869,0.03022384868063203,0.03043624905575979,-0.029773296912626597
GAD1,0.017423526485133647,0.023460921097535697,0.12647950621299056,-0.008826023085674258
COL14A1,-0.021754096459126272,-0.019712845182334727,-0.0169437725693864,0.04863976934540366
