,MGH258,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
POMC,-0.044415603720070515,0.03513286417906686,-0.002511725656469182,0.02858039219933054,0.017821480349232744,-0.01926652622853246,0.007405636570360602,0.058172604132665305,0.024782951919067573,0.07121120089589769,0.0795097600053406,0.007741763523581976,0.07895387992990109,-0.006165639290351467
CCL18,,-0.02239965532456876,,,,,,,-0.0449879143670519,0.023971555602148583,0.009452285779580427,-0.04584752582398808,,
CCL17,,,,,,-0.007536350067556019,-0.01392045352532407,-0.017607485835962496,,-0.020837757514266166,-0.031190587909834547,,-0.014130075347743578,
VEGFD,,-0.02239966243750846,-0.013723315321213667,,0.023292398792392914,0.003176068634492914,-0.01021082100679344,0.1420720545613943,-0.006380762954518496,,0.11009195377403172,,,
TNFSF13,,-0.016903504076295147,,-0.014772389460451651,,,,,,0.0039898394224925655,-0.03390310268571627,0.0814760303090568,-0.004058009735742084,-0.017419859143348822
WNT5A,0.07427203747313094,0.01433633503389576,0.011303269940286754,0.01711482598345763,0.10628563699469819,-0.01577942806697475,0.0017095936436257102,0.038950757830886334,-0.10784568683548691,0.00764151219020038,0.023917268397672126,0.0006581557052379349,-0.003130769585561648,0.07275678767130225
CXCL8,,0.009662947842882425,0.01863164032257852,-0.021012765882785965,0.06335698977263124,0.017690046319344156,-0.009508760502783705,-0.02012111010052896,0.003142288558571225,-0.07917954224927642,0.0028734568196083776,0.038855543123818254,-0.050189072354501124,0.1027621814712062
GRN,-0.017653196405832624,0.02221318222725354,0.011845698101265472,0.0027507185909730484,0.09031663415673304,0.007168837251799898,-0.02055925795046039,-0.0036739268009913324,-0.043565438874272534,0.02913717708631641,-0.11617721828218304,0.03973434135283187,-0.033624659918428015,-0.020628763716849307
MIA,0.06319274289067972,-0.009609703635988386,0.06691535273927966,0.043675606280680845,0.06695980497265425,-0.0407038529285233,-0.011612658516346267,-0.013005362366111847,-0.032808130722048696,0.11629687109520216,0.11042956903670711,-0.031588336377073575,0.08246003364833186,0.007768335317295968
COL4A4,-0.019670777853612296,-0.001829681859762334,-0.025652913747626065,-0.014055275921310196,0.056975329217224036,0.02841174884831628,-0.019508342783365905,-0.02506963686129755,,0.011792572646187537,0.05233755569178669,0.01915917225314075,-0.041495589319839536,-0.03723175291769749
TAC1,-0.016985058318842283,-0.013289568493257495,0.04908197485160542,-0.053619603074049074,-0.022496398901670735,-0.01190942035312465,-0.04532159847384944,0.07422139740144133,,,,0.006169541966497289,-0.0185754208511456,-0.01403204002581235
RARRES2,0.07225170847149065,0.04610654896068985,-0.020163615904733537,-0.0429980492053983,0.06614051476600111,0.05819117518972805,0.006958788265881392,0.05609695802581551,0.03959711741661136,-0.02930742636564921,0.03719624859967394,-0.005781441801902855,0.008797796728996374,0.03134040297360157
FGF7,-0.02609686635286614,,-0.026276157716144936,0.07991650160048741,0.10688596183245669,-0.049287509417729476,0.014797374942890651,-0.030303542852195456,0.014851001010400704,-0.002658215960395871,0.04264661922124788,0.06591806725516257,0.06903479242271214,-0.020951091494530664
EFNA2,,,,,,,,,,,0.12250083811503132,,,
HBEGF,-0.03899442082759048,-0.019622739858067204,0.009380817134638321,0.009206423474520676,-0.001000105355437895,-0.012041186883538458,-0.00309376054145647,-0.0006095778558567849,0.15093627772233517,0.08965462773406259,0.04719186807836329,-0.03398929534244371,-0.06303900732296562,0.03305813665927553
CSF3,,,0.04993208133262128,,-0.021168123789974957,,,,,-0.08743831191470151,0.005040529702398164,-0.017979099419864336,-0.01487678951976991,-0.010605799260020502
PI3,,-0.023565381810208348,-0.02289925822090237,,-0.0238355867765046,,,,0.16342919886812418,-0.06829310893988146,-0.03607831845127079,3.989463832600081e-06,-0.032322321297659135,0.08986391615268194
PCSK1N,0.06180072779988269,0.008135402559102277,-0.013815024273793426,-0.010187337928790969,0.04583428428111976,-0.005192217347274142,-0.022450408740227062,0.0623410234288592,0.030426570587191414,0.0012041125680817102,-0.0191218670779191,0.05680659161805214,0.05641618505718596,-0.06315341946801159
NTS,,,0.026319177082324317,-0.01715829842628977,0.031628235719620375,-0.013031257632158684,-0.0008134349587735883,,,-0.048612319150167255,0.007141443701345043,0.01914662772452957,-0.02203049666164804,
SFRP1,-0.024713688892869907,0.04824981660793668,-0.01565592622128885,-0.052220524298539545,0.07645203568533684,0.0995232844104074,-0.013920453665514471,0.059447063850412804,-0.025363759034584387,0.019976463420198754,-0.02430633654962232,0.0407076264071885,-0.021518563732214172,-0.005841023301567517
CXCL13,,,-0.015515222820608276,,,,,,,0.027511633403230405,-0.00598224629215864,-0.026205217828128798,,-0.015748030051798867
MICA,-0.027652397369725242,-0.009947016922909654,0.10664608970130476,-0.00472725027452106,0.004113776698832388,-0.01117702800933597,-0.027014535629713003,-0.06103633344559447,0.04553551776155291,0.007515626926999941,0.005487336175657095,0.029710554755589477,-0.0022770918003172072,-0.023252972950297768
TG,-0.01967077342072677,-0.03527402297789888,-0.0011023411100857781,-0.01980519953917784,-0.025548031545321898,-0.020863554041369047,-0.01007417176502143,-0.02644892819361184,-0.07108472877020525,0.04920469941358614,0.11641215080043678,0.03583556272262736,0.03033819226562268,-0.019517231223393685
ADA,0.012562567954087674,-0.06559538469582339,-0.009629864055383639,-0.008262171901302413,0.0777647336882584,0.009884463477387835,-0.016361265111827377,-0.03250306349465854,-0.11210948932747812,0.07107999873409965,0.024993924335598258,0.007568691067724326,0.02968523445472142,-0.019625643357866082
LAMC3,-0.011674967273595635,0.0031148086989956866,0.007586443253587584,0.013953367672924249,0.1300259216998902,0.008468711037346824,-0.03320317284759894,0.039296471869896515,-0.09815459418149525,0.036590442174558244,-0.04075214124929504,0.012351084091035988,0.006877690419875966,0.03591061321853743
CCL7,,-0.014248073059249345,-0.020570320929420672,,,,,,,-0.031230995397819757,,,-0.015589433339734551,0.12845908037834333
NGF,,-0.024463233896442404,0.02668832542704752,0.0402689387622471,,,,,,-0.02337225693493096,-0.020259661726057865,0.01584903474797908,-0.03762278735784859,0.0613577330446384
TNFSF15,,,-0.015230195812351355,-0.02294810294592222,,,,,,-0.016045644929235162,,-0.019153670370422655,0.04746066387468734,-0.01971715949659842
HMGB1,-0.08371641696276305,-0.021693266275148688,-0.007886843741067271,0.004554121504181289,0.03578328364742106,-0.033696035680644325,-0.018654456412533153,0.0019553467210083773,-0.12970693206921483,-0.06771727186923056,-0.0783276711896141,-0.02654685899686848,0.004806516043136464,-0.08573436603142433
ITGB3BP,-0.033455132297577066,-0.03666926398343527,0.04171829915595078,0.032185799716719664,0.03210153329156796,-0.06916088269943677,-0.017272369313117163,-0.05560281108392638,0.006242738749656768,0.04495885253054228,0.0035167564075706146,0.06296357024144769,0.06654684499606128,0.07813737202368033
AANAT,,0.12682739907795743,-0.013723317280294267,,0.06482525146108134,-0.003865720864368261,-0.011612659162271985,0.034872589267789765,-0.06126735596016397,0.02111384762362345,0.07468519786929259,,0.08498388511471697,0.06002535181591187
RELN,-0.01630759268032365,-0.011821517469346282,-0.004880000671437318,0.05427907033997367,-0.022718632669153124,-0.01275603342817245,0.0069284307299050905,0.025378657589547642,,,,-0.023135558079623454,,-0.03314306617592558
IL15,0.029596516765140576,0.005633476543677429,-0.031757911230781345,-0.016328939494979794,0.017827826364006236,-0.007907247213075341,0.021483102133236086,0.0092091357805081,0.10732825096529688,-0.004169165798854007,-0.02237060348227716,-0.03835596931329662,0.016765221530971413,-0.006744671588812961
UTS2,,,,,-0.030031542426601786,,,,-0.02730396372477224,-0.02333173878247221,,,,
BSG,0.0856547697146186,0.03158891509596499,-0.04706618626142654,0.02068631675695837,0.03192658515508464,-0.04712649568257027,0.007800161013421125,-0.049074133537944924,0.12085034098306897,0.027563328186124253,0.07327756168569134,-0.005601857308753443,0.02068207197007295,0.027158847695161248
ADAMTS3,0.07779893422033421,-0.0210488494723823,0.06001054636893103,-0.02630119776982232,0.058221722319280564,-0.047565659257186546,-0.0344647916052233,-0.02666946601126511,-0.0031714125339344723,-0.0010128245913315227,-0.026124212487641837,0.020866007648418734,0.030548143778077307,-0.0428997982581202
CD34,-0.07156430906660932,0.0035994291583298405,0.00972722029555475,-0.015905660721207422,0.02107295540408243,0.022352477925989604,-0.0077617465350277364,-0.02005806378893815,0.05027689974089797,0.057209319811375565,0.03866732053362666,0.03934238030520565,0.005227440818246809,-0.01610146164330069
CCL23,,,,,0.048994424362748874,,,,,,,,,
PLAT,0.05017655047574981,-0.017054833579528028,-0.013094413030897959,0.048544326636447345,0.025053689551549158,-0.0040335444023506415,0.005961723262959892,-0.058478008718072585,0.05950327937085667,0.08637032230272164,0.03221274235777579,0.01434948956064818,-0.0016219120088273788,0.0024426849784725956
NTF3,,,,,,,-0.018745602140270583,,,0.01823423097799926,0.03931252718411571,0.027915250543680367,,
LTA,,,,,,-0.018070450962387165,,-0.021905309177075102,,,,,-0.022198802463551857,
CKLF,0.00794211477918144,-0.07309293431780825,0.010785317462672302,0.051013911616412264,0.08278009285379397,-0.033480601461645165,-0.012574859893739342,-0.05020356514776321,0.11659435872564596,0.048824177538013235,0.008863314236813727,-0.005002492613588268,0.0676597980543674,-0.02784408949069533
CD24,0.019389739998553982,-0.032255391170123465,0.0005866754793878775,0.016184773864752217,0.007416309858712914,0.039727910331658574,0.025895157620743976,-0.037264940092684745,0.050461733314273394,0.06477851827017188,0.04013563062985973,0.058447802326674375,0.06811721024148401,-0.04417578843120878
HSP90AA1,0.026677560759975554,0.00234702723864126,0.0005611557638403478,-0.02632134108047337,-0.07015120987972587,0.0852321124973999,0.008517365133136279,0.08686015892716537,0.010461369750808924,-0.12701716181258155,-0.05159997468466296,-0.058252287621170434,-0.10294435431859099,-0.05433682714637837
BMP4,-0.020244081562036526,-0.007010226994385248,-0.026632314025721877,0.029580116454803167,0.060233842986951586,0.0236202617541289,-0.01670143330120994,-0.018665585896141094,0.04680461981753322,0.03789957001303149,0.044670353473465436,0.010139050959299347,0.042579236509933956,-0.05878108008281549
SCGB3A1,,-0.014248071634461075,-0.01634277674276916,0.06869498298455733,,,0.01916698255094317,0.006888493010193923,-0.05068386507566895,0.017499360545047034,-0.018770494766360748,-0.03977612953310629,0.019453665093137774,0.06914410527201081
IGFBP4,0.0364606328655649,-0.04209366015498053,-0.02694080438714017,-0.010572864823838924,0.07892183932461955,-0.014293259216769907,0.03788645971481406,-0.07111339186341167,-0.008591576255392388,0.05052630646922338,-0.0871096616800961,-0.031787440870498285,0.00029083159014993984,-0.01251039320915141
RSPO4,,,-0.018862220963892493,,,-0.02101703457030945,0.10695314305154542,0.04715115263494552,,,,0.002166856555503729,-0.029277896746717078,0.08862208965453293
LEFTY2,-0.019476283008395216,0.02097021802018908,0.08295623606615395,-0.020273883857433592,0.11981387001260382,-0.05175761433845891,-0.01074076510015853,0.022267227362537372,-0.04615830500307162,0.007238741015531734,0.01058908563380474,-0.03642927168673882,0.1057952575160569,0.02604792839792675
PF4,,-0.014780087170708871,,,,,,,,,-0.018822387163646377,,-0.02219879732658431,-0.02362103121412483
ANGPTL2,0.007886365456042883,-0.023236846097734833,0.010843913059020743,0.04647752501624976,0.10476653150599656,0.06391077814608773,-0.037958431740436456,-0.05248722800305168,-0.09096647043121293,0.0706066563454976,-0.054428096964595975,-0.0037683640234537673,0.00400991904766505,-0.01463515756628793
LRIG2,-0.0312468411252994,0.062338611201779075,-0.00682358999996672,0.030584928606499227,0.05568987061923308,-0.000723002843155149,0.05019679256693076,-0.002794311708782567,0.01817550037476556,0.04519096199995438,0.03694225836995684,-0.06039677718789039,0.03127149933098599,-0.04596129166489585
ICOSLG,-0.009292353264442995,0.03621167780138315,-0.025590988112307332,-0.04753826725211205,0.0167842369255448,0.03884386439283685,-0.01858982129565621,-0.032020991372520353,-0.04192256167589292,0.05076805362025171,-0.007553323428013992,0.010068393059847408,0.05656272290834457,0.01209561252503091
WIF1,,0.01450496381534365,0.029392620423918936,0.02920568674626727,-0.021644762336546282,-0.016218347775098344,-0.018432896173911136,0.08288247872530687,,,,0.08186105025810245,,-0.019670904319016136
NPPC,0.06430510792159592,0.0036735924102734123,0.02120641799221138,-0.018602225300682805,0.04945291481534814,0.043265357008342095,0.04961059021442156,-0.022207054036850037,-0.06331839687609792,-0.03738837609763091,-0.03561321836655927,0.01705985488750234,,-0.021999383501243214
LYZ,-0.04177156490652505,-0.016501030733053347,9.258841565807208e-05,0.011055356498225722,0.06833563312255309,0.02930405126791186,0.04372484389761042,-0.03529232122864753,-0.03802199693439993,-0.006756897401160547,0.05671556257640225,0.0005737681736064379,-0.013942519414850358,-0.010182510509354583
EREG,,,0.027338181413352855,,,,,,,0.0007995607689969894,-0.011243141460923407,-0.010182457216609172,-0.033525326013392316,-0.02719480425143696
SPTAN1,0.06590133312072892,-0.05550926416077083,-0.038244579932406736,0.003663023060782775,-0.01833675611795967,0.05038241423500915,0.00291283711287073,0.025985294853073833,-0.06309223006050205,0.042754838475218375,0.021774045733558234,-0.007430055321939191,0.0910107454766737,-0.03966671639743849
PTH2,,,,,,,,,,,,0.009743692686153741,,
LIPC,0.0900223116689714,-0.01809471156588355,0.1871384372821452,-0.025321998198176824,0.04075834581313983,-0.003492398009444025,,-0.0028085466579476923,0.0593253000199303,,,,-0.028067682015046887,0.06025097325609907
COL8A1,-0.033555887129388305,-0.026515313345390746,0.07770578587489499,-0.0068568044297130926,0.06103167529462854,-0.04581922085238389,0.020178086633981723,-0.010160635859000082,-0.050344829368458854,0.10501024628509881,0.06677716490504634,0.003299134607554144,-0.08036203283725896,-0.011096755134108469
GSTM2,0.07486386829016088,-0.0038423128820686365,-0.01621790759252065,-0.013808317077348371,0.07546384522810382,0.013316159636292003,0.03534199377438021,-0.037265445174959264,0.09010129297798826,0.008176097259363906,-0.008662632463779452,-0.015219451689063296,-0.0019397159901953537,-0.01861131207302745
IL4,,,,,,,,,-0.04363734710030933,,,,,
SPX,-0.010764334430098485,-0.01696083133201111,0.009317602389243316,0.0026610054139197116,-0.021170931777046948,-0.007996351327642832,-0.02539743996676452,0.029115351252859942,,0.027609238892135877,-0.02337039951459991,0.018192099890313878,0.11005671805674921,-0.022210733644586467
MFGE8,0.047141803429497954,0.0009696132137489873,-0.04549609423890197,-0.00795978863716093,0.04709115591493483,0.015674463201500725,-0.019001570298230866,-0.0403735370161298,0.1078548877108178,0.07839563022020497,-0.003734056148210243,-0.01007869743228712,0.008301805084471007,0.019346597215448128
TGFA,0.05967065755724301,-0.015384702644885609,0.01860184909022263,0.01101295956187445,-0.009407967322979046,-0.05919623946579393,-0.013368421480712727,0.014136415368685632,0.12771402584135275,0.02151392571262037,0.04585300841283825,0.006425822545771519,0.0023555978506402215,-0.0038613963503034408
SLIT2,-0.02024407832267989,-0.025915046596763785,0.016884778936517884,-0.019452947855516555,-0.04984811747264087,0.007051373496363823,0.03967691860826419,0.10356064374539747,0.19644275451993184,0.08175024892411578,0.032080322763512456,-0.004807235959300764,-0.07134311634220745,-0.00992708516659701
PLTP,0.012331986488663984,-0.05971582454297471,0.04231883019304578,0.027100446589370542,0.04359394921219438,0.015208850551768,0.026108763844224194,0.017525726165320877,0.024200048323992543,0.0028287532976790037,-0.08136826749119379,-0.05542789274966306,0.03927417567923146,0.024439006990654863
APOD,-0.0624157405572563,-0.04487830325370286,0.022405400118969958,-0.045148150684280595,0.01258425516165878,0.05649832409208218,0.04992240902821992,0.013153792683453115,-0.017596598624147503,0.122500643074401,0.04261029339555282,-0.002140669138438474,-0.004467481607813116,-0.031235359873653678
B2M,-0.05616478697984831,0.1016999162276051,0.08699546192888943,0.0040719987940456845,0.07303910836458473,0.08038070215684731,0.07102250286414465,-0.05456541985802657,0.032305118720462496,0.03948370792055293,-0.013490718717130114,-0.05172445073885678,-0.06205150891588313,0.01101147191952493
OMG,-0.002396037200689962,0.008861358115661319,0.038361673752384806,-0.004235392802564259,-0.007311144251618427,0.08663103179643558,-0.01983764935436718,0.03398003247247652,0.0024011248428536932,0.07612464149381117,0.02236868815460299,-0.05827899272813396,0.10244782631634101,-0.03576775348088865
CXCL3,-0.01584093622431927,0.013957386333219635,0.04512237856366021,,-0.025069798774796034,-0.015407136199159226,-0.010478996943792923,0.028140078192347696,0.01085178628114967,-0.02519672924457187,-0.026253166148390357,-0.015711685995071348,0.02164202038368023,0.024264277890180944
CXCL10,0.06999818615881886,0.09088247540226578,-0.037396430970536465,0.04538946867750092,0.07036165720898398,0.032563539717447534,-0.015918363333229796,0.028597050866985968,0.016012480183934037,-0.0034924479570190782,0.03870279259240864,-0.03660269531808195,0.0725219043717029,-0.05471231862465849
RSPO3,,-0.019354194954660918,-0.018261723177756307,0.07174672022394861,-0.018846570050850227,-0.022214870101985376,0.019756734116256433,-0.01648539583351975,,0.0245259808985396,0.016772292738964037,-0.008710783581952174,-0.01582022647488513,0.007794028204085975
CORT,-0.019670777536977515,0.016229757159506853,-0.022163358326179817,0.09808734016801648,0.010403250714689807,-0.002326518979723923,0.02605875344740302,-0.03517540310229831,,-0.023652523107165743,-0.019696671498149413,0.016494606095618262,,
NCAN,-0.005836634654245024,0.01670986289968363,-0.026245831318643,-0.02122946368600545,0.06553655782950282,-0.07130774414336397,-0.028953985959193317,-0.0996194808853267,0.05924457433008446,0.13880133065370692,0.020739119544547602,0.016710609371392387,0.08170573467192505,-0.012299138869278272
PRG4,,-0.021427400297637723,-0.013075328232319734,,-0.027160842109841404,-0.016557708941827745,,-0.002056518018830292,,-0.008417841914748569,-0.029063644114535686,0.01026899816032575,-0.02408480999527743,-0.03287725738540094
ZG16B,,-0.019757775014456035,,,-0.0014719283251753655,-0.014358613697726263,,,,,,,-0.019726119843288103,0.02837155693051016
TGM2,0.0068651166275086675,-0.0066584313395294204,0.004768422867337119,-0.013097982431877297,0.04308399722022707,0.03859146002740655,0.08519420915253291,0.0468178525572018,0.10136014474664193,0.02733876851579629,-0.013780135439851003,0.034520510039175674,-0.004053612978355145,0.01691586286139247
VEGFC,-0.019670778803516725,-0.02720634749691333,-0.020127262894493472,-0.021091102787266593,0.03845159437163406,-0.023183285075966863,0.0345507566809906,-0.019670041264692423,-0.04946598984423635,0.026052043866951185,0.040148021581320394,-0.0457187260463426,0.0010386777987633328,-0.001168437408020061
WNT6,,0.03705364207258879,-0.018016543482831875,0.11733539368775753,0.0024491655257149916,-0.031954582646564464,,-0.01716701873919757,-0.012152925942107417,0.001127970343060416,0.008721603041641435,-0.003125699064304391,-0.023823343887554516,-0.020822196331483356
NRG4,,-0.013122975502297447,-0.018624095173094376,-0.020503211943749527,0.011946560250302544,-0.027585221779893466,-0.007039813206496514,-0.022947397433242485,,,,0.00966788870111765,-0.015820228247955075,-0.03131338959637992
PMCH,,-0.015124935491488637,,,,0.08353394481086128,,,,-0.003890035747650971,0.0341899332548333,0.0508747815622235,-0.034114422051623405,0.010979095933879357
COL9A1,-0.06020491495526675,-0.022436465055152875,0.07151964437521972,0.045908248482278195,0.02115490205318549,0.013505173180578551,-0.020749706782302188,0.01512677410926222,0.03697689422823328,0.09344565666744985,0.02822669708066635,0.017587511077819997,0.1415847553351941,-0.02592543453767263
GDF11,0.07355794279663663,-0.057139404181207255,-0.0024961438215382746,0.01815392516062997,0.06077449492297833,-0.051814707613751135,0.020150203019851567,-0.04563875416949552,0.1037610135322298,0.012431937533167957,-0.008611497540637754,0.05521426829968792,0.0718030564261995,-0.03463722014668603
RAET1E,,,,,,,,,,,,,0.07749796931910209,
IL24,,,,,,,,,,-0.023667678537902914,-0.01852227376997553,,,-0.00477743788047208
SORBS1,-0.042555083567761866,0.0396585519729682,-0.015545144631023954,-0.012090174366650424,-0.03220850924203544,0.020604588650464724,-0.010416285197916412,-0.015496803770548292,-0.0394076791593033,-0.008462355637865657,0.07873156914217677,0.04401556841375769,0.07024346274612783,-0.03294115479582085
DLL1,0.026817610697286366,-0.03226557915663001,-0.02448039455734073,0.06965081710182185,0.006037890718507293,0.007251263285785346,0.02704357397604209,-0.047348799680492,0.02308840029139825,0.15380433618221628,0.028775833635765975,0.049271176787926585,0.08131223078527973,0.020430183431884248
TLN1,-0.007918480850759867,0.045903969257607015,-0.02763922917127011,0.04969770230031744,0.05216806884024769,-0.031991306003605224,0.010768780219400158,-0.04404223833959069,0.03576967198386832,-0.034586879689695274,-0.05405512961698341,-0.003552899809306957,-0.03412890436236961,0.06651452966434072
COL2A1,0.006417099999226418,0.020715138823451197,-0.011678251662215294,0.06513966488512106,0.00548708128499847,,,-0.016015665018392085,,-0.03281299214701204,-0.01445324429557308,-0.014432295280813523,-0.02302377660986231,0.04265248018697069
SHH,,,-0.004584997096863703,-0.01980520165642634,0.018347130884387736,0.002226077788927502,-0.011246856471301971,0.0513369512405944,-0.031274846424098876,0.00939389637966312,0.01173682518275893,0.08986184681524316,-0.04627365751219681,-0.03617341163459394
PON2,0.010475594226128258,-0.03992492970592223,-0.03259546735230005,-0.01924849055163327,0.0680250338841152,-0.0333210653846322,0.06584771181758449,-0.06752234266046421,-0.022897144416567514,0.09388161779625649,0.04183241660148279,-0.07190054939471087,0.09162054499077202,0.012185354084362244
ICAM5,,0.010972497323217163,-0.030970657007890343,-0.0051430407830557415,-0.048988853370135095,-0.006955949376256325,0.0003068887692310939,0.11129139758995364,,-0.016329023652665305,-0.0277241422004882,0.08423448643875232,0.052814152749406915,-0.040998233440162346
HPX,-0.020986433737578532,0.05318923591026732,-0.009919523018787471,-0.01674846174838147,-0.004293893656305109,0.041058216865285393,-0.009795390584572981,0.006552208104353708,-0.03657567823741684,0.04487502794536988,0.11421842829894971,0.05525354599379059,0.036541960239495234,0.01876912650212317
SFRP2,,0.01828694434267684,,-0.03959331173954931,-0.020008036544058205,0.011697845931551048,-0.03974672237761973,-0.02998571686489046,0.010191568419389984,0.07232490834223897,-0.011773148451708178,0.01672890304197214,0.030184401055976945,0.022995588709047488
CFC1,,,,0.012681165827025219,,0.013348598552817335,,,,,,,,-0.027707422864776496
CD70,,0.06804680608536748,,,,-0.0009660398975811786,,,,0.00048204684348260453,-0.0407817523442818,-0.05151294248657333,0.1315205765591904,0.049214560375969954
HP,-0.03666027929969242,-0.015566856580672132,0.01838993682686348,,-0.0015089932090070995,0.03437542856758203,0.03383775960842641,-0.03989319645437448,-0.10311000907377907,0.016271935736251197,-0.0330240420286918,0.018593735589488895,-0.023665331132738148,-0.05769422304938285
CXCL2,-0.056599800600643096,-0.03828931630697569,0.029661704516481185,-0.011498807518918469,-0.007438848045075827,-0.020806492244642136,-0.01361319410362523,0.027773489874610542,0.04041682606062312,0.02164400434914139,0.009342274632281884,-0.03662836952428255,-0.03293402407429455,0.02947518355107801
NPPB,,-0.018381391402531314,,,,-0.01582322272047634,,-0.01967004269535094,,0.03920776757001143,0.018968943620631583,0.13380657808894952,-0.01604785965524348,
CCK,0.04178323255328255,0.011461132822005827,0.006374759691119938,-0.03997558445118625,-0.034998851456169974,0.035900588443409785,-0.03057668460892781,0.06384729230006969,,0.07666536223544024,0.05464247890028806,-0.02242403662754536,0.06049470022559577,-0.06192509460316068
SEMA6A,-0.020893310384113892,0.025786957265488412,0.008518966503770441,0.05387099823294365,0.003167046379264414,-0.026600254283964318,-0.042643299831275606,-0.10019265070563278,-0.04257662363052419,0.05927980116382547,-0.04246372917607457,-0.02397241229114212,0.05665808516629899,0.08629808564573191
IRAK4,0.061540477823894046,-0.03611886955340214,0.017362558935035285,0.028355935559144386,0.06867734234105154,0.05877356810923808,-0.034074313254311484,-0.0028025407958140068,0.053656289582312236,0.004233281265654944,0.025371087363924915,-0.003963283542847434,0.10878860341048653,0.06437629983608435
GSTP1,0.06828124993016221,0.015498031736918945,0.04787739956414549,0.027817907131656217,0.008940011807611606,-0.011008303646982333,0.07064239954674438,-0.04498527863488759,-0.07477077882438643,0.03455909336997056,0.05530561051759236,0.04364102887679815,0.03845742075660877,-0.06143706952877813
VCAM1,0.03710754612600191,0.034442620154232086,0.011224887884175633,0.028192397146727964,0.025822150558125073,0.04230272257932345,0.010829227347203702,-0.0532156624864966,0.07014404857302316,0.01648538048615008,0.051072779733680046,-0.03625991493693827,0.08070477555220784,-0.014637547271012836
NXPH3,-0.010168412296783563,0.0030377282995536705,-0.0031454026585503673,-0.024019793122584426,0.020255133366482388,-0.003767773757067033,0.014616273316560353,-0.005506361157831788,-0.0692728696831444,0.09980675735861075,0.046930341911624575,0.0011443660718652546,0.09213189426672319,-0.0255175557592425
MTMR4,-0.02361373892811811,-0.02202132881880716,0.008215131809033821,0.04402496615220616,-0.004274337686858193,0.01268667906105047,0.04642268783275538,-0.009779964234210571,0.009163158486902285,0.04807151298533129,-0.03131090282279773,0.00047664758146352383,0.039995565776563734,-0.00516710849628776
