,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
DCN,-0.06491339386093617,-0.048102902886640056,-0.0743218335295159,0.027776631172602897,0.003237127930538938,0.031496250229109395,-0.022433291494550728,0.14028800673271538,-0.005279246869409662,-0.09023908221329405,-0.08824747703822515,-0.012331908378663457,0.04542155221498633,-0.08417025421996424,0.07353204024453222,-0.024335113806899195,0.041024716118417105,0.017940171995406165,-0.013974366437644591,0.04172976930700467,-0.0313307565414062,-0.13197021130654749,-0.017337242695004453,0.0010144250545216504
RARRES2,-0.08068626775779213,-0.030983405333608164,0.03810882153852441,-0.08318192532520956,-0.011807426973850402,-0.052423459866770064,0.021631975679525774,0.17258569244540814,0.010222235961687608,-0.008225002041452522,-0.02613587045949237,0.02979955928315597,-0.04415249643403846,0.06907073397907204,-0.09915900802009169,-0.007010058741973352,-0.018441329188308795,-0.015789370761430457,-0.07332458972217791,0.026253317562924247,0.04567998889160114,0.05675160876728683,-0.10219865021986932,0.038742513379437515
SEMA4A,-0.0036826114605573905,0.07059759468433513,0.02986713470627313,0.056399447970440275,-0.0005901324094044531,0.07383655981762745,0.012970924802901825,-0.061698652056140973,0.011111804521493586,0.02332731738925347,-0.001859250947035588,0.05627393229041254,0.03284608663498752,-0.04674797638838161,-0.06863793497396671,-0.0019478020974095563,0.08709887153732691,0.008011501248248638,0.0032247649821555238,-0.028759993025473277,0.02221286515143636,0.07960426962544351,0.039000207187834667,0.06312514410048671
GDF11,-0.07991414066829294,0.04715432890123692,-0.0413020329523541,-0.027148041964623486,-0.017731292653823765,0.020968855294829253,0.009201848531885166,0.0936037417216441,-0.003838713516147763,-0.010051849077046843,-0.014324294781591486,-0.03533203613995533,-0.04280436363338807,-0.07084569697345842,-0.038496987629435396,0.030790825159668238,0.04321978312252822,-0.0011264858620664187,0.015901280877540527,0.018482989813204086,-0.00450078851003105,0.031264488449316175,-0.0016433394023142056,0.04604293063783572
GPC3,0.03854754479782702,0.03814086186631486,-0.03367754538606209,-0.018936671723163604,-0.021651288411589146,-0.01727336386381166,0.016764161503847887,0.053939593035782794,0.03429142693796207,0.0173183104415343,0.0909864927926526,-0.015817581453115223,,,-0.0034342299637173954,-0.0394911959954723,0.0290659527944283,0.07575009047671055,-0.010599473705216614,0.042374919527910525,,-0.020159445053463548,0.037514195682863176,
OSTN,,,,,0.005705083443694163,-0.025879579852814805,,-0.037821459652086414,-0.013028608296630072,0.00805629528789028,,,,,,,,,-0.05102646036788597,,,,0.03243094001069555,
GRN,-0.0042290958052188105,0.03212020267509744,-0.1140443466685172,0.03627106851040815,0.016506186903039805,-0.02678072075993863,-0.07410079324885752,0.12546328643810722,-0.007473316817812751,-0.03634606368970674,0.08960966555242586,-0.04219687087544284,0.06095628758624862,-0.006767453502315885,-0.01026675513201922,-0.02385193624873927,0.02716378583847004,0.009400404077082626,0.03338438297216874,0.051126256266113924,0.07454429811499678,-0.031203478721733197,0.0497332512060996,-0.031220277053352345
CALM1,0.009832550954446153,-0.05237966602721773,0.03538759302045839,-0.005679892311654629,-0.0670898753095167,0.079607773936382,0.06751849776580823,-0.1450572205286361,-0.006162383614869533,0.03856168056096552,-0.041109257781835,0.005286310568168843,0.08658858387086579,-0.12744849470094233,0.0347946840100198,0.028312299827207364,-0.0021190606361919996,-0.018002663206603393,0.007194574118554576,0.014805750037125935,0.006401016326549017,0.0803912099198508,0.25161147459060706,-0.025187597597631062
ANGPTL4,-0.010441016606873693,0.0109483064436815,-0.026554608102415868,0.05907274894787084,0.0687219839150762,-0.024052576340265832,0.01658021216402883,-0.010457866058219271,0.06753769751713869,0.08247863540860059,-0.008608527596361952,-0.0839775553734814,-0.05093509322163336,-0.08059832048160143,0.06160358408539966,0.0008980860691135696,-0.01103344491011107,0.019327013347886734,-0.046832693655762744,0.010627096467600837,0.11808389968659191,0.04716044224291174,-0.16094287443998168,0.10086116835042018
BMP8B,-0.0035577361720070693,-0.025727283069629337,0.016989454685976953,-0.03331515280638125,-0.031029510274946954,0.03779673256941303,-0.0022059350424260024,0.04276743792004392,0.04760814699355959,-0.018496304740100812,0.10402107685495643,-0.030757209800605846,-0.016249174861728083,0.06280919286030504,-0.046746855094504616,0.06207861506456053,0.006396180454093748,0.040879057590515556,-0.006318818110042154,-0.0344109282823218,0.026484278632590154,0.034362410602269744,-0.012339769637973222,0.057178846616227026
