,UKF243,UKF248,UKF259,UKF260,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
MIA,0.03961204610666541,-0.0016357227455179655,-0.0016128431888402536,-0.047758788614658355,0.048380749233047825,0.02675589314406539,-0.05575104842701046,0.14292262862144903
COL4A4,-0.028416467124974292,-0.026288440637380252,-0.00974271543612612,0.031554042524664094,-0.025910905605391995,0.10945761074544731,-0.026386078317972184,-0.01002225238447942
TAC1,-0.002779444316944543,-0.048320748916453465,-0.01859645507888834,0.06554706804910397,-0.057851147301491476,,,-0.03812278771198672
RARRES2,-0.03878111623940814,-0.05753448267370598,-0.03872189728667226,-0.04973994027194452,0.07738390896869847,0.0893866643134995,0.06034358646478864,-0.02757807359762415
FGF7,0.019203670480048996,,-0.011453760197597068,0.03962810991306745,0.05183270211344621,-0.050136868652520115,0.003818173420623641,-0.028241373887265733
EFNA2,,,,,,,-0.015662556291945896,
HBEGF,0.02080034094469959,0.04800482594145103,0.02504684514233064,-0.0020692512902123136,0.02519129434224844,0.031072088507871326,0.018204833656860587,0.036759997173684895
CSF3,0.13270032126412698,,-0.020841713346709895,-0.00966638431176174,,0.09924020577544002,0.09220007245529996,0.07625551444639905
PI3,0.0011747398276268416,0.03708921729132151,0.022402965464351866,-0.04144436844725887,,0.07690866564258897,0.10501237145188241,0.09486399136701683
PCSK1N,-0.001672580252445661,-0.05460614751388918,0.00517062492229435,-0.02903537301999552,-0.0874738253046273,-0.06271450162590457,-0.06913352812057728,-0.029496028412292253
NTS,,,,0.02831186347325728,,0.00718036999535415,0.0678046423058486,
SFRP1,0.010865622937298479,0.0010032254073284543,-0.015257156728098721,-0.02066428890242428,-0.0030630923694825864,0.012840280570545523,-0.06405037543419505,0.015890531281294067
CXCL13,,,,-0.020478574197326644,,-0.01027796094893324,0.0695357922982205,-0.024474476076008604
MICA,0.026003866806265374,0.05418699842819929,0.008122544794023592,-0.05965878422373802,0.10062485014590951,0.07687231932742876,0.01168298854565466,0.058138427960605574
TG,-0.02265244196753578,-0.03446977226041755,-0.01646488936570353,-0.03549141404088372,0.0653761821078076,-0.021424179423698776,-0.02350138751248493,0.051882061404179884
ADA,-0.03349926102879681,-0.05909859609141791,0.03661883626542739,0.03784890412848844,-0.003482711158665058,0.08826463838359092,-0.06116534267566973,0.036271166809258716
LAMC3,0.03332668289839937,-0.05929770997578225,0.03987698838991319,0.06138895274238988,-0.04151531630685244,0.06495273453780968,-0.005939706535022177,-0.012376476611666961
CCL7,,-0.01392321578431341,0.03574218733447881,-0.0008062572330542664,,0.0835029284094919,,0.03522206901241226
NGF,0.05361397438705969,-0.02390547008749283,-0.027275307670088938,-0.028980662166365467,,-0.027909216941278216,-0.015452025184924823,-0.03419537378283598
TNFSF15,-0.020253615354219285,,-0.01325578499450159,0.08955289347759254,,-0.02355864813451103,,0.013546836893552834
HMGB1,0.03462102076571519,-0.10905038435384037,0.009707481869407814,0.027432286825878047,-0.010972464282061898,-0.0603047231079929,-0.05328004765551978,0.040636160549389046
ITGB3BP,-0.006789786633432285,0.0355912805052148,0.02558983863703077,0.00588700852349894,0.0678312392714473,0.005685465515277497,0.03380166710892315,0.015877463225262463
AANAT,-0.009497562273990604,0.06308121681398085,-0.012061409916565818,-0.018113434425490453,-0.012036257244287049,-0.021199961424158902,-0.021077558633966122,0.03467906142614532
RELN,-0.028228043706169076,-0.043610325243115595,0.008070409529952702,0.017574108001926606,-0.037253685127217315,,,0.029494095742804028
IL15,-0.028790164619976105,0.0001275612507556649,-0.0052239793728322435,-0.02277116478132046,0.012414436562372682,0.0064598749378561434,0.010983950497372896,-0.007748167855662652
UTS2,,,,,,0.07762475682915297,,
BSG,-0.09441578960264194,-0.08326859853161463,-0.03714471326607726,-0.01946562831682113,0.01597391602403231,0.04942028088334291,0.021131506202182765,0.07267696635150461
ADAMTS3,-0.053698562839128376,0.052348083401990396,-0.008044692851441292,0.04805124519892518,0.0003643046437631138,-0.004817752647520487,-0.05211904115558147,0.012779181893255703
CD34,-0.040434811886048194,-0.07176851952795994,0.04053548142974365,-0.024209448778925533,0.01726552274490275,0.044293218867096674,-0.04077845445339167,-0.0779789085907198
PLAT,0.022776175431537673,-0.1089174471021937,-0.008966398888093688,-0.023014995088819438,-0.0013718562369280185,-0.09418345051746364,-0.06363841296903804,0.06552285004339306
NTF3,,,,,,-0.005093809811847469,-0.048835673438500454,
LTA,,,-0.015257156014344948,,0.0030135639765078064,,,
CKLF,-0.026349195043077672,-0.07283344083555847,-0.0044361356204226585,0.031803787831907654,0.04530611130872734,-0.028088481220123522,-0.08942520725801502,0.003733931378299008
CD24,0.03611890277784242,-0.02654113907540744,-0.00375655697233628,-0.046255624965817255,0.07885643881693129,-0.06159866023857977,-0.04614731064622043,0.08545421018744623
HSP90AA1,-0.02407348314102821,0.077241302704373,-0.06941883260982812,-0.012556570565447452,-0.0909458025484323,0.05981658037239808,0.14445056622885652,0.033580058540620634
BMP4,0.17778052616410214,-0.048450070108680764,0.0004636056887984948,0.017610126478714325,-0.0010039349426453172,0.08934716649618205,-0.05187389516049279,-0.051092892604209204
SCGB3A1,,-0.013923214392010436,,-0.021570864304481935,-0.021777239216721887,-0.013296965797490484,-0.02998215768234011,0.0198883163342712
IGFBP4,-0.00766057221842856,-0.06962404227933526,0.0536052918245076,0.04342073819875481,0.0003094168662749115,0.005960311528833247,-0.021894351312972633,-0.010437591678004647
RSPO4,-0.01999949201904089,,-0.023353750339825483,-0.02489628386273467,0.0049906684505037794,,,0.0424435395848745
LEFTY2,-0.03349927850206433,-0.04353867259463921,-0.034090788205621135,0.05624332667571206,-0.038527182736431256,0.02079182860186581,-0.018009125688815176,0.0695889408295132
PF4,,-0.014443099928881447,-0.010386082870552397,,,,-0.014355817210856367,-0.01819854553124793
ANGPTL2,-0.03449374745942231,-0.09656590277861668,0.033045560806186744,-0.021965539245923003,0.05351911936016379,-0.07616216305280187,-0.08443486979198035,0.07087741946781752
LRIG2,-0.018655095493357456,0.028897074059057094,0.03528552361795946,-0.043492851497530106,0.051508675222456196,-0.04582613831667928,-0.03501038423001737,0.0564014645898312
ICOSLG,0.07205646188936454,0.03399592569446759,0.06444208473495384,-0.012230079876948833,0.06548383743909686,0.005322159291711992,-0.05120543746798107,0.09379589497353116
WIF1,0.08136874307738773,-0.02598801401465072,,0.05537644833632049,-0.06824216354037703,,,0.07355363987298483
NPPC,-0.04081605559043337,-0.005629647173453842,-0.016111375806998316,-0.00797896614710778,0.1244458729058951,0.04589313183218398,-0.011248277710000061,0.0506696813696893
LYZ,0.08598953185088593,0.021651118175439396,0.07518548317251378,0.0017635169493464362,0.0830800863374609,0.00039652022395397806,-0.06569744448340514,-0.020101783327476294
EREG,,,,0.008217826233626126,,-0.02154741568714889,0.046223017438030506,-0.02095191691238307
SPTAN1,-0.06256652784566058,-0.08546431503354322,-0.03340705977968187,0.11189804460854916,-0.02670353642191928,-0.04349771226731639,-0.023135991378544232,-0.0767619859676257
LIPC,0.06586397606152784,0.02077956510365343,-0.00281434501873225,0.007300298589000746,-0.014489514348261701,,,0.09722945689378824
COL8A1,0.014305769490219897,-0.06867182411965854,0.020748367257125803,-0.008046553062467569,0.009079670554702317,0.014806174513980676,-0.02789128896817144,-0.020150545836993713
GSTM2,-0.003309187812668792,-0.008304278832709419,-0.030787511219083318,-0.03290949039052369,0.006710046616611986,0.08772635811970259,-0.03353884103748846,-0.043623449209466515
SPX,-0.056940420632360045,0.020884315834322143,0.010779790581960545,0.011139212677840066,-0.084980831403462,-0.024364769427638943,-0.017824582007550605,-0.0775567356205424
MFGE8,-0.02707789445295626,-0.037435932412999466,0.01386127231053459,0.03077057396573222,0.010585089973875405,0.05472419437902703,0.033643282275559364,0.0767706359496733
TGFA,0.07486657671841221,-0.05686325115450698,0.03571149236728719,-0.018504509411886708,0.02783734651626125,0.013796214656157275,0.03457148969322409,-0.009626778174482218
SLIT2,0.05556397186390127,-0.053553804536669226,-0.017011574172046715,0.025940266299917566,-0.06544523715024136,-0.010129013653270291,-0.027451530735694445,-0.010632137717001834
PLTP,-0.029169018676744738,-0.05160678040795281,-0.020267948312772302,0.01803295970990156,-0.00906347849503277,-0.021854177707415826,0.044571627394230116,0.019946323875855793
APOD,0.014224893020092073,-0.035372971801943376,-0.021845267368479887,-0.04329489052961567,-0.0589753495802318,-0.04689497578219684,-0.012529489279708018,-0.11355493086781927
B2M,0.015760404138829592,0.02100621535307665,0.0017635453900730286,0.003447030398434798,0.07802888712630542,-0.005504958597587268,-0.0637195216626192,0.10398485074605124
OMG,0.004404129473695541,-0.059931017064689056,-0.013866891928085623,0.031052460366257025,-0.0674029527645019,-0.06688795696278982,-0.12267593609500044,-0.026761364640948106
CXCL3,0.019130232115686027,0.19386385648955423,-0.04762679469099851,-0.002566497632980788,0.008034544457695502,0.06508157535120793,0.04835720494276721,0.012269461750234243
CXCL10,-0.008642554743780515,-0.02234974680211928,0.013512673534719438,-0.019167542479576822,0.02872230456020244,0.08158025700450873,-0.019255312580757834,-0.042152462040505476
RSPO3,,-0.018912917667170563,-0.012061409025364185,0.051314180203161606,0.004515869430528353,0.09291310061005419,-0.026486804583213813,-0.04624118125890558
CORT,-0.022422954232653374,-0.02398382990306722,0.018459284094342464,0.08511777010872708,0.03612568965487833,-0.012255188066283859,-0.015022633060903375,
NCAN,-0.10902087069259225,-0.099730878565642,0.06857018189518638,0.019909915114045187,0.037171598458918986,-0.05528047611640428,-0.07365860158453301,-0.022441755526733238
PRG4,0.007127779843507576,-0.004513718232059657,-0.01190409056004291,-0.017258152361453602,0.009184712573654543,0.03752356403281265,-0.022166814377057323,0.11313782304045941
ZG16B,,-0.019307296067351896,-0.013816152962123006,,,,,-0.015525225777557166
TGM2,-0.007870097430794303,0.003400352945516372,0.013473255845407824,-0.03888551215401186,-0.06088465385022528,0.10452315640633034,0.03332846161078397,-0.031746921963332515
VEGFC,0.055308629703150085,-0.013378556082044385,-0.021216276814140154,0.08259130548525744,-0.028024377276108077,-0.031099609176979542,-0.0013831498830993428,0.09532215949049425
WNT6,0.03324073556803002,0.02270516201877185,-0.01646489004933447,-0.008409584884466793,-0.02445826134167048,0.045820414478692596,-0.012123387120631025,-0.0160422161320582
NRG4,-0.020753376883805106,-0.012823770547143185,0.06709306513701516,-0.0099470924279704,-0.03269370483367092,,,0.016985166755257564
PMCH,,0.008241610689701783,-0.005439510058950266,,,-0.024562566457176055,-0.02107755788651342,-0.030895576158756623
COL9A1,-0.03233117165594013,-0.02965136353046358,-0.015131473483786283,0.027735513415202955,-0.037253699416373784,-0.011161818768438435,-0.11908766219513423,0.005954710460854639
GDF11,0.012987199454081689,-0.03217499636253315,0.060189164351841504,-0.022434399913830443,0.03995605287933373,-0.018526298917482347,-0.001082604623053535,0.022281097154221326
IL24,,,,,,-0.018313257668018414,0.014924304828498146,0.08772599014109855
SORBS1,-0.04346404445763774,-0.021645089035996466,0.0054823410728967025,-0.004122704487744476,-0.000718228713182572,0.03267825330237954,0.047813396249837006,-0.02175724515425269
DLL1,-0.004660779596038819,-0.08270374154586904,-0.04183114396332494,-0.002098460705861083,-0.012969346995723056,-0.028762493573753226,-0.06430806703585644,0.048598271907119225
TLN1,-0.0015597148677302679,0.044869803843258026,0.022126662894071395,-0.03302929863166632,0.07119163577811817,0.05319688810653893,0.06714353808103142,0.010256123207813399
COL2A1,-0.02124244788872226,-0.0641281563255413,,0.07735543009726935,-0.022817900215025517,0.003181252177883005,0.010485466578653617,-0.021735359406067207
SHH,,,-0.01237030457768228,-0.03907590845586292,-0.021777237313255607,0.14470215355991878,0.06964362318112982,0.016894180073318863
PON2,-0.049743838001235836,-0.09252958047681956,0.011906523283955181,0.014511137631181625,0.07316173488792158,-0.031826313162926015,-0.0728867935506744,0.01432009380364259
ICAM5,0.11221333079324339,-0.03752596103251074,0.05792213028611349,0.06162324413554389,-0.04252976813234066,0.009751292325859586,-0.034841349509038055,-0.05294716481072696
HPX,0.04916440547809186,0.029493829079149877,-0.03009863392480042,0.007893016183309157,0.06795995588108703,-0.03731503367460991,0.018892385326937787,0.014449421734041816
SFRP2,0.08265471266818307,-0.01851095063870928,0.06727049775188122,,-0.008023821222472846,-0.029258328740535335,-0.011408834941621766,0.052116169578785294
CFC1,,,,,,,,-0.021346857890634948
CD70,,-0.013414917908088906,-0.023946333234397495,,,0.04880663507587934,0.06714024443487969,0.052069717864886796
HP,-0.0760662912610113,-0.02752188097298286,0.08600049396584791,0.02892757418614028,0.06495078684494636,0.016216197487171506,-0.08599700150718591,0.08350266505838194
CXCL2,0.013790831156156626,-0.005581287317432497,-0.022947504596908294,-0.0029119491951654797,-0.011908455331210753,0.07400983625194207,0.03831657136937151,0.004008209805742746
NPPB,,0.02076405873903203,-0.03685846616512629,,-0.0280243793144014,-0.007684745777484835,-0.030504666129502027,
CCK,0.04492560609682231,-0.09057974934741607,-0.06483766723512657,-0.0065771954003339805,-0.10735121706314876,-0.03022595147325355,-0.05707082919620434,-0.07816221557248532
SEMA6A,0.002300272767108489,-0.09539014405889563,0.034043542479800286,0.027494384808173344,0.042320502303630936,-0.0382646507330764,-0.03816503609248413,0.011557571309419208
IRAK4,0.04826313839640881,0.014464852157748282,-0.011036725698321861,0.0026417634132694847,0.02707661851813743,0.010870469322404394,0.05024124832124465,0.06466433975600487
GSTP1,0.032603509936627785,-0.029637551756938777,0.07875399355617954,-0.012991349788917661,0.03056398005463209,-0.03202000076932518,-0.08757004515341597,0.016392517291819952
VCAM1,-0.005078597726101016,-0.03242942100862802,0.028867993837376517,-0.0002563686520765755,0.06928262766218639,0.017847788113523087,0.04305322072736776,0.0035368654726582282
NXPH3,-0.010187481508000197,-0.006377094417288362,0.017568932429056276,0.01550829376905866,-0.023587229867811428,0.004596880387333435,-0.0022329837996066504,0.014338742034526324
MTMR4,0.0689721304206554,-0.03074404357737881,0.022245965069368028,-0.019815467877322742,-0.03279280954342257,-0.008347952498778271,-0.03512831446572688,0.06820829811536692
LAMC2,-0.0189519158693583,-0.014098522688778339,-0.027649802537841828,,,-0.022514479721243656,-0.01855261121647725,0.019744463815624384
IL10,0.04833174111757644,-0.004636951264732887,-0.0017787492307495512,-0.01781703140964913,0.027597629988400645,0.02942732648393864,-1.6933994354351298e-05,-0.0015760394692841328
SEMA4D,0.027522965444843155,-0.0349895982251818,0.08139749426179994,0.01891109904326725,0.010747869854691705,-0.05037709977395439,-0.01346470547523527,0.0003606406733127701
TRH,-0.036983956459019536,0.07960457667359079,0.012368117751741103,-0.015168690426623443,0.08736203842122478,-0.018600774285549737,0.013849983240789204,0.17055727052774505
SEMA6D,-0.04058489040539266,-0.014229486581278759,0.005936961485654977,0.055156289076619396,0.041524971832847146,-0.014091332785714008,-0.023860378986449875,0.051163978388113394
CEL,,,,-0.029926246140067995,,-0.027732629476448483,-0.023064071815074565,0.15581792263987265
PDCD1LG2,0.014639354927978817,-0.021296690959113754,0.0009231078573350515,-0.02313536061649241,0.08341498539395988,0.09607560600694605,-0.031750509595100666,-0.015143453143498515
SPINT1,-0.02934334608712637,-0.03566680986713785,-0.03447152947623751,-0.04045945066479097,0.017917731139751487,-0.024644972472818473,-0.020210617878454896,-0.015348757019722018
CTHRC1,0.06294457986293243,-0.05306273999328531,0.06189138540411145,0.057064022008865636,-0.010324371195009502,0.02601567750322132,-0.010679175223925969,-0.0002841090872522951
PODXL,-0.013103080251193782,-0.032906363951369644,0.03043316018062732,0.01755761097105249,-0.010643480153039142,-0.04309385925469432,-0.0738125805775088,0.08273053971306545
JAM3,-0.04786092705404828,-0.05049475516532567,-0.030851680421274442,0.01636023905732731,-0.00017021224650315075,-0.014227697659905435,-0.0334930358231402,0.056791249919552284
TGFB2,-0.021040529177958688,0.05078421152437713,0.05440670107555004,0.12957243283008507,-0.011693068920285418,-0.0259286544211469,-0.045890163958365156,0.01630370117733394
COL18A1,-0.08541313502110756,-0.05557331673700303,0.014645177940599573,0.009420062809385846,-0.056575182430862514,0.03046323973149863,0.05754819164520353,-0.017824839035110583
NODAL,,-0.028968516022838717,-0.02436217947563794,-0.003630657680878704,0.016901675537526036,-0.027376493185677992,-0.01745007521482079,-0.038342613232210665
INHBB,-0.018842129950985127,-0.019476897334139587,0.07923286174829865,0.01979015227657373,0.04239923238992846,0.013380629988279864,-0.051533127397500184,0.05872902872887343
LCN1,,-0.01409852586100335,,,,-0.014293048386035503,-0.016479388893593537,-0.016294921500403594
ARF4,-0.008524493696962693,0.07677321889410922,-0.018980864410673197,-0.04578682995597854,0.07591579839360665,-0.004601753135355054,-0.11059363920140995,0.05756265407837221
CXCL14,0.10875091452451334,-0.036435103712404875,0.03613611862841179,0.015926671619173764,-0.07432467640325285,0.014617725996041607,0.09905424673109767,-0.01355638269526455
LIF,0.04711846560494046,0.0424633812001897,-0.03114618514824347,-0.04791179466461393,-0.030698141889718446,0.05570985067492195,0.0858992265210185,0.08874740965373712
IL17B,-0.022652452452241727,,,,,-0.025339973773568707,-0.026386079876013494,-0.01842364894975208
MMP1,,0.07025374346570654,,-0.01516868711761738,,0.00740059881030648,0.05342248538150821,0.02727755233656338
MATN1,0.20609876897432375,-0.018510953161270643,,,0.006144508682434371,0.043974720895893604,0.001330526856228461,0.10136142499021245
ADAM28,-0.031126799366787996,-0.011368646757408715,0.05381800575407528,0.02351181369328148,0.060036712591360085,-0.005370406889285706,0.0025538715719052346,0.028698256998382767
TCN2,-0.05467398367254314,-0.008765338492700536,-0.01255189095340342,0.0027421188030164723,-0.03156051307608035,-0.018519654490256124,-0.026882503892858046,-0.029254228964371343
THPO,,-0.024120538421199104,-0.00038465363815805054,,-0.022817899996596367,,,-0.004484500511118852
CUBN,-0.0991086661710176,-0.03058474508630089,0.07500254664658748,0.0029781792951944107,0.006168468902974168,-0.0034621417868844063,-0.05679177502899547,0.034213952678976284
TIMP3,-0.08115212234085144,0.013397484638452641,-0.07032144433587526,0.014116008299388994,-0.04414892744716377,0.08098522509554784,0.1278649622199715,0.0192009806281778
PIGF,0.07672464824594782,-0.05892337206072405,-0.0031148720768830076,0.03397773426837866,0.0651285011266095,-0.01586426615846337,-0.07572040029018069,0.022248944954290185
CRH,,0.06741817501699002,-0.013952920642122143,-0.015414150979705764,-0.03120901009422318,0.03834440721125317,-0.014081839419845534,0.005503401776171516
BDNF,0.006048117557467303,-0.0029828921699539867,-0.020400344131914407,-0.02226625354117359,-0.025698815877377608,0.026684604098689713,0.06572976223798978,0.020181316578501505
CCL5,0.033098160414838686,-0.037038512255108666,0.03754093657211673,0.007420085428708858,0.012138119886023702,0.020579625250418527,-0.004397147037699559,0.006282195578298485
GAD1,0.05661524151733547,0.019037191248045406,-0.05995730260905065,0.0190195635025471,-0.06590126605406657,0.044618807087160234,0.023327524261151696,0.006157639783776828
COL14A1,0.041406669545530635,0.029025253622157503,-0.008624976163394162,0.043755813114466184,-0.007476079747214786,0.01978502931441435,-0.002817796398961939,-0.04044139520376226
HLA-A,-0.06635559112473936,0.02251438348930564,-0.015616151753018928,-0.06026865066850362,0.05924734939947609,0.06850980856575434,0.11471047633024435,0.0859007258595841
CD5L,,-0.01651809968459356,,,,,,
FGF18,,0.007948839255314488,-0.011085491107016244,0.08171464620063595,,-0.01547230346317418,-0.025724385929559494,0.12952367260270667
ADM,-0.00545582521682295,0.10433366121920068,-0.005175547463873721,-0.0510158620538609,0.1177984935104929,0.11938578904622747,0.11516407276642038,-0.021057384522262395
CCL15,,-0.027558986169170817,,,,,,
GNAI2,-0.1034819636039594,-0.003536525299481664,-0.05904474421668176,0.024119607330697825,0.030527339770924727,-0.0384293850135668,-0.027355858416363493,0.07060011150152645
HDC,,,,,,,,-0.016789648685995636
COL11A1,,-0.02417141400774333,-0.02811011751980241,-0.03715306284062415,0.009991882008320904,0.04009076145298478,0.12851914978776383,0.02924133752169355
NUCB2,0.05758468745962905,0.006042383895177951,0.007250412340441259,0.011471895210756162,-0.019562446380504018,0.07629916383776343,0.04806453276320579,0.04606601627731466
FGF16,,,,,,,,-0.0165440161393615
CXCL1,-0.03251253434613014,-0.00017037952751621847,-0.027801298457930106,-0.0007625621955814247,-0.009511192446028298,0.11039424961003522,0.029491680659416125,-0.011386155209424294
VCAN,-0.034688656744501445,-0.08047348636180487,0.016031399641392427,-0.016519382784397543,0.04665638701229994,-0.11418096253688588,-0.0868796402019821,0.046147987573998975
MMP7,0.06874582749109101,0.07908892658345704,-0.02203871038740633,,-0.035267389095009406,0.06390911341322988,0.042220665485255646,0.10973453369979223
PTPN6,0.043674471721898186,-0.0044163061866170136,-0.03127472183920903,0.09024243766787057,0.0070552804427931525,0.012444884066616235,-0.10671613144400972,0.03532077966492777
PTGS2,0.002301238852062912,0.060433697570857293,-0.0038914445920124026,-0.008948056351693994,-0.005722089686046576,0.1010809286088949,0.12550856814333528,0.0080059531389555
XCL1,,0.11577559841204854,0.011986911097956203,-0.016129134670827723,,,,0.0036999133088604402
CD58,-0.02520642975355033,-0.03764852541789038,-0.07676365806413789,0.035613229600301576,0.03783487997107481,0.010249293828652995,-0.01641264217200649,0.024948634139470526
TNFSF14,0.09880966363986385,-0.01823850547581228,-0.022371729404531904,0.041580467215074,,-0.023964759295161876,-0.013214463380313663,-0.039833919130748074
CNTN4,-0.009537692235465845,-0.01115593459846022,-0.00863033618915706,0.03158755327154092,0.029326073530470866,-0.014246084569025375,-0.03909137924735622,0.011899644711210116
NTF4,,,0.004077437312677532,,,,,
INSL3,,-0.01621505032963486,-0.011085488932661865,,,-0.026651801184945124,-0.016278782706345935,
BTLA,,,0.05059877267144415,-0.016815159831622895,,,,
MFNG,0.012044158242278712,-0.03191601425983333,-0.006906331748305566,0.03157879985197032,-0.014716931512418811,0.01138596534997258,-0.01803426478597632,-0.015224433914140507
ICAM1,0.056119950293443244,0.030119144077044625,-0.0136522844623528,-0.019651574512950968,0.028498267821171243,0.09925230884656738,0.01684788203697025,0.06628834278642248
PROS1,-0.005842884368484514,-0.03943718627230579,0.018200203205165674,0.021635312313131767,0.032488917105813024,-0.03972275508672127,0.005393353753681553,0.09710152881670368
CLCF1,-0.016145824663443335,0.03421425278987259,-0.02731947315815261,-0.030378961161246297,-0.013154946613270446,0.02286175126840271,-0.05797779538298553,0.055870463181901836
PSAP,0.03732457009368427,0.040221488143465295,-0.016403680703440414,0.016640002135703495,-0.050896222759020476,0.06139134677159664,0.09952551441090059,0.02289158022654364
EFEMP1,-0.022059440649791217,0.027319122045864296,0.03848745723694983,0.006922214983540135,0.044585274351544274,-0.011683020756466662,-0.10826025932947439,0.0761448177610839
C1QTNF1,-0.03362356616095874,-0.008523301100175134,0.012487740948809438,0.04340097790574474,0.012792688159482651,0.006317939336128583,0.06367103850020017,0.10183530298048261
ALB,-0.02526194150841884,-0.025068890940132905,-0.019680702949499126,-0.03063714570857227,0.04093028225410839,0.027035639814510376,-0.03732125714219921,-0.023771128374449498
CCL13,,,,,,0.13086351458385315,,
EFNA3,0.05695005395302634,0.01636779628808194,-0.04833486128456969,0.00012252659099725084,-0.02789905917323945,-0.014882242025604673,0.009303172543522796,-0.020215321938997475
DRAXIN,-0.04330132175077458,-0.0128187055420146,-0.02369217688453588,0.011343222850637377,0.07734764913516234,0.011316019787503503,0.027819499578010574,0.05185734249511767
RAET1L,,-0.012631681685521761,,,,,-0.01647937809369211,
NPTX2,-0.00498998411760187,0.022362451181202777,-0.020574716817394072,0.06185942824669175,0.008002857258845848,0.027197790015244045,-0.011326380864303114,-0.0128852479677909
FGF11,-0.062337136179847534,0.009932915995333675,0.0010989243924973864,-0.06289527652124854,0.07854377669937565,0.008523812347007536,0.036698401778773586,0.017571668322852695
CD59,0.001623797755126238,-0.011934102609662444,0.013583846816543298,0.023896697286414203,-0.10019507171974201,-0.007691375705885925,0.0014635986780093585,0.08100835204446283
COL9A2,-0.012544478029699189,-0.027927168096078793,-0.03568668919959325,0.03913903674251608,0.03494359260012675,-0.035951822601929403,-0.09522206032686988,0.024003961842301327
DLL3,-0.004516703954681105,-0.11939089432089083,0.011704547311188758,0.028267725289365532,-0.0529460475319393,-0.026061650495995868,-0.05041641917929783,0.015239016950824441
FGF5,,,,,,,,-0.028379533862025092
LIN7C,0.01737159523591337,0.0021602340317623888,0.0269079260401642,0.031974206535644624,0.04270396138468216,-0.0048569541691201095,-0.012619708227733955,-0.016566759615086843
GDF7,-0.017848033484792306,-0.029788634766371867,-0.019779748673052513,,,,-0.01412692547988971,-0.02566521620707874
PSPN,0.021975462978734258,0.028062403808956166,-0.03963986796523199,0.047935394870682074,-0.043410616804721254,0.06353691573789252,-0.01642189486421345,-0.00010934349560436133
ANGPT1,0.01800258470879271,-0.047401763447194475,-0.07207779863275814,0.0014558480305520228,-0.03616221509866701,-0.014028650667587,-0.007240479154422653,-0.05118093916280442
PNOC,0.0009042186232843733,-0.06369320497891415,-0.01997236682644942,0.014308180769014184,-0.03772900552400373,,-0.015022634695320072,-0.03232585651663275
