,UKF243,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH916bulk,ZH916inf
PCSK1N,0.2253547454152109,0.04549238637057625,0.07197276400528096,0.08851797271765055,0.18876685607341137,-0.04517890246858198,0.03605000172569896,0.41600269699461234,0.17530470269217965,0.01756079043955045,0.08095320466369317,0.028172735249726313
NTS,,,-0.05371822157922382,0.10715716874497919,-0.05657337125464846,0.03830726799444445,-0.05155893831566104,-0.06453335648059777,,,,
SFRP1,0.09399145153762427,-0.029771644029193068,0.05108450730514953,0.007597487701811315,-0.019468474688931273,-0.0032640654291952414,0.02744975823700738,-0.13502379729009956,-0.008934493103035427,0.05482887154933005,0.05949203521521158,0.020902408576473394
CXCL13,,,0.015009638031666354,,,,,,,,-0.006296595318000867,
MICA,-0.0646155106921555,-0.02684230123964212,-0.02930525122950095,0.07482446714677929,-0.10640643073727367,0.036433679644193626,-0.05532275499063906,-0.06775517477973807,-0.06943687860135447,-0.04678476848984109,-0.07236988643080854,-0.012085012644299826
TG,-0.032851038276383845,0.05210105290368661,0.008757923551851565,0.011738658030942619,0.031117383854335903,-0.01650320433206481,-0.013458706787534016,,6.467277359972888e-05,,-0.008816213251468592,
ADA,0.025331393179012084,-0.008895708090283082,0.005748299489857886,0.008219396243076424,-0.24936717307680378,-0.009782664966660824,-0.008544033607482591,-0.16481193255692766,-0.03347018619982935,-0.02644063551587225,0.021322317732166057,0.09651461526654805
LAMC3,0.07538709774684732,-0.08248652773650665,0.06669157141036801,-0.007454840522848046,-0.1839611720805233,-0.003050782972229717,-0.01952650893074,-0.06114110591155693,0.09335079425665753,0.011675990758716696,-0.086792868153428,-0.05109050643038638
CCL7,,-0.019352446795364887,-0.026906771224852674,,,,,,,,-0.05608882975432677,
NGF,-0.023742317989127737,0.12168355635902121,-0.0037797929632382033,-0.03369319782286935,,,,-0.022118724821397137,,,-0.06054624900134588,
TNFSF15,-0.02937221047470994,,0.07001699814911694,-0.04091092881974203,,,,,,,-0.0878294578473032,
HMGB1,0.08514919315842126,0.010438166534618796,0.029065206727851393,-0.010728308531668814,-0.31593889771568034,0.032068833658221864,0.03399957190712835,-0.2059394986100359,0.00587978984174032,0.08689541303619372,-0.10686613406381819,-0.024359441849913822
ITGB3BP,-0.06793735424713368,0.010480939467465944,0.0187757663723098,-0.023212538823372132,-0.23628927404975303,-0.010855184559272908,-0.010396034695791895,-0.02584794957433776,-0.0592440352906542,0.06292483272829703,-0.03420080320168712,0.040474286327446436
AANAT,0.052438861583983316,0.07250862196380062,-0.01795062701130859,,0.0063511147160165244,-0.014841428100852198,-0.01551406689642209,0.017361766969197428,-0.013275404316989925,-0.043241318835127975,0.06696987169472847,
RELN,0.0333654605570375,-0.025087230824081912,0.0431391523588486,0.012579821146568504,0.21863563728074573,-0.005021346706971944,0.0677030537928721,-0.025275141104159956,0.0769076956666121,-0.03586550661415517,0.06385903156012553,-0.04716009842384261
IL15,-0.041752090183904945,0.02277191195077782,-0.01902771380205292,0.010267198661820054,-0.10829606528843287,-0.042096737733161346,0.0845853936611489,-0.0680049962460893,0.012153631312100387,-0.01400116464733326,-0.07147960321953256,
UTS2,,,,,-0.13695336998570512,,,,,,,
BSG,-0.1023909266767065,-0.009305200631976422,0.020767019991893412,0.014646221776969174,0.1820138708891431,-0.032335607366761256,0.011295673462164235,0.2716248169523686,-0.07773727886385921,0.05300230785220382,-0.060636508083914055,-0.0025400757603015597
ADAMTS3,-0.0283344203073104,0.011415408708153656,-0.020903848563272803,0.016896951873832142,-0.3131202611739749,-0.014399719472744725,-0.022842247723319286,0.06484238473319104,0.007932674982972515,0.009889322713173236,-0.010506599349357453,
CD34,0.13745103378529963,-0.02912948508548122,0.06157851441358719,0.03114406466506456,-0.13608978763700572,0.04354685824022522,0.04161416682298552,0.002223017122190539,0.07501736393669582,0.004503896189363056,-0.037075675935226066,-0.07310282366345025
CCL23,,,,,-0.04724098195064463,,,,,,,
PLAT,-0.048186212887699,-0.008996080461518141,-0.009441342616946234,-0.014684423326264372,-0.29011427021350694,-0.15086340141952634,-0.04643934282938002,0.007606290278152254,-0.0820589937104203,0.004784713497092989,-0.07298840814784673,-2.4596929454314396e-05
NTF3,,,,,,,0.022906814318907617,,,,,
LTA,,,,,,-0.014293841979823281,,,-0.03108803656560028,,,
CKLF,-0.02869261942004398,0.023464192768931098,-0.03631230702981572,-0.04842545023635417,-0.36391220416012837,0.036664270351430765,-0.030115295083510976,-0.16622094556989722,-0.11175621828364346,0.017149728274169513,0.06260859108794267,0.08151668668573485
CD24,-0.04198059377645638,0.0025048330121096524,-0.0014065354551472807,0.06256523704928783,-0.04941100093932289,0.0690724510448438,-0.14301131640349748,-0.0690334785618431,-0.00914844001261466,0.015548835720882241,-0.04035317297519348,-0.019054333751924803
HSP90AA1,0.14392401271869246,-0.01441150075514752,0.16230026337548903,0.08901535403834955,0.36433184616161957,0.06186087722767398,-0.04100474534471226,0.4087247567738864,0.20025280677236415,0.05077968075571778,0.06651045459842521,-0.042127294897810016
BMP4,0.04335979349609226,-0.024760976028867288,-0.02414943259328068,-0.04962554138085944,0.09842183948891345,0.00706667966673008,-0.04480248130414213,-0.022874886402268185,-0.026490218063887117,0.05315579411229638,-0.004751003735297844,
SCGB3A1,,0.01567167846124405,-0.021376980772701875,-0.025978580002609622,,,-0.013086267165402702,-0.06342257325314686,-0.02169282079338653,,0.025595813358627605,
IGFBP4,0.014622984832633875,-0.06098384184175645,0.0059922700553240536,-0.04782799886196316,-0.24392221938087735,-0.043903048986146574,0.0120784208756625,-0.12373692360578463,-0.04065385662081462,-0.06770498657337636,-0.08899652951414753,0.019405688405324303
RSPO4,-0.029003675575786807,,-0.00946170730866751,,,-0.016624608409484914,-0.0130862652512401,,-0.008418322710491153,,-0.04900366559859244,
LEFTY2,0.034738859644950285,-0.0005629150526374688,-0.028089956903128765,-0.0354221161444459,-0.23397449093202632,-0.040940603095432404,-0.014349249896525322,-0.03274794446878205,0.00653936647646054,-0.0749955975805118,-0.026883515587842605,
PF4,,0.04817853336280686,,,,,,,,,-0.04121584362878178,
ANGPTL2,-0.014441129903384992,0.04975198934151806,-0.05420213962549748,-0.1061632285632688,-0.28336518264932237,-0.05145853964161066,-0.0672488290092898,-0.19049062336137268,-0.14758763838736047,0.01159039389172124,-0.045430572505617633,0.005730680166230397
LRIG2,-0.14622008422051858,0.01634648845866421,-0.025027445294613024,0.01181979022347827,-0.10166926837253051,-0.055202512742096005,-0.019335280781857676,0.0353266997335821,-0.009208285780165932,0.03235415037615812,-0.016601182615041017,-0.014715526027036982
ICOSLG,-0.018086246469301598,0.025934596333957706,-0.022215245661395086,-0.015419828188803483,-0.1550559872723499,-0.018495816701499322,0.02230606170416221,-0.12873677706004974,-0.054012964148195154,0.01873804590216774,-0.07749494185501357,0.00901922885736802
WIF1,0.2963393966547107,0.07321212908405138,0.10581272611806572,0.13707907228521374,0.41840343800578983,0.09468241689046335,0.09277234954887974,0.07397306829469523,0.19616731504826135,,-0.008566379529146748,-0.03632423743866227
NPPC,0.07451838175511692,0.09299834251494085,0.09460556031373979,0.08355683315950407,0.029910062295275434,-0.02502494489159827,-0.018186706212184503,0.06913984834262785,-0.08676740816990622,-0.02833549479938926,0.0899695018752223,-0.08072843932268173
LYZ,0.04687860625735048,-0.023592590324642115,-0.06501017652315988,-0.05972879576886624,-0.22082054964042683,-0.05285326019465616,0.009528543692463616,-0.26956262829922994,-0.038230451698530864,-0.07659977845448626,-0.04592665567775904,0.050506016681070666
EREG,,,-0.03472007665979156,,,,,-0.014926515318839012,,,-0.04934538429022145,
SPTAN1,0.13767938228620014,-0.020309390979921047,0.10054208057617137,0.04172264074523644,0.15652368458642626,0.053116413675273866,-0.028646191375282407,0.3529998450151047,0.12790159441165397,-0.021391597534726477,0.14203503501738796,-0.07904432848425978
LIPC,-0.020641200134410103,-0.024577143968876027,0.054181533237247795,-0.03604210668262807,-0.07398506111950878,-0.002786929499269318,,0.017338942556903606,-0.019402040187037506,-0.029237825543047262,-0.008237612730315768,
COL8A1,-0.14325787102252,-0.06930569276725534,-0.03280259462733909,-0.0703809703451612,-0.12161593397591555,-0.050078942007869526,-0.033396954082209794,-0.1089312008661213,-0.11638550844134232,0.00463680965798199,0.0017815799787284537,
GSTM2,-0.031247499740829736,-0.03607994877330523,-0.01784539552740784,-0.02461689658631281,-0.0722242357319349,-0.0395257200917678,0.017888371718033282,0.01766004820214992,-0.019123162312582008,-0.04328816792980727,-0.006375809232314125,
SPX,0.09536199900020627,0.05327672545438493,0.13401741973374287,0.002013742836815176,0.17277061596588628,0.07804169425159081,-0.020607233777722316,0.20107455078406716,0.16271940480091418,-0.03733990098953591,0.20292140165965014,0.04395888779669137
MFGE8,-0.06805081142795516,-0.05259870391884519,0.09217404736835222,0.07074468104272238,-0.1411668673073353,-0.059452185667981584,-0.021457079447386715,0.06778302335090343,-0.061771721771882136,0.021363522489541254,-0.05291780970814785,0.12533359407942804
TGFA,-0.18450052885498244,0.03634744139008872,-0.06943430573353257,-0.04277904159746844,-0.1839913440518972,-0.044054816027426495,0.011953224084650172,-0.17253285707460786,-0.06799313078131597,0.048372543080547524,-0.0496625150590376,-0.06727208813062267
SLIT2,0.39132010140515244,0.005721503977138702,0.03996583524565217,0.10281571018472586,0.21094289625708756,0.03123548963700477,-0.03573447325459844,0.17400770776921687,0.1460849919913617,-0.04415451196254782,-0.06700420967531928,0.20794100461184342
PLTP,-0.026233139474418937,-0.07857879326016128,-0.1278773424430474,-0.050104562116655066,-0.3458150917107753,0.11098026163014114,-0.11825773702834531,-0.361618662965593,-0.00972979650863809,-0.006651912347276618,-0.08102627233902211,0.010664449828139735
APOD,0.10262777485933285,0.002561299759533214,-0.052027900715916856,0.019567097294203927,-0.28279876157640976,0.11212600839007758,-0.018890605953863684,-0.21608536240770793,0.14714394842478482,0.09846625953859375,0.01956518280460299,-0.12659572605292782
B2M,0.11426397022907615,-0.08398736143657927,-0.12339768791236853,-0.10964174672788321,-0.4319376153151259,0.036988397022662496,-0.09360307837177535,-0.43184117192405863,-0.18770724673628691,0.00944186464971267,-0.04070470105267598,-0.030206273714837528
OMG,0.16580288686869268,0.07818944179633226,0.0977070492852464,-0.012290981452008413,-0.06614836403641103,0.03721539008453791,0.013938096829016042,-0.020691716760295062,0.15457265050998742,0.06710822914129441,0.2181999205760288,0.06667792515843068
CXCL3,-0.1064737300561533,0.007232107310369002,-0.053410953540376185,,-0.029869950421530542,-0.048569146212524845,-0.013999537687421394,0.010740292311527132,-0.022389015947522718,0.002952217711979016,-0.054429861324002224,
CXCL10,0.024616741797688958,-0.06746747328388936,0.044274733913989305,-0.001255071578049363,-0.2986208763363268,0.006963015455484671,-0.021266322397165985,-0.07324940748010363,-0.035578855809198416,0.007923314949718057,0.06866528636682401,
RSPO3,,0.0010599406256238586,0.25335646999333916,0.14394748927763057,0.17536083162923,0.0621757584553916,0.02466673288970643,0.13344054756698226,0.004971767174225739,,0.11322419939752773,0.01954474414791758
CORT,0.15534972382897147,0.019466820169714683,0.1488574668767428,0.06446641034768653,0.2046316715175699,0.026251998909950364,-0.015387710118667111,0.0024196920097854006,-0.014980905617451343,,,0.13052263551046778
NCAN,0.0060248423910175385,0.02974797264351689,0.15247654429136123,-0.04955171996927708,-0.17640176481450598,-0.12428450096831442,0.008136155025290434,0.14461566498853184,-0.11268378599126612,0.025957636589289085,0.10200170257941993,0.015048391535687988
PRG4,-0.04437974957832381,-0.029103768804289575,-0.017103032404987985,,-0.05224080588737342,-0.021245589575475253,,,0.08503289243964611,,-0.05820183718540973,
ZG16B,,-0.026836000080293996,,,0.0014955144832754193,-0.011357755026248247,,,,,0.006637292827455149,
TGM2,-0.0011232456578685725,-0.04502022537745457,-0.06625720939312889,0.05071182165372748,-0.1313931110681315,-0.03961378299259381,0.005928550988905676,-0.059501861825960824,0.13484349820614464,0.024479605572471422,0.018346583204715623,0.013056975648290383
VEGFC,-0.03184335639369928,-0.03695302447150442,-0.012112630275908384,-0.0012195104528884713,0.006888447985886987,0.01820038897127885,-0.05439919213589011,-0.059878597296274115,-0.027915742121713133,-0.026645906428618457,-0.0918950194971624,
WNT6,-0.04038585925253803,-0.019566461364756444,-0.02356633206737335,-0.029858462890010647,-0.05049897508887728,-0.025276278706707882,,,0.09002521604522745,,-0.04543804164203357,
NRG4,0.010398787777718119,0.02199957296382084,0.0976716090025697,-0.004209488402475756,0.03791725317952672,0.0790515564407782,0.01096958204777135,0.11453513130920243,-0.02153048494866173,-0.032251743961020374,0.13755875020753588,
PMCH,,-0.02054344529012269,,,,-0.016624607607167996,,,,,-0.06616634604832844,
COL9A1,0.05600149994789373,-0.053834406168079746,0.02901463433814949,-0.06817987877656327,-0.05255821873040996,-0.030440266865173166,0.01670416671064096,0.018870350586420098,-0.03710928723736237,-0.047016428450681096,-0.056176697457358496,-0.06382564122175324
GDF11,0.12057111698867441,0.0009751453550859237,0.025844261867103136,-0.04199876444771907,-0.20763901095363682,0.0032492215928788624,-0.010531340593071318,-0.01160570051785152,-0.07878682893254083,0.03966263326835578,0.003282315141995065,0.04193978305130776
IL24,,,,,,,,,,,0.026603565507691537,
SORBS1,0.061078991733506706,0.022950417562748963,0.022287354678914476,0.023844884178062627,-0.0024167152501378747,0.042529688901051306,0.00012197238211235592,-0.0669298215934917,-0.011483398118138406,-0.020616395620030332,0.05679342683964105,-0.07562925913573945
DLL1,0.11955146339296939,-0.012714525710710616,-0.0026510162142575626,-0.04291928011185907,-0.13271200310916628,-0.0019145689665846881,-0.011120568524235753,-0.05959179392978472,-0.0466207979879999,-0.02002407114390858,0.006455802910367926,0.07755260165875215
TLN1,-0.07323837939750934,-0.0611653703904369,-0.1097312991486333,-0.07785743078584444,-0.37442206147642065,-0.06109288898202903,-0.05130787354079627,-0.24354617418294602,-0.1546376283898206,-0.018741576964717385,-0.09904968654541965,0.047343275038283124
COL2A1,0.0837429827155682,0.009060370007385977,-0.015275602498357905,0.01420655294439161,-0.05451127000235502,,,,-0.022729447719242818,,-0.016353291368835756,
SHH,,,-0.02024925540554799,-0.035307894388310335,-0.022981084733482822,-0.06029950608983865,-0.015025368542384657,,0.10660433277136022,-0.042881797779264944,-0.026270305810778147,
PON2,-0.005502944676042887,0.06433053473254094,-0.08327908599593149,-0.03231114212109779,-0.3915208519333957,-0.028357394168957713,-0.0399369712981587,-0.1780189627441522,-0.10965779848299054,-0.0018836984077498541,0.010702261321310901,0.09794520432131223
ICAM5,0.2771607945016595,0.024582797599243297,0.24305532822510306,0.0028101467075948975,0.25243155552220864,-0.01419827310037439,0.06700339853624333,0.1954697670139786,0.13145489073399555,,0.09062787778191184,0.0952113290719027
HPX,0.13924417190760083,0.016572909880118294,0.12558190104701217,-0.01744463038842345,-0.056219631566655374,-0.02228889030954501,-0.013086265831289282,,-0.010058006087780319,0.03242023334401467,-0.004868716536265913,
SFRP2,0.1699461404577458,-0.02572912701466922,,-0.0036921881817301824,0.007752928721510263,-0.018576332541792608,0.03072390315014506,-0.15091595370204702,-0.017168719823752045,-0.024272446457317565,-0.06425199114322025,-0.028252900294584025
CFC1,,,,0.038447482516532204,,0.18064504591112218,,0.16840944102734215,,,0.09869947098944826,
CD70,,-0.016881006760840818,,,,-0.005914038496449492,,,,,-0.03657014062977605,
HP,0.0983176488245293,-0.030348260209980125,-0.0486422770841579,,-0.10819606945031872,-0.03135250096892429,0.0029628600572440666,-0.1382893268115141,-0.01830536861085318,-0.041306180017745185,0.004224823991612999,
CXCL2,0.06620955372304596,0.014727026733386894,-0.08416621970230279,-0.022158430527048394,-0.09049569684321414,-0.05281106803305801,-0.0023821807002540225,-0.09274781085915003,-0.03428128477111528,-0.027987492977613007,-0.08280199680791873,-0.07082452326702837
NPPB,,-0.011320649056442521,,,,-0.012516270105755008,,,0.03675609332760366,,,
CCK,0.3283396746150362,0.09514683695528162,0.1993588091775124,0.06333338195105169,0.4118998500446593,0.123415613598287,0.11157795420008942,0.4332340930754478,0.23141072604786928,0.0030448191363749255,0.18543639531272713,-0.014272602057683123
SEMA6A,-0.06351286700540507,0.05891770918124529,0.044184988092160704,-0.06295417537912143,-0.31097362272362983,-0.01764898114364867,-0.008474593963470826,-0.178759429714262,-0.15081639452790213,-0.03323226236631985,-0.06165001832128419,-0.041803803836057446
IRAK4,-0.03891242207501373,0.002131016297499539,0.04103515776623817,-0.03185710273044536,-0.2090108130979372,-0.03419086012387195,0.002002802041256937,-0.07341942584966318,-0.05400914826332216,-0.004290106543903038,-0.07931611985813164,0.2930478122127056
GSTP1,0.016577544590806344,-0.01638552279570685,-0.06834691942757837,-0.10884735824978502,-0.3825786382831638,0.12230228616144251,-0.06947222460391603,-0.33702024018247656,-0.14379747928869877,0.04590340437666304,-0.02861815142749852,0.05609346781515455
VCAM1,-0.08959509522396848,-0.0634496140682948,-0.08721398172972143,-0.05020122281674023,-0.27796408092541386,-0.05401025502935951,-0.05058732349358473,-0.1601761843483141,-0.05956114873196234,0.05794346867110551,-0.04158574860479755,0.15748486444091056
NXPH3,-0.10286984887238715,-0.04838271838996702,0.03355836402976723,-0.057972827384836806,-0.1454572327717106,0.0033921630353756795,-0.03796272638267541,0.19013711991348156,0.003834962380884956,-0.04542764327269688,0.03748829331879384,-0.07544173268064149
MTMR4,0.01619666806733878,0.038954999182234426,-0.03976606098133835,-0.0015291132005804946,-0.05815215629694767,-0.030114728796542735,0.020092180304684883,0.1376328129268563,0.046187199638174026,0.07505517822414454,-0.02903461694491053,0.11651777382189138
LAMC2,-0.006064783504482101,-0.019596113028372636,,0.0227479716217846,,-0.015756587695669035,,,,0.03482274358339101,0.0008186004799466328,
IL10,-0.043605052718332815,-0.00828571710870497,-0.007249914898595747,,-0.010066334515026813,-0.04926544619184099,,-0.15372422187124452,0.028832540158868644,0.04062750108723297,-0.08158188472992597,
SEMA4D,0.1761373889324219,-0.0008971082197026415,0.04337856835950071,-0.030046050117871908,-0.0025882925248885257,0.03993210588353529,-0.008585435285088807,-0.15786979288032588,0.03516717382487749,0.06429557379236765,0.08657022958661613,-0.004312258941337088
TRH,-0.02950003630527638,-0.07435147841930112,0.03263358019278911,-0.035128245396098295,-0.03494358371854347,-0.04152114129016734,,0.14715610555894754,-0.026447792953067067,-0.060988850457187806,-0.021458725128472415,
SEMA6D,-0.017195556480202767,0.03724034778252631,0.05942402295678209,-0.06982559151805104,-0.21682636162536958,-0.0508659392884431,-0.026607331473294055,-0.05186141267187236,-0.14393327402205303,-0.042640130812298636,-0.06138544331388029,-0.015744446416092097
CEL,,,0.007767568054767514,,,,,,,-0.012249929486165625,0.06814973954831924,
PDCD1LG2,-0.005808883056933035,-0.01957689250769701,-0.010380216347855404,0.07092083452836268,-0.07655189883259708,0.0016188651390047744,-0.03402032847300618,-0.07869709183100028,-0.034387447912015874,-0.020692474795500317,-0.019230636845395152,
SPINT1,-0.04255432535030261,0.023583954536507513,0.062440389027334085,-0.03716015347659614,-0.07409050068694482,-0.02737362794371897,0.11325474736157796,-0.05533541098905275,0.03172182871464137,0.012881364831342553,-0.05270606489218314,
CTHRC1,-0.017174631826507705,-0.042691378177553495,0.041986150633497615,-0.07732379599442604,-0.1971132890699423,-0.030065168970987946,-0.015669851226868373,-0.01858298904513909,-0.04546606542852805,-0.013002777145483419,-0.054769418354994284,0.0564536471519697
PODXL,0.039687632623557983,-0.029832537081762166,-0.07557374833183987,-0.054186760461860994,-0.28403213713965497,-0.08577328452432981,0.02928820590214522,0.03432416599506118,-0.024515280820813664,0.04934379386392442,-0.1806978944013379,0.10053681286858503
JAM3,-0.12195456095577789,0.027160419209523976,0.02474138806741607,-0.007835776336189176,-0.34365962789664717,-0.0762174587080119,-0.060768543399714436,-0.3169823842808592,-0.1029081562522233,0.0064465027644906945,-0.11905296330264102,0.03753137806571472
TGFB2,-0.02056679323201516,-0.0091424783870978,0.0831368998387257,-0.003152627377546082,-0.31808391790230073,-0.0548275643730663,-0.06502933001029435,-0.05378949373199241,-0.02796401194576293,0.032199614134014745,-0.03259356811748229,0.2520142619708008
COL18A1,-0.0043114079956338485,-0.07313152601626467,0.038261918775484384,-0.023741257517927782,-0.27781508154788254,-0.05491817382233988,0.004542829513469785,-0.22273580699062803,-0.024204009004596235,-0.06000782280289827,-0.0916432579115744,0.09857744925002929
NODAL,,0.04025607764514367,0.01738253700859147,-0.018158393513560366,-0.14365589877397808,,,,0.0060003437663403835,-0.046908415925563426,-0.02407699656544666,
INHBB,-0.06954458832933241,0.056730884721447064,0.010358043943089543,0.015960154717630324,-0.17639484135750447,0.045105387772184605,0.011223871456825612,-0.016882979073259117,-0.0657265811511552,0.04788369824627814,-0.03079165476059477,-0.07629738427178481
LCN1,,0.04958117021670542,,,0.017855974860476232,,,,,,0.03052482917725984,
ARF4,-0.07449261447579666,0.0024500323647755743,-0.0887012742701619,-0.05360797406480592,-0.169459665213008,0.02654865621171225,0.06286117145559622,-0.02613285428874021,-0.09782465035371565,0.0016464872242001624,-0.1257822996465911,0.05559327764908212
CXCL14,0.19653180187596472,-0.002273059026634902,0.17750656655709526,0.03766042583242219,0.15547857010240398,-0.03707707596944876,0.08987521738952153,0.015637970081892976,0.14782666877479259,0.059705233803918956,0.041173539371086254,0.01761748428007048
LIF,-0.10272727738102044,-0.04975943210405985,0.008060062691025563,-0.03624485907160388,-0.1269078240786696,-0.046027183662997656,-0.01551406689642209,-0.09277903901072335,-0.03182859169052517,0.03600277450454956,-0.13930820632485305,
IL17B,-0.03285105348152054,,,,-0.07900318811108872,,,,,,0.023317697809461586,
MMP1,,-0.013658745945692599,-0.015032347720673543,,,,,,,,-0.08561808092822233,
MATN1,-0.025883568446754025,0.027844640106480148,,0.03342377910622358,0.04639117398285825,0.030705658605121432,,,-0.02272944489067181,0.002508416156579266,0.03809335107222221,
ADAM28,-0.0664793788723676,-0.04200316925109229,-0.006030035646839873,-0.024861081180470923,-0.1937434388916232,0.07488604243307373,0.005343362210972375,-0.20373257959618327,-0.005764544384891683,-0.04607600896984605,0.01984945334651812,0.10315142846914586
TCN2,-0.05148363083885225,-0.07043184726724332,0.06422732826228575,-0.0241793725439526,-0.21212577692769916,-0.03837691477309371,0.034294681860250024,-0.09057248186546052,0.03732236178630361,-0.02811216571924099,0.004585526627971695,-0.07454784335765
