,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH881T1,ZH916T1
CXCL8,0.043821113544285965,-0.017298397726429292,-0.028339665252448985,-0.027129392521494263,-0.0011805404155221081,-0.008432177288512258,-0.010426471146152526,-0.0023029706380202383,0.043417007538057946,-0.009529964023565353,-0.013023626192764638,-0.06995645854009808,-0.03497569615004042
GRN,0.09342813730319914,-0.003700939559645277,0.0022806162220968674,-0.003714270897712489,0.025967445880768145,0.00012743547371740787,0.009919999158508335,-0.029300595562975006,0.005066845352352302,0.0015789176440371758,0.015429560552204008,-0.04272871030111104,-0.07234145920022927
MIA,-0.03169262441614882,-0.016429900729779012,0.013596667767217912,0.023392166429802092,-0.03080326497626322,-0.030568981054045687,0.0092019968556671,,-0.03759611768723076,0.08494596157771644,0.07408787288434746,-0.020700353387642,0.005209696595742542
COL4A4,-0.0277979395723159,-0.02763019943849355,0.009785727306610635,-0.01814663998038964,-0.014128249490402657,0.005785890737167156,-0.021391134320868723,,,-0.024305081582183332,0.015419576024742324,-0.024960044584909274,0.04611916033334799
TAC1,-0.05297875495116014,0.02014250757516998,0.03975762361812396,0.033160090604854406,0.040135394530412975,0.05009042680177207,0.04408579127741406,0.020506701313471046,,-0.04307369118589866,,-0.023021379004670134,-0.018793968170475572
RARRES2,0.021943819032369527,0.024953332763118875,-0.06132961239426431,-0.03916089276712841,0.029775350406774863,0.10181405877581583,-0.02535748387348152,-0.03889826143710161,0.001995811387526167,-9.825622924475496e-05,0.03694342079272076,0.003267245934234237,0.06565410672332342
FGF7,,-0.005108673080770446,-0.025039943262053846,-0.030654231082994296,-0.021529077719532264,-0.027678098361766216,-0.04440359902009437,-0.0392670435670768,0.024911085101289723,-0.03854219544105125,0.014589968843331812,0.005311613909056529,0.0622750021325209
HBEGF,0.04665452187044015,0.02035283172285996,-0.054885043682570564,-0.02390223422995579,0.08742319411858991,0.0281063786084984,-0.0079380126244133,-0.046542533970713076,0.029927888804522802,-0.041416689686226534,0.032174389783236,-0.010542637496620152,-0.03620276515153907
CSF3,,,-0.008205090962662084,,-0.01494741602581145,,,,0.07487739859130908,,0.02237676081116617,-0.03466337784099949,-0.0150518209495198
PI3,-0.024350376587080613,,-0.030115463338704924,,0.006682817100439364,,,,,,0.018210604101132576,-0.00552783722354423,-0.032702606446013645
PCSK1N,-0.02415038158250743,-0.00939284638349965,0.0571837788939816,-0.020436436278020314,0.00410356360745501,-0.010666218629643471,0.026852743219619328,0.040831663944357166,-0.0026540643506421653,0.032148051997636325,-0.029996959675365413,0.04640367194778125,0.02440587675669277
NTS,,,-0.0072794315059226625,-0.022152924351053357,-0.018372172340796192,-0.023468341146424147,-0.013503243420328555,-0.01943263674473986,,,-0.012096784904366548,-0.020374917819228157,-0.022289694341608768
SFRP1,0.06718750240760744,-0.031307917561913985,-0.014919361823403192,-0.05527028488068836,-0.037873725998566865,0.0062410022268881106,-0.01526394617283183,0.03806451146148611,0.09000367578957928,-0.03496247585395737,0.07399353963677936,-0.026032796104349474,-0.02177173831475487
CXCL13,,-0.009813142381296833,-0.014785278095946534,,,,,,0.15188379755463177,,0.04415249602378304,-0.004899612921408815,
MICA,0.10008183520984332,0.04059604525432434,-0.03276567569458078,0.027957619055553867,0.03612034847522025,0.019594283625209194,-0.00048673746404837216,-0.050541640539744026,0.054992440964307686,0.032268499329088464,0.10114535566323497,-0.025218020113814722,0.044924963076944664
TG,-0.008572659688227277,0.03826249125346358,-0.03164339389500986,0.00470216028578191,-0.01804019382810558,0.009123338158053829,-0.0110464514484964,,0.04278692224728617,0.04041799300668152,-0.020325411826524704,-0.014614322796526403,0.028460582109739847
ADA,0.09196648878758387,0.06531878896587968,-0.037787442356366135,0.010007981246774825,0.03047359830865053,-0.023493195324941173,-0.01794032550857492,-0.0296653767824085,0.07803611179796667,0.01671942709600473,0.055122284716285344,-0.02462951167886908,0.024101949008760705
LAMC3,0.07388000563812033,-0.0311896046570441,-0.02825462561665499,0.02030241977348589,0.0887719607080082,-0.03324341002294078,0.07483150856418284,-0.02073882965974571,0.04647364195265377,0.028928476068075932,0.04182454536838513,0.030451202828156845,-0.06513792335310069
CCL7,-0.014722695665497974,,-0.019602548992102092,,,,,,,,0.05209214899858285,,0.061948000520789165
NGF,0.0015841960792349848,,-0.020923680789765444,-0.02440093843242664,,,,-0.01943264953984182,0.07040277129985997,,0.05863347020965708,-0.02597372479664012,0.010632103590210778
TNFSF15,,,-0.014513660754019827,-0.02962808874930652,,,,,0.003595205458991004,,-0.0030620952060600426,-0.021525362542489473,0.0231378322881092
HMGB1,0.031873286874066126,-0.01763352312755869,0.04317189600732781,-0.04209422942674733,0.016886320586781085,0.006904080498388995,-0.02963722692128189,0.0033092301513785974,0.09689881334879868,0.03546355228530298,0.0010306991723179645,0.0072624632468488775,0.02393117674768987
ITGB3BP,0.032626301564471716,0.034554494401630866,0.005113024447282207,0.007759977127053514,0.07055646623580686,-0.013890400210777944,-0.01205521838559518,-0.020322247563306486,-0.014160272451062071,0.04782528380969755,-0.013310384263942054,0.006420692138832866,0.051151545786243424
AANAT,-0.004791620797281649,,-0.013077676339817114,,0.015308717587571257,-0.017827611511976683,0.009806334077102297,0.011470840719685549,,-0.02289845062584237,-0.020112693145942412,,0.008173041674361838
RELN,-0.016010511194549843,0.00014746580248853504,-0.01788919141172588,0.10804021480093438,0.0016692902906445693,0.007313175819819926,-0.00781657808784182,0.010806605668358187,,-0.025350561289140795,,0.09205260241096065,
IL15,0.0004917382409729501,-0.022344823997175044,-0.010415267497074478,0.12044774272949249,0.042517305250022924,-0.03846360804417173,-0.016214752664180043,-0.037438385571855415,0.08670681152083147,0.040726765937182545,-0.01207005078845469,0.07715598263219894,0.011802014586639287
UTS2,,,,,-0.02728892315277326,,,,,,0.08338282638323134,,
BSG,0.0017887088629881796,-0.041595278001000324,-0.01705898301708645,-0.02935970028900848,-0.01289053724996086,-0.033445924456005374,0.024632097449407756,-0.04396217938225002,-0.033466354277378374,-0.0028231508241904207,0.07920797163761614,-0.014269347692481237,-0.001873443367780237
ADAMTS3,0.0478523121319293,-0.02024580208417745,-0.04770018716737945,0.0858263684428413,0.052499156872601295,-0.04007256163594953,-0.028572216368424254,-0.029336601943623586,-0.03643137097724062,0.004185344801096223,0.02196525666493489,0.036197995819235766,0.012343668819609455
CD34,0.07924923736667208,0.10550834055775994,0.014786186085002616,0.04089946270820092,0.04500814252873394,0.007077242135081269,-0.02382388593882377,-0.03494304182757782,0.02903043079042358,0.021636316241903545,0.032221844300002446,-0.02804360662213921,0.006198938151163804
CCL23,,,,,-0.01534148385888124,,,,,,,,
PLAT,0.07137601958630208,0.0005874153312500279,0.033673667726506,0.031217614055167164,0.00044326172050322324,-0.05497179276042054,0.04405563045905951,0.001967391786224387,-0.018078224924798277,0.024162625758692293,0.04601669728322804,0.030383318411998032,-0.02733134731975958
NTF3,,,,,,,0.03577615119982149,,0.017996549069047317,,0.056385432917127214,0.07043024109115613,
LTA,,0.08767885052090779,,,,-0.01716984781371821,,,,-0.021237257227833782,,,-0.02245998032916375
CKLF,0.009873284055017861,0.03240893357360434,-0.014234779366663534,-0.042859871364499,0.0007608152648387515,0.028864587361929945,-0.023286673609036045,-0.08692471504672593,0.04215489995357153,0.000733784542983032,0.08219263679271986,0.016966416489022484,0.0100244171391508
APELA,,,,,,,,,0.04146701139073487,,,,
CD24,-0.04856152909533584,0.0869599806888072,-0.01829293205707998,0.023855031804708528,0.05477462983294044,0.017788094133778524,0.023813194887509798,-0.004365616700063572,0.07927771854870451,0.014381003808262202,0.023123938871067423,0.06579706557597383,-0.028663278012231737
HSP90AA1,-0.019421294055700675,-0.009977047971566554,0.04311267131473196,-0.013484478282821826,0.006525435077465723,0.057430735127450366,0.02381803760591554,0.011209657291255835,0.031192606113822057,-0.01552487171415316,-0.10891277275439322,0.01744693914388427,0.011322596488734094
BMP4,0.02685725126740015,-0.013673134606104843,-0.02537934348489348,-0.04209819376954682,0.019164492360410467,-0.0021665510607127986,-0.04682492055001486,0.045566281706220575,0.03161461004105906,0.11343988494932206,0.03126269624743535,-0.01914363955914928,0.015110476291033055
SCGB3A1,-0.014722694193248079,,-0.015573898086778244,-0.026911732891411733,,,-0.010740765600047678,0.0015020957063866405,0.018689194311090583,-0.014819077242601519,0.10660677723854915,-0.03585616730310536,-0.0330714480158339
IGFBP4,0.07341794346097756,0.012640062905677797,0.036284863908180295,0.048316540899598706,0.05318879844346512,0.00510045920180025,0.05323642987331325,0.013713242630271046,0.06494430422665573,0.0028111103240325334,0.05922651618810907,-0.03343022923390373,-0.021158992382246482
RSPO4,,0.057038787804776905,0.06447554928162716,,,-0.01996957828108331,-0.010740764028967736,,,0.08821498921892729,,-0.030104480950694488,-0.029622363012159463
LEFTY2,0.08978104938552309,-0.013056883120580082,-0.02789968368492705,0.007986747968876063,0.09120954025772601,-0.026778667702197036,-0.011777379120193448,-0.01943264953984182,-0.0032857917793566844,-0.026217156877837766,0.06764550781313886,-0.0015255248709412836,0.011607196129016523
PF4,-0.015272431887385484,-0.01173291180590279,,,,,,,,,,,-0.022459975131757706
ANGPTL2,0.06526645048528819,-0.0007553056352260705,0.036335011330383506,-0.027527139413156567,0.030652392885895014,-0.03628395142186468,0.04134717919714339,-0.05080097127629421,-0.03750782264896039,0.007311694984087149,0.022851470410077776,-0.032083597333119045,-0.03701245739116083
LRIG2,0.03584334978203099,-0.02096644801106789,-0.06419463362059229,-0.03903212440496907,-0.011930744862816754,-0.010681240115179541,0.0013556119427031391,-0.01085618400093563,-0.019304700721742077,0.009809578390623235,0.04459297227474751,-0.043944500012617835,0.022270073867799254
ICOSLG,0.10035936984044705,-0.03651406813758289,0.030268350994206165,0.012750429642987194,-0.03698218643995151,0.006302602724020988,-0.006348091249938855,0.003908233817722052,0.023337524892358862,0.007913946698206593,0.036968245388793036,0.031135078083226343,-0.01450358365298764
WIF1,-0.02748026226236257,,0.09237845267275681,0.014303665114719507,0.0005446436733119096,0.057218201279101544,-0.005941890475035959,0.11542232077282558,,-0.03586711348596674,,-0.027985031021076853,
NPPC,0.0035562762296570704,,0.06385510000892794,0.06469247486983477,-0.0018149330222599468,0.008140262385023536,-0.014927033507189871,-0.04824575729169372,,-0.004793975528640186,0.028124064584398804,0.03836709314411441,
LYZ,0.044095949790168114,0.01655266060604337,-0.03758768792920583,0.01935575262014651,0.02494687271479612,-0.007634155962389195,0.0011517768642630136,-0.0257881242339246,0.07308371094831877,0.0029885336592094377,-0.009549631253773606,0.04163918565443258,-0.021117795299098328
EREG,,,-0.025294822557693594,,,,,-0.019990517410813913,0.022419665368329962,,0.041848309571533196,-0.015834129312061556,-0.03391976499749955
SPTAN1,0.011223470925494977,-0.04260619496289636,0.07453666134732373,0.028220394887245384,0.009380606544325138,0.06237633533313574,0.044498970864886835,0.062402997466652406,0.050631029722083346,-0.013309804028704061,0.07593896583244396,0.0025831316288293968,0.04420001027511242
PTH2,,,,,,,,,,,,0.016400298075611962,
LIPC,-0.018697470909340298,-0.017658659328350243,-0.017402574573850166,0.0621570633590198,-0.03526452900496924,-0.00734853864909306,,-0.02102742467561695,-0.043846136160097,-0.02275658755662776,,,-0.028397909615990653
COL8A1,0.024979598166451067,0.050747928576625974,0.006026637487892879,-0.00444913883343449,-0.04728604143224314,-0.03411318732507323,-0.008336023776290825,0.03847759737450061,-0.03347913955482341,0.03328938350238779,0.0412993509294179,0.0006489510141029861,-0.09700706817863747
GSTM2,-0.0043777780317133825,-0.011935306395048188,-0.03523758003140029,0.023831439853235915,-0.015653252852915973,-0.03535415118102073,-0.013531945504333625,-0.014084651403607677,0.06080465592477952,-0.01471029046606853,-0.014959982248425313,0.04729010940667072,0.122252628960021
SPX,-0.007793733902432421,-0.02935101769473337,0.044046228972520335,-0.030892646859190475,0.02151088204084192,0.08232291260469442,-0.010089332112509074,-0.06893493253666157,,-0.01869756107661626,0.09115517009054101,0.11385315840154289,0.139299258073136
MFGE8,0.015877621606306076,0.011624295547462598,0.023224538347999292,0.03751790434846985,0.03868663917035253,-0.06169160073053624,0.03430086018535278,-0.0035956456053158796,0.0030949274545841064,0.06455025363322062,0.020708218438768525,-0.07672505940841975,0.03836393500663457
TGFA,0.015285969086747902,0.01256639029425693,-0.012994542372149354,-0.030614941477597937,-0.03129860303612236,-0.031105000336783983,0.039781873177226576,-0.01397945923373714,0.005182271807506939,-0.0037732739835582363,0.06093140300666588,0.009390854741286153,0.024367647143731498
SLIT2,0.026186387894277657,0.003111643835331392,0.0010557530983400798,0.03699175973675795,-0.03642458238979086,0.03794821820346085,0.028503174784866855,0.04223203129980804,0.07188588406374359,0.0014409285928752825,0.05506766824015979,-0.0011936598402572307,-0.05613000462406583
PLTP,-0.011564404075537445,-0.013139265682825692,-0.049535247032126584,-0.01189517351275148,-0.003533857670836706,0.010421961596872824,-0.037079105545951604,-0.017098141495513006,0.017114599378477827,-0.03457986085753497,0.05526386088866757,-0.011702839204103671,0.005791105665087131
APOD,-0.022138035212143893,-0.07028910357337786,-0.015265620592847253,0.00755458669858114,-0.050200168614463844,0.05149263053242003,-0.01114976621899146,-0.03703994640529998,0.04441271817105153,-0.006306159432061221,0.07001819232638405,-0.005432606149441002,-0.05492262553395352
B2M,0.0972839669490031,-0.015163999100269079,-0.06715561256667534,-0.020603456913197052,0.016639706667166066,0.03177987449776586,-0.008415055390500342,-0.04090594047812204,0.08874429456919866,0.02915268110450785,0.1280000621512203,-0.013361772350663777,-0.1091490159104515
OMG,-0.02149657066140683,-0.03531696524642246,0.07408524402700363,-0.00037911671990042,0.016497776004846268,0.030344807210564508,0.018149981745979246,-0.059429167708456215,-0.022207798271139674,0.02092540083346389,0.038937349195385766,0.03291865263418795,0.11483315399028778
CXCL3,0.008714480687316112,-0.010094678455857226,9.770836136166731e-05,,-0.017702500027315736,0.005889260349699987,-0.011490347163869747,-0.02814154688238825,0.03017377381497886,0.006906267169693392,0.04037578994797716,-0.0431373875112441,-0.043183411602506716
CXCL10,0.004792064964542785,0.06674392626715428,0.03540505421043683,0.022575773626003902,0.01813681970568066,0.028412014425920895,-0.01745467833996914,-0.008420856872005939,0.02405052143649354,-0.02430508311766601,-0.023674179998746693,0.03234572294425215,0.04325408417504836
RSPO3,0.050761270652697345,,0.08824490570133081,-0.019675750561101223,0.012498187379375175,0.007616896703390751,0.048528553633758575,0.023584060947054265,,-0.015982636400563497,0.0007189848939102974,0.054735244186270515,-0.016006357820978753
CORT,0.06684800180429672,-0.005090570228911868,-0.021120638754695855,-0.009244902993723315,-0.03831781122812615,-0.006788138525146454,0.047647916150530004,-0.0013318395686340485,,0.0061140092338164065,-0.026141865948213182,0.012873729873614435,
NCAN,-0.01075320165388151,0.025486486416296188,0.030294923003122406,-0.03599901276152125,-0.008563346408382185,-0.043259352101411463,0.027659179929734698,0.07821678181917777,,0.013500563430291145,0.06149890960736899,0.06700256655528931,0.02672448844458593
PRG4,0.03859527918620712,,-0.01246017323411209,,0.04097925828986502,0.05065977302391321,,,,-0.01868634397951769,0.04312754969583119,-0.012105486334602173,-0.036258714234755456
ZG16B,0.012472266218159628,-0.014118652424327973,,,-0.020706861538169682,-0.013643002740721947,,,-0.020073756824138696,,,,0.040823204455913864
TGM2,0.025345010152571523,0.02151230370510119,0.013821184930399777,0.04234955631690883,0.0034334904622909082,0.03637351691001013,0.019919063855143006,-0.004126458379400843,0.04202184305242358,-0.018331728926733303,0.007877984577335427,-0.048399818406772904,-0.054920040460416285
VEGFC,-0.015764385551978222,-0.018128893415430922,-0.019180335509589856,0.06655876395493981,0.03553475246907295,0.011728945827741371,0.044762276836891365,-0.022589197632886693,0.025261706869987226,-0.019070158866214926,-0.00046269157887614336,-0.0198321280654631,0.03765192409796701
WNT6,-0.023754743981698332,0.08499539399597536,-0.01716891911907063,-0.0037719960966154406,-0.018860079736930876,0.015289689970144151,,,-0.01007480407095431,0.003758058707896458,0.015195682240587679,-0.020491303501497207,-0.024103635138332826
NRG4,-0.01356011958548237,,0.10397412222006129,0.06121807375656701,-0.023888717697248953,-0.015418569379792807,-0.01587877843390117,-0.025165702818937305,,0.023266589247483274,,-0.03975374817688381,0.03675670423239143
PMCH,0.15820061128969018,,,,,-0.019969577317335473,,,,,0.05000738982976362,0.10964531809323808,-0.009154290954982963
COL9A1,0.036889966473683006,-0.011047595444341491,0.009465861601136459,0.04907109779072355,0.013573821237535475,-0.013252843935124048,-0.02275230499216627,0.03328569202071323,,0.043243384585437486,0.044390005368494884,0.027910563886113977,0.0067829752749828135
GDF11,-0.019008808802566647,-0.030120746764560245,0.01768632493329834,0.045862775584787525,0.016783087985702876,-0.021286228378253343,0.04028219246563204,-0.019713474170456758,0.006754472848176359,0.05126180718101509,0.029636573300260857,0.0058919678548842985,0.03547210624715316
RAET1E,,,,,,,,,,,,,-0.017558862769302977
IL24,,,,,,,,,0.08390779527733304,,-0.017374037839507275,,
SORBS1,0.018256178847635036,-0.04003341835459846,0.04944195186987044,-0.011621127083922999,0.010446064703896824,0.014338076514586353,0.01908339552614493,-0.04431671194533659,0.05232872307057435,0.07763016638910783,0.016485522286967026,-0.005569355206368399,0.027924814529719347
DLL1,0.024884179710881055,0.017240171194295044,0.02124947050599211,0.004607879660367592,0.00027724369343441535,-0.007368453461442961,0.10466266187362011,-0.047549085873609974,0.03892706083078482,0.011008217440121735,0.06849022272080106,0.04415279732383809,0.005923567145073259
TLN1,0.08023092433259674,-0.0011221062913110754,-0.018184294117633826,0.02436958122679085,0.0035797988751100442,-0.06680157471593078,0.010894666104152986,0.012054346807303119,0.07770493040348128,-0.0032059403410837615,0.022031215666188108,-0.02063174587391732,-0.023310816359546228
COL2A1,0.031177377120477617,,-0.011128824928698872,-0.02342668148307806,-0.01770250605167269,,,,,0.027417413002750992,0.01194583952477381,-0.013649341861423709,-0.02329466062908641
SHH,,,-0.028212324149359168,-0.02557031723961227,-0.013916320723584967,-0.01725123636210096,-0.012332314442941254,,,-0.014819075947321916,-0.008310151040540314,0.014748750072350318,-0.048204830061099796
PON2,0.003723464253479216,-0.019181827655724733,0.013007385859124102,0.010365585633219241,0.010747133285710314,-0.017731146480400917,-0.041477669039241875,0.01465212425997461,0.05588625436217286,0.010918231521369438,0.07571713845734243,-0.009977041911391675,0.07449759828776761
ICAM5,0.0267320301610023,-0.016807141381195264,0.14428577213759258,0.0282333619658782,-0.012615564025398436,0.05010406903947522,0.034883999642973576,-0.010444458458000917,0.05949164360867666,0.034408338583478436,-0.029158205924837748,-0.001099914961598143,0.004362083674518488
HPX,-0.02626221759637979,,-0.018192716898963165,-0.00473737569055877,0.050983421000640954,-0.01642266591079639,0.0416774858606512,,-0.014190480527987628,0.054331943867772584,-0.02301017122912769,-0.01591386681451496,0.08709731901883705
SFRP2,-0.019573861165020457,,,0.03713106300312873,-0.014128245330146505,0.08977288837031124,0.025798014134101186,0.016475400403764072,-0.02461979708834589,-0.029071234606774108,0.04285541989759827,0.0008870611816833429,0.04973270211897665
CFC1,,,,0.00561371790510553,,0.015545844181879499,,-0.0205343454524046,,,,,
CD70,0.049731526053499286,,,,,-0.004813368192778477,,,0.05577648709051194,,0.028267379261292396,-0.025401544563989787,0.025971372944131953
HP,-0.03320583805901223,,0.010115700812764902,,0.10080400631532614,0.04106514718507343,0.0362107234538336,0.0314924027223607,,-0.010330383861242626,0.0382617230433191,0.03926420380162792,-0.023943763299716328
CXCL2,0.020574930831298785,0.08869829454897296,-0.05248145595900605,-0.03342050032536246,-0.001206299778169533,0.06462404949047436,-0.014927032338954139,-0.005934086672689153,0.07410861242451162,0.029435829930785373,0.0454429621437335,0.02977630245807255,-0.026561515538303052
NPPB,-0.01899370043952647,,,,,-0.015034617929493933,,,,-0.019070160253242267,-0.015187905813445446,-0.022984131108197556,-0.016236669197527462
CCK,-0.0133204517939615,-0.02265601936914402,0.11173652022861483,0.0628623177174503,0.02502230480210363,0.05400016536279213,0.035496169912641026,0.05113851138818817,,0.011753075448741917,0.016101520956378092,0.03206984250514223,0.061332218068928114
SEMA6A,-0.0806570539324586,0.03706403927484338,0.008755552696641956,0.04834708810916375,0.011054229874948284,-0.0060847045516706335,0.01911107340590992,-0.02392773591639901,-0.01912585693250842,0.027661473859982216,0.006155264889210938,0.04493586350416427,0.03327087854448803
IRAK4,0.0038325850750943165,0.01956379461013026,0.0060664885211944896,0.0024405601819814833,0.040486954674855365,0.05083990530323676,0.023084448403622133,-0.05582317966478246,-0.05506151796720903,-0.013883338692014656,0.01048106191092227,0.014704798220920039,0.09110063913486179
GSTP1,-0.010323569287597126,-0.00753059443296093,-0.04176445695410763,-0.011730849587283102,-0.06049983505898445,0.0848082743215567,-0.004575477248591319,-0.005713184480313445,-0.026530000333348933,0.027736510329372237,0.024401889284836255,-0.026117655339952674,0.01355787353006677
VCAM1,-0.03321293523478682,0.034672212237237515,-0.05020848670201533,0.0007047365310553029,0.025021002143638785,0.06711943992793559,0.031212415891551246,-0.017251597151744798,0.029634836018302153,0.030935705607410664,0.06581916326325474,0.015341871209484692,0.03944409918960899
NXPH3,0.049855391341847244,0.0011836078990014906,0.014770673110426794,0.0039040424833789683,-0.019415458203004596,0.07911989909701263,0.05114060630146308,-0.0026784489948059927,-0.013119598647091273,0.02748709428385411,0.02837890854165941,0.017191664295205186,0.09641676535019826
MTMR4,0.038659219822611425,-0.012053288386183527,0.0021015635996119012,0.018816900680991473,0.004205138504948825,-0.017398321910967893,-0.006911909741849025,0.06800829141354023,0.06892450764403318,-0.02836291793459997,0.06798933053573963,-0.02888370027046679,0.017010441391600347
LAMC2,-0.01490806880360631,,,-0.005062906447218467,,0.010748918335840045,,,0.10741066228457383,,-0.0014744945911916696,-0.022216924248099505,-0.003015166019154029
IL10,-0.03149911072806821,-0.018701657349873727,0.033132661544521116,,-0.023229640481235513,-0.01868813485470742,,-0.022573004382780346,0.0255011938051292,-0.017070504643824064,-0.0406558099655384,-0.0022376858827161538,-0.020312319767615536
SEMA4D,-0.0007559043984766667,-0.019059043936160935,-0.001016647977464464,-0.011189335171977554,-0.004203884331439003,0.03273049995707979,-0.05403195474386254,0.007241950820180091,0.03518427888585697,0.052276191718706254,-0.005557585793510426,0.03432131867720441,0.04487477291511164
TRH,0.025695115931821038,,-0.01095160747754729,-0.022063608496553574,-0.004406140477742366,0.011827801586202048,,-0.03197775748971758,,0.032563865628103095,0.08480144363587692,0.04659978743728866,-0.018186158356201153
SEMA6D,-0.0004761560578122862,-0.008946811183505533,0.006637924692189755,-0.00919334321921074,0.028831736971221416,-0.07058324066930118,-0.0092327938489028,0.05001497570724997,0.08986793871444351,0.02404358296974836,0.09974047457179902,0.019978435636912845,0.00039799264108675633
CEL,,,-0.021606380760942498,,,,,,,,-0.026310324610039022,0.019009321046742647,0.07048067727028529
PDCD1LG2,0.017490543936571578,-0.014649518135873745,-0.024349949989028303,-0.020806343060959197,0.037636267158493275,-0.0019932382817998925,-0.04007674672231992,0.004006950975408954,0.002861453202014443,-0.005216733414805838,0.03931150087976823,0.03481664367225507,-0.001915125731076414
SPINT1,-0.0018228320281941728,-0.04201636090531059,-0.02921122456690639,0.02767955765455101,0.025132214591563173,0.03093118174235655,-0.017552772225745736,-0.031055949130233892,-0.0009698729805393447,0.10773836025307199,0.101639162515288,0.006551072493794472,-0.02051499556063745
CTHRC1,0.12268829532631563,-0.019586798630312926,0.035344718122301784,-0.01079667037160042,0.04784716298998114,0.004322145904496355,0.04845771461603647,-0.05248528281850581,-0.0665045041881428,0.04052797097558266,0.09395374765796016,0.0043691545634471,-0.024318596501030725
PODXL,0.08531799600490547,0.014642560082609057,-0.06064949497834975,0.002481717614424667,0.011861007863885189,-0.02048376893264246,-0.039697298796879235,0.040383359664551866,0.0975825111167846,0.0347542152071841,0.0254846966176085,0.013271516784114968,-0.04393294000908536
