,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,-0.03312080666558108,,-0.00859705623562577,0.009548021017290718,,0.06014281203087886,0.051310238985788584,,-0.1397110297812439,0.022063713670792042,,,,0.00778807480490455,-0.014488925582531483,0.011747726419825915,-0.014524117506120388,,0.04261845943931939,,
PDAP1,-0.10558436757693565,-0.07282584169096998,0.06285032515122964,-0.03202174915624973,0.004940805311370408,0.05191553773046372,-0.1594036205116613,-0.09953473930630374,-0.35926500246807885,0.0402696369306601,-0.03633870552919049,-0.014183718864737618,-0.18888792657876086,0.01644163817701767,-0.018685108936826084,0.014892436575614164,0.03278033693612767,-0.07786856002644113,0.05937122741926219,-0.04271945222587946,0.05045453340425058
QDPR,0.1002573373569476,0.218238662325944,0.056778883558669835,0.04498529602612602,0.013396539659087055,0.04433298235778007,0.2551459310948757,0.1538880597368359,0.22514835382064943,0.06996355682932266,0.034871091181893764,-0.4163672982348317,0.03508440621302959,0.07882792828738124,0.10545741253305072,-0.018616899837259053,-0.015320884621752236,-0.07313395341435344,0.13507703697457565,0.16887454304681382,-0.08255325422581222
POMC,0.007333676996382022,0.09262913603099492,-0.01772949784134427,-0.034353836960595845,,0.035257286748069175,0.08509864207516586,0.051360379583212004,0.00044936234535381404,-0.0263866559224981,-0.03559666193025001,-0.06453011743834942,0.1000625027449776,0.01921488379213624,0.02321990506740537,0.08480167458626303,0.05742118604711456,,-0.030903545846240273,0.05483472159705759,0.02064971030293448
CCL18,,-0.06297848978813263,-0.02948099470018431,,,,,,,,,-0.19141659381934165,,-0.03974843004883551,-0.05282130513350816,,-0.10178650453525677,,,,
CCL17,,,,,,-0.010838257240893094,,,,-0.0065759015125422095,-0.018141122438499892,,0.026728061071144064,-0.018676911703560593,-0.032051897969110926,0.06177227496030833,,,0.02820565585937694,,
VEGFD,,-0.03694253158916156,-0.07554675168998368,0.02062327529945056,,0.04528873578967011,-0.018813589620742525,,-0.1241481461637733,0.011792842632197964,-0.027401645799681348,0.037470755408839776,-0.0019336257923342995,,0.00040622007658657855,0.01796583422601772,,,,,
TNFSF13,,,-0.004871204373485804,,,0.03223236986702096,,0.027612740692880597,,,,,,0.13223060452895216,0.07599402968197215,0.11155361178580295,-0.011054539122635447,,-0.009332829504971133,0.049765428410320944,
WNT5A,-0.0022403618287531943,-0.061762529087210506,-0.05917278059515976,-0.049543856474784556,0.06776516570398353,0.03547856346446829,-0.05669821813720374,-0.2554727174448976,-0.38735258293732133,0.002897315628868318,-0.09622163170887846,0.05494965241973625,-0.05622403404820004,0.11423190865741667,0.009033039554886987,-0.02577406384965441,0.013463274485077278,-0.056858920196673164,-0.027285973508813482,-0.16171763199737635,-0.004298768524297974
CXCL8,,-0.17740389678056323,-0.02169115626752996,-0.03027810135894975,-0.10212393007186923,0.003529314606762587,-0.15137088012231878,-0.030127090662802204,-0.16046379965576607,-0.08550037541054827,0.005188000718904932,-0.17331081792632674,-0.0858482313815,-0.1571654072316174,-0.22778223491909408,-0.020794499950052225,-0.08978658749670525,0.09440443261498642,-0.05677408959293846,-0.12715447602008498,0.08495147951397099
GRN,0.019646305839980942,-0.01486044303813699,-0.10490925147306793,0.012949129597191295,-0.006520028392034986,-0.019957206206108025,-0.13362140801885528,-0.16318036097865482,-0.49770038844794773,0.021813411962240698,0.007049019845667651,-0.3093414301483329,0.05629524547955983,0.007306591230873455,-0.041403150806468114,0.04871446898313154,-0.043330147681217214,0.06098983125066575,-0.19576993354590813,0.06337328790911667,0.010844357614763033
MIA,0.03082028888459275,-0.06230710878530272,-0.0025001846532696215,-0.015479170074553133,-0.0321265062496418,0.035323867907018455,-0.09005129517844186,-0.05469341259606494,-0.19985008980888672,-0.049211704869389084,-0.020146487742762117,,-0.051771576680656614,0.10623983744841867,0.11671623447666235,0.03338168847141123,-0.051212580691828095,,0.15407345162041092,-0.02263772037534731,
COL4A4,-0.02762527050760653,-0.0523467436302945,0.013127056003961001,-0.00520614643815646,-0.03301463175659496,0.017340060739220727,-0.07680619779149006,-0.04378615520310167,-0.013845688623707247,-0.01355819311858401,0.024847867852997505,,-0.02229376227594417,0.04767197247998337,0.05760642130579143,0.001910991654355589,-0.013549210782000444,,-0.0379194129897902,-0.09458360011180374,
TAC1,-0.023853496498071877,0.32706654379475103,0.07120658588309967,0.034543776675636996,0.09771673018357085,0.1256503243612913,0.3525214222538453,0.34575633091514807,0.5631759992426691,0.19080399887346736,0.007742994213102728,0.3828178268722701,0.30564735429257645,,,,0.09707009266420231,0.059598989136862,-0.0388469155462828,0.23265550378396346,0.14934293559270986
RARRES2,-0.012651738004064753,0.03236056988710524,0.018452378305598132,-0.056733935322572274,-0.07569929242516935,0.051268124681521754,-0.26250169341687524,-0.23158494272396007,-0.5154032599554518,0.1860342217010523,0.04421197036504643,-0.1150912552287461,-0.19992665547884958,-0.028208014259644074,-0.049756273048670405,-0.014193892005049998,-0.023356929256442692,-0.04312378535547966,0.09071460396618758,-0.08773660277256566,0.13480383604976373
FGF7,-0.010198792932231462,0.020752511982840442,,-0.026585165281062872,-0.045350833974577835,0.01089153291972295,0.1589889116228614,-0.020885231997197926,-0.10564995927869199,0.01145552909913566,-0.013924726979217348,0.025393111356901137,0.004933181666215346,0.06756629180910718,-0.0004616133652385128,0.048347941054160785,0.05490742455342453,0.13094631084197828,0.0524743726345489,0.07968315153392223,0.0339110939465507
EFNA2,,,,,,,,,,,,,,,-0.013197882490344781,,,,,,
HBEGF,0.0815633828859137,0.01274832292324373,-0.0643285027485778,0.05420160934455433,-0.06306746105413341,0.02149558242571549,-0.1541700478866391,-0.16272884438854693,-0.19606266874426528,-0.19424605865997,-0.025317243289954244,-0.1962928249233715,-0.03803904884048365,0.04321129843602802,0.028985015601588827,-0.009267962068880854,0.02668527590860191,-0.05289680647104935,-0.14812883254037537,-0.13411559213758678,0.03719107586290432
CSF3,,-0.06262672588620122,,,-0.03669167488745625,-0.04817030870356657,-0.015431543886489024,,-0.034494460379481735,,,,,-0.0765395794125507,-0.14484608967888868,,-0.02082707340311807,0.1140840799236697,0.05180699914794063,-0.06637674623327362,
PI3,,-0.06191653438842109,-0.020487410677448335,,-0.08096503080303989,-0.05767223370175159,-0.08923760493645314,,-0.08699635326221886,,,,,-0.0956542689197966,-0.2126546010098723,0.006621290614683237,-0.07069016993988105,,-0.06759591051917103,0.021214662073623526,
PCSK1N,-0.04735102960142388,0.32186037857902905,0.06968916349811749,0.08343028735004454,0.08157625538835059,0.01884021038148451,0.04286073600295015,0.15057270139227408,0.30134756870610235,-0.08256329778733058,0.0015541500704067956,0.48319554966839245,0.33650209932506386,0.14123768135852474,0.05978714810787774,0.07902398125356322,0.19522717882000182,0.15289676842409608,0.1419915728278907,0.22179496489621728,0.2724042363035486
NTS,,,,,,,-0.06999750657493445,0.046588023718352384,-0.0899218567396254,0.005527740383363114,-0.033968911054555885,-0.0576141475080212,,0.04597688943832783,0.04486773340288805,,0.17703585414125667,,0.1647625916787647,,
SFRP1,0.007437479479087936,0.11391145211223436,0.023527820999252446,0.026462910477876085,,0.024751760511932813,0.09938907901986199,-0.10724194841447572,-0.046574036009011006,0.0036632987002003315,-0.010721873575806456,-0.1912676543314834,0.06432892127057817,0.17570508940299878,0.07535292458481774,-0.028057749398768497,0.06357589856793933,0.027956826234588977,-0.03475039701506762,0.048501779031475206,-0.024008656770960143
CXCL13,,,,-0.01537061811120709,-0.026642497429717964,,0.02746876447687928,,,,,,,-0.02576948800062652,-0.12725748340542575,,0.034405671085035706,,,-0.03402230383448536,
MICA,-0.051379646189107696,-0.07637943127162578,-0.07227811927333237,-0.02693203056822432,-0.03622356542910997,-0.04712061112547727,-0.017929800895231232,-0.0006185787844703055,-0.2142030624753066,0.01438838477020003,-0.0015949291445529479,0.0009656362853823962,-0.11193923780351951,-0.0009203256310415498,0.04510107516167074,0.03528494470093283,0.010011623516093754,0.05125060379230896,-0.019644391505634174,-0.08198745517275385,0.1264733023784391
TG,-0.027625264282145456,0.020609829282460763,0.0559441133448409,0.05671734391654404,,-0.019641588986206434,-0.059958056580451495,0.05814394701440216,-0.032604439991013506,0.01264251565409721,-0.028634152127125376,,-0.007582232382760947,0.02296686438871337,0.06298201746966146,,-0.02305917345634591,,-0.0067301169078980445,0.038890972975672775,
ADA,-0.042968009468438394,0.030766039189356192,-0.04921880036221198,-0.02496850221490443,0.10085635479203249,0.058457520854758444,0.0034488486105920136,-0.040253690067644794,-0.3741402157550607,-0.036692567974963404,0.05380282078851606,-0.2230225986937599,-0.04916981952578158,0.016848310057365215,0.04105152786722623,0.02057043493730598,-0.03356331865420055,-0.050880864366365,-0.07694002068984478,0.038209459659446554,-0.003375929362564212
LAMC3,-0.06333689356274248,0.06897876100372771,-0.05507017794201112,0.010789242616898011,0.06673990202407425,-0.018263988697193183,0.02163171253727993,-0.09537961702291935,-0.30560726706100994,-0.08912739212297471,-0.04492844536965484,-0.07412245564902112,0.04510228117994752,-0.04909124305917429,0.06391551137123987,0.048924294802227083,-0.006116118318848137,-0.06491063914971199,-0.11150525623907599,0.038234997652119726,0.04791858737873742
CCL7,,,-0.00872335721866884,,,-0.05054492536269165,-0.06621613678718258,,,,,,,0.03180520873747642,,,,,-0.032602297693068105,-0.052949243037168206,
NGF,,-0.04115395205657698,-0.06971235674469951,,,0.0198047938474784,-0.0272413304460122,-0.01543054345765961,,,,0.10822704692408582,,0.08855667055186027,0.04507418137142891,,-0.0047095821540047485,,-0.020616863167877413,0.03980025375794098,
TNFSF15,,-0.026305260547706027,,,,-0.029943138525996733,0.02063443706455522,-0.019508928797829606,,,,,,-0.012472396818375685,,,0.03062371808364869,,-0.01757652156332073,-0.07917416759550422,
HMGB1,-0.009445693244082553,0.13064287911143488,0.009723663151421168,-0.013967258458674687,0.1288448705169797,-0.029662130477028252,0.03604159907422103,-0.15736521433952477,-0.42889525946603535,0.07741825202299563,-0.051214814244910846,-0.2262003132905406,-0.012172097077105558,0.00917832353473347,0.046529947519659685,-0.05717521562077975,-0.03678692112736076,0.01826110705004616,0.14553139608515916,0.01444182088427499,-0.04442959461607749
ITGB3BP,0.027328146779102416,-0.1567457748851752,0.03627982057317735,0.049475820638666096,0.013271514765336959,0.017746605613292395,0.022200703308525253,-0.19177193739119797,-0.3472753154421557,0.012295032506472492,0.019145739972951468,-0.054482463051440055,-0.16410387898222256,0.08623706797522646,0.01900473304049903,0.04068032189992529,-0.04604665161237724,0.03379893126885758,0.03148445426959249,-0.01851941081317496,0.005060321514864769
AANAT,,-0.01929380952204224,0.08342542554999258,,,0.05008546156116444,-0.028418376181832506,,0.01603798287910877,-0.003634552628567593,0.012400962430077739,0.03773106855658134,0.003742006555247273,-0.014592031304508892,0.07022389951646278,0.01745079506241654,,,0.05113202660166629,-0.0121398470464788,
RELN,0.018508723986713667,0.017512353309835423,-0.021260870793450275,0.030740926769912143,0.039534955394651815,0.0299567465343377,0.12435840119592201,0.08619059662889501,0.2251047921212852,0.011282709880776131,0.0068932414269281235,0.04698836402581495,0.08687901774716639,,,0.046172456614336194,-0.014411789052741217,0.07062914465636494,,0.13769273144323127,-0.03850680668695233
IL15,-0.0638335604659297,-0.03723055726111653,0.007374543956458421,-0.010108391892145466,,0.0017825847814134505,-0.05103999428339232,0.03343234211490951,-0.13782244878029357,-0.02174540256636271,-0.04065497519387665,-0.03870378957968278,-0.05006989037678055,-0.013269532289336177,0.030069150182648316,-0.03180716922397659,0.019198992674317458,-0.01375536752849429,-0.02504436704733961,-0.06647189278627577,
UTS2,,,,,,,,,-0.2173891986689041,,,,,0.0791026223293082,,,,,,,
BSG,-0.06088447021779995,-0.09104980292916144,0.08238777362206236,0.0317360950161228,0.05221728609517528,-0.03355272250344509,-0.06449966932768682,-0.07200414041112477,0.24476133458608812,-0.1631438415459883,-0.046060427289607596,0.32721173134778214,-0.17080137771177356,-0.001713706042196598,-0.05821328797112562,0.07239034470239422,-0.05514432199001131,0.019990079414919985,-0.0280208070961374,0.0018955699061270173,0.1753396467211398
ADAMTS3,0.019113278020138638,-0.03946129008851783,-0.0010937596749579013,0.006991161683163874,,0.030819828987224324,-0.012673333735176935,0.0378634847322628,-0.5018298184453133,-0.032028488203117406,-0.02963926279963097,0.11417554850604865,-0.0012705798156822802,0.08105879289092419,0.10864875261612827,-0.015726953809406027,0.10527831325719805,0.06295456825641503,0.13661183969182158,-0.02252282966253831,
CD34,-0.07689701465091134,0.22568356412505142,-0.06844619024300341,0.005374949832248622,0.07773464766849669,-0.060646520079889736,0.0038823036872961134,-0.07878186230817372,-0.26199355732621826,-0.0068500671084378946,-0.01874406049034372,0.03854472277799212,-0.00814382981574456,0.057585786903222684,0.0656495819688028,0.05280286993998795,-0.09012493744598454,-0.010551022664716058,-0.08721001757795609,-0.008855821918976471,-0.01441425479346222
CCL23,,,,,,,,,-0.04698943445432911,,,,,,,,,,,,
PLAT,-0.02607595144781729,-0.03240432479415425,-0.0624059498161287,0.01593206918524453,0.05769164646083853,0.06849676705963148,0.022454053354159658,-0.2814586394505433,-0.43348751632495097,-0.23784780948538206,0.0004004591349931291,-0.036019532291922625,-0.1221498997541001,0.18314240487030659,0.12692418250514756,0.012954652834246499,0.05759740756390375,-0.04098572476269388,-0.047592866235310935,0.029752682415386564,-0.05035727986833799
NTF3,,,,,,,,,,,-0.034652655602305266,,,0.05958948900599444,0.15313177520462326,,0.05909204790609408,,,,
LTA,,,,-0.004117042152692115,,-0.0240605809104019,,,,0.02987197441503629,,,0.012037099924926574,,,,,,-0.01598351380128481,,
CKLF,0.023382006149410023,0.08486733011864367,0.0015464904981218552,-0.01822347104784749,0.06487028554956852,0.025556961841652574,-0.09322703187052378,-0.23919718376542137,-0.5346789246372055,0.002550659938654933,-0.08840902836389553,-0.20243330974940596,-0.19230056820736727,0.11799368217620196,0.09931095069021763,-0.053081967245608166,0.03784068835330729,0.002342737848387219,0.08454693605604816,-0.08562037251242705,-0.037219150186285785
CD24,0.0018418534229276019,-0.13671732085624175,0.02721248527164828,-0.06276454890185944,0.10211760459075984,-0.023801380180479212,0.027181416979767475,-0.13006410435724836,-0.04243179889462622,0.16835888385176992,-0.0953073054424626,0.025704199252531215,-0.0012016127676161355,0.11118498307808779,0.12079986963418674,-0.019611161208023118,0.1890814888194144,0.08614345305311834,0.0013554902783947276,0.10062721576267554,0.024137963206118725
HSP90AA1,0.00943564692845466,0.06041269543754085,0.022816819675048176,-0.005699357600293473,-0.07858866079689482,-0.06416402919978709,0.2697601104266735,0.3334127733022776,0.5737915792200475,0.06381934352878807,0.01941375403625793,0.4494985947671745,0.35592040926786667,-0.18735526440690137,-0.25081002905524424,-0.01511957521326963,-0.05244816159307235,0.00898519618939697,-0.0008231537441331577,0.1291255672733165,0.07527563449755216
BMP4,-0.028430407454711294,0.11759870243864841,-0.03957598052301561,-0.04002760949831488,0.018988857170451557,-0.026181609554983835,-0.09349997483488141,-0.180687451803574,0.10000855159415419,0.046898370712355565,-0.030092537975835713,0.04335800099987755,0.06870592065622526,0.012154275760438989,0.053404665309763684,0.04560123418646899,-0.019122475798901438,,-0.03781284919714968,0.018586602103678632,
SCGB3A1,,,-0.05762302744390784,,-0.025164135069891864,,-0.030694808324141832,0.005188693036731176,,,0.03562433479231463,-0.03848818830961331,0.12039496719609202,0.051477483611435414,0.007021807674473378,,0.021922639530118956,,-0.043783537667638435,-0.006613847476186006,
IGFBP4,-0.006284884557410742,-0.010274550987569025,-0.07718046129961616,0.015870045384569126,0.027657538760150462,-0.07616259549281403,-0.01940069349247827,-0.22616614344241942,-0.3088535378133575,-0.12843487404458,-0.028323340438505512,-0.136730373625265,-0.07753023539364826,-0.030777975515822745,-0.052230943109853906,0.07907746589948189,-0.06178742674247469,0.009663708903537136,-0.176527620378644,0.033333568390801,0.03715687067059177
RSPO4,,-0.05027377169562943,,0.01239522855457559,,0.05937672305578946,-0.03728673853322766,,,-0.0016458177969631525,0.021280292723836497,,-0.03766684360364221,,,,0.04351831535531976,,0.06100451306075471,-0.005206331025129621,
LEFTY2,-0.027352125604469403,-0.02311691149426688,-0.08321234743223922,0.03703859336902995,-0.004367197859520258,0.002395927193899411,-0.06663771062427432,-0.10962590823316343,-0.35505269781652726,-0.03365022774473358,-0.06984977705667984,-0.045258335410673735,0.04474097921260178,-1.7572700450372553e-05,-0.01938192930654283,0.02530827920223397,-0.03423121182500594,0.19665218907996418,-0.03335426261763269,0.05198928147954791,
PF4,,,-0.020370849765459144,-0.03434767707436728,,-0.04409945158454186,,,,,,,,,-0.047115553069823374,,,,0.015312920562171964,-0.034369287491713384,
ANGPTL2,0.008529192722719124,0.013102983158766622,-0.033183446983855,-0.034694538984727734,0.07716088468400342,0.05654618204629286,-0.10936731688646292,-0.32675864798700555,-0.36495970978290393,0.029962507898628837,-0.05645007352802175,-0.27177754192848125,-0.284454379259384,0.10305065844306674,0.1179317535726447,-0.008987030463105117,-0.047763012070394406,0.018772675775074205,-0.09034072215626139,0.043096904163438796,0.0017873049681221883
LRIG2,-0.011624765464743114,-0.04580506024791723,0.006614524430476715,0.011967431573801616,0.07487375386905117,-0.017006860735436887,-0.009242692037062985,-0.11097695559092344,-0.17882913509088855,-0.026343416501015973,-0.006723873116447941,0.025605540151009798,-0.0561267493460285,0.018692867370502995,0.054508975823190454,0.007639613670059616,0.040602371147505346,-0.03806267713824699,0.06464969396455876,0.02987113296181735,0.0037459214591993163
ICOSLG,-0.03419208117964393,-0.048112080946283234,-0.011554885446945313,-0.06909510294505834,-0.00919147005008224,0.009221902936620096,-0.07026603630523043,-0.12810747178759688,-0.25345989165320837,-0.055449713397548187,-0.04241067787350965,-0.1740159460956923,-0.13009907543307236,0.1324112510039476,0.15741430304236118,-0.042528147227951604,-0.011701001094681104,0.13297758859696385,0.005247717595564272,-0.017694211112141554,0.01707058971241741
WIF1,,0.41560181169207944,-0.022451053733074332,,-0.01282352797500036,,0.12741632802244207,0.32664864409202854,0.5657087843116376,0.06530441103289247,0.00832394662291764,0.3111656824837798,0.3183037747652986,,,,-0.02655730040454191,0.01434037034711199,,0.07081064135556006,0.2622814708545484
NPPC,0.04094317379381533,0.06687153961475188,0.12349897864349656,,-0.007701056498977291,0.007597009691527258,0.15424969068736444,0.10380034950511181,0.07419609949819021,0.07124692948770288,0.014661463463040742,0.09318590158582286,-0.1973332686243287,0.050004853336245735,0.05406091458979438,0.05847339504320268,0.021355880343692943,0.017371748892489696,,0.1233324523265756,0.13882460560735915
LYZ,0.004607745522280267,-0.10902522124682032,-0.07631070822741677,0.004457132619734824,0.08110417996224713,-0.01598534870823043,-0.16151054712096471,-0.06679355093272579,-0.3225062966313465,-0.013064291648838116,-0.07697526017146426,-0.33926524506192496,-0.01547464500001567,0.026393831700810153,-0.022096884187403285,0.021702254403505004,0.0065142996622261475,0.044441725309604656,-0.07866403473293661,-0.06193364230014622,-0.1739910920489257
EREG,,,,,-0.017318500611872675,,-0.0724237088258141,,,,,-0.026131918643051533,,-0.023103994197694367,-0.049942363278455734,,-0.008578601767454203,,-0.07011176321335022,-0.01928566028278154,
SPTAN1,-0.04864402565488085,0.2627498365956572,0.09631089722401004,0.020428044491333154,0.05157606118189302,0.06801554324232256,0.12575696680597756,0.18875553408568888,0.3058909226400836,0.115495631060078,-0.01978354905687931,0.4713475197721823,0.26675971266493254,0.12077874859764065,0.08533639056624624,0.06500074699718966,0.13396518675310695,0.03502280580448795,0.20806190856209664,0.19297740048402615,0.18064227856435108
PTH2,,,,,,,,,,,,,,,,,0.06206403313284657,,,,
LIPC,-0.006955416626761835,-0.03297742647434593,0.048674949176625605,-0.031179467125979722,,-0.04594978739873441,0.07873992461625397,0.10268704586086487,-0.13858437644332916,-0.04747535908821184,,-0.05969014228438714,-0.034849382697686684,,,0.055478985782642265,,,-0.05869815179725536,-0.02836970638843777,
COL8A1,0.03545803984230455,-0.201072775678343,-0.07365221456987978,0.02680110036739263,-0.04581022573534555,0.003143774694934493,-0.12616588432061077,-0.19384537113126163,-0.172915639844376,-0.14292388942693698,-0.035241408189186696,-0.18425442408947273,-0.20723388953810032,0.13448666918279387,-0.03526736183354667,0.03713990985100326,-0.06970372443754122,0.060372360981833434,-0.1658896992670622,-0.03302155278072765,
GSTM2,-0.019918740330521243,-0.03535262283205639,-0.02886073783972718,-0.02187298310557726,-0.00448546515422528,0.047658001963942494,-0.028220251627835015,-0.03594882033091478,-0.13537042192672757,-0.04875326367795541,0.0020651781484359337,0.05340583527984218,-0.0637818331870484,0.06684816002966257,0.1429956693640771,0.019851898162714286,0.10821966288461694,0.030561462590362503,0.14609191271776362,-0.0312738795619965,
SPX,0.04995396497144484,0.1902479105752955,0.0393772784001254,0.030338579635500913,,0.03913497628620627,0.16934574174972203,0.06618101202812997,0.26950102376341584,0.10425403197764471,-0.006384139956011176,0.09299381141585628,0.25459739845028057,0.08561198509833164,0.0532838353182944,-0.04148298618565185,-0.02748625322478572,-0.06379810881627916,0.32450022393009725,0.05584621419546267,-0.11181498419877083
MFGE8,0.004775228608738135,-0.216092356586495,-0.07474613853440538,0.006799050883515674,-0.046452152677720904,0.017517205933216193,0.07872766682316443,-0.12502541160782008,-0.07749457300987864,-0.0985313390401365,-0.047762224570533376,0.14336253817839972,-0.129345229219752,-0.03692394725841474,-0.06543099787730286,0.01276696177670706,-0.08659596740338453,0.10654566739985026,-0.08163179034328506,-0.03922603273677969,0.10262882916078274
TGFA,0.032681225942731144,-0.23105617170594359,0.0528654594721609,0.013301823116846336,-0.08031181978520077,-0.01519491787695664,-0.05544953397414489,-0.1370357824049408,-0.23792791177542472,-0.13472754966349995,-0.046003799795005386,-0.14186454216210106,-0.15741997934317137,0.08435730897363233,0.09958637295698912,0.0358631181676725,0.031345210034219056,-0.0017877547030343377,0.065919996054907,-0.01420905781706069,-0.053121303533343954
SLIT2,-0.011532072040603825,0.35932750640315503,0.007978712904830555,0.06783889194077534,0.24665394349231873,0.03334985401178047,0.11692262908844485,0.13525467225764098,0.2477082617428172,0.08999122238880813,0.01733924902011217,0.22870393124744948,0.32596699775095184,0.1247483527480388,0.11441883821257391,-0.037257789769443495,0.10430008535041742,0.004612062909453497,-0.13326662370163536,0.06567942130567918,0.1269886559572644
PLTP,-0.02637710238750256,-0.07761015515681896,-0.01624205211849632,-0.022547185467613168,0.06997287396234096,-0.050880328116417836,-0.19472124465147517,-0.16877720095206866,-0.5462982101091384,0.04892510700669954,-0.068445609012674,-0.43407777767757705,-0.044638470019434724,-0.007579844271969399,-0.06249723858849042,0.07870620000327787,-0.11084668712403013,0.01583088774184176,0.09661482382688197,-0.008823881583663684,-0.014593554096260454
APOD,0.05520309347382694,0.1506389258187218,0.03260664353830587,0.057273816628467845,0.09352906331770117,-0.009977063042148362,-0.004847628131574355,-0.054861917029600846,-0.4590213584540852,0.07239192633886726,-0.047185220984273926,-0.30056271855976796,0.13865154969738733,0.1310283320128728,0.17559775202110217,-0.05305677460874187,-0.06911379456556443,0.0420039358078882,-0.05793458858859594,0.05604447986622927,-0.1664139887980917
B2M,-0.03577706368986859,0.09109932240030444,-0.047051087418768206,0.10060503885134571,0.04531098075097814,-0.01353073288570909,-0.1623327120622503,-0.38508063105773727,-0.645454838599249,0.114826251674089,-0.10252276219111803,-0.5401861561389997,-0.29739824270408977,0.05991000093216625,0.09351038549579248,0.0485518224902789,-0.08869335542632166,-0.04040430850632721,-0.24694743425515012,0.03112571885765225,-0.20754879176261617
OMG,-0.017894512358137903,0.30791632586421175,0.05569598258409374,-0.001700854189239039,0.062450317977668875,-0.013968438740083612,0.12964573496635423,0.08977731122308745,-0.0010972479362388707,0.16511200292935768,0.08891030495134279,-0.03761610746905104,0.24611144320034556,0.1636591046457072,0.20674130777446265,0.006253714975695305,0.03405123588327546,0.03315694124497443,0.18850938947316753,0.20739902975872446,-0.07459853341403853
CXCL3,0.16896193743466728,-0.026418195599617045,-0.033832305557486925,-0.016342071448877026,-0.033895280766721346,-0.0014672108223064276,-0.08854214712972866,,-0.08186712335808405,-0.11675083601631124,0.06160348567365643,0.005223855106791534,-0.045473613739732396,-0.05456260998667737,-0.09139169048018858,-0.03517274913054668,-0.054553439044847725,0.04470075006441515,0.018083584502750417,-0.134379401030068,
