,UKF255,UKF259,UKF266,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH916T1,ZH916bulk
BSG,0.002763611680346306,0.019763816849929963,0.00792964691741167,0.04074156280490031,-0.032891021351269346,-0.028825829721544825,-0.03972761070545415,-0.025926717446063067,-0.08261138455765468,0.02870507486130357
ADAMTS3,,-0.011600697594281586,-0.015451207414625589,0.038179417995576004,-0.024786594058383356,0.031182627955547774,-0.025594653626964285,0.048227129603325314,0.07202212566318479,0.14949917621276665
CD34,0.14162828749953876,0.11114170456584374,0.07093761640955648,-0.026803455186272612,0.05077889811758702,0.10005275460335346,0.030853198780929847,0.038484538384512726,0.11136317281389871,0.04348174399477479
PLAT,0.08675190284595552,0.08324959945281366,0.07541170907299216,-0.018549008681105785,-0.0062502293920655904,0.04145789225852062,0.02565227290671086,0.029545123287766536,0.03742959806146348,-0.036959323120642026
NTF3,,,,-0.011050230247554494,,0.006001841039195417,,0.05876393502459124,,
LTA,,0.04847684528686214,,,,,-0.015402904907336774,,0.025292843465222273,
CKLF,0.03568007931722869,0.042140510601289614,0.0635333014483343,-0.002471887033649345,-0.03853131440724331,-0.004187606791360136,0.03374046697127978,0.002904544716811436,-0.04990442128212906,0.008243650654323472
APELA,,,,,,0.023859745677592706,,,,
CD24,0.014995261533917777,-0.05766291214373944,0.04309435991569845,0.008795330437277317,0.00465676586356094,0.1138365935301075,-0.005698894586703252,0.04623039959217934,-0.04850679537398028,-0.019089693469291034
HSP90AA1,-0.03845768739498187,-0.025503912016916343,-0.0835064096083096,0.024385924080379016,0.03614926062098147,-0.02125253412068897,0.0462910363896073,-0.07820753662454125,-0.0017508076745572033,-0.021978925966834033
BMP4,0.04103980905647051,0.003686765948343531,0.06776570589530413,-0.042142793905865394,-0.02462076002960117,-0.05919175090385758,-0.01312486586123486,0.03535974157069497,0.046325858878880403,-0.02224172107429806
SCGB3A1,-0.027104584264176407,,-0.022452027973948088,-0.012084075207814314,-0.02717168534640941,0.0653217820403872,-0.01074794334944127,0.03249074826359321,0.09745922146568665,0.0025801858524862283
IGFBP4,0.02504536312254533,0.005228678742396411,0.0515792052841875,-0.01092058094961378,-0.056475189865845876,0.10346433464592245,-0.011785578374108673,-0.0077387505829005325,0.23253992571677867,0.05349535140926685
RSPO4,,-0.026497321589740056,,0.10378852015728143,,,-0.0053071913806253,,-0.03918429608236761,0.02735994742906537
LEFTY2,0.06752096070553847,-0.038679636683090914,0.026615305831847465,-0.013250334318693992,0.04928722067990004,-0.02897101944888333,-0.019014714094097517,-0.016184304497987814,0.11028338259426883,0.05870245392446446
PF4,,-0.011784119204589133,,,,,,,-0.029709929461203044,-0.021792916783963476
ANGPTL2,0.04167391327385823,0.09698503874073154,0.0835709737962914,0.014128513472489983,-0.03232362452442437,-0.02389993260134398,0.017470461450911717,0.04875859101049558,-0.00283578486280713,0.006620206028004057
LRIG2,0.0710840656242364,-0.00634256806565435,0.062157444646910594,-0.0444575381798439,-0.035991982014970544,0.053039014661438864,-0.007905987471139093,-0.03338196680560203,0.07698553241922665,-0.032077952574349505
ICOSLG,0.00489857644555034,0.02701574963997296,-0.027124187736585505,0.06700139065607802,-0.019125519465257902,0.08492336738638935,0.04767814893416742,0.02323513983401116,0.0763305733996851,0.012641595574996492
WIF1,0.028143537769237264,,-0.06401130440120947,0.0034294785866644654,-0.03761061042063484,,-0.04390439574715558,,,0.0485199169627123
NPPC,-0.017859322236968338,0.0780795968344384,-0.043074136296948035,-0.016793904852522426,-0.04076300327238215,,-0.0810771835919602,-0.02846109659074982,,-0.03124359582164433
LYZ,0.031583098954907664,-0.007602304067414997,0.1093882135683792,0.058991389935975025,-0.10139887606756978,-0.014668570842490881,0.06199895781545065,-0.0002783420913075066,0.1371840354322821,0.03461396838253934
EREG,-0.03417994728286953,,,,-0.016890055672810707,-0.02209998144843522,,-0.038699197233179286,-0.005146551996680402,0.15615899635258268
SPTAN1,0.08740289852064007,0.052573622525071306,-0.06908386482339368,-0.018236122806814564,0.06497895410091627,0.03721204878014147,-0.06082047769725391,0.04369009099593117,-0.040662436529219234,-0.010296332812596209
LIPC,,0.034653057755665004,-0.013704487281114354,,0.02637777207843855,-0.021922621765723536,0.03349050259686193,,0.08736213448443014,-0.019428484713389645
COL8A1,0.12991861191398904,0.013902598679200202,0.0060110532166402384,0.018675155741690205,-0.0493335919310033,-0.07887842401250199,0.03729459228386053,0.019801259757401723,-0.012250803528486311,-0.07209841252741746
GSTM2,0.04934307775357617,0.026165487503999676,-0.014873442867053789,-0.027537732042289865,0.05064348116517355,-0.014505053842344576,-0.011942038639173067,0.02327093580814646,-0.0589662806358961,0.0006339375481048048
SPX,,-0.017322813312408928,0.013416540403236303,0.039872501041732594,0.007994731031183958,,-0.04194145789662305,0.07055938180191818,-0.07684400488685363,-0.023881046062908137
MFGE8,-0.0027755029349131152,-0.03773202346547362,0.04732686434260408,0.019826609673617678,-0.014325370756627714,-0.03404208010279766,0.016211387950886388,0.006821818967832058,0.048269865956171526,-0.04112719004968121
TGFA,0.06533411535410333,0.04155504713150036,0.0073328244738357674,0.036296871147545935,0.01135364639184246,0.026000239970625026,-0.03667935892667755,0.015311768163371379,0.04029660253897493,0.03736143658661019
SLIT2,0.10962630966674244,0.02119503368608548,-0.008607601330228034,-0.01024410378239253,-0.03533641716201145,0.011851097338102693,-0.03464705241545747,0.019818373340999507,0.028756438408714974,-0.008823373906410746
PLTP,0.09506669300333818,0.007733541438356374,-0.012135775942926509,0.09665022900339562,-0.051739017738054824,0.03165682989305689,0.00980023724321884,-0.07141670145008377,0.13334786778294425,0.04814378131429362
APOD,0.06966231508333245,0.1106029539988923,-0.06472621997959914,-0.010945120085936368,0.006497184097757974,0.029249158142094656,0.038047521842573005,0.07900784758315708,0.09656689482312622,0.07902768537229748
B2M,0.07233726011787976,0.004638041803114166,0.02688778312366636,0.05739365823011606,-0.047360250647839365,0.07919183140185017,0.035331462992888536,-0.051954836676415275,0.2152615084297212,0.04710519366238874
OMG,0.06238294234409616,0.055723563559052273,-0.044992659203545816,0.034956848498323194,0.027928046596588575,-0.02145454435482462,0.06115804420212249,0.11609366412761016,-0.028733821238833255,0.017256884229691287
CXCL3,-0.047744548200680935,0.02337161352501058,,0.009213337727554543,-0.023776888001179445,0.04533263999898549,-0.011092880789716097,-0.0465944893503013,0.12366972764788513,0.027147966345904318
CXCL10,,0.0251811579272216,-0.02404148334527245,-0.01963767329467262,-0.034442587888117236,-0.029234014516334915,0.02052460726173253,-0.019687397009770048,0.09779943550708373,0.09254831769810296
RSPO3,-0.005365254778244348,-0.013684955483379389,-0.02827956074368036,-0.0130714215511614,0.007819596942044097,,-0.011591846630918702,0.032999696741336806,-0.02117312058461029,0.09766913504781614
CORT,0.12400663529240066,0.07758757369072809,-0.004488913094011985,0.022659831380373287,-0.041329588108979874,,-0.018278825489046597,-0.0217395193212989,,
NCAN,0.03952826555924756,0.011963140092707046,-0.010914562755175165,0.000399405980144159,0.0662197346636234,,0.04353790971538426,0.0831050078798417,-0.06699718024614054,-0.03613690197335652
PRG4,0.007692687780702099,0.007982104493196881,,,,,-0.013552784914479013,-0.02088181007755688,0.13813780647176754,0.14064235727743563
ZG16B,,-0.015675899709611637,,,,-0.01781043217022703,,,-0.026400602720287252,-0.018591593094162338
TGM2,-0.028148071927667315,0.06736092596968772,0.06760442532805737,0.015571018616078899,-0.005253942682121172,-0.000662864137155408,-0.027284242780704956,-0.03900152387422954,0.1766343693832276,0.05045726236107319
VEGFC,-0.037704346704529594,-0.024072129807884996,-0.0027312307315121315,-0.016959495755965295,-0.019085689368759862,0.03673082037353777,-0.013831157217380234,-0.024535981885623878,0.15281642467255607,0.011577492588625022
WNT6,0.07003870627171223,-0.018681174553490866,-0.018040378905419836,,,-0.005234656432498841,-0.01207113558840147,-0.012917601670699113,0.09274909653742512,0.08476311874715461
NRG4,0.2263805678242422,-0.016437980778563854,0.011531484385263616,-0.025999921171915446,-0.02126258730188387,,-0.016135658149258457,,-0.021173122957611954,-0.02888993657862278
PMCH,,-0.022776423814721895,,,,,,-0.019378593545278648,0.0035528819625573224,-0.022647633227247024
COL9A1,0.08541129859300477,-0.017168271185239777,0.1135286852588903,-0.02559785539638309,-0.016655912678364804,,-0.018386198861095618,0.007979765260001728,-0.017776474532512573,0.0010902450468059995
GDF11,0.04045884537383645,0.002249619360123742,0.05178504573034674,0.049178533155190045,0.031171447168798643,0.04230982756284688,-0.05226213123616528,-0.027791014045689146,0.0019447246196303493,0.03429999181801485
RAET1E,,,,,,,,,0.05003328075847458,
IL24,,,,,,-0.0075191844420159784,,-0.014448212382741675,,-0.0322979880218087
SORBS1,0.027750401804585757,0.04577877818603193,-0.010618991883659789,-0.003663883461629686,0.012704536234165033,0.08849235288129803,0.034757656345579084,0.0761009023590649,-0.08718549322896094,-0.041183232283318556
DLL1,0.04690410756823097,0.0006176231143460911,0.011255123060735752,-0.023039141497510164,-0.03239750408418643,-0.011890061597639875,0.062229246911229295,0.09483496786006876,0.05188658440660121,0.03973844169033854
TLN1,0.009552131250399828,-0.021886490734495667,0.06198517341047657,-0.025116463470001685,0.04805158263654985,0.10153009802956861,-0.04784715609102308,-0.02904119164187156,0.1276842266619861,0.08656961734157921
COL2A1,,,-0.019544505369354852,,,,-0.01126155140344804,-0.031585686320110856,-0.003995460749249872,-0.02602828220489547
SHH,,-0.01403543044642869,0.01321008511116682,-0.013874673441738202,,,-0.010747942410004112,0.0010158794485478357,-0.009457560623246673,0.05422578186012747
PON2,0.07001208012272364,0.05424193233000995,0.022792903342483697,-0.0280756575965177,-0.06168839539263456,0.024662047437786206,0.02130791332945311,0.03026282201727666,-0.125466336132826,0.01406930274600319
ICAM5,-0.02710458618236505,0.004868197321221358,-0.018613873843782415,0.03751761761184777,-0.012272048009657236,-0.022813765272434547,-0.020990150955419326,-0.04038672784420538,-0.045657294636705814,-0.05727988786431289
HPX,0.0592757546107121,-0.03415011169136513,0.023706286640926583,0.08130448885786748,,0.0446774880641342,-0.02731912451423176,-0.036590898035208264,0.10861326798918755,0.014926082708569972
SFRP2,,0.002439227554797457,0.04873745387053253,0.04149063818038679,-0.05155922912851678,-0.02378473193018571,-0.021084712464665742,-0.011233500536708806,0.12249790427631639,-0.01335617191353269
CFC1,,,-0.03048382746620598,,-0.017349537821778675,,,,,-0.02556304825629659
CD70,,-0.015930709509372188,,,,0.0423551136296599,,-0.037831877907815815,0.047057112574471774,0.008946669102708778
HP,0.10986058744521224,-0.008168293903836395,,0.039567204009684664,-0.03914914663787793,,-0.037542008838112935,-0.049759380028178514,-0.03167267614933654,-0.05591107508011172
CXCL2,-0.047057928149265495,0.0024636149302103036,0.07706309591045596,-0.01679390353817958,-0.03242410893638711,0.04724079004412074,-0.021272761238148412,-0.02300637335487036,0.14674564148397126,0.0029478993466816508
NPPB,-0.01788977206108158,-0.004794566185070638,,,,,-0.013831158223359964,-0.014695992376888784,-0.021477775185126724,
CCK,0.12185884262878213,0.05366891510846601,-0.09565134003083524,-0.07919903649836892,0.029571755683843067,,-0.024426975703473824,0.0669723075570886,0.03169407017119303,-0.006716838023559354
SEMA6A,0.13328861578440412,-0.007433659486107226,0.08082853526761098,0.005092568464616345,-0.02986676427731689,-0.00990022408412493,0.022547318851052704,0.048343407868773496,-0.08215107641523334,0.07784013928827711
IRAK4,0.08514263071677594,-0.012299842577590751,0.059550500989039946,0.02472324755394473,-0.0535427766007846,-0.01463906605979147,0.09311962169216784,0.07469024830287171,0.03664305840045518,-0.009202261064122872
GSTP1,-0.053693711558223146,-0.0011313197824643433,0.07053408694605975,0.027557855209518013,-0.060656068273050374,-0.014243282338675207,0.016178805444354297,0.038117254800089685,0.011454145684056649,0.02120238973142683
VCAM1,0.03578741261299274,0.008425305407821665,-0.025673713904065226,-0.03905415272802928,-0.06511353744423401,0.01863324916937598,-0.03741904678151102,-0.03564062355162554,0.07610390347756445,0.0022418617811483647
NXPH3,0.03592836742366776,0.04922469641992496,0.1156873129139335,0.026845031918214746,0.09173677628995995,0.0075034917901142546,-0.007104316836933329,-0.008316282668983165,-0.038362862576274415,0.04467563377649269
MTMR4,0.09922317558342311,0.007055369335912416,-0.012521773803603002,0.0231044202877091,0.05658251690319449,0.04514998630811277,-0.05250823573605218,0.0373047472524208,-0.030193244263938972,-0.03424775229557993
LAMC2,,-0.03137165119422445,0.07900694158720754,,,0.021511005898952096,,-0.017762759122181747,0.08415007579003496,-0.009368643052862245
IL10,0.151365462457231,-0.02632030221976773,,,-0.06213092418391409,0.0059557873391877575,-0.012380852994729793,0.03642758992878183,0.1626511744837927,0.10288769803657993
SEMA4D,0.13077273864049105,-0.02117952969581124,-0.008965082658328129,-0.034996783132378036,0.04648479553594371,0.007483693232630672,0.015636526347668104,0.017206086831011047,0.09797771147977372,0.013685062029847645
TRH,-0.019584118076680913,0.014089214723204858,0.09135278036171544,,-0.007793708337070731,,0.024740263006059953,0.03678904695574491,-0.024056548538605622,-0.006360730277694554
SEMA6D,0.11143740578491926,0.0042440909496988454,0.07477661546293078,-0.01990202577079393,0.038880740242948776,-0.008269324798612903,-0.002566803938590575,-0.044887330884021547,-0.11596529935288978,0.03184303665924756
CEL,-0.021491215870563032,,,,,,,0.03601395553355622,0.056535275878617536,0.05669658148771849
PDCD1LG2,0.05137450815772265,0.02013096328515032,-0.01735839896765976,-0.000717080119496995,0.09174712497504567,-0.009914194839022525,-0.021178919641002214,0.0024632219952802057,0.0489685266992373,0.0395532083580898
SPINT1,0.05459220618735425,-0.013445497816114982,-0.02245203483417192,-0.005589657077838825,-0.02623927630296745,0.018818935371875622,-0.018172426827513816,0.11783496704957444,-0.06058892172440708,0.013249536211533963
CTHRC1,-0.02300988899340877,-0.009757160443990647,0.08038428596960194,-0.021462175712224384,-0.027292317068983624,0.015507292921371076,0.02786860327325945,-0.03782595240092458,0.2163916898322677,0.09860606195187115
PODXL,0.07952640126837447,0.00599146744281999,0.10122815444949486,0.006317124172231199,-0.022608347639810115,0.058118444331987394,0.03813830781924927,0.01060290197715661,0.019638608230685993,0.03745917818884051
JAM3,0.04727739217811417,0.010222088785238776,-0.02136972491230948,0.005054301399122585,0.003981599737767582,0.0038073165577882455,-0.025142606989993894,-0.07536501097816503,0.055977184857164505,-0.001965528760819298
TGFB2,0.07204448242118386,-0.011656336727282416,0.019377752369560308,0.05825311121607404,0.0507690439540917,0.016125787961583305,0.002136291967759718,0.00781831983547248,-0.1129724994335858,0.0175568618498003
COL18A1,0.07998818182911656,0.0629644890493888,0.069460166824374,0.0010631077969557872,-0.017245113416592437,0.08831902554734979,0.05119910532473797,-0.06875191914629397,0.173669558407513,0.06472215100438025
NODAL,,-0.006084372745164739,0.03784446064169869,,,,-0.019014711967092996,-0.021598636081668555,-0.032923574365274766,-0.03014004725151047
INHBB,0.06883744907723688,0.03967490917441546,0.00081654181795329,-0.012787338210714073,0.004798837896597721,0.09370723054693819,-0.03643811939365277,-0.01577255729594888,-0.12180451462806423,0.03901228161064802
LCN1,,,,,,,,-0.022973640621467888,-0.024327291252974947,0.00550504506391106
ARF4,-0.021667404934056823,-0.06164077992768761,0.07614266929015313,-0.004765073390453292,-0.007687424412592339,0.055184557881070115,0.005353765115384162,0.031066155364026002,0.11306886915420969,-0.01795309046253324
CXCL14,-0.00335374773740795,-0.0008843591179395709,-0.07182773769629659,0.024268076244653273,-0.028627415958876537,-0.0037289433137861656,-0.05996949320537941,-0.06441591549179013,-0.11786670752521536,-0.02323946384933684
LIF,-0.034060871189241664,-0.02498961130655931,-0.021899017154162828,-0.014325945572245837,-0.023605021174901555,0.10697409509499811,-0.022906056814932463,-0.04257278596883513,-0.029092170083246726,0.002994575942117978
IL17B,-0.019584118076680913,,,,,0.00962616877955367,,0.022364279644920135,-0.020735794525360566,0.06767490782079343
MMP1,0.029923143144504515,,,,,-0.018691356200916297,,0.008521184672836047,0.054756819961048586,-0.04937413896163441
MATN1,-0.031285574580548293,,-0.003109054844613708,,,-0.024100166301186204,-0.011261550002001852,0.07727615580458772,0.026185842175826347,-0.02010575964591607
ADAM28,0.002366804462186105,0.0452803939300089,0.04683764336578726,0.019597680670716756,-0.015918974601505813,-0.04372230727854038,0.0003740049085369566,0.031876165165115905,0.06126529552840303,0.04496241763555564
TCN2,0.06990741989917372,-0.024757060620379905,0.04036055472013003,-0.0246742182408561,-0.004155318776574686,-0.0594885253264477,0.11119821783609003,0.03774394573861871,0.08256729292219758,0.13044457082065722
THPO,,0.014002616004572185,-0.0175783466052546,-0.014907506798170041,0.00015718107474780476,,-0.011261551295644469,,-0.018837664025808686,0.040612962467724514
CUBN,0.10391596338787035,-0.038941870024300475,0.09279049867579639,-0.020229338107889835,-0.018018512954910342,0.05495894175315839,-0.011160588225778149,0.01801443399035661,0.03688432696559654,-0.006367394612098698
TIMP3,-0.0043453106676766915,0.02763270393906042,0.039161314731634644,0.034793588515932034,-0.031141387092782875,-0.005514183930650013,0.004080869684595684,0.010332374661405163,0.2280354904140167,0.06748295333943775
PIGF,0.05864328362300453,0.07595887591840951,0.09239878200780399,-0.00046787399342331214,0.011890245437407397,0.04479175199821733,0.019070976744055713,0.01667757859916042,-0.06868658403391983,0.050164311024092446
CRH,,-0.01583107723558869,-0.017815787948080895,-0.026972028545827587,0.03220219941815797,,-0.015402901586684411,-0.03905827695786941,0.05462017041079218,0.04037132705873156
BDNF,0.0157809740095433,0.004294543258342456,-0.05481040032999273,-0.024250866961623468,0.021515549395576476,0.0030513312476755827,-0.012683399142058653,-0.04741278070263484,0.03821133501012002,0.061560568246330806
CCL5,,-0.0017315399198711062,0.031250118800766724,-0.03725161865226961,-0.036193746097231534,0.04801842659210358,-0.015277648597023534,-0.03733307340740005,0.21412654524380106,0.05550431270154928
GAD1,0.04064432186993219,0.05595284927460087,-0.07501876735068091,-0.0820470518579796,0.02571742284441502,-0.036104776841292964,-0.0308471278959509,0.047620040814383445,0.005017035721340123,-0.0037103257049910373
COL14A1,0.036434719851857804,-0.034163600322737,0.038228660534162705,-0.019526747688643004,-0.04132957876194416,-0.00987721680296564,0.0554680693769492,0.005011338726467309,0.1997073507871769,-0.010654392885355883
HLA-A,-0.03684956104060003,-0.042685971203436604,0.04091931505676678,-0.0007966828218349534,-0.018943455052853768,-0.0004181147018385644,0.009422824428684997,-0.09452298177744191,0.13079324837941955,0.009342703004218121
CD5L,,,,,0.020849037915033047,,,,,
FGF18,-0.019584096206868636,-0.01257767247523842,-0.02471823415525485,,,-0.02502395208451626,,-0.023635247230335773,0.2948562043954243,-0.027601578499758635
ADM,-0.10246252626459036,-0.0895267442517129,0.05453220369529143,-0.01820537238414095,-0.06310036952078504,-0.06629164643798134,-0.05751731738074497,-0.07171406380030142,-0.04477318860723495,0.020011958055788204
CCL15,,,,-0.028618636627989403,,,,,0.08258913036013382,
GNAI2,-0.03268093181629285,0.00843280977944709,0.030504282336860783,0.034662541419499926,-0.019038579802567363,-0.013721101201250896,0.07075143151704057,-0.01411524073243035,0.0800188534884275,0.012224351182453857
HDC,,,,-0.0181479720896797,,,,,-0.012928972087490385,0.0533362342375752
COL11A1,-0.015209469321262471,0.006386682610744636,0.12086438642133032,-0.04029526536150512,-0.029683095751768925,-0.007973020902123552,0.0844182619375864,-0.02600629503359855,0.17631246666480344,0.015053643335263161
NUCB2,-0.04142005118054643,-0.051825130389970754,0.011097381940203582,0.008335949468277232,-0.03156766178831171,0.07867913304625788,0.01982240880093565,-0.04142804217911674,0.10197312481175556,-0.03179832003160844
FGF16,,,,,,,,,,0.08346134726740177
CXCL1,-0.01929744558061499,0.033124464812482254,,-0.013565920185108313,-0.033362815567306255,0.048502437087837615,0.029496997165719668,-0.029911029378205566,0.10170463677688629,0.08187382044772737
VCAN,0.05462824798349967,0.003935845746908439,0.09610988278637762,-0.054646329132334116,-0.07023952468435732,0.05968195518226314,0.013231388083111141,0.08773123810209767,0.1689065863444502,-0.025882097463796754
MMP7,,-0.02500526844985592,-0.02189901100721725,-0.02620641892461889,-0.014390813452340235,-0.04960786843454529,-0.017405874835815047,-0.054254030184054725,0.0816229721939537,-0.03660321288260139
PTPN6,0.14691656906948422,0.009331158156128647,0.004928304819881706,-0.007297261229356706,-0.0021268208296270543,0.05623675878103305,-0.020720665459954574,-0.009515182864483962,0.022279933531253324,0.022544282278128814
PTGS2,-0.02719888013852881,0.0375561267281139,0.08507100069068768,-0.0289319713171685,-0.0536510891380899,0.02957647285728472,0.026754923623284466,-0.03748332110902821,-0.0022498009989451815,0.05949207181367288
