,UKF248,ZH8811Abulk,ZH916T1
DCN,-0.06372447453504167,0.042820453988016864,0.06070415402295614
RARRES2,-0.0318348818258807,-0.03965166087960002,-0.04911730176364708
SEMA4A,0.03971508603111773,-0.010897979257388755,0.012600766886903722
GDF11,0.03493243492632532,0.023680313144775516,0.03832149287317825
GPC3,-0.007633295663662939,0.060028196161785785,0.11897427249588433
GRN,-0.0498276113218237,-0.018751223727804987,0.03174724043505586
CALM1,0.00700273549035498,0.05559996268582654,-0.03158864024345272
ANGPTL4,-0.019501800608698307,-0.08967933231174843,0.04013561013426989
BMP8B,0.011533477133721574,0.04016099802850467,0.032144652373570955
TNFSF4,-0.026270727667385415,-0.026074297047308244,0.06712603225839815
RBP4,0.06750903028029381,0.04125037172384082,-0.021934199067116925
DKK3,0.053927285950051224,-0.03408781228615573,0.006339409398275653
COL11A1,0.03968282173646078,-0.0010061402477192622,0.052437299235927125
COL5A1,-0.010684601524660761,-0.01945287735250119,0.09771767235284351
KISS1,,0.02049221999392776,
MEGF10,0.040313443661216634,0.02209575269917378,-0.030789365688156198
CEACAM1,-0.01733250514458667,-0.017930268344180315,0.0897365744339895
EFEMP2,0.008265532313483029,0.003704574762935768,0.03292549789397755
IGF1,-0.024227180553820782,0.03569341805705362,0.08388334767873926
COL6A3,-0.052403843689863706,0.02932300046764151,0.09051344216912843
RLN2,,-0.013824369389097873,-0.023159457637749587
WIF1,0.01511770187783349,,
PLAU,-0.016908840493779075,-0.024608661197631238,0.08055120013678728
CXCL12,-0.013901597342543122,-0.004944973179631072,0.04889659321042212
MMP9,-0.027733923887617272,-0.07458702402269941,-0.007594011294692003
TNFSF14,-0.01802218874935618,-0.018906960121392168,0.06782554583448001
HBEGF,0.027595863279823024,0.01935032882435622,-0.004287391836598103
NUCB2,0.05202425921580058,-0.07713152797419046,0.00553373796365728
VCAN,-0.0012128429548537267,0.08233656296097869,-0.013887582956139101
VEGFC,-0.02627071828856923,-0.02453598900193178,-0.03868991552851575
LMAN1,0.02511503608618748,-0.0414665039559272,0.03729982970542796
IRAK4,-0.04468855199562106,-0.014482136359546595,0.018980598632672603
MICB,-0.0029126924670191995,-0.03760890279048327,0.013050810607332878
COL1A2,-0.043838745705607925,0.03487969219643087,0.07600302736332328
ICOSLG,-0.011061244858022396,0.038210882027811664,0.06866055004198121
GNAS,0.03739211554988956,-0.017626548167355892,0.08324990926093404
C4B,,,-0.0012938687639427386
COL2A1,0.07655346268752979,-0.03158569548108392,0.08011925574662145
GSTM2,-0.02132733642265363,0.03056343275317419,-0.0188161650433516
NLGN1,-0.012749963502451405,0.03447332802021103,-0.04012048709857872
SCGB3A2,-0.022085570177976785,0.00765389631875425,-0.030755090408817597
LEFTY2,-0.026180178417905913,0.08857734224067113,-0.007170575323100543
ACE,-0.0487070200401091,0.05933087681534323,0.009082413394175533
RPH3A,0.03918081732234363,-0.02696104655407576,0.02922442116803609
NCAM1,0.06510039239300787,0.03920615678288897,-0.0010944208224626655
EFNB2,-0.026731116860784304,-0.02296103822257205,-0.010260170407492988
ICAM5,-0.037080886568573036,0.04510813238273616,-0.040436324269331914
CCL5,-0.006705664739798595,-0.0373330842353199,0.11074708837693492
PSPN,-0.015846130675942878,0.01653981340615472,0.02408830809091442
PENK,-0.03693018829528657,,0.051253727568036894
EGF,-0.020626802693957065,0.1837193581087028,-0.010837967185722847
UTS2B,0.05246033410444426,,0.02621853233823493
F10,,,-0.007240537672136652
FN1,-0.050534138240105275,-0.07469619815741921,0.01802496735004103
FGF2,0.0028354980403174643,-0.038946066574187886,-0.013094615615180064
GDF9,-0.007542705922525161,0.0626442743882439,0.023719315933797693
CSF1,-0.030159438533690467,-0.015609457219965279,0.06319924551022854
GZMB,-0.026368152359453573,-0.001451924084704548,0.020541058166724947
WNT11,0.02358525039637667,0.01838999062310873,-0.007421165725602943
GDNF,-0.022085576054597798,-0.03842851707087374,
FASLG,,,0.07260907642330168
SHBG,-0.015407615027745956,-0.0036414300244892294,0.05874510123532996
EFNA5,0.007789650641864067,-0.042373540416107594,-0.028063780043337754
THBS1,-0.006343788238225685,0.019364396161273188,0.058052315572988254
PODXL,-0.03820586290357247,-0.02070093570832403,0.07635128461740345
LCN2,,-0.03010830365058377,
C5,0.00179343006504974,-0.014795329393511842,-0.03152304516335512
CXCL5,-0.020928689541053685,-0.0745870116314475,-0.041638580611164655
BCAN,0.017142287309697277,0.11873519474168809,-0.0013365653144994899
RELN,-0.035097821709427934,,
COL4A3,0.007391125506450155,,0.053369576445462835
GNB3,0.08233460695040072,-0.033674121415348895,-0.0014089831322446895
PYY,,-0.020142664749171146,0.021071853117347984
MSTN,0.010358219751689988,0.025657606320049313,-0.04522028433806203
COL18A1,-0.05505436857160648,-0.025155435062810552,0.07907122752585999
FABP5,-0.03337016507920703,0.04692627698292962,0.011331307749117966
TGFB3,-0.010313992889172218,0.012609375321488182,0.007239383476788247
BSG,-0.0018545073960964831,-0.03358566718706685,0.033115095867562866
BMP8A,,,-0.02270910717085277
S100A10,-0.009477341870389792,-0.10602393678925352,-0.022252460767685816
PLAT,0.026508281922868644,-0.010242632065136714,0.038123494915538424
SFTPD,-0.007862633484559647,-0.017493096004586834,0.00459201746474845
EPO,-0.018949208675427893,-0.015242615670430493,-0.01875194342200071
FGF7,,0.044825264474774806,-0.017574368643841667
CGN,0.058223798393741096,-0.05552484447944582,-0.034167626612909355
FGF13,0.026835105928712442,0.045015265560423234,0.02071922624511649
CXCL13,,-0.02857320493689128,
ACTR2,-0.0414498154653614,-0.08843887981409868,0.056340254177488766
SLIT2,-0.019173365228620433,0.06133349602777189,-0.008830768785111315
LAMA5,0.020242444076209433,-0.0761099786139978,-0.008014831608544468
TIMP1,-0.08035315515526599,-0.10773239371981833,0.07294555621010991
PLTP,0.018305434439976297,0.0483367776199849,0.054743555861135815
TNFSF15,,-0.018586559343537163,0.04574012639868667
PRND,-0.014102527920379518,,-0.024036941276854677
NPW,,0.008803636229091834,0.046368226204304606
SHANK1,-0.017049478743226498,0.0910140712763777,-0.03343094439089889
PTHLH,-0.023052819815094175,-0.03265678040792075,0.061277797315165465
SYK,0.0365314001057977,-0.003378600830792306,0.1028214413505308
FARP2,0.048960656279434835,-0.019351980125484097,0.013418299439167084
P4HB,-0.03488381461670733,-0.09439252011564798,0.050752563901575586
TAC3,-0.03774980072978061,0.045683925097607596,-0.013463750943985123
C1QA,-0.03494641352366761,0.0023506633768034723,0.09075652398396347
EDN3,0.062020543372840756,-0.0023034741622976027,-0.034072144669738985
AANAT,-0.019960881367508374,0.008476756113097351,-0.019550901407181208
GDF15,0.01725709093140112,-0.025521842213634863,0.10473397613320394
LRPAP1,0.013736686315348145,0.07380676245211872,0.004113181691222715
LAMA3,-0.022974346499159002,,0.03748903457885252
VCL,0.0429349153349135,-0.07436669556468482,0.040917516307339766
COL5A2,-0.009065826206238694,-0.021698693063794926,0.03356214282268962
DKK1,0.0039353143943738475,-0.07613911610522275,0.04708503548634399
COMP,,,0.0791060856498509
POMC,0.0003456368087785167,0.007201701941220016,0.009244480641631038
CCL13,,-0.014035222488794272,
CD34,-0.023220432217787544,0.05116314577576059,-0.006093247997606927
SPON2,-0.06159001931514845,0.03424116560018741,0.08718723314246739
THPO,-0.023834458187347043,,-0.028050873432685322
SFRP1,0.038494579868592366,0.053303505274456466,-0.008734321016145907
ARPC5,-0.028266937765540005,0.012111573551365063,0.02874261143043179
VEGFB,0.026451802656336412,-0.0604051437563119,-0.032759633033475004
GDF6,0.004197670551494622,-0.003015144722429872,
LAMA4,-0.03819712129537698,-0.007915390147709256,0.03933599512221814
NPPC,0.0020121147164711382,-0.011993753837636092,
HAS2,0.00042170587028847413,-0.010110359261877887,0.008595361676996267
JAM3,0.05416238487512541,-0.05837644034323809,0.045231241289177083
MEPE,-0.021269897437658017,-0.026379073529552478,0.02318823375855243
ALB,-0.01109285315649868,-0.016407295367288795,0.09372137472172841
SAA1,0.06503832206105407,-0.07563878801561133,0.07277881180189759
SFRP2,-0.00010744561226786646,0.02077230449910212,0.07233055463302923
CHAD,,0.1692836141462112,
CXCL8,0.028689845568831578,-0.09568648361745723,0.01114834470216496
