,UKF266,ZH8811Abulk,ZH8811Bbulk,ZH881T1
BMP1,-0.02136359198063157,-0.03328487953965318,0.04040171874282596,0.048112457516626274
NDP,0.02459469550758119,-0.032661876111340964,0.036644559962145454,-0.03723115267483861
TNFSF18,-0.013633040645651196,,,
RTN4,0.00043617350387594557,0.03810373427397417,-0.08102151035497232,-0.06896673213578236
HEBP1,0.0021286330501715193,0.0578392777139087,0.09604917677355763,0.04497102528110638
WNT7B,0.057963155604110826,0.014941719095429294,0.055034119367112264,0.009166105444396094
PTMA,0.030163844721342162,-0.07946470346240775,-0.061756065596582976,-0.07042821543801223
CEACAM1,,0.008314214784368047,-0.014592310662622232,-0.04046748138967264
PDAP1,0.05206813890233594,0.014996585840698545,-0.021930506841672727,0.013040850392009836
QDPR,-0.04005440158094729,0.08539176893949381,-0.019841215969118708,0.02904360274106452
POMC,-0.004427845768390979,0.09214028333577756,0.01422459326853474,0.04470814786015462
CCL18,,0.07015560782203063,0.0769781281390856,-0.020561351397744877
CCL17,,-0.03038350790429461,0.016120104786651317,
VEGFD,,,-0.012667392549600188,
TNFSF13,0.014421263350519535,0.042700610451316165,-0.02268508379471137,0.049843072389209195
WNT5A,0.035268472908363,-0.0005197261341007834,-0.014386869318964306,0.009577017993050545
CXCL8,-0.018806307184587385,-0.10364084500671313,-0.014595461394671862,0.0711959343426166
GRN,0.009596137836289535,-0.022273945245318394,-0.0618301801086337,0.09370064567707652
MIA,-0.023906489245446805,0.1266612317404157,0.11314649879131547,0.2604979911037957
COL4A4,-0.012579392832660647,0.09434317085330399,-0.003757498153057838,0.05793813256206152
TAC1,0.03232283710879137,,,-0.04581492726160232
RARRES2,-0.021831696864655418,-0.04005453193011098,0.029366300595853097,0.04410717380140293
FGF7,0.05190822014448328,0.06942652855805649,0.09429094566652653,0.018795196566966956
EFNA2,,,-0.035675498378553494,
HBEGF,0.00354336420196078,0.05632815376540161,0.04931296882064374,0.09308517447889539
CSF3,,-0.06492879236862595,-0.02782906073168704,0.020890130806520597
PI3,,-0.11756406667821619,-0.026169273055043383,0.08184383919468961
PCSK1N,0.0244886674129979,0.08022149794231466,-0.05833571349565405,0.06962227132465432
NTS,-0.015356580507755829,-0.011092469212955643,-0.01335515485532012,-0.024512151954399965
SFRP1,-0.02726169687357723,0.08374947133154721,-0.06112111476811904,0.00760048141178894
CXCL13,,-0.023739195264274888,0.02029537002048804,0.01875526949406165
MICA,-0.032594845832419665,0.044971950336044404,0.05822275286155058,0.06931254595009285
TG,0.0655871877686517,0.015819253767470898,0.08170969180003522,0.033427475249061527
ADA,-0.03462858765486252,0.038431544569619266,0.00030876087525863954,0.046646733503998894
LAMC3,0.012892650222574846,0.012773754608277278,0.059838156489861884,0.08752234914618477
CCL7,,-0.04553787493107136,,
NGF,-0.01691492145977267,0.02832873481408672,0.013038439383832395,0.1162376326567614
TNFSF15,-0.02053842296211452,-0.004677066318001002,,0.009233710298387555
HMGB1,0.05816265094966777,-0.057085971880612416,-0.024005992214970455,0.012148409187834112
ITGB3BP,0.07188341242100356,0.03190249837790608,0.05889209482480406,0.009014196112302001
AANAT,,0.0955911334190155,0.0165646401562045,
RELN,-0.03268752788391549,,,-0.02315556724267343
IL15,0.08643414223576505,-0.01677831546910654,0.00012210963224372782,-0.05468559005811084
UTS2,,-0.03401997884047008,,
BSG,0.014920964977362549,0.032231949502387836,0.11900145646111891,0.11235553895529475
ADAMTS3,-0.02353942395499069,0.035300051208151315,0.048119725950075534,-0.011344797522183175
CD34,0.0336189559449202,0.026616462895806145,0.14168129008762026,0.060344402288276144
PLAT,0.0410173591662625,0.10903852304194454,0.04698407867428773,-0.022993499699244677
NTF3,,0.08226663157849942,0.04954260431492956,0.05591688523996493
CKLF,0.02254270113191689,0.030596863667454892,0.0791890503885048,0.016461093768879536
CD24,-0.016339660029576705,0.06329629774619908,-0.041648133547320734,-0.043082130479263195
HSP90AA1,-0.010308702339918782,-0.11968754276935797,-0.08850499188831053,0.017538955926564376
BMP4,0.0111481025815659,0.0036845534391917244,0.0406015795399499,-0.00015708469911681513
SCGB3A1,-0.01865542382581801,-0.0345158461352457,0.1223178170881266,0.011131911648222276
IGFBP4,-0.00969435901239416,-0.029995397591880742,-0.018607599983593195,0.20402053059549516
RSPO4,,,,0.00502028439204871
LEFTY2,-0.02425913866452917,0.052646926141789535,0.008512095262480899,0.03388762750182468
PF4,,,-0.03269906419375988,
ANGPTL2,-0.00802030595671656,0.09733115742079462,0.029775884651324587,-0.09455422793622162
LRIG2,-0.05640765001837486,0.08310278504904288,0.015028105626856634,0.0052417237088416176
ICOSLG,-0.025318561088386753,0.0405750598180483,0.07853182706157684,0.04675541009440305
WIF1,0.008109698994999867,,,-0.009677561755314657
NPPC,-0.025168661677079027,0.06637652591000867,0.024832543974778,0.09155603131263815
LYZ,0.01341091105986699,-0.003546862291146836,0.02043346782400373,0.017020264255340544
EREG,,-0.048091766736410885,0.005527419484757664,-0.02010035602497345
SPTAN1,0.00448247422111667,-0.007273783783395655,0.0233887066339545,-0.057099435292537956
PTH2,,,,0.03858719583082916
LIPC,-0.02266304585026591,,,
COL8A1,0.0026195239219199656,0.08573828587733379,0.10321496329054329,0.10954901799480267
GSTM2,-0.012358366057441996,-0.0062753810432827255,-0.0015645354712495163,-0.00847259033450771
SPX,0.04299565320617525,0.055090840145637615,0.09781168914970595,-0.035138821353130394
MFGE8,-0.010923820589038737,-0.03919897148246624,0.011498889656667056,-0.003632282718932634
TGFA,0.019579418341228904,0.035525919259392906,0.02934537940161918,0.03429022238346651
SLIT2,0.06296254868107232,0.020462040574912556,0.11057686603122682,0.02482815762317523
PLTP,0.006352734964330171,-0.008922706738560946,-0.0012297961925711227,0.14190629925176312
APOD,-0.01238172997656275,0.05877499755804214,0.02749258136946911,0.02202880178543421
B2M,0.01914126774151344,0.050994281733273014,0.06865663952397755,0.14666796269561408
OMG,-0.029923922132290396,0.09869333272070302,0.04063873422813998,-0.051067025353761945
CXCL3,,-0.032808410746540353,0.027652638792501082,0.031051914275389093
CXCL10,-0.01997610468541275,0.009369968350030908,-0.007082655499625314,0.049566599246236284
RSPO3,-0.04850946644732321,0.030936387639244528,0.08435581342755596,0.09090966116703351
CORT,0.04545577759646745,0.11193533932691115,-0.021412807932181813,-0.05721266943761141
NCAN,-0.039522878863372586,0.05882911057252077,-0.0002858394573553136,-0.1525283844124995
