,UKF313,ZH8811Bbulk,ZH916T1,ZH916bulk
IGFL3,,,-0.017544617942190994,
BMP1,0.14779465184401563,0.07470650013748563,0.12434289797816632,-0.02596830163942635
NDP,0.07851437687428507,0.05777918074540961,0.008368574795609719,-0.04483633406543955
TNFSF18,,,0.025617344960924764,-0.008699923119134631
RTN4,-0.0724067733779835,0.02564392523548982,-0.01724529078177872,0.015439386702421608
HEBP1,0.04572912913566636,0.03090238441574843,0.05851469708934107,-0.019705836050943646
WNT7B,0.028334642881846808,0.10010683901685008,0.1661316520211398,0.039016174105689666
PTMA,0.1502980224192809,0.010974086255334465,0.06532585416166371,-0.029978696356127873
FASLG,,,0.03829523944684161,
CEACAM1,,-0.01901834009689899,-0.021171442979929806,
PDAP1,0.11198208830569453,0.04992681769807647,0.03364748718692422,-0.03625666958547467
QDPR,0.06289887782085761,0.01319577552981773,0.014156858785556814,0.061541254445497656
POMC,0.03845132869393649,0.0151879390914217,0.104561251399804,0.004291478444066752
CCL18,0.10422472562971478,-0.006143731008761828,,
CCL17,,-0.02745416789049856,0.13444946480205577,
VEGFD,0.08704376834861689,-0.01901834009689899,,
TNFSF13,,0.04182523404422121,-0.02247290436027313,0.006398162675535683
WNT5A,0.058021663879242374,0.029729753814904933,0.03646421069273781,-0.028912220627163136
CXCL8,0.05952560848714955,0.04185839855316889,-0.08097255000258874,-0.06524770362280127
GRN,0.039057646982218294,0.02252194701596004,0.054925523425102055,-0.02556279512117718
MIA,0.00828900288766983,0.01479303947476411,0.007456001689284356,-0.03363317809872181
COL4A4,,0.009151056918372013,0.022582340175077677,-0.03282387482066262
TAC1,,,-0.018130979597455316,0.013321968344284223
RARRES2,-0.06923643966380699,0.03647454587869314,0.06516380856629554,-0.05853704869600472
FGF7,0.019909157531222896,-0.03453174865363358,-0.023073849736347456,-0.01987023139706651
EFNA2,,-0.018075659496260398,,
HBEGF,0.11509190293035106,0.03886373348510576,0.10170674773070582,0.02038849750365014
CSF3,-0.033818976807798606,0.07798172887817942,-0.01452084286111613,0.08106303113255216
PI3,,0.037119571410072695,-0.031548967460089096,-0.037716374370821704
PCSK1N,0.09204535419396437,-0.09697180631539642,0.004313390492293844,0.06229881126636158
NTS,,-0.022021760997159336,0.11063537956308149,
SFRP1,0.04608600939691014,0.008539801717697235,0.11914699627801097,0.07960376801606822
CXCL13,0.04397035399738624,0.012406411071624601,,0.060617172230166154
MICA,0.006516470710595676,0.011224031542394337,0.03092218085141421,-0.057157531421817995
TG,0.03782583977577361,0.035680659802844204,0.029314269788932732,-0.030862817830755007
ADA,0.10693506511048075,-0.016288007342453153,0.10542165398758646,0.01021938811827509
LAMC3,0.03424464340627843,-0.025657991365612764,0.03788663340504493,-0.09354636962216038
CCL7,,,0.038446388715315395,0.05800630649214415
NGF,0.08488514349622156,-0.01783269222240354,-0.026637171702040427,-0.024828421740527625
TNFSF15,0.024253598863480972,,0.028594232017465783,0.04605691242649468
HMGB1,0.10145096297722403,-0.018910856331085347,-0.06596978852280046,0.006970768843388451
ITGB3BP,0.10845541805265511,0.019542906608610855,0.0750180528239017,0.01522511030342909
