,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
QDPR,0.21252454794764628,0.06537723592685298,-0.043063797387358285,0.0046785990671867955,-0.028278255823219915,-0.04454360444871544,0.06399927591510136,-0.13761603522598756,0.01688000893704814,0.04500998411352765,0.003574216255240377,0.059200113927115355,-0.013344257748053577,-0.01667514933886057,0.021215103781749123,0.01910495385081204,-0.12730543495912955,0.01598522613069322,0.06274610026804527,-0.057112675824023997,0.010835951584227354
POMC,0.04629440781855944,-0.040680216946186315,-0.04765470951582789,0.01723512637208615,0.02593244459937875,-0.01633697984583301,-0.01057279282003543,0.003112117718448732,-0.016367381751107125,-0.02301969489344134,0.021883030054884484,-0.032158935842419425,0.020112301114170058,0.11561682161192466,0.022178487771024727,0.07131250040776105,0.011651036930550862,0.010248687684043736,0.05499217494450389,-0.01491146875809382,0.07250868033830955
CCL18,,0.03513896955197436,0.05290810709439197,,,,,,,,0.004617861963614187,0.09804840552675888,,,0.06584141332819388,,-0.054491869595489524,0.04467764573602987,0.08393070550207958,0.09065038100616397,
CCL17,,,,,-0.013941746647497049,,,,-0.017592815306825632,-0.017819128072447753,,,-0.007172691006032212,,,,,-0.022090110604331407,0.04382041267125562,,
VEGFD,,-0.0325543896685111,-0.002796263403546555,-0.04322117860713616,-0.002275568387194961,0.03985212415217721,,0.011945151061482749,-0.0037268823564022176,-0.013070545935439012,-0.04247224852211129,-0.021727877030370202,-0.024053944353101382,,0.022478113855725162,0.050333101122567565,,,-0.016479393478345174,,
TNFSF13,,,0.009395761889537337,,-0.0221043389453608,,-0.014474583723580263,,,,,,,,,,,0.021898713050986132,-0.010218365133711493,-0.02514468207613606,0.01793399498308811
WNT5A,-0.06123176306827403,0.02397455516572896,0.062127515826406965,-0.073725361722088,-0.03470661034100841,-0.021245010493206977,-0.04837022604676959,0.11623326393590062,-0.011363161022045248,-0.05256985301092878,-0.0007659794968354819,0.020198873868473036,-0.03435720367159572,0.049378627780853265,0.024557266679210873,-0.004090243878497577,0.10899013147735152,0.054606557046984756,-0.02824702311970987,0.012080120918677722,-0.040199741126818574
CXCL8,,0.054250024541440275,0.08223017552989029,0.02731900371093612,0.12280881581245381,0.08003452577363995,-0.02058915653751504,0.0375045544973546,-0.012012529620581597,0.08183916292877799,-0.02438360518096134,0.01920008498625303,0.03877074390168243,,0.12752664293722293,0.07777119096348668,-0.06358012674453078,0.009155436291926151,-0.061016118311803626,0.06638314318656367,0.007781073236674507
GRN,0.19071320013933551,0.04945575164460649,0.00876358866729963,0.023818719610577837,-0.020919293877715562,-0.013310166012729639,-0.065355487770565,0.13020732096630513,0.02059420570370203,0.016233593066582175,-0.016962186246723784,0.06241203390752512,-0.010552716863791202,0.05476123120615034,0.1770672682096336,0.038739715824754786,0.07563802073541387,0.04479552659319637,0.06333669389836429,-0.04170471945492806,0.0027642740357704688
MIA,-0.003104283940270854,-0.0195367748258092,0.03064890314923974,-0.002142266862082276,-0.008923433582375743,0.034516006900653054,-0.011880949590805726,0.08509419400342635,0.023445957540677808,0.02366796473947766,,-0.029466904729720248,0.032144262393171176,0.16691952868660742,0.03784595619918983,0.06087783390692134,0.07978604825865133,-0.007387040024815953,0.03188332983192801,-0.03993572357535859,-0.0424141294929401
COL4A4,0.04311823248860328,-0.032771674624815915,0.04995592046473499,-0.0494888510615159,-0.03382750641994813,-0.008435089305041233,-0.013771926919858367,-0.032759639467800875,-0.0033608784594433127,0.12869006818208542,,,-0.03195591190622618,,,-0.03352608885615925,-0.013256948292229403,0.017831547716561515,0.03506788717651011,-0.002869642424880683,-0.017228742908873298
TAC1,-0.05229016486559283,0.11314017619854025,0.039316816725640476,0.002138190158162606,0.002607473462639202,-0.025953019591767316,0.09642194499321438,-0.1006250488024515,0.05381492267053968,-0.05466358429966189,0.07001409657527623,,0.1104006893005674,,,,,,,0.00871518156901458,-0.029367176093282023
RARRES2,-0.2075241085276284,0.08700645786957664,-0.07266330101211839,-0.01761382522485417,0.006238826856554689,0.0926458578010585,-0.08399637365748353,0.16479085150562547,0.0412171842556135,0.03882300468137058,0.0025112639306912616,0.0034480530434882763,-0.026971661644312105,0.018840571452174146,0.049710370164425956,0.024976196757157707,0.007918460803752636,0.043709519564906624,-0.011698247914321875,0.016235769277018575,0.06416002874344827
FGF7,0.012411199042972028,-0.01658270723060256,,0.021902597159559438,0.06725043362689241,-0.035485105008680726,-0.039472658579787885,0.06558622489731268,0.04266012780984062,-0.0045602728389846124,0.04033909124997662,0.08511394935780849,-0.05438957396865256,0.1298881405274958,-0.0389949552881982,-0.051678858164804116,0.05479775141961825,-0.017422623109375947,-0.007255095545280747,-0.05894590103359018,-0.008950799453499797
EFNA2,,,,,,,,,,,,,,,,,,,0.19527265370229485,,
HBEGF,-0.03017648193610798,-0.10264747399827179,0.0013454258203077125,0.06806960085484659,-0.013133414489247177,0.015033270296539974,0.0018541317634905158,0.06789155533812614,-0.026248223070001523,-0.005954640919948193,0.001006311786089529,0.04061502289283724,0.02352808795539913,0.24221742912100608,-0.08701788944147776,0.10200046320868174,-0.00029941298506449887,0.05805438860624577,-0.021562968244587633,-0.009637751975708113,-0.04911340019115223
CSF3,,-0.032771648679383224,,,0.06931961326672735,0.038975796558375894,,-0.023192464152803873,,,,-0.0326423597858438,,,,,,0.01459685065670915,-0.052776529041894206,0.07973562363105527,0.1400569246149228
PI3,,-0.007381045879197654,-0.046040335121453814,,0.0833355801917114,-0.012613322707862425,,0.022856716653473903,,,,,,,0.047977391615251344,,,0.010426124925919787,-0.04826865806198802,0.030711203756377644,0.09839459235499017
PCSK1N,-0.15075366742688925,0.06960976577108721,-0.047541277929955814,-0.0270518080143909,-0.07055144513724708,-0.057298917181879565,0.018960688177370136,-0.040344331086311296,-0.04302149514198083,0.02517242492196846,0.04150976022133951,0.007694312817664924,0.06483607295724027,-0.015945515002139588,-0.040205797096321175,0.0270397785212884,0.045801134765776415,-0.04406452279399464,0.016947405595435557,-0.00870563172531668,0.049762742165314816
NTS,,,,,,0.053351066157905205,-0.01681239367472738,0.014668577554695153,-0.020982669095845105,-0.015420505748007782,-0.03823866690699808,,,,,,,0.06933636353886342,-0.01908185797021459,0.03693820645826094,
SFRP1,0.07864020721734409,-0.05059987004600941,0.004814831568383623,-0.049021955597605034,0.013230804834310132,-0.02611993248250017,-0.008576355494305356,0.055670428969112895,-0.008613888462512053,0.014487442721004282,0.020072061064765837,0.050629788904649704,0.05213081281741356,0.004651723395360717,-0.05095812504821499,-0.0007609944488672589,0.05216723409630363,0.05954984219311953,-0.014754291649155463,0.02219772123643954,0.051790981982193535
CXCL13,,,,-0.02838211671991163,,-0.025885186656933026,,,,,,0.027196582009527077,,,,,,-0.011474367396410931,0.0002651159657752349,-0.022770483960485623,-0.035970150689602756
MICA,-0.032904783504084927,-0.04024598908333176,0.01121142147699247,-0.004541576574398521,0.013609799464288242,0.026846606133584645,0.02677349486931866,0.08215402736539928,-0.006077976976763371,0.035993697023869745,0.01675387114318989,-0.035385699604877134,0.02556246473894699,0.1508626209766475,0.012061338220822402,-0.017615696189533438,0.03707543674055173,0.04074003718993667,0.02813656335736436,-0.0687222261047733,0.010547227473388803
TG,-0.0010645876046697393,-0.026124234738708004,-0.04522843996925928,-0.05010007343843059,-0.030174377340473613,0.05865425624402903,0.00027287408156099276,0.05316720454052169,-0.01772409564803794,-0.012895625604308377,,0.08274269219891951,0.005766618829873858,0.11672312855474384,-0.05968558146972468,-0.0004743090801530631,0.035769648875725805,-0.029352234148981093,0.2070708358830696,0.06967538129687555,-0.02672001061839146
ADA,-0.004371384045967961,-0.0073150859522047775,-0.033983232416449474,0.0325738271558275,0.015643018477542604,0.032505433456046895,0.000501317386932367,0.0659864565043325,-0.04597566671268185,-0.02094353304829816,-0.05610628734352788,0.05999693166949151,-0.03802432757450986,0.14037629818726205,0.024894810588080678,0.016472813221598,0.03179527941387224,0.013728834617084807,-0.007186544227880072,-0.027195775637328966,-0.024681286450470002
LAMC3,-0.03670629652440904,0.039613219036077174,0.01370447442823507,0.020327498426021474,-0.03378202482327039,-0.054299327394631954,0.005036526156019958,0.1275508403052937,0.008835644387304331,-0.006623071642129182,0.050386757327077966,-0.03659036459312237,0.010925857708713254,0.11316299202133286,0.03223534303114797,0.02112475416332685,0.03508174506516451,0.06407096264994427,-0.04273397930404818,0.018174539052708348,-0.0249539909558685
CCL7,,,0.09998139087261347,,-0.007898098829516838,0.054148537032940425,,,,,,,,,,,,-0.00619282553770904,,,0.11132676784445608
NGF,,0.011140421885884213,-0.040217991369682085,,0.04734547197947031,0.003301063546554176,-0.018518466296267348,,,,0.0637428383306239,0.02080370744461975,,,,-0.039881324201515224,-0.04058149941540456,0.03166424632645944,0.03660711600086127,0.03449177608860647,-0.027502746250247997
TNFSF15,,-0.02335775553820717,,,-0.012576322869387669,-0.02540965514853614,-0.022485477943656542,,,,,-0.020787296318276118,,0.02669044550696666,,-0.048179068378809926,-0.00014959844853382228,0.008883501050471178,,-0.019934758826721587,-0.005952419510883572
HMGB1,0.01799835002437712,-0.035102076424183726,-0.08541775340685255,0.045491673652807534,-0.015095120680362744,-0.052994101752290024,0.039907370765864196,0.13293827388303986,0.03672739574701254,0.013983537469884587,0.00804144832797064,0.0426874811628781,-0.059921570388374715,-0.050927378241957935,-0.1273845093844226,-0.012273492869984788,-0.031084457619526686,-0.026921623739797795,-0.027060711370237894,-0.027033311173547483,0.000421675689851145
ITGB3BP,-0.053536839503756685,0.07764664293623008,-0.011466395009252848,0.018053295274535044,0.06562285383736155,0.0539913588335536,-0.02465459723417435,0.13564646335971647,0.006506898232368107,-0.04224738070546856,-0.040756828228417585,0.03661383664400635,-0.05256265182301527,0.0667018836886581,0.00324240364228668,0.013669002554947095,0.11396991524224316,0.001933143415541563,0.018816242458693906,-0.01051812198080465,-0.02496157658481606
AANAT,,-0.03384063060346104,0.028898471506511914,,0.029609727828164734,-0.022895618932452087,,-0.03126341728792532,-0.015939382796217892,-0.014864994197047256,0.012194248751167643,,-0.01892298797901164,,-0.06283376764372538,,0.02333494022828644,0.0018672295539315209,0.03700689426351917,,0.011828520144312323
RELN,0.03774274577183937,0.08005297063128314,-0.0026986744935224415,-0.06742053156257648,-0.038368186347003855,-0.017237877502553487,0.005666309789802707,-0.04695054261341972,-0.026777236309815336,-0.02898252984536002,0.07717519007589191,,0.0690570219818599,,,0.04355122348277168,,,,-0.02407902828645821,0.0454448350329547
IL15,-0.06733137622485688,-0.03320264630966498,0.016037392890205556,-0.0010531073429178698,0.04741155921554981,0.01595001177533371,0.03144358508292651,0.150979327429145,0.007221142505293816,0.005907171371774758,-0.05700248078996729,0.10595808959668253,-0.027922384668167998,0.050900899325363284,0.027613665434915575,-0.005879084078125432,-0.013306319108146992,0.026300276245756586,-0.027341430479358133,-0.03280211663506563,0.0011026623809043097
UTS2,,,,,,,,0.07450810966110841,,,,,,0.10893386053596979,-0.006983073053912964,,,-0.02473398060915723,,,
BSG,-0.12292485814928664,-0.022727739114704503,-0.044336286686017315,-0.03883031825909366,-0.028799959466837593,0.044471046842807845,0.009153250867616218,0.021308717786927143,0.01975554285093526,-0.022819069504320208,-0.021320344494770778,-0.005218804341658951,-0.06125139510121837,0.15798293612674683,0.07719860117151169,0.03942638992298309,0.056112404150207434,0.033858424737244125,0.02897895372591413,-0.023397060629100148,-0.0064296400278778445
ADAMTS3,-0.13933100308136925,0.008659372667275043,-0.04457934396724345,0.020198393073728386,-0.05353182362771265,-0.006977104050244005,0.07877161225648824,0.21612182935708743,-0.008617996784385261,0.024864968448172823,-0.017260672354905228,0.09443799767178501,0.0071183742640568365,0.21142648829643798,-0.043670091349080994,,0.016318703884094798,-0.002997945832759313,-0.020669181232063863,0.028539481321739488,-0.06139266768217499
CD34,-0.004764729684512313,-0.04337050549225397,-0.01080291166847555,0.046097330335696865,0.01078654560742793,-0.05564238778768594,0.019639900371526478,0.035089432453436036,0.014655723411847942,-0.02781200052697795,-0.05154434975360294,-0.007577075093989266,-0.005228795914492664,0.03347637917231339,0.06817678869905223,0.021737555782872363,0.07885870364261519,0.07097640396206538,0.07137678339418377,0.05114937954371899,0.025758747234931732
CCL23,,,,,,,,0.04096715902256925,,,,,,0.0637102402397293,,,,,,,
PLAT,-0.08928492367798747,-0.05005446572824281,-0.07089214679363844,0.03441770387391746,-0.034514156801968815,-0.030469951822685123,-0.038651170253141444,0.16930892740256168,-0.04777393412699594,0.0434373318219289,-0.01589243836873559,0.04430876345083289,-0.0012216054975316508,0.09718902415358932,-0.004317397788015642,0.005660315468294333,0.033766010927743034,0.032263608806394804,-0.017534797014183565,-0.0417580931954991,0.035294217560335565
NTF3,,,,,,,,,,-0.011572109030995127,,-0.007375533694119256,,,,,,0.014208610890746069,-0.009776643838980716,0.010446652054124572,
LTA,,,,-0.0178011083824908,-0.0070354815652737225,,,,-0.015351286776234827,,,,0.020311335984805546,,,,,,,,
CKLF,0.012297732304647454,0.05086626496779804,-0.07319777836611806,0.01693918077702769,0.008863068396594528,-0.014216346923351489,-0.04146571311439919,0.15113572302205427,-0.0024748268983370686,-0.03635468764448393,-0.012726251279041291,0.025920556729765242,-0.02083531950243804,0.06780411905165853,0.05055462318438736,0.03952983810798124,0.15708601880859627,0.0515814927058395,0.04233752660849148,0.013916144485381485,0.02645109780818864
APELA,,,,,,,,,,,,0.06731729346279627,,,,,,,,,
CD24,0.05334939705518305,-0.01888246370793617,0.030395352030836903,0.033603391350019045,0.027904472526727245,-0.04316056118102458,0.052719139500938636,0.08337751009248077,-6.119504801758502e-05,-0.0120840236221784,-0.04675236258078804,0.031147432036232197,0.023512318317656555,0.17250674574706376,-0.05693624710833827,-0.03230379456633666,0.066120886991495,-0.027175265231770468,0.049877145770062116,0.04165082094804461,-0.004507087075292274
HSP90AA1,0.1715683659209752,0.0697858917286189,0.05489118773884814,-0.026430316943394493,0.012331245137237897,-0.03180281710882595,0.07802009846687506,-0.17554070382927411,0.03702598487449825,-0.019465267237416827,0.023297024456043286,-0.049996977122107294,0.07232544547998501,-0.04524645202386173,0.06817921134646178,0.019066574192240518,-0.04957107161780641,-0.031264168879531935,-0.07063050863631287,0.0018881850812836295,0.07118461173537348
BMP4,-0.016751029014434805,-0.024698127248014706,0.0344747071576855,-0.04683741962063236,0.08745145934904555,-0.03558443001318288,-0.02957262419460256,-0.010347520525168087,-0.021765101519541082,0.02009183940310897,0.0978791989865109,0.08208013962772644,-0.023792758621726213,0.10185381407452443,-0.000720183136475059,0.005415805412589385,0.055264064366110616,0.04969525891129333,-0.03542056147748778,-0.0010022215457212106,0.0016267715388741837
SCGB3A1,,,-0.027836849755640283,,,0.07119295673276974,-0.020423969344616554,,,-0.01253876799510152,-0.010164541010261884,0.021757296394432822,0.0822815666197752,0.09540165718018277,0.07705755894425638,0.06081060316653364,,-0.014244932745427912,0.11957843684746026,-0.023169215845516674,0.007176390203209592
IGFBP4,-0.06177375316259305,-0.007550867955843318,-0.015415798294743377,0.05380666190043786,0.00033565938048430225,-0.03378707007517486,0.0055310785249233566,0.14633991042831837,-0.05571846278035069,-0.03332540088360112,0.039681271281601795,-0.019932226922775225,-0.024200864688739627,-0.020323768760691613,-0.016175103385301672,0.07813690750917307,0.01563381926967228,0.0034670117856738006,-0.05485673789103793,0.014913890703666945,-0.0563226183296429
RSPO4,,-0.023064684368648582,,-0.00027004719524773626,0.022099327407679534,0.05629647918408764,,,0.04567183164593241,-0.012538766161023054,,,0.0188946171820756,,,-0.04200636198565287,,,,-0.014130186537497062,-0.03414334251567781
LEFTY2,0.10104764109446504,-0.038633495515383705,0.005586986582361818,0.02224085333499428,-0.035902620676232934,0.044196808851871626,0.037546417869300665,0.1633071090639989,-0.04396934986388876,-0.013748910448041336,0.12125754578020037,-0.023503985173340933,-0.024160048677018243,0.05933651063538763,-0.05058057224555343,,-0.014187727662570142,-0.012923016226370395,-0.01800913069915682,0.0330655629252977,-0.02784121052627451
PF4,,,-0.004098575251573164,-0.03852412494524848,-0.019034053412972107,,,,,,,,,,,,,,-0.014355821204806437,,-0.02674641218294633
ANGPTL2,0.13151138100717386,-0.07948650981004149,0.015785107018405874,0.051840047578964224,-0.06231163582303215,-0.013258717361689636,-0.017632834161148726,0.15139360307509866,-0.024078234213751732,0.05187264620232971,0.05478752044519241,0.019454769522240865,-0.04318861310607671,0.12412112814334816,-0.1339387205003968,-0.007423786801455435,0.005899844476139273,0.05005144074319762,0.0403043100285303,0.028664906234545203,-0.04294119125908417
LRIG2,-0.0042949722133399145,-0.03961532993546562,0.05886209591101243,-0.03307101720479255,0.031364680008529565,0.02272852416322413,-0.04387205547130632,0.06927400403840585,0.013186260116904384,-0.01713374349706883,-0.03416415013957672,0.03785500151906179,-0.010887238560771386,0.03820232298999892,-0.027728213760874112,-0.037348094262357044,0.08100122523082821,0.07779327799305003,-0.009451100634576798,0.09028302280828526,-0.021377386257855662
ICOSLG,0.015021288212059681,-0.042482999913170755,0.0032564791503365683,-0.055324957983992104,-0.029820468540562115,0.018904834824119577,-0.011292269198491902,0.0930416449123731,0.019382905863948828,-0.023796236660579853,-0.051000640008312045,0.013284808787896276,0.00202183934206635,0.06860464552401993,0.03575983253873221,0.05266448660183106,0.028687372095885812,0.07804324070725276,0.018538578179442378,0.0013726628720089648,0.0449827238321063
WIF1,,0.09924052840301263,0.0612068187017629,,,0.0015430501450335158,-0.006912521153293557,-0.10444445530450806,0.08557235211990485,0.0012530081861207012,0.08791221628346231,,0.07021735427224098,,,,,,,-0.02591709398911566,-0.01783977630845327
NPPC,-0.14643173264599904,0.02118143412418662,-0.0063266803718400235,,-0.02952651076339449,0.0626116658313871,-0.010426647988763499,-0.03268144840219456,0.016829890023818506,-0.01742581646143823,-0.06979529496615193,,-0.04227725517916979,-0.007881653794024663,-0.04268212757893332,0.004845228851702658,0.02988597584493163,0.01237677147458616,0.06220873802681102,-0.05970731793314451,0.014220622340762887
LYZ,0.21057143578690304,0.040783605255861964,0.04462315727887696,0.023329792428425596,0.008383091539351633,0.040422578343323544,-0.04577511433825165,0.15851047753397815,0.0022933191598274757,-0.007853200708860697,-0.03243648926701021,0.05526578782079951,0.09139279462848747,0.13216416350263333,0.1599229535750733,0.010914397000339925,0.04130006738454254,0.0377046944416415,0.05648226622191168,0.0251997208650335,-0.015027904388135897
EREG,,,,,,0.02461041982266853,,,,,-0.024884938041526004,0.030183515278811697,,,,,,-0.040278210945684255,0.007797582698716157,0.010445064916299755,0.037378252832507515
SPTAN1,-0.14686051064391095,-0.006121991319519585,-0.05781587415562719,-0.03403009247191181,-0.11536737067542673,-0.07077193948646801,0.04009484794199246,-0.03549177533319052,0.03013034755882825,-0.006153783651895397,0.0218562157101569,0.015522013674669093,0.0379794490745049,0.04599378199268137,-0.11867865116343503,0.10138633296697683,0.0923060167598298,-0.014973445132764916,0.010796413310637425,-0.0008407042622357173,0.03572866148274512
PTH2,,,,,,,,,,,,,,,,,,,,0.027439678658618235,
LIPC,0.016347119120278628,-0.04837433406189907,0.03311094486805684,0.015947663254411,-0.008230909235865974,-0.005777240532758292,0.021140266051419828,0.06858074077750648,0.06458577322073986,,-0.002042394393309426,-0.010493312554364613,-0.04386346057678752,0.10690265197067228,0.0636403772510258,0.055079357043204664,0.03619148456804439,,,,0.008585447602926927
COL8A1,0.07859637038343732,-0.0505150866075609,-0.006616674688278858,0.027165782827899835,0.08352399547814787,-0.02491920037263039,-0.04228223796423047,0.08554434792566971,-0.059064569428117296,0.035075706165551356,0.019914252555952326,-0.02822364986495921,-0.009448790450939454,0.11560494056152239,-0.021254043552107513,0.061974125515519805,0.109426559452317,0.04347717494528933,0.021595913833124092,-0.003094459338230939,0.00440310638795286
GSTM2,-0.015713296227053204,-0.07083952940036918,0.00806230565380436,0.03380842120533469,-0.02250535907209933,-0.05492371149797446,0.013500703271405108,0.050390738645201605,-0.013608779243476853,0.01313882401809202,-0.005906244076809921,0.0422082913765113,0.01977952139229757,0.05748977662076636,0.09522098910528332,0.05761527490217748,0.09678476957775986,0.04305412938846143,0.0041573791802769254,0.085490630975222,0.14462569753606166
IL4,,,,,,,,,,,,,,,-0.04320271888025276,,,,,,
SPX,-0.0066996066424787224,0.020809107075425444,-0.019034773813405112,-0.024251801453229357,0.03835843261357463,-0.015743429985216825,0.031002483370526895,-0.023122138225378473,0.05166537269737282,0.074468080062731,0.049372570258232544,,0.07917182221187648,-0.03981156489361942,,,-0.009573962136363919,0.04890565827035724,0.07142742186604704,0.020268859392631053,-0.02842519283439713
MFGE8,-0.04352414500803047,-0.036087440454507874,0.004068136510858659,0.024096788735400814,0.037860707595753565,-0.06228645336705467,-0.06106031434918428,0.06195562067112749,-0.03005648679075037,0.012261901252563502,-0.0037543624898723417,0.02296444645182633,0.012168181259186119,-0.012460698448152362,-0.035152349629119874,0.07594976127773641,0.065638705794605,0.017260931144942294,-0.03749889396236349,-0.02155453554869787,0.01680285496018178
TGFA,0.10785806770466934,-0.036452291336549376,0.05654236740140419,-0.02240073445549263,0.02267784133381486,0.002118989301161157,-0.058927926311931174,0.05443606720510075,-0.03717671133472101,0.025408443285195047,0.027876168814002428,0.06228763867809941,0.0017971811312732177,0.06918678588962772,-0.08410637820242672,-4.3221764353387955e-05,0.005668281363634697,0.04691063211393947,0.01696009744305161,-0.022516640770486172,0.001188331452387671
SLIT2,0.0378804498389333,0.008670235937565532,-0.009031912338743703,-0.06185931532900706,0.05641931572174598,-0.048851164477172096,-0.02367351206449248,-0.02123776414573943,0.03922601356901194,-0.007280800567642574,0.03135286610559936,0.023811836381459135,0.07224702961727639,0.15120270499217503,0.0036712720206732025,0.04491114705745705,0.009727559983531215,0.019814506695648906,0.036957106718964426,-0.0709015064532028,-0.01721688081867349
PLTP,-0.13051889576083753,0.03604198559807619,-0.04193808307985291,-0.0012821663423285322,-0.05723869534771854,-0.017204033193660713,-0.10382979571935226,0.16457192535050777,0.04695391221766858,-0.06471399999763683,-0.03854601360928064,0.015924200728972906,0.013358397877575144,0.14993510836633087,0.07249965040755689,0.05199027656132097,0.05464268378339554,0.07297610944682092,0.06319128561010885,-0.00465015451049157,0.05876571196627831
APOD,0.2670805512035512,0.03868881525035421,-0.04622034768243309,-0.01449762640254594,-0.07070631170036602,-0.09031185964356843,0.06678013567111418,0.06398950082928087,0.029928196273005896,0.03186757783324343,0.03540450912055346,-0.024826947381893328,0.027346375082471838,-0.1430526138344792,0.041230886031578824,0.10368361463903568,-0.06181291141795715,0.007845845192561816,-0.03925572382784806,0.02532337563641764,-0.027622737591396742
B2M,0.05784754146968063,0.08119414502129262,0.022038796497650937,0.009019528395167635,0.0652170797738407,0.026506724935757616,-0.030172128998040244,0.2221994187168005,-0.013651797693139742,-0.0032237594438483423,-0.04094535710091202,0.08018079538838555,-0.05140359136685814,0.16313653755557767,0.18851690053315615,0.052457912348713845,0.051643561532390275,0.11400803032010384,0.09079269348382182,-0.03864896714327107,-0.03165587256429764
OMG,0.16971607461097135,0.0060596663642371405,-0.044127861489842116,-0.04623119683100143,-0.016873727369727153,-0.10948834162761896,0.04032183294952444,-0.050060890616673806,-0.03406687130488109,-0.00428015966023263,0.02486541206093551,0.004279895486394927,0.07968926798695751,-0.03378987696335531,-0.02641963237109423,0.09922573680726854,0.025042969643208717,-0.028698562034344757,-0.0014925094397738705,-0.03727259532058832,0.021648302539615152
CXCL3,-0.06268388015138675,-0.03386741281092253,0.01403786593800309,-0.017674209699929055,0.06771391096850425,-0.011290372267501578,,-0.041047372426962325,-0.04785007858922401,-0.013413829389433465,-0.05537566783234387,0.10060273439670507,-0.02010917580718549,0.1252944375848654,0.022330365375586643,,,0.050013623752026864,-0.041834471259087146,0.06710774419693781,0.018889401492991842
