,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.013038940239498571,,,,,,,,,,-0.04457300654072673,,,0.040804778096158525,,
BMP1,0.06864202351149738,-0.037740596025889826,0.059424190218102524,0.030016871715908305,-0.036715719421963076,0.003549034904217617,-0.007977264283673995,0.03760089588603195,0.09632122512299023,0.06688604972324722,0.013924478631538121,-0.010309912702379905,0.11491489078073663,0.04944740360014641,0.1050915438999461,-0.0012298563774738522,-0.0021727734445756808,0.014771380889511304,0.014421818741354519,-0.026786595152190774,0.005383448220362373,0.12847850662708027,0.15154340349080758,0.0008423370380531955
NDP,0.005576418518381848,0.0008668371806486778,0.006673921629116779,0.001103842661614995,-0.023198527327735488,0.016036246075853015,0.007014964927308451,-0.031328742112865675,0.039207796895060085,0.014504333472927478,0.046997663889088555,-0.03817342998257146,0.050066941424216235,0.06928500320090963,0.14093012634181123,0.0821439479134268,0.1335099130255008,0.08543447049593474,-0.020939137702417066,-0.05807473876843638,0.08836173273066779,-0.00992905878306793,-0.019054037439513092,-0.022860635109376963
TNFSF18,-0.03020408209493489,0.00816296586717595,-0.010095506557337526,0.0033717519250028864,,,,0.0723001974022555,-0.019362434815942752,-0.015129094590365622,,,,,0.007162461922243814,,,,0.013824851013713387,,-0.04657228448236017,0.028114561137523218,0.10316767770448028,
IL36G,,,,,,,,,,,,,,0.12263758119408531,,,,,,,,,,
RTN4,-0.06348024119755878,-0.05919179237868583,0.07441568863113295,0.05568102964777352,0.005641164623787537,-0.026075793871128065,0.0062329268000408,-0.08578345503986118,-0.1111550640695851,0.021123209403988295,-0.03868290023407597,0.07439645282920966,-0.040059301654712436,-0.021629642477598278,0.00041586580682033316,-0.06769714544186803,-0.06064533505881967,-0.07911388501266872,-0.11522318356955685,-0.015986040928957876,-0.018298517073140598,-0.052449499369621434,-0.09837038163263137,0.062194711586962645
HEBP1,0.043678167056310106,-0.05621122946596473,0.0016449312085971826,-0.025406510678606664,0.07877888925477573,-0.03333531417892626,0.023381775107726325,0.024695128352132563,-0.010030083623326518,-0.038702765109741674,-0.03027824694735022,-0.0024857235141954913,0.005252382392679977,-0.004396513795381527,0.017453621551126466,-0.03034969264797879,0.029057982618089923,0.09462447320915629,-0.03713371084448067,-0.027831791592370047,-0.012551133803398031,0.04811074219061385,-0.01829479879004642,0.04961797047106186
WNT7B,0.010091613298183318,0.07067739403492644,0.01349753387899296,-0.02116962651394822,-0.007723585921432317,-0.0022557396716393575,-0.006395686785845715,-0.034806793901155555,-0.044981055958252976,-0.017735463865632663,-0.014267908005545572,,0.05821388271350687,-0.023170682831822925,0.0013979133526825303,-0.059307973512371964,0.03707770630110842,0.006837420506043077,0.019759691992603877,0.0032933116384689155,0.038488023485249545,0.0500977147030228,0.039199669405922434,0.04856742928366352
PTMA,0.053073778591229956,0.04663891401069553,-0.015561243086452105,-0.05939348808642159,0.03677490649555826,-0.004053315656000713,-0.030323222605863835,0.11463477085017831,-0.01589375295020784,-0.05611818010244468,0.02418008300353783,-0.03809291344700003,0.09365309880462516,0.12125830388610369,0.04481453023833685,0.00600376333040069,-0.06066257246815604,-0.07365504052908603,-0.06969871368494222,-0.023355883539023344,0.06817805921432678,0.04054168322565387,0.06301003844639336,-0.06582099454447528
FASLG,-0.02660885782973343,,,,,,,,,,,,,,,,,,,,,-0.044056846891547076,,
CEACAM1,0.012252946043572958,,0.043402665068859106,0.061855937876179365,,0.05358714621087294,0.0163475307910432,,0.005575556787065817,0.0004799632492957672,,,,,,-0.06606015091529671,0.03138687456163695,0.03901372505392032,-0.033643436484174366,-0.009739574933729556,,0.014101078976939959,,
PDAP1,0.03994892459342879,0.036316193335955566,0.03632305805702282,0.06201454452268849,-0.0039033380824833636,0.03683861051612492,0.006067507121485684,0.039584879226899274,0.04130706454532465,-0.018070643944001027,-0.026060079260263543,-0.011132586760638363,0.07138715301862299,0.017913881524866268,-0.05589063665821871,-0.02814659132275487,-0.03026476820786731,-0.04675391282014586,-0.028310928444741573,-0.005288371053823097,0.09397346824754499,0.017979439389792445,-0.006486025547393236,0.09458803884269076
QDPR,-0.023497335824742446,-0.027176083756390093,-0.04352878731174861,0.04282405693407047,0.05596231529597903,0.017839542912878766,0.036721201292673374,-0.05034372573930344,-0.04898587792159379,-0.0008873757104657079,-0.04052424531236398,-0.05532993890176151,0.059019887846488935,-0.04287934006045947,-0.05814058351317083,-0.05751441350375512,0.07868518031753757,0.13963392267347638,-0.05078765184200924,-0.0619034478963224,-0.01449059561742606,0.021051243104402262,-0.1319514280942301,-0.011438995340989787
POMC,0.007188401710937375,0.05411819612976644,0.04672127870827336,-0.028867287605731453,,0.011195350461819109,-0.021428331743170704,0.10367377611363747,-0.03284495396216788,-0.017554604982041633,0.07473629075187788,0.0064907735520926685,0.14876484502433426,0.053750981102680034,-0.03884969181405282,-0.06791944311127245,0.017213329772290894,0.10384586863654537,-0.015085533625697237,-0.001409672021106572,,-0.008179707763477914,0.09936555983875558,-0.022732816154049526
CCL18,,-0.041335876311237224,-0.0019345087359213982,,,,,,,,,-0.06168285103788044,0.047694208681050315,,,-0.05664312579367931,0.021600179849522273,0.027502073417856078,,-0.023281119494190657,,,,
CCL17,,,,,,-0.036972119019785185,,,,-0.018868926498427224,0.015060406157359303,,,-0.019258286833854762,,,-0.016049319471813768,-0.005474819044428349,-0.04042253164943521,,,0.021096440491666344,,
VEGFD,,-0.04657345075633023,0.029537635356611008,-0.023269730097231885,,0.09895049997268496,-0.029984178145654124,,0.050703240611663224,0.04799053229182207,-0.01295358181703493,-0.020126938687264697,-0.010999158112903678,0.012224660913743421,,-0.046597108962998596,,0.050203198411728926,0.05015282275272038,,,,,
TNFSF13,,,0.00547254600093806,,,-0.025502540239390557,,0.006490640984540841,,,,,,,,,-0.033727142450528186,0.07417299320642932,-0.006198748922906441,-0.00085955530695704,,0.052131211689655,0.08203446880688897,
WNT5A,-0.004487951828426416,0.03752085533834634,0.0154535477711713,-0.014948047563208267,0.04409803832077831,0.04880430586613111,-0.00023805659901464068,0.059461706120432334,0.11065396630086319,-0.011651522145527764,-0.013167375089158205,0.07596123468467635,0.018271018994193526,0.07532417115718555,0.07753975453500626,0.05862672077794782,0.014817244696109557,0.07047017512826234,-0.010707521153684172,0.06076477146273955,0.017887974854560406,-0.002380870361449595,0.10130513246798394,-0.08450000768990584
CXCL8,,0.011848160601853265,0.00785843860091536,-0.021788396022158575,-0.0530332760763358,-0.013448854642720567,-0.006547329607777933,0.04066461431702349,0.05114916357449355,-0.008799751704981693,-0.012062938628485415,0.03430343774670242,-0.012550095356602611,0.09374427319756821,,-0.01448452902630859,-0.030164199547289914,-0.14370307657672554,0.015646516666591254,0.04882195113745216,-0.1445468670981896,0.055881862224206144,0.09603920435908775,-0.044280630283209485
GRN,-0.0030591893755150252,0.008567396107930905,0.054771796077077425,0.011086752726676339,0.007762448197029164,-0.052717214773073326,0.039731705375228916,0.01310439290493373,0.12235445994852097,-0.03368251203995863,-0.011097755793772975,0.004137274363115727,0.05791270750830471,0.005285762412036995,0.04657182624045662,-0.02526063214593803,0.011766144858744882,0.05815315329272828,0.06354582974744531,-0.02689579663010651,0.06354413114278358,0.09629999619862101,0.03067196315301045,0.08726592746535904
MIA,0.045813263774188435,0.030325721089444577,0.003653628231510843,0.011418150271294992,-0.02091688238315366,-0.026987714403220075,-0.006400051161783358,0.09881039281734581,0.08985712897668381,0.04672696879416269,-0.014731971317947705,,-0.03519665405228017,0.05781162990161549,0.10482227570238402,-0.005013770896861936,0.14017552506077968,0.0987297772084273,0.002482589520897249,-0.032942721401959627,,0.03545029719549435,0.13017935663417682,
COL4A4,0.03003551502656662,0.11516986457420479,0.06156091411951096,-0.03480193582422553,-0.044968718780013295,0.017518472235076944,-0.010029822410214611,0.033540514604350445,-0.012848907788507351,-0.01969974304387647,-0.02474854021933843,,,0.03398340201989603,,,0.12338929653736345,0.009568788537396481,-0.006017548618546034,0.043461026843136276,,-0.014975678442808095,0.04158293240717692,
TAC1,-0.02660884335294874,-0.01932348974938396,0.0482194156801101,-0.033323910428495515,-0.002723791484932265,0.047200420650161334,0.029963487518352476,-0.04474045494754707,-0.05977069148668159,-0.02942281916550464,0.004756773719278224,0.08560270673669222,,-0.0485940787549676,,,,,,-0.04289484174913949,-0.014298289413471386,-0.026296387332693374,-0.03551117811816927,0.018626782161173947
RARRES2,0.01537041144163206,-0.11266628776644717,-0.030672529698269158,-0.007639773893404683,0.013709516037087656,-0.012430131218027886,-0.012341052246950006,0.02597731439728719,0.04670005049554708,-0.04226115453882063,0.04708913478744995,0.018899048976458062,-0.012897670497030049,0.0888804541594218,-0.031076105111044975,0.009051466042771097,-0.018392156274059906,-0.010450181947241077,0.047445691498711286,-0.001380845119315002,0.007445332677305871,0.04356663769523433,-0.027127512552407057,0.05019506168989342
FGF7,0.04854898175564062,0.07580230139490812,,-0.013969878364180477,0.06858432969234562,-0.006952954688433967,0.11506255351133449,-0.017044910650969948,0.06714311895800668,0.03446821610854224,0.010673163667496011,-0.04672634607348535,0.04633664388832428,0.015851357263994257,0.017328017761588613,-0.047737021135752025,-0.0006193952331670467,0.06262090457704513,0.013386435473445878,0.03200909082115776,-0.02325915668784923,-0.009963774962277362,0.07057649955985859,-0.055311547943448336
EFNA2,,,,,,,,,,,,,,,,,,-0.008663187429959208,,,,,,
HBEGF,0.01592763258926567,0.012164303944469552,0.0333951274397426,0.04034290134052962,0.05177395481441645,0.06177820002898706,0.01927242500457618,0.11722098824557282,-0.04833337896935043,0.04941960634942674,0.055059146949683474,0.004840995746895693,0.06067544992010911,0.01927952391466276,0.11294705744294525,0.09202399564591772,0.038311140252177356,0.04530791583386968,-0.04095541865226673,0.014563822426607318,0.01523905228359849,0.026697784032506756,0.14983409558360938,0.07104410960316315
CSF3,,-0.03402891123978459,,,-0.031476393769548736,-0.04406754216022922,0.03613142517488056,,-0.013593897129476206,,,,0.0006321626089905349,,,,0.03093276982947567,-0.052763460056299054,,-0.013361835634470836,-0.0418578538508364,-0.042042849843593376,0.07971829707844476,
PI3,,0.04529101706398307,0.015390303802141325,,-0.05999741139868493,-0.010725994482050824,0.06974715843723579,,-0.015306907587811792,,,,,,,0.007037328714152927,-0.10415490767752444,-0.11493815387100592,0.016810177352876904,0.038271939846622964,,-0.058358170219171765,0.004053187872837886,
PCSK1N,0.04596779879055692,-0.05186530764362719,0.04041825532949098,-0.07541499613670043,0.012367408817205064,0.03812436552183965,-0.011503213546477677,-0.054903284449103015,0.0074140819426274495,0.03519323351891908,-0.01814293386795733,0.04148181085599608,0.013819172022939944,-0.07352112509675578,-0.022937099408633265,-0.014614760400361502,-0.056569175253438964,-0.026639339119791362,0.013498980238057503,0.009385630220465834,0.04829762619121125,0.005748561266504256,-0.04921337986232786,0.046103930580477064
