,UKF259,UKF260,UKF275,UKF334,ZH1019inf,ZH916bulk
BMP1,0.023232731852838983,-0.055198588914270326,-0.012534031089241547,-0.006133461459391443,0.11102631454005908,0.08609203813351418
NDP,0.02999741668966673,0.03238841900983121,0.03632782644272637,0.009936900055722498,0.04410267123181172,0.024293037853214714
TNFSF18,,,-0.00422736559103246,,,-0.014687028662566931
IL36G,,,,-0.013752911436744552,,
RTN4,0.0847125278566268,0.06539636876910938,-0.0030576574236831264,-0.04916010925773397,0.08721064374765083,-0.05497649502235419
HEBP1,-0.02375451920965602,-0.03292184116378415,0.009182063343513902,0.022606016669014368,0.04076295695422526,0.05283974171410073
WNT7B,0.09067966579929611,-0.034964895915613435,-0.02549752181075666,-0.015116034573743229,-0.034052741083909904,0.04458193346909859
PTMA,-0.06595991015753583,0.0035976157253059613,0.009998440335767694,0.03745474847014542,-0.033353085946183685,-0.048998902903538546
CEACAM1,0.016578699338528013,-0.015199082501784079,0.016176301846180012,,-0.030539043638662538,
PDAP1,0.00732844355777247,0.03968637986652431,0.04970849381957742,0.03126479606712763,-0.03156618269700546,0.02025843286137079
QDPR,0.028563088616097985,0.009006204628938266,-0.0022289069666898173,-0.012043757156691193,-0.008954711856166345,-0.003017454697797159
POMC,0.014888758922030905,-0.005588268416327165,-0.022125286275728618,-0.029465760158764898,-0.07272692944457257,0.01444199961709122
CCL18,,,,,-0.021652684049854657,
CCL17,0.00020494670984074503,,0.023156130500418298,-0.012563675042489455,,
VEGFD,-0.029516246397925328,-0.014541621593644256,-0.004005071138449819,-0.013464879681973988,,
TNFSF13,-0.020282944360331748,,,,,0.17723779222019725
WNT5A,0.016928433439348297,-0.059492564231392,0.009841057687081115,-0.00800073249540897,-0.034752472909488644,0.01708793127009412
CXCL8,0.005950370069323685,0.011684602015121006,0.021876226112343508,0.07453831320136295,-0.038122959338353905,0.04165535147786626
GRN,0.01959269472852943,-0.015879607778172346,0.03873361105772548,-0.0067540484265150025,0.12800409156387157,0.03396530251666516
MIA,0.028498830047710835,-0.0038916169282187537,-0.03395359185406411,-0.01844076978704828,0.05377447451395856,0.07571247026357678
COL4A4,0.020893826096930284,0.0204782209020614,-0.02482895256543499,-0.017888230829369873,-0.027375758090984005,-0.010160291009114879
TAC1,0.07100346419193787,0.07844831642655012,-0.031133789017335777,-0.03170168871892075,,0.014527179696303199
RARRES2,0.1014523254914491,-0.02653644561361193,0.03053583075227781,0.02199108919162444,-0.022287064951988768,0.03730780919274397
FGF7,0.02051916285228464,-0.001983072554749316,0.036653516909706835,0.007028857378841751,0.048459189700882685,-0.014983353129001956
HBEGF,0.03132741170755404,0.011954995001281632,0.018895594711313437,0.008548446046229535,-0.0107447515760172,0.054128643640325394
CSF3,-0.024149587200391218,0.02506013783091731,,,,0.024401229220461527
PI3,-0.05875853127234748,0.005623353630237713,,,,0.020165367379280843
PCSK1N,0.048611700722198635,0.014997624759903891,-0.008075788978219606,-0.016329323162846018,-0.019617960669157785,-0.07851266028535728
NTS,,-0.01590660180963497,-0.028364192125173233,,,
SFRP1,-0.005054691557686928,-0.016589471966447625,-0.03429958336422252,0.02316786884704572,0.046089881147962704,-0.0493139453843632
CXCL13,,-0.016440378575984387,,,,-0.000946178856872618
MICA,-0.02947303331519673,-0.04737109559596955,-0.0210304206657569,0.034344755828283814,0.0015197743742110805,0.04478047464265418
TG,-0.041103830465934375,0.006130705174208538,0.023428397184528854,0.103721203607575,0.04366449889959882,0.02694414875162159
ADA,0.021452971964520458,0.0063935239620314145,-0.006284431545366932,0.028255165073818492,-0.037708658978125434,-0.0053469734243194195
LAMC3,0.01880923390974867,-0.023675769137872796,0.029263503922010645,0.0018357259416079132,-0.014348613241464614,-0.0007209012932401484
CCL7,-0.029718003754076027,-0.021796906652218635,,,,0.04182314762599269
NGF,0.0065809003601640425,-0.023265929200283593,,,0.010583108328435651,-0.03381668677676968
TNFSF15,-0.03309245066910832,-0.016138355719187265,,,-0.032496307560830794,0.042494313452426526
HMGB1,0.01002243640011821,0.023613062088424536,-0.01618823696913145,-0.04514955001258795,-0.05368689794426662,-0.028843912648539125
ITGB3BP,-0.0377155679111296,0.02089800434023456,0.039561472990361814,0.017859412732985865,-0.016278349012511906,0.061643191851854684
AANAT,0.04226971420119406,0.010068910349227104,0.030368838334009298,0.024256727285075927,-0.022552178078172176,-0.02413554390713979
RELN,0.03140826169709492,-0.0051943164812718505,-0.016965267420132234,-0.001025711498754888,,0.05247149158272032
IL15,0.00826453791189925,-0.006955574747519285,-0.025977518883275066,-0.015630349204753258,-0.03812305897609169,0.022907378409537743
BSG,0.04449734713065644,-0.029477562908042817,-0.013186798727625865,0.07020699644586681,-0.02770063819017267,0.012374007305414181
ADAMTS3,0.04474229055418631,0.035621450285389517,-0.004523235912182573,0.0007215265832001165,-0.027003937341713198,0.012255309816481664
CD34,-0.030052395222299126,0.05311609219513768,-0.012233719408428686,-0.016618854684689148,0.08960413869106977,0.03510895809853137
PLAT,0.06376432478290787,0.029831766180670113,0.007963833533231431,-0.003918803108973852,-3.827874941863044e-05,-0.009276081711925756
LTA,0.04203850873370555,,-0.020751737803270085,0.0056159872649387795,,
CKLF,-0.004027996408190601,-0.03730604086323228,-0.00501366528941865,0.028990726893587025,0.001722486814067254,0.034319850807201145
CD24,-0.028176455650943205,-0.03295109531338979,-0.032691752157360414,-0.004623575301242761,-0.01584475448173308,0.007856160955844153
HSP90AA1,0.0461298129672943,0.05582085282692209,0.023489527796662656,-0.05784853061418211,-0.0711221532244016,-0.04147441450751348
BMP4,0.0302369154658239,0.01263670186153074,0.009787144153795885,-0.01331867353815036,-0.0011157152793135755,-0.048240761853222125
SCGB3A1,,-0.01731727863276567,,-0.01090665231867554,,0.007024593051897939
IGFBP4,-0.06463973302252336,-0.06348080962545355,0.011637329446774994,0.039231544689280744,0.06125188662110872,-0.06882639091283456
RSPO4,0.011751151081008469,-0.01998695455526201,0.022843443308603297,-0.021681757737862125,,-0.030433964836218463
LEFTY2,0.001594803311790039,-0.03102284305739003,-0.03205210091428615,-0.019295493921087897,0.06892066147866584,-0.004277299207182152
PF4,-0.025928372795846564,,,,,-0.0031817478854857897
ANGPTL2,-0.016467906924226602,-0.0020066668585458163,0.038444527452714546,0.03926442992858826,-0.055597393394236444,-0.08720027954525399
LRIG2,-0.01449257661663308,0.0324571002209149,0.01209756528527538,0.05979191663800074,-0.0007071060480641281,-0.026995998001417432
ICOSLG,0.014397610315785524,0.0011491371066977521,-0.010154564117772318,0.034595977435315305,0.0022648350771970953,0.004700250099346816
WIF1,,0.09200304434587055,-0.018624820228981664,0.0023529310619212034,,-0.043747077419593626
NPPC,0.022032489345852075,0.021235355579250843,-0.036331106476815186,0.07038759800165684,-0.027003885479034498,0.03573552701564696
LYZ,0.008427572040766565,0.012245434542889726,0.012529711781427422,0.00524617071070564,-0.013274597825850687,-0.008131340578501688
EREG,,-0.028126387353839606,,,,0.09870388735749726
SPTAN1,0.04207757886191986,-0.015977403497123073,0.007076820279339608,-0.047761967156308045,0.0444014827297969,-0.029982542314178042
LIPC,0.0359299846831705,-0.01935066167401573,-0.001067596020579203,-0.02455381996530238,0.056892767271189255,-0.010158941723886601
COL8A1,0.012510498609383887,-0.01349663724358463,0.023188345195713285,0.08054200666098144,-0.03600574431742689,0.03842708896330017
GSTM2,0.03707626163096515,0.05475438617531722,0.015254624319688033,0.05063289111844539,-0.00016451717273371355,0.027595044739824062
SPX,0.0045263193749240736,0.08261133208251757,-0.04011030819982647,-0.042560784342114744,0.05485442907154145,-0.006025581441773065
MFGE8,-0.003835276111908255,-0.026915280024632383,0.0050236153400081305,0.002738813604754315,0.02971378268206989,0.05582685433617273
TGFA,-0.00825403713174743,-0.03816920145817182,-0.00019368873513610018,-0.016310500648499166,-0.058322210248271854,0.010834451728061039
SLIT2,-0.005238752838539662,0.012338880032317133,-0.012369116505913658,-0.03515866638634324,-0.030539006325299184,0.007418824343041877
PLTP,-0.005240799871902176,-0.010685849457171093,0.012749426673891931,-0.0005592925524862822,-0.02003164763638406,0.0025896618444553572
APOD,0.00467513724961253,0.011079833863375278,-0.0015779778083985345,-0.042345799103505444,-0.008321287354089293,-0.05468488944836313
B2M,-0.03499522647174917,0.013637183352895809,0.029016560433452913,0.017381547273131747,0.04930189782168937,-0.037034645471047914
OMG,0.0007009571555850464,0.021381529405532926,0.05199456693483945,-0.023262071089966713,-0.01206609504604843,-0.05340110249249553
CXCL3,-0.062240730372884634,-0.0412483045996758,-0.016477482360936966,-0.011256683260452602,,-0.03703211185435795
CXCL10,-0.019594307998554557,0.04496073852301548,0.028406115531374922,-0.01788823195946559,-0.036424995505886376,0.032629475813026707
RSPO3,0.010115396462986334,0.05533841843824886,0.03716047845377477,-0.011763017055854972,,-0.057564846836178976
CORT,-0.025140352164929162,-0.02348493512536654,0.0021456786861376418,-0.03120691896006801,,
NCAN,-0.0408202320898028,0.06390757440520205,0.05221386315506276,0.011110561524369317,0.014540509900891556,0.03238470026744728
PRG4,-0.02971800838518577,-0.013854995743861676,-0.012367058152639889,-0.013752911436744552,,-0.002998782132723948
ZG16B,0.03773378644191908,,0.049973247619672374,,-0.02507047174904107,-0.020338516772246486
