,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881inf,ZH916bulk,ZH916inf
TNFSF13,,-0.023668569926989205,,-0.014710417071390472,,0.09351682953016978,,,,,,-0.018928916102786637,,0.016737193951006188,
WNT5A,-0.024482596471281804,0.003468652614460545,-0.0263190762438303,0.054977676260562415,-0.08199643298125879,-0.08972072826393471,-0.18430755922902092,0.025483295537083703,0.060924486346837156,0.059071363720687727,-0.04933849905592484,0.030620805627323833,0.042971756414890254,0.026504344096721828,-0.07337199729997453
CXCL8,-0.14067393602557116,-0.01811489506172487,-0.020519559490521283,-0.02772970607209727,-0.0580462440588949,-0.011500709112333373,-0.04389276843652481,-0.026101698659340145,-0.022197928162802708,-0.12116239938362412,-0.050280950344314415,0.02290498697468226,-0.09863079104379496,-0.07968943721877145,0.015670571980290912
GRN,-0.07086869421952437,-0.06914922059715815,0.03707871571881213,0.01261309121490056,-0.08407512978177865,-0.11444671720778019,-0.21661539587100848,0.029935978207063615,0.02318025639175323,-0.28067766404448896,-0.001786497741632695,0.04988022361165315,0.037885141089426075,0.027080275395276212,0.018495027723243764
MIA,0.05829722176081933,0.027043190735124754,0.04590704511303215,0.020428966452934075,-0.013256343823067495,0.0030824989715409227,-0.09595150021986706,-0.009051570363408867,0.04776881054494705,,-0.03904519818332352,0.13037953977596728,,-0.05351322171856054,
COL4A4,0.019506454560728952,-0.037668357253803984,0.037865277474072624,-0.00701609723047111,-0.06172101742144192,-0.03611138604783852,-0.0330999567809339,-0.03326172033536292,-0.024888671896450706,,-0.0022935973406133224,-0.03731288258547161,,-0.019675896084963708,
TAC1,0.25454179543632005,0.09212136784065399,0.06880900853909808,0.11056303835601215,0.19663350764845985,0.17951225844290203,0.3276983701515203,0.1517280877620435,-0.04532266869028751,0.2919298478837928,0.25154344720190797,,0.10035837372266626,0.1172355006792685,0.19085298225190062
RARRES2,0.017064876073201025,0.008917020054640094,0.008567296973739204,0.043085008338491264,-0.11559653582533164,-0.0583491790673356,-0.2379398247039828,0.09608740672070923,-0.014352643501017089,-0.16689946406847267,-0.08392202366836206,0.02331725985410331,-0.10432139843083979,-0.1437092170027303,-0.024628630382864305
FGF7,-0.07470391580058515,,0.015452304973654988,-0.03780287791666947,0.04110505348553947,0.05003339982254457,-0.006819495674372781,-0.004395279104191947,0.003151376647414112,0.03978563128407225,-0.008426514234275139,-0.0053813925599222,0.0364216863326871,0.07918239144049656,0.0841225425400256
HBEGF,-0.055326454008737216,-0.003080569953235401,-0.02317590958335847,0.004181238362987441,-0.0782249796487372,-0.06059406631861289,-0.08279032690481597,-0.10291289332065898,0.042386197325787536,-0.1484207024992374,-0.017396487350678887,0.008653785848288123,0.036951155291263416,-0.0634994915268874,-0.05931114464854574
CSF3,-0.05093026883040657,,,-0.025419111916027182,-0.016447904416251494,,0.03331745936857309,,,,,,0.04670283222156387,-0.04990145819199161,
PI3,-0.003053624817580517,-0.011362449684116654,,-0.043865712898359804,-0.04297673430213242,,-0.039431988146066195,,,,,0.10379943652527861,,-0.1285413077176248,
PCSK1N,0.24744077219963145,0.007578460996057927,0.0052689349557873974,0.02618302400041203,0.10021838910734061,0.12165301989613184,0.15473657176235378,-0.06173036966559436,0.013952763926988729,0.3607330799571854,0.2069356146182657,-0.0072449526878045414,-0.006214643384878945,0.18061532268562158,-0.0162976672412905
NTS,,,,,-0.06603425802016269,0.0009038604089482154,-0.015989982931027068,-0.02271945574303254,-0.01586327980665957,-0.047241671709712246,,,,,
SFRP1,0.0977340835418596,0.03464664104007653,-0.004151967636427715,-0.018608037062036016,0.02333356530862617,-0.003114840888054601,-0.05161022805455526,0.0201196420998901,0.04095373232756591,-0.15491845519722955,-0.017900110434642524,-0.1061303230101323,-0.0527416751377469,-0.06350337154779363,0.06071677438918723
CXCL13,,,-0.018435209755464522,,0.022551885785073337,,,,,,,,,-0.017135866322910125,
MICA,-0.03932473788302775,-0.05200243927673949,0.006996938554978961,0.01616060017110065,-0.03142039546277185,0.10239195149831236,-0.1232277313897622,0.01762839248168996,-0.003653970426904558,0.004273716616013796,-0.10170189573359525,0.05312336674001981,0.00581909748174041,-0.01832585575452793,0.02921878677850962
TG,-0.02633842057014547,-0.019584323378308205,-0.020805343024337092,-0.02008102014021282,-0.017677533844275888,0.06491411579922148,-0.0422649413457482,-0.013138134780079259,-0.011228495885548315,,-0.03995912871338719,,,0.05790451976116965,
ADA,0.050799682267541085,-0.04256383217851595,-0.0429810686088973,0.05630959571037335,-0.015720424799000224,0.002083198591912764,-0.12776300010238525,-0.011100939668185405,-0.007971974528845167,-0.1468534128962802,-0.05506845076027675,-0.018589938658064145,-0.021916488432262602,0.0172199636428653,0.08062586147560527
LAMC3,0.032912511202750155,-0.04329418701638856,0.019199913077718306,0.05519009533470933,-0.004980463706881808,-0.007112863568925161,-0.07812550860329377,-0.04607881606112697,0.02209471629782976,-0.05442297370856215,-0.008195818519048503,0.07371173367299055,0.018168089080193867,0.049733788094806414,-0.02041839531119741
CCL7,,-0.01995039087786627,,-0.014518545477339495,-0.017667657472294523,,,,,,,,,-0.07391626821302137,
NGF,-0.029342375642406274,-0.004289610614992687,,0.0035023504161055454,0.00523334306434429,-0.038325658464489314,,,,0.051325316712934305,,,,0.009409154624217247,
TNFSF15,-0.002970295626679913,,,-0.01616711048198065,-0.002071993360191926,-0.031309859384391216,,,,,,,,0.03218395457403945,
HMGB1,0.11378389322151071,0.04667971169407632,0.0507012545532761,0.060163721595939544,0.02600123688679645,-0.03583942151543603,-0.16154707497875123,0.07629039068612123,0.009916741575420222,-0.08604454815225714,0.01979639178355146,-0.012848662648486471,0.05128470857001287,-0.049696016543259426,0.055078969450599015
ITGB3BP,-0.12183236804088506,-0.05208694937557831,-0.0059005868765397654,0.030915425492404204,0.019407864946775835,-0.08338870687001154,-0.11116021690151136,-0.01696499434296952,0.010991818879062202,0.0014256521461212888,-0.11282890434560541,0.03577405344120892,-0.009589276407312636,0.03481221575043638,-0.017939774799877087
AANAT,0.0502279456860981,-0.004493466934842346,,-0.014710418641405286,-0.025040877833633266,,0.02127924157529968,-0.028864729786814577,0.061863969331898326,-0.038575090053582915,-0.03568329828149829,0.03814617955637032,,0.0501502890627085,
RELN,0.06931281275254261,-0.0056480859901198764,0.00866718213079141,-0.025533992436164367,0.04961176045449929,0.05837398562730123,0.08801072558534735,-0.0057819040340433185,-0.02544776981148778,0.07010336237762103,0.06317843244894482,0.040408887139253453,0.1342819939075333,0.0008140056657839261,-0.05619027475608211
IL15,-0.0516000802698697,-0.026629372410573345,-0.02650568870981237,0.05475717504656066,-0.057873298634196525,0.0840960370535372,-0.076375846513597,-0.0249423288872839,-0.0008363678480594125,-0.10386838853486391,-0.03309460990087172,-0.014392657437997456,0.09896114283490734,0.012526614158151027,
UTS2,,,,,,,-0.09280647717398992,,,,,,,,
BSG,-0.1585738460882063,-0.009658929965584047,0.0334060483864351,-0.05902877628360707,-0.01676993245212521,0.04313149875132043,0.08543167553692439,-0.08893055557552815,-0.03703023941353919,0.2549482647500113,-0.11676870120178931,0.030039251343899863,-0.037831385624640786,-0.06987601552865104,0.024007433350085126
ADAMTS3,-0.025558669338813223,0.029911370819680167,-0.027180570338847534,0.032694135051647547,0.000988828458822726,0.017234743897162192,-0.16459527631411167,0.017462651218307076,0.025315283519500333,0.02755255295576387,-0.007718605262580379,0.07695035252392059,0.050503389901976045,-0.03207826834698082,
CD34,0.07453241206967999,-0.03932442715043516,-0.026434905228739695,0.026492583409300448,-0.008170706910010561,-0.004668690368780304,-0.15778441785597727,0.05053074158376068,-0.015288158138215541,0.020891042474531548,-0.018751947930996157,0.0686819744106053,0.06457048301845175,0.05112380167583093,0.11875634730961268
CCL23,,,,,,,-0.03594234749530118,,,,,,,,
PLAT,0.021155608345031884,-0.013609304220547116,-0.019053942240502213,-0.01009374672275078,0.0036769424422285583,-0.1475605213199066,-0.18823938666561832,-0.1621301644673538,0.013598818326082616,-0.025485848051053132,-0.10080577572344604,0.03302934847672871,-0.04989309643111019,0.01867647996444684,0.028399081978785243
NTF3,,,,,,,,,-0.023046557069740726,,,,,,
LTA,,,-0.015300314656327689,-0.018608036191522796,,,,-0.027799742960000918,,,-0.03309461398608581,,,,
CKLF,-0.004783430163676359,0.015794719206309742,-0.030276668732720956,0.056669197901070285,-0.06394337008692186,-0.09091981846171254,-0.2031011444880089,0.06781522318433876,0.011571402258711234,-0.1505819215680591,-0.14490494459978087,-0.024532030353871134,0.09502007794044895,-0.03897910798516591,-0.058227831300424644
CD24,-0.015986282226796468,-0.046905515369748824,-0.0003683270835041724,-0.0766567389485828,0.013841222122078547,0.05009077033870714,0.0074562457224592454,0.09148400088115159,-0.042723853526801525,0.02968061403655438,0.0004091697583513795,0.0502608847729926,-0.058253802178668664,-0.0024667019552242686,0.009781030498910763
HSP90AA1,0.07861240773146701,0.014722568639995172,-0.03138617886570211,0.07607760246681056,0.21201701782985194,0.16100133678996875,0.2659507351394364,-0.02993884785877284,-0.010006055231201266,0.33174404213975195,0.23097843222204967,-0.04167856387557202,0.030791310508000602,0.10313064432670073,0.05418555877620582
BMP4,0.15916261516981936,0.013241083315827688,0.003954302664019895,-0.013029847773379845,-0.04859586850059035,-0.05204459835365848,0.07121930974983433,0.06808090003934926,-0.019320165316765187,0.1472295921648455,-0.0026003513154611484,0.11570020823596888,,-0.031052436797029608,
SCGB3A1,,-0.01995038888285384,,,0.01910196567951811,0.01322751366190116,,,-0.02286706018376517,-0.08884550463455519,0.037138975875049926,,,-0.0020379608441470063,
IGFBP4,-0.01817904351637077,-0.04071470718353405,0.029586829393498347,-0.015415185800746412,-0.05006990947815274,-0.1064869949680222,-0.15239542796646358,-0.05249154650106103,0.004097523855389241,-0.12511859922180088,-0.07607746214208946,0.08018849819207823,0.0703208693812331,0.10097990949363304,0.021283774243591163
RSPO4,-0.03584472013831733,,0.0017829428678455728,0.0022943794054084998,0.008823098467165502,,,-0.032332793467754854,0.03948260292579578,,-0.03832582925761135,,,-0.04945647535137142,
LEFTY2,-0.05037932621854195,-0.029697713609470443,-0.015488225799328414,-0.0051772883070020665,-0.038833307194929494,-0.040256036305476375,-0.14640250605576224,-0.025913649704731367,-0.0021621717050815397,-0.03309938811287617,-0.023447534076972438,-0.0007231429814868351,-0.05080532387331298,0.013006064818556153,
PF4,,-0.02069532596010661,-0.013917715710191264,0.03200541236365014,,,,,,,,,,-0.005568203488670351,
ANGPTL2,-0.03641548779027245,-0.03906809285663162,0.04126895348914116,-0.031454425858078706,-0.06186119604514809,-0.15345136829666098,-0.16475174712163443,0.03283177929192987,-0.0047869781268404165,-0.20000770589762717,-0.1571960832584145,0.07617616548023973,0.07953349983118545,0.049115779987964646,0.0515020752571105
LRIG2,0.03556357634871188,0.010725266384243358,0.08961312013542143,0.01020636036000136,-0.07317924451360641,-0.06265573026253991,-0.06703675383917419,-0.08277386520458171,-0.028837743055124522,0.0005606409593271631,-0.049139076316206516,0.029169104325188155,-0.024336002571798115,-0.025708990817220813,-0.003599761827395166
ICOSLG,-0.036874397946051574,-0.03918551143609202,-0.02643352276906374,0.08400410225424916,-0.04180449542110085,-0.06139220902223981,-0.08917599840808103,-0.05759612988305494,-0.03683551837060667,-0.08882848397619085,-0.06697198779311712,0.024806341335424673,0.002510089687041141,0.07668525155912306,0.05516563255179773
WIF1,0.31820736584031883,0.0583565668861326,,,0.07976850542300634,0.231182709913217,0.26321070142253267,-0.0029539646194113116,-0.02112070304115735,0.2119463131776781,0.28302833249597564,,-0.030590420130366256,0.026307085742264733,-0.013908721634588067
NPPC,-0.055581745612460626,0.07229076481807187,,0.14054043639996164,0.11660287363020605,0.07445741181176978,0.03961970435611045,-0.03021936589989565,0.015561146150601349,0.0848407716973783,-0.11819229687709111,0.07175902123153373,-0.02144755690230273,0.03568721925943129,0.21254940599331104
LYZ,-0.0065027173491333514,-0.02272752596979372,0.052009265031062,-0.049262203100519396,-0.06325186614282909,-0.02639867004487019,-0.07338317841196809,0.03470178410389915,-0.0370916786042475,-0.24531573978034393,-0.07554729554875307,0.06961595312382833,0.0722764198694144,0.08277353386163991,-0.029623917597419606
EREG,,,,,-0.04843402948902573,,,,,-0.010281182441531438,,,,-0.011831485212112358,
SPTAN1,0.21420062477819304,0.033782314610112045,-0.017274414335247002,0.051269769949912385,0.06714697680701077,0.1402423569305082,0.19389893471842468,0.043696997953274946,0.00899316671281525,0.30287614100021776,0.18173956846859066,0.023704732338315073,-0.047503504922427414,0.19824304310641352,0.10745827338179847
LIPC,-0.04839723290969964,0.030060393692820958,-0.02094690597021709,0.0024493550160120054,0.023331496305444323,0.013312482680924779,-0.05397621550361929,0.05307744721838405,,0.005883329079885033,-0.017398573532547913,-0.03447641621849816,,0.017087935906517252,
COL8A1,-0.13511789505032584,-0.004726992779990433,-0.05346955745710119,-0.019247194629917117,-0.03513370249855085,-0.10694488555533489,-0.05080485353758729,-0.0764126266244498,0.004091673286678425,-0.13438191085565127,-0.10083128157764076,0.004663856343406123,0.027749988858249003,-0.11202591048679109,
GSTM2,-0.0524491813821728,-0.002020760228484174,0.014938825103409055,0.004549074352467875,-0.020131701593323136,-0.009529746462641611,-0.07754193474869651,-0.027777563068145765,0.04634544107107028,0.013158363025829296,-0.03082691077496804,0.05886566306568965,-0.06271490897790924,0.027084135639540145,
SPX,0.13798226403030175,-0.022966008752001752,-0.046417757828239536,0.019387193263903858,0.11587557002165579,0.06108394491361466,0.07472724337686808,0.11470818803331914,-0.028589391178495953,0.007978781494122086,0.1534106555836943,-0.07428541384571462,-0.02241210056149792,0.06722189955759914,-0.09035067325432151
MFGE8,-0.15473215157444783,-0.013335682713158502,0.03119384627683856,-0.05395339825365405,0.021217654476949867,0.0044520692823533875,-0.019566381796967888,-0.03845944149732825,-0.05903435484764084,0.05584257046192406,-0.046257840496393615,0.09054594029416077,-0.06631655788595943,-0.11692325824871913,0.07048803795726748
TGFA,-0.20002908771271125,0.023823914538817444,0.026969050801270773,-0.009322970226234172,-0.067188055736441,-0.08750749749760282,-0.13269565928484195,-0.09903841069563482,0.034232764079303465,-0.15337307191934235,-0.032603210739321785,0.02976108548530274,-0.05058129980862862,-0.04379055468354254,-0.043738026631797544
SLIT2,0.3233490949824772,-0.02829047006215738,0.17584392275110755,-0.03610486716878364,0.18110100690521463,0.09364928135653938,0.025720278204801758,0.010192681585304727,-0.026718792223228528,0.23784898189160658,0.20758767084505372,0.03417078015967591,0.002464359952461421,-0.07545454338957416,0.08344684439297596
PLTP,-0.1155487797461839,0.02193876955091563,0.007729276268090452,-0.03287854092459598,-0.11227791551858199,-0.06214143924631922,-0.21169539239190271,0.05353989631589536,-0.01166923769908977,-0.3441645137096063,-0.0394888642305425,0.01060252639831492,-0.00794957197351884,-0.06666597691316574,0.042423046346044005
APOD,0.12519090295409102,0.02130238348635506,0.01889364387824729,0.03017868419356508,-0.05156455418540262,-0.02518504425770645,-0.21623386201961584,0.06165479590534949,-0.02822225293877629,-0.21791084642132352,0.1352680386379724,0.001527885690150841,0.027529814956710547,0.05036498446323312,-0.056446397945019745
B2M,0.07307136162649187,-0.029378150068414398,0.031072786913906168,0.077088250931654,-0.0961451644203978,-0.17544758084501677,-0.30536250990104263,0.013900101354042026,-0.027006125832804467,-0.38703969455369025,-0.2534568491165861,0.00562810888129133,0.15285108071470715,0.10678369495422055,-0.22931071248963802
OMG,0.2006780264812857,0.039114099544224505,0.002729370082081235,0.05343656038576122,0.07927625295635385,-0.005627472387308487,0.032951637030882816,0.1013078931540922,0.04720300679207744,-0.040264233198220784,0.1917716826152825,-0.06687341077531316,0.057021366893373886,0.20519694238729608,-0.01086912609289225
CXCL3,-0.05450975032146644,-0.00797938238222716,0.028836639953332466,0.04098968132589288,-0.06600594415806786,,-0.03128084923950555,-0.07009612809752783,-0.024462917254930005,-0.004450360106964807,-0.023834115054132122,0.06303205241727299,-0.03577161178844272,-0.06675624626567347,
CXCL10,0.020594486397412074,-0.028480200275679306,-0.016734615367778247,0.025966198597995597,0.010690354972708803,0.06379570248869416,-0.20002693429747556,0.021288602812931857,-0.005017705041654647,-0.003436725246701561,-0.037875293172259315,-0.03691336895174429,,0.1071085157820315,
RSPO3,,-0.027100068399863713,,0.004627667250273196,0.11350686919019959,0.09184136611960994,0.06122494992540076,0.03782331875080461,-0.012558387356963126,0.061416381655515745,-0.010683713883692506,,-0.058917079816773306,0.043624782046215754,-0.03488569086301037
CORT,0.08382890284827178,0.01224949263636991,0.01513231101162766,0.07755558089165741,0.13011918445078102,0.06919439460682998,0.09925515230554612,-0.01800638007056312,-0.034811098756563,0.03571684883336623,0.06634898398887636,,-0.0859498609879443,,-0.03725226744384191
NCAN,0.014083995792758363,-0.01528014580118521,-0.045831598886442004,-0.026039882340657794,0.2121574920543588,-0.11837397764742158,-0.10484017759504237,-0.04275312811441048,-0.0010616122197452218,0.1992844121687739,-0.14848521668385276,-0.028183896442719823,-0.004526254239190779,0.16163928686361148,-0.02272628742448088
PRG4,-0.054847520938748076,-0.03000300529459123,,-0.014518547739839288,0.03828155150356212,,-0.005771275368549456,-0.04132002648872078,,,0.030221965665399194,,,-0.027420616142986062,
ZG16B,,-0.02766516796876285,0.06071579553314503,-0.01685055026671284,,,0.011965664987426688,-0.00942389624427465,,,,,,-0.03101425395331398,
TGM2,-0.012623488233468119,-0.04653494876739668,0.04332822563779774,-0.026813361093072453,0.043590084649425015,0.036888425496074906,-0.07658357672991388,-0.006576569142757628,-0.027101160914153884,0.003258901239246959,0.0030236683669920034,0.12520131289009986,0.01878376819422165,-0.010648327213617435,-0.031116474370197596
VEGFC,-0.03935419134082919,-0.028796838159879646,0.04033950453740713,-0.025875939554901115,-0.03672612976675444,-0.0038853814455443694,-0.04516484169079876,-0.002051136147480364,-0.021832608096450105,-0.06453361666547917,-0.029717563787077107,-0.036140781660775056,,-0.12862617450275177,
WNT6,0.04729797747521513,0.0003967410636743448,-0.015488226205809207,0.03726192642390786,0.002935117075607552,-0.007787277007106237,-0.01619324942253133,-0.04915921499787778,,,-0.01244168518438893,,,0.013067521515725473,
NRG4,0.010291573032718522,-0.018375010407568115,,0.06322475142128886,0.12859140365723032,-0.008951640388293894,0.00609666496515791,-0.028502031989525053,0.011072511777775781,0.1390413934450462,-0.024669829525507957,-0.029020525656417412,,0.023860978511322833,
PMCH,,-0.021178188362939814,,-0.01259413084018208,,,,-0.005986887064471429,,,,,,-0.040820036807773366,
COL9A1,-0.00722059949371669,0.019680573549791577,-0.0384689448036937,-0.018454750410406118,-0.013060475926104273,-0.07968822925130191,-0.10658399039255106,-0.007783041114164238,-0.036826862134642965,0.09176099207149933,0.00637209442181077,0.12653618463338084,,-0.08561341497909665,-0.05675897971220256
GDF11,0.024642855133653233,-0.030605134659030572,0.02154256032361857,0.00561187761833682,0.027393958225466516,-0.0696904438795122,-0.11732952804830105,0.05553171928047376,-0.013478755842462128,0.018109602785127063,-0.07414439495730178,-0.003257229678583527,0.09572837862023009,0.03457214540815072,-0.05428627935402481
IL24,,,,,,,,,,,,,,-0.06996956158501982,
SORBS1,0.06916468046851054,-0.010174560038235725,0.021212333581401174,0.06696734194480074,-0.010842669089112203,0.026993395710369853,-0.010313231918811368,0.02156162502986691,0.014781391422947437,-0.02489753724139776,-0.02923171423270143,-0.03372856817129177,-0.039786639893708724,0.0025669031275281657,-0.02853920493621326
DLL1,0.15678934286692,0.003943671482681459,-0.009461997919119157,0.024234572990315124,-0.02479282480255156,-0.07581598091896531,-0.09841737400563401,0.017858051163876253,0.05232390497321203,-0.04440790666427484,-0.0769135200860492,-0.04690910670892026,-0.017488346690856693,0.025538610178126805,0.07046207960799242
TLN1,-0.10967130655778769,-0.07273011205633644,-0.03353615087965461,-0.0009112576768532354,-0.10035998723686097,-0.09689929782368174,-0.21013773474048209,-0.050502636321795705,-0.020337957114042505,-0.24353728293112517,-0.13279338195722162,-0.008290492077155185,0.03935892842734186,0.02685180070516193,0.03887586596739889
COL2A1,0.08952348212138159,0.06080256968359719,,,0.04719955329033671,0.04460144133266713,-0.04147379939904269,,,,0.047923878480531194,,,-0.05460193766450336,
SHH,,,,-0.015087154844929652,-0.033952529951769075,0.010496025618746782,-0.008489485196485163,-0.039215656120095164,-0.014657418911041675,,0.05226539950373272,0.01698962066046906,,-0.0346997026071476,
PON2,0.0033267451710454715,0.0415725472756114,0.006863176000681377,0.09774759058675085,-0.08173747783521407,0.0032943664881025627,-0.24391788232268227,0.02435919103248429,-0.031976709115272416,-0.12925945846675335,-0.1305328709962516,0.08748854331084449,-0.015031194754351647,-0.02194839501983382,0.07076558431673695
ICAM5,0.3017688146484707,0.03509196464738131,-0.0199368255309636,0.04013935845160798,0.25251016887221633,0.12303454533358231,0.16267637159186976,0.06758165494080746,0.05284419107255739,0.21165850284482554,0.1368610745115151,,0.0021858860620001335,0.0952517245689166,0.04215330960113455
HPX,-0.030244576322971832,-0.02664436631514895,,-0.019858727063407765,-0.060452750971293934,-0.04878081525383802,-0.0283485890073609,-0.016300294223469985,-0.022867057852523458,,-0.03334223475396997,0.04158948754893466,,-0.04444847146801883,
SFRP2,0.1483448283596155,-0.026524095186344174,,0.017117121354248463,,-0.017418896805165545,-0.03309994703419925,-0.036128653900770184,0.04565979534331898,-0.11956451847360125,0.018750711296612488,-0.061151768385065246,0.27272900011744605,-0.02771488184824807,0.004232835708948524
CFC1,,,,,,0.0028008427958676014,,0.056257458931808536,,0.05283382223790316,,,,0.015552371227768215,
CD70,,-0.02006055132546398,,-0.02920558949918195,,,,-0.04053085218003421,,,,,,-0.03294864852701992,
HP,0.09584764875083722,-0.02545751608940155,,-0.0015317165897591927,0.006106650267837953,,-0.07800433780676906,-0.06819990942023957,0.014227069908454473,-0.11514517730233437,-0.027881487869590146,-0.02363417950796051,,-0.05848578984514842,
CXCL2,-0.043143717773021645,-0.0018920259984961856,0.00391783890207746,0.006784984538137977,-0.055050331311097885,-0.03483887259316685,0.02904539693522361,-0.028064070606704825,0.006319441446197089,-0.12392644112898146,-0.0141758451268113,0.03327105203064069,0.017508138524849493,0.004451206421237396,0.07111066963751483
NPPB,,0.042603665124804645,,-0.05374396549244502,,,,-0.024342586985996225,,,0.07701247555889254,,,,
CCK,0.3085693418005614,0.11119335933361524,0.036869539583252134,0.1140004364494128,0.2425959451889629,0.18590871755597907,0.27695742012847246,0.15788048049054168,0.06766442930569455,0.35809220470235853,0.25762297428250575,0.0001809473185643426,-0.00639723734640311,0.18058603783256338,0.07743760834299142
SEMA6A,-0.05869136876983928,0.020727114884006834,0.013645980149484656,-0.011481073378998612,0.04823262515620115,-0.1122225497295866,-0.22290027225329853,-0.039951451070306544,-0.04550226832261998,-0.11965823025698906,-0.173274134430568,0.03383144343084017,0.05170212567668365,-0.06481018086660359,-0.08424393104087867
IRAK4,-0.03515275389823419,-0.004117484168865718,0.00884433725854252,0.012205403746256662,-0.0055168222036046325,-0.050162175621418476,-0.1113996815760922,0.015426407385908145,0.0004824876210050549,0.022014025119245623,-0.02092412762912684,-0.016398459613034735,-0.0205400280474181,-0.05854137929829317,0.0363967435727024
GSTP1,-0.01967927844229429,0.08304625338635793,-0.08785665913174061,-0.004763270262566192,-0.08086506217501478,-0.14363733081584354,-0.2677933778240286,0.10310074874756088,-0.019686285768062986,-0.2960125490181532,-0.1588750164661289,0.028668294444526843,0.10152278491699115,-0.04298424406837086,-0.07181906401812962
VCAM1,-0.09699317377319648,-0.025814231723065587,-0.003828920627874584,0.02718439684442818,-0.0843897075640686,-0.07409856911250622,-0.21822129181432393,0.05106775212064647,-0.014174667436719917,-0.12770498510381498,-0.018059844107379305,0.002694959824648707,0.003610491225084002,-0.020095860942539272,0.04322368995155221
NXPH3,-0.125766226483186,-0.03228709053200829,-0.01638225921473793,0.0014951689804839523,0.04498441401453332,-0.06304447415659034,-0.09302950743801583,0.07474154267825871,-0.0029218528288169083,0.1303111533009198,0.04304458241991932,-0.005580406063647497,-0.13948210289725313,-0.02330589986738999,0.006637485364954549
