,UKF243,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
THPO,,,0.022132939879738335,-0.024354174738557187,-0.009043419656776998,-0.028174773479834433,-0.013089819265425002,-0.025471345028348056,,0.18589239537388771,0.022874960679724513,
CUBN,0.007952727211681923,-0.02799212703732023,-0.019890884474719837,0.07702217508338956,0.04649063979922394,-0.03336483228193139,-0.0025354605916578714,-0.01958664945071808,0.011149719436556486,0.045031644025714454,0.005623379250905031,
TIMP3,0.022542186033311467,0.041599036495496663,0.008809189897332518,-0.03050188841117343,0.01034217960011985,-0.05682330553294603,-0.0012097908734074044,-0.027372186313540547,0.012352421156538828,-0.04702839301414812,-0.03993019769921392,0.015609137549512752
PIGF,-0.011714202230058014,0.08902723297898543,-0.007382653970679459,0.05558106423152715,0.05943366459447563,0.03450482302129432,-0.006138661336337561,0.019038611922623804,-0.06564623091002979,0.04405549223685397,-0.04151948326009979,0.02530470735158909
CRH,,,0.02755597994470744,0.03571813237426222,0.023766850526704686,-0.008813057641659862,-0.02368330155181325,-0.021850770228434648,0.01821659275938231,0.03428917132576741,-0.017666420772952662,-0.059645797622730395
BDNF,0.06423977354524171,0.1178520066971602,5.3789093028691646e-05,0.004785271734742565,-0.04816514483605636,-0.018659582184426746,0.005502477005456379,-0.02528213628903315,-0.04918396397564178,0.03205276639638347,0.012673797906581791,-0.033341300949551504
CCL5,-0.03165665530744871,,-0.006705931182219948,-0.02108214615158064,0.06106963196574791,0.02506752827274413,-0.03270949073540594,-0.0310190937919673,0.04645441850635416,0.03485098662195592,0.048203294044561425,
GAD1,0.103518968522401,0.09612202749202303,-0.02316516086592989,-0.03816362037494752,-0.022040051936123246,0.004838948384164802,-0.03966304923200757,0.005139328703777569,-0.006720967605261028,-0.024095636857550444,-0.11613557863123632,0.02324465500283161
COL14A1,-0.029001612611399614,0.046630558483292145,-0.02614319323849094,-0.02234239474470496,-0.0034417397496195176,0.05506620980373367,-0.017145831395312092,-0.0449264583143882,-0.045730932489327705,0.07433905619062013,-0.030543949768438907,
HLA-A,-0.05470458066047107,0.08641193993011781,0.02635211681468076,-0.026339356326006685,0.06188371680896574,0.006945493557835923,-0.0065781124626935385,-0.026389654124868798,-0.05418813537715911,-0.06076336385703119,-0.0724853407141329,-0.00774981277846173
CD5L,,,,,,,,-0.02658218404180045,,,,
FGF18,,-0.017846229497384132,0.11871482055647825,-0.02002396961983947,,-0.01470580488851066,,,,0.01884796874451144,-0.02729965801656523,
ADM,0.03027021019905863,-0.018549014356915767,0.07469357159601438,0.06654663535233904,0.10845830336531155,-0.08950464074895889,-0.010172575201766234,0.03832999440390434,-0.022992870112408706,0.03054702909769757,0.013299437343940899,-0.028017764678629476
CCL15,,,,,,,0.0056402501302023665,,,-0.01832004577551648,,
GNAI2,-0.021373873442164792,0.025306552964676,-0.00014788825033974917,0.039684433822977615,0.08390767589369284,0.0010517391070122885,-0.0006551450326075956,-0.009685494508912169,0.07809658131540567,-0.01697479299632708,-0.010323377674238774,-0.005129511451576194
HDC,,,,,-0.018582926833729054,,-0.015935171313626054,,,0.1288050960706541,0.029370951396984063,
COL11A1,,0.06586175510762791,-0.003870590156868885,0.06069039970149829,-0.021988772725098284,-0.028086463662452196,0.0035650434119777223,-0.03226639138073589,-0.00033513621398985956,0.02089413330290975,0.008284445860358832,-0.05421576876437624
NUCB2,0.006074474651243228,0.05870264147103193,-0.04354289342387244,0.04191195253710432,-0.005189189618913091,0.057030772862198605,0.008922815566067825,0.0063041182132856375,0.11103807788043966,0.006657329311431334,-0.06730968333172953,0.02272246437074491
FGF16,,,,,,,,,,,-0.019594893759361978,
CXCL1,-0.027833999143129354,-0.017585015867321526,0.02564517682354899,,-0.005808331848724742,-0.021556450379145133,-0.011911813678598946,-0.036266354212527156,-0.03450659524116763,-0.005175602516809048,0.12163951068778218,0.030595768967658442
VCAN,-0.06768791499644437,0.02043541425246895,0.001866932757167805,0.08048231047950001,0.03469873795024587,0.000865992081069626,-0.01610374201038507,-0.021462869232174747,-0.009374988754338422,-0.061045906436580706,-0.02257054056600399,-0.10233831897749435
MMP7,-0.07157167507430147,,0.056652633297824447,0.06634976573680057,-0.008827968974986269,-0.013553773483276738,0.028412516551290606,0.05292964673749802,,-0.037625445060349164,-0.12004327481719372,
PTPN6,0.07607649994101094,0.052956152885108534,0.02890552160874177,0.0036863715631082028,0.013815719236662267,0.025682995352865442,0.016499268732473933,-0.01861263320784609,-0.0542528364079171,0.014958866342135039,0.03784301315115669,-0.013479370542355618
PTGS2,-0.0062655912399364804,-0.04482329333177087,0.03331782650982365,0.00832449933944254,-0.03843238062289062,-0.0035965355952219114,-0.025404266498854435,0.002878539456095836,-0.02837977106139688,0.03271791853488917,0.04224545253439594,0.011129869807596287
XCL1,,,-0.01219353291751627,,,0.002448240268571132,,-0.02051947230040441,,,0.02503584648312307,
CD58,-0.02186301510991325,0.02388819542486925,0.019395241547330484,-0.004925596985386717,0.06437258707951615,-0.007957125668897126,-0.01667108391573813,0.012983934244115581,-0.04903092152468995,0.062193447384212966,-0.046981722877029904,-0.04435108549238892
TNFSF14,-0.050890793271329345,0.10821972034658625,-0.02884358653118847,,0.06578006459110394,-0.013302293937127417,-0.011634707519264974,-0.020325119808507916,0.023325458818052983,-0.014087621898635038,0.03955910217722364,0.05072436581844119
CNTN4,0.04251771360393639,-0.02051617483390394,0.031762284487475576,0.004149795942171388,-0.03134629451617439,0.033694914447833485,-0.039842131234405206,0.021394557978836926,0.08077156988720215,-0.03117269716975123,-0.018569837560125483,-0.05514732470486267
NTF4,,,0.022293750973814128,,,,,,,,,
INSL3,,,-0.011206920449619524,,,-0.01562892635355672,,,,-0.0250842981240237,,
BTLA,,,-0.017788788586633325,,,,-0.014857919438655304,,,-0.024255262054491286,,
MFNG,-0.014611549060887562,0.04763972012203563,-0.029662157004728355,0.050117545287337514,0.00344076887379303,0.013681803479975219,-0.01136856030341174,-0.015105006247937,0.04325218763659308,-0.048087309853735875,0.045651932274581426,0.11479612067575663
ICAM1,-0.09035135819507721,-0.013911146311784837,0.03025085427361398,0.06682275507049493,0.03778366635813034,-0.005757458013450334,-0.0008964355729274108,-0.01963627349018901,-0.013985700933666563,0.026576245391155783,-0.005262690954012886,0.062423542795505244
PROS1,-0.023059512094435387,-0.008298285726755433,0.05062002373990758,0.05636024816060083,0.0853220235173449,-0.03227723377259847,-0.0343522252425261,-0.04982062346962732,-0.003096087927136723,0.02288090149932035,-0.050191463205374154,-0.06895116553319929
CLCF1,-0.02997370409033139,-0.0441767410568638,0.0027554555911207487,0.27598069215307114,0.002015602571207245,-0.028417024506877123,-0.0023348989381009344,0.010846412634728053,0.007381260799359353,-0.017905104816516026,0.00849080757257059,
PSAP,0.055925507246406894,0.05417726892362542,0.02656295100961616,-0.08408175947303491,-0.049999528828859725,0.05161319043566543,-0.00011256973540561733,-0.027562019839559887,0.022902885571251846,0.02885484760593806,-0.0251682724924502,0.05716787940722621
EFEMP1,-0.06291663556846205,0.014891656474387305,-0.009720203153586864,-0.019481206359739853,0.045002999585440066,0.057778147829993985,-0.0053362766189752765,0.03968571287278361,0.05343514478293418,-0.08504177689663606,-0.029882471052565113,0.05655115729650269
C1QTNF1,-0.04427645650239035,0.07409030025513545,0.019191588306332684,0.04646809814566046,0.05047934286860009,0.006354164420546352,0.01824394933999015,0.011223541995499096,-0.04567795933036412,0.050207231100091426,0.03175976838349194,-0.06575000961309506
ALB,0.14539552921483231,,0.08642481794935078,-0.01696950438242166,-0.014807807261870214,-0.0170626883562136,-0.013214570406497898,0.03855462626024686,0.07891363319017278,-0.02836433445843628,-0.02815475584125426,0.015177265080892103
EFNA3,0.11631518229024668,0.03589387339134833,0.09330841816574871,0.003819508225073219,-0.00520785106393457,-0.0015823950884367216,-0.0005030070186764841,0.018871844916505114,-0.04039847025519691,0.03680539029397397,-0.04228439369885993,-0.08059133119889693
DRAXIN,0.0381791159296016,-0.06712498176286243,0.020765284006922975,0.05989305825139856,0.053021956539863184,-0.06269588910760673,-0.010610651573173155,-0.021415288793112535,0.01029134427611358,0.06889013658187815,-0.04801094280006629,-0.001287317666287211
RAET1L,,,,,,,0.031542816683585946,,,,,
NPTX2,-0.024176940953046552,0.007540642692729256,0.023844826773421715,-0.049291967464977396,-0.03434470314901398,0.057537293945470934,-0.045518416635831394,-0.02898131049909553,-0.036567160331222835,0.03470209617423688,-0.04032814630451007,0.014455617389637646
FGF11,-0.07486142111251623,-0.030909457300138974,0.05696255428075614,0.010817142832796802,0.06196609971573327,0.0005157574175911576,0.0846218587414129,0.039913022666465986,0.012996691202961923,0.056782663561250765,-0.013876197430854952,-0.04817476895203009
CD59,-0.005300061620855613,0.021552013141973456,0.02060603384967289,-0.03122820349653958,-0.015060374281624437,0.017013014057978157,-0.005315044365208681,-0.02940674694733008,0.018503452020976197,-0.010564718394318284,-0.07139842467291997,-0.041628085296736214
COL9A2,-0.03458313262778271,0.028028392125214227,-0.03195058816766233,0.020130926986102016,0.03801402224772853,0.05436731571024609,-0.0649432739138722,-0.007141616505291649,-0.026563688812604368,0.07270346462302127,0.07911735658237147,-0.06693927035944723
DLL3,0.033082959932216535,0.01782060706550342,-0.002921648459563617,0.045200117677307146,-0.0035768125006473846,0.05725335142587653,-0.010596256485970618,0.05775626097017926,-0.021759956363369665,0.08240619401750392,0.007365719069729341,-0.046865452145970314
FGF5,,,,,0.0200415986398086,,,-0.015044918662396614,,0.030778467843363026,0.060425810973820646,
LIN7C,-0.007249684260401959,-0.009641014995807618,0.012811014139179865,0.023640257280075194,-0.022908925122457294,0.006353989156696645,0.028781604883748296,0.03766358113933227,0.04402063873248232,0.016732191319195622,0.0390300926813138,-0.040935927179844615
GDF7,-0.01898586746711797,,-0.019996417951331547,-0.024239799692717803,-0.02109284040011549,0.03631303113702168,-0.01163470706714022,-0.02765490058748475,-0.037509955653855384,-0.03578155142759859,-0.030398131907780672,
PSPN,-0.03774658863018455,0.04673912827278273,-0.014531444794170728,-0.004678647446173462,0.08174161945234185,0.009145670530339987,0.008365198635441133,-0.0008004463423506341,0.012635239986770923,0.061536060429553285,0.02941583838962348,0.16188184081992252
ANGPT1,0.02810627190473712,-0.02096802074244983,-0.039423470928483695,-0.02920908345924603,-0.0004800292807978668,0.04093120093354807,-0.035653006139280505,-0.0017815630786844985,-0.0931657771861207,0.08420552400063695,-0.02889932226917022,0.030938850353951945
PNOC,0.0767342102138815,0.106181111159674,-0.015344091551120641,-0.011540246443975445,-0.038068223597868045,0.025653612004064186,-0.009693413342435299,0.010871415844777684,,-0.02588932433735942,-0.06420037035986784,-0.04019023423840817
L1CAM,0.02075426156103089,-0.027931199909371922,-0.0006480011457254299,0.041481327878044844,-0.03973026869574695,-0.034192219607111086,0.03226948621309805,0.02288267498090544,-0.03664708319386511,0.04830406179939547,-0.046039062585531254,-0.06264911698542902
APOA1,-0.02544241385665556,-0.04212321613145925,-0.017452926964182734,0.017828769592876284,0.03669316528153418,0.006868006428024842,-0.018829656337008286,-0.04009628615738244,0.001300740637132547,0.008204738741603521,-0.02045937615257239,-0.0330003170592053
PSEN1,0.03930091765445223,-0.010690240659072127,0.008607508519182247,0.0925196274142101,-0.0036783086834895297,0.01582217953438489,0.023357394991948152,0.0781410453702023,-0.005736098668902479,0.0663470872934614,-0.056943526838372664,0.07348913326227846
CALM2,0.03503202258146685,0.016744998323637933,-0.06459746612484296,-0.05859491166740437,-0.08565126589841042,-0.002343240391334254,0.022881357908434718,0.01243628390626219,0.026334811304222844,0.067648697518805,-0.028909666497733993,0.03406172216169329
CLEC2B,-0.05617498909423503,0.01630598511536423,0.06864877856170301,0.021881354309964487,0.03871384199150722,-0.010712009244673415,0.009469910211749463,-0.03743958081258879,-0.0941039750958974,-0.0012490805458170548,0.03015931483251137,-0.022431408176974213
NTNG1,0.025572620675813017,,-0.049275395415206744,0.027502481874020893,-0.002847250769943664,0.014629187981172506,-0.005975624071196922,-0.019937020121413178,-0.006085559949365145,-0.006966302681611137,-0.04494062158204729,-0.06094949059955194
LRIG1,-0.09358310018679361,0.05402845594595462,0.006468932043928403,-0.022214517980823387,0.07380110585329695,-0.05099172226658906,0.00558372268793564,0.0015316085804650257,-0.04501212782577408,0.0245327124328879,-0.0010817068294129834,0.09997558349411272
CPAMD8,,,-0.013255787174470632,0.001663504746894788,-0.010666884230225469,0.014996351415335183,0.005356730253200429,-0.03393937933434383,0.022628236511447287,-0.026283525264984293,0.0955138801206588,0.08631323660602258
GHRL,,,0.030895793267879793,-0.018039935409895097,-0.022684633715319858,0.0068136699469311,-0.010610651573173155,-0.016779386110773717,0.03681562666742348,0.07211435131936472,0.03433263566516583,
NPY,0.08488989089889742,-0.016501608418437213,-0.02027124444613338,0.017474218623828367,-0.07978480324468315,0.015959648413324586,0.03870128220482924,0.10412527160798904,-0.005199306408385879,-0.03167533348054975,-0.010108607544946671,0.01190030662515007
MMP2,0.015032263814737873,0.03144902420659721,-0.02940526034369236,0.13305284348363172,0.06280952144525581,0.010563691522783122,-0.026403842321864813,-0.05915374163287003,-0.03913861839099431,0.031506883633798055,-0.03318583166519553,-0.07579209444455345
LHB,,,-0.01154478954843995,,,,,,,,,
PPY,,,-0.02009611152918975,,,-0.01266985981359789,,,,0.08018742584310999,-0.038585293289083465,
ALKAL2,-0.024816092238864072,,-0.01137706176308159,-0.01329162793864332,-0.012094472559535134,0.023116194215572684,-0.028212488005074074,-0.04882623297011766,-0.012956565543134338,0.0053713998040739,0.05254227587650012,-0.0600826036690902
CSF1,-0.029096359870987548,0.014316172328480868,-0.0062002664438770535,0.04215087468661037,0.005458669620851275,-0.003816688548715104,0.07588503423560389,0.06036777279359264,-0.02477549799652133,0.02345050305224306,0.06481418030008487,-0.007622504879778313
SEMA4C,0.03436615108760992,0.03176431810449328,-0.015135343317001799,0.06680575868869337,-0.01137201367132691,0.013933720248121577,0.015090140532924878,0.06372591898980527,-0.06281276723742979,0.020440886969432248,-0.04447868400751019,0.0011242758957172839
BMP8A,,,,,,,,,,-0.022514507834163422,,
ICAM2,0.14818568037662994,0.010969382770857,-0.04450133991848296,0.03172770510577841,-0.01652353440939738,0.010896867790316013,-0.00514572065859449,0.024540634108143604,-0.0783801344219656,0.0020506091844171835,-0.014871018210103632,-0.006727986257305069
SYTL3,-0.02167026667105992,-0.010057269199312388,0.027414205120656444,0.010033603096906788,-0.02240942281767548,0.04501396928052937,-0.011969465904202375,-0.002697960203023815,0.015442020617045707,0.03136140794045718,0.011174636298550733,
IL1A,-0.03395276936308593,0.038937110822071415,-0.02762654030552747,-0.009234470471015183,-0.02933872901901806,0.07365878127695148,0.036886435012940026,0.02672932123437675,0.0056584283022443034,0.01758037296220436,0.023814175773600833,0.058443717490339275
HLA-G,-0.03002762140765343,,0.01115650318266845,0.09747721424992974,,,,,,,,
PGF,0.09345765936829768,0.04550805824003409,-0.01065172218682836,0.09812940313316527,0.062190778772979134,-0.016876603443571468,-0.01918592170023816,0.005363579600585821,-0.03182071942093543,0.002803306629603437,-0.03684204938045518,-0.013294255359943474
LGALS8,-0.10749702417522759,-0.005057596331089141,-0.03252268006571622,0.027003955447212357,0.014696529522186821,0.01226995904324272,-0.0001713731304113352,0.005932921075683888,-0.020623562414433978,0.0037638455174121553,-0.03466452433239508,0.05535534111797507
DKK3,-0.018510148828339297,0.03252208266512367,0.02193271291797601,-0.03270712630326202,-0.01961915946670979,0.026318445609759246,-0.0006929013025617098,-0.004249384091326549,-0.040236017843964786,0.04295641757258537,-0.03557999635934416,0.08183220803822458
COL16A1,-0.017455770183698205,0.029733416351347353,0.02360221749703691,0.01618400426601748,0.02476300080595506,0.02271592707587672,0.0007948763319426775,0.0023691533489031747,0.03320640211859531,0.03455539922826438,-0.06344538355486284,0.07177367434591514
TPH1,0.021183225172969375,-0.024505322949165978,-0.02218907895158958,-0.013873080232779954,-0.012680234171597048,-0.019290511598534288,,,-0.005786222075199536,0.0316098247008209,0.03233608698736783,0.04547013202255541
TNC,-0.006979557508123307,-0.043617594839244433,0.09505123905589473,0.03832510695079199,0.07009524258287148,-0.025504705897874173,-0.0074234614679931435,-0.00824533974422008,0.0005580280664355446,-0.04452567329715833,-0.04515965003984642,-0.014437169229039285
TNFSF9,0.02776773804400477,-0.027289793821019225,-0.005646772963587488,0.00124584042104943,-0.002027606540922899,-0.03268841831899576,-0.017722992530861112,-0.027547039041795684,0.00983733179435745,0.03985527237266528,-0.044745216308463225,-0.06801642580952057
C4A,,,-0.013687017927432885,,,-0.015019483305249147,,0.0117813440653035,-0.013701306980275791,0.040547048461990455,,
CNTN2,-0.03721154597953312,0.06070452260932362,-0.04253365407275052,0.018820159368160866,0.005935574302015973,0.0526625363232606,0.053869042223744605,0.029605896677018347,0.012769404538471427,-0.040325365720467486,-0.03671957709177833,-0.007556157785835628
F7,,,,-0.012048809769976736,-0.010666878030275532,,,,,,-0.026642646624853446,
LUM,0.027194201478691296,0.003432976614928601,-0.059653684179459134,0.004144261980975169,0.06844872689195107,-0.029895601699397076,0.051030410574407783,-0.02540523158644116,-0.03604202051320094,-0.055810892350556335,-0.027046779150238672,
BTC,,,-0.0313349739230969,,,,0.04678186196864372,-0.02206561441790981,0.03161649190775411,0.056194180015268186,-0.025364091018163424,
APOC1,0.037127376642245545,0.07086693663401164,-0.04878871470713916,0.04026065721238284,0.054577545463194495,0.01567923212238566,-0.03368500114597044,0.026771487613310756,-0.024007912731337865,0.03459090471574742,0.11012925835674213,-0.009074858075820435
PKM,0.03737845493556525,0.07135983841757483,0.07359286279696976,-0.015289742692557848,0.05778327383370997,-0.05741949352806142,0.021450916574217403,-0.07172721284885908,-0.01568704906761114,0.01158916374266454,-0.04580810288660395,0.027550689212519998
TNF,0.036483175510089574,,0.06013666447287131,0.009544734041550144,-0.01565496709631544,0.024602703715238542,-0.015512538098922809,-0.04668800947810771,,0.025361661036359923,-0.020735750946638813,0.09124280948145502
GNAS,0.07666432920805479,0.013351691780880706,-0.05115855010389435,-0.03490864201659222,-0.06475467425502507,-0.011144329303753867,-0.022523958722784614,-0.01702818149264517,-0.002063075799397597,0.06837301665302306,-0.08109894288201155,-0.03534847999368312
BMP8B,-0.04660132296411524,-0.03067268990112834,-0.017677480236150074,0.007650767922496142,0.027666878433051576,-0.03900959828489291,-0.010300165848851472,-0.06815991719805502,-0.0028831840575056877,-0.02241864507908167,-0.012885686585358928,-0.05119393397617729
LIPH,-0.025976065378772964,-0.017585014018517274,0.11634219946243397,,,-0.012109809367585201,,,,0.044468915874039935,0.03251278053174244,
CCL28,0.19950220496249874,,,0.00456795950062567,,0.05657581989316138,-0.012182921241936985,-0.022489802304705108,-0.021616794967579768,-0.017482564016781523,0.019587522034411664,
PTPN11,0.023948775361380233,0.04123466973611727,0.042322298936231684,0.031651343872522615,-0.035173991355240956,0.02728903924198299,0.006748891896417075,0.02178719014206556,0.06435236307891526,-0.0016505493981441553,-0.034438638688672724,-0.046856187283193115
ADAM12,-0.0647262588747199,0.047428620234101326,0.0165218543744907,0.038481750697261015,0.08433639647632211,-0.0032992813702556437,-0.01177403602368192,-0.038623932917412236,-0.018590792358544887,-0.032059619261521365,0.019658498655862885,
EPO,0.023032010495638126,,-0.0015729574690456598,,,-0.012669860366639772,,,,0.16072306265137926,,
EDN3,-0.02620265429832291,-0.02074321335812423,-0.022006006413502737,-0.017281549359563286,-0.01890020266890718,0.008357795161631288,0.02597492183890706,-0.026943752285354814,0.027082802055196174,0.08187059652698357,-0.016577884421861953,-0.05183317711442837
CCL22,,,,,,-0.02551103823116471,,,-0.02683303674747716,-0.028728359117398638,,
CCL2,-0.14018269868373404,0.01688911375703174,0.04580713101294106,0.0003921201748388717,0.025724510574978522,-0.0006710307914859923,-0.009579021106304696,0.03260100022886081,0.007544951399957797,-0.09298210091864512,-0.02032212572813555,-0.07213096166842674
DSCAM,0.1097052585948303,0.05877307717628354,-0.018610824957324742,0.04262596684192933,0.08297694172289162,-0.0021428104962663654,0.003624817524394607,-0.045049027203113594,0.06017441759864597,0.09233131456814109,-0.015924645778226658,-0.10702505726793606
ANG,0.005801138298715172,-0.03148242367023217,0.045490617342774875,-0.00196196679037081,-0.01562513548141054,0.00960803508578401,-0.05331518326411903,-0.03654647780657505,0.006695846157460375,0.059898071746109866,0.0265590374108668,
FBLN2,0.05026044736865868,0.01997945963345206,0.0157393739179714,-0.0252612160895108,0.0680520172566351,-0.02361487247768178,-0.00520941463150894,-0.02054111552245212,-0.053021354198377425,0.056802299694137276,0.04054808062792658,-0.03228701383964256
VTN,-0.024578324892189175,-0.020516178270966037,-0.0227306592238377,-0.013873075696270208,-0.01798087626039468,-0.02081515773071609,-0.016245528405806692,,,0.05523072688210747,-0.03361300782870946,
VEGFA,0.01193299565279931,0.0015601992782042124,0.10481606075384159,0.019622238341446087,0.0987105388552546,-0.0446725451586249,0.008068275590499394,-0.004452179338988028,-0.04288554636012506,-0.0017249198575389753,-0.03116587860053829,-0.041089820217205635
F10,,,,0.007099830824572689,0.02684063809052938,0.06668092015222385,-0.01279332637594182,-0.024707090056756042,-0.0013165385534723306,-0.032822760839895694,0.04884673487160058,
SERPINA1,0.06921010344968795,-0.0008422045910303821,0.02237576591411674,0.005135567934243004,0.08109579184610229,0.020867957972394477,-0.011213995608614656,-0.062354326459022225,0.006396880238802403,-0.02420416541178443,0.059373736033524194,0.0034000657200716814
VWF,0.0727994380544782,-0.024899409852661872,-0.029902759995464004,-0.005036753028258698,0.017893179114691838,0.03562613172815383,-0.020210981393143066,0.054865214807475284,-0.05015393467032533,-0.0515339638028843,0.01993147846387934,-0.030652746351360775
GDNF,,0.0035653548439565502,0.00532183083646912,0.012112243862054171,,,,,,,,0.008170351886249165
VASP,-0.02411775877636271,-0.003044190958139677,0.04991261502917904,0.07846227440390484,-0.007861932241175984,0.013966241062356808,0.04408730018166298,-0.0008437284731094596,-0.03950266010494992,0.002774245215349273,0.01534425392973174,-0.0583543298323755
ADAM15,0.07977866284259648,0.02438164063069506,0.013402967924099413,0.04238126785587681,0.007041214968367805,-0.027826943916920834,-0.007601387196913778,0.02717784812355912,0.03855157839595234,0.032314636815255426,0.0010550661026068704,0.03738266199302223
WNT2,0.07971127910244509,-0.03817830521933725,,-0.02282944022536853,-0.02738024632704753,,-0.013822437845102443,-0.02547136250982165,,0.015995704478656884,-0.0521967319217957,
CALCB,0.1037871174970324,0.038006075932535154,,0.012050573603552509,-0.011791373434617876,,,-0.017052303061340673,,,-0.031944711417237384,
OLFM2,-0.04736159392776064,0.019580348961564284,0.00796433740740484,0.03543435288949681,0.008184275011343793,0.031848176311512794,0.056335703103232236,-0.03411689553407618,0.0022095503039301773,0.061737438693160625,-0.031031346503705207,0.15346206972863674
MFAP2,-0.010098319130012192,,-0.03361971467748988,0.20687493388942965,0.009541869867347506,-0.03327347671724709,-0.029289798527213414,-0.019823605530039763,0.03885172061640231,-0.018122920582804552,-0.054570969324288586,
HLA-C,-0.05590419189486201,0.08590065278036017,-0.0406156055441427,-0.02558420755131824,0.045904625652690746,0.04462321345266429,-0.002670046748606111,-0.06298542074061762,-0.036316566337755436,-0.009404282428166513,0.015140142391768833,0.0017510722664354527
THBS1,-0.0480292124011118,0.03445982720216924,0.0007448906518780968,0.06910441197354363,0.024965853382141447,0.006078335094743277,0.014503096832564656,-0.07362221301857276,-0.032918446103934074,-0.0651100566504806,0.010987577544499425,-0.09263318695734919
HSPA4,-0.012482166252776988,-0.02795750897859746,-0.011064226328941438,0.056198965787098626,-0.04173235052310678,0.03152368846502172,-0.06315410597458164,-0.05681817019832955,-0.06289167399327572,-0.027664282490894688,-0.08315007803025945,-0.026565710609089636
LMAN1,-0.0035732584091499628,-0.038593435360131365,0.03302633726247158,0.008847485989210507,0.04764308179631319,-0.058800745856174286,0.01110258582410848,-0.053539105414891465,0.025895966114380397,-0.04555216758362122,-0.04890168361147135,-0.030197980049363346
LYPD3,,0.06136866209994912,-0.012960752343395384,0.02506697053502401,0.0029187945001210385,-0.001982850009082153,-0.016142680749500437,-0.020519463786094448,,-0.03855417009321506,-0.030200118134649533,
APOE,0.014732200681800449,0.053116133000879466,-0.016910464193614777,-0.02598031730105667,0.038545459207215145,-0.03377872884683595,-0.003222203762363216,0.02674229402486954,0.007924718098778658,0.02146909895490364,0.002796064015870379,0.061438765001565726
SOSTDC1,-0.02795777172579733,,,-0.04191862358859029,0.030250128512622425,0.005630047037366503,-0.02491226795325199,-0.016826234504667442,,0.023964218225151764,-0.02836108623708078,0.039257284750819195
ANXA1,-0.0870853030728715,-0.04059672272823212,-0.014170918682258121,0.020362757195920317,0.08830186330439649,0.020933216708398338,-0.0011360019417420222,-0.02357039467846923,0.11699730589951034,0.02019399162798625,0.053000425251536844,-0.02682263130713356
WNT2B,0.0847438646167925,0.12930324562672393,-0.014918805162872696,0.016224889240976273,0.07191683046763395,-0.005248840846686112,-0.02293534432931241,-0.0512872499138819,-0.04286306502006834,0.07512234700750482,0.00902481730759843,-0.008696532315340606
AMH,0.02251962693071975,-0.006573537451493715,-0.018009520815122013,0.07762463700114007,-0.024191318419294013,-0.018262962325406272,-0.013702890184645078,,-0.021616792210978914,0.02175767282463678,-0.038747706488674656,
GDF10,-0.02154480962555477,,,-0.016494113469244433,-0.018999972971951325,0.08004159497818063,0.05467111534343916,0.041529639648989154,-0.027282819448143505,-0.029456380930529866,-0.03343104857162105,-0.056067567639523884
EFNB3,0.06589534842046595,0.10337018707647547,-0.03099208477706553,-0.025380833227071183,-0.018009958558829857,0.018543158074563772,0.03439401886866003,-0.020832660453765514,0.049371865307887695,0.051606226242133076,-0.02235712981127403,0.029387131596515636
LTB,-0.026202648557734163,,0.03799149359122367,-0.014432369067887342,-0.019296639359985986,0.028114185041705864,-0.027498556888197016,-0.023149663503503927,0.05063205221563899,0.05967415864479732,0.07427336349700399,-0.03950408748474237
ANGPT2,0.08298843380841935,-0.0015313019482109975,-0.002575982530907346,0.038270556939073885,0.011046240234827077,-0.02705214435545876,-0.022554767065890352,0.01678306150441305,-0.0013771325487270806,-0.08520750866420801,-0.02540373339664284,-0.07691948800716962
NRTN,,,,,,,,,-0.02728282923572648,,,-0.01896357172210139
ADAM17,0.03386908521941299,0.10619891889506926,-0.008806266256473454,0.012859449069302193,0.05704991181118256,-0.031125463631223153,-0.017827660699500317,0.10130767344138182,0.07549510095412561,0.000609512039458787,0.01229376067710181,-0.009299358152094789
LRPAP1,0.055759481195550284,0.08646678501628048,-0.019128072740157997,-0.021777721629937588,0.041324265353324736,0.022209332605986187,-0.02635632580438283,0.025463525097105665,-0.03703806698058869,0.029298355679133914,-0.02611399252928887,-0.08386158662025267
NID1,-0.03724809846110699,-0.01294299970156476,-0.005535800935659035,0.0647763279001526,0.03906818257520192,-0.008579932082213223,-0.02657401793693892,-0.020985213126849752,-0.07211909198289523,-0.047026299073521564,0.008956719334452946,-0.003126681528057965
MST1,-0.04141892717747936,-0.039148688502580645,0.007945438516582831,0.009008091350285923,0.04153226287271042,-0.03573706149812506,0.016152784544425557,0.05427770918819727,-0.024686468444896085,0.0671068757709341,0.05785866596225276,0.16745066944505368
IL13,,,,,0.2138815803402954,,,,,,,
DCN,-0.008827311369246832,-0.0277083551256112,-0.0009367709552271808,-0.0069705634179007365,0.054157756731729255,0.0010299476080122367,-0.02092084098924251,-0.018222964080257805,-0.04162669528018644,-0.0679853602473522,-0.01988477704807041,-0.02840891355894056
IGFL2,,,,,,-0.015019484894493196,,,,0.015135139383647604,,-0.038896647784473
