,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CXCL8,-0.055845266868699436,0.016807443623445672,-0.006585152493993418,-0.03895932555336629,-0.018806305070224676,0.092932456550849,0.04655415406454902,0.08948463022477761,-0.03953345977526002,-0.026038017387257938,-0.00556804240823481,-0.0166888583673058,0.010848173655878368
GRN,-0.007549597252298482,0.002997122643665372,0.04336831275977792,0.03672831152013841,-0.002351095507265393,0.09601842209880425,0.06552257424175822,0.08263714851061216,0.06485768217507039,-0.03465192842105468,-0.012486241948579108,-0.01967500537677352,-0.04311894165860391
MIA,0.06324823372105853,0.007828100070795006,-0.029346185677401364,-0.032820242267988686,-0.023906486557678873,0.04723924076397178,0.07376152609857536,-0.014147337314496593,0.058319654919164764,0.10694222895286287,-0.024209022317307163,0.024075380775783656,0.028050376943582422
COL4A4,0.14743962437080832,-0.03060759491283913,0.0030106585098560673,0.004566059958280282,0.046371480317787796,0.06392939626641683,-0.021222654720545985,-0.052603573057238964,0.02361492267209021,0.017730971321375397,0.002809942637615294,-0.04571503845902294,0.009859732352854533
TAC1,0.03662758426121574,0.01638092425001187,0.043862926551106074,0.05006819177190112,-0.01169942812494251,-0.056602130747056556,-0.02564735421088721,,,,0.009343076573474407,0.06312524224289787,-0.08942760494197824
RARRES2,-0.05655350381302687,0.04908516088446033,0.022130733126534033,0.009067303622254289,-0.02940200114737247,0.10047154219758266,-0.024725018853205164,-0.018383516975259327,-0.02969852171152877,-0.015534480370096259,-0.03865284301306598,-0.021605289520331562,0.00947886452267247
FGF7,0.0432295659848424,,-0.026413124852851747,0.02687446923563199,0.019128402126334668,0.0840676445212928,0.04074404723202085,0.04629411509914662,-0.003343976180976026,0.02189893771292252,-0.04477625407846579,0.038447022992784255,0.0378030293827686
EFNA2,,,,,,,,,,-0.01681627794665021,,,
HBEGF,-0.018467307988808017,-0.015221991976746948,-0.05282191851612599,-0.04479563291557366,-0.028764373303026315,0.043960097549452896,0.021057144925128394,0.036488498120942195,0.05231362089413786,0.04459300364126148,-0.03985272009133414,0.03734508328084275,0.05007630256247341
CSF3,-0.04053828971612435,,-0.027617806645577263,-0.031242352060273457,,-0.019781133367937936,,,,-0.006335557740504971,-0.019379408756106446,-0.01638952515654261,-0.02182277121193873
PI3,-0.04802364927837391,-0.02681157215316418,-0.047659996194967386,-0.005562347406361161,,0.030319230940554366,,,,-0.020647254636527085,-0.048080739132005286,-0.02368204781621186,0.05297800510153085
PCSK1N,-0.00813885710503227,0.0223159541214095,0.028717183150633596,0.028296896162747297,0.03608937520086869,-0.007222334594599832,0.0012515386050912802,-0.019168844294257,-0.016789228470274493,-0.03623343917884621,-0.030564069022703155,0.003911558694226278,-0.09033580416295886
NTS,,,,-0.009555036677748551,0.05811741784961669,0.039983308313665075,-0.0008073420004858294,,,-0.02048744356351408,0.010949616247789114,-0.02427065186123525,
SFRP1,0.09339340589962399,-0.001840719365621563,-0.02021758947876599,0.06266835015925636,0.043847258431912055,0.0596819537689758,0.005180998425116107,0.049638039616307444,-0.010666774588962848,0.0025379904368784695,-0.005111621314957937,-0.02370666340026597,0.0441686299901844
CXCL13,,,,0.0758016301376524,,,,,,-0.023138438689999867,-0.03161184845612294,,-0.035703491673248024
MICA,0.0008852472484786116,-0.03485947124120041,-0.04260718183745392,-0.062476522024707805,0.048880789298727564,0.071044811473893,-0.02707135806400988,0.11767740305154183,-0.010716771947418111,0.032029190881554606,0.001795573718833167,0.031022575178727127,0.03424191101391209
TG,-0.01408385027271523,0.06458069152869356,0.05990118880514251,0.012857230882401302,-0.017725540111574727,-0.023874058197148135,-0.020479298744503032,-0.05805895587951592,0.09635191037892744,0.006284464938050568,-0.01594955120152648,-0.0067189288351047136,-0.03934543258731189
ADA,0.11088307889689222,-0.014816389206629681,-0.005046491993415314,-0.017231870508370037,0.03683552292845604,0.104042125301771,-0.05167398218427833,0.06639860836238573,0.056926150591264824,0.024051411372908886,-0.006084416886874934,0.05581144834953836,-0.009402754682886446
LAMC3,-0.025842475955847904,0.028863940505693037,0.03343106686351122,0.037957627638243084,0.02499783913914363,0.04381840932468082,-0.015191653553261825,0.05503131091182833,0.07406455065113215,0.024589364593151468,0.009832362055948786,-0.0015040778478327757,-0.0343611812811485
CCL7,,0.1311119200232492,-0.01577436627576921,-0.021235903642303794,,,,,,,,0.07868679620659615,0.007265676481749197
NGF,-0.023355261067089888,0.021430106809713776,-0.03614310210009971,0.00895378176405109,-0.016914919558055398,,,-0.016196525043467868,0.011417434738319,-0.01659023887958535,-0.00903693742020077,-0.019491509776925722,-0.028391636691834116
TNFSF15,-0.028893372756126807,,-0.017565528362440595,0.06868976362040821,-0.0018701467707639404,,,0.04887572125433754,0.050811487732644725,,-0.012034280134144542,0.04262723395596109,-0.0042944687080591105
HMGB1,-0.08535101927141044,-0.04741094954108699,-0.012725870979621176,0.05051844079229712,0.010740883979399186,0.046041408424831815,-0.023280762999090876,0.02825718680442684,-0.056833849736578755,-0.054220720759941644,-0.004847113119014619,0.033329811262575365,-0.0425063563967895
ITGB3BP,0.08378052518234583,-0.017467615040685912,-0.019294798740536436,0.021278478534441068,0.008102173833653473,0.055521434059974055,0.046085251342531185,0.03616361777251918,0.04383634179090666,0.043421917815261155,0.014831101541823032,0.03483341632018204,0.01784455062210404
AANAT,0.04601833221206773,0.0490742127389133,-0.015982836027314814,-0.021959618104346997,,0.06693402111272033,-0.018417153042325964,,-0.023386579645745233,-0.0226301555007248,,-0.018171478621874574,0.10369307210255524
RELN,-0.040269521007204954,-0.018278675277012244,-0.027742624066538844,-0.011939995556699955,0.03004306111032898,-0.007143214015882103,-0.02026863644932196,0.04463352425300393,,,-0.014536106219093087,,0.02545993955084081
IL15,-0.04107143063235529,0.04695195056351401,-0.013237101852316184,-0.025453976282590735,0.08627628252255379,0.07768096381167958,-0.023660611093093968,0.006882569306327633,-0.02216154171497691,-0.04102826143752255,0.02446355042991975,0.03571596446846585,0.02590424746913934
UTS2,,,,,,-0.022904877648318514,,,,,,,
BSG,0.07334831963490164,0.024186405230704287,-0.041096280527677775,0.006859634347181142,-0.07525175248402184,0.029189025605945208,0.05968001862949439,0.026450446309770313,0.029705108660046584,0.053524269851152384,-0.04172141520087395,0.02859026198326389,0.06520522021337641
ADAMTS3,-0.01859001884191561,-0.057960320958215045,-0.02142734142775117,0.0822120700010654,-0.023539421308491314,0.0917072824788609,0.013763230024777631,,-0.028003048273281195,-0.016235729149028825,0.00949142151327827,0.02252739185429624,0.04329291649484792
CD34,-0.0581245864609409,0.009983311127217967,0.003191731375642978,0.00917154750416395,0.07580406461232153,0.04494726430393768,-0.010176728758972813,0.09799938924637204,-0.013924110698906532,0.025852809927834473,0.003199390623176959,-0.013274563793419136,0.04955218118385658
CCL23,,,,,,-0.0012368730843769471,,,,,,,
PLAT,0.04015238668941908,-0.025352642009528255,0.05003249043168582,-0.07026215336856223,0.08459357247561378,0.059013405020570196,0.058513839238016487,0.025914484700454203,0.08610687405418557,0.04102046240455028,-0.06774368200116355,0.0041708075525295485,0.0012997362732021646
NTF3,,,,,,,,,,-0.032613890057787566,-0.04472713114422382,,
LTA,,,-0.020217588532955372,,,,0.07671673428907064,,,,,-0.024456071717490452,
CKLF,0.00530744987155238,-0.04013221714269874,0.04787067515918897,0.045213381938378094,0.012888701390248484,0.06676288405206973,0.06992528596310578,0.011685577177459987,0.12658406617574383,0.031143369687883143,-0.01193272531692643,0.003079278269027177,0.0814261480592697
CD24,-0.01013525788546868,-0.009216642849359432,-0.007996247397589487,1.832418135580915e-05,-0.00037057811835814283,0.09832532421888988,-0.003501539944696552,-0.07730110754646843,-0.003823095161290732,-0.04111271879949676,-0.009226347696171634,0.06916122981756534,-0.027092936295079934
HSP90AA1,0.023114190573444066,-0.02907501202222875,-0.037862877028997405,-0.047698708282324094,-0.09209898812640506,-0.09205668989748327,-0.008230904655899051,-0.06001239257378299,-0.04920312525996223,-0.0537008846599583,-0.011634310905053541,0.017484869570976364,-0.07002282141031026
BMP4,0.007159736306359095,-0.031273264018357116,-0.047170061068609576,0.0546436401855231,-0.010225968875039423,0.020506450944010116,-0.0063933153202143525,-0.04341508230607897,0.059272525580473516,0.02664538835092961,-0.0417016325188731,0.07800059831519335,0.020220131196931765
SCGB3A1,,0.004308135341101365,,0.0020024073167617716,0.10197010294835272,,,0.012071135140949969,,-0.007412135241272835,-0.02499140249341454,0.02110436562689522,0.05992036490207523
IGFBP4,-0.002897958720372736,-0.001222507846813627,0.0004891440558614979,-0.06796420366358882,0.02858774998941846,0.06357888998557044,0.04734219349134012,0.048341079818678835,-0.011417360054145651,-0.045988010663393517,-0.05266239275017605,-0.017569595197153405,-0.10395089383054122
RSPO4,0.09348765079338642,,-0.020980312771370455,-0.03018272918324637,,,0.006317958434052628,-0.02031326402398474,,,-0.016830646003687517,0.08566901211155578,-0.0042783095978933825
LEFTY2,-0.00865389452920307,0.011739216468706366,0.03214899076911482,0.03633683826619893,0.037412292320651186,0.04244833703181693,-0.006811093687752545,,0.06364846153591598,-0.019335698305838245,0.0452106907625728,0.011005402395529345,0.06286109991906362
PF4,,0.12396529857162769,-0.013762823802062283,,,,,,,-0.015413282983264082,,-0.006956751046881322,-0.026548131891454965
ANGPTL2,0.06872681601088491,-0.029010844282550654,0.05746155536984845,0.04419704276250267,0.014867637944939248,0.048661158583789915,-0.028309545469045277,0.10380431109288527,-0.08757322401658837,0.0640617789170607,0.006209778216412371,0.0596976183076228,-0.021964817701044893
LRIG2,0.023396861507286048,0.018120943542081023,0.008147447111943061,-0.006827842181917463,0.013844108451642521,0.04896969148576135,0.04002524279849208,-0.005102208130628792,0.1085248399501937,-0.010291279405496113,0.0471757786218062,0.02007163767562256,0.09434598471507417
ICOSLG,0.0876618736979574,0.01621589583662738,0.004614107162918613,-0.0517106901028918,0.02367056319216703,0.09458095329440004,-0.03166619285574795,0.047035562773370725,-0.012242856965829482,0.00417299170594274,0.049614207155035235,0.009673499101210887,0.02834565195225603
WIF1,-0.04951351197283027,-0.006474592159504091,,0.047318112329159695,-0.006416065037621703,-0.04999485169086833,0.053935379630762295,,,,0.008191770759138276,,-0.03821577865640899
NPPC,0.03680348899470848,0.007254101828202349,0.07338352645166016,-0.03811357808791317,-0.0357903606364364,0.018058003238872695,-0.012895040171319249,-0.07779022107394062,0.07210194893580882,-0.015412190606109539,0.02033490723079312,,0.023089005443229282
LYZ,0.040946205264974174,0.019139683509917963,-0.03233424599838585,-0.032728911987017856,0.008057893725186697,0.021160346156346016,-0.022827984967639044,-0.044350894358582575,0.076470163156356,0.0003903272152889764,0.07587728586706705,0.006934672128608101,-0.03374621370766159
EREG,,,,-0.04247426140169645,,,,,,-0.04897636798416217,-0.02096285336347065,0.008150635850381302,-0.013288489823464825
SPTAN1,0.06559812031495318,-0.04017715390503817,0.05362645353424413,0.04221569818950043,-0.01925740909636754,0.0009757286176349957,-0.0682040487537778,0.02614099138943834,0.050315160184860486,0.007656633575948024,0.05256550340955601,0.005908460931836053,-0.0016842550975092784
PTH2,,,,,,,,,,,0.10286805368196253,,
LIPC,-0.006855686215400609,-0.020587303386241717,-0.024732819390988415,-0.029221849642404676,-0.022663043302296307,0.03301574723904111,-0.007954705017494797,-0.00814576209501649,0.18221363570598215,,,0.024668853121354892,0.00692926089547872
COL8A1,0.03465154429242106,-0.03906725481066903,0.04795536158676525,0.007661996827570893,0.0823444165570092,0.03489861553352576,-0.025992781539565267,-0.05315784081657269,-0.012402992043167624,-0.00747962019124939,0.09501380101847633,0.035100075759064514,0.007562214535298351
GSTM2,0.07193151873733275,0.13880558190150344,0.0021024114540959104,0.00564026697117913,-0.012358364668010881,0.03748738813069348,-0.014693282754171437,-0.05626730832880466,0.01578513357437809,0.03940475478560297,-0.001730359756578603,0.08145135501851422,-0.013331631581485866
SPX,-0.054682694699408826,0.03671856633225364,-0.009942447145886917,-0.004942612710480071,0.0039685343284118135,0.058130869551706835,0.046518814374903204,,0.07360025144781379,-0.019137560927775705,0.03165611492483873,-0.021484119765769784,0.046906577145239325
MFGE8,0.05087256895914036,0.011323202714338074,0.024849524854274867,0.039134531536621615,0.02701981161495054,0.02339046436408075,0.0045613297408100915,-0.03481022161101499,-0.0054234241083470636,0.028729430914635947,0.013291481499136065,-0.024575272467339683,0.04198844654240561
TGFA,0.05838099266400383,-0.012555606183716655,-0.036160079900682686,0.024444415103019767,-0.012402840921484798,0.0011830932430061621,0.027764577360869222,0.009767696491843135,0.030163778254298234,-0.01816950498544594,0.033150238524653756,0.0676126570757361,0.0012125595827957999
SLIT2,-0.057819686416291635,0.002512681781271786,-0.00043333473678677483,-0.01761368827857817,-0.03895026180460195,-0.02983724343472897,-0.04233114572796509,0.14531989894494418,-0.03166891026014866,0.000842573123298039,-0.0005569394143048041,0.049399212451943314,0.045409088722206795
PLTP,0.05133859688535617,-0.012234000509335343,0.017106883009052134,-0.002736198981818185,0.05434741609530303,0.07211980060944341,0.04486313903629478,-0.10945957769244949,0.032309570366282014,-0.01864199655284777,-0.017099266236749233,-0.007233111517463734,0.03562940208793665
APOD,-0.02982623867502389,0.036053315206886594,0.027204794011441182,-0.00211901239678325,-0.04028531212221364,0.01859752518836423,-0.002049508501969834,-0.009587119293816893,-0.07988289806728383,0.026397958457818147,-0.008169349630036654,-0.05306861812376191,-0.04248564380221826
B2M,-0.050250450075353524,0.0017070992677148055,-0.024778145377334894,-0.0024530081943014014,0.030364223149340196,0.08235967785636175,0.07760690231550413,0.1385763703195423,0.04322623283476992,-0.0022536017664122306,-0.014437983114579927,-0.028468606160225226,0.05865906801063264
OMG,-0.0483486716148926,-0.01880876383195555,0.03586195220505839,0.08288500783056058,-0.034060351048971566,-0.03421679186379334,-0.04623170545307694,-0.07918890651806242,-0.06522013039240254,0.02891831417024027,0.018199187111881916,0.026246391342606375,0.016714840459335658
CXCL3,-0.03469202583181078,-0.024529698688735342,-0.012762281780083467,-0.0625028455002987,,0.07676218959836859,-0.02749331400130136,,,-0.007676024788219699,-0.008204490137973041,-0.0039450587998474135,0.003417329377144136
CXCL10,-0.00995769677444957,-0.0240008682478647,0.009683337916569995,0.06887823147835911,-0.019976102439531598,0.07936933806202935,0.02604221590035246,0.08578471922490846,-0.01963992406280484,-0.020673680737170744,0.010876027324510238,0.025058715692325404,0.0482977428363746
RSPO3,,-0.02202028376508233,-0.01598283484636419,0.056575126948515055,0.05939452337249505,0.011047105803359525,-0.0027584173356714876,,,0.03393819235671749,0.047185456816468525,-0.01742889481952834,0.0025183845909207306
CORT,-0.01447329607782145,0.008786394024889295,0.06522767035603393,-0.03546510474195433,-0.033623072278155745,-0.0029073830268708063,0.026653757546219573,,,0.009427575985209182,0.05694315799707148,,
NCAN,0.033796566532422,-0.011840702433488106,-0.013405782403432822,0.036613577155684196,-0.04256815114732528,0.017951138959501654,-0.07642848649905805,0.1258327976339265,0.09394091317917083,0.06338534021135787,0.056674896996980674,0.00715112005578142,-0.03622071876720472
PRG4,0.012213479958356937,0.13124776212337508,0.02062070748759512,-0.020922726532237618,,-0.025381193226710307,-0.026364260368145116,,,-0.02379964705685257,-0.040134692985295546,0.003854587904714709,-0.036951382748057336
ZG16B,,0.03831809243061726,-0.01830808411698399,,,-0.027403076826833867,-0.014094163386045706,,0.0542088442955782,,,0.11342873092940961,0.0645954915844647
TGM2,0.020509049033859167,0.03414204769256979,0.028513971172446344,-0.05056488335514915,0.01831203455548881,0.04008393541625417,0.05082395252173165,-0.0008041513449579315,-0.006323027387727318,-0.04436003596520293,-0.0737847016393553,-0.028132750450455248,0.012188215703097364
VEGFC,0.09503131473030814,0.015266160384603081,0.05594151116847676,0.05070909286551245,0.09060267945806448,-0.021825851193698592,0.007024478253885493,0.11586088820846678,-0.03369863212776831,-0.018488109035065398,-0.02872514489272567,-0.002819872517250927,0.08439821828200567
WNT6,0.02050427193773573,0.05525367262194849,-0.021817983111978263,0.08514478102286527,-0.014989776291548853,0.006986058913659712,0.022623382680882095,,-0.024724145693884824,-0.003163809314337609,-0.022337013991709707,-0.02624580346715017,-0.023402467464986625
NRG4,-0.009717646658740612,-0.01493069823259287,0.04212712701998884,0.01929171563107746,0.06202336487484314,-0.019411103876491954,0.02431350831978117,0.026253257174415873,,,0.06227425845325458,0.029459980077413878,0.022591139812365945
PMCH,,0.0025253793837058374,-0.003974027846543305,,,,-0.020629951544369817,,,-0.022630154698213886,-0.012796412833528368,0.03214439513036488,-0.034041340615697864
COL9A1,-0.04612295523341189,0.013281401887740123,0.008851092955187299,-0.050554761302674674,0.03157708030959023,0.03317970435091145,0.054821357988970996,-0.0863066578695292,0.024850019955850913,0.0314953788777372,-0.010271023586904817,0.055632153900270355,0.05531510338763788
GDF11,0.012257002324863023,-0.03905474607523433,-0.034948439645615344,0.02716490903225367,0.033651250094034565,0.030642472355778105,0.03359136210340245,0.1004684043290338,-0.009085465242977877,-0.0003238591994829483,-0.033012164790199715,0.035984496329290586,-0.024189968670284404
RAET1E,,,,,,,,,,,,-0.019119375924210133,
IL24,,,,,,,,,,-0.015167526022497135,,,0.21564937526715788
SORBS1,-0.018830057098509243,-0.00167028432535164,0.014118343361142451,0.005249499426235739,0.019910110182924122,-0.009958905145506881,-0.046947194226331146,0.011846908440413566,0.026446118419777023,0.02013507354357623,-0.044538701664614884,0.01944777815450075,-0.014006001557036098
DLL1,-0.010147296793340642,0.016291105279797238,0.030420806286763604,0.012400336090027607,-0.030213967956574213,0.023461125739565377,-0.02383097736326849,0.10798221351622432,-0.03396426418343326,0.017308791456928357,0.04696803523883824,0.03267671337076475,0.08091651844374456
TLN1,0.019082737642171253,0.01885336797091182,0.044822516356759226,0.044979750438492165,0.018619563266358812,0.07834510086985604,0.006776207030524078,-0.03330352850221377,-0.0647404917324514,-0.0783763420496934,0.019270483366711312,0.01687426486303043,-0.003114678751459152
COL2A1,0.04959432093028544,0.01741746220939825,,-0.01868716880844457,-0.01623955709309348,-0.023427168451736185,,,,-0.039531212674457805,-0.02695770517852749,-0.02536493276620559,0.07852421625399766
SHH,,,-0.016392159046140053,-0.03232719662090989,-0.017725542006500002,0.06798398359042947,0.010813142484646952,,,0.035954810400990626,-0.04343255660409759,0.05929462323960721,0.0241875804604918
PON2,0.046102800567456026,-0.03340626701476914,0.024014891632614367,0.0702996137647658,0.04764849415864748,0.0814319959824236,-0.0450205167514872,-0.028479712730661147,0.06223191301912636,0.05160270243974695,0.07907254601988158,-0.0025504174298224456,0.02658067044147361
ICAM5,-0.044138333602150116,-0.03582473801050523,0.056166028462389585,0.019647247452797376,-0.010849774889814166,-0.018941715408113378,-0.039767688655807744,,,0.019578093993439207,0.002742046083584154,0.055020865352163544,0.01785779504632019
HPX,0.10101772986729886,0.09239546434434849,-0.002033416705153765,-0.03219934823512182,0.035233083421479384,-0.03411483804927101,-0.02765892211888529,-0.008338611127804756,-0.04260685849883898,0.06690601900319064,-0.001421426754065577,0.04581619880335497,0.038935138107716157
SFRP2,-0.03945408058365183,-0.021552274112278263,-0.0186688927375675,,-0.03543578715282147,0.04151247034362827,-0.023051902893879175,,0.07508041985492543,-0.05141168392711526,-0.07383663432622226,-0.012995247442952156,-0.038215560224218244
CFC1,,,,,0.005779476508064536,,-0.017737638819257807,,,,,,-0.03114090616613475
CD70,,0.016695559839652808,-0.03173180583267889,,,,-0.0330869069171299,-0.037761993887573383,,-0.05651046672833947,-0.03236565986719652,-0.02659093118900411,0.0037341491897727903
HP,-0.003984736194361365,0.030235091744271927,0.003778645720025869,-0.052764318431870356,,0.0704493548465934,0.013743865154748243,-0.045217339283563966,0.039160190261805,-0.0777466394746293,-0.014435356218072614,0.005713298705160918,0.06587522986072653
CXCL2,-0.040860369990247176,-0.0025988814379198436,0.041521359519928254,-0.023210236616057166,-0.023167349737755614,0.11827222723024008,-0.04949372157490788,0.12804940901537015,,-0.061138950927467864,-0.050951716910414835,0.03840447555901291,-0.015546816606079828
NPPB,,-0.0049348650259649,-0.05839269492342307,,,,-0.015531797916640059,,,0.029965391103698773,-0.019125561548563298,0.10343878600287483,
CCK,-0.08134224386206648,-0.031502314288783445,0.07156250985470533,-0.007523582322381036,-0.00897433873917606,-0.06890773839217501,-0.07218768373880798,,0.1224951924900673,-0.010280773839810587,0.011350835329522992,0.030248527751462716,-0.04005143174700262
SEMA6A,0.023507080721366893,0.04916804468442597,0.0195954307098903,0.06774731022285442,-0.035565666000174745,0.06617752731477153,-0.08400219994966479,0.06378063093601413,-0.03182767126786007,-0.019266429724289644,0.013938604239757865,0.011635267095930085,0.0787844121716997
IRAK4,-0.01078482131259529,0.014187652210276189,0.02209113064115282,-0.05889843424674642,-0.01183085396543958,0.053114437064114346,-0.026672685150402532,0.12545482498501206,0.04678409853581856,-0.03569967948096374,0.003934003849457745,0.032797287976398,0.05612740852812382
GSTP1,0.031528408724760856,0.008341032032088035,0.025978351682707516,-0.027973088355968907,0.02889039691746082,0.0554311790223126,0.016484715120434642,0.1404771351530928,-0.0005424497235313164,0.05286904790097844,0.017080066389089054,0.023794524003142237,0.038395742113627805
VCAM1,0.026509135814821186,-0.01614678837084333,-0.030588905052881577,-0.06578291900285553,-0.013551395406957135,0.09728796469212055,0.020617336448922514,0.045549573643658074,0.022892747603923527,-0.02886207418463372,0.016275523359999287,0.07654920123710414,-0.001569162293570975
NXPH3,0.05537786239644942,0.00771518472115508,-0.020484162794966065,0.059882898411642196,0.031654927242245876,0.0434151530872647,-0.01121275210484628,-0.11633355391217205,0.005161324840601501,0.026699063824914698,-0.031610795664553874,-0.01820933807922668,-0.015488949119633619
MTMR4,0.0038546304647481605,0.012959808854703764,-0.00234036321076423,-0.06187261598131475,0.004998177050568896,-0.04054338226089387,-0.0013475125538251903,-0.07867507327725472,0.04834686022083586,-0.025424030623484896,0.0012391688545303327,-0.034844479863214727,0.026899663581752612
LAMC2,-0.027036396222566265,0.04594302346830369,-0.03663935337634102,,-0.02053841863442627,,0.038073683810738716,-0.03348318499483391,,-0.019919217593672954,-0.012420914611446841,-0.033685202024024065,-0.03389024490892837
IL10,0.0848974749394567,-0.03468285909361213,0.03519625739189371,-0.032967056146253865,,-0.004772352014876448,0.052065838529778426,0.06330576314982307,0.08037402730326194,0.05897608202377262,0.023484193584824672,-0.0237388380014196,-0.007450201048373538
SEMA4D,-0.017473235149767723,-0.007773663941839849,0.021659935205484714,0.05628133790640168,-0.057275071651082574,-0.053572152780527155,0.009859276429603863,-0.013402646637637598,-0.05299685514578456,-0.01508285757229987,-0.01697033371958747,0.023007201647548825,0.00787289240546478
TRH,-0.05276051812370395,0.09131584015462331,-0.031083753022901475,0.11747421974176418,-0.0006260444024082869,-0.03281315683114722,0.004683410468815453,,,-0.037441768529821236,0.013935600504213748,0.023191323465976146,-0.013563337291711284
SEMA6D,-0.02501267219126939,-0.03356032780149662,0.06652196180851992,0.037209402604213584,-0.01480630453525352,0.05180197511418073,-0.0837180187520193,0.03593645152933619,-0.03524307878717793,-0.01307988982482897,-0.013029338990986015,0.03993230855557104,0.042043273947080066
CEL,,,,-0.02568153034499776,,,,0.05924924258662987,0.04050951686269452,-0.024762997495066556,-0.019591479403307965,-0.03981172755925708,-0.022039473374577175
PDCD1LG2,0.03435112708394501,-0.012089689912529972,0.003352696171233012,0.024754720704505965,-0.0144231181988368,-0.003828390888552118,-0.024871414887402913,-0.08790745928081292,0.12874337950629985,-0.014729420621811408,0.02425655707776656,0.0788259529710127,0.045773420631739455
SPINT1,0.015379996554804013,-0.02417280690176733,0.016366570217690078,0.10289116599773425,-0.01865542742858854,0.034603844663277546,0.0016350567075006242,0.055459206862155296,0.12732773923225,0.0300533166295291,0.02812311718211215,0.05718233323652597,-0.01600806466048665
