,MGH258,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF334,ZH916T1
VEGFD,,-0.0277612581649486,0.0872889519280464,0.0014682933621364067,0.045876796986060925,0.035877796975917094,-0.016771985261987456,-0.0012844807089795788,
TNFSF13,,,0.016819798101185217,,-0.01332683842363543,,,,0.016890718606553914
WNT5A,0.003818086256468378,0.050429003975535694,-0.01417519069874221,0.03981426803120395,0.01649207719851309,0.13071364153772524,-0.008939135733600964,-0.022555690520255058,0.0026623244225998776
CXCL8,,-0.008624958246742948,-0.00428994696943105,0.02359898216025797,-0.017540677740304877,0.09670601256891545,0.01660058417832737,0.0048233567810990865,-0.0016639822096514362
GRN,0.011962958973528523,-0.04783390337968032,-0.010048464495493853,-0.018099222725566074,-0.01971830160420953,0.1007878890558688,0.045189426094019505,0.04607229586790377,0.01876559079262712
MIA,-0.023180995704262658,-0.003600697685220368,0.08403003339192378,0.0057504432067029265,0.049854434511322404,0.02943544356603229,-0.01125893513446618,0.03867921560920598,0.062012143444812665
COL4A4,-0.020510455833307486,-0.02794655126455085,-0.029790616194426828,0.11437285897725359,-0.03084910614268002,0.05876833869066507,-0.01643534644503552,0.0019528826314308585,-0.043688461489250464
TAC1,0.13806184681571249,0.049399168650787535,0.11560415998324179,0.004668828608295087,0.03795815839180949,-0.09923053086294015,0.020271588054754427,-0.04442865175018298,-0.02665833397950117
RARRES2,0.05782602106233347,0.03811406700404266,0.05027139634081952,0.04198278644018361,0.08521176095372088,0.10067489626945213,-0.017297281480346247,0.0474605030166756,0.09791325422016603
FGF7,-0.029075340576122183,-0.01644304795374433,,0.04698159909159102,-0.015224070916727454,-0.015144582386786828,0.018820565466759438,0.04691965785220789,0.020364163904809617
HBEGF,0.00936827574977182,-0.0582339474698342,0.01658164724757123,0.08502636586060155,-0.0002654555460214238,0.08459204804296339,-0.008775922199130625,0.020647800589563284,-0.046043353633893086
CSF3,,0.05657264849246961,,,-0.010431134553347649,-0.002310594148732265,,,-0.02135027931473812
PI3,,0.036092163234773704,0.02566943615337662,,-0.023566495230315548,-0.023835590155239426,,,-0.04638706401597355
PCSK1N,0.0460311727343237,0.02349886659237975,0.052347826419963286,-0.04237819344030904,0.032115971320363174,-0.03936405170465319,0.0296753142702785,0.02542709603260057,0.04507914631799166
NTS,,,,,,-0.026018174168499855,-0.01877547282682173,,0.11770314553018817
SFRP1,0.04874169243525021,-0.013615905680957927,0.025463071686444665,0.02872475064520544,-0.01685787031756356,0.009886192699504892,0.0014183276196820499,-0.022903436382849824,-0.017628240745636587
CXCL13,,,,0.016529203607251842,,,,,
MICA,-0.0020024344529180464,-0.00400117470525125,0.023970722877067346,0.05599418329093744,-0.02755762648336487,0.10013264415105459,-0.010031522217659046,0.028357802468569965,0.06263557131290626
TG,-0.020510451211197295,-0.02227784431924081,0.0014539528265274046,0.0036220963637422394,-0.018192312936582782,0.005397505490860259,0.10828980338446255,0.0250663173107396,-0.031091853403156195
ADA,0.009727501271688203,0.0025253052545575433,-0.03244936018863207,-0.03386697117769739,0.0422450924329938,0.0888189791496298,0.03564604738594151,0.05079439921877707,0.0065391132502717626
LAMC3,-0.02757074189249535,-0.010447593973178957,0.006537325853701603,-0.01808937045272404,-0.009396409001172805,0.06512934413198268,0.00222263655882692,0.07920271239450831,-0.00927863824564668
CCL7,,,-0.01577808221279118,,-0.01315301318675783,,,,-0.022373023139133
NGF,,-0.016100789859051026,-0.0008300574655097593,,-0.030136912648160534,,,,0.005305113599262397
TNFSF15,,0.09570786934604367,,,-0.01464652348908917,,,,-0.0068895396400283524
HMGB1,-0.058071263409267625,-0.010609179157996291,-0.01581353739035921,0.03442060180028906,0.013908322722167576,0.06071034535339129,-0.030340295931997312,0.07746205424145015,0.041710115122270505
ITGB3BP,0.019560586289122082,-0.006402921539124925,-0.030926986273105625,-0.005330905239007833,-0.018568722622305994,0.08726053816147147,0.04788099151809123,0.027501232114705464,0.04281936305706227
AANAT,,-0.02885811997133072,-0.022891596823146752,,-0.013326839845983528,0.0008614571886601557,-0.014262696857091398,0.006095159124700802,0.012242960823596986
RELN,-0.017003707830289195,0.013756983593495028,-0.020100224279941275,0.028916139894642222,-0.010189878654472757,-0.022470282420408386,-0.03140185446550186,-0.02614800886986969,
IL15,0.01695204706794781,0.057619177166016874,0.03426906537848485,-0.020885180956027066,-0.004951581605639609,0.015253763412636116,-0.011144517538100399,0.04014997869535652,0.02576464826439107
UTS2,,,,,,0.09380609383276976,,,
BSG,-0.02455463127983365,-0.036840472459321316,0.0011788776359507754,0.03854369286351638,-0.02844236975611424,0.020609819369189143,-0.011582755743277093,0.03831145999157604,0.043799331569795985
ADAMTS3,-0.03685472697170744,0.007987158570644587,0.026713169226355932,0.028506882829977778,0.026047208751281366,0.09686071042639943,0.06222837486658067,0.010139029889852328,0.09002396051052905
CD34,0.006346562802163421,-0.01033664726514409,-0.0315141604719641,0.07393762415416422,-0.024919199032664853,0.10827672779773156,-0.004100594456282453,0.07731443911833209,-0.024032806601514328
CCL23,,,,,,0.0859306342254745,,,
PLAT,-0.04895987560221937,-0.03560715640333966,-0.04685408741706175,0.06789910091995983,-0.02229260386881947,0.10713996831846286,0.004499754335283015,0.04771595707993622,0.05709346092845241
LTA,,,,-0.01205589652017832,0.017789700290548462,,-0.013736463478853522,-0.006534426656343581,0.12923208507266257
CKLF,-0.0021826122367177045,0.007066547330298092,-0.049379669975234755,-0.01669610235079535,0.022284274770549763,0.10869425383146435,0.018253740648272336,0.02404405249286075,0.050582020438874345
CD24,0.04617894926829786,-0.04210760785337848,0.018358512277260975,0.032368263943628475,-0.021259190607959357,-0.015094874911262313,0.021711046586515886,-0.005977603981557303,0.006070803670731993
HSP90AA1,0.04028318207512361,-0.005643433480717608,0.032441235801867176,0.0337637240524795,0.0314729612081036,-0.10045178544329836,0.010262831054772104,0.021209796764220308,-0.06602459222188503
BMP4,-0.02110823190897738,0.015072521694120143,-0.00845267135649175,-0.012779957028111669,-0.008182562221178538,-0.009470711681499577,-0.039400166294664384,-0.018665589509990137,-0.043449434396926924
SCGB3A1,,,-0.015778080635004042,,,,,-0.015285238017542991,0.019268235072706325
IGFBP4,-0.03394184792978094,-0.05667465797229568,0.03684473557100339,0.05534772530617742,-0.034285210553622894,0.13633372746328176,0.010802260149213852,0.036206759750787194,-0.02755788674035005
RSPO4,,-0.019668765526587518,,-0.019489733634444603,0.008657278755417388,,-0.01597634328051764,-0.007624448538346728,0.03780703531828296
LEFTY2,-0.020307658670820173,-0.032945309487843445,0.024458361478559728,-0.0122039612721714,0.0022999737134200074,0.10201950157536178,-0.00976059323780159,0.02422707506901449,0.1319480486698375
PF4,,,-0.016367225906402737,-0.01096647645281815,-0.011475744875635106,,,,-0.0318583873720872
ANGPTL2,0.09258808106179867,0.026162727197385303,0.03340575019979397,0.029077784201243597,0.011362045825434779,0.06948675103921625,0.015386405507337612,0.041603581057102046,0.038140971857502676
LRIG2,0.014649021252489926,0.014506683339202651,-0.03066603518136523,-0.00415203996682547,0.014767051736850884,-0.008650149305701745,0.026062240093478732,0.06639590081900741,0.03521302882908773
ICOSLG,0.02997124027249744,0.039618358457534864,-0.03249015633177554,-0.01713413326371818,-0.012258675135018618,0.0498475740852561,-0.01939913881911169,0.08202287198144106,0.06278800658518964
WIF1,,0.013833784177833907,-0.029450166399941965,,,-0.10052206718952468,-0.012328565698979846,-0.07315197944961467,
NPPC,-0.05873253005305136,-0.00673831131583728,0.0715565339576927,,-0.01780171029453366,-0.021035178028277483,-0.024049114440259926,0.027979406321111906,
LYZ,-0.016842968791758995,0.019482292243975362,0.05568018707907294,0.009075307219502612,0.07537223162451819,0.12033568204081492,-0.04274159727365826,-0.035834707237856984,0.03458358115918496
EREG,,,,,,,,,0.015787452388339385
SPTAN1,-0.004077129267193714,-0.035428417957373386,0.014140621173774274,-0.03028909609933762,0.028376926078462626,-0.011276398402710556,0.026731481188700643,0.005051749718345037,0.016580951726054734
LIPC,-0.02625951733385504,0.01793521335067046,-0.020037786549523467,-0.016505133160147355,0.03503986795596287,0.07862631445149698,-0.0201734365450027,0.04480261521389859,0.05487551005633426
COL8A1,0.018272689550577557,-0.002960366609517065,0.027327791326866774,-0.0014310930547655934,0.034203747560479086,0.06632970027697292,-0.005595524876635809,0.016389585879199954,0.024086142450449325
GSTM2,-0.016410611776579424,0.0241460294309654,-0.014911949700815347,0.0854699067288807,-0.03822053660665174,0.02709374006738226,0.011845050386173624,0.010563414651760038,0.036512417593827506
SPX,-0.000939491647892811,-0.03452164380315325,-0.0006266535007493828,-0.029319119687149633,0.004575293883108001,-0.04914108094348107,0.0234292840390576,-0.047938839295312445,0.10940001128426713
MFGE8,0.041786924238888606,0.008789149521330602,-0.051929212987999476,0.01047573886730205,0.008061400152270607,0.08920781565100015,0.008651288169584386,0.08470409175351439,-0.01461256167768806
TGFA,-0.040451003108214735,-0.0344854456590406,0.012286815791567016,-0.02345771110913652,-0.011732331863058741,0.0385338569933884,-0.03633012276288459,0.07986948145597884,0.03845679849799486
SLIT2,-0.021108228531343726,0.02630835450619796,0.04622923707677609,0.016326789734541703,0.027218082357110727,-0.039088133562857286,-0.010010696992905618,0.0006360098829233009,0.04202108571858759
PLTP,-0.07684240084674038,0.03665271834933081,-0.021098424876944712,0.004532914908152945,0.03979822349788019,0.11715800650073202,-0.0581530991448653,0.03538000593766914,0.01029701813271793
APOD,0.04131655414192288,0.02531863595353107,-0.018854405941418857,0.01931894340493538,0.028347413129418852,0.027113471256756453,0.04774331003301184,0.02163403681491895,-0.03815835757685534
B2M,0.049292138460238576,0.011273985403298792,0.04011155472521107,-0.09024040228216351,0.023627447926951532,0.13892545749544963,-0.0706879677606043,0.05471644527980017,-0.04768142456794017
OMG,0.037206218346393004,0.04804214767823364,-0.00798419788657491,0.03149028155049921,0.03757954185565065,-0.07911017486823503,0.013502983961826243,0.02280941319179563,0.08979625401803724
CXCL3,-0.016517131412140687,-0.027381547298146493,0.051836454076995594,0.06409576873262747,-0.02894462560897606,0.1143916098631407,0.03471727811681343,0.02691056821080568,-0.019905713609182762
CXCL10,0.06306278533474972,-0.04660906057512633,0.007476232250024958,0.0562429592754756,0.007497043770254976,0.14909097767605647,-0.01268479524093219,-0.025069643298820655,-0.03398915515328125
RSPO3,,,-0.021432517778871965,,0.07171815225828206,-0.03135372697876044,0.06938255455928964,-0.016485399025261617,-0.022704243655013844
CORT,0.025241075443474672,0.08145259319557567,0.03404863881685265,-0.019585432497078323,-0.029886459449590223,-0.05426464915503183,-0.005593809302774581,0.013338788525498569,
NCAN,-0.030853935977999857,-0.017436870099757987,-0.015038292893262755,0.04139205938072806,0.0005775627467382059,0.023256648430343495,0.0031819136151242035,0.033162389919002444,0.06908882494239425
PRG4,,-0.030096009255924882,-0.02372835134243241,,-0.013153015236459686,-0.027160845959936807,0.020529041346395903,0.03329646250521213,0.010694031332470206
ZG16B,,,0.010929464145363848,-0.013196372044578158,-0.015265682792269223,-0.01626318476227428,-0.010914867209253486,,-0.028309748409797556
TGM2,-0.033714508945748116,0.03346557789804768,0.03974311685286986,-0.03484983530604823,-0.046839043245051164,0.09691777503567157,-0.04093499945243162,0.03124807237852908,-0.028608547034953365
VEGFC,-0.020510456823760077,0.032442247349871806,-0.030127862605070034,0.039918230572699845,0.06554451569405818,0.017082688478374946,-0.008790718374921411,-0.019670045073014338,0.03207043711593358
WNT6,,-0.027387563143585692,-0.025457586844329135,-0.0122039615924583,0.01423869722363868,0.08008750503542875,0.047800197919182344,0.061286156558998175,0.016184150144131926
NRG4,,-0.020410183589854986,0.07887807597232183,,0.1801635300212162,-0.03383055667995178,-0.020969227183333362,-0.00841020395827876,0.01521216628140428
PMCH,,,-0.0167491052758852,,-0.022180395864911093,,-0.01597634250948652,,-0.04007200976500225
COL9A1,-0.020741627255534165,-0.03179651932634612,-0.043891281313337395,0.09437498425593244,0.06944789377215552,0.1464198797052962,-0.02925326967166988,0.025591523063779403,0.1020904860387208
GDF11,-0.03658148872781259,-0.06000891214403558,0.008433758425291706,0.015858427793214887,-0.00594966402969166,0.10038788927392131,-0.024496999017024866,-0.00033711438885072686,0.08115400285702734
RAET1E,,,,,,,,,0.09364204383091876
SORBS1,0.014393589032839035,0.06582300899263613,0.02423973598117442,-0.005618432503135925,0.005492775087773448,-0.053372285342315584,0.006306771243738362,-0.015670171808209423,0.02583973081242281
DLL1,-0.04231243227543888,0.029142622231837688,0.0021170588816632045,0.030887960179168006,0.009758703047062058,0.055717771983627436,0.0016822803812760524,0.05830073560912416,0.06922424946379752
TLN1,0.02462096987548139,0.01810812505563712,0.03669885202059296,0.0005068362483585903,-0.02823800202449348,0.11854631148147474,0.005904272106407726,0.10596191707821337,-0.051442605251267016
COL2A1,-0.019264563080569085,-0.020891166952452876,0.047113627107807865,,,0.0694344274032684,,-0.016015668119189242,0.04291138378826046
SHH,,,,,0.07008124600537734,0.018726807823199368,0.010632207504416902,-0.015285236681518034,-0.013898059954867686
PON2,-0.008206088311667439,-0.04341105155700171,0.019790822775259186,-0.0042944589430317075,-0.01648798187157871,0.08253390753674213,0.026251649408927255,-0.026659032251987864,0.09904972597727174
ICAM5,,0.024412158261834845,0.052542841882080304,-0.015709239381083137,-0.021302770000085892,-0.04898886031438809,0.01607117689997123,-0.006292546488331426,0.07393877085691197
HPX,-0.021882272550507884,0.0915911380035833,0.02984609554893755,,0.02267515161903542,-0.026192416225355942,0.030333787225556106,-0.010905884299019302,0.023022805264367466
SFRP2,,0.01423515995327163,0.07668947369282773,,-0.015566532947607674,-0.020008039380231296,-0.017851961277560387,-0.029985722670433066,0.004567830894188093
CFC1,,,,,,,-0.013736464309018969,,
CD70,,,-0.003568285765923791,,0.017815506874610258,,-0.025623315515340115,,0.10116735037918533
HP,-0.038225180773671215,-0.002586264149442308,-0.007045389419170789,,-0.03355010177549331,0.06927992150959893,-0.020826765201184403,0.02514212390397341,-0.03396306905386277
CXCL2,-0.032810426343571765,-0.036781155577768294,0.0217300164679105,0.043465330645545835,0.03894202977472127,0.03983937110456913,0.07966111376727973,-0.007713373997782017,-0.05114996796135588
NPPB,,,-0.020355251094558317,,-0.035572736061098405,,-0.012028206792957382,-0.019670046503673128,-0.02303092919260879
CCK,0.06586549546167421,0.036734365611254816,0.012024168325518652,-0.03440666799065307,-0.021719830257840723,-0.09107177753734669,0.02092403641962395,-0.01654998032799755,-0.029877332486681472
SEMA6A,-0.022768787808375886,0.03573510732969303,-0.048564903767944236,0.005603794526881504,0.02338659838562405,0.044051026550368945,0.03900981074916656,0.06572722334538664,0.04334427271149448
IRAK4,0.029677197993058402,0.030065301595503337,0.00010334471335062632,0.021029010847476562,0.024051964656494697,0.11885519820747135,0.002981012474841098,0.020834191656575452,0.07106942911878343
GSTP1,-0.015756923227904944,-0.04007636807590767,-0.014497614752068578,-0.011047788799302185,0.045552395971348865,0.1086037623536729,0.027204649966785135,0.05891482546699722,0.06266561581911002
VCAM1,-0.00824112379120262,-0.03991826396900011,0.03459066459838577,0.02293071062433579,0.024974484271666358,0.10328509540031001,-0.03653868701504179,0.00414446787299969,0.10412327433171872
NXPH3,0.041261204598461394,0.07069301516075802,-0.010643850403825577,-0.03729809483659092,0.018573794944611727,0.03241112002236648,0.022863681082335243,0.010388648358721728,0.10122340509159686
MTMR4,-0.015701338496489595,-0.03963864238230669,0.031180789563466472,0.04427752396824598,0.020801014268320712,0.02805810324395877,-0.006300180679219162,-0.046339901851180636,0.024859266807743474
LAMC2,,-0.018638512876183427,0.06906079956637566,,0.007967611036388024,,0.056304562954901834,,0.027668122120126117
IL10,-0.021304119372700638,0.07519348759387333,-0.012714559688422675,-0.017479998856966005,0.00020004780195276116,-0.008079463285830034,0.002043697015128213,0.021194285855917636,0.007249611035962136
SEMA4D,0.038875051052505404,0.024794994276020565,-0.0005837508369669171,0.05563973626511447,-0.0030185060833558095,-0.02543780993087941,-0.03026329839530431,0.08372062144583937,0.09638086134190439
TRH,-0.018832535209053623,0.060629659913879454,0.039647593648477135,,-0.012951966492859138,0.025314919739394873,-0.010676982171422478,0.029329229919906608,-0.02579618518378274
SEMA6D,-0.03347258533505336,-0.04823095994063732,0.005057168956159425,-0.0006885965110488436,-0.016334071747211056,0.05223283186440994,-0.00041807697523935886,0.028445099336490448,0.04650982486310304
CEL,,,,,,,,,0.02873480505529888
PDCD1LG2,0.011082578367793302,0.039370573633912234,-0.012063458714982366,-0.000495429993513161,0.03818024842669149,0.07781346699281705,0.04683117842983149,-0.030119699847874964,0.044224698493779815
SPINT1,-0.013795437383388917,0.05345715612807197,0.005618834994634873,0.029436968864123024,0.02174497310165192,0.029153743384447983,-0.026306212218058157,-0.02584400199963579,0.01919326428857252
CTHRC1,0.04403791393757056,0.0192063676073862,0.03807472185082783,0.052247730665225,-0.008048721561139161,0.07165530556337545,0.01941217610145678,0.055589139656835415,-0.015341118033623657
PODXL,-0.027834056453056585,0.041965927372756326,0.030459865591119684,-0.012297942923517366,0.005253961841014745,0.10205593839265743,0.027935321600551254,0.03345976190325065,0.014575530904172409
JAM3,0.04943761731394417,-0.015203772862349018,0.04372746651424416,0.001102207692419619,0.0161141534844026,0.08647967770718085,-0.019849660312472536,0.08062383000740317,-0.01389287322668556
TGFB2,0.05085787787438258,-0.05263064780400602,0.04895123689940701,-0.009983768125464776,0.041718011714320144,0.11021799130417162,-0.011543053165332872,0.03194327297988778,0.04836941780433287
COL18A1,-0.07227652250363935,0.04764639023644438,-0.018819551319918144,-0.004716082331116885,0.02605818579854675,0.0900367570850585,0.05310213676389602,0.06624153335778835,-0.04944046867740934
NODAL,-0.029794038199493365,,-0.032827734229750515,-0.011754461134046622,0.06103899993649491,0.14866206950561234,,-0.02704186175926845,0.03814959617184637
INHBB,0.0872023473182032,0.06763827525134336,0.06458061219098403,-0.022241988521490924,0.026604430043230275,0.034104037845821875,-0.060591533368711904,0.04015145283900913,0.07818523543752161
LCN1,,,-0.01597674729459369,,,-0.022000213206690246,,,-0.026086506515033688
ARF4,0.06103028174228868,6.242967619438309e-05,-0.05891547893206063,-0.0003949823248463781,0.032755605380625163,0.056811239373335466,-0.014856431363585538,0.04723502773601208,-0.012446652429826614
CXCL14,-0.058099467020837924,0.012613837258768131,0.05233386949056948,-0.0073761327973788,0.07243459800432642,-0.0264242231089792,-0.02890348903965408,-0.031275456226482194,0.03456970325146049
LIF,-0.00602259299774896,-0.016800442229878965,-0.00848383599351911,-0.014874596270606817,-0.044531537991016244,0.023805966825161243,-0.001954233675295827,-0.01212567957137258,-0.03883306442497848
IL17B,,0.08073542253828259,,,,-0.0023294859507437906,,,0.0800264040172589
MMP1,,,0.008786943006872097,,,,,,0.04527264839009361
MATN1,,-0.017552873167413132,-0.0209770031104964,,,-0.023065727863150098,-0.012179271638335206,-0.016015666126115977,-0.031373673501116264
ADAM28,-0.01841517358496832,-0.015924317529136044,-0.002211963728775898,0.0206793016482236,0.03820417218278282,0.08481709625067345,-0.009415099856154442,0.03814485638880446,0.0334428968459416
TCN2,-0.0023981729816568926,-0.018792462238190432,-0.010738466631853318,0.043371583117641485,-0.023706285221910442,0.07617547883888325,-0.026879674955709285,0.08052303698321557,0.02959591741366372
THPO,,,-0.002386893957853076,,-0.02772916088330903,0.15394375105546165,-0.02500351657246897,-0.01601566796587589,0.01726403705126599
CUBN,-0.03530979078934699,-0.05813013899272715,0.017344373785590256,-0.028312979260158407,0.07483151110380375,0.08419108279893966,-0.02449696414323973,-0.007698856533456128,0.11476080487314058
TIMP3,0.021615804272696784,0.0009080450159593386,0.047912862884344945,0.03476050426879331,0.012611974932731545,0.07316020984439514,-0.029905924929854905,0.027030175750177587,-0.036900350331759466
PIGF,0.017043421131037337,-0.013160297382049779,0.08950327884267062,0.020027820711325334,0.0018141993577147253,0.06688433459536901,0.009477377623878515,0.07543849316732888,0.05583922154816413
CRH,,,-0.01871866162330378,0.02894410368020863,-0.015416799534015299,-0.03383054265295591,0.03967756530117024,-0.021905308695686507,-0.004862678797768747
BDNF,,-0.0126872688352002,-0.026652425533481794,-0.013196369529236916,0.002982902693514623,-0.06837902223408508,-0.050963097990561715,-0.018037755545850107,0.04957964695523239
CCL5,0.024955265554594007,0.05464550003189761,0.003952573962625136,-0.04585889481706863,-0.015855877371316187,0.006073169737200534,-0.01049163255745487,-0.006086700289619086,-0.04455627980801252
GAD1,-0.019632329198709827,-0.015752372793731362,0.0360454472308678,0.009580016448362299,0.03404636167022951,-0.05497763499204931,-0.016870241834079775,-0.05882723636592198,0.07811887200497412
COL14A1,0.015756806232008168,-0.020886041654672737,-0.01759251755388088,-0.01840840696090525,-0.045823984111335946,0.03060759528711286,0.01832576539562872,0.1013267658248245,0.07099777358299518
HLA-A,-0.01199118387288035,-0.037160323274098836,-0.00011387765836641092,-0.06358163828596701,-0.07945038154444557,0.13560181331520935,-0.040813556838781406,0.0654763073044902,-0.06312195137271316
CD5L,-0.03600701399890759,,-0.0006853674476980238,0.029812787195955343,,,,,
FGF18,,,-0.01693700352338957,,-0.0122485319394023,,0.07164948075171218,,0.037038919295557554
ADM,0.05242267654702485,-0.030899706436734734,0.03339083891649661,0.017106503374549685,-0.04906525913345798,0.07617188265711945,-0.013304948630398106,0.01392104040717756,-0.006309018815430532
CCL15,,,-0.03123042522750032,,,,,,-0.022373031202223736
GNAI2,0.053670806841503535,0.030857140192051855,-0.03661031663825819,0.016554670534667554,-0.014807539050969603,0.06795899854452976,-0.010938833042286975,0.01920452841630067,-0.010608979320000626
HDC,,,,,,0.11621441580906867,,,0.08661813832643994
COL11A1,-0.004266119532119548,,-0.035363067355104104,0.08096204324141912,-0.05642893080083885,-0.039998239470230776,-0.024925146608500707,0.019924971991830003,0.009466827036448498
NUCB2,-0.04134552229038777,0.0061910669720044356,-0.003725218408232865,0.015609629864408961,0.007398919170042253,-0.026584719481811844,-0.018488430405546714,0.0017415139072156818,0.05594226082750429
CXCL1,,-0.0717986788332941,0.018276469238648497,-0.01582517255010092,-0.04054870463729927,0.14407292612694253,0.10796742620794934,-0.021727183252950793,0.05237320396739562
VCAN,0.002979872711640413,-0.01766933824296702,0.0009398345359318598,0.05096493128710775,-0.009323589183468284,0.05876381508399643,0.045636958665495414,0.04654505634763861,-0.061621587271811176
MMP7,,0.0003890812308444669,0.016098899483829716,,-0.024350914675537627,0.008595864231853996,-0.012028206727239742,0.030665036989112174,-0.016337806194083124
PTPN6,0.022297750529827135,0.06284393257753441,-0.028078638086638345,-0.018119899895658396,0.02914331405377513,0.04663747090663155,-0.019628064707980755,0.03152332484460086,0.10601213683006874
PTGS2,-0.02873939923875401,0.07534843853984435,0.031616251845736486,-0.014123136372903819,0.007949643250474257,-0.055299585038256584,0.02979599576585445,-0.027732693801788836,-0.050333966144506616
XCL1,0.006286762682635002,,0.0799991234774884,,0.029814391323611404,,-0.01975587949642056,,
CD58,0.019443343026639994,0.04263558253247373,0.037954150936771174,0.024507825367134778,0.02415926735854245,0.09028292360047709,-0.006044577720362948,0.07165034416877203,0.057313304554632245
TNFSF14,-0.030085021361770506,-0.032689062145965835,-0.02066825963869804,-0.016505133248137193,-0.020112821978729087,-0.009766753942520828,-0.012192665837083068,,0.025547482887010038
CNTN4,,0.012468830178280356,-0.0267761427732281,-0.012920165654930496,-0.023950731098774925,-0.05701985327863363,-0.015768411944710254,0.029683666171206217,0.04028603368207192
NTF4,,,,,0.05150565234927804,,,,
INSL3,,,0.00048729391022002904,,-0.012248529536924253,,-0.013869787431325565,,-0.030633754494472202
BTLA,,,,,-0.01944213875783124,,,,0.014362577318887623
MFNG,-0.04493038103234447,-0.03334695369667522,-0.04017977620075091,0.027582114886930815,0.044099117604667726,0.12116359452220096,0.0248458982522799,0.002277142884702089,0.08345032869287768
ICAM1,-0.035341439498158954,0.08341170103022247,0.05157532871790346,-0.056711938308910186,-0.0030852934320896087,0.12144865974207697,0.03362226360055404,0.032546519651992,-0.01710395503633891
PROS1,-0.04485490913593209,-0.06344482138704678,0.018441797570634286,0.03900824626250147,0.007418910735807805,0.09260370490873918,0.04273052251689459,0.054216531862937484,0.06060421821987444
CLCF1,-0.006838059632440037,0.013512069912717684,0.00985088477002413,0.021274938089035553,-0.024089389299579357,0.016506700336142856,0.053448974151354856,0.035499232553292626,-0.020820581322620057
PSAP,0.004656101410929365,-0.027636414881984366,-0.011430557660182273,-0.04375120786261718,-0.0013838559581112078,-0.026795327570555815,-0.015201330394857418,-0.012750441656995577,0.08597167624805442
EFEMP1,-0.033288704666436734,0.03281746296995747,0.023183569149233287,0.003206887181023293,0.09609039944491628,0.09130512159490835,-0.00885088522352965,0.02771829441993409,-0.01701912244285627
C1QTNF1,0.05192242954824762,0.037041716485661895,-0.01595875533629276,-0.04031190397244692,0.0002922347990388239,0.09702159356565426,0.010038828363064613,0.06457940680378636,-0.0711183619669337
ALB,-0.02768750269601353,-0.02484419123257747,-0.028408596718191143,-0.021772640202524694,0.04753488885379224,-0.026935847138629235,0.05817397722089702,-0.03464986982760978,0.04110499175670056
EFNA3,-0.03655426715392243,-0.017466917800250427,-0.024893189569217832,0.036994873915978735,0.008802472677205736,-0.06279206024171564,-0.000940006586856406,-0.028732350749145156,0.02422406348483783
DRAXIN,-0.013551177773608359,-0.062410862183110434,-0.025034054819640224,0.017370552177599786,0.0186735444372843,0.09368709371396115,-0.059280079891539876,0.0487724524675668,0.0011402982938127331
