,UKF243,UKF248,UKF259,UKF269,UKF275,UKF296,UKF313,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
SFRP1,0.1449608052236392,0.00990602686948797,0.003393079227410687,0.0006727035163616969,0.026366201983099278,0.10021498828136675,-0.028440751352229385,0.0014180012532672935,-0.03182191971081301,0.03816142418155301,0.03386312707391927
CXCL13,,,,,,,-0.00025606971095972836,,,,0.0583592038598164
MICA,-0.041970019450049356,-0.04526306052288723,0.0116795129580815,0.023730659669771274,-0.0195029096839079,0.05683154198719171,0.019577516542357308,0.0745546624936363,-0.012256507355317395,0.07556428761800084,0.02805532930922327
TG,0.018363285425395545,0.020890083918911808,0.04904965119894399,0.0743458336696878,-0.01942067474325816,0.05552923184328521,-0.04594346563137841,0.011198672859099219,-0.03481115425356024,-0.04088803615291846,0.04648738632312824
ADA,0.009564143822391714,-0.05239203801125178,0.013489981397622305,0.05719492932528311,-0.008170204785573964,-0.019989951368868133,-0.0651338093306637,-0.027946584598076255,-0.020119454197761167,0.041678630401215964,0.09870754112523687
LAMC3,0.015555546027233098,-0.06269291021762792,-0.04326806517469122,0.10794665138584754,0.03060003290025208,-0.046450191021396144,0.009100480922883892,-0.019973247880774987,0.01274112033374311,-0.0076069479156037215,0.01942770851898139
CCL7,,-0.016352656118964966,-0.022042537672280774,,,,,,,-0.02197051677461023,-0.03662207076722122
NGF,0.02252679061542967,0.03287980253694967,0.02302397886908062,,,,-0.028741044587899226,0.06816736428823399,-0.03177158777606829,-0.006485967849371824,0.0159875170118211
TNFSF15,0.08548206484588815,,-0.01175966872967672,,,,0.012560513496187578,-0.023949712190969145,0.012506169248855255,0.0469165996501888,0.07636351617643652
HMGB1,0.021257349155650283,0.02840301011730353,0.03723471229630546,0.06942748845257377,-0.011864207454785279,0.007303658111390802,-0.08629497101116035,-0.0831711337037284,0.013189066220446655,0.038299655707642766,-0.03340130820868026
ITGB3BP,-0.03797251529582125,0.03496600033490877,-0.04629928329512321,0.12304007110233933,-0.018020106091365045,-0.029732954980521042,-0.027849290878421414,-0.07827099124376953,0.015177497000782149,0.024963928673469006,0.07023598742871605
AANAT,0.024191237819490858,-0.02372521614568824,-0.022333845879003073,-0.012443413258511735,0.015093746635753776,-0.014188174956547159,,,0.10132828843750023,-0.023245722965943218,-0.03121051177572916
RELN,-0.042565900073272614,0.05484173736320487,-0.00832205125243262,-0.026215277896323386,-0.0237783960466953,0.03625840963500928,,-0.045418601791368786,,,0.0008859553248601734
IL15,0.009323130983511271,0.032032706137923375,0.007844274773033656,-0.03245749241693036,0.013788925036143743,0.07335822108463355,-0.01178341618753849,-0.03764793426610242,-0.03764243078173118,0.046663817049271306,0.04183648376650811
UTS2,,,,0.06826742310458045,,,,,,,
BSG,0.07154706237942918,-0.03384408682827229,0.06190463758427444,0.024026317351391168,0.002896591001824886,0.021548512815055588,0.037829685422898086,-0.07933507533516365,0.0051868053953645354,0.06929067363317758,0.007085856259950701
ADAMTS3,-0.06519298756201396,-0.002991657597765418,0.005424678812920526,0.09092980256953494,0.009288306188302302,0.012819092665300067,-0.016692951622980165,,-0.02666349106080716,0.11084964299582185,0.07838692943752885
CD34,-0.06962242181016096,-0.024661423335973577,-0.027164228580274303,0.10754416479332245,-0.0012832512956878527,0.05136593646918221,-0.08565371993964109,-0.11340363340286022,0.0396326808514866,0.006819123726005427,0.07201535367047393
CCL23,,,,-0.014158629026341612,,,,,,,
PLAT,0.032516101356317696,-0.02947261615177032,-0.006693906428325606,0.09135558350514433,-0.0017398732689035033,-0.005114478232003427,-0.02456038051002022,-0.02791512815799216,0.017626642143903887,0.0918684300968894,-0.03716673008533021
NTF3,,,,,,0.0016893564917251345,0.00037030516576876593,,,,
LTA,,,-0.028251338221104507,,-0.016820736769423833,,,,,-0.004932378559438666,
CKLF,0.0158124993949679,0.032998244161683316,0.022614302196491427,0.05347075127680146,-0.015614832164979183,-0.038276405802832814,-0.11398462263983708,0.003770202140618935,0.01604071005294442,0.03668966472178405,0.005465318211384705
APELA,,,,,,,-0.015539223504672312,,,,
CD24,-0.04785830344368539,-0.029086793834527763,-0.03303812994123435,0.0010623160886804026,0.033385079402516254,0.02983819737882665,-0.0837988169055246,0.07620875896033417,-0.04800132129119248,-0.019132187182780123,0.061736074253123996
HSP90AA1,0.022037025350902413,0.036049625312572664,0.05374975328590456,-0.08895168528756744,0.043787935099341674,-0.029954017028259304,-0.02649563135389846,-0.06395744490689605,-0.03422033163529809,-0.04973638412227569,-0.0918722324100548
BMP4,-0.053428924081138064,0.010462193141501642,-0.004447187204011647,-0.02762311695251084,0.09244747412135457,0.01617194186468605,0.07824118865802651,0.006802084496549348,-0.07619764004627659,-0.01840359036499127,0.05666928823038109
SCGB3A1,,0.004760703017548513,,,,-0.011967864345980869,0.008837572411419933,-0.06415271731378527,,0.02048809537756794,0.028431936536987047
IGFBP4,0.05767494782752209,-0.034933925169921554,-0.006166712249486161,0.10057858918615058,0.025877637692884477,0.022902127599011037,-0.1023251107013906,-0.08066293154305175,-0.0037739472984201117,-0.003463703338447208,0.0663170281362535
RSPO4,-0.030157824171593656,,-0.036400758441911714,,-0.019563540883229546,-0.011967862595409976,,0.014209285156467128,,0.05624884521784888,-0.039355219072644804
LEFTY2,0.055664835120308086,-0.015407791044941716,0.012567919528634093,0.057100721889845954,0.06525009763033657,-0.013122907706042578,-0.01388770874399033,,-0.028456433264543324,-0.025553112638468184,0.058982610111327424
PF4,,-0.01696325404185298,-0.004293583352751718,,,,,,,0.07269964280750314,0.04923869096456182
ANGPTL2,-0.0429363641725325,0.007833351655287611,0.0005947328646905221,0.04089631081531896,-0.012707452767172186,0.005440638789616596,0.04278672066943899,0.007996278325171023,-0.017923084784962486,0.0015645271340484065,-0.0389930441591791
LRIG2,0.006728393405587154,-0.013911084802054618,0.009394994296866641,0.08954793385947615,0.056525233541893094,-0.0021410359158616646,0.00604972808505108,0.07187302750289562,0.054899945712366165,0.10362078034681352,0.02147455146485037
ICOSLG,0.05048614401841781,-0.0291475187600373,-0.013034072270518155,0.061847163065949354,0.0008916509688276585,0.039009808444671966,-0.017824492166716457,-0.006838373654376405,0.030262282090679958,0.06058930266605839,0.027456257031208714
WIF1,-0.07018207678027188,-0.03052262228638453,,-0.05430950703508641,-0.015096721123768876,0.0924260011916802,,,,,0.09974323552012498
NPPC,0.005494632127187107,0.0004247659918596021,0.02942975771115338,-0.03350339779338382,-0.0294489061293034,0.05428441797817766,,0.140969457413275,-0.026663439851975924,,-0.02342175691264206
LYZ,0.004490728707990079,-0.02575030265422003,-0.03365732869805228,0.07085351800199703,-0.05417741951992283,0.0014586725643711124,-0.06512268592291721,0.012439111184798316,-0.02179144478946601,-0.053273928358580164,-0.014630389511170934
EREG,,,,,,,-0.01859751657793796,,,-0.02901367776826974,0.020690173747092765
SPTAN1,0.06878080529743759,-0.01804341241268786,0.020697242842792358,-0.02410399383608539,-0.055041286707516505,0.0018574376859445331,-0.04824445924299107,-0.1205384055821128,-0.019660242911451107,0.0031270333756636113,-0.0067514535638054825
LIPC,-0.024637028267530732,-0.020767481650205758,0.009884086289210116,0.04052945222885985,0.009450395771493803,,-0.024309221691870487,0.006435079918030555,-0.012460982045899122,-0.018389730140969562,0.015235885381706327
COL8A1,0.04222327260315321,0.004476648378052751,-0.012118225111304849,0.08192601041178826,0.0052998122274042735,-0.0575468656913648,0.19153563917009703,-0.0554957037115864,-0.07304519297984352,0.01624760450087075,0.08093316117911625
GSTM2,-0.00953102434446426,-0.030281063768169077,0.01800133693748288,0.005027590262292704,-0.007278675284233633,-0.027394055745590364,0.003203967132312926,0.01956823968711713,0.008826069286553525,0.03818807462639403,0.052241704501352966
SPX,0.021655709654827413,-0.0012958856922715154,0.007341685817200338,-0.025229162778645293,-0.019009422699395005,0.00994417719318762,,,-0.06294570202894473,0.05575842564343577,0.10706665805176702
MFGE8,-0.020387324936549232,-0.009606797665980708,-0.020517484486782256,0.008423193106539183,-0.03801763077460082,0.045797057701360874,0.015188529884151184,-0.03330849021820557,-0.005445490329562133,0.08123426013496426,0.049670248415978724
TGFA,0.04307125454911195,0.03095351734172766,0.010983503064041162,0.026077151336808532,0.011113021201233543,-0.003099996280126514,-0.03866953274606819,0.03939878345528728,0.021485353301839587,0.05169514763623663,0.060606714074833416
SLIT2,-0.061116867862011155,-0.007284331873420986,-0.017688884561065543,-0.03197499351527605,-0.04403080702877856,-0.01041413096168718,-0.04397594241698546,-0.048848050572028026,-0.030153992429197668,-0.027064366292946174,0.04208705669310949
PLTP,0.12582109904397568,0.019649014649037216,-0.06650614682116683,0.10871569273692683,0.015943739939117692,-0.004086385156358305,-0.04630666051083205,-0.013890097840880172,-0.03669123711625664,-0.02358191932843738,-0.005964441889405955
APOD,-0.007058728340279,-0.0015418453689007383,0.043550437400996705,0.005634223153491592,0.048381050056111166,0.0027973813305280037,0.002385588469139885,0.07605970669004684,0.03214204688129067,-0.09733515970315042,-0.000980820493579481
B2M,-0.0555672609847871,-0.027876900461343303,-0.001185802558303308,0.12000719110891654,0.008297857519343275,-0.013954876644051685,-0.11936693099230815,-0.06034623664060184,-0.041439026247705284,-0.08528803013320017,-0.09688912701796897
OMG,0.07560444221330925,0.01543721924431471,0.009019974544392307,-0.06408096029026204,0.0642427792874788,-0.006079687105713426,0.019458102455667113,0.02231476538505955,0.0001876289989847087,0.02990884847361823,-0.07960704000592678
CXCL3,-0.058944246521284514,0.018656752025783475,-0.007458529488625735,-0.016337606781137246,-0.011199248656175833,-0.012803083249932273,-0.08779020289010939,,,0.06934040988061452,0.05736246746885594
CXCL10,-0.0006991432662160164,0.0039556239196970235,0.02171721110790793,0.15150831502536755,0.0369987377318688,0.11158073326611989,0.08782678794631825,0.07436550473556419,0.0044450918003366025,0.0020605017588567927,-0.007077923743479069
RSPO3,,-0.022213003346969854,0.04373263072691435,-0.020432744374699226,-0.02954777120162858,0.014417152019729877,,,,-0.022295778401302365,-0.006209828998856123
CORT,0.03615299571843016,-0.020291864604831705,0.048320265519281855,-0.035363441976726015,-0.029027629816338316,-0.034243584185499304,,,,,
NCAN,0.08928593948634315,-0.03601778212813006,-0.045014275702159545,0.012966434088009796,-0.013839408815236223,0.014848079978134537,,-0.05713763885849031,-0.011858920546138643,0.07643741262797397,-0.008446960482510875
PRG4,0.00894148176456356,-0.02459244187853271,-0.022042541107283067,-0.017700307937104823,0.07559487558837086,,,,,0.0007924063298087203,0.015609212483046173
ZG16B,,-0.02267619622272625,-0.013754840295725785,-0.01911032684423434,-0.01336560232425937,,-0.029194324552105473,,-0.024754401216084503,-0.02780043619740142,0.0485907747362236
TGM2,-0.004417300784151349,-0.011640065479976702,-0.03481476284427607,0.08606556660164028,-0.009425506888539974,-0.03145838591357742,-0.07963992289342309,-0.04883010303445895,0.08120459210524844,-0.037815477716537024,0.08809264367865159
VEGFC,-0.0331105049304953,-0.008096173980408254,0.005325017125758881,-0.023336744687368998,-0.028118124432537597,0.04693868831798033,0.05803991202638816,-0.049509605597772725,-0.03208662027546106,-0.023425318212942903,0.1296716630939145
WNT6,0.0017198594114877586,0.02712259170142221,0.007589763128872244,0.028121496371491764,0.0281405249390228,,0.026535695571405584,,-0.02354143846275446,-0.021407793409618684,0.04755902817178254
NRG4,-0.03129462940522355,-0.01506137038701973,-0.026826780882851977,-0.02204685641242885,-0.02567748614860627,-0.0069594741726346065,,-0.046816255624879,,0.12907770682714714,-0.040868910525884566
PMCH,,-0.01735903991264856,0.07009737760957453,,0.0652060312090263,,,,,0.0044824840567421614,0.008307260531806254
COL9A1,-0.022884716291305538,-0.04548962416711794,-0.01770075790792805,0.03768604250114273,-0.010093858293295285,0.1152434739926888,,-0.08792604189992441,-0.025454088979572614,0.053143722315152415,0.07419165831610587
GDF11,0.02343802005868412,0.0068256455171106616,0.05188220189953537,0.08800504870150158,0.014941688730463476,0.02929111061903465,0.0033313867968035697,-0.03174505567003153,0.08372879749262863,0.05256198883684256,-0.04053667661786093
RAET1E,,,,,,,,,,-0.024458313231643037,
IL24,,,,,,,0.0530861438978454,,,,-0.0029042665865524862
SORBS1,-0.008041640153158558,0.02341473008575847,-0.04002064712476214,0.024886122357006026,-0.013266631016257469,0.0327539089839277,0.0025805179654893582,-0.12816407250239126,0.0012917881227102383,0.007876422993101834,-0.0055351997246852625
DLL1,-0.021734370189611902,-0.0105055260536313,0.034428946904243335,0.07613271092733338,0.018797523644377746,0.00804352576765721,-0.08503912501787776,-0.04304371323803298,0.07073878332073477,0.04398750267435744,0.03781913288733461
TLN1,0.004635227633913801,-0.03264040741914054,0.026713176093799175,0.07321976962574984,-0.03057951190957196,0.002724378967760723,0.006373920104159494,-0.13947877895308208,-0.01714729644248611,-0.030838268206931828,0.007584488438721458
COL2A1,0.005488272029252221,-0.03601146071835651,,0.125569717208445,,,,,,0.13384940920396737,-0.036820694766130785
SHH,,,0.02639513889010296,-0.01284334842374224,0.02420509554491759,0.006505756972778774,,,,0.10192691970377865,-0.0015873063548053237
PON2,0.08387770030653209,0.009542605592678145,0.05696481795099519,0.03007663979990366,0.06299212143023156,0.026817323571213483,-0.06713989488524287,-0.1261743902943104,0.10615768950648476,0.05570135948180331,0.09492604181464495
ICAM5,-0.036201243992571665,0.014837999213302535,-0.03570034512879346,-0.03192529107272697,0.0413334374788662,-0.0006933896142436012,0.1776491399484418,,,-0.03842426778978567,-0.009251666688525508
HPX,0.14985436885417724,0.02249504285067372,-0.017074888353919855,0.008789275202476925,-0.026229166189792555,0.08374873888532039,-0.040804440479191205,0.02256039745484079,-0.04056871164975337,-0.017191819167962672,0.12482212394154146
SFRP2,-0.04170395896455024,0.010998322136211944,0.10237781742568931,0.10367664205307213,0.1302861078497429,0.06096133687753482,-0.035721990122876336,,-0.03552294250299561,0.09462594949583135,-0.01699116019779388
CFC1,,,,,0.03230220933591301,,,,,,0.023269130667599267
CD70,,-0.03972008197422227,-0.010491055151828233,,0.004867049721652278,,-0.04079726241670914,0.05074365156629221,,0.10262904357692813,0.09314831183574439
HP,0.10029079471362795,-0.06701906746650174,-0.0004236235484315951,0.0601509354379005,0.01865214508970063,0.023220969965361143,,-0.0916793370496524,-0.036221668543361035,0.06563573909016353,0.03353315004868268
CXCL2,-0.025526722613280765,-0.0001713179840772864,0.0583386650365521,0.016614186882769017,0.07882408126529257,-0.016632398915760686,-0.063586829033279,0.10057262356387328,,-0.011279653455899931,-0.0067676961832917664
NPPB,,-0.02109650696931013,-0.03909098015784467,,-0.014728922082746882,,,,,-0.022616586637145924,
CCK,-0.08652961683536152,0.011831698194824752,0.07402966382111581,-0.09198120826020707,-0.016814967335183277,-0.06169723264066899,,,-0.03080991197892673,-0.00015554873007850322,-0.12805602027166219
SEMA6A,0.06716985667540072,0.012704837960273892,-0.013360069547090526,0.07637953701697843,0.0069956900909678614,0.04908800341865515,-0.03946005098110061,-0.07457155246222005,-0.04738309679430682,0.04105708940100193,0.011812454877340664
IRAK4,-0.009982681942422208,0.005703620763557584,1.5525357026055416e-05,0.12554509535675307,0.02697906863186543,-0.021227987999131028,-0.04858588267775936,0.006866161516784283,0.04522285753659752,-0.008028526049924848,0.02737119382160927
GSTP1,0.04950129093595442,0.04168013409889428,-0.020755734512977225,0.08729091162704318,0.05696283987149329,0.009736002251961728,-0.00015130876002019127,0.04869445203497678,0.055322694883715155,0.018639317900329855,0.06840503009349219
VCAM1,0.00262367853590075,0.011836739608865738,-0.017190211965795538,0.12543372802307354,0.010113878968905738,0.032550067039102445,0.032850121449890336,-0.05393656873946732,-0.014474738941149807,0.06014992369397743,-0.017751881083244544
NXPH3,0.047725688313104024,-0.03984639838391035,0.03917553621884147,0.03765718693820588,0.022552183996339892,0.035345648107369884,-0.030461805454965674,0.02086962799653814,-0.006705787637694331,0.0823912867984549,0.12944868167234455
MTMR4,-0.004446108038454373,-0.0241672427524641,-0.029669316285195476,0.0238833475866444,0.009691038300081717,-0.002981518959213147,0.08379000404387171,0.012496761788006504,-0.07179022815930605,0.09572967821366633,0.002279168486498592
LAMC2,-0.02857815318303033,0.04416762983883299,0.026332772266094057,,0.011749674487149269,,-0.05257594833591911,-0.005235780298553843,,-0.022661270372374656,0.0005466037151825376
IL10,-0.045340236599887514,-0.03498640041826044,-0.040203783253679126,0.17701968925294212,0.05032816394378816,,-0.0486533015491391,0.11268461236395659,-0.042595970157257065,-0.08433795814290725,0.06571348363329996
SEMA4D,-0.04856635367264891,-0.04921049543876382,-0.026709187149740417,-0.0442014262468958,-0.007992085347691946,0.01790087229177762,0.0012547031243915186,0.026927215324374157,0.06260699199166228,0.0703163483333473,0.004963563092848118
TRH,-0.055769199287616464,0.024594374405147373,0.006755277345244191,0.050217182258763586,0.009161007433414208,,,,,-0.008604859174142972,-0.06020836557340698
SEMA6D,-0.02186099538611221,-0.01933804600268558,0.013547608661730295,0.0027866511691335273,0.006675980434941358,-0.06147530757464411,0.01180520706749866,0.013267077256258926,-0.022565346221253654,0.10012118268677846,0.03567315341533155
CEL,,,,,,,,-0.0031638394951779216,0.0728961816349174,-0.046636123922923246,0.00765375030621604
PDCD1LG2,0.01928286399109051,-0.006660239067681266,-0.014484278922274331,0.09088640805141428,-0.03428639553040285,0.026685656781841965,-0.03219711333050577,0.10713361889973848,-0.03822487748560714,0.07734587930815082,0.0003531758077296724
SPINT1,-0.04424769744447819,-0.0075757377004659655,0.010523237245163722,0.04823364802189278,0.0023150208812660667,-0.005125037887376838,-0.02001458897136925,-0.00012006976172967797,-0.00621385449094536,-0.0103814459641414,0.041816019156919515
CTHRC1,0.022588687445394502,-0.046994801442650266,0.030683396896427413,0.10542124352628263,0.019935317040166947,0.015758048653758502,0.061667911443439034,0.02468220323499032,-0.02541727267589805,0.05280818855506995,0.036403191425347196
PODXL,0.04152819602598943,-0.06362934216561672,-0.006268558596549547,0.11466801243590892,-0.019121008284032313,0.003561077580087662,-0.11864300406610062,-0.10976675957887846,0.000718445531458065,0.06136639268200344,-0.024512875793898107
JAM3,0.0028590338032445073,0.013631244903054111,0.032726742344661705,0.09406737704341138,-0.029754339077689058,0.021561846177064446,-0.026573090346673017,0.10292170248769929,0.028009199012538236,0.012109848756310186,-0.08761485463904857
TGFB2,-0.04002143649646127,0.02684941821688819,-0.01091258512941791,0.12209921903211497,0.053571866103076474,0.02952800648365812,0.035618137355589725,0.028036008009651364,-0.00292715384139574,0.018430602595063458,0.019112143271222636
COL18A1,0.04905149300409009,-0.016576060463539193,-0.0266909368887321,0.07626875750745235,0.011594749650642059,-0.0035696411037685572,-0.10178001718745373,-0.11521642350958197,-0.021117665262980072,0.0014963679213624134,0.07216686478048906
NODAL,,-0.03402318746879697,0.009991683484779393,0.08298286663487382,,,,-0.026120313082266818,0.06603435310721169,0.015005024135062425,-0.025009169718706297
INHBB,0.011034189066194197,-0.012841366202542002,-0.0013863668377609513,0.04312885884370314,-0.057014544326936104,-0.011288373688380104,-0.08140639071307124,0.03467803658490474,0.06241006004609874,0.08908517616594985,0.04457600257886986
LCN1,,-0.016558555779123203,,0.03810184072727689,,,,,,-0.025617191982296273,-0.027604343668545063
ARF4,-0.006356102925746778,-0.032815636506173224,-0.030877666646444115,0.021195278954938678,0.01275719989090292,-0.05121776043013547,-0.09479906620876229,0.1275307120598607,-0.022078132125483128,0.02146785573568348,0.052598497940515535
CXCL14,-0.0778864625679649,0.02867975826362081,-0.006585913451659679,-0.014191313641504576,-0.039799943761737976,0.01784045863103779,0.07092230919277379,0.05770325088676304,-0.01798576897034343,0.0771300128455723,0.004340291383731242
LIF,-0.033227249070687775,-0.04911183962891127,-0.011504161380497742,0.032391795103746325,0.03379762407669085,-0.014188174956547159,-0.04208844711727991,0.1106139090033895,-0.0014473760879206445,0.03989135487938442,0.046861721702024975
IL17B,0.00011823296559993031,,,0.09171690305737298,,,-0.03824868988881495,-0.04470374438141974,,0.05187011120321277,0.0016764970450215814
MMP1,,-0.022828703484637076,,,,,0.13091585227393715,,,0.004952892925739118,-0.008902465084135676
MATN1,-0.026913558045804382,-0.021740900677670084,,-0.015031582100698507,-0.014913905794393322,,-0.02472940314746151,-0.04884814685750902,,-0.030809239129233345,-0.010661501122600833
ADAM28,0.06183860245548794,0.025970239781105502,0.033308936902422676,0.03180022521323069,-0.02160282808706198,-0.01565108782022508,0.024883321203204228,-0.04651604796685732,0.030138090768191926,-0.0026928027499860605,0.026487024416573104
TCN2,0.08630961093941682,-0.04277063155089664,-0.014825600356268277,0.06147870790894951,0.03469569504883598,0.020542309586093398,-0.02352994155482131,0.042471578169332565,0.07036092821946292,0.06274893196613965,0.0912305480900821
THPO,,0.019487111613800272,-0.032729210681771946,-0.0008289013227958124,-0.003343541193636244,0.06253813644829369,,-0.04681630726740607,0.002535006549661222,-0.007529821308467875,0.06408731713735585
CUBN,0.03484052923543985,-0.02927984800508089,0.02317486764331657,0.008305613991859426,-0.02436950309309974,0.0025646890719213506,-0.07444039665347914,-0.022401382157708188,0.06314422052622888,0.06209211066644309,0.020303786104928584
TIMP3,0.01706429975458757,0.02064785314256711,0.05593905232478213,0.009230180382440058,0.005168576988511104,-0.02363773150897206,0.05600756411328162,-0.007236089330913373,0.042287995636471766,0.003034834541032442,0.07037540063773187
PIGF,0.02038097491724641,0.022633302012017027,-0.010542556639314834,0.08600785056842254,-0.008291622090645556,0.028573948894326913,-0.04731126537341437,0.026502492012376692,0.04253495731783274,0.09043156641027437,-0.05071310153699526
CRH,,-0.019400319532179914,-0.025836314439086995,-0.02204684727125016,-0.023477969022254384,-0.026712642318184782,,,,0.07803551701826263,0.020234089426441462
BDNF,0.0472047196803567,0.05191368884791711,-0.027668250828929767,-0.03262343794536188,0.011695209592138588,-0.024017649764498116,0.05297172712088108,,,0.04239627683786066,0.05384471680842249
CCL5,-0.04607560520082986,-0.009643027527754757,-0.02306580241656491,0.01676381992407145,-0.0022254621534071955,-0.028840071879204215,-0.044961266608931676,-0.022998928988022627,0.060700174083862274,0.04669580234281824,-0.033678066880516846
GAD1,-0.09467495804694352,0.023906636361811732,0.03182986565597059,-0.06490335721484006,-0.00758694548912525,0.010228600682456058,-0.032348193687911184,0.07831544459399709,0.03716565190230593,-0.012990851887586587,0.0021686867290498352
