,MGH258,UKF248,UKF259,UKF260,UKF269,UKF275,UKF304,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
SCGB3A1,,-0.019108596663185037,,-0.02306791689095451,,,-0.03173630484169533,-0.041317412872641575,0.054382828549557956,-0.020746074776264067,0.01564283824204307,,0.04666238067484105,-0.006263273670595013,0.04044184819167907
IGFBP4,0.02101911507340737,0.05690368461860177,0.04889512711503683,0.02791870599034804,0.17094521450373107,0.11514070575554133,0.044134116745517774,0.02390324276550943,0.1395429337936352,-0.006046899633136731,0.04341833812975824,0.06328525456660138,0.10630107907886573,0.014985277650335652,-0.10112829948183522
RSPO4,,,-0.017797790392586114,0.07053114849889507,,0.026513532793473016,,,,,,,0.057385268436732646,0.05919323122436019,-0.024623246781383282
LEFTY2,0.005428450710308367,0.09457806068297134,0.026096292070097078,-0.02267843432901842,0.127986456012896,0.05103665263463895,0.03575846657084954,0.013241234651626112,0.02750128031402766,0.011534909263653664,0.013440103980398974,0.03682261923884561,-0.035776086544881056,0.03535789956266751,0.012315124954824907
PF4,,-0.01982210165961691,-0.01247593943509344,,,,,,,,0.0008108673395962247,,,0.04343228176726585,-0.01928878250261754
ANGPTL2,-0.006318395134057852,0.06043283235710607,0.013099833472314294,0.027559581180853367,0.05736230972345154,0.01837589370945026,0.07523174324617883,0.006167785670084655,0.05674060631984547,0.04630318365395509,0.03963460614160967,-0.0021808697425013328,0.024818717434036422,0.02473150340956811,-0.06805159617866909
LRIG2,-0.022912625141584982,0.03492434450113188,0.021401935367995707,-0.01357900746161554,0.011581862751908848,0.020730050344785117,0.014680067822793911,0.10343018725237164,-0.048141519733203075,0.07197253095620469,-0.02370297405401363,-0.007039262287088517,0.06306395777102214,-5.860478361624431e-05,-0.0010134934115936147
ICOSLG,0.03770538253674148,0.03964867684656296,-0.015676532432243602,0.03755205900897142,0.0037245623143349975,0.022259928934781577,0.05040746002582905,0.0955270107523381,0.058104924023369475,0.009461466724920924,-0.027895300125231844,0.03275450557535927,0.0168578064249224,0.00029314979279763986,-0.03320687387211264
WIF1,,-0.03566665454552806,,0.023300459845336335,-0.09793478913939621,0.01407954666615909,-0.04392888340837647,,,,,,-0.02445511281704669,,-0.0353945037744474
NPPC,-0.02520325563501965,0.02879450437501313,-0.019353258710658645,-0.00461395972583429,-0.03480090513831977,-0.03477069486959828,0.012213402081493067,-0.003754978169241907,-0.059769976571975365,0.0481668253026473,0.025195855335127422,-0.025688611005317646,0.0057154292486577855,,-0.012353761032650214
LYZ,0.03333501196527835,0.019346261985258878,-0.01673574332600557,0.021861774328357415,0.15934690994851697,-0.01022072084019063,0.04100579365982316,0.04986900732153162,0.13173891432774854,0.0665930787585732,0.029680783653169143,0.019001105412579645,-0.004045272072313733,0.09149612654444998,-0.006545474778129458
EREG,,,,0.06482581362496015,,,-0.019727446008289632,,,0.029509140472925292,-0.043375239580635716,,-0.02105487708699304,-0.03107397300304676,-0.022207102630369277
SPTAN1,-0.020889825132764675,0.05909701755937093,0.050134381053950114,0.017729099200245447,-0.03683832889418217,0.02081626829747374,-0.05056822691568766,-0.049914850683816916,-0.05784757061246096,-0.009668959289889706,0.028208491002673017,0.03978733893698833,0.03052782746999571,-0.034286933256534126,0.03451072402446392
PTH2,,,,,,,,,,,,,0.02378766027422137,,
LIPC,-0.02518447616414502,0.004624939798288245,-0.022420192339804523,-0.025776535952744213,0.05892049059550455,0.009921097422034026,-0.019550643704566696,-0.03136764126987932,0.08215371985148212,,,-0.03153147417797332,,0.13425793168977,-0.03007970170626262
COL8A1,0.0694220215166342,-0.009394845106710459,-0.04442317641646402,-0.0012238343458252214,0.0741466950528999,-0.03324952870077163,-0.05946508276313108,0.04446905446520323,0.017518975742709837,0.05065011423962849,-0.020282928436227005,0.07273725735104006,0.020227995436427657,0.006356935634714335,0.06640831370004095
GSTM2,-0.03824429884385824,0.029352755859197867,0.01271977656410696,0.007162030824759935,-0.0002017825425653906,0.023736024851794355,0.04042903659122665,-0.0615883371272088,-0.011994716265726534,0.057908441496161596,0.02745452051622568,-0.045389283746025036,0.0004745277043237052,0.021226122062527362,0.002138671567369874
IL4,,,,,,,,,0.07018652154802339,,,,,,
SPX,0.009902731890018604,0.04045283955731334,-0.0033702543531844145,-0.006309637771267831,-0.0161697868585648,-0.03708953694183202,-0.039728207095674116,0.1961792238860297,,0.011297415778543686,0.010615567755106433,-0.041075730307656384,-0.05916988001453538,-0.041716113943362214,0.09443677060299484
MFGE8,0.0026680384309835953,0.04305038334740234,0.00011236082955345063,0.03353622503984844,0.030150424857170986,0.05905167955271601,0.010024251236438731,-0.027186186563981363,0.10649643963061681,0.01577247811686183,-0.001849009862254609,0.06966777107777068,0.08430648186854213,-0.048321914979037095,0.012276278522793635
TGFA,0.022531457546747978,0.03595243908855711,-0.006990815020616309,0.023528606901315648,0.050091953112655435,0.011823526444342319,0.059792538715911,0.050514844773223364,-0.1517385930974501,-0.08113139681658282,-0.0018842153688461707,0.022574360236303954,0.03466275800738951,0.05201865787435108,-0.04498032217864236
SLIT2,-0.020244076521147167,0.05615888586216419,-0.0013167011737964672,0.04370478548023919,-0.061814149357442456,-0.05431842404968799,-0.05459940893607655,0.096458317696874,0.010781580521856068,0.04438095091377003,0.01261816370181981,0.06008464692564725,0.0040982360102773336,0.007703986067611282,-0.015263075916144241
PLTP,-0.05354243914797366,-0.026513683246541138,0.03410508722215264,0.04759227245093067,0.1368920305801996,0.0042222195602815375,0.09798254013408679,0.04326063190005173,0.0344168315990978,0.07282655253100753,0.10911114195993679,0.08198314359620593,-0.0056322171869344784,0.016834870315880306,0.04447622478207498
APOD,0.025909551189423043,-0.02875092395889524,0.06354576318831628,0.007515782958055145,0.0010887886553046266,0.012110161625449018,0.04192634493348816,-0.006568998033387732,0.05180750377157536,0.0026914702700491953,-0.0005393058528079656,-0.036391202996035106,0.06617610010447035,0.02965466738063271,-0.10128571922170164
B2M,0.05160492324940159,0.12279309257827356,0.07024095799416492,0.033651080259889096,0.18478878692143436,0.05261490864654938,0.09807844307918501,0.12069209848566699,0.21738554218383266,0.04913005665065636,0.07409086141728213,0.08335584937839738,0.022101895277907325,0.05150960274595791,-0.10860002078660111
OMG,-0.024044600289417208,0.005342570742631684,0.02508411803978112,-0.024278137481919718,-0.03341854357230301,-0.025858443463595265,0.02127983755646993,0.07637353690186165,0.02458271989711431,0.03924084603293566,-0.01265302110466854,-0.08732175332670393,-0.045418146753233746,0.00457037309582707,0.016926408485097102
CXCL3,-0.015840934814624816,-0.0015847821010484017,0.03252213522124462,0.07343906245595805,-0.02442454550976577,0.03161628164440086,0.11035068033998885,0.115369755294049,0.06594848570516035,-0.037622325938100665,-0.020750017573586795,-0.019067959108034684,0.04256973968500157,-0.031064969851951056,0.09742913141128241
CXCL10,-0.04106430110110263,0.060629309517534195,0.03821433173895154,-0.02317161172135439,0.11102185733917694,0.15328356852351596,-0.05510715165211757,-0.038568083082109676,0.11080008744877881,0.07057701256254366,0.018641335364484406,-0.025688608212104124,-0.03594640065099912,0.05397009564571119,-0.020585515604346453
RSPO3,,0.05224262732219565,-0.014488369713376808,-0.011494645776722025,-0.0305467319390651,-0.03488742610735584,-0.04236866275969665,,,-0.009564933329485107,-0.02276000471996557,,0.022155675186942766,0.08954801964957783,0.052133373740155795
CORT,-0.019670775786463177,0.045584461266692376,-0.03249128157372253,-0.01881129553043828,-0.05286796343634253,0.043534869276842636,-0.012784872233330701,,,-0.04078250280187973,0.08113600662528025,,0.034024905006351344,,
NCAN,0.018608755391839205,0.045508692349547755,-0.044821070142031176,-0.00021179012785061888,0.03949957859528046,0.013648785156897963,-0.03923128251960964,-0.03514615294338714,-0.067378172934918,-0.009180493092947599,0.009179595728750895,0.0937166755363088,-0.018912257005692584,-0.03940696207598954,0.0180990315196044
PRG4,,-0.028737050201085506,-0.014299396096486562,0.02119031115803396,0.07810570959053963,-0.029519502066978894,,,,0.0658807828582321,0.004407818518319269,,0.033717258466918094,-0.010789358785501102,-0.026847357392693366
ZG16B,,-0.0264978562291932,-0.016596197982412766,,-0.028569732027851465,-0.015780935228109583,,,,,,,,-0.007612302396259876,-0.016455309728633915
TGM2,0.10138185533201577,0.04263539952440958,0.011200176861213685,0.04796956926350259,0.025943813571153197,0.014590792442516102,-0.009156946733024678,0.03225477526139832,0.017145353244134933,-0.018390674197115386,0.0115842850341306,0.05262842224581498,0.039055049059681816,0.06364791772665387,-0.036981811974426196
VEGFC,-0.019670777053002273,0.09852077171233546,-0.001513019687150996,-0.015702693569622152,-0.011712607503325681,-0.03552595812564392,-0.02229192809348162,-0.004906305026083588,0.003937542569058184,-0.02510680897616431,-0.002965996234150937,0.053129732985611335,0.09232176565145518,0.03806264115403105,0.09020410975477781
WNT6,,-0.030831301365457014,-0.019777906032637335,0.033901880195279274,0.03458906853818452,-0.03511990848159399,,,0.031705851281327316,0.01246744243424625,-0.05468295815106727,,-0.011919036704383223,0.006395460433605612,-0.017003271898841356
NRG4,,-0.017599690142472035,-0.01740301918778351,-0.012533361033327712,-0.032959811985091514,0.00910409336190444,-0.024834526961902918,,,,,-0.020195851391174507,0.031694192460377704,-0.010232787335580923,0.09341226480499408
PMCH,,-0.020284590032837845,-0.02411357854813875,,,-0.023098918336867617,,,,-0.01097715085570106,0.00029423379503536813,,-0.020001495957121845,0.02207152939294183,-0.032746465798382245
COL9A1,0.011712048317199271,0.15927133823499795,-0.018176183369640258,0.011144719262960217,0.06629809767813169,-0.035469876739403716,-0.01945396891794549,-0.03186316016534432,-0.039722394310766546,0.03067829610141089,0.04052051440838974,0.04430762372700144,-0.0020310414883086625,-0.03274393655168369,-0.012483886672450203
GDF11,-0.029286391528386385,0.013199395474711117,0.02594246961942268,-0.010348232777150366,0.07628175384144734,0.031171064004398705,-0.026939185538068067,0.033310890534284814,0.032471562265833566,0.049477453095477957,0.01866413357035411,0.05499009481167908,-0.021635961176852986,0.04194726682805238,0.04181947296508126
RAET1E,,,,,,,,,,,,,,0.059245359312386094,
IL24,,,,,,,,,,-0.027104291188445193,-0.027668170776808665,,,,0.1191995928236137
SORBS1,0.029470569240729064,0.046086285445611476,-0.03105773278444455,-0.050466391335891266,-0.03362603974540076,-0.012490822874297187,0.013091996998631748,0.04112587386567165,0.011323685903594737,-0.0004142767244665096,-0.002802359154994649,-0.03268671979018579,0.03343962201118119,-0.038984613259569194,0.05696584005266705
DLL1,0.030144302691750995,0.05004294223249011,0.044274154793598475,0.03845145927361926,0.05577112462402906,-0.004192738036192564,-0.0063703650961201876,0.07402173167557202,0.002989690183239071,0.006518591552226667,-0.003970865027373515,-0.025674726158266364,-0.05305401775437498,-0.00811995491775449,-0.007101141067190879
TLN1,-0.020855288905134235,0.04703649766442085,-0.012339097103643113,0.013164541996314578,0.11303602174538463,0.028135334031056083,0.08489242379622712,0.0023915882890143537,0.06677744822528822,-0.0007608891954734477,-0.020770066967142564,0.01950554563494633,0.03897613103070125,-0.04560553918107459,-0.0003504205548303283
COL2A1,-0.01847588908611653,-0.005379226036777692,,0.005406798364286635,0.03982926204606685,,,,,-0.034865530808082336,0.05496074148149259,,-0.032836847854603834,0.004965584462578091,0.02220477541643373
SHH,,,-0.01485942030584,0.03257004611658215,-0.019200667042350923,-0.01851639543904149,,-0.01416999042958342,-0.06164131289051268,0.02184093641292127,-0.004165637690335064,0.010293532016942409,-0.023050213358262933,0.009910286869209686,-0.023695058306731024
PON2,-0.1584060542177962,0.029328527020748202,0.006218995181042,-0.02861392869097971,0.09692640866112895,0.015341988755342137,0.011103762138750486,0.009464462554024411,-0.022769781490707155,0.06919963925170372,0.05180418727287627,0.0404574524091867,0.019371168908292203,-0.015595076580058473,0.051904508376838875
ICAM5,,0.018251569255747408,0.02888033960084054,0.019807193048896006,-0.047727965005169515,-0.051276463407433054,-0.03367190660312233,,,-0.06145063230253863,0.019992010548774208,,0.021259822606681317,-0.02705062584261208,-0.05052763622504089
HPX,0.023646029702943782,0.0565113354465305,0.03798722365975623,-0.0030391632661684537,0.0525103443074,-0.021446511257346458,,0.11390138051228266,0.034480894070033005,-0.028041138736266503,-0.02268574638304696,0.010299682982409433,0.006472322921130311,-0.009136427782821924,-0.015536791589013289
SFRP2,,-0.025404930186968714,1.0227286652366554e-05,,-0.01949306428509146,-0.015155196419160594,0.01178323285165841,0.06203848786107581,0.0642729166408029,0.05738465210000582,0.047383460196038875,-0.02898192210840886,0.03212393556800985,0.0681700079774239,-0.03614790520851518
CFC1,,,,,,-0.019860457243134295,-0.020264117376408926,,,,,,,,-0.022625703700316937
CD70,,0.046150204194879516,-0.02876474286296724,,,0.009387231080285248,,,,0.03219733326949453,0.07184437836552077,,0.08923819281634957,0.02452099220403099,0.055156928443308904
HP,0.03406396547121487,-0.011744241434068808,-0.023684403161176967,0.09911249965537587,0.07815194045005913,0.050621019134068156,0.03941389550376706,0.006052075026608734,0.012935892604565664,0.06089366503313875,0.10236872153823975,-0.025865685718692244,-0.011388666804263608,-0.03927082880356835,0.004740801221017399
CXCL2,0.04259910609496884,0.019874704082586382,0.02287698226776316,0.024619669762603658,-0.010357525590641634,0.1075502109215966,0.08488382645767636,-0.054716339776456534,0.017104241419968875,-0.014831713068438977,-0.022802357237818413,0.07792079390937093,-0.004611886537100406,0.05705898856058058,0.023281789865352027
NPPB,,-0.024651939113611396,-0.0010576386653576133,,,-0.01739062406082634,,,,-0.004473642075363209,-0.03506474321258039,,0.018958774197190803,-0.026630210481734366,
CCK,-0.04226963643472096,0.04148987194578506,0.04733040394331013,0.03248478299541376,-0.12071467374367784,-0.0755427631376277,-0.04852284033996162,-0.006630241350190379,,0.06737677915964861,-0.00451716105253951,-0.0035473126333687654,-0.009690193899431062,0.014617606322622802,-0.04413993473924686
SEMA6A,-0.00803094669398615,0.012116842224947761,-0.06300110792475952,0.024222543956906366,0.10205238730522817,-0.004313290969140724,0.026859956315146816,0.04032751029804767,0.04800186339262635,0.030461157135322558,-0.005101780112976761,0.053683428329407604,-0.03640847090616591,-0.005983797193990519,0.031039079930605225
