,UKF259,UKF304,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
CLEC2B,-0.04584406112137116,-0.006905042351238689,-0.13323187815319298,-0.05771298730053868,0.00029231924105256976,0.03973912594488114,0.09501681830915824,0.01691526315380755
NTNG1,-0.05573509688270536,-0.021748172738616626,0.06029581449301654,-0.033070058340448495,0.02150838478607395,-0.03712230007446285,0.09377341275590756,0.0005792063267480858
LRIG1,-0.06886541582971296,0.0016832372176499631,0.03818554403565946,-0.06890447212584072,0.024221844552509444,-0.011595114023468129,0.07474781246217607,0.01726918373584508
CPAMD8,-0.013538711688531792,-0.0339393701422712,,-0.04263217273043652,,0.07406596679537442,-0.022099909535828015,-0.01875108166151951
GHRL,0.04011562491828947,-0.016779381566278832,0.019669552497019082,-0.00786149762444724,,,-0.0008684265287983273,-0.016529273590459956
NPY,0.09856035693643195,-0.01150593279234691,0.016989891065243744,,0.029646651625494635,0.006266529055788738,-0.026633489890715855,-0.00928424302267466
MMP2,0.053131421382860505,-0.008723295426877598,0.058917826461900205,-0.06248263332358425,0.06999681491022687,-0.058622064292422976,-0.00787906409403628,0.07702512628198128
LHB,-0.011791195433653716,,,,,,,
PPY,0.08999026543274594,,,,0.007557050983128979,0.04071581660649046,0.03484060853943313,0.16749766392096016
ALKAL2,-0.011619887755110404,-0.008477865046297361,0.07291045804088264,,0.07883209105909174,-0.02828928970149168,-0.003842842524622307,-0.04558620642858146
CSF1,-0.028113482266582706,-0.0762208086479226,-0.05227248187410931,-0.08315365341104813,-0.0027013986245381836,0.03987434096859591,0.08857083384358684,0.08018155241780785
SEMA4C,0.0015624889769902622,0.06398871474659552,-0.001965902234662336,0.0692837198872679,0.03127693930277794,0.003135197602734733,0.028284798458134967,0.04378353957548978
BMP8A,,,,,,,-0.01893081621899398,
ICAM2,0.0545014723348262,-0.011405698168774007,0.035163953726764535,0.017175184597240722,0.10919050315166952,0.04787638047815105,0.003069378687216044,-0.017304113387556972
SYTL3,0.02909653891130183,0.020436626617683685,-0.08211621031901811,0.014471738468199501,-0.05005883986416919,0.019561947582038733,0.025185369474093448,-0.05939615664425626
IL1A,-0.01745000400537033,-0.006573770782611565,-0.00125802702778967,-0.00735881055315838,-0.03489241418540312,-0.007783421109093775,0.008602772864766094,0.006740354179687905
HLA-G,0.010594544008805067,,0.0018347445834090322,-0.03735498470446789,0.027769383141119618,-0.03568107111974047,,
PGF,-0.016786975650742473,-0.0032128332274229936,0.040123026176631105,0.04566384989961404,0.027291465581822914,0.04147329500460124,-0.0023796750217027532,0.0035591908338280915
LGALS8,0.023936581788588686,0.004188469858364302,0.07383257419276829,0.012855333434222864,-0.005898116804035581,0.029532928371910048,0.020941649191871317,-0.04676385461769102
DKK3,0.014155838035057927,0.03676430146046213,0.062399206494737354,0.029886435214751553,0.07390588217193239,-0.026774718444164895,0.0851192387020681,-0.019199616818237463
COL16A1,-0.002566000462095665,-0.06897048822557256,0.07959591031357188,0.07350519655987735,0.07950922287803004,0.016333529928626057,-0.010114306423586539,0.12366809319956101
TPH1,0.0030025968467185236,,-0.02539369769996827,-0.03580116320841096,0.08732218976322312,0.06253594307625912,0.10488735994705027,-0.010877182846401249
TNC,0.009802383959249254,-0.06838345832061642,0.00012398961894970293,-0.04272100664476728,-0.0063994495871986575,-0.03650891343019007,0.04228428471239208,0.007603797450306754
TNFSF9,-0.006507447659021101,-0.0006404690649794172,,-0.036325523248231406,0.08027741204711442,0.06078764265025785,-0.001855388961836247,-0.025048621009389673
C4A,-0.013979146402724282,0.15615863584962272,-0.017397723749327347,,-0.015376303516840445,,0.037929669258366376,
CNTN2,-0.03056253514994993,-0.01818296763385964,-0.06638573590335817,0.006976359579687554,0.04767360834045266,-0.0027899876774250313,0.11338640598622335,-0.034297105440521274
F7,,,,,0.09247365157704553,,,0.01987055412269444
LUM,0.015678624634655677,0.003209425723321424,0.04568980081510224,0.03680459804816349,0.04711761283064117,0.0022713890870040884,0.021745652515768543,0.010687567430810212
BTC,-0.03200377104194212,-0.022065608441703577,,0.008685725060196254,0.016099285515405876,-0.0214979650042094,0.09204799757499306,0.07616820268310516
APOC1,-0.06025546710116115,-0.05876851165971769,-0.10363950691696862,-0.09718557789389214,-0.042355765678380966,-0.015215227449297188,0.025869538444377872,0.042538552146983745
PKM,-0.03811275066400684,0.08559785124395203,-0.017436458922194274,0.05186898440238966,-0.02396233371170032,0.03930446456988965,0.05742945698409995,-0.0026154834297312836
TNF,0.05876463621631548,-0.01767887537880166,0.002883600905816494,-0.10152405034339038,0.2048791817645422,-0.01471619506336377,0.005615961770277284,0.20386519758742472
GNAS,0.009614734189278171,0.014902711053143414,0.013864771849047225,-0.04540465253441475,-0.13102315862961733,0.0001114861098673395,0.010076352963286819,-0.008691432214788844
BMP8B,-0.018054779029485463,0.008888768737914634,0.09108402588341781,-0.06946908598928933,0.053366866425550455,0.017547326375387605,0.04377953225890209,-0.01916839654707215
LIPH,-0.017709743962968125,,-0.048372776122047004,,-0.01381127313044237,-0.016407291442678034,0.08353754497275293,0.11365107702595578
CCL28,,-0.022489796213612686,-0.04399381051327075,,,,-0.014699819728517095,0.06570187698413688
PTPN11,-0.017050723410052322,-0.0208354585051578,-0.06873434313092422,0.024239446740031624,-0.032410989480264794,-0.04970122404395556,0.01592405333785606,-0.0689141514887117
ADAM12,0.009349338161078956,-0.024992569444281923,0.13008583547877556,-0.014774789245143815,0.047644395513483394,-0.020122493789340903,-0.010451698824601244,0.022570063457715457
EPO,-0.0018015758919804187,,,0.06638647737880368,-0.014999395342017241,-0.017040222949996617,0.03734261087111706,
EDN3,-0.022475690981383984,-0.007456276216969278,,,0.0772730760351117,0.03346497171087629,-0.028403296707220686,0.039236286553976374
CCL22,,,,,-0.016976084921195123,-0.015583022975375503,0.04306083971526506,
CCL2,-0.03540511103969307,-0.032277589569413116,-0.044736965594375316,-0.06585256894549524,0.04649546266131457,-0.03176828296513799,0.07535302499227263,-0.016120689220280583
DSCAM,-0.006853638550626655,-0.04504901500212648,-0.017658880670382026,-0.004972276263294513,-0.008115369631047788,-0.013939678282325323,0.025372710134378088,0.04294386217281464
ANG,0.011253700627846863,-0.000977449995263599,-0.0010624960693851597,0.10373700109540852,0.02881188191409099,0.03719050107501501,0.016706214442454858,0.0038593749597980102
FBLN2,-0.0063803247391656884,-0.006511397989131314,-0.09567865479337623,,0.060407166022300986,-0.013591185901920162,-0.0062358649617707705,0.0024964769494350675
VTN,-0.010124528715735595,,-0.041999032560637,-0.054134075287900096,-0.017145335334670588,-0.011982341258699652,-0.008937976162009996,0.11164234591933055
VEGFA,0.005825521885015221,0.04540292481446254,-0.0315017970265794,0.04847784840591069,-0.08282594203277459,0.023586860591142136,-0.05865761513385057,0.01108357268251017
F10,,-0.024707083365137907,,-0.03363206466182452,,-0.020464744246532964,0.0036582551000006627,-0.02374896296108503
SERPINA1,-0.00904870168938978,-0.0495385718886664,-0.0579700258549299,0.03896395266061543,0.006432808679511497,-0.008294151486284526,0.019521359534777943,0.0008803383948870828
VWF,-0.015976959616229105,-0.03031844562731815,0.0887126689914099,0.06279042194425061,0.0726862569037281,0.016113652716453708,-0.028422897686511645,-0.05392030168248326
GDNF,-0.014685420301627259,,,-0.04905870913897749,-0.014898843269047786,0.04492984992279995,,
VASP,0.0061562718086391145,-0.0268430804031857,0.05828620367920023,-0.05231811013755055,0.02302441499270298,-0.04685534023647869,0.03464727854736493,-0.023057605592880993
ADAM15,0.013367608018498718,-0.08522901676809189,-0.034056805382743055,-0.1050611315875963,0.010858408334255996,0.03809597368605438,-0.010014686136466002,0.04536853990622643
WNT2,,0.05899032548410976,0.2393178182288908,,0.0725199081389008,0.006108941465247289,0.09292895629020304,-0.011053086039082756
CALCB,,-0.017052298442929513,,,0.03573594131592987,-0.0011361996928225735,,0.00868748143753113
OLFM2,0.010190692680181855,0.053256612838703116,0.04116552918129299,0.11013178754316463,-0.03659690349154675,-0.04634817834920005,0.027145619056513318,-0.0051228612253643915
MFAP2,-0.03433727609521712,-0.019823600161054666,0.12993263507085673,-0.06549789023586731,0.02736984996726425,0.02399018620168454,-0.012597912803370687,0.08662504073030246
HLA-C,-0.013506865777945869,-0.07576231320348899,0.012881314264659454,0.015111261015507678,0.060133369265221684,0.06445707898805896,0.11354907305883007,0.010967975709691392
THBS1,-0.0012560374476074609,-0.0178233877585741,0.12138941911747765,-0.01058542916669357,-0.03373922150230102,0.07997677156016506,-0.028956453680787832,0.0016694871900817681
HSPA4,0.04583140043261716,0.03432741907824372,-0.013626313142229432,0.0747330821404405,-0.023639796131778672,-0.014802333704701414,0.025743575093972265,-0.03277638647306091
LMAN1,0.012922221103802176,0.05241151403603993,-0.0478091526156163,0.0708322908647994,-0.024994454201239254,0.032014279975491076,0.0024501814627994,-0.08528539037489898
LYPD3,-0.013237379789985976,-0.02051945822864451,-0.05356081631728871,-0.03716243973799825,0.03882828503986073,-0.032608519346175265,-0.032417404541395245,-0.007341444149809283
APOE,0.008481773277800968,-0.06752722548104331,-0.09728859955334429,-0.06279822899330255,-0.04241182015069793,0.013583227197212699,0.01393649067207243,-0.007191367637532617
SOSTDC1,,0.05243526313248207,,,-0.002961009942793064,0.007066576729340321,0.03693118761883272,-0.03604506314341126
ANXA1,-0.03582058486479048,-0.06683798339777498,0.028617474071240753,-0.062242446073217834,0.011208705482305088,0.04228915713591773,0.02709477680815228,0.028220549057412638
WNT2B,0.00699320114070501,0.0011691996446035159,0.02653495726243159,-0.06568831011196787,-0.005515661380456931,-0.03947013078994436,0.05784156493721627,0.002171436443228554
AMH,-0.018393906507048773,,,-0.006003043493566749,0.02385071717938417,-0.057314431218067514,0.043774017868734534,0.10647504676074723
GDF10,,0.03739095146704079,-0.03207698132681677,0.024357791224879785,0.049808351042092594,0.06998659751442736,0.021254440989301238,0.057827391844188
EFNB3,-0.040613744641118416,0.038880877967950506,0.10679769073467245,-0.0008045889335720119,0.01247079588057534,0.02372328988658067,0.05202644483483811,-0.0020315590820743227
LTB,0.008637731251434628,-0.022231247193158988,-0.07528777072281931,-0.004134154206656996,0.11930515160268979,0.017774578437065144,0.038649924685457346,0.006094782515365667
ANGPT2,0.006556461460188626,0.011031413699520334,0.07756302898561979,0.05186887360295697,0.04002329341424568,-0.004526535128483438,-0.01544392331382072,-0.01717509069736596
ADAM17,0.03644852109196138,-0.05018069232513985,-0.070056882769032,-0.047238112056154205,-0.03641331083151019,0.011043339268040788,-0.01555227025456704,0.042018467274838434
LRPAP1,-0.10117404263826854,0.02333912158011421,0.0216724127937191,0.050551640084892074,0.05765314153009321,0.023439856191761164,0.015198803204599601,0.00915114071852514
NID1,0.0009066960303605845,0.009327305638225454,0.10415320316228556,0.05173183067315967,0.07651446037327392,-0.005583888034421722,-0.03146821897849498,0.014427594260497827
MST1,-0.05441737222469688,0.021044412897951746,0.013221972187199896,0.051818039845772206,0.04757886085806316,0.025700080251095807,0.06566928652456645,0.012269770451236832
IL13,,,0.03578777741444683,,,,,
DCN,-0.0014927645526651024,-0.09267151254316351,0.025515089934260448,0.08536289985429837,0.06492158435011906,0.006806414585865055,-0.012014778910355175,0.023402314866621057
IGFL2,,,,,,0.10447985517354125,-0.030421202500388638,
COL7A1,0.006654023200408229,0.029219433501975107,0.13079229621021837,-0.006548402982940488,0.04168123048682232,0.014306492177003069,0.04039210028063114,0.07386547274465657
CALR,-0.034131370639667744,-0.013647344141587511,0.06505689453526167,0.024789551717722246,-0.0006852030704370327,-0.01977132482404965,0.004101229252904895,0.009023676516541833
PIGA,0.026809780895301234,-0.055324267261395596,-0.027562805670073378,0.06713086360138246,0.03792264116813127,0.05403845529970798,0.09774812089199891,-0.005743109732851052
CD200,0.006429536024040781,-0.03488768085038474,0.07611897781871585,0.004709310011360149,0.0283182903052189,-0.03139813112095643,0.05750640297986913,-0.06251259423638608
GRP,,-0.01885946277538331,,,,-0.015917467919346385,0.026191306232035604,0.04809879195865414
CDH1,-0.01266134510889862,0.03715602276398559,-0.018157928170536217,0.0250943451132758,-0.012790651876157442,0.028264374203997075,-0.03145256033437514,-0.03904005179090606
LPL,-0.0029191983946770554,0.018530626826785943,-0.000687959914666727,0.021516553838986097,0.07481677890403142,-0.009934201716077909,0.025010957742570745,0.06121090943640732
SEMA5A,-0.0023775696679421286,0.019469460388507734,0.06555734947350833,0.04586788086138603,0.05592204077913489,-0.027750873377851586,0.01734432642351627,-0.029209298479983103
SEMA7A,-0.05344653140558989,0.05607061342205741,0.10777368184525367,0.05357034199474286,-0.016132396254295623,0.009317198517323934,0.018026251353954144,-0.030777730668314025
SEMA4G,-0.008062451005200002,-0.037941475481978626,-0.04125617285606893,0.10637873930707283,-0.03539162635761431,-0.01830446080325499,0.10017890986342733,0.0798921300638861
SEMA3B,-0.015355902705407357,-0.024322369613880897,-0.004707935255441512,0.025119443618170666,0.010982962046984375,0.008524793480155916,0.07745783594103646,0.015622546115094841
RPH3A,0.007092442503199517,0.011833053357729868,0.07038474396647855,,0.046280912231114614,-0.02488355001564047,-0.014313408639534434,-0.005306967834069086
JAG2,0.06711078860989558,0.020502878101251325,0.09615308605824671,-0.05812000719751806,0.10423285794169568,-0.05557934941919732,0.015800834614184738,0.015631368727726344
CGN,0.06061469764835636,0.026684957076111404,0.009585484467317053,0.047210467242195575,0.05091770860331974,0.06809049022340034,0.025946279083117033,0.004525133880775821
GDF15,-0.0073324926798289496,-0.013769591392460498,0.08837287068830678,0.03547348586613413,0.03290234944764361,0.07844093804013791,0.044333686303207866,0.10194546338339625
SEMA4F,-0.02692372444544963,0.0035957882860065808,0.00991873853424857,0.02344831817437019,0.0464302841421845,0.028115672679296246,0.05713233431479687,0.034972189026655914
NXPH1,-0.01892079894447809,-0.004378977702856881,0.13352346382314442,0.024508055719031367,0.033797484580300616,-0.04165578453343883,0.05933532176269073,0.036313005917660734
ARF1,0.035797987119760025,-0.01931918914783836,0.05927291449801085,0.042761205292851545,0.07346803248347697,-0.006058585345608334,-0.04318492719608578,-0.021991086709626254
DSC3,,,,,,,-0.01563204135475088,
EBI3,-0.07297362856103728,-0.0464507262052683,-0.05493952254094578,-0.04092346476709776,0.05255458028553915,-0.0424857637431421,0.018217588716583893,0.09083624891908228
TIMP1,-0.023450219677925092,-0.05305146815013529,0.07962976407985034,-0.0043782902928103705,-0.028281213304964005,0.046855228583506645,0.0063773635127052815,-0.03143380764744834
SEMA3C,-0.016909519958345727,-0.04383338667137911,0.0006539601079047128,-0.022781490277804066,0.03583079087280402,0.010130508624773589,0.08513272157713159,-0.014653612167241547
GNRH2,,,,,,,0.00769276038172715,
GAS6,-0.07029692208631656,0.029745979789622016,0.020184447301646907,0.03962233742765721,-0.0038472709870222485,-0.031214394231398972,-0.019992737513825957,-0.06229389045541201
MEPE,-0.014277819842546117,0.08727317737608564,,,0.15589234035688862,-0.024255989145120137,0.0557243276827529,-0.004418170980437428
SERPINE1,-0.012256227855489849,-0.05949178980056133,0.006396479441637023,-0.04635304338684355,-0.064882866404955,0.04883774328834416,-0.029810459279377574,0.05029722118330017
RSPO2,-0.014959128911029077,0.05159508160770587,,,-0.0005137704854314141,0.05205471390058964,0.055456468822335604,-0.005058622398745181
SHBG,-0.023936239926456066,-0.017321176917738254,-0.04131555158927392,-0.03571596689202426,-0.0037332743795118477,0.032060168850471985,0.020516513379080937,-0.032564479125806595
LGALS3BP,-0.06361662045019487,-0.03365935160948639,0.0006099727789899951,-0.029356200362604994,0.03718101791834419,0.015482594529842977,0.11882628812275906,-0.012867476375282953
LAMB1,0.060584673772562415,-0.022915960207446028,0.07685355636839954,0.004254585921208505,0.06238264528302065,-0.024044080834774426,-0.010245033520468644,0.00866017294052879
SPTBN2,0.043004761624581535,0.0060929284363627125,0.027728095875432596,0.013413017586758981,0.03003970869450664,-0.010887769718116948,0.02954804111329547,-0.06391353278114681
COL1A2,-0.0005426267054724437,0.008351579447693132,0.08486672062469265,0.10414648400023344,0.032073455601548215,-0.02883064033959361,-0.033709598917735166,0.016439023742981212
DEFB1,,,,,,,0.05476544734216428,-0.02239523981558522
CEACAM16,,,-0.029587491789425588,,,,,
WNT11,-0.006194393854795547,,,,0.05843561391775468,0.01656983326764022,0.019270970585146974,-0.020105759611295664
LGALS1,0.040035925539254294,-0.01806855225629301,0.039020122619018216,0.08086033587193132,-0.003930279856706806,0.06361838661904969,-0.0023647945499701683,0.006680221727034335
BCAN,0.001991302334382526,0.031968944285675906,0.03711444480163825,-0.04123142541464602,0.006082997774808547,-0.05962838322874424,0.003936207047440842,0.09553414318945429
ANOS1,-0.02309384660237287,-0.026515196365234556,0.0061022784776004375,-0.06818046258788642,0.052716752122897476,-0.028747833185942425,0.04268908212851435,-0.0025815871716454394
EDA,0.0251502039201984,0.004259898206453202,0.01803555927703462,0.16416115715722032,0.055537420692609835,-0.02624357306461313,0.05626856323081594,0.01969932440484528
FGF22,,-0.007997736243491453,,,-0.02286938452218658,-0.016082267891527335,-0.0018875556018128974,-0.027954191144369773
SHANK1,-0.024377292017580904,-0.007922058456359078,,,0.00465867730348019,-0.020464742097799957,0.0174532588009584,-0.030330253312668115
NPVF,,,,,0.00828939812625926,-0.01453705299822308,,
RAET1G,,,,,,,0.13077148628712099,0.008097728702640264
TGFB1,0.024830591988081185,-0.06314741960306135,-0.003934887642520147,-0.06628450528208975,0.0073278688071162805,-0.012539928223013835,0.0026322856066323314,0.03954611956901688
MSTN,0.03655671419230045,,-0.034502117355671276,0.062101825293222154,0.11561485011119799,-0.029896632934721532,-0.013727698191734243,-0.005368141990527974
WNT4,,-0.026763477169385565,,,0.026481073415062936,0.01177170504636634,0.008984045434064173,0.06018103024404445
TNFSF4,-0.028084771268165245,0.007622472071335333,0.1686682049258261,0.03292832652348418,0.05459566832897207,-0.03516753093762925,0.08089178779973681,0.11454768936236018
NTN1,-0.019411906926320235,0.012609209531016708,0.1048822762760959,0.0012772297899567664,-0.019562587120454476,0.017679148486489483,0.03709634301437265,0.06611044194086806
CXCL12,0.040257371097105844,-0.11473891550514694,0.06039601538220163,-0.09395257974525342,0.05162038019788643,-0.0022351022560827987,-0.0156182440340042,0.005976011017159965
GNRH1,0.02972924380644897,-0.019823600035544273,0.12334574770707475,0.15076873790247533,0.012420700416057412,0.07424869742522278,0.00026588711560251,-0.00495084942393724
FGF8,,,,,0.11162337451412833,-0.020065331437261982,,
RIMS1,0.030879691569543576,0.036174468429654966,,0.021620004365464955,-0.007513315402167366,-0.006945856367430439,0.003481262232968662,-0.06548769717535144
FGF14,-0.002112687539655741,-0.03571448915540143,-0.033737081259321164,0.040361793486535576,0.02821707233461646,-0.032363954575738055,-0.0001592701012022488,0.05319945829944438
IGF1,0.02651567168921295,-0.012722947191106672,0.06875741071499791,-0.031410468662693154,0.04232101504731086,0.02108914489548018,0.03092421278825936,-0.013615541639051864
TNFSF10,-0.050944843324814186,-0.024160124421274496,0.042686511212780595,0.04875218525393213,0.02012513089892087,-0.03250048544496951,0.02268077590857486,-0.0008211368592742506
GDF5,,-0.0258461512851765,,,0.005053316360864003,0.12936354268660097,-0.025787066578285042,-0.011015787484568985
CHAD,,,,,-0.009622073647684654,-0.01232174361088662,,
RGMA,-0.031863838838119204,0.037802426353427045,0.027906037137062387,-0.06075661666687652,0.03362607564652644,-0.023177531066652535,0.023868702104601482,0.07012053673002916
WNT16,-0.02312440759964456,0.07421932952210952,,,,,0.03552885038116874,0.0771090871857456
CX3CL1,0.0047567969910070835,0.029354642463844928,0.05949874146159324,0.0057351287377471775,0.05813430380666916,-0.02223524025321984,0.03849965151533544,-0.01948011684237279
FGF1,-0.04738725247368858,-0.016864937224891966,0.03379148277582666,-0.00789479350486615,-0.031144554849151535,-0.003933080166105494,0.010035259132915272,-0.07473204248557332
ALOX5AP,-0.05030662401630987,-0.04103079196439825,-0.0992473745522152,-0.1651828759154557,0.0694054692463744,0.047422171713824283,0.025249438801672762,-0.029590081833123453
IL1RN,-0.010472295950553056,-0.018752414001217948,-0.012432870716499041,0.012834701732996544,-0.03869869181772113,0.09212886974497612,-0.013710914213852688,-0.03456496391049854
PCSK9,,,,,-0.014807595018138317,-0.015413292554033375,,
NPW,-0.01675798680999475,,-0.03920315295470605,-0.02531400123476392,0.039084935822834906,0.021112987743942595,-0.028399142742615704,-0.004504696164470384
CXCL9,-0.03298604966679989,-0.01784761344596519,,0.048872812889185394,,,0.013388339631272473,-0.013646343235323845
ANGPTL4,-0.02060065125764084,0.03780593020298047,0.08814528864687637,0.01793584545422575,-0.06933816515933917,0.07720623313921866,0.040743944488662455,-0.022237390519030224
UCN2,-0.011619888629288633,,0.09995582385649787,,-0.025603905109597442,0.051649737141688176,,
OBP2A,,,-0.015084026145727219,,,,0.07777606771371752,
COL4A3,-0.0013756752504604966,,,,,0.021450781617324208,-0.028403298460538944,0.11280229738206539
NRG3,0.011654123349964952,0.02199999413029242,,-0.032499451413479714,0.0017655534595268428,-0.03493748639063766,-0.010313590534976415,0.03369018303011708
IL23A,-0.018281502285570392,,-0.05187829505541763,-0.03398661888155289,-0.014807589852628615,0.0006858009581483562,0.03955087944496574,-0.005123379053460769
COLQ,-0.03586411343013322,-0.024648874301617375,0.057181205759410006,0.08467918382278966,0.03248596257696586,0.04061479685987149,0.06223795668829902,-0.04603652476276686
SCGB1A1,,,,,,0.1290210110908291,,
TNFSF12,-0.04531469320098608,0.0159438467033413,-0.08435842457606846,0.1098993146875893,-0.010891605450984174,0.05698159390959271,0.016558786543949242,-0.046875136977731206
DKK2,-0.011791196403363938,-0.031954906393219844,,,-0.017479331757577668,,-0.01753163919117159,0.09864287003449394
FYN,-0.04242071858948048,-0.08024103693958826,-0.021004197627210223,0.003219876975331851,-0.020728549252324938,-0.038706445088381086,0.04854051550525368,0.03146159048615839
ACE,0.01481449541950311,0.015795477830762284,0.10310476218199834,0.015000209333399761,0.06816083949519845,-0.0721122363897949,-0.0018884253969556702,-0.03131715382255462
IL18,0.012516443184933652,0.02626845270626676,0.011432731907334959,-0.04408393872350077,-0.009131187148556215,-0.027444891507110613,0.09078134455001317,-0.01403852983620061
PPBP,,,,,-0.018130469750716176,0.06894086969950015,,-0.020752739027838626
CCL27,-0.027376249625013324,-0.021850761322038646,0.012603336107291765,-0.02159873315051398,0.04364388922162508,0.06551723781525183,0.02543721614517986,0.10975781842832072
SERPING1,0.0034055616869409196,-0.05272185870766796,0.06265432734847928,0.013882932488031853,0.060935992869055926,0.01847611747788298,0.09400947301100003,-0.03427294920049964
AZGP1,0.007619768045156132,0.01778314816638654,0.02539575379220968,,-0.017546619342158964,0.02447679361423736,0.0766187465145764,-0.011086673016224097
INHA,-0.009289573040598718,-0.030196563888435567,0.08313275213510236,0.04874097092696661,-0.011877159786908738,0.013033233945573427,0.02872741160984448,0.1371967023242447
SEMA3G,0.03150872214303652,0.04408524366257626,0.007855978185640489,-0.043133831682689576,,,-0.004766753621728191,0.047568946224888733
COL6A1,0.007555896033662893,0.0022176785168952803,0.03059365732004846,0.07200731600215438,0.06782638671928388,0.027403743395380775,-0.021357524272763183,0.005865412045559579
FGF17,-0.0218103492671151,-0.03148314449738153,,,0.013805704446297688,-0.03954992708540381,-0.01672821629082495,0.06515710675025217
TNFSF8,-0.014822869491013468,,-0.012836146986527672,,-0.01967292441443598,0.03217616582522428,0.004499295337746639,0.08360155499309548
FGF20,0.014361511888414162,-0.03195491556021565,,-0.03934369178719369,-0.0010523799698798069,-0.02635040073482251,0.03187851095774627,-0.01729940495756169
ICAM3,-0.006276537658747745,0.019220580776307068,-0.04855199793644044,-0.0029637123824551746,-0.010079752076217578,0.044367738525222744,-0.01984176247002623,-0.016349574116253297
LAMA4,0.01530570939590477,0.012869151010057055,0.06747242317366722,0.03767435777596663,0.08883738693172023,0.03486497391429771,-0.03348305431996218,0.034868513038692914
DLL4,-0.009589897895094106,-0.02490005320571326,0.05414655292801089,0.05580026407598054,0.03414207886891376,-0.017828429206838026,0.002493897942946602,-0.011199762509335711
SEMA3A,-0.01903359551794074,0.0079983632672468,0.045343810291750705,,0.03487072341376124,0.032058409150995414,0.09577361046686343,0.010536912736220172
RLN2,0.003998111824356934,-0.023113073035335205,0.04637586956580374,,-0.013603779449967856,,0.06592836371233442,-0.0203234925538295
C5,-0.024788530639822996,-0.03683086922892286,0.010908827203025983,-0.007829423264517209,0.010284108158815466,0.036555865598238056,0.09198731178553185,0.048260852197924954
COMP,,,,,,,0.044894443077704925,
C1QA,-0.052446821458910636,-0.05133139093609269,-0.10903143645795403,-0.005507162323300364,0.03828963170756772,-0.04406266872599272,-0.004297460071042889,-0.03692921497446737
UTS2B,-0.01495913219830705,,,-0.03735501283327065,,,0.019573083672905084,
COL9A3,-0.0005972393293721867,0.040653444794242155,0.005364081041986307,-0.05907048379959749,0.044397148725167916,0.012408177555219226,0.06955503842369234,0.09466252819539264
DLK1,0.01035647219373859,,0.068469224272653,,,,,-0.056656765011862516
HGF,-0.042064382427022755,-0.018654370803362352,0.04239427899050655,-0.05105628142442111,0.018402074423651597,-0.04454100696371122,0.05952687634349057,0.03725935813477598
P4HB,0.011951238431742712,-0.0397240229851092,0.01898517816109342,-0.052375417012926855,-0.002442383615050553,0.03148459112989354,-0.005794234599544175,-0.007810538545110933
ADCYAP1,0.020269970385686727,-0.053755467365256424,,0.004775516603301773,0.0490006417151618,0.020948338570917324,-0.02957667136120211,-0.029166146756522935
GREM1,-0.012929380000447688,-0.027511297620786,-0.03646503757054145,-0.051838662581305914,-0.002195730330366946,0.09404258145682604,0.07881502870023503,0.03974136452480815
EGF,0.021044989590133317,-0.005068279679265926,-0.07310251440365127,0.007657416084035687,-0.01663286402070934,-0.014716198352488732,0.03545762056435173,0.12815330968541558
VEGFB,0.009253415920235047,-0.06727924875378316,-0.059774563083238086,-0.07882411828635445,-0.036939884150419475,0.017355068517498493,0.020162723685890706,0.03402886895508165
FARP2,0.02796438444128128,-0.0071399589867144,-0.0782128042338122,-0.02903404786151815,-0.0243851208732227,-0.05415331754209837,0.04795065532302254,0.047344158036332025
BMP3,,-0.01958665175971985,,,,,,
IHH,,,,,0.12718088665830332,-0.017951322378316512,,
LAMA2,0.00275573872967715,-0.010933499102539039,0.11244738666642864,0.03800684682445578,0.09100052347020873,0.008726545855683887,-0.019038041283512892,-0.010919615550723842
SERPINC1,,,,,,-0.014716199523194756,,
NRG1,-0.026161176331870845,0.014659320509555084,0.12028732486480005,-0.04315692863669272,0.0007574061951465676,-0.031785106159686584,0.06615223869556841,0.013200951025903608
SPINK1,0.04737558016668089,,,,-0.03754771551667845,0.06531137851916266,-0.02691210952395396,-0.050810993452701556
EFEMP2,0.011618815966452978,0.012289720552869256,0.15353301085008875,-0.014343885016307232,0.005792051173512577,0.03316066098499313,0.015596386057861242,0.045695630825282996
SELPLG,0.019769172318784382,-0.006124711019388563,0.05517652612800792,-0.055333979536443624,0.014353280373009786,-0.043054822668789454,0.08285177234676472,0.06117164690413362
GDF6,0.017420128554905767,,,,-0.0014786470914015571,0.07840413791913395,,
HLA-E,-0.04270099405435613,-0.05073053642103072,0.015468907483122732,-0.04534777330971793,-0.03142591729203,0.06095879517262974,0.010626808936942086,-0.06364883617561509
PTN,-0.060389673857219814,0.015477699730549086,0.04895127000007033,-0.02158744823645107,0.09531102827392643,-0.06817191595056225,0.03660169318731002,0.07618032882511495
CD274,-0.009378942212279012,-0.0327292404323137,-0.07896102874979709,-0.0012805590687808416,-0.02549375419523361,0.0035374653612993724,0.03968773891835369,0.02544625267425099
FGF10,,,0.0054091435494800074,,,,,
CD14,-0.05532281359776753,-0.0612264844984411,-0.15862161326733834,-0.05983368222011197,0.07476054276467294,0.020950063328041314,0.03869758568164072,-0.021635992135541977
