,MGH258,UKF248,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
GAD1,0.0013975632015592436,0.05492176638827758,0.09782151094998122,0.038397756367580485,-0.014280226509531467,0.013721862718800172,0.050057726393700326,0.03030801677635838,0.07174861874520948,-0.1195059156024173,-0.0430846029162342,0.02764683028931611,0.040292700410977975,0.00472665321164745,-0.00995043390171564,-0.06527802256116048,-0.02069596236141587,0.012225786657611032,-0.00505498877133227
COL14A1,-0.037473911413566124,0.07433205798658041,0.015696115385608264,0.06365614753679726,0.034981747480883375,0.051581436014996596,0.09431252614247947,0.06444237073161525,0.07107781506999403,0.07884525714426702,0.08006608691150324,0.002680562017963667,-0.020291276173603406,-0.0022039623500101947,0.013625367827227638,,0.12673269547084226,-0.03373517045160796,
HLA-A,0.015297774424399621,0.005354634188880373,-0.0824457348190876,-0.032881374079019206,0.06595645858411459,0.02975347593037915,0.07353756783897193,-0.11112060597323359,-0.028613168926245505,0.10768733507513331,0.07310113706848669,0.12202592670562837,-0.02230806447201149,-0.045880658835977826,0.05730444847932549,0.041890731679024046,0.1562028869729789,0.004099670975284364,-0.15519350676879548
CD5L,0.01587098274544107,-0.017650523573444807,,,,,0.1655133911319388,,,,,-0.05094664215337416,,,,,,,
FGF18,,-0.015970533607318597,0.10170031340521901,0.04430121176230706,,-0.01100895923966196,,0.023399353427378807,,,,,-0.029045036825855082,-0.026049138307650238,,,-0.01568904276817825,-0.005094352882418242,
ADM,-0.005467464018621768,-0.09186722068670347,-0.04867751341406222,0.006620498837417277,0.06494455164628124,0.0018298400788914655,-0.018181519783431282,0.028497495170426317,0.16657260310689498,-0.10173624063487072,0.03637082664624183,0.10356888166506145,-0.055113182754127035,-0.04960400155009719,0.016086807637347895,-0.007048331568268175,-0.023567651232428828,-0.06777194755206217,-0.029764626283037478
CCL15,,0.030148212429287988,,,,,,,0.08958082436377439,,,,,,,,0.055537342790930325,,
GNAI2,0.08932747197658113,0.08054092521333146,0.01851032130362681,0.026304197675571198,0.0580433221635734,-0.00957484155412522,0.00800628309492798,-0.08946829907178663,0.08135961122754701,-0.046359947635012944,0.02621451944791223,0.13769695761768722,0.001799358799934606,0.004575657929219849,0.007041617016257769,0.04013516522907718,0.09145047359566755,0.04913179614952157,-0.0199387105725016
HDC,,,,,-0.02103513241529196,,,,,,0.05626009426195785,,,,,,-0.015193828043021645,-0.03468469428353183,
COL11A1,-0.024345438629601725,0.03956800680931835,-0.053702594829199715,0.010173907452347416,0.011100633845382166,-0.007945818201265687,0.023602261774861126,-0.02497633343104591,0.03518097179448248,-0.018626551796382684,,-0.07026291557091036,-0.04717780419902738,-0.03244824424295828,-0.019580662781297872,,-0.035635991134379735,-0.014932651312423162,-0.020196084595838548
NUCB2,-0.03007879163781798,0.02563909319547412,0.004082784265504727,0.022500260060658014,0.07191869025769014,0.0014476843181898322,0.032672470287260016,-0.006123962019508672,0.03041391126236942,0.12301751383155295,-0.033958424159470216,-0.04211029786324415,-0.05425398569613754,-0.01221760059117206,-0.013425894694985938,-0.06949595983484694,0.012962289828171053,0.0023425395775781895,0.007644802815314307
FGF16,,,,,,,,,,,,,,,,,,-0.01915781799099656,
CXCL1,,0.0632217044248347,0.007282066989979487,,-0.03192010707369408,-0.02324728570540762,-0.034551710505462366,-0.0012751745108932884,0.06118590900926606,0.0565523808757116,0.06357426733391686,,-0.04704976813644003,0.005982100362265833,-0.03450657806237497,-0.026634980523680733,0.07620639233541639,0.025717979415017526,-0.04073722082925399
VCAN,0.10839283781415636,0.0252446791785981,-0.07100801108161502,-0.015533169232009324,0.005098132117113453,0.02711716066651848,-0.008112924008907197,-0.007667211165351879,-0.07202726336767015,0.10243866419475824,-0.033348121554582826,-0.028354300948264397,0.0388697389139403,0.02240695895866583,-0.07816606336505652,-0.017156287639205483,0.041375963728200044,-0.06914932595525687,0.006999051883834273
MMP7,,-0.026300440929908256,,-0.0017761631660278654,-0.013999127164976363,-0.01014653335551743,-0.01490363483682201,0.05038678539411623,0.025389777874369097,-0.08670460422883067,,,-0.03875894569412052,-0.075084725754654,,,0.09164512300522207,-0.10334872826270756,
PTPN6,-0.000492187160138257,0.061399865954973494,-0.021734770446470424,0.06307458694124464,0.028635277778113456,-0.007591978408264672,0.00706792539848452,0.019030582523790005,0.10191186804675897,0.07024383497210514,0.020219301298347474,0.049689275892756256,0.0828735641245449,-0.03549178259011314,0.013282900886720806,0.1088027507256978,0.09215205473449357,0.08571831636596083,0.01407973624548464
PTGS2,-0.0166400425417208,0.0630205538592997,-0.0006474226481291187,0.00988298974897042,-0.04253678606522059,0.011919847114226943,0.0011934658044283643,-0.010455213542363444,0.12834266627276517,0.026406969261438276,0.020442207448723243,-0.05996279245908523,-0.008617357928760377,-0.015336482497738026,0.026071327782716185,-0.03071850108413587,-0.00831699583062644,0.005364733526641901,-0.020728102882056777
XCL1,0.0319166528594737,-0.019341816861385547,0.04859551025104453,,,-0.016665301388947333,0.14567679329334074,-0.010155994244270652,,,,,,,,,,-0.025171133029811672,
CD58,-0.02129749361712018,0.02790906049137891,-0.01387113639659976,0.02416766774720654,0.06635858842029337,0.029202622209618775,0.017796272103248512,0.053147042387232515,0.053028916725312826,0.05327704880623119,-0.10470455490173747,-0.03365144055168643,-0.01214699296609602,-0.016065402190015263,-0.028012869526089144,-0.004333563582753075,0.01171119068536823,-0.003569929479287093,-0.010753324127154322
TNFSF14,0.04431067367060484,-0.019488874446343306,-0.033324615471912226,,-0.016108717816546752,0.03609929983326418,-0.04245092663014094,,-0.017455726452741245,0.025767674809275973,,-0.04795889243608047,0.05555485661637549,0.06119381592814437,-0.047765787160938454,-0.054408247970995645,0.0632339141923162,-0.058885811407954486,-0.015870777257767688
CNTN4,,-0.0342637836755899,0.09278808681425099,-0.013558563081737425,-0.0004944378482765969,0.04324497028797568,0.019816404647747903,,0.030460684904309115,,,-0.01153040581908109,0.018186858638388394,0.006468748775393386,-0.02880830310782255,-0.07634166802216445,0.17657370069334594,0.06277925731285199,0.09134497741318097
INSL3,,-0.017326698200929056,,,,0.0832900200609755,,,,,,,-0.02583966374548425,0.08267585843485688,,,0.059820569642198285,,
BTLA,,,0.10458285389936614,,,,,,,,,-0.01689189427285687,,,,,0.06529000299418983,,
MFNG,-0.025707886880565023,0.06079542781671427,-0.02968849292138187,0.00031222213112527743,0.07510593794115568,0.07601928806458966,-0.011474177296042339,-0.04052798813767289,0.1272257091592964,0.15729706606881838,-0.04807367817999328,0.0731948153163763,0.03169649844221196,0.0008027911106587995,0.05256979707146063,0.023746399900862476,0.013368534642587826,0.07319367720377051,0.049586928356036473
ICAM1,-0.032166466470106646,0.015912360615281,-0.03592418713061164,0.042785926383443945,0.022814429803768705,-0.02060674204496846,0.0510311428571609,0.03619166211248659,0.05617931122081591,-0.10651070700346221,0.10989935144265177,0.07839534320623236,0.006904630395992189,-0.013984815229019938,-0.012968251772995577,0.067392936717096,-0.06194621321049898,-0.06884562498354915,-0.09056587378232618
PROS1,0.037462377496181455,0.0192022085599386,-0.022158987053877314,0.01902801901802782,0.03666813110988294,0.0824565946099601,0.008107084899056548,-0.02960023680188044,0.03467012996441493,0.0009454053046502066,0.007803914592370661,0.008124358625567887,-0.007418511981228262,0.02094363812343206,0.05601777310695104,-0.03129030432123106,-0.10848471209244129,-0.04410616853961834,-0.03511281283817724
CLCF1,0.05864420438776664,0.027535375953523122,-0.006186846091360641,0.001044030561987502,0.057870199351805,0.0062552725321178195,0.015993973667500334,-0.058830682558339634,0.10238614027697855,-0.1151436958390502,0.14617543323843782,-0.006228797052676595,-0.006844661391564807,0.03409711300734669,0.010782705980632485,-0.05785816873558764,-0.03473956958611254,-0.08222181668541795,
PSAP,-0.057876673359663185,0.029144044562504436,0.08161279899788795,0.006859628876498876,-0.10648557464556806,0.032635383668383235,0.0738860761741939,0.04039817549505731,-0.012901280363210286,0.026014357081116386,-0.04474241467285598,0.03141851433726813,-0.02473192193614802,-0.03530593602819761,0.0365900918209718,-0.05809174472840605,-0.015347141148716378,0.009133718950524557,-0.12338387749927107
EFEMP1,0.017545450534791878,-0.01787549231148933,-0.004704352542822128,0.025680113046361384,0.0161180213523039,-0.03611320793157836,0.07006294159644542,0.040984295999508036,0.037088765692154455,0.0447185368855102,-0.09143649846950978,0.08258519832001567,0.04189311950844792,-0.06238205449335337,0.041170600237787756,-0.018754304491708073,-0.03613423875700605,-0.11986912905072866,-0.08566542116838591
C1QTNF1,-0.046995796867546964,-0.005660242576183261,0.028333982781656292,0.08493584660784238,0.0691100198553281,-0.08248261706988681,-0.020118945113074643,-0.048463742999282196,-0.02224945413717707,-0.030110195044062853,-0.0007787489300347051,0.0183128666807794,-0.035744004995719426,-0.11051232058174791,0.05252808887771986,-0.027366855004857665,-0.08511588001919534,-0.03821482759279706,-0.03790591478638668
ALB,-0.028419693315566593,-0.02678752755752124,0.03675578290785274,-0.019055534440816355,-0.0071713174787703645,-0.012773353247693884,0.01535476762915767,0.005100874776322773,0.038709324211364644,0.04576635269994441,-0.03329921803369263,0.023800588502332787,-0.038303131496626924,-0.015039219986534454,-0.04749632698057079,-0.05563262490288673,0.023456777827238064,0.03397736528140754,0.041993495499194546
CCL13,,,,,,,,-0.032802961426161494,,,,,-0.017247690783148386,,,,,,
EFNA3,-0.08178103616128958,-0.06747622148728409,0.0074332780235619265,-0.048427782672087895,-0.047520305379973,-0.0494007986756209,-0.029049691385045942,-0.0417939583239613,0.050171892818224706,-0.07041604080214178,-0.07825937810931725,0.053582518415262764,-0.012616051246001465,-0.031113311084766015,-0.01102102255084073,-0.0729082429225526,-0.005193169856427154,0.09186656471279146,0.026612091638473424
DRAXIN,0.08707886436869354,-0.046829365019063394,-0.02968778632652469,-0.01668656155025337,0.06262108534096755,0.04679887005303906,0.006078487757540644,0.09473887516701418,0.09567878260242331,-0.1124028917180726,-0.08243489106905487,-0.033706740965334936,-0.021390564141554002,-0.05316773377666967,0.011096552312533486,-0.0031752157458274977,-0.013928290225593392,-0.03702951382133237,-0.05749730116402461
RAET1L,,-0.01349766617345843,,,,,,,,,,,,-0.016687418714760288,,,,,
NPTX2,-0.00935799175293698,-0.08253163269300715,0.07773528898430379,-0.01588196124101525,-0.05733054483136152,-0.012167739568692708,0.04750949134649089,-0.019101779851114328,-0.005962551119028528,-0.04951178048317781,,-0.013488762302466121,0.004565283964968978,-0.01059682387876224,0.009226055115535856,-0.00679638237459176,0.11133086921546283,-0.040714821626473,0.158733532604233
FGF11,-0.004233657989916952,-0.05588193974381216,-0.06998112322627237,0.031248384914593214,0.1331659931253572,0.015670709977696016,-0.02622105710095691,-0.01933742271845593,-0.008268946772085077,-0.12875627110161078,-0.05080578103594826,0.04043221880292998,-0.02631628211067217,-0.0035251803164669136,-0.03150421685058859,0.023099085979113178,-0.046808909214308685,-0.11501628613110822,-0.0634480441568575
CD59,0.071214135084882,0.06145683005662291,0.08381214098940458,0.08760835515375721,-0.04947821529386228,0.05824321535475822,0.10924026876836493,-0.0040783897221159,0.09426487691326974,0.1911308301690054,0.1254203321389852,0.08746317799905418,0.02048018746834864,0.013125956637854503,-0.03296880154153838,0.0025382495356079974,0.12486726385912193,0.07327272322171997,0.05075608446146406
COL9A2,-0.03932909327873588,0.04509785829822482,0.015813966789517804,-0.017737191344032968,0.05040409031533121,-0.012920690193180366,-0.01574363030377929,0.013874832390351297,-0.01676779675123285,0.09416921464681559,0.008770178038092161,-0.012953253426805728,0.0359944707329143,0.032133138746611396,0.06979097362885635,-0.027839086726509966,-0.042379644369275944,0.023361356990326838,-0.05155642735635384
DLL3,0.009663286727166005,0.04575113170852494,-0.011875582927360987,0.04185418644024338,0.03810751537853733,-0.06050553038514322,0.017845698244479874,0.012146827268468583,-0.03958489113906959,-0.0113096147052277,0.11869386808634996,0.039332588043149236,0.017797051221771873,0.03441072680496713,0.023505783867199277,-0.11121233307891935,-0.027712660567522106,0.026691118361152393,0.005724706539500329
FGF5,,,,,-0.018698404856486748,,-0.01433360715430824,0.10946027446615067,,,,,,,,,-0.011972824384225306,0.025125943905301925,
LIN7C,-0.04786330737979911,-0.04130284726117567,-0.02872601528625333,-0.0017137498523762348,0.05283436421679542,0.03602243715025101,0.07251245757528635,-0.007131434896544021,0.00852951223870433,0.10787067079987941,-0.0061464745240375745,0.011151909862476928,0.04485036166370516,0.03678835124288671,0.09958573110207022,0.06991833948951774,0.017529883573037704,-0.05690731686233658,-0.025666926157631813
GDF7,0.004529851280439802,-0.008933186893269024,,0.04091347816279375,-0.021878475916391017,0.020810956727488027,-0.02634739939825704,,,,,0.027875399848115004,,-0.014305268032254903,-0.03750993697986723,,0.08545509450285492,-0.05302017895143848,
PSPN,0.024478357313694524,-0.04620298212470091,0.04286717396515008,-0.0033956768571590393,-0.02163012714545727,0.09170897652327531,0.043037641371533986,-0.0004500257312542768,0.04106878491674913,-0.10147491486754108,0.1321521457020128,-0.0033973667081549207,0.0009269568473215075,0.044973769565108124,0.024345482670505,-0.012323067165007202,-0.03060445334321483,0.03948191296768,0.05220474046041484
ANGPT1,0.031768600520890436,0.016006366145565287,2.9535132470948454e-05,0.0016694179420520875,0.08969915593094353,-0.03551858339546977,0.0628237576197584,0.0070349108122280705,0.024330596559355697,-0.06065211677248019,-0.020866267406256273,0.05338673279587245,-0.0019011467807233554,0.0481488625625678,0.016343451263605476,0.031565518786508005,0.01851597507172865,-0.03988748096441273,-0.07315399313388238
PNOC,0.02354854672262662,-0.020433634064104467,0.11181995103181679,0.08107107535882531,-0.02639185935134955,0.01201192077060309,0.025511147498099435,0.1618892227458182,,,,,,-0.015212284949979322,,-0.0065942086678726555,0.010687812310282875,0.05106857607017683,-0.030663767179441095
L1CAM,-0.013630527844732019,-0.026023633502771558,0.03587320217671852,0.015490583309039251,-0.04623725560281671,0.019531435760034233,0.010156990059194512,-0.005772988032906215,0.027012386707021274,-0.05211059596147071,-0.019301375667035645,-0.028284876955193272,0.015173646308702653,-0.022172338214988114,0.05751080446217331,0.0032765983059266568,-0.044492802930924134,0.04225858865570802,-0.11889595765042728
APOA1,0.030050364441561943,-0.05182341587576043,-0.024033858021516145,0.07580135456878634,-0.030642317394084538,0.021082155014448094,-0.022709074145622284,-0.02313182762419441,0.057127689619100634,0.09659299156514607,-0.004842451680322162,-0.02114794386421748,-0.0012677085868667815,-0.040651422011921935,-0.031667269709858295,,0.0420468854010064,0.06308518205779952,0.18292547456679534
PSEN1,-0.054416287655761925,-0.014357284498084407,-0.006142101136213559,-0.01912126219581723,0.011503511574090955,0.023165555904376352,0.05382902445350677,-0.018640426423864168,-0.003118500649687671,0.08595160660167132,-0.0306299345100811,-0.016513757201359135,0.02247475732896077,-0.0006655194062514349,-0.03913590747769547,-0.025624604993806116,0.00031951769230108263,-0.04588579635694296,0.04705937441817374
CALM2,-0.020232064136436752,-0.018287834582826776,-0.0066346442183701365,0.0038288501819801423,-0.10620443905911585,-0.0015170647273845604,-0.0163323887554789,-0.08493671827475616,-0.013895903149705154,0.1630269449644923,0.03133280123825752,-0.042601230158754895,0.0357500892901104,0.015362353663651466,-0.0073224648071752475,-0.022458045952845968,-0.10856060533493671,0.08868822588962205,-0.03685015066249502
CLEC2B,-0.01333473794916021,-0.024587705122937755,0.02231119910910947,0.0372329333703172,0.07339485954025922,0.0011191867867453044,0.024608915139136822,0.07269776882874934,0.11135858723027256,-0.16912985903947914,0.026117685422062848,0.051304696884052904,0.015347557720349504,-0.005862762696663474,-0.016817479477308182,0.12410373302852455,0.05056905452832005,0.011988342495249429,0.03746513739838763
NTNG1,-0.0053805669896094975,0.04249561909081352,0.044293508641169176,0.10365455616004259,0.08237821031701238,-0.035775683799150235,0.02126069848351263,-0.028204326668249992,-0.0030235487359852693,0.014587545942991283,-0.03621448061623397,-0.019718316570775232,0.07219775113525788,0.03297739470288978,-0.011758270147697557,-0.020442762396258782,0.007098011997576694,-0.09241792778867298,-0.04866003373972909
LRIG1,0.0793488266042048,0.07526543120704562,-0.09810665451252262,-0.0024434749691446605,0.05136249930838037,0.016567332505524016,0.02254300268319408,0.03893226616863427,0.04219024718492055,0.11534806380556095,0.11029776536535375,0.05830319509672315,0.03497671685905039,0.046417132353550154,0.08263811224645135,0.07342165780475593,-0.10205942828513928,-0.12996865558374096,-0.0893132408623834
CPAMD8,-0.017205350933764924,-0.014426511888478674,0.08235857705687516,0.016224715179234937,-0.01691522356004197,-0.012978023690282304,-0.03233475310540749,,0.017547432766778105,,0.034273479119252735,-0.02215756610182611,,-0.016070813333377367,0.07390006297576916,-0.05378728771512394,0.019794223106153797,0.09347795825367262,-0.009298200582472873
GHRL,-0.027449900509380634,-0.03596221654129598,-0.025458382870623995,-0.020257551591751417,-0.004048218980136811,-0.022755079562600884,-0.015986070393548678,,-0.023053556875490402,0.1348358483029916,0.03870974547570939,0.050716012965153975,,,-0.034935589005811715,,0.00758967145106196,-0.001972619060798517,
NPY,-0.02524092131291296,-0.003784821091484072,-0.0208315167258826,-0.023015374545783736,0.01499558146680177,-0.026624768011083672,0.0786759987664441,,-0.07175449261692364,0.004007147960503414,,-0.044510255109753635,-0.016533336149578907,-0.05055723430989362,-0.035597911772034446,0.06583199851080436,0.13966334397015268,-0.017526907575769968,-0.012012354660727111
MMP2,0.007704904594152164,0.1394030205754812,0.06999128786517969,-0.015762808644812148,0.08688852131881004,-0.0378186073443118,0.048264793913659024,0.044460204676394395,0.09615050226368421,0.1668600164505718,0.054241599839855645,0.0491195517394684,0.021613111048287677,0.011581365263812263,0.0463355788253479,-0.09181647977910697,0.16366151955206332,0.05479557323612548,-0.07064329350988657
PPY,,-0.022759732527937285,,,,-0.009484823939769838,,-0.01591967112345735,,,,,-0.05163279702648302,-0.05326710423786575,,,-0.007920244677303257,-0.05235295966931144,
ALKAL2,-0.025765154601942147,0.030420201434224338,,0.04473444958892051,0.1206191073638073,-0.022878924382929825,0.05376688955757667,-0.040587543020295554,0.017780135377830287,-0.02371401133686289,,-0.04025408084199017,0.016094598031962986,0.022843430181135042,-0.04049637308335517,,-0.018730484455651536,-0.030843997274209497,-0.06727974260771685
CSF1,-0.001460958359623472,0.0342872921181039,-0.04064736668979165,-0.025038135786743517,0.047377337605597494,0.01114342231023145,0.03586203568237181,-0.02364384274317193,0.06786965997124662,-0.0672945006495257,0.07013217180325562,-0.03654714657594915,-0.0025811573730218636,-0.055317169511660755,-0.035316091570710625,0.012640712801229763,-0.07347885011102252,-0.03251579107340753,0.13869177685835973
SEMA4C,-0.00418719929341363,0.09291843581083502,0.029058686784506765,-0.01438779210763707,0.04316892478921944,0.058933155087864855,-0.040379511619231055,-0.05538209747149011,0.07639760454570485,0.2059810935085172,0.043861493475212336,0.05417431612464545,-0.015420232797508468,0.002236917836022939,0.015782655035599273,-0.002312925515183807,0.10970787233157782,0.0204096224541235,0.06777552339508584
BMP8A,,,,,,,,,,,,,,,,,0.020775998130499487,,
ICAM2,-0.01724213048594719,0.02382078027469799,0.03688716858793165,0.055384025294032205,0.16430624646970243,0.02220761797993055,0.030657384615974767,-0.00010827217629745059,0.1591706574948852,0.21577337440633026,0.13529827095793825,0.13555627732022776,0.02111201862559976,0.0659504341746556,0.02184674206279528,-0.02609094398182539,0.17295206044957712,0.1757100469959763,0.06706122079344178
SYTL3,-0.011940512279332315,-0.0012924689184020904,0.018080289157041775,-0.026172845898089943,-0.0416060040530039,0.025820997709713404,-0.0011337629193116244,0.03424576978700174,0.021194788200961077,-0.11858326756272047,-0.08683308038507924,0.07093145950608702,0.0811198074041472,0.015908106278263136,0.05313631756755655,-0.0036035108001109747,0.09000457246293575,0.009967013475812154,
IL1A,0.09884453589758035,0.06198871498825614,0.03265652165326539,0.0001939414603201284,0.09498290474870671,0.0071591339011115645,0.03028827615236803,,0.03827392002330161,-0.11485007453098793,0.056179758266109395,-0.009834703674614677,-0.02275300003718604,-0.037691098792675966,-0.00867363061924549,-0.021672911359126235,-0.04925998758549352,-0.041055637054133315,-0.012631081705021667
HLA-G,,-0.020769685241602123,,-0.014701672856245131,,,,,,-0.0541643167199351,-0.04090683347374227,,-0.03804514322604899,-0.020113349338178738,,,,,
PGF,0.003923294668433673,0.09307281485580386,0.08130278748375121,0.088895224609317,0.10169137545659883,-0.01794826946133016,-0.019126147077488588,-0.05222071302874713,0.16827802401500208,0.23774355486902074,0.05058631507068226,0.12724557299141567,0.05300631125607317,0.041449783962425484,0.03226707463450063,0.058992746909683036,0.2242691816766632,0.1386654193764201,-0.06380219386278271
LGALS8,0.03740284823820811,0.026247396900703834,-0.024435478921544913,0.008128406948480433,0.057328524468963166,0.055476967169262564,0.017992517761917095,0.03033393322354983,0.10998355461442072,-0.05820033300825739,0.06662286693976015,0.03199496692572566,-0.015612221004869607,0.001971671169207207,-0.03480084482096875,0.07740401527051294,0.02907628306433636,-0.050412164511143075,0.0248685955294526
DKK3,-0.011096333554818705,0.008687680383045826,0.05461848929292543,0.007531204282251667,-0.06654834166522794,-0.04628992002099175,0.020802437904305443,-0.0343533238177341,0.07804488158693322,0.23396960412459109,0.031046694157937094,0.041336564075339824,0.07001325712845584,0.00945205735832015,0.027748202017727024,-0.027429394055193197,0.05890338812942277,0.09868129306097027,-0.11653118247611619
COL16A1,-0.027623271181416068,0.10260059504998635,-0.0380962922330038,-0.00016474826487032466,-0.01429293321770153,0.044672315367556684,0.04607059887381041,-0.019600156068624495,0.10385129322243965,0.142586065541041,-0.013372073133724391,0.008769228680875452,-0.0042075768934762454,-0.018596582982781447,-0.008030800309735084,-0.06628969213292832,0.08055034153450966,0.07217467355405668,0.01419463683261061
TPH1,-0.01662105821734852,-0.015250223772355609,-0.014756195668642487,-0.015578472548072217,-0.020107933223693947,-0.02193640748658313,,,,-0.0012336767024333248,-0.039205268938513886,,0.05305197456469981,-0.033150706908646355,-0.044539449349484304,,0.017101662313275385,-0.03062935557012991,-0.035339554704880885
TNC,0.07699211513034068,0.016379495997274267,-0.04167697649381129,-0.018104149118237607,0.06951423772231803,0.057372415058192225,0.028677586705988186,-0.05711677267360431,0.027628136209875035,-0.16152585290922392,-0.07043355997000718,0.061422742271992355,-0.02955560755291752,-0.04898895671859165,0.08015305681450306,-0.026642493573804087,-0.025135865493354462,-0.11151942145613641,0.028600300241537664
TNFSF9,-0.01720534276782544,0.023274535832649795,-0.028045354584844605,0.05812411174175155,-0.04539174424020858,-0.029815886441630548,0.02993493508631877,0.10200543260247005,,,0.03744574518795528,0.007889131168899352,-0.011384523021438811,0.054594625885303165,-0.0037395232887286697,-0.019845198365675994,-0.03370340911379331,-0.020718601960629933,-0.003697862138922009
C4A,,,,,,-0.011243783034103408,-0.017249456170067238,-0.01887871019351334,,-0.044979390913422235,,,-0.0192021273837499,,-0.03127254310410725,-0.06633974681547421,-0.021581413669556397,,
CNTN2,0.010071720093599214,-0.008138732022707847,0.03177331461606703,-0.010753932126162446,-0.03625311982700169,-0.029148210413253824,0.027888338390792126,-0.019989542231989867,-0.09533173757494803,-0.03314648335859138,-0.01165766974831269,-0.06468162086600494,-0.01784636128937243,0.022271777342706457,-0.06629762923314048,0.0011555930629268813,0.00759241561881444,0.030557224645034926,0.030911905966717886
F7,,-0.014877742647415827,,0.013188462213696373,-0.0169152137283482,,,-0.017211287403908843,,,,,-0.006555726574684004,,,,,-0.03446128079640942,
LUM,0.0038160566229923,0.09044637491414104,0.0252287864310819,0.028305697708819307,0.12762871353921867,-0.009465012629806464,0.046190828666679,0.08163942714163343,0.15120558425720013,0.2527898893022775,0.02440656358923947,0.09565893613042374,0.05766435026507647,0.05878140383899616,0.08695238936001652,-0.047206402305438044,0.1345185676647494,0.12133619521894322,
IZUMO1,0.26584155970482304,,,,,,,,,,,,,,,,,,
BTC,,0.08618355794413228,0.06348618930436532,,,,-0.0210223701292099,,,,-0.023856034770675712,,-0.017503198673129668,0.04259037357751694,-0.02683302220136974,,-0.0021153670538614595,0.07149894652869986,
APOC1,-0.02005925698111575,-0.0027486641578553933,0.09216988435924392,-0.04565945329439597,0.08806223065569406,0.015585821976882262,0.01563340274007642,-0.01723186226784512,0.09151270590622232,0.15886069110039625,-0.025602910873539615,0.031857936641169884,0.06058405247843281,0.04253547180608522,0.012020046287273708,0.02608709148053243,-0.07230208969171406,-0.021716808915169895,0.0712560152026109
PKM,0.033700564698633514,-0.06736786124951805,-0.04497900905440182,0.01740909493599774,0.05175517341672163,0.004084739603757472,0.031768641822999065,-0.08426234035128717,0.018676550624690924,-0.1711777163591755,-0.1577068878893065,0.023877946463523363,-0.06411081184690971,-0.06770283885409699,0.07049809303809194,-0.043792152483994165,-0.07621650148689452,-0.11095896930369872,-0.026546177258723016
TNF,,0.027353300821687996,0.017556823351654968,0.0016791424442771778,0.023073326079802316,0.02808585278573698,-0.011794598210885028,-0.02450051050153995,-0.00653361274373083,0.020780618725525127,-0.007964485309710948,-0.039170782864556906,0.008557939503480324,-0.0166874232662575,,,0.02315038437275996,0.06537868226744813,0.11886241172262514
GNAS,0.05106981530521488,-0.03741391329226981,0.039331351197338466,0.02579502165006971,-0.022636574461877137,-0.004861318012616957,-0.0037454748920928106,0.0564739040850213,0.10335856546883813,-0.09887048462822166,0.040625815675481756,-0.012677231377753315,-0.0930912466938266,-0.018081284970117364,0.024789863667248103,0.038420465683753326,-0.023631449970640782,0.09440779721469883,0.011577662440026087
BMP8B,0.05753615435417198,-0.015532995049851488,0.010224198075271002,0.043274361242461805,0.03763225436034326,0.001279455802108792,-0.00016785416130991025,0.03270745611584468,0.129253309826875,-0.061185825112565616,0.030146810846991636,0.07465743253204284,-0.03370174135993598,-0.020270717499141656,-0.05435798749369453,-0.03297021060985852,0.19329624686794863,-0.018494187928159794,0.04078508625847052
LIPH,,-0.015250220017869751,,,,-0.009065562799080747,,,,0.010501678919578318,,,-0.017247697126429488,0.003429444260341215,,,0.0055728513477931165,-0.05767108306177414,
CCL28,,-0.021451331473722062,,0.03711413677772062,,-0.013959475332400205,-0.021426502757998164,,,-0.04926109791042719,,,,,-0.021616784205856217,,0.07661877203078711,0.017637450969178306,
PTPN11,0.07406829604043492,-0.018463247523151826,-0.010059837559969805,-0.009623746090006357,0.010407431201933319,-0.008889379026938182,0.010298220809356086,0.015997121152408363,-0.03261703960270531,0.010893474829252741,0.07585137743077876,-0.1107270625641984,0.03589749382203802,-0.02524360058030756,0.031683507815466805,-0.019720369193411982,-0.021776348256567074,-0.024614541361987447,-0.028258495938468665
ADAM12,-0.0018729828350150495,0.07818687696018839,0.06490125583338016,0.05004075897291917,0.07801448927378214,0.015285576378071592,-0.004298640193483742,0.0970332174672766,0.06822413087992045,0.04625200092312459,0.10636111561845604,0.08521308106928606,0.07737615367065696,-0.024239102287240716,0.04661087961011799,-0.04030686653157867,0.13001675862481107,0.023818967430388412,
EPO,,0.012432759112209101,-0.015834146900366233,,,-0.009484824353784277,,-0.015649166648096634,,,-0.05591088002603245,0.01913773917410678,-0.018731439563559223,0.022540398519078752,,,-0.026252466626403338,,
EDN3,-0.024162874225009033,0.054614771637023087,0.18763264780323702,-0.019405938534831354,-0.029971371824657863,-0.01470100995837188,-0.025669873608990985,,,,,0.13923476923684375,-0.003849051969208066,-0.0366285555886535,0.006704427308451536,,-0.0026708370686703187,0.060584215047624825,-0.03421322516255603
CCL22,,,,,,0.038180935630284026,,,,,,,-0.02119995516328927,-0.017670362416252673,-0.026833023388895375,0.010426232889543727,0.08565366924203903,,
