,UKF248,UKF251,UKF275,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
GZMB,0.062403756746050996,-0.010802298383811196,-0.015008106524243841,0.07889528065989021,0.11892853745344764,,,-0.025291782826425278,0.031157273619566085,,0.05299642139636246,,0.09652558415928043,-0.003176718184807627
WNT11,-0.0281689962247436,,,-0.023128652165956266,0.0033957811675902894,,,-0.012637636566711682,0.08756758777790923,,0.0263388263156964,,0.09241750300978518,0.09888131774198058
GDNF,0.0036071182343434495,,,,-0.04266377715118335,,,0.01700685168767942,0.04394201254979499,,0.050964580419027294,,,
FASLG,,,,,,,,,,,,,0.009776703499042692,
SHBG,0.09763325873598841,-0.017869075405649203,-0.00737482995254754,-0.019206370960635964,,-0.028496938635909193,-0.04131547251159691,0.07717635068314817,0.041437026284250056,-0.023631508356869755,0.012607912507620207,,0.017539290692390665,-0.03395627804663974
EFNA5,0.007070935572289732,-0.020879471116315752,-0.0005667657155023466,0.03951183745886864,-0.010564025629582724,-0.06310560883742941,0.12769608732087814,0.08077131110472226,-0.019622600783061602,-0.007738880681240259,-0.05936097679950979,-0.043980168349882644,0.11041655259876025,0.02361254846971629
THBS1,0.05644902276436547,0.0541445220863778,0.04299249121267566,0.06434947252724803,0.05710862203486596,0.004396745249567267,0.09539441848617272,0.046443061563726976,-0.009729835890502239,0.021332692473712868,0.16850709928808313,-0.03475057977842767,0.08789721318057939,0.06976038707315516
PODXL,0.016175348212777545,0.017932033395252192,0.0011859186451926194,0.04527396727651377,-0.03966944275102996,0.021516933142000486,0.11664741669349364,0.016672864649264606,0.002616041762831086,0.06949157110737907,0.08219620272226208,0.03533987527748855,-0.03490726279025599,0.08084891188586528
LCN2,,,,,,,,0.018152135139782106,-0.06545776700882602,,,,,
C5,0.040924757651528657,-0.008961420092272066,0.020742569012292857,-0.0102600858456123,0.05862457044171169,-0.03798988915460001,0.12243950033101013,0.017397171147175088,0.07188555585902934,0.0077487285789296,0.01551612632084374,-0.030052462248954328,0.06222042979952813,0.07648967577669502
DLK1,,,-0.003250955055971515,,0.044531732319713434,0.005865613346104046,0.029333170497741368,,,,,,,-0.017499082919811046
CXCL5,0.07363560967283314,-0.02257668542643465,-0.013724000207017337,-0.0053457622262797115,0.006822061883438307,0.005881550967870812,-0.07657971737117755,0.08238318518189186,-0.05461146748577881,-0.04503139272804209,0.020346667513892594,,-0.06771386827179168,-0.04335692819926909
BCAN,0.07022071956746256,0.04403621782372882,0.028589894744661528,-0.011686195611852548,-0.018256672839793056,-0.0186107820677224,0.0004407845972632444,-0.0709733972857394,0.23869411937425292,0.014958030038549909,-0.22092607950209145,-0.06421840877107218,-0.020150071384951194,0.07549218493257545
RELN,0.009634266052665258,-0.03734326084314264,0.02264323139598278,-0.024396688622357967,,,,,,-0.00163726883856007,0.0032347280856076413,-0.06636843849369653,,0.011854616111877629
COL4A3,-0.019574709973011813,-0.02594065556532866,-0.020215656831112098,-0.01988026243432293,,,,,-0.054656434063113817,-0.011608254142948294,0.0012713692970099887,,0.08589943110087221,0.1754429240212639
GNB3,0.009513968748841315,0.02953418372067073,-0.009771455001212515,-0.01644855166988916,0.04417457217336389,-0.034129267771120915,0.00024266613882804595,0.008912398939779806,0.11876912047484182,0.0034657708166905975,0.06559489073567726,,0.06271202149692733,-0.040506570702504165
PYY,,,-0.013836102361006474,,-0.013915425881750945,,,0.042673656074807026,0.048154347900115524,,,,0.09918757858456265,0.12056585453363948
MSTN,0.020936484939062326,0.06843002719756457,0.006779923430203655,-0.006822225563088744,,-0.027650831175458454,-0.06905633319351591,0.008699896352395688,-0.03284526918823618,-0.02496964168645245,-0.01943772428305427,,0.022404767508762385,-0.026108203917301835
COL18A1,0.08276373628219706,0.015284660753556643,-0.04101587197858455,-0.024336288941521955,0.004599604408615286,-0.04331375412167524,0.09772058855828551,0.10580199961929689,0.008305405722505169,0.049963799402145015,0.24814022735993005,0.015951677861092355,0.08485844064357995,0.11714084792910515
FABP5,-0.03078558235078695,-0.0488532011273979,0.043809194215234826,-0.051717187053962534,0.0012701576937057064,-0.06641373261641624,-0.08064293711495764,-0.06708527190367027,0.03546110168003252,0.0569980814804276,-0.087088442717678,-0.048371462370818144,-0.013146621224556206,-0.010407529457627721
TGFB3,0.04316813224790044,0.012892277747528533,0.02644744725964361,-0.017113142735538447,-0.03779634909095825,0.0887175429538409,0.0785814234952072,-0.0072036032836888825,0.08161145951623162,0.04424990606047105,0.06290406301232118,-0.11417157618592995,0.023403277005406748,0.10475658593946642
BSG,0.1183659014325398,0.02729260252249254,0.007366695176804209,0.03318417601033554,-0.0026400777486576318,-0.011770974772852492,0.0538842318819232,0.15062354555694127,0.05657808668624898,0.06085832423811282,0.11696552843972002,0.04825004560570735,-0.005390978128194805,0.03402920361842419
TDGF1,,,-0.011265181219872984,-0.014614160806525325,,,,,,,,,,
BMP8A,,,,,,,,,,,,,0.06588586178641753,
S100A10,-0.07876856546006802,-0.004870758610651365,-0.0031187973514588047,-0.012372381122723155,-0.028613385944692357,0.036455254906528754,0.002973723898363659,0.07228258063386331,-0.17694871648522414,0.011993827877736615,0.05117359254323843,0.04478393952856229,-0.12425913297097244,-0.062128010653422584
PLAT,0.039793428098637916,-0.046916911492691844,-0.01604603088965466,0.0272757992534518,-0.015967027743554706,0.024105612873065313,0.03900169393862772,0.0494796991457201,0.08397767951925554,0.08011203308747335,-0.03651127412133732,-0.01708211460775039,0.04529321998016023,0.10327106356126063
SFTPD,0.016465043646050694,-0.017869076645020607,-0.0070427672931112715,-0.030089507218694144,,-0.03494858532152463,-0.05244394263444122,0.05477401593375904,0.09269716992805713,-0.055002678069009416,0.0062835009087740335,0.2222830340705323,-0.007366649206745738,-0.042272343022995686
EPO,-0.009171332796095211,,-0.010273966023729566,,-0.012839564373424107,,,0.037784510131478946,-0.019681625005364786,,-0.04420424769127248,,-0.02564927715030156,
FGF7,,-0.018918723345020216,-0.034234851959152234,0.01814831983741243,0.023027180174952047,-0.003131699557462818,-0.10438234921980437,0.02984615541596072,0.00048385413649567883,-0.07733961213752343,0.08673370490937277,-0.04186813954695215,0.00763337672102635,-0.03581247827825405
CGN,0.008698433540414528,0.06547653854684161,0.021455588167074366,-0.011850576373257907,,-0.00939434314241105,-0.0046137838243837225,0.038812412716831515,0.11907275872137799,0.04124226526206423,0.12093039686137204,-0.014025148694306546,0.022577713293345,-0.025285977490120418
FGF13,-0.0007056184333950142,-0.028601453591207554,-0.01956544809486864,0.025178705608591687,0.004351429792748813,0.02387254735570641,,-0.002225715114033824,0.09620077508669023,0.03590726360792723,0.010707937927620806,0.04386801519843913,0.07423574602420335,-0.023692154963512676
CXCL13,,0.017117459502339095,,,0.03103359623122718,,,0.03884385050780862,0.019319683140920405,,0.08260587847243252,,,0.051693937027481145
ACTR2,-0.04169986083629848,-0.030989810636164752,-0.02882108067660532,-0.007638457523823862,0.05006238918879713,0.04766949439368043,-0.08301881754431326,-0.0721787267412642,-0.05449380830674449,0.04473964268009918,-0.00862986323548777,-0.004398739550749405,0.05890867534494666,0.014012505042550782
SLIT2,-0.0390094408232332,-0.027756971548228336,-0.02898868518991546,-0.015381322800820324,-0.034730455325086236,-0.031493845334476564,-0.015151020738861615,0.06528964743441011,0.07420584399477839,0.006070789128161828,0.04407746384310417,-0.019436379715479252,0.04183227107000759,-0.05539121441582363
LAMA5,-0.03136898774201808,-0.03482695375908137,-0.005972871210334961,0.02208748862924995,0.05696452894325233,0.007138619046671338,0.08127565158496457,0.1155222428664983,-0.030434228127487258,0.01826613555981481,0.006340817287280469,-0.001845977341959164,-0.04882781026551949,0.061642911303476614
TIMP1,0.03403597393950768,-0.04458686487568274,0.01781498613629914,0.008918170040942062,-0.07740520902969499,0.01798193346225744,0.04738580334627998,0.1013279625861007,-0.14316014994837087,0.05768202578550549,0.19326782536067563,0.1136757203644274,0.1209404245603263,0.039109756305784255
PLTP,0.02020794993467383,0.011155539596269134,0.07151175047313468,0.015489725403171175,-0.03383713636758275,0.0032025030251498997,-0.010295554220329715,0.006492704715953371,-0.005093340117562562,0.002095798027351769,0.154722800826125,-0.04470028422918452,0.12832427795517315,0.13379461982077573
TNFSF15,,,,,0.03234482663027403,-0.03316593267758709,,-0.07209292355932886,,,0.03807081661677335,,0.03517701463449309,0.07884022043323548
PRND,-0.00857142318098528,,,,-0.05468244646543271,,,,,,,,-0.03287820119658773,
NPW,,,0.06435707356850086,,0.12497307881992148,-0.0352957673468573,0.10585623300129926,0.05348659252119455,-0.004912307365295693,0.07885538037414429,0.0558760606558086,,0.05185931534453942,-0.012072923662187273
SHANK1,0.010113029752742014,-0.01170268134018878,0.004747496342985389,-0.017299806117377813,,,,0.023517797358207512,0.09715463993100697,,0.045068964630728396,,0.0781024946033087,-0.031626561896818436
PTHLH,-0.036351275795980964,0.0430628033074948,-0.03433523426967404,-0.034715384643415254,0.12947422355616522,-0.06152309820202106,0.02794755268214638,0.03824591259387567,0.057615923391561116,0.03776932621407938,0.06337103918252388,-0.02513831861894685,0.000984098219826706,-0.0304589094292712
SYK,0.017438462605434267,-0.03760068316110635,0.012586356621340432,-0.017942749571167947,0.03254859140608946,-0.12899427097543503,-0.05626370051044461,0.005049111033325995,0.05644329911651334,0.03653033436691682,0.05252745804770404,0.021028442195408042,0.09402871755273624,0.10839462949271433
CD160,,-0.012268006082388741,,,,,,,,,,,,
FARP2,0.0319750971508338,0.035613273118817984,0.022173681454884412,0.04323896918671088,-1.6096150728981667e-05,0.026023128182860678,-0.05030133847924723,0.0031602507786399063,0.043039034021427364,-0.04381010036180819,-0.029815923183805538,0.03553172946745143,-0.01966918231667048,0.06474114558065046
P4HB,-0.012361448856743226,-0.05620520050490195,0.036593324922953356,0.0422091749192482,-0.07510159232984268,-0.06069922252837165,0.047745512918357554,0.09663079637769557,-0.10669436132701009,-0.00318535653097803,0.08367064757749859,0.10542239301930041,0.036045612509603336,0.037901753374911064
TAC3,0.03018430167366486,-0.018808902739116555,0.016278224299180112,-0.040492584364614385,,,,-0.033613741348718106,0.0713569491703378,,0.04073213668269859,-0.021316970765077534,0.008088403567640163,-0.050152460074482916
C1QA,0.06103899998247687,0.007031729732758849,0.03144984385225872,-0.027273118803927264,-0.0015713767839806649,0.10625308491165315,-0.14141779700143445,-0.019034712619205835,0.012691657998187798,-0.0017676979743108936,0.16465743725773735,0.00650478617570849,0.17167407082435668,0.07354576026230064
EDN3,0.03307051197605868,0.04486459601104516,-0.015924140626448327,0.05509587108016676,,,,-0.016659813941352544,0.04352737418250117,0.03414054666426811,0.026978885916589448,,0.07071013468237801,0.09295736321371742
AANAT,-0.032979187472797725,,-0.013032486624204313,-0.011612656691561045,,,0.019448759540498246,0.07503984556941967,0.08449325189972309,0.0010136249001329739,,,0.020401564927841405,0.005332427665922993
GDF15,0.07405835045119458,-0.018543073850672637,0.025704081107326922,,0.03376929838206005,-0.04421784082251093,0.21652704491680652,0.02680085984980358,-0.03128941246885434,0.003661073036776592,0.090003687756913,-0.03960766575164599,0.08771538044336737,-0.015249219280992791
LRPAP1,0.0512381686171564,0.008671642255851748,0.026321375487586247,-0.002315048186039196,0.040080843967934446,-0.009381863970610057,-0.06123312634428268,-0.0025847280000665935,0.17028535412015547,0.02111087281340339,-0.0579844719833662,0.03101474810484586,0.022417439988409737,-0.031622335190347864
LAMA3,0.048489288589535794,-0.015135685815547415,-0.00032029551295237904,-0.022403337549130133,0.039227005208719384,,,,0.011599063803656995,0.07184600948911811,0.06409807334156632,,-0.03842753552710919,-0.028632278819767144
VCL,0.02015588717783235,-0.028116866253272033,-0.00955929774439729,-0.04603522188184969,-0.06499477861883873,0.055198032987827265,-0.05225340959805282,0.10403858852118765,-0.04959997609669804,-0.041807054031812625,0.11999785465138055,-0.04175855811300314,0.03702742179031962,0.09463166031524561
COL5A2,0.05009895126175839,0.013233205679370141,-0.0640299705716133,-0.04279193660582202,-0.07787266685786583,-0.009465495015785386,0.07205606076084398,0.021143041167323025,0.04260148741828803,0.03150303327297286,0.20305036611198615,0.01177360980273645,0.05253503800604845,0.11233577089219345
DKK1,0.019556933565418808,,0.00670951435014606,-0.014320643100961894,,-0.062204292393155315,0.08822956099832707,0.16584183196442712,0.01870589661950853,-0.031510912240172675,0.05021137152878615,,0.11386368818627002,-0.03824239221920005
COMP,,,,,0.013082683451792853,,,,,0.0011537272040407181,,,0.0029979641790464037,
POMC,-0.017709105834713502,-0.020793794210586237,0.006998877045927964,0.0082265022042625,0.005981549609167453,0.019087250130693238,-0.07221630387199894,-0.03207979330210893,0.11302904393414062,0.043506910927953876,0.010928678539536546,,0.06140913244101606,0.0880415465945268
CCL13,,,,,0.029699815293208198,,,0.12191285411328191,,,-0.010295774321313013,,,
