,UKF243,UKF260,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
GAD1,0.08220118706430748,0.02122277942450633,0.009220676778024581,0.07930903951559415,0.02879109818913525,-0.04217554036730058,0.045628117739385715,0.009636954567952159,-0.0002939825041597307,0.02906041708493251,-0.03827989251798477
COL14A1,0.03924143304838881,-0.030632915126119768,-0.01488824695805936,-0.012959898769296443,-0.04118921789497467,-0.01801823175477973,0.0024738916001160955,0.0032665230297271573,-0.024659965180667105,-0.0019374008857556946,0.009422189132080323
HLA-A,-0.08037151085212837,-0.05895613255588184,0.022547054228192292,-0.06539339075201712,-0.05670069206353821,-0.06191865577292633,-0.055278749397429744,-0.0070848803461308705,0.03664553258804558,-0.05056367283583084,-0.04788224912701048
CD5L,,,,-0.028942927620155587,,,,,,,
FGF18,,0.025254017148292604,,,,,-0.020232583094123475,0.10474619997733901,,-0.005129950702270088,-0.018395376045517678
ADM,0.03862317454800633,-0.047074818179984816,-0.0025195460430218726,-0.0007535167432277259,-0.06734742391760072,0.008277621839846634,0.009004119459599929,-0.07246354715534155,-0.017612170531312858,0.03167846346026336,0.001109993319011783
CCL15,,,-0.0012293728617113998,,,,,,,,-0.015954308216184702
GNAI2,-0.04993503735186517,-0.01867512968931837,-0.002554504159342513,-0.03335722035885644,0.026347145276294417,0.00958836847157796,-0.02262091060247178,0.05956453771341707,-0.027125989405195828,-0.017911386958433,-0.034810001883889115
HDC,,,0.027340484482668237,,,-0.04570079443352157,,,,,0.03008230624258745
COL11A1,,-0.030788333288886954,0.048286592025644406,0.04367602711227614,-0.03388011167844795,,0.03850098819929137,0.09315156046689137,-0.014977809576154065,-0.06356358151332003,0.058159293031551755
NUCB2,-0.05966505393696438,-0.020836241623683836,0.026998968833064785,0.04314346365135998,-0.019287047833058645,0.042883546029612474,-0.022632609528113436,-0.05755703070534853,-0.03260226503145049,-0.024994468420177798,-0.017776698419159208
CXCL1,-0.03456836257294476,-0.05747660215225976,-0.0103433901615211,0.002444337828100569,-0.006539448506958959,-0.05862124137594874,-0.024440936922313472,0.0038513174824683465,-0.029255363859243627,-0.018182449892503776,0.006570940254045234
VCAN,-0.09842599139963518,0.05065973911316979,-0.043500914681454554,0.006929932084648187,-0.016794695091005032,-0.007631277481942858,0.05056540250590942,-0.017976759141119895,-0.0753265812572839,-0.05290524932985882,-0.05402441850642482
MMP7,0.04743015307113918,,-0.0199811890365651,-0.01703249796876628,-0.024939302686781847,,-0.05641045546442998,0.047417880462287815,,0.011879911787973704,-0.055756516610987954
PTPN6,0.061224106936269104,-0.04384544233110111,-0.02201065375998107,0.04895537925568365,-0.010492882514703263,-0.03925825310385408,0.00552158353583662,0.07079715126841948,-0.03644438132843476,-0.033404344471743945,0.05342240741200827
PTGS2,-0.04586440787806063,-0.10013141668397652,-0.022059297371063078,-0.03652942931512915,-0.028155803132311672,0.007006822464386134,3.3869385303213126e-05,-0.00820843096640923,-0.0032645492718259323,-0.014019876763709116,0.07637745785805315
XCL1,,-0.021078754597064608,,-0.022341791053003598,,,,,,,
CD58,-0.059527957409744287,-0.02032748932347299,-0.007983554555224604,0.020598430027324918,-0.042317295097424996,0.04710278415351817,0.059896541920745845,0.01276366307794834,0.0245171940684589,-0.022838895576648907,0.06877704731237572
TNFSF14,-0.047346701389455424,-0.025978671003258173,-0.010102770454103962,0.018575771634647437,,,-0.011019647784499301,-0.0063721571755172065,-0.0404967853054121,0.04226808488984458,0.06690342759810793
CNTN4,0.032090030935877076,0.0029525385371819697,-0.03459613450505636,0.082849464441889,0.05611602426006112,,-0.014092729753979094,0.02141467587296529,-0.02442425290804744,0.017615392351757665,0.051798565568455725
INSL3,,,,,,,-0.0301775648430828,0.03454771894216286,,-0.01819376196799262,-0.021845066795203205
BTLA,,0.012083643494809459,-0.012901583410305334,,,,,,,,-0.0012526317309404205
MFNG,0.02762963973250062,-0.013268541245824871,0.004936078603871928,-0.06058822467748335,0.009788019374560992,0.021945076466555788,-0.0012739557520469965,0.04977523273308495,-0.04669869835680067,0.0018013225583521832,0.038228058905843555
ICAM1,0.006266765506352208,-0.11660669137603051,-0.015303112817781404,-0.02767568478608138,-0.02759639129013507,-0.04802194819566939,-0.020856441615736163,0.013058141299433775,-0.05476573421182622,-0.028857969843554612,0.09612584287790507
PROS1,0.035187314133128096,-0.0329072327148005,-0.009443981673772714,0.02084486341496131,0.022092106796104554,0.06937836634248297,-0.00458381324066887,0.04525611689871506,-0.003149270650327592,-0.0034177140225762946,0.058806278930241616
CLCF1,-0.016073336398257795,-0.04607952057303228,-0.02759213468144207,-0.0391771624425419,0.03288907075011377,0.027088758922866774,-0.0071467840600922955,0.029732790384902567,0.012943662070960486,-0.059957089276212024,0.06548016379131755
PSAP,0.04681013524923056,-0.04626145773730263,-0.010667171914188886,0.011385162970970591,0.0593433385154173,-0.11450604396476215,-0.02398159814632191,0.08651579773503391,0.00220787886059494,-0.022798024009848882,0.028743151635975597
EFEMP1,-0.031828062172627035,-0.018098009686373876,-0.035089688202267176,-0.028049562197560735,-0.01980020325222419,-0.055964136880669466,0.013031141228003295,0.04052408879885503,-0.024828622296374052,0.012959381307202528,0.03045707450785917
C1QTNF1,-0.0574104359764711,-0.02310451575337217,-0.022420291716567595,0.011964649643032663,-0.026271964214716448,-0.12532441090389002,-0.03488046980496477,0.00555886064807866,0.05032540751894243,-0.021124067816254394,0.10085093572238234
ALB,-0.030206125373997236,-0.014276825714245968,-0.011474613456796005,-0.04969682708378185,0.05254720606435598,0.006682960823610748,0.031188085014143076,-0.010668540616330343,0.028378169035538088,-0.0071967693970170984,0.07832993807404157
CCL13,,,,,,,-0.020143191959797215,,,-0.043041338052303965,
EFNA3,0.05447165700672431,0.011823257813420139,0.05096154585001036,0.018210458930847266,-0.04319247262855629,0.01596664917925465,0.052844142773342755,0.01653896010459137,-0.04332618359362294,-0.02901261649964417,-0.012359421582263634
DRAXIN,-0.02436943060945243,-0.005365017340784359,-0.009213551525446314,0.06808839040962286,-0.008786568483490976,-0.06628358206479482,0.01698935315360851,-0.04062281962108761,0.07899145972210853,0.019097009667218733,0.004569246206504567
RAET1L,,,0.09169263645706356,,,,,0.01950151366591645,,-0.03811548979806049,
NPTX2,-0.007212164935292629,0.032538752694364896,0.013747923765675192,-0.028006513672576717,0.0063767297982758354,,0.016138778344201084,0.0918373773586071,0.11550389505519836,-0.03537779182486655,0.018358654066918282
FGF11,0.049861046189025204,-0.07932878663911302,-0.020883406236874756,-0.04550126983586806,-0.07397811423127637,-0.0845172437730658,0.04380678422284741,0.0041345889499823305,-0.001569558495024277,-0.008141430221424993,0.09118094482096331
CD59,-0.02923184857682262,0.03723299216717676,0.03379884400406704,-0.029996994659848532,0.030754832044291323,0.09543957198317089,0.02231687451440018,0.04294690765991391,0.04396049115824919,-0.024586383641213218,-0.06533286307590812
COL9A2,-0.06318159453437411,0.07414456382486526,-0.01833044297737148,0.0042323882895587625,-0.016405745277107787,0.02373961937310027,0.005368544226713451,0.05240309762501159,0.019942905466713033,0.016684139054886284,0.015558984079942538
DLL3,-0.011533280778323947,0.018078377840260076,-0.009647627528267113,-0.04402844156449436,0.02128613572019882,0.017187879133758636,0.06432170625672977,0.04603489359953542,-0.02886721827382986,0.027655393384236834,0.0005893776516044629
FGF5,,,,-0.016381046463757005,,,,,,,0.004140313953003408
LIN7C,0.012474010737360677,0.009301834417087209,-0.030213184427467878,0.003068103175514252,0.055517825088824885,-0.0279586215793015,0.0003706118403925894,-0.010191487539215878,-0.013057888088588845,0.023855172566250474,0.022955382087541238
GDF7,0.08985859280773652,,-0.010102770061510285,0.07886409545147692,,,,-0.023071937852437257,0.030965346543547878,-0.031193592179427933,-0.03116094287777933
PSPN,0.033598508467151136,0.02329876303828777,0.056939852410329436,-0.03290287538383546,0.02553163303387019,0.004195353233311619,0.036474746094001705,0.04946144785419563,0.008346587026599473,0.015279777001411615,0.027738385297167868
ANGPT1,-0.006727017475342545,-0.050504464533252455,-0.013002581621819675,-0.00334639144919898,-0.025572078095732607,0.010618309349959186,-0.01576896933571536,0.028233740621039283,0.033282809231382944,0.0067729470268574465,0.018283422338008913
PNOC,0.06016767693228038,0.04649180396795678,-0.009503966851826582,0.04792663595571029,-0.009283831375666537,,,-0.024534800198648628,,0.026598114525826486,0.04994268479443716
L1CAM,0.1068171919366324,-0.00787849855594367,0.008742486136648204,0.05213682901317316,0.07108499996724697,-0.0446814849379866,0.006556181319347398,-0.01614219788318777,0.0019103419530538323,0.0029446709806508,0.01804662164765604
APOA1,-0.031645370312769684,0.05563936479743974,0.05548112985242789,-0.04365720688207092,-0.02715512403831049,0.06784561427716107,0.060907085478350845,0.07249472545203293,-0.026848141711300868,-0.01322170852996773,0.10751598083013708
PSEN1,0.0004015491139512351,0.0025723456943268753,-0.014012896104549477,-0.03219478166677225,-0.024694498544833885,-0.05944916512882958,-0.01937476640228907,0.05375330061808205,0.02343601332763003,-0.024137650242762217,0.03892145864775467
CALM2,0.014143032206234474,0.07714003079199398,0.0482848668487749,0.06945239748138907,0.08337149547156082,-0.011474378056416752,0.020057664776675158,0.025446441089176673,-0.038369991162137254,0.03304097591901118,0.1103540948117847
CLEC2B,-0.054753673494183384,-0.019343474347172228,0.0014903133817372684,0.013855854798343857,-0.06017679525900833,0.07210408706531443,-0.020618997910740046,0.01038689491568403,0.011944449045199068,-0.012987222586247462,-0.021261239515836472
NTNG1,0.031941123136604355,0.05296097010625392,-0.004621084047717932,0.10087582770331341,0.04635750525145027,-0.035450374048481524,-0.04238099780434603,0.023776509362423384,0.09404717063401029,-0.013698037919726232,0.06240615453707288
LRIG1,-0.033509174863675335,0.01629630108421769,-0.027580100577332865,-0.07284947482458037,-0.026109127236875064,0.05006359244369699,0.058271272702922955,0.0768992915886058,0.022669494798961933,0.01914891760688967,0.09856575254598497
CPAMD8,,0.026559883793200772,-0.01869939202023798,0.022069815873594842,-0.018121607656895435,0.10087294077310847,,-0.025919458875553608,-0.02449386644244097,,-0.022889433150098948
GHRL,,0.036198862243563744,-0.009213551525446314,0.09551220044217675,-0.020593467377063596,0.021075140250849597,,,0.01262674412663742,-0.022425344650011877,-0.03142205930932013
NPY,0.0006466731867415816,0.09992238576763225,-0.011992731431949885,-0.05700446719657301,0.01809062228016398,,-0.035218974552759526,0.043708618486172156,0.02747255936027475,-0.016246916115921127,-0.027584976554725787
MMP2,-0.003324265688681431,0.08555859850421267,-0.044184003125285594,-0.004702062349184878,-0.054224876524557764,0.026804685980391194,0.008265645356214846,0.05873664622492129,0.057595905819410806,-0.024241399393523398,-0.04508654576556377
PPY,,,,,,,0.038891406848059126,0.02419464561798937,,-0.02954624404008673,0.08520793814949153
ALKAL2,-0.027894695003816642,,-0.024497761527952126,0.01532699570037755,0.01068581525224986,,-0.037042974621150596,0.035695174458577957,-0.034333631326516234,0.00792415199861755,0.006052779274900186
CSF1,-0.016995975623066095,-0.023793224971516282,0.03105154949002586,-0.012109745060030675,-0.08064311903012755,0.03346386465442128,-0.012183479703612214,0.015286158997906892,-0.0001556614086604266,0.008204156852224573,0.04469271296303749
SEMA4C,0.021219844857285907,-0.01579682443199219,0.07145442946970723,-0.06612677624945357,0.0028748949493742878,0.013222023824858417,0.06754626393137587,0.05043141732641163,0.009553733823525383,-0.041475491373161186,0.007013305590007673
BMP8A,,,,,,,,,,,-0.01960712335129641
ICAM2,0.007992504393316203,-0.02068279480563921,-0.04138951680620556,0.022445188262708887,0.0332337130943211,0.06178368575227773,0.041101510060487824,0.09928889794199174,0.013228475428286354,-0.03528824796576901,-0.1066852422855488
SYTL3,-0.05213696683667547,0.026436998502189467,-0.02075649620971896,-0.0014642118876427382,-0.03453763556535212,0.006207478043418062,-0.014984064808532016,0.047843099481045835,0.04946423894570374,-0.027414885952166096,0.02609250478145456
IL1A,-0.03321591651545705,-0.011792738009932151,0.060155652299603776,-0.01200610076858888,-0.03101269517693524,-0.014418478813572345,-0.015345167014321306,0.0026834151000552065,-0.009690113213840392,-0.03322257246030425,-0.009822954422745321
HLA-G,0.15750878354784678,,,,,-0.04004372071908274,0.04770748658046944,0.04023973452828316,,-0.029984392844792377,
PGF,0.06790003796978276,-0.05475684378569859,-0.01665971942715097,-0.039396091569055235,-0.043346407942479195,-0.09386709532636914,-0.019960286299209297,0.03228742119911438,0.07874554021398966,-0.01132667293446311,-0.014582329842438372
LGALS8,0.041453047657744484,-0.010348694871398762,-0.026804911847114175,0.03904354785209976,0.07536989115519463,-0.011645372536571264,0.024615857242373775,0.010633507420304533,0.006851512880032759,0.07525056857214525,0.012678259731673788
DKK3,0.07916138084028755,0.023532414670484256,0.03872638730506132,0.06624892365197402,0.059739648643726134,-0.042622805661106086,0.026643902077316015,0.12199515659065156,0.04433476959108235,0.030164279201972274,0.016048765579361027
COL16A1,0.039791014250828,-0.020320060892988313,-0.03322692107297642,-0.020315594680218475,-0.015573610563519294,0.08396810480868612,-0.07601474773826869,0.049112016720258146,0.024044672042560604,0.025980035940549245,0.013876761461595588
TPH1,-0.028422562086303515,0.0025206663266462395,,,-0.019418557533327177,0.06729846053795652,-0.030054442777561533,0.04758351917333454,-0.007749587228078699,-0.01208121517151448,0.04187126518640435
TNC,-0.07434906592190614,-0.026147759940927762,-0.01071463101105131,-0.043885375345328895,-0.036601662573054916,-0.0007360426929842745,-0.03154709521723319,-0.029040805672182958,-0.013676505487351921,-0.03348235496974075,0.03854124358086198
TNFSF9,0.03377606031429542,0.0024023020168871937,-0.015389413528669472,0.04314976371535112,0.054400514161202104,-0.038940160715759724,-0.002067088069837752,-0.04288681387758306,-0.04563058142313532,-0.04019498275712186,0.07935984443602052
C4A,,,,0.06119524301066461,-0.017069649742181198,,-0.022425734713731226,,-0.02651348463648757,-0.031522579959494375,0.03864202699158157
CNTN2,0.0564057042206875,0.0437312331867422,0.037828195390972305,-0.10730802394250034,0.04612199138852765,0.04682418367893948,0.1195656396737875,0.037280609667690784,-0.026301526253211527,0.09729856983408292,0.09240044098212626
F7,,,,,,,0.050206005786817866,,,0.028097123793836647,
LUM,-0.014369447477086603,-0.028225265908004248,-0.026723737205488988,-0.002479644635699979,0.03254254819357369,0.05516629695115322,-0.05113318160455005,0.03876164457621405,0.08824727010541913,-0.02438519704964545,-0.040071816139419035
BTC,,-0.05084966797223111,-0.03679096896802373,-0.024025244877830924,,-0.025506112696606433,-0.020441593904721014,0.01381650047239005,-0.00024259065000703961,-0.016896767896236523,0.07189382233573918
APOC1,0.030668339088815968,0.010071889917968223,-0.0009893764312875436,-0.06408992148520858,-0.014895111420678316,-0.013814799678116257,0.02822041530309742,0.03949281860671316,-0.10419504583995205,0.059633060403777666,-0.0022589868203297613
PKM,0.011875292414022522,-0.04016463223107208,0.055833282033516216,0.027890943886678097,-0.05740154890424793,0.028130201216279894,-0.035759140046413104,-0.054941810760916414,-0.045033317037706556,-0.037360123772893994,0.058027153983993336
TNF,0.04013280026525527,0.05843490311168908,-0.01347000870580202,-0.034601929776110374,-0.032343228663732314,0.01964484585830718,-0.01984058442642707,0.003479758787205265,,,0.060684663096098
GNAS,0.10693913805221048,0.0035064493774884433,0.028629718847982988,0.07602290282527212,-0.060602281154164654,-0.013956426010637015,-0.014693518844621127,-0.07680104825493272,-0.013462613781505655,0.03353241964990387,0.07745646287420081
BMP8B,0.019264035894578556,-0.0652529295703678,-0.008943947326380349,-0.05339932648519592,-0.0030201123226936445,-0.049400968012290686,-0.005849066517272964,0.038142632259964275,0.04816902597574031,0.003705965894714664,0.033596234896303714
LIPH,-0.02919857059546617,,,,,,-0.02014319936797321,0.02897419615529858,,-0.04198234073065887,0.06238184698319316
CCL28,-0.021341172993697293,,-0.010578801105564209,-0.02448710456872604,-0.015399759668926078,,,,-0.018327140009824203,,0.011289030051272466
PTPN11,-0.001237510748048282,0.027941391965039176,-0.004112302510441632,0.0040592448689378965,-0.022787402285369334,-0.030276752781839885,-0.015277452140780813,-0.05962646394708517,-0.0006679925636140689,0.007518505442442386,-0.017295207407902965
ADAM12,0.03424928653078311,0.0410717728733403,-0.010223753632710495,0.010585527448167143,-0.02851373103000126,-0.0034966066180577055,-0.0726629164095698,0.10084774900356552,0.022795791153054835,0.020898082964530825,-0.03668382694841045
EPO,0.06616458564959424,-0.028190407233653198,,,-0.019418560385008114,-0.03658973973206936,-0.002019007978276146,0.021836801097433738,,-0.029843912965343628,-0.01619049419184596
EDN3,-0.029453269390959495,-0.028879870995493898,-0.011712477463161805,-0.029336606464846628,-0.002246895987847486,,-0.02964909302364466,0.009242706830010704,-0.04506598444769191,0.06977853511893195,-0.0006739787896602445
CCL22,,,,,,,-0.02475895305419426,0.10687222585605816,0.04536935719224084,-0.026186734441360146,-0.025018556259109353
CCL2,-0.06062019053428628,-0.07000232334309887,-0.02075831060514447,-0.05292542123635597,-0.01430611679733528,0.06159945463601781,-0.062221343524918926,0.03093171959636454,-0.05797488112977062,-0.026285768587198968,0.059151926067269586
DSCAM,0.053059483281640965,0.023109912077881618,-0.024609200219698885,0.025852705292715276,-0.030931339515394837,-0.026306933514186007,0.0608648102620422,0.043428373141900074,-0.03725747168537639,-0.05636572883578013,0.04628707686975641
ANG,-0.019721719080613372,-0.07587835707988125,-0.02329909509901626,0.05130189958962819,0.00011088870499661077,-0.08131104652961504,0.013254586699261153,0.024602939326141895,-0.035573108151618064,-0.012406364230764492,0.04719619081403432
FBLN2,0.02155170427739801,0.019228625770973146,-0.05310119725157776,-0.03050068744149204,0.006017565542412735,,-0.03685021108772039,0.11894477677134983,0.08511470335160426,0.02171809760156088,-0.056378622889298236
VTN,0.05818539592962932,-0.028421928349112,-0.0141064864860358,,-0.016135654556826886,-0.025282502375415364,0.028989419779643696,-0.021914093176826195,,0.04240887761838627,-0.026403993556292363
VEGFA,0.028838101279804178,-0.056834175898938744,0.0233098444905309,0.031119317718393404,-0.07797508168536905,-0.05080043814242708,-0.039496530891347637,-0.07850352948208097,-0.07797268885509165,-0.03775705823424881,0.034233327156818635
F10,,0.1252569857517725,-0.027077008237979865,-0.02690130796223776,,-0.03605283244469253,,0.017233408479773536,-0.019682663604439477,-0.004251626512353084,0.061666903762227256
SERPINA1,-0.024659793210422613,-0.03534932177030578,-0.04382934701599174,-0.03474289958533156,0.004953784141407141,-0.006088043796279559,-0.08014254565824501,0.029864041071073575,0.07020318165807235,-0.0037285263432849367,-0.022898330509227186
VWF,-0.004046624574326155,-0.0037802121829583098,-0.004664181708167063,-0.09134226568982882,0.027458626353470055,0.045363206802579985,0.01823825823420541,0.07607489264354395,0.09285177489397546,0.045254108955264404,-0.09116205330562163
GDNF,,,,,-0.019418558872752914,0.1450068422743713,0.04484302825994807,-0.007566729567822951,,-0.02376729341578349,
VASP,0.09767660158616283,0.0044860807547760055,0.017481942684282176,-0.08579626056642035,0.04903188051241604,-0.015033043128935258,-0.025474220918009122,0.024705420044238036,0.03213803235669338,0.006705700742455803,-0.04173916124658936
ADAM15,-0.03911227607896164,0.018004654543877726,0.04847075164300087,-0.01637401822223289,0.03397942299754632,0.05911574616296481,-0.0014449952667719666,0.011132381623264824,0.004642639762165055,0.015493557669105814,0.04093148864506229
WNT2,0.06701639469977191,0.13768035800836945,-0.012002443244401518,-0.027733454871474876,-0.01817289206429705,,-0.027135042199028455,-0.019116371873439345,,0.00787841861985905,-0.027905674636787524
CALCB,-0.02597282798974612,-0.0343307582487421,,0.181691945983809,,,0.12439328752940262,-0.016061998323687723,,0.010111939465036038,
OLFM2,0.00848743833230244,0.061584275309368844,0.023719021561549196,0.013556799172009715,0.0416040520347298,-0.0647652809549686,0.03399970150649637,0.04772076331179761,0.022572906087335975,-0.031331883101970354,0.09566391033669255
MFAP2,-0.015958805689678515,0.006294809111930007,-0.013842046331105631,-0.021584124883201123,0.014757194627944998,0.049690964095507224,-0.07115453752589469,0.02759145219350913,0.01823744078212636,0.0019632435496550636,-0.004227706195189589
HLA-C,-0.03780337880789713,-0.008282716319780578,-0.014092173895618475,-0.022461235858131146,-0.049322809749251614,-0.029944051228857516,-0.016554231927339777,0.0286744709759207,-0.008376041365241714,0.015275582591536252,-0.001757623090566113
THBS1,-0.005873861320159849,-0.031426055584774126,-0.016308644351090265,0.045631545648386,-0.027619561494820904,0.09214917722887263,-0.004465865392885553,0.02284594287188045,-0.00673324488490458,-0.03594839142995836,-0.07958996335146594
HSPA4,0.04347356655101713,-0.04443921137852345,0.005149648008362731,0.04129768323362362,0.04016272860272633,0.01803486699574118,-0.00721723699212103,-0.018391659852037348,-0.03863709639070144,0.03602128060576937,0.021194458006251072
LMAN1,0.0264568741602363,-0.008076603491278235,-0.06439717971025483,0.014508868305748976,-0.02255111812359865,-0.05973635178813821,0.003802843689323068,-0.06256858629787765,0.02296913351367658,0.04093717153162207,-0.009582576169772764
LYPD3,,0.08080134869755437,-0.014017180737551432,0.02486193552845515,,-0.030742250405927103,0.04527061042613033,0.052456202242287815,,0.028792845918891207,0.01897339398549425
APOE,0.0043836996880758676,-0.004068845690493568,0.011019934641477092,-0.0702752296207214,0.08268949928052273,-0.03921418668012841,-0.004114318715930165,0.014614495971681735,0.01749372458409405,0.0516902588005901,-0.033053522785438744
SOSTDC1,0.04185602667765358,0.02738108943745939,0.017662087362447586,0.060915681203684326,-0.02952762489474759,,-0.02486620350615096,0.04638323464373828,,-0.03108604896073962,0.03514728553154659
ANXA1,-0.030168186731307025,-0.01283854588229544,-0.020084018976140944,-0.03062761620664158,-0.04849237763727148,-0.0590454416526539,-0.046770257113832814,-0.012933941366303265,-0.04231519999670306,0.0073053299789807395,0.038945692886317114
WNT2B,-0.008500997216886604,-0.022541934630544203,-0.01991545714932735,0.08057183749066701,0.04799644034784366,-0.06937963927608808,0.018027131614819315,0.02810169487559385,-0.03634014177638945,0.02053231294820127,0.006768614951778624
AMH,-0.0527867970296851,0.005598750111153577,-0.011898636374316809,,0.019709970639009915,-0.02662095598270835,0.0811756675109485,0.025713350903538542,0.0095811685025075,-0.023851810520468125,-0.025480444846312025
GDF10,0.025544493959975656,0.045296013991013455,0.03888944313155386,0.02156915899512862,0.03981658781987245,-0.0348386739311104,0.0977123296928131,0.06953186752072626,-0.02313090597559861,0.05867627174822079,0.017505523852003893
EFNB3,0.057170627579830234,0.10076858080097759,-0.030285392097401866,0.07082213446047565,0.08818018144168913,-0.053648519605049586,0.04205111935790112,0.019061035290000434,0.015764358197511583,0.0005814889848742908,0.06169243246015752
LTB,-0.029453262938212193,-0.030922503775961285,-0.02387783342216106,-0.04055832607900104,0.045161228425171764,-0.06620764501332038,0.0393243442399217,0.04920463936328313,-0.04415347277515571,0.11463609634232345,0.03728395744553537
ANGPT2,0.03303222409020878,0.02948300272576238,-0.02516314357127367,-0.002445447246255503,0.04417259455125073,0.02758111040906665,-0.054667098214486065,0.06263150372411595,0.007479928856928612,0.013676305089895565,-0.06328021754611667
NRTN,,,,,,,,,0.12877318755341002,0.0029951230917414466,
ADAM17,0.03345116058760155,-0.04042499096432798,0.05040938720592946,-0.05767212503649901,0.0017727784646158734,-0.05452057764025302,-0.06899829841876931,0.007377022238966698,-0.0026671589857590584,-0.00976402085055871,-0.040367587764169856
LRPAP1,0.019581860803030905,0.009194012801005591,-0.04702062122514048,0.010515326107863241,0.010489629802115928,0.03880418256110521,0.03170338068701709,0.04850171377093709,0.013639167539579285,0.04105775036654084,0.022102216421186337
NID1,0.011874672129122165,-0.018731491720603972,-0.013346023002440262,-0.02734393552942971,-0.01579532390148575,0.09833498148613601,-0.05868396840029514,0.07237730295113701,0.0641432884833232,-0.03621070433267873,-0.07959203571792302
MST1,0.007026930672217541,-0.0027729827159881956,-0.024048114948048045,-0.0396414833326886,-0.021415192360993804,-0.10083606918394132,0.011050896567013318,0.03231657886043284,0.014234513211830046,-0.023456825542339726,0.027285296392323567
IL13,,,,,0.0067155919651534215,,,,,,
DCN,0.008911263048943423,0.03585042885308406,0.005686340935548333,-0.07284228154091534,0.029198857934177425,0.13292984056745405,-0.025893933342058962,0.08171116933951722,0.06707245638410807,0.0007492555593921807,-0.051416231092199276
IGFL2,,,,,,,,-0.03087861247162869,,,-0.002185608810768147
COL7A1,0.10124456028731438,-0.04208159268093939,-0.021570497114060873,-0.04307906593366027,-0.04407719250377161,-0.0711430310935154,-0.039265758474245606,0.030853950896368037,-0.005324426564691412,-0.025276540179957112,0.001820182055533477
CALR,-0.026210238418640754,-0.08857740578085763,-0.008033625273301133,-0.0605138402736362,-0.06828470745073459,-0.015264426479066978,-0.0708166216740526,-0.027842300582495833,0.08535177628472063,-0.07108690382997639,-0.03652909378821986
PIGA,-0.03407353874518971,-0.058375368485217155,-0.04279639023403675,0.03278598187688608,-0.05770608514045967,-0.027026033087082922,-0.0005954178039905718,0.08177270481169188,-0.03961266540034663,0.01005327589226424,0.0158456308541009
CD200,0.04862179131974524,-0.011776748726874658,0.02272675895945697,0.06475843214034492,0.09922660459427987,-0.003825710094765608,0.0022970092419299,0.05756335467619306,0.0742274090522349,0.020621471088960872,0.004406495913471717
GRP,,,-0.014717778136943511,-0.020534362904154703,-0.019618933981772117,,,0.04254911198142209,0.053531401181465856,0.02364531353649309,-0.01921106584722587
CDH1,,,,-0.0030938044328636892,0.01190100110513754,-0.08765464734363825,0.007476285347225397,0.03586732134642514,0.11287615900027144,0.010677727904020036,0.155376480295319
LPL,-0.05079355475356244,0.029241486830068743,0.00655473907342859,-0.020589461059449917,-0.059197651412539305,-0.007586115329763951,0.0953445089272028,0.09777357779681477,0.01233141871973444,-0.02062297130772922,0.11171991491180266
SEMA5A,-0.0033400478135924413,-0.025488904559400966,-0.00016540574546250472,-0.036055688037221055,-0.004428570934549175,-0.023251537856162307,0.054000027553431244,0.05395474054451742,0.030862151409972494,0.014511638275594018,0.023846476768260703
SEMA7A,0.02966055094267632,0.10584083422422094,0.057710167429737357,0.00220452029141209,0.03018777891528314,-0.03726166404748441,-0.008136207199143953,0.026186295490421365,0.0011676937340746626,0.03284140867721229,-0.026710077437194026
SEMA4G,-0.004565445148104471,0.009581354362669563,-0.025971728718414865,-0.016012291654893276,-0.050927412140980295,-0.059470830849563804,0.02537758926087238,0.01182600468809085,0.0009866511061395274,-0.010044503516354369,0.05506790043678564
SEMA3B,-5.222008970674397e-05,-0.023664398767408716,0.03402838379656721,-0.09543897632625924,0.013119606282135427,0.014895645838058654,-0.017842784840444548,0.05145693421406036,0.018568649040022162,-0.0017611512898572375,0.0877526929687285
RPH3A,0.03783792716017546,0.0572771716071345,0.020035037230682576,0.023943507789040842,0.052999017561598374,,0.0145130174524572,0.025384224079551366,-0.021447362265526123,0.06143595382455917,-0.015391281367452133
JAG2,0.0382198634022079,0.045320995392277526,-0.02038877698065286,-0.04188746521274453,0.03329392256947778,-0.082471185499759,-0.02690055092258205,0.0031488556483472486,0.09803463017130658,0.02292516338937415,-0.016632810693313547
CGN,0.0028489315079333784,-0.013861167356014979,-0.011146662011862773,0.06441154551854786,-0.005828397574545074,-0.05236646738858823,0.12641629639849813,0.06669648510846968,-0.0245036971349025,-0.05474060314565605,-0.005681473318812739
GDF15,-0.032655267994304724,0.03078047571939575,,-0.018750427281777057,-0.05249500905465751,0.03457404899617985,-0.04524163452073692,-0.054891123105046596,-0.008659461866951414,0.0008299704737986067,0.07530660365259231
SEMA4F,0.08871187120607395,0.03013642014312553,0.029007010116747202,0.03853429752580068,0.046695120311695065,0.03955344723744566,-0.009873346266500084,0.058279859671160304,-0.024291818211085853,0.07482325406656815,0.03645117180668973
NXPH1,-0.03722264862739176,0.04274544714286702,0.013264622373497622,0.06180406969476119,0.0504686787510478,7.09514124701076e-05,0.06594439898305868,0.02599381510273282,0.008775002640853565,0.02267225095471956,0.08284500724827429
