,UKF259,UKF266,UKF275,UKF296,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
GRN,-0.03787878413456106,0.05042788999351583,0.06321260239309566,0.024387071291130574,-0.039799256540897804,0.16726506155678636,-0.021220698926101435,-0.01833301595989823,-0.02040213866933695,-0.06167783916217158
MIA,0.014763931596276338,0.03787886984705893,-0.028619255642412463,-0.011272852782176716,0.03496431467964362,0.10649406003798345,0.013642250321488573,,0.17246216918904364,0.034183287418163795
COL4A4,0.012903046784652752,-0.014741508221035675,-0.015201825105098968,0.010972230923859223,-0.03857401651580944,-0.0007957760794117848,-0.036091524606407084,,0.05826688500622716,0.18020004582932314
TAC1,0.048005183671597576,-0.03548710077423132,0.03966071138429645,0.034349951859488165,,,-0.060635879642020274,-0.061888628917964456,0.0015620694094306933,-0.1538179475087095
RARRES2,0.06984576178697686,0.051285870475710975,0.03273868452319819,0.018546765544277824,0.019739808926492672,-0.025672196366754305,0.0048187488237343605,0.053303003224318406,0.009869974723487177,0.06186383957583631
FGF7,0.00829792976446735,0.03568866190744271,0.006862276457038768,-0.00991924830510346,0.09617142879941537,-0.022216986790688183,-0.0200756830158896,-0.0948946219337746,0.0661329156319639,0.054670164391886766
EFNA2,,,,,0.04889154166892406,,,,,
HBEGF,0.011186013033279226,0.08290664526347165,0.03006308824859165,-0.02545505723101802,0.021064603131605672,-0.022069779499987785,-0.04212267101900272,-0.05983038450772985,-0.03859619163593652,0.08909972477901544
CSF3,-0.015392854866618738,,,,0.024979416678941987,,0.013523673534034613,-0.0297854604275787,0.021945781960570936,0.03009113537295992
PI3,-0.03149671385268509,,,,-0.007179915159616852,0.01519471448696897,0.02298066410901498,,-0.08478286252524636,-0.026655477486278806
PCSK1N,0.02884907987703496,-0.05838563295117312,-0.07837472185584947,-0.00367202098175758,-0.006551546830953915,0.10649447750136279,-0.009303563113920795,-0.07607100789070814,0.09768748141463941,-0.15348070520234702
NTS,,0.06244517417628827,-0.017366318083614038,0.028472214278137238,0.10752359387127888,,0.015175910777581474,,0.05858344132996084,
SFRP1,0.011220192718904561,0.07666359190251262,-0.012772095024286882,-0.013513118000634204,0.007946340315706686,-0.01842950539873718,0.011444786719946361,0.06851963224826194,-0.004098914148008296,0.017285040027963
CXCL13,,,,,-0.024548229341476147,,-0.041863350034970825,,,0.12307812484363709
MICA,-0.03796621743443181,0.060236808404780115,-0.039551878296733976,-0.009371781262294815,-0.004348135673846545,0.08824619478608041,-0.0028384795008778046,0.012295619107793466,0.14613293420649442,0.15750729811181235
TG,-0.02082093662587989,-0.02077216509021948,0.02246584295569885,-0.009779384716220795,0.048116484046850226,,0.03556079306086614,,0.12695064642089354,-0.01393898286284867
ADA,0.02282278118762104,0.12840589790016435,-0.02146218843050835,0.0017802134866183187,0.058971402386861715,0.05946784408464378,-0.03236421205070278,0.060265639614150504,0.10123776171568329,0.028578301148017318
LAMC3,-0.04093708409058123,0.04488606517529291,0.01092995454363638,0.06014694719170857,-0.0036189291039636453,0.12703569668175477,0.025946234430508478,-0.05854782284415714,-0.00023623112207088898,0.038198005934742006
CCL7,-0.015053503914290537,,,,,,,,0.04064065852615977,-0.005600610949172233
NGF,0.04581857260131017,-0.01982221694436675,,,-0.022589437790003518,,-0.04709338037672383,,0.023822815210540953,0.07611204081221541
TNFSF15,-0.01676281286600763,0.006008090320243081,,,,,0.07178048959472094,,-0.0013614454839341347,0.1474732029151375
HMGB1,-0.01669616647702365,0.10982060033052946,-0.004829681954847328,0.0050112305662702705,-0.11455605388807465,-0.1295119364580182,-0.019515132195995,0.04902643608609315,-0.05519088202418958,0.015181582904059812
ITGB3BP,0.01613712650222557,0.11021441746256594,0.0018910622494745088,0.05078630674328374,0.03949451664733027,0.05881524049236057,-0.011198925672301947,-0.027370611857398815,0.07063110266098217,0.008924061745328931
AANAT,-0.01525244694414293,,-0.013192239291922002,-0.011272853409201568,0.07390792288248743,0.030550588452672,,,0.007723006997221009,-0.03330071445745843
RELN,0.01659629868094571,0.016557395456386813,-0.009871117215586128,0.07550687658024466,,0.002044677637089075,-0.027974644671360096,0.12706458356072062,,-0.03987082346955816
IL15,0.04982866930839678,-0.017126180741928836,-0.02963206359525181,-0.02422905631132232,-0.055864497557980924,0.00012802705017938141,0.08431959096226749,-0.031502650953444886,0.07342148534533113,0.048616164354176955
BSG,0.06361039915249002,0.07331313284298778,-0.07795605640770359,-0.014754183486545489,-0.030816251220475325,0.19528656588239723,-0.02142125397283178,0.005958731090590302,0.14160490050714966,0.09675231722011882
ADAMTS3,0.002746314520627602,0.05214876716047752,0.047506588480090144,-0.01548663592957804,0.008888415331478364,0.07139331966845706,0.016447965081791017,-0.0076275763275062,0.1621797993729096,0.011722739835305189
CD34,-0.050664906974071534,0.08052572486522927,0.009820247515291694,-0.021091202647057616,0.030430955877443155,0.1136187866456523,-0.011938849133981312,-0.0375220035091456,0.035380404709995615,0.05552050942613338
PLAT,0.024290467449971872,0.08950723762509163,-0.042810582012187064,0.03858678954997615,-0.008510277169486493,0.1595403762473842,0.03125484272165886,-0.01864802250171691,0.0906606948141671,0.059463005858586444
NTF3,,,,0.07810748802010295,0.06093029742482725,,0.03196980591458308,,,
LTA,-0.019293678287783913,,0.03091458955844811,,,,,,0.03003920673198959,
CKLF,-0.004820711841988187,0.09981090216520816,0.002758246788050066,0.010741443186674757,0.03045479275376562,-0.06230118598675453,-0.02760308622412045,0.0086589870603632,0.1260618177883312,0.11968880655262062
CD24,0.02296660243015858,0.08446749901706395,0.0008543340170801014,-0.006586884702321454,0.008173887496320304,-0.035617582581574714,0.01801547590583522,-0.014195999112966507,0.045491604100532414,-0.03632201169447488
HSP90AA1,-0.0006699242983418997,-0.08748632148998109,0.05529309320510548,0.048380079170980694,-0.0461164616885557,-0.06952510668716251,-0.05060163108445158,-0.02849024016795638,-0.17681486614675862,-0.18942420925759618
BMP4,-0.045014467555782194,0.1445247097016374,-0.018982442430507243,-0.028053488516829872,0.10256806812652747,0.1195081256157607,-0.027128580476002587,,0.05041210423752268,-0.022399520153069088
SCGB3A1,,0.09608059844743948,,-0.009508762106940117,0.002113256020442884,,0.05215792395029572,,-0.014275785176995489,0.07911354225026566
IGFBP4,-0.011818776386186182,0.09630176868201179,-0.017670964305830556,0.05444959624266258,-0.02039150442965085,0.1291971619342122,0.021710301149329977,0.08344721322951476,0.022206847238714016,0.008184056062496345
RSPO4,-0.029532354879649714,,-0.014777271485068922,-0.009508760716068555,,,-0.025418610732125473,,0.093852167928422,0.03323179588716879
LEFTY2,-0.005129910753818603,0.04449807461988425,-0.0005540778034832301,-0.010426472419867917,0.0038411895436376037,0.2328753346021767,0.05383063272501819,0.033486800948852584,0.09358599347695903,0.0343807339332781
PF4,-0.013133885593507486,,,,0.05684287124290373,,,,-0.031449003027587824,0.02948367777977979
ANGPTL2,0.03376211695591322,0.11251353372095652,0.018575628281916126,0.03230634810596132,0.016513306544689958,-0.0560571808514426,0.025450238478672768,0.08006156210865092,0.039264414701686255,0.04705947209864078
LRIG2,-0.005836314640377699,0.10369817594153331,-0.03921373021940285,0.006641511826674506,0.008548764339610467,0.04066673069058302,0.09538629740974164,0.00434469549990543,0.1315333087668325,-0.017047242436877476
ICOSLG,-0.01276917524527725,0.08385382421483438,-0.028624400997253517,-0.01804585215503614,0.08135179233704812,0.029348796354262918,0.018481359555441147,0.04350338278914599,0.16126221301757282,0.05419792628321561
WIF1,,-0.0951687626550984,-0.011403270395265997,-0.01789351892378101,,,-0.0006293521275564418,2.8071363048473784e-05,,-0.0404743224116155
NPPC,-0.02037389545610912,0.023392576773552,0.02655980313594313,-0.01321485039963654,-0.01896967050049877,0.09621460277979384,0.007936668324128336,0.1254003682740076,,-0.052193109930271625
LYZ,0.029012337835599453,0.021850149269760658,-0.0002675860021967754,-0.007519061709010321,0.0026352495764379973,0.010375332453365537,-0.007453155320889514,0.017483268205300502,0.022554605242597205,-0.0862735835838055
EREG,,,,,-0.05459243191280184,,0.029647856341955953,,0.020972047168516902,-0.052264612123030005
SPTAN1,0.03079003271111139,-0.021655963249927218,0.02948598424172766,-0.0014532651848971657,0.010027201742662138,0.026487370983762075,-0.05307517259128022,-0.013436938432175641,0.04159471736439051,-0.09334453908402705
PTH2,,,,,,,-0.02085890268625866,,,
LIPC,0.01433225831562095,-0.026558314948873493,-0.027627613924700055,,,-0.007800733044193459,,,0.10062870864681829,0.034818388498075524
COL8A1,-0.021851723163647176,0.005306154457334055,-0.0009689929408175181,0.07551897476533348,-0.0008824030328876503,0.16723001995939438,-0.015392459445469044,-0.06794315339714244,0.07007924085383034,0.24513609568356282
GSTM2,0.04739308973827844,-0.014482491902259533,0.023743804209063395,-0.028104812467516938,0.0033311568271233356,-0.046059132044952024,-0.004526676453823426,0.08983519751832456,0.13270489253966977,0.0708877864076233
SPX,-0.03867546536154397,0.012712793607686089,0.010529235381003742,-0.006945484898991705,-0.010475746312165246,-0.08595266732080106,-0.05281626831926348,0.08324120577019764,0.1111019806170532,-0.02706069395443064
MFGE8,0.02048339586258727,0.05243065652487161,0.019687540946232648,-0.02160520361726744,-0.02167053231220601,0.1812212260659319,-0.012387110040389797,0.040282253508589945,0.05671244261659446,0.03997258889425979
TGFA,-0.011955340280310724,0.0452854567958053,-0.036596899080553434,-0.031730913684190044,0.04122752847673293,-0.06751427111962098,-0.021414707885838147,0.027664715286105028,0.17031134987240087,-0.003681754678760712
SLIT2,-0.03064871656988011,0.03623059673477137,-0.009311563531405343,0.01754080659910204,0.001015704390693492,0.023760605877487993,-0.0103445806082342,0.08420260444344925,0.021307282510880283,0.0053296185071423224
PLTP,0.04211518902409708,0.03802418764849315,0.05226691955016217,0.005887952615192188,-0.0012582695625081577,0.23802167705700614,-0.013201447585669256,0.043338468478553896,0.004176733137264136,0.021712926652091208
APOD,0.007172609709824012,-0.04599072636907421,0.027476717837764293,0.013326278785864436,0.0020834753141093175,-0.2432666699200694,-0.025376197263579828,0.010494886859204751,-0.12205366526240538,-0.028375388118160143
B2M,-0.05488093807684148,0.06047940619131032,0.06590446643049981,-0.027183944089984664,0.02349859006056599,0.16715882670650933,-0.00980114567411568,-0.04016357857082416,-0.07335160309161061,-0.0177604621712045
OMG,0.01970365162961007,-0.07350059524956033,0.05227126622664874,0.015503321388348503,0.02112897055570729,-0.18289971571358812,-0.030145285707268446,0.0034560489313457845,0.10907029839953812,-0.09920383950629365
CXCL3,-0.02518318403103828,,-0.0429426595599834,-0.01017236403584736,0.06090441643092046,0.11286956698715968,0.004341144195747218,-0.04393550902597018,0.02004918738707616,0.021168715827189613
CXCL10,0.04588797689914809,0.05534166928506978,0.08652078936877719,-0.01545256550307645,-0.02814949370484199,-0.03526698147248735,-0.03972143251114541,,0.10555976494255878,-0.043905071589442186
RSPO3,0.022592386840754774,-0.005011139279647816,0.002678786911473348,0.04704097096530208,0.03702987512833549,,0.008764069140036688,-0.017374823275365547,0.0008421945505113182,-0.0515325791868367
CORT,0.0018484388513998946,-0.018846532042787214,-0.03538560980435262,-0.006864913066563661,0.0732017036346399,,-0.0029835279171198884,0.03088268327362521,,
NCAN,0.010515419422214253,0.09963186403567269,-0.02851523230398805,0.024879618522522122,0.0011508679868947025,0.14004780916493037,-0.04828280042950998,0.014531863077560636,0.12487916670255532,-0.08514082320026739
PRG4,-0.015053506260155662,,0.03920896377363168,,-0.03240584120077773,,0.08139947084804341,,0.07643063002483474,0.0923497016823845
ZG16B,-0.017471435054828514,,-0.010095674156632758,,,,,,0.047167020592151034,-0.02359879986216833
TGM2,0.014100559451768616,0.011438898340045502,0.03242321631896314,0.010907767375274177,-0.030677283838751384,0.11291668060020231,-0.024060997423567324,-0.004309880857945607,0.01753976210255669,0.0037303912805827827
VEGFC,-0.016152141500697235,0.016479421777795555,-0.027185159725579323,0.042360351496380656,-0.01525293960455347,0.03937362660703278,-0.06282319778904537,,0.029189057897305595,0.06723984899092955
WNT6,-0.020820937490376227,0.024466248485479535,-0.022467562746812508,,-0.040816812297414753,,-0.04369314198339776,,0.009972438808560474,-0.04001735054802068
NRG4,-0.01832080575439666,0.046794316599294596,-0.01939542469008367,0.020942130145375534,,-0.00958213513351654,-0.01789541260279384,,0.021418000016419858,-0.03369602199823353
PMCH,-0.02538526125018325,,-0.014777270771905965,,-0.017219350476942823,,0.023054949357826187,,0.028541548742464565,0.04234121481958972
COL9A1,0.04109214494957734,0.15997769239559045,0.018010536662024484,-0.020142535794105285,0.015434149838231917,0.07890727417396219,0.02632105920358369,,0.19908984928363244,0.10802217434317637
GDF11,-0.009891576724219876,0.0324568898524876,0.03484556025141431,-0.002903483061739344,-0.058512280099221166,0.056248827753605304,0.016736837554545615,-0.06351378196430535,0.13578066261440272,0.015742208337654717
RAET1E,,,,,,,,,-0.014092749416580116,
IL24,,,,,-0.02065225751119637,,,,,0.031157208427394695
SORBS1,0.036714916669847865,-0.029353033457232874,-0.009487095247494814,-0.004086019870284047,0.009111198768803534,-0.06380438915567717,-0.03867403199461099,-0.03585027322743128,0.045784206910724205,0.007046189345803958
DLL1,0.0181096081169375,0.0915904887169926,-0.04154148845400086,0.022193709980170676,0.024245246979733747,0.017808727124302516,-0.016514746916930025,0.014580599307869955,0.04021956931287183,-0.027535791655187554
TLN1,0.017224220105627793,0.10300562978196526,0.024885952574135575,-0.010338901365806185,0.010030900429307934,0.11073667440098632,-0.017058119776887384,0.08996683285806828,-0.035153189836436914,0.029185968030252588
COL2A1,,0.11662556681095053,,,-0.045885512129742755,,-0.047195969379860335,,0.002078998823424801,-0.024992465921605672
SHH,0.05724084481645784,-0.020772167310840143,-0.03280088877599282,-0.010917754714374324,0.0014601398722672565,0.0978728722003658,0.019349979316135996,,0.11644163575131626,0.06253519577111061
PON2,-0.04442350096318402,-0.008948694672701596,-0.005679288789104572,-0.012233988055241873,0.07388347651800928,0.1314436568181538,-0.03387980068057694,0.014626766838614304,0.16016983488779182,0.08986765440993083
ICAM5,0.04834296376471388,0.007942530071443929,0.04984585261470363,-0.025440406550569842,-0.02781418393295598,,-0.0049794047489864135,0.009038701854963069,0.009773054899370394,0.018958700591432478
HPX,-0.023119589830676118,0.0032308771351985005,0.09496729167897619,-0.009508761137544721,-0.00248034287947632,0.03456218349201579,0.023859936987881438,,0.015769485728607657,-0.007994331197214703
SFRP2,-0.017815755320207845,0.012565482587710347,-0.016512118806381853,0.013978552852969211,-0.03736089121627853,-0.028254669173369017,0.04481710442119804,0.06472360828362375,0.012653373478356185,0.04355717755864071
CFC1,,0.04413189229691163,0.07337173962375138,,,,,,,-0.03032834520514222
CD70,-0.011150083782067756,,-0.023700209933489324,,0.0381548205523408,,-0.06801503821194062,,0.030739407763464687,0.11653387835908491
HP,-0.00909828167163599,,0.04473953182294243,-0.029869142603066848,-0.0039273343570778605,0.12184434942415927,0.008352434615902606,,0.10896698111362481,0.03968891857808442
CXCL2,-0.051483634092898,0.0001369801364700443,0.029020432946499853,-0.013214849365401545,-0.014039275143143978,0.004170830681971922,0.027539483849218532,0.050597446317492266,0.10592604339576844,0.02393051143320914
NPPB,-0.044472046160427665,,-0.01112545431311754,,-0.03192742231758878,,-0.026531173433636795,,0.002393278738461689,
CCK,0.0210135930850532,-0.09244592712167608,0.06199789454811328,-0.03413325254982381,0.03685108482940949,-0.010624233332279303,0.020155751842960812,-0.1263424656744534,0.033353772527613464,-0.1770504354852105
SEMA6A,-0.02092471293316516,0.07065862764843774,-0.04744529853454149,-0.024654956699854975,-0.0005635552038651082,0.034774292060710865,0.03597556580908876,0.011938249067071628,0.11912441094370449,0.09532464560480075
IRAK4,-0.004609303716140203,0.06898289820791158,0.009494440887665172,0.020187361238509595,-0.008592565806400028,0.06994348307469433,-0.010969487661988533,0.01093168648928093,0.12210213067997634,0.11398908533922084
GSTP1,0.0014523766082733002,0.11300774059305443,0.0006382600675395693,-0.005039864996488894,0.02673027922022416,-0.055670439773809324,-0.03098079943767378,0.1437891457065309,0.09285301430018637,0.1253729813632217
VCAM1,0.017186334111989384,0.025887790955546525,0.060569888093216936,0.01877027466426077,-0.0236610313895034,0.08789977518709992,-0.04677792959004493,-0.06695160822342058,0.12183074639557825,-0.015317784859361852
NXPH3,-0.009194290672732237,0.08104443978386101,0.037607059022673604,0.010677358948517795,0.0008885273274765356,0.13071739198800422,0.03885143143616324,0.007968172372187545,0.1596783898940898,0.041313578383063855
MTMR4,-0.013099829119737042,0.0929242301644041,0.04772768277301574,-0.0236541137394594,0.014441901095554675,0.0390069704087996,0.009201046771590112,-0.05912580462136068,0.08227880637747,0.0026102663552628955
LAMC2,-0.03496499572949902,-0.02406851469015357,-0.01400570577796918,,0.0031096424520643973,0.011997685835853226,0.013011983999323176,,0.013786081036918382,-0.02318131347638205
IL10,-0.006842654860582912,,0.0804390286111431,,0.04197973042446252,0.1734103130547911,0.03317537585378469,,0.08703659079621236,0.0028393762323058436
SEMA4D,-0.010055569706948169,0.056243720998247614,0.05694952703719348,-0.011517668227165562,0.0005404007056974426,-0.14617339941751548,-0.010678278365337239,0.16468202693854977,0.13407059091305226,0.06189026931401181
TRH,-0.021415366276686856,0.002012996700802943,0.03139476612606971,,0.01070898926829469,0.21962408966171,0.056535597794908174,-0.03314018594231026,-0.038452920373323214,-0.027169997203008767
SEMA6D,0.023790025593843578,0.07494052389881076,-0.04899848917610159,-0.018163416863386704,0.01756971325355441,0.013340479257300043,0.018540457572607243,0.11638441907334436,0.13960811623820718,0.10414805998274736
CEL,,,,,-0.03371754894362315,0.04490932810493947,0.010031382632919928,,0.051718790217384195,-0.028383685692748028
PDCD1LG2,0.011567380127840381,-0.016902130510897635,-0.017221912391111066,-0.003912553660641025,-0.03837386064180413,0.08041051680465615,-0.04410580271406573,,0.12955808102699465,0.052817649634783914
SPINT1,0.027055709212593457,-0.021861879295977247,0.10181678805378863,-0.015539407676039509,0.013433200743234305,0.015033199972010573,-0.005364434471795939,,0.06743809024629069,0.11470098470530514
CTHRC1,-0.026511236678583478,0.1476360424128695,-0.022711144383529475,-0.0013725869126795902,-0.0294755931787252,0.036717158366704,-0.012043315065152086,,0.011389949564313757,0.011681028662678944
PODXL,0.02486703595269221,0.07576699710034739,0.026084673183042514,0.08156682679557202,-0.04854638949983788,0.07962366419933901,0.029677375031682003,-0.009414834127506221,0.12470233133246825,0.09693294477850259
JAM3,0.02228359372157172,0.10387368478092662,-0.05382207300188187,0.028703829417874468,-0.019873340949972538,-0.04689167039294388,-0.0036448231100918685,-0.040586854557578975,0.00190932979129632,0.042377777179511245
TGFB2,0.03876153899105123,0.038473503566074055,0.006748480792216605,0.03390440500368717,0.0265561463718723,0.09691109400461842,-0.02182609773069776,-0.016298500464752667,0.0913445430134787,0.1486931753949498
COL18A1,-0.03612288407575831,0.14005198684427095,-0.0007234260870252141,-0.008188075791521409,-0.08375771168142344,0.12446139951744199,-0.0018418725405688337,-0.0082143544831757,-0.06004575635942431,-0.01632242543461866
NODAL,-0.03080757991530515,0.08018593617938356,,,0.006146496235589549,0.009457940421695501,0.0264496177745393,,-0.04978717657778283,-0.03411388457814905
INHBB,0.00015629696207368943,0.019711043182300988,0.00849345827638926,0.03625194206508452,0.045367428299623855,0.07071304748467909,0.0617590168497273,0.03899135169445983,0.09629132026949687,-0.01617711012721909
LCN1,,,,,-0.02409134891860567,,,,-0.020855146984833046,0.07233360597906105
ARF4,-0.07644514121818628,0.034554750800730345,0.01336238444105639,0.01251495986530551,-0.04964135549459625,0.04500977483948017,0.061543154371000414,-0.014710683707409116,-0.05114554786912202,0.05022813128811071
CXCL14,0.11233157162071762,-0.04691290870116121,-0.011045610669146817,0.034357618060432644,0.0008674829773719378,0.24854351304906563,-0.048873258162048364,0.026555877990731773,0.20571990530463816,0.09696125731693299
LIF,-0.03276933897820387,-0.02132339777934878,-0.027440602742805697,0.013852294201659565,-0.09580924156424497,0.11963807714527899,0.023407745620129643,-0.02848709926234912,-0.02786578673647724,0.1107713145931076
IL17B,,,,,0.008528302331389785,,-0.018465606963672786,,-0.01812390396964891,0.06346512822428456
MMP1,,,,,-0.039708586427324354,,0.011797153213106346,,0.02333328680453739,-0.04983221129200068
MATN1,,0.06950645692086879,-0.011265181295243686,,0.0252158383683846,-0.027116495516779526,0.11487282940080719,,0.03991513240731212,-0.04188184199749899
ADAM28,0.007303597567503686,-0.0026843144835245586,0.024407496966689445,0.0832310022101841,-0.008922528829695514,-0.024749127998465754,0.009141537202622434,0.048868805661188564,0.06894288863317038,-0.017520320192924294
TCN2,-0.035827793679224056,0.08965525913718152,-0.00241980008327673,-0.00746289034958537,0.01553185853303546,0.09094814605205609,-0.08014795578404053,0.0837524461897678,0.10266830123054362,0.10159766420756788
THPO,0.08398266440772796,-0.029273352796816057,0.0005862098839439765,-0.011730474472694928,,,-0.04107504071355393,,0.09617081271700291,0.06516712216071777
CUBN,-0.02773930121013131,0.14682546216808548,0.03740592031061541,-0.014269459932326482,0.035209333015910414,0.05267817983280779,0.02335512177573207,-0.04134885675852541,0.1651432447113691,0.07028602914925737
TIMP3,0.02093639169481061,0.014757506569593693,0.07005913843657607,0.0273919831856185,0.013279207066286651,0.13367241218075182,-0.02396396182971232,-0.016806723019925994,-0.04753843278759151,0.007576926562456736
PIGF,-0.0005347610842930705,0.04742102595686275,0.007620561837448635,-0.00546896331800957,0.10288579524221077,0.05610699176896067,-0.004396643690712893,-0.011179403762310332,0.19616066335901305,-0.05097618880972143
CRH,-0.00137952823312026,0.024373146166014263,-0.017734024951347065,-0.021223850280079577,-0.033618812361650416,0.05729527242986651,-0.06427199124867132,-0.03862167097806277,0.05244980139671915,-0.03475927698915079
BDNF,-0.0064304433546327104,-0.0421734515811038,0.04810098037844865,-0.00344049703664085,-5.194812033567152e-05,0.3061471336103028,-0.01891833146717098,0.048296026627807916,0.08621735371736039,0.0972969007436903
CCL5,-0.0359001785941419,-0.025340423505798477,0.012314388403902391,-0.029312692429605727,0.02278796931527854,0.06431342299239705,-0.036443902194286025,-0.04760291374711417,0.08133946907664331,-0.028665393182749698
GAD1,-0.00740347236493917,-0.05323481937697234,0.034068034687887744,-0.003881327261247872,0.09515230482542347,0.10041241844331682,-0.001042008313165496,0.00022567900863774894,0.03365441965854389,-0.12696764055599136
COL14A1,-0.027303598685539145,0.1441352128843694,0.046616274969774815,-0.015365279949058903,0.009339829407263505,0.2006194915076004,0.030803605637218488,,0.06509191922548221,0.12444817594188329
HLA-A,0.0045888309961063115,0.04699425615984325,0.028443242147282444,0.038463485213541516,-0.07831952213151855,0.21094682553135494,0.019347927682100006,0.023353016151172804,-0.060579361484481384,-0.06851232713530858
FGF18,-0.014018333356476701,-0.02406851118409172,-0.012071085571314626,,-0.03760668318148701,,-0.017912141825450496,,-0.012569244628335337,-0.048206889058428085
ADM,0.04202809454626789,0.029825811792589335,-0.07684644307168843,-0.005318464495954428,-0.009794155099242136,0.030541882945152993,0.0010273357697216199,0.049150541704003486,0.022451926374411985,0.143680814062574
CCL15,,,,-0.033468932151189894,,,,,0.01598520984584494,
GNAI2,0.0033600976105994437,0.06071988221638719,-0.0044349422904633755,-0.03965869826157522,-0.0029237833574891616,0.04181656535666982,0.00026711264200154824,-0.05310599929978852,-0.00940491508626544,0.05568230392302468
HDC,,,,-0.01428034387046533,,,,,0.13107443223829043,0.0415910186049022
COL11A1,-0.03559831888718706,0.16755859362886555,-0.023054440667165357,-0.04077384798183288,-0.014203648650380978,-0.003507843535621069,0.05230159187534963,,0.056839266542854296,0.11243028057079346
NUCB2,-0.026070875961688528,0.020550238584787467,0.02465265992795029,0.017514100202844708,-0.0009886401775508653,-0.02320439700585735,0.05095240489262575,-0.055502907690910014,-0.01380637045681387,-0.11002734474899648
FGF16,,,,,,,,,,0.00851520284872586
CXCL1,-0.03931213620743345,,-0.02549014570240079,-0.010674801801838813,-0.05661362608211189,-0.02833643491554039,0.0009901221329685628,0.054258258280507406,0.06848747606414281,0.08478413801241518
VCAN,0.0071489147247099935,0.16821209351761468,0.014291589637254014,-0.010492965411916985,0.053806938441127564,-0.0886202872075473,0.04495603563199074,0.024785713406320162,-0.1260087241321769,0.03168156755044744
MMP7,-0.027869400279611357,-0.0041170823808334405,-0.011125454252332204,0.03720131713268594,-0.07221056574293092,,0.050879219554706145,,-0.06219711803532409,-0.0347005481077905
PTPN6,0.035487423472983885,-0.015918178897976826,0.010285640379559806,-0.03874365963923899,-0.004943632449491967,0.06053229601698452,0.0010545459766125658,-0.048684768527645896,0.10453285917364927,-0.023989152416759963
