,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,,-0.029163040154146117,-0.01353657615268254,,0.03760486487382314,0.05879660950188983,,-0.042847118775849624,0.06432150749554529,,,,,-0.010845870089916332,-0.011908823591096058,-0.021303314138580817,0.013197720551221028,0.03492215126377038,0.0229350066670497,0.008602983362903835,0.0769509006767042,,
PDAP1,-0.06768644661472692,-0.006703644360480085,0.011400889382685337,0.001954346627241032,0.024773587493356734,-0.0535079147253429,0.034786174487701806,0.06619950722783455,0.06416774892486676,0.047902320761957995,0.00018288596295330627,-0.059052171316911525,-0.08033558179745966,-0.05766285152980524,0.09316242730700178,0.028045977615909552,0.021541923101156164,-0.015386004637874727,-0.006729646927742595,-0.01393297582068518,0.010878454034862591,0.025968898601233494,-0.05540309788091569
QDPR,0.03914486677814101,-0.019678842712893985,-0.03809703513520798,-0.025297705304694072,0.02357929024074868,0.09625481473832763,-0.018179832118344924,-0.15718492101482182,0.06174870717174719,-0.03860830184552688,-0.13959460218952724,0.03142542931679137,-0.00890441249941529,-0.040479245780603614,0.05294977877730782,-0.16810821908686271,0.06782900767071158,0.11181912143519143,-0.023884077642035192,-0.02637099865740953,0.13360690946592024,-0.03238248497168631,-0.10153258037643927
POMC,0.05825928380787589,0.0590853074895047,-0.024052336162795205,,0.018578832598127596,0.056361220276237196,0.031531615078141007,-0.032365097402310444,-0.04244105039562597,0.020793295984270828,0.055783458217555246,0.01939777790174233,-0.005137061306712087,-0.0424320226586158,-0.04237818175722474,-0.04785617395316031,0.04040063286156574,0.08924061640626958,0.048671650737458716,-0.046925602661898415,-0.023566876441168352,0.0412776672970984,0.018597754885625765
CCL18,-0.020196288091094115,-0.03639271867089613,,,,,,,,,-0.01955111118691694,,,-0.07013722228659101,,-0.04139944280982564,0.03290680840854831,-0.05143185916438584,,-0.07096100174457612,,,
CCL17,,,,,0.07224755524328731,,,,0.027739319244454,-0.025166077043364914,,-0.021495126827040963,,,,,-0.046599255308063726,-0.01037753597787943,0.013857878837943066,,0.0091952141800413,,
VEGFD,0.006911313652569742,0.012211462850873283,0.01358237839427785,,-0.0239373273391101,-0.010822757794265652,,0.10201262369341613,0.05904327999187987,0.01894992347063152,-0.005316212341874439,0.004051539586619648,,-0.07656369869830988,-0.06280724329839593,,,0.02027770605633082,0.00033192911484010163,,,,
TNFSF13,,-0.027463122065374834,,,0.005061578634686668,,-0.01890131827364414,,,,,,,,,,0.03756128041349491,0.11787814044229479,-0.008434176938167462,-0.013655090855771901,0.0001516150373160753,0.011581673632382914,
WNT5A,-0.030655856712590263,0.0723049400610299,0.012804940565168397,0.00989888420282948,0.05450687025821288,-0.05006010178442692,0.02730576472416927,0.07882502315921874,0.016233506812262696,0.07384264433338916,-0.007705613924788135,-0.016775986052681137,0.0468581780167281,-0.08810311500050771,0.013199237500063153,0.041076027501821315,0.04463114396320832,0.0024521459802423692,-7.13548244519276e-05,0.01763752988443337,-0.04145951160091448,0.060002465637497455,0.09598723318111776
CXCL8,0.03811493425756444,0.013072494144288209,0.05554806520950671,0.007407517101711366,-0.030056951724612067,-0.004230488243972845,0.02175423918615484,-0.029023626121611565,-0.05313882103373506,0.03556506940742109,0.044367698716189806,-0.01892769286062924,,-0.13004284843438124,-0.03823410424135211,0.003933055730524024,-0.13725177517950787,-0.22598313018305655,-0.006985436838685916,-0.06534054823675998,-0.023033194320524256,-0.05399202329030487,0.010729925950996934
GRN,-0.08590699592736657,0.013261651358434684,-0.07196367939824447,-0.07655400427057459,0.08032886395918315,-0.013009949278128197,-0.0381458205443218,0.07867253710928845,0.06800771272624448,0.04618940231437594,-0.06298023612293427,0.05480517641171062,0.11399978570777967,-0.10602158203337936,-0.06111262009623829,0.08252627588391029,-0.04764297489699419,-0.013824077602165724,0.06825985687971249,-0.06815872588225025,-0.15575852655011077,-0.005302549778482228,0.04733637595525719
MIA,0.015321041495709878,-0.04686433634529029,-0.017242713313261684,-0.020510429586474616,-0.04524145848335306,-0.01519354961924117,-0.025020941069228034,0.04481648336970489,-0.015292773618894482,0.024098266371058007,,0.010699739823380901,0.15928794360123358,-0.03991049451719625,0.03014965422833644,0.014488466748651526,0.18441491618171474,0.15356722143998547,0.028147724965266924,-0.11756066599809926,0.21054470376537024,0.06272455934805848,
COL4A4,-0.02890295526098736,-0.04370735944142274,-0.02899710811050021,-0.04423807977325193,-0.005887646747422566,-0.06926202297999341,0.11980536719039728,0.013660242762713617,-0.023980485994504922,0.01912389395844631,,-0.02519990104633041,,,-0.02456255297935778,-0.05234183110296302,0.06645620759875194,5.4697991657777576e-05,-0.023727151952576932,0.05580672874611251,-0.022517196159850133,0.0711052586429003,
TAC1,0.07435608383116366,0.025377151778642443,-0.04270802116919468,-0.0063068295861285085,0.014534381665817987,0.14769760767129253,0.04149925267046786,-0.0030687084756142583,0.023864910996572276,-0.1417517735838663,0.11484182244241331,0.15439245495669984,,,,,,,,0.013726615859982564,-0.03184345760105784,-0.04468254089001389,-0.0006939171232693965
RARRES2,0.02138207663379413,-0.0314746970432888,0.060152276487856364,0.02664178116281263,0.012642208781040767,-0.004283096928197891,-0.05335582122999338,0.05847107738493784,0.07335266782396213,-0.024376449961674856,0.07099582605768981,-0.06411067528477167,-0.01560743943255561,0.0543103114238522,0.026315567445674242,0.053376123674651714,-0.014744256724574535,-0.09223293047951225,0.014445176319074446,-0.02856062325887916,0.066256578439656,-0.07136083839029271,0.03423936944029259
FGF7,-0.006988426913239317,,0.040536313695660214,0.01828831692596038,0.017398668656590902,0.029204472419895267,0.0064338235025072545,0.03434454060892016,-0.014216743561613725,-0.007084715070954315,0.014385677819391067,-0.029391585075471318,0.020806297000160404,-0.0508735870768127,0.043657912216560124,0.08581590790411447,0.05587396835752829,0.02653306606981654,-0.005362667008000542,0.037239946785933675,0.11318152680721826,-0.003993643494571804,-0.029816610212548243
EFNA2,,,,,,,,,,,,,,,,,,0.023327183190783814,,,,,
HBEGF,0.07045624020061861,0.0154139142095779,0.027082496765930195,0.01654538006876045,0.029573964024007558,0.0035775190117542104,0.021176246990685127,-0.017178558428468573,0.00011137727766969952,-0.04835590703792156,-0.0773337272826247,-0.005896565320194069,0.051725641579613235,-0.028669036577376558,-0.031729723924117735,0.051656397417780185,0.02231580076554844,0.024413446030210187,-0.0220543547757002,-0.0551201082928741,-0.15651195792893002,0.044041169596082355,0.12775984208773852
CSF3,0.05090468534387936,,,0.019665208361517576,-0.002927833218924927,0.040504535839613255,,-0.022859595483069185,,,,,,,,,-0.08251946689479203,-0.15365308286376558,,-0.00800842476840431,0.0045073528467016,-0.05470113528265311,
PI3,0.06248541141938968,-0.03828667442264208,,-0.0038914414915614997,-0.0441933296408691,0.014392408679399938,,0.0048959663903669565,,,,,,0.057071972625046645,,,-0.1501070084020187,-0.22960753484161325,-0.0286679360004888,-0.12298974068941937,-0.06862059387310879,-0.06996458706438324,
PCSK1N,-0.005967046322395514,-0.020148189500854022,-0.03225693602051669,0.03261251293884372,0.024525824163402134,-0.0556332699250419,0.04695647690035965,-0.003560603043423492,0.010736960321407179,-0.1331225583682987,0.112132909407127,0.153748217275089,0.041616004056243126,-0.07075990937410667,0.07344308523719616,-0.029130817097620273,-0.005319541759323556,0.04445136635578968,0.054210891898721615,0.11556893097356549,0.2142437803529804,-0.013869656725408032,-0.01177834240617633
NTS,,,,,,0.1407624255714364,0.034356650284145605,-0.02809719266063137,0.03390215637604472,0.04420552732769866,-0.02360317898708011,,,,,,0.022138481798353073,0.04888302977694898,,0.06987549315488092,0.08732855109361325,,
SFRP1,0.1402315340507885,-0.02513785310835318,-0.01706394056857838,,-0.01874701359026165,0.09887580057389685,-0.023115778166710444,0.015922666071324625,-0.018070712461567825,-0.04203719225033108,-0.028357647024766588,0.032868518777784315,0.11175139105952592,0.07262019029869235,-0.10590500494569322,0.024322237409015464,0.11517362485721919,0.042523352461967805,-0.005465930992586295,0.021502266042010786,-0.049371558363879256,-0.02532122225005254,-0.09678185200388606
CXCL13,,,0.016871818448817313,0.04946771797426761,,-0.016695999501569612,,,,,,,,,,,0.0038342259169326823,-0.09538538231498854,,-0.009426388896020642,,-0.003233519333159705,
MICA,-0.043977632945459894,0.0011531463465933888,-0.01810995863148831,0.006788807618161778,-0.048980919696173054,0.024070826414557083,0.00967326318546421,0.06321059358961306,0.015590176817400367,0.04299392488010032,-0.006767242858347372,-0.08181399007103951,0.09246883150486714,0.03272968381352572,0.041154521102476915,0.07212074118532896,0.08547758780086963,0.05523498803908584,0.02819127169675329,0.012076478603681752,0.03959008934811661,0.041091025582589105,0.00605284309057195
TG,-0.026474221751591514,0.013336983789898265,-0.018407016160007488,,-0.0202309978328094,-0.027106488542288535,-0.005017666455792763,-0.00034739543439623417,-0.04083296574932515,-0.04868101352620572,,-0.042583136724703555,-0.03848714212156091,-0.008052310073961629,0.032497912739259505,-0.01362942432673728,0.0361025779850913,0.09468844621412309,,-0.015960371677590363,0.02096261757210424,-0.018261413933087733,
ADA,-0.011250670372505073,-0.0068277490368946255,0.048915487208376865,0.0010797121995974014,0.0025532323616289116,0.011457277302839316,0.060754897604562236,0.10219035271812696,0.011200982908491669,-0.0028341418457579837,-0.0221535913996647,-0.011653433717163814,0.06154751233465419,0.04913672784045253,0.03807361232767554,0.034867440174443154,0.08516577879185863,0.040730514070379364,0.03580203094927532,-0.032496596068257166,-0.02654548451214465,-0.02363653553737471,0.06676368969429053
LAMC3,-0.022063199898872735,0.057510030711344286,0.02786758069276988,0.0019849217941162347,0.023515593484619783,0.03613193455298961,-0.010939864625104668,0.03717848176020686,0.08306771082013242,0.008691432840453327,-0.008669945570531903,-0.024815126991351792,0.038819298277522375,0.06465279262673768,-0.06515594459203118,0.0808734374164479,0.04466870066904485,0.030353254278395466,0.009629911759465058,0.03088847828232214,-0.0869091375427918,0.08440903590696194,0.006142800191735588
CCL7,,-0.007886944839827197,,,0.06389774527188016,0.02141558523597662,,,,,,,,,,,-0.016551132508179547,,,,-0.040924146357401985,-0.09334917855266343,
NGF,-0.00963736366086165,-0.0014909709944138083,,,-0.033514145045650645,-0.012684084086745125,0.08973294997782372,,,,-0.0015886618796928903,,,,0.019664833153057643,0.052071043068875354,0.04338089222162218,0.04334392815120451,,-0.03002241464095789,-0.04612032927889899,0.01914713784453314,
TNFSF15,-0.005913651046398001,,,,-0.016287856634771263,-0.028457959988106907,-0.04172187625979685,,,,,,0.018517891478765192,,-0.10165240563842798,0.0336034150789441,0.0520922111001297,,,0.005927110612760032,-0.02545968735483412,0.020662146538819266,
HMGB1,-0.08724718440882293,-0.05832546404331828,-0.017175682646465545,-0.014935764403951283,0.022601662889194827,-0.004593301821799475,0.08392121353084728,0.012597467161012373,-0.01429858752005192,0.04379886496032639,-0.013146089399117019,0.012024631931283503,-0.05255239605301022,0.0744644938986336,-0.05459513004030772,-0.021119494367694953,-0.03680788091199015,-0.05728685161874315,-0.05604297558517344,-0.09999232699635015,0.07076163911803542,0.08028766925312639,-0.02745700337118384
ITGB3BP,-0.02171621331723779,-0.006517891170186676,-0.008328891564393101,0.03183742161144011,-0.03268186836603492,-0.0014965420313165622,0.013376246738938821,0.05736479978017856,0.02069142184338566,0.0450881788890379,-0.01709907732494162,-0.05560389628538062,0.05924824434257225,0.0255777598729891,0.07676335466807205,0.09436747153296426,0.04930278208884806,0.010354124445976822,0.103735176803441,-0.04193203217697765,0.026134279711130914,0.041997836540205224,-0.026893809136658325
AANAT,-0.02017204607797397,-0.03358544999564607,,,-0.014820285303037162,-0.025642323899079014,,0.05323890115584786,0.008370313384303295,-0.04083123992971819,0.07316191231599126,0.08311428173601135,,0.07310449281430484,,-0.043119255074086746,-0.018610380849580884,0.020717472975081305,0.04381772012321424,,0.03835616501993069,0.06751424336541105,
RELN,-0.05169448011301207,-0.035604960633450734,-0.004637855151406844,0.07000090670168804,0.05540513287947228,0.0935422652397195,0.0022812860962662103,-0.022742909709139215,0.008762900439477334,-0.03940684202107848,-0.012517057668884553,0.05815917313491828,,,-0.059663956754662115,,,,-0.008060361625991911,-0.03739019696604994,,-0.002660843650454061,-0.02174584939911474
IL15,0.027000569650073834,0.015674846830748376,-0.023450256976918542,,-0.0024739487213768035,-0.007581386608905605,-0.03532259257958023,-0.016760054192647388,0.07454153141227794,0.040614412718214456,0.07157476368561178,0.0006844741313380154,-0.030079218015032914,-0.027805637577327038,0.06959745724855834,0.14548914668744783,0.05718544240817641,0.0018036160466014855,-0.040800990964467,0.0244328705190039,0.05998433904888462,0.0709153250597517,
UTS2,,,,,,,,-0.0488078070558842,,,,,0.049847059144666105,0.06597513976652156,,,0.0014400806304787086,,,,,,
BSG,-0.023694969806491887,-0.02110253623424044,0.018883815224329754,-0.010459766816339101,0.018990007933597307,-0.0690504894958586,-0.024599583960515675,0.044643399675359775,-0.06657441162829689,-0.008344132370189782,0.12679166445364767,-0.03270037227999109,0.06115770642543388,-0.16109966398575076,-0.03311254409837385,0.14271284806068069,0.07218895386037655,-0.06457918548553802,0.1255684237789116,-0.06418181796233612,0.026442897222795435,0.10560977792166555,-0.056680190016694235
ADAMTS3,-0.0029314887152514083,-0.031886217735325725,-0.011657142515235574,,0.08050913570149307,0.017697255618527998,0.013064424826185151,0.05398042528416621,-0.038675537180287,0.033302377297386034,0.02436226207654826,0.0010229129998138024,0.10848155423335322,0.04508412881969815,,-0.05163091822909015,0.028185874643835332,0.08331892634211382,0.11556140552351465,0.10413739641844043,0.09802887878922903,0.05199781759404576,
CD34,-0.013950318618900963,0.005086496506861548,0.003040952885071863,-0.008495500444932533,-0.020552344077928275,0.0716918747229876,0.03174519279588783,0.07405349147177233,0.07414619702753557,-0.04946811335607287,-0.018238197203197536,-0.003479327085729188,0.017327281069957463,0.004982189559515166,-0.01975536410947176,0.08625575967474021,0.10692503344869138,0.09134757484641545,0.046288531685910114,0.029979026538333536,-0.04464114853274568,0.05217829894579444,-0.058925004698766006
CCL23,,,,,,,,0.05805128103637197,,,,,0.06068053596360775,,,,,,,,,,
PLAT,0.03335800872567473,0.025415387855456936,-0.019668274177848912,0.0011087017964614785,0.007799407488904538,-0.006870012258929298,-0.01600964319814246,0.06524887036731467,-0.00035967010258594026,0.01362862173098956,0.017020822225290208,-0.02955435822047745,0.016440734621998635,0.04685270817314735,-0.06519809147606527,0.07854124643983426,0.10522836488508776,0.11207334628736532,0.026006522666318668,0.014888113539189144,-0.023484307341153553,0.058859359088725395,0.07460296936351328
NTF3,,,,,,,,,,-0.024913903539484996,,,,,,,0.030000791012180332,0.15134453712104262,,0.07485994487557121,,,
LTA,,,-0.013536577541777717,,0.042361172221106295,,,,0.0029405849767401293,,,0.02728199997798986,,,,,,,,,-0.02637991943109271,,
CKLF,-0.003986782833265915,-0.028494881921010573,-0.003122563005920302,-0.007095131355820005,0.015480989869150906,-0.01863862022631348,0.042217442023277464,0.038396093815635364,0.07239831788557143,0.04538437013425203,-0.05891428675896645,-0.1106091469349858,0.12189230586426884,0.10098834536892051,-0.08560384031811577,0.06340180650203739,0.12717066540764857,0.0640177268637129,0.015782628288712623,-0.0029816786816209075,0.15870599580445832,0.013904820336404777,0.0641895124329668
CD24,-0.04887523231416421,-0.042574072061235195,0.0018646911162889168,-0.011268229705546187,-0.027473439560658394,-0.005366559172716703,-0.006628026821204985,0.01742567010665592,0.11056269759357053,0.21595427766918798,0.06909232970092669,0.07438811125229967,0.17494587388646463,0.08463361453297842,0.10614474598332743,0.09700028962299029,0.05521755106638967,0.10936266454927089,0.06889817517349567,0.13784659041832598,0.032591153310950714,-0.06720528550400344,0.0039290020091886846
HSP90AA1,-0.03867438763652722,-0.027176258912819194,0.01404914091608149,-0.036890189526475325,0.02087236670978542,0.09428346973522081,0.06600806805769824,-0.08937761372787467,0.07057848471110621,-0.053991764797874806,0.15143434716092696,0.11227236649853037,-0.03711685601772187,-0.1357684319331808,-0.04314239178034562,-0.13562313444160748,-0.22271129150200963,-0.2814501321414159,-0.04849248495312768,-0.07494800851576884,-0.09075268136122004,-0.08244448976668635,0.006437643296663132
BMP4,0.034626116327591404,-0.04743606946596018,-0.014349565708536946,0.03764107421823576,0.02039098555491379,-0.04976307174724898,-0.023277873880668345,-0.009028398236719361,-0.015040580924949042,0.031040555692814435,-0.035394287679589666,-0.025555198418831693,0.05631957854382625,-0.035607889771570825,0.04116934586025428,0.066101010725948,0.06868808540861265,0.028592870505494528,0.1107196523531987,0.03085247930455845,0.03811509176938208,-0.030853558224353553,
SCGB3A1,,0.008322047044460778,,-0.03309849532209764,,-0.030536842229114184,0.03894213829935347,,,-0.004288095210368493,0.04571875857699643,-0.016104328726570326,0.10170678796622143,0.09663510562607655,0.032667634010643,,0.0406238019215743,0.12409156971903439,,0.04864284646636311,-0.010282260043699287,0.0055057035482617405,
IGFBP4,-0.06066647833145064,0.003916264031718605,0.029243040609812317,0.038752184399108,0.04133362728238385,0.05229289708622503,-0.007996015104762026,0.12406049726047821,-0.0235290157261608,-0.06745030343998296,-0.01428928827747659,-0.008201730001618179,-0.0590036618050689,-0.08302456789704607,-0.05128583576800051,0.0676475740556472,0.030064804603305354,-0.12779159199335163,0.0008032716136645319,-0.0216532139302878,-0.1440661350238386,0.05568907419788381,0.10785967914557458
RSPO4,0.0597230037617813,,-0.021883423615131556,,0.011366943000586952,-0.004009608707198372,,,0.03776045571765329,-0.05594523097640928,,0.011625533965683171,,,-0.041949505710641745,,,,,0.12771329450144472,0.010070929322783072,0.005834577414319477,
LEFTY2,-0.011677119970530923,0.09628149190248826,0.009943186583756468,0.07227484050425075,0.03366128751321751,-0.016636175146501307,0.04500142528459328,0.14658200297322319,-0.013400681956988389,-0.0144945812287615,0.09346805449955502,-0.02212513902077624,0.13706156748076087,-0.005262805788033411,,0.10233964594746002,0.06232198956822152,0.00494882089507719,0.01978958436035665,0.037780310394233005,0.025909668684192727,0.038701303663855095,
PF4,,-0.02401320674541604,-0.012313357087562047,,0.07698082839773814,,,,,,,,,,,,,-0.045147218595760805,,,0.006570801635068813,-0.04846919431148427,
ANGPTL2,0.009450783251955083,0.018385697350664646,-0.036140909275644784,0.0639688050358332,-0.003488798257191217,-0.03560950855057918,-0.0005462993261120621,0.05591602913655954,0.06116932471726526,0.02149879712144349,-0.05051984815183232,-0.10147297261454172,0.11711651233771579,0.06523600269023005,-0.04219424959071885,-0.00641462270274724,0.13756265681440727,0.17248571375592042,-0.016611136545304005,-0.03772838702372452,-0.07467500161718953,0.06913001740868739,-0.018523588833384737
LRIG2,-0.0072445098205948305,-0.016806023527898097,-0.006212660837677587,0.056690895507384986,0.02368222841650273,-0.03369724602007008,0.03835780485725161,0.025204290422223073,0.021179524532228104,0.06680774064460734,-0.016458279107352865,-0.030012950730591972,0.0002465992382248663,0.07781592037110621,-0.006781796946876784,0.07994259612202581,0.05286025950497752,0.05579631598420895,0.020358892185074095,-0.01290190075268554,0.06560447696727764,0.03060001944054024,0.007784847014790647
ICOSLG,0.02537274298872427,-0.001912888760679041,-0.032185057461591796,-0.05929870747195448,-0.03320998708119964,-0.010122070821125474,-0.004342483963757145,0.005941454912006336,0.002680988105552036,0.005502224870261034,-0.11899745309937512,0.05366716097509309,0.06950075553838782,-0.08974797699357387,-0.07221460696215405,-0.08008439833849326,0.0703186453783014,0.12073669040159576,0.0009213851452868183,0.010766787082455433,0.016324441019882684,-0.10102071310882169,0.012473491685709832
WIF1,-0.005555593071332645,-0.026141979743137027,,0.005800497779763408,,-0.02183493336464794,0.10265204895262352,-0.03342991802257849,0.0011811294791036287,-0.07747233506156102,0.09716664423419717,0.1258559662456985,,,,,,,,-0.031117674677167254,,-0.03721741345427284,0.002449525604776422
NPPC,0.08759283512433799,-0.022599869613650403,,-0.004126470598484355,0.03875046613443933,0.014212932687359627,0.06521284827595253,0.008175289763946257,-0.05294318264671499,0.04613652510640692,0.08537445579427501,-0.06253694027956279,-0.0550839969646971,0.020024732075144713,0.12176317556224459,-0.036019057851975164,0.009279430987974078,0.03019632332933109,0.09882465809486293,-0.05150134010101554,,0.04461869734886709,-0.05113443407521865
LYZ,0.015641996697141104,0.007852650572654342,-0.03716386436474587,0.02634485397679509,0.004671369561838126,0.029426992428533586,0.027513444770736493,0.11009920097467572,0.005546760180140819,0.027063682818944088,-0.1047893577657813,-0.04441694839218412,0.14066770217701977,-0.06922484983633598,-0.08426029330008285,0.04150784740909118,-0.0022110358237819832,0.07665109630130644,-0.06956371408005672,-0.031141395599947552,-0.05775113040704456,-0.0291043146981582,-0.045836293608013355
EREG,,,,-0.029568102362021807,,0.08529592794095735,,,,,0.02208356451064313,,,,,,-0.03354975519635465,-0.04793742387222245,,-0.06586589756424639,-0.038500127303783674,-0.03629215431655969,
SPTAN1,-0.00016177193225963045,-0.012951350248293681,0.028112631291902026,-0.09115314966681384,0.02472473917499114,0.09415499215686372,0.05203036474621741,-0.029716693848004735,0.0496980780769151,0.040762945181220395,0.13651559130688348,0.039449887231099684,0.04251169261368332,0.0029616712835425127,-0.00806773713531988,0.05093378282539133,0.06569116652936709,0.10194784210480363,-0.022617373566575564,0.10253192945439282,0.14774072621131326,-0.041937296766196404,-0.0065133924748930995
PTH2,,,,,,,,,,,,,,,,,,,,0.04971153133396041,,,
LIPC,0.03303341510440647,0.00593124255846567,-0.0185322604988979,,-0.010467119741914341,0.03242218734013081,-0.03313156394200017,0.014288161687449686,0.015101223579623194,,-0.04348645128873702,0.030745859913248713,0.07307150005797051,-0.04924673137596845,0.10143495705295383,0.051094293759793095,,,0.03261529761208,,-0.021065864035752783,0.03304073911126008,
COL8A1,-0.030246029958157696,0.03942882156783911,0.05460441910733354,0.01577770405810608,0.013337880742619683,-0.03360133288073151,-0.011785609763142722,-0.001996046108305262,0.03247650863367975,0.038787174987819646,-0.04543260987570409,-0.0687932962628478,0.10645712599912645,0.004191034253857893,-0.07736394535523082,0.045110570726970285,0.13804636914325025,0.04297774151322212,0.06339809098986454,-0.09652787694759134,-0.12314560267889008,0.017388368148537062,
GSTM2,-0.03875635787553921,-0.04080068484013657,0.0451484919690195,-0.007885645379695161,0.012224967413427807,-0.008909819173250634,-0.02987000830536424,-0.028216208694445966,-0.047417334342383204,-0.04542151259402985,-0.010885132589045358,-0.021592960361306,0.08028027907391536,0.054045180763386796,0.06844317379293632,0.03959687863024832,0.06180057338956477,0.09759320132362359,0.04595107268422246,-0.05705494162061162,0.10796981962669265,0.01668242825774809,
IL4,,,,,,,,,,,,,,0.016404640517176036,,,,,,,,,
SPX,0.024532293972834372,-0.023795791423980178,0.006649819156670218,,0.09150025353858998,0.03972595048065182,0.04203360713972114,0.050814713876499426,0.01853174009384073,0.04822258066505013,0.04789295702514892,0.1167540974365633,-0.059977582806381116,,,0.018682472281369236,0.01371577010529908,0.08470916738233542,0.0009995730104910307,-0.01947572071032802,0.368363208251746,-0.037466724604234954,-0.11269769849791897
MFGE8,-0.006166634566708578,0.037256770695228314,-0.0030429893013668484,-0.04261711109232011,-0.03512483312659714,0.046365599603890716,0.0013072270078280815,0.07208952051779616,-0.005116449956261287,0.01077610689796009,0.03575231535027834,0.020238786884407552,-0.05424699765551926,0.032433392452039356,-0.05495883863908227,0.039840375640068953,0.0075306649220873,0.01764374744284801,0.06158956029127278,-0.04248553986617548,-0.013489367602032003,-0.03588234185064656,-0.05067096725895852
TGFA,0.04790894455024898,0.025917670637786785,0.0197169687325589,-0.009813006541377541,-0.012704563856342133,-0.07988899304159928,0.008571718775764391,0.0593961080151159,-0.01887441690937801,-0.0038891753446247774,-0.03215341709893248,0.04668481822970509,-0.024165384494213064,-0.11445841332425231,0.05542536501499774,-0.03124512777803351,0.07493102780539572,0.09331144635722546,-0.008737406502552069,0.026993422350149985,0.09639630855942438,0.014949784216911219,-0.024629819592191824
