,UKF243,UKF266,UKF275,UKF296,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
DLL3,0.015415837293722989,0.03522914835381283,0.020031353855417367,0.005940842012020344,0.02365267289839225,-0.04713382614843163,0.09712362366747838,0.03807491808181864,-0.01938910506441758
FGF5,,,,,,,0.011851084346484865,0.027645526826577622,
LIN7C,-0.00593599353129455,-0.06275688288560081,0.015482431451504781,0.009538192879680836,-0.03661455518928768,0.023442084204332237,0.04600118321622452,0.03788039669360506,-0.09783603368872863
GDF7,0.03741069331755418,-0.02913587274448146,0.006201757345384163,-0.018877957535601158,-0.008494322631511222,-0.01807263408492343,-0.033544414231475576,0.09569856806051306,
PSPN,-0.060871375851461185,-0.048997803214044684,0.014090813732491119,-0.022279389844640576,-0.03781566717063085,0.007847599125194133,0.06355191288392739,-0.030126122258830813,0.03839227273918617
ANGPT1,0.07994387894260754,-0.0018560300675352476,0.008370145490213914,-0.007734723074438311,-0.03307848134407386,0.03819763435598173,0.03589652367238112,0.08150799487850847,-0.07533531242603772
PNOC,-0.008333887114008478,0.09947138030680738,0.032784815468124076,-0.004716776392991879,,,-0.007151978023908141,-0.02842371973076783,-0.015574309100797596
L1CAM,0.025795485109884497,0.05110525029975566,0.015878746908462537,0.061322963394804864,-0.04069789517298441,-0.007170485712047324,-0.014744099789275987,0.04521730115737894,0.044998497865786406
APOA1,-0.043662589432035936,-0.011479849545076921,-0.014789775605470382,-0.011002007525437096,-0.020599426425440034,0.02510505592849816,0.017629374790723525,-0.01902712880005251,0.043722738205321215
PSEN1,-0.12400086686031823,0.004991276838811974,0.016601451901867396,0.027956129003940657,-0.04868972545627429,0.015581308266343566,0.01656481412366197,0.0578648252952825,-0.02912413976682311
CALM2,0.08785945908402916,0.03315501259639181,0.06479560920380573,-0.03192289467972378,-0.029545424468392836,-0.0955715989046474,0.017264952536512636,0.08705959199981925,0.013350978059547668
CLEC2B,-0.0039827661654142634,-0.01867398031431868,-0.015696370755926937,-0.0035134278289380007,-0.03200950069113941,0.030127570276191208,0.05048334498187288,-0.04653414365979744,-0.03628767516978718
NTNG1,-0.04106338251262165,-0.04412525250441024,0.0014624523133705302,-0.04914742004069086,0.03365102779822669,-0.01506276784216642,-0.0014710510017059046,0.047913089642325254,-0.010074136016732007
LRIG1,0.023613536463417305,0.01548581606905667,-0.01392860376594952,0.02824794455773696,0.05837794295754084,0.0679726487909469,0.013958925818593163,0.09225564647804886,-0.0539825206304002
CPAMD8,,0.00970779431127001,-0.012598375045950724,0.014634672604396918,0.04889849679614382,-0.021965157347528897,-0.007722975027682878,0.08489476980654466,0.08404584395317677
GHRL,,-0.004103666131117105,-0.02208942080640156,-0.01721637069738942,0.05305784720487206,-0.06216498154987581,-0.03382550321445674,-0.027939410590409434,
NPY,0.0007717933512824514,0.08865670018355568,0.02698386841690315,0.06232008318774527,-0.028007112806654376,-0.029767601728505105,-0.02969492559152005,0.10949262877260953,0.11231970204277851
MMP2,0.020972611141351422,-0.016050075595176558,-0.014284311284102636,-0.02934832216692937,0.017933278321746855,-0.01705631494743302,0.08488971552080639,-0.016801922563658245,0.06699403769371669
PPY,,,-0.009207362545308552,,,,0.008915378753034038,0.02716986851862812,
ALKAL2,-0.004280311902458178,-0.009373029722123562,0.01483672747741279,0.044563856520802324,0.0787783452548052,-0.027545076555081732,-0.031639481555087556,0.01842217875409638,-0.015427000134433171
CSF1,0.015509261870049014,-0.03767612705877963,-0.06417770949978045,-0.04872702945878431,-0.027342390005597055,0.003941634220855796,0.0036198311221151353,-0.029556162936846323,0.033934807661213144
SEMA4C,0.0558496141605929,-0.01009768489878914,-0.04374249288876478,0.013176202684555986,-0.013745635565485241,-0.04630344349532141,0.05538698560829583,0.0810448434623634,-0.03619067546577947
BMP8A,,,,,,,-0.0015117394141421464,,
ICAM2,0.024521459901974452,-0.004435941329858637,-0.03492052641452836,0.005767874713209409,0.03943302573846494,-0.011863319657261385,0.029771711126860972,0.0159457502140771,0.031903942858702065
SYTL3,-0.024218816524655313,-0.028015474184949107,0.04908536543487234,-0.03878542732827118,0.01831342856829784,0.10252611328824668,-0.014171073663858658,0.0295578578238614,
IL1A,0.019277240209654985,-0.029135868917085486,-0.05738954657370298,-0.024356671880634475,-0.05595983528471263,0.10796775290580689,0.0360977966252272,0.02286464893732865,-0.060442712273971945
HLA-G,-0.0321459043701316,0.07852092570852712,,,,,,,
PGF,-0.08558148206522247,0.07154684964396366,-0.02091847353952963,0.13619531693132092,0.02309572482782449,0.0413330057570992,0.06857054963472016,0.024311379141896884,0.03317368118224861
LGALS8,-0.03628910703440771,0.03759723407221299,0.027039666927166618,-0.008325132869120734,-0.05552601630841837,-0.026613127138536762,0.022786814612039238,-0.010245453540332645,0.01918124257720594
DKK3,0.13962252558200725,0.0929520805750254,0.0002503177871571825,-0.07188306717184555,0.06555233785025902,0.02502731193112889,0.048982228907666764,0.08075454989105713,0.008679716223303541
COL16A1,0.06569705866954,-0.030141024916987266,0.07745505143078614,0.01602875421199804,0.04555072142039108,-0.030260065106626308,0.014039608185580867,0.04820451926801839,0.03905220956063615
TPH1,-0.02706946784287788,-0.01667523269004943,-0.021294697503419637,,,0.038344946696950946,-0.0034591467723723,0.07205852733586678,-0.030038767631876583
TNC,-0.03669634874187701,-0.016047193120145326,-0.072478157145406,0.020842291167785996,0.013149720556895129,0.033418331777943434,0.05162860847993589,-0.012652402088536624,0.023751827222373994
TNFSF9,-0.004326216311474142,0.08153901737663359,-0.02894367653222922,-0.028756538387314113,-0.04095819727498841,-0.009728422763483844,0.017610374139813277,-0.027907472811860127,0.04179948082018387
C4A,,,-0.010914866468074014,,,0.029761961596276764,-0.028423604407870135,,
CNTN2,0.11919169040464411,-0.07112828927292339,-0.04440540376551533,0.011859543056745256,-0.10141032113202174,-0.06628451684004813,0.052131707975960055,0.07851591152784698,0.00984302728126849
F7,,-0.014482487175253822,,,,,,0.013169587213045033,
LUM,-0.021635630255492838,0.038666484236305615,-0.021725547670312005,-0.040350741491500634,-0.0016565291439650915,-0.028703054734755564,0.012555588172098201,0.01680443375140936,
BTC,,,,0.03988107388943441,,-0.04109140092233535,-0.018288610447237893,-0.027517501219260172,
APOC1,-0.017636282513134198,-0.056775350053487036,0.010475188191652116,0.05907578496716668,0.00020032972031114953,-0.018015446670208993,0.026607285862779814,0.012599632388948474,-0.02637889495312218
PKM,-0.05902821452783507,0.008448340234451152,-0.05220233141889461,-0.003550417478786286,-0.019484927427978842,0.026828693744432884,0.023338436627969535,-0.07057320624230952,0.011200834910293833
TNF,0.001369345043943603,-0.03557941117307621,-0.02490148758604861,0.0535589871551523,-0.03463257576532032,,-0.011148006596681147,-0.012530598940464018,-0.08454464090972288
GNAS,0.017580193126484612,0.10640257805716986,0.022094067390253918,-0.05119424541614942,-0.028584403626864846,0.04330403425511779,0.04781131922340211,0.02663496501987283,-0.065652262854694
BMP8B,0.01956441099645106,-0.01485533968817096,0.04978102680961688,-0.016712590388583085,-0.039447351128698,0.04056295661498149,0.06412681228611027,0.10244426044267778,0.07804546104235034
LIPH,0.013507965456020055,,-0.008800366132091232,,,,-0.017506597241659077,0.0863554310595002,
CCL28,-0.020325197789279048,0.016090130010692497,-0.013551116092811656,-0.01976746544091465,,-0.033103388048816254,-0.016389517665097143,-0.04613141644012793,
PTPN11,-0.03923695913549255,-0.03199729178174259,0.04131657653677001,-0.01942157408193426,0.040771890076676746,-0.0002011360671658314,0.02643961934320755,0.01070605194222268,0.07678470506031033
ADAM12,0.011131036757922935,-0.01507187901478701,-0.02456760070093793,-0.0037781918644224414,0.01626598716900076,0.022969278327305945,0.05720396184342938,0.04664925038598121,
EPO,0.0025070906020621263,,-0.009207362947211745,,-0.028265757855156785,,-0.017428889938078923,,
EDN3,0.014343666455724761,0.034515983208139,-0.01427095846253588,-0.031134676731518665,-0.02165983806361027,0.08075238789350611,-0.03166816612226236,0.029537411854516304,-0.02404760716616886
CCL22,,,0.025497889863826582,,,0.028231110564039295,0.003918396334605067,,
CCL2,0.024336653813578052,-0.018326412346703794,-0.08947943830557954,0.027157464549552066,0.035963335444881554,0.011245544835950803,0.008166084009776376,-0.06107433147840866,-0.06397668955040048
DSCAM,-0.07613786237764757,-0.010887614466505711,0.009142542957314488,0.003295798316883408,0.024982705534787174,0.06134562626497811,-0.00899484895663284,-0.027682951771192846,0.15508710857911398
ANG,-0.05842824866323701,-0.03391010918874893,-0.0396664247144003,0.000468440463983483,0.055246674544981354,0.04320795842327993,0.021830658993717715,0.06006965085706194,
FBLN2,0.05721309241102355,0.015621305489631542,0.035380879885438074,-0.015467160865818185,-0.039001697589948724,0.00894933265851227,-0.005485845099763908,-0.07689627274498854,0.12763030119952035
VTN,0.04001358552174948,-0.016675227237233303,-0.015126663316258194,-0.0038923375697076977,,,-0.014015709112567042,-0.049426303966696575,
VEGFA,-0.10227285645172018,-0.0324581160344251,-0.0561866233379081,0.007605854959143422,-0.03226601278130489,0.014041175717607487,-0.057201864189351914,-0.10500178272794912,-0.00993264759917382
F10,,0.02444571164589,-0.010095674468649498,0.024056315354244864,,-0.004817376255950288,-0.016907760911906274,-0.026532516026306505,
SERPINA1,-0.01665855103345226,0.016619456771174212,-0.021070890377249622,-0.025463538038103996,0.06021006245026628,-0.04459769870702215,0.043809978831331385,-0.050128515448656624,0.04847177507017919
VWF,0.07054574685233127,-0.04657110573887747,-0.045147486006345335,-0.04052515109611883,-0.0009105908862729665,0.004647765755888694,0.03597947908806502,0.07712905623354079,-0.02815860505359009
GDNF,,-0.025955637750099174,,,-0.024139284539303727,,,,0.07190240368513258
VASP,0.04565581363234556,-0.015330327823778139,-0.014942410967546664,0.040399496262579625,0.027650227758864384,-0.022614570723639774,0.06062340889867062,-0.12991213980312202,-0.05661504581867497
ADAM15,-0.003842793260714133,-0.07912786201334483,-0.00022504578283743737,-0.00380396724699209,-0.016438819375022548,-0.03553555460997451,0.023120614804049477,0.04411762854977294,0.09233887413688986
WNT2,0.07690033444241491,-0.027440641988222027,,0.030819338185616985,,,0.06137691755240127,0.007413713556228638,
CALCB,-0.024736356628308056,-0.016902126685708972,,,,,,-0.03498512660567093,
OLFM2,0.11551178693921585,0.021530950124107766,0.004538640557630797,0.02037464908691415,0.021609460581650745,0.018776917314794524,-0.0073767436300152135,0.08001210065887306,0.07216588097607576
MFAP2,0.1179164539529082,0.003173522624929836,-0.011901043700648498,-0.021286168253923106,0.03711145157062964,0.004466562334259433,0.07030109301509763,0.02446383865029262,
HLA-C,-0.0072712200873497924,-0.06577014417844515,0.008088448076507174,0.032481302176907735,0.03789954203323354,-0.0043246489527858185,0.06764704561345629,-0.04820626613937867,-0.00795389118116064
THBS1,-0.04070015247790608,0.03027649658498065,-0.03997480267104973,-0.005042281029382817,0.033567431546704524,-0.003710080488761735,-0.035834204721829396,-0.04252854617122071,-0.010493274424148701
HSPA4,-0.007625809255818957,-0.016833320786871154,0.0015129334564851608,-0.0023926732913794415,0.030760178308769436,-0.006551835502447245,0.05203915105591709,-0.005516380751657937,0.003893618215342254
LMAN1,-0.031573627651739725,-0.0016367912613834581,-0.050688854022625164,0.00927678684178067,-0.024700528407265738,-0.0028989083831956414,-0.03783626992197565,-0.1161876858867975,0.0452371432145364
LYPD3,,-0.02095738763081073,-0.012891048718992739,-0.004384132963321938,-0.030750158306398476,,0.010980035619349925,0.026596642952850847,
APOE,0.037792913025040044,-0.07785854250647033,0.05116881491254218,-0.01291169569711814,0.055034275997957974,0.08450407240111928,0.0220491566962745,0.005124618594704931,0.047290726694638595
SOSTDC1,0.047797605419702086,-0.05038555177780215,0.05677897106203636,-0.03310294934176308,,,-0.029065192792624466,0.06879603522050004,-0.032076495700927264
ANXA1,-0.1118990918624187,0.0033585541332391057,0.010759374203100146,0.03159111377375157,0.02074517713941489,0.02751751405572623,-0.033489291557076035,-0.01458255793982495,0.022180415773269298
WNT2B,0.061548957994016024,-0.04367652910489301,0.005837049445194009,0.01928289786613543,-0.03979267859065531,-0.032261738906574355,-0.03402623034008551,0.08901336841479775,0.07309466431138728
AMH,-0.03857754127136671,-0.030354205467368837,-0.013271947579156035,-0.009033931832335688,0.016443063667437363,-0.033103383827430624,-0.007615764672727598,0.02595562686031929,
GDF10,-0.02306467703496656,-0.03499045433408731,-0.012399691521264439,-0.01334326514199815,,-0.02961416143946161,-0.037268600437650616,-0.007022287479037632,-0.030530586298763696
EFNB3,-0.06441014903655995,0.022666879209639966,-0.02908496212505683,-0.054824059430896924,0.030887945494109944,-0.0047008937285852375,-0.0443772586120649,0.011928605381051373,0.00038693839874688466
LTB,-0.02805110079636218,-0.017347489413853695,-0.016020100129645935,0.04650272837991758,0.0862642199026759,0.07542487952159892,-0.0008609734250802846,-0.037839030207284616,-0.03760093545648318
ANGPT2,0.07630723919949679,-0.012300935952062048,-0.07279823012273254,0.0324246458577291,0.02891264466289824,0.027498405527043496,0.021489952643010127,0.07955124034572625,-0.03723974254857927
NRTN,,,,,0.09033394267382693,-0.029656583526041367,,,0.009550369294556195
ADAM17,-0.00193990467458881,-0.04102965171776379,-0.0242184111405725,0.0074051632830884105,-0.023689421862436676,0.13392513605753337,0.021516811318052505,0.012411095884870247,0.07671393825796247
LRPAP1,-0.03692769362770076,-0.012770252816728871,0.06312187757847776,0.04227890402637498,0.02642458266133149,-0.0225360923639532,0.030129672041303217,0.0656865665026546,0.043427165666285364
NID1,0.061193355900711836,-0.020866264849775815,-0.028637830969154378,0.023213562003537563,0.002432557839133699,0.014159364197512599,0.05092235235480764,0.052873337869389116,0.01849636776788532
MST1,-0.005688431309227629,-0.04662837250780043,0.0029917032555409695,-0.012411968864560936,-0.0401177295393346,0.05082913290064501,0.037666626604025935,0.07983964940673434,0.15674143664297724
DCN,0.08113845405815831,0.0452020036339079,-0.013161285556754823,-0.07788259997758273,0.00647920739240922,0.05161409313898462,-0.027535024176754283,-0.04783767305481543,0.04991103600710841
IGFL2,,,0.038592601325622006,,,,0.023223154369747985,,-0.037022759819029055
COL7A1,-0.025147934285619615,-0.050477241469539115,-0.03369735051583197,-0.04030646308505355,0.06850344686916947,-0.018916067473841953,0.022997796774728647,0.04913345135278836,0.011122866065056023
CALR,0.00594978243224598,-0.02958500635620923,-0.06880847574216459,-0.009906068548273372,-0.013704478514892614,-0.059648922370477524,0.05053922879577034,-0.08899741222479864,0.04914695973185131
PIGA,0.041378350998832567,-0.022027569208732816,-0.026116952012760628,-0.06388360535464946,0.03908377587464666,-0.054189142353462595,0.0031770944441114,-0.015257237542162863,0.02672818994986933
CD200,0.004444558072023457,0.025234774775091208,0.008507861959645483,-0.004215175840877724,0.07776519934862974,0.014542654168025491,0.021377884355030408,0.06366858362138639,0.02445918963664196
GRP,,0.011402580678376793,-0.016946652728107667,0.004038651337774693,,0.001347999697354451,-0.02068050229208669,0.05248539359811762,
CDH1,,0.04367976421597245,0.00018341401440274998,,0.015103916733688431,-0.012892276851389162,0.014390392963333411,0.05507445786837811,-0.0035475370839615945
LPL,-0.008880866176870368,-0.045962719594245895,-0.03865278895040838,0.030321488738175226,-0.038575880696543156,0.013252141748891931,0.03639363934302748,-0.002447238305387106,0.09197301507674412
SEMA5A,0.046390493617927624,-0.04316038571851016,-0.002728973028903762,0.01642729991840489,-0.04356263046579931,-0.013344576282595931,0.04203197642875649,0.11292059868549796,0.15498169751523797
SEMA7A,0.017975690271694406,0.026838757890542218,-0.05138643263293288,0.05765637217882567,0.025817036795066712,0.026124014491847525,0.061215301390972574,0.004232830226258627,0.06842082476827017
SEMA4G,-0.019483749834296505,0.03035623749389443,0.03156154475616112,-0.018720386214860038,-0.022363464828611467,0.07327293684685142,-0.005822177941443319,0.06428612906536453,0.022087637245789857
SEMA3B,-0.013350806550312816,-0.056150127876012625,-0.012407739459115268,0.07391817159429245,0.048471725756069124,-0.028554846518953455,0.007978297886463797,0.05250680923019471,0.04553602423900736
RPH3A,0.024331959587900152,-0.02011231380779001,-0.028718317068552556,-0.04971252813848213,-0.030407156944388978,0.03915012544876466,0.08824478305745947,0.028587908712626838,0.04680027345959794
JAG2,0.034840557891069546,0.03373312225625715,0.07860253239899183,0.013230157612058504,-0.011033745915248952,0.05320774137185039,0.0881472673632922,0.08606873366876179,0.0818634907037185
CGN,-0.046318575940420256,-0.02744065060981105,0.018209475199389837,0.033102766200357375,0.07834609075797064,0.013809515679307603,-0.003565953430410093,-0.011299755542906615,0.03593560557924204
GDF15,0.008926958096560874,0.0008916538228918563,-0.03794720234465995,,0.0039958249385934515,0.05896082340372279,0.08099237323915665,-0.038838334201415525,
SEMA4F,-0.02282498277841431,0.06505003517425902,-0.01837047928488729,-0.011598447977947764,0.06749643481029431,-0.03037537924281981,0.0009632057597067759,0.013198319784765567,-0.07392440279156981
NXPH1,0.044015229302509035,0.008908687517934563,-0.07924407933837935,-0.030718088567204163,0.028126157795713872,-0.03176052748385898,0.024578280884239342,0.06531955858157207,-0.057657365695805
ARF1,0.07623311322846386,0.07737487657131281,0.03328785845246604,-0.015762939657065957,-0.03691162874943414,-0.03186191623612937,0.029634862165624585,-0.019892323209145732,-0.057809373626617
DSC3,,,,,,,0.030107399480060058,,
EBI3,0.116873507228205,0.07278838087587879,0.014980786090188184,0.08408723338004505,-0.058927029193838784,-0.011611163626909251,0.08822454283635504,-0.04716794840670424,-0.051521590436555235
TIMP1,0.00017917948614433989,-0.004170271300724173,-0.06795881917714496,-0.02034738521470817,0.015564749006517671,0.00944377695329618,0.030036875653168246,-0.10749509704282145,-0.0063107301704472905
SEMA3C,0.08219720254035673,0.06797893398409899,0.03540587174208101,0.020533663194308868,-0.06787127417031602,-0.023558855955995845,0.007969326201624162,0.06917980633820936,0.011367164971180763
GNRH2,,,,,,,0.02594070698119984,,
GAS6,-0.004516661923815665,0.009257158554275398,-0.0351386791462325,0.012820783985896424,-0.0717821820401812,0.04914867892129052,0.016070403697771376,0.05931929750455854,0.04616596909841352
MEPE,0.07456684423367355,0.06670211044041822,0.001822314843673397,-0.037165788087714764,,,0.01045183018043079,-0.01947473422313844,0.1125386146562459
SERPINE1,-0.08305570227549146,0.021371095216073818,-0.0850186117391215,-0.01942830808250746,-0.050623829045484986,0.0966972544314323,-0.03089837259137158,-0.09882460316449439,-0.08949824893043264
RSPO2,-0.023520448265657953,0.05410632790814739,0.05368946361533853,-0.023243094763122172,,0.0047007778540623085,0.04198939137045588,0.032167059437333195,0.113860998228748
SHBG,-0.03299714172896002,-0.018623330035255393,-0.018539224762436267,0.019851485036880275,-0.032851692883486286,-0.05531556590342532,0.044851904425972644,-0.05504369856179567,
LGALS3BP,0.06678598472794448,-0.054583426537635864,-0.07549588576306895,-0.03192865094637935,-0.07877739015584294,-0.07636905818111187,0.05565754967235912,-0.02147710240980049,-0.03411324084911445
LAMB1,-0.05784278730667663,-0.03313607727015819,-0.02508913065107582,0.021068349743980534,0.0715238175849628,0.061783236693442226,0.023050386305306602,-0.03303996724687403,-0.0036736805910213867
SPTBN2,0.02303421363420619,-0.008350840309480096,0.04683936658511214,-0.04466347701584557,0.024364462967332808,-0.024329951903006877,0.0077433726840960395,0.11012754334980787,0.08664715561667319
COL1A2,0.06442950200153001,-0.053964229338305615,-0.011361336302310275,0.0065515603209205,0.0459922900910828,0.002297708044167297,0.01787426275845881,-0.03426085402954334,0.06692126699743879
DEFB1,,,-0.00972450423481368,,,,-0.03732475225637972,-0.011360073889107869,
SCT,,,0.08165216145749954,,,,,,
WNT11,,,,-0.01911919721619628,,,0.04764342708955957,0.08436411681361124,
LGALS1,-0.12815983517320134,-0.05627125172258273,-0.033365789812460786,0.02761497854509084,0.012179908464953787,-0.031014592049961136,-0.00861960249083631,-0.06617610415215613,0.040290640242598486
BCAN,0.0793954686114596,-0.06897347922112042,0.07029379754166754,-0.05867690213549304,0.10645411282974115,0.05255329995395669,0.026569876156578364,0.018558333135582073,0.06782294017086637
ANOS1,0.06829593205476955,0.030850254334127695,0.012744849077398493,0.06348924345146223,0.04772702922228925,0.020922730405900546,0.03658531548928745,0.06954120103710214,0.08357552865730503
EDA,-0.035647470808116186,-0.00872256349455447,0.005909794110814452,-0.01380272268339957,0.031151566991080706,-0.02557325531818707,-0.049847842464126386,0.0017926801242327897,0.10137918267727912
FGF22,-0.019585558412414147,-0.02729530686048172,,-0.0242878002837505,-0.02977731620230448,0.0006274048490985167,-0.033403145516644084,0.09039495818557645,-0.053366554360286284
SHANK1,,-0.014741506722129528,0.04925364499317641,0.0067443725709736115,-0.0312271683011921,,-0.018108928439896366,-0.0402266168401939,
RAET1G,,,,,,,0.016688164730898444,0.07815299824002032,
TGFB1,-0.01492658976578066,,0.033385096611955135,-0.004442911015000964,0.031480995505243685,0.033912749023035864,0.04815453810435539,0.031636149984097084,0.04319613223851679
MSTN,-0.03424107203886375,-0.01700092982610796,9.052373375626721e-05,0.054784211537652346,0.10932208340448575,-0.003361434692942935,0.022311519738237175,0.0941434784842888,0.3374939572572901
WNT4,0.041680910877671014,-0.030087051088278156,0.02709708566947448,-0.01561717855557976,-0.024724177674677206,0.015600314888850943,-0.011595644740068047,-0.021803427990818882,-0.03462675845272275
TNFSF4,-0.020540298202940337,-0.01799602998588806,0.026027947192901284,0.027688316461370148,-0.0007067221556874601,0.0766869090491392,0.02329656383489975,0.0115938026332232,-0.04038699494864894
NTN1,-0.02762969625164359,-0.044688357063927875,0.048339333398797306,0.03247397179578933,-0.008343175754205989,0.04839970927104526,0.09881809111509551,-0.02531320458653854,0.10298342513776493
CXCL12,0.03171676159781175,0.03041926737864491,0.054041730297237606,-0.017684767248577402,0.13953331336216715,-0.014788412853160949,0.04221815075236338,-0.07023867860677217,0.07076197845789181
GNRH1,-0.0306090378750619,0.00914417887110633,-0.020730051526669836,0.026646164136991987,-0.031931610206428235,-0.03267893662294097,-0.02927839068454278,0.041744243504565605,
FGF8,,0.08736728663937654,,,,,,,
RIMS1,0.07950471591733493,0.039266410337115566,0.007858836626554832,-0.018508022000108537,-0.02164759894551909,-0.012533048021018829,0.005959888357338173,0.05115051396830456,0.15889921065983734
FGF14,-0.023308447075918354,0.02887919104266031,-0.05149328637059703,-0.014262411124790642,-0.04637233279043245,-0.0023660081027046674,0.044027608037177146,0.05051426879232829,0.07183672134957032
IGF1,0.04424981664024,-0.016219893907607877,-0.010830294016063799,0.04526474603789271,0.06682100546962434,-0.01787001924028789,0.03795583631419238,-0.035293063659823494,0.027079093339411244
TNFSF10,-0.07935440119918545,-0.042668808737824235,0.06471864087354043,0.015274168953631845,0.05047028300125648,-0.03959496451137026,0.023780325133370195,0.05602397596084597,0.0801565193246539
GDF5,-0.024831252841536516,-0.01734749615126637,,-0.024287800642079378,-0.024139271058618596,-0.01000686234858253,0.01502422129257945,-0.06021422780887686,
CHAD,,-0.029682543710638727,,-0.020410396638777834,,-0.03633430672242366,,,-0.04553172129040789
RGMA,-0.0024970496357007302,-0.0072252780831291415,0.08557330684694496,0.05173222299655875,0.022307307047186406,0.04392706087726515,0.04831867574039631,0.05391887470270635,0.10210830185996315
CLEC3A,,,,0.005353288722106514,,,,,
WNT16,-0.00513171077596175,-0.02020714565363859,-0.015374947603338312,0.05812012560253628,,-0.03001600657539793,-0.018349914480569145,0.03300890547156674,
CX3CL1,0.0026773117942548693,0.02785644150910289,-0.016245310645537855,-0.00820311421701966,0.08313717078029115,0.09052440512662584,0.06089609596047428,-0.06556524708565133,0.06137000169543339
FGF1,0.04398863955431335,-0.010019098208514479,0.026635177223542042,-0.017655056219417452,-0.009969306229836277,0.025655388856474358,0.01301185554126366,0.0724125866919233,0.012888911721116957
ALOX5AP,0.032403545837245515,0.004342392514439974,0.05492626818738519,0.018038841307302787,0.017378023944740736,0.04014724074127258,-0.00882942302258668,-0.05984725758698179,0.04740211572364214
IL1RN,-0.05963698398015274,-0.020585407212608844,-0.02418029358201908,,-0.03307844439740706,,-0.022110681275299412,-0.05271994210938552,
FGF23,,,,,,,,,0.05071023136359031
NPW,0.048897895504499474,-0.021323392689207753,-0.012399692689873135,,-0.03634418538553553,0.027150440101574653,0.016340958981799603,0.026291103642437388,0.13456331355557288
CXCL9,-0.03464760670765734,,-0.012557170230006607,-0.0005516888927700257,-0.008725551357173615,-0.01321129373939473,0.012902462502391231,0.02642127592704333,
ANGPTL4,-0.10798216579202545,0.026644400012107338,-0.00462881872507449,0.07585845001239631,-0.028163772985541135,0.0604880301602246,0.04557442148057885,-0.09840944944307622,0.025629862452671494
UCN2,,,-0.014004994753867824,,,,,,
OBP2A,,,,,,,-0.019577205116071195,,
COL4A3,-0.03643146934658812,,0.044034581974435064,0.03137535506812328,,-0.018676348619726835,-0.03166816807711902,0.006889337436109695,
NRG3,-0.02111480405868645,0.06079403948309064,-0.003900453078174684,0.07356911971678783,0.0022143602575924637,0.004513644979769526,0.021646777480605915,0.04647966125828662,-0.012610774989227344
IL23A,-0.02616191207571741,,,,,,0.016337177585932224,-0.04201657256914128,
COLQ,0.004825137818350516,-0.02370615144173965,-0.005889124586763675,0.032702433839695705,-0.015288130827058197,0.12166338538274209,0.019201439063585412,0.004920954143831768,0.18672955643944983
TNFSF12,-0.04219923433400485,-0.00224191497218021,0.06019891995621002,0.08674000834301482,0.005811832095198954,0.026365066032302854,0.0286543542134932,0.06732577408624227,0.05920268267146124
DKK2,-0.019762253538179085,0.03326627759433689,0.005243225952477982,0.0180983123754414,-0.020998842907462175,,-0.023339344149629362,0.05557132808542311,
FYN,-0.006784739517060152,-0.012352806855949127,-0.007006700149981804,-0.025107198673569604,-0.07217343665895119,0.01381471503066588,0.008168413345433395,0.08659331164138331,0.048545658229999344
ACE,0.07085674418851284,-0.046178320922685714,-0.024260655892807195,-0.014208246763600328,0.07330404266081735,0.03569099592098833,0.060434096278552146,0.039479465248846025,0.10528888814061788
IL18,-0.012544145079303902,-0.0359866588022896,-0.044666979932264414,0.01897402405806811,0.03627944920119013,-0.015206880408525456,0.014417680861501567,-0.02346202376413424,-0.0022355381455483807
PPBP,,,,,,0.0619796922231204,,-0.006359364748128795,
CCL27,-0.05240317188468656,,-0.020087396417283666,-0.01721637069738942,-0.037792632586641096,-0.0041451873409727785,0.04979721955887342,0.014422899010442173,
SERPING1,-0.029934745771422626,-0.024686858865517875,0.05105212237170249,0.02397571997003482,0.029388611991278978,0.01617441886205245,0.03439823807619412,-0.06473164237764997,0.01272954006565838
AZGP1,0.04311981515345354,-0.034754738400763444,-0.06420277481300608,-0.033219098127909706,0.05219305341716392,-0.05109544967820005,-0.012314080047492173,-0.026082789490454228,0.047113852953581926
INHA,0.1271867057939387,0.0414971854675469,0.05781717341763851,-0.003930655316126443,-0.03075017823615533,-0.03352283716748392,0.043781086622833545,0.07120960085968639,0.18968938590047488
SEMA3G,0.09373764774544671,0.006113800958187329,0.014923822373195606,0.004818212442628528,-0.037792606888754174,0.06663355680332499,0.05013586107672113,-0.055543306832746914,
COL6A1,-0.05508079567509909,-0.017727909667960597,-0.01020449926877744,-0.01629411777480957,-0.04177127757354801,0.06505047244789694,0.02855482737633149,-0.07781490216722513,-0.045347480197771475
FGF17,0.02394485699877219,-0.0026906883649843315,-0.020346478540774926,-0.03362329638909411,,,0.026632939482472247,-0.03382875311769461,0.04956412975744497
TNFSF8,-0.01829012566755169,,-0.011465950969009058,,,0.003331346106789221,-0.014291773723272616,-0.013945062819705348,
FGF20,,-0.017996035667239067,-0.003072168344536226,0.006522851065958548,-0.020661153318577843,0.02794875466682638,0.035882804635880096,0.05926669502554586,
ICAM3,-0.05329662038957039,0.07049952331241498,-0.01914283463640142,0.004633367501227359,0.026962972732997807,-0.07492729331507327,0.03486218307888438,0.020317365718806345,-0.04602066105723558
