,UKF251,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
SFRP1,0.0010463481458832613,0.00979632484743075,0.08023032601200586,-0.02931289660895944,0.011501969132116709,0.09070590450719858,-0.009503321787343531,-0.03502715052875724,0.02938238269678475,-0.016831999121103957,0.015216915304085931,0.05618365820422524,0.0004479578262222919,-0.002371556920630024,-0.026039445910799965,0.021430946176678272,0.10859024547865648,-0.05239523061626342
CXCL13,-0.04410351045209787,-0.014534172644653455,,,,,0.020567233615190257,,,,,,-0.014622822291676411,-0.03760516534701213,,0.031664075759579774,,-0.03406565653024021
MICA,-0.047842786163706505,0.00036365682032727753,-0.02323745754262213,0.01709719286757565,-0.022050861549828386,-0.07117151784449596,0.001236147587656439,0.018780098780008674,0.10321810848199922,-0.08432275059841231,0.08438163580142176,0.030230891207828584,0.042700746267970074,-0.001210523988571416,-0.042031185815769846,-0.00015447946696968176,0.10498728091004192,0.008832193030963938
TG,-0.011971530695109962,-0.031105978998050326,-0.02223863096440978,0.06651723228592774,-0.01650320779207798,,0.028889118038304584,-0.006891409250803899,0.018717572529431552,0.027047925758816222,-0.00764613364202503,0.04011079948766889,-0.017430119575721367,-0.02196170573103182,,-0.021507633323910428,0.012718656909803443,0.042734632172069284
ADA,-0.007090466912617125,-0.027304546628747633,0.1358951861105939,0.05239466077933816,-0.032114792390177026,0.08338895605247335,0.07474236705285191,0.04656772959593938,0.037846233484145016,-0.07254215023082144,0.04890361875582847,0.049488481388662284,0.07515589820686454,0.018382884573344964,0.08812999457723338,0.052861195907338905,0.2195657893797003,-0.0278886067994501
LAMC3,0.0017131543834643646,0.022371515991772943,0.11331344778417074,0.08265192691026105,0.03365718721044849,0.05990492398116069,0.05262695227438463,0.028021903243308468,0.05269934822484292,-0.023049078945667496,-0.08566955537213275,-0.006510069858968994,0.09158906881355211,0.03754873215878067,0.02172208262802853,0.048509546518710756,0.20658832836180105,0.0937216917748953
CCL7,,-0.019269629524560523,,,,,,,,,,,-0.01966038146552341,,,,-0.018282697721672313,-0.016588858805942738
NGF,,0.016051352909590866,-0.021221618719456506,,,-0.03838230047631242,0.1651027853429393,,,,-0.06339329983473303,-0.055794431413692544,-0.022706166660139127,0.09759153690812328,,0.08044546136400836,0.019471954726740712,-0.003345635516262139
TNFSF15,,-0.014267168309988497,0.15041130396534003,,,,-0.017399476457919463,,0.0760294597986891,,-0.004242122926301348,0.019418621172659887,0.02723470140191043,,,-0.01622797288601003,0.09854030260529308,-0.04648053163108559
HMGB1,0.023459822300429756,0.04957562450096344,0.018521881607346344,0.13841767841910035,-0.04773998708669046,0.07382086343551546,0.05404371947621823,0.037294013937548956,-0.06564020088601526,-0.09005488468647839,-0.09718601742892789,-0.0012263828347158685,0.010764932110109416,-0.0017983814146288152,-0.024722214528354627,0.019000104961843792,-0.05839598177772996,0.022049569663363845
ITGB3BP,0.009584169978669649,0.00804645119319052,0.10949033286077296,0.049934568981293816,-0.01184570269471696,0.015022973181242549,0.004883017331614296,0.12007002481162203,0.05105389914372353,-0.04707910950855828,0.03357455277582045,0.017815569054708127,-0.023926010202145003,-0.00035620818974769824,0.03908012800247836,-0.03533838280538376,0.057895054052602396,-0.010691013457015518
AANAT,,0.015062128818529412,,-0.013315041952012437,0.1343614562861721,0.0223219347001879,,0.023967489618428227,,-0.07714034062134024,,-0.039104825186278044,-0.01724770201536963,0.06154144661643014,0.10520373220362073,,0.007909448836476665,0.056002668349865434
RELN,-3.388408658972266e-05,-0.019967574841563567,-0.011268575357944054,-0.03907051081538247,-0.01465011468111946,-0.05731309483701848,,-0.016242795400026832,,,0.0636951420224204,,,,-0.026096758394895975,0.11494197460224026,,-0.07130022889216417
IL15,0.030045219614332402,0.0015908973926161136,0.06200238520710596,0.04746356159852969,0.03471499381987266,-0.017493458085680688,0.03615954002690129,-0.029477876803018836,0.05923418651496682,0.00029085409132791296,0.13639183205549818,-0.010151853428736441,0.10952566030589612,-0.035709884590988054,-0.04704766874431645,-0.03958502036687848,0.13642393913863352,0.07368082470362264
UTS2,,,,-0.03474998395365711,,,,,-0.026173625756843243,0.033920653109514746,,,-0.01468768058380147,,,,,
BSG,-0.02723463984400826,-0.009589307206969749,0.0357362180421062,-0.031603518681580005,0.006231516179985436,0.016529512707530523,-0.01347439433640702,0.0582020882316067,0.10484006203706847,0.06881743152749152,0.04138843417165961,-0.039351511350880365,-0.04551700643830212,-0.013637088227606176,0.07480688647323315,0.01412669732379153,0.09289909545638993,0.04798261116327458
ADAMTS3,0.02834290704549872,0.009661809006669894,-0.004174203729314442,0.03536332236901351,-0.02315943904701496,-0.039785723469096645,0.057879524761974235,0.010954076694758976,0.041038376281368784,-0.007642576935965329,,0.07935558524076794,0.06266715987244352,0.014299087347277702,-0.026340561470777905,0.02365529021129169,0.0792644937932117,0.036876853699430515
CD34,-0.014386942248703143,0.05097252468471111,0.07052576456640733,0.042672787859866855,-0.020887704188796423,0.015188209092846445,0.16379349210874108,-0.05775675853799491,0.05830445705432914,0.01011215126893286,-0.03997118230007804,-0.001258328694412388,0.05220575787589333,-0.006150259840203899,0.014105273402892877,0.02211299532906319,0.18485276681895374,-0.00463526848063983
CCL23,,,,0.03481091536021107,,,,,-0.05078378946425337,,,,,,,,,
PLAT,0.022704897926950077,0.017231031270801642,0.10131362836594338,0.03055482937542851,0.058242209449127204,-0.049494117292002024,0.05729036125257273,0.05231306249233549,0.05354835015567067,0.05915628035267156,-0.09891477246852394,-0.013055074954837811,-0.017129739956655003,0.11443326551308969,0.07687731702444844,-0.026076209459485546,0.14454671805432456,0.05848461780990679
NTF3,,,,,,,-0.03706191680442169,,,,,,-0.04562642090873658,0.09524976384950522,,0.01165771690988074,,
LTA,-0.018239019931243397,,,,-0.014293844976628051,,,-0.017377044973635004,,,,,,,,,0.013398582104321266,
CKLF,0.023718796350848743,0.007815178018651546,0.03195369799531925,0.08518488410111293,0.023088535247979065,0.0635936922054109,-0.02584639952329134,0.0680513072698737,0.07798164235350317,-0.07677229466593533,-0.016916869419521006,0.046349159040882514,0.06805974695133855,0.07036267810940958,-0.022758837795513423,-0.003745062140910674,0.04558762042508425,0.07890359742457002
APELA,,,,,,,-0.03207500233747574,,,,,,,,,,,
CD24,-0.006753322158666675,-0.0238390676246132,0.052577885636625625,0.08343588187398572,-0.010797267894438573,0.14801112309655312,0.08500927936238575,0.04672263979810221,0.04071383106563478,0.04517203312259402,0.11570476122410725,-0.0020956766662856576,0.02579367715816161,0.06769447539067255,0.021998777282965128,0.019475026993350526,-0.05981625724515125,-0.02182634326124509
HSP90AA1,0.014964054511610937,0.04626177458441851,-0.0806786976249805,-0.08029640147649726,0.0011434504036847348,-0.11587233427233778,-0.04922237239944402,-0.07480584689077267,0.01609385103876655,0.057664422106837254,-0.07974208892844999,-0.0065472104212846525,-0.11501622939700963,-0.1079822299425354,-0.013169869649585263,0.004998722804522101,-0.20574429566272912,0.02138728692286256
BMP4,-0.01933443029857021,-0.02494831395281837,0.034844076727085574,-0.0304123275156973,-0.026870564761779205,0.12043770935606775,-0.00292379428059992,0.02957868761052769,0.12319586242820492,0.11564641111879544,-0.026358090081877204,0.010597366396194702,0.09000039201773177,-0.00439693719990368,0.056301350412868836,-0.007299227240207017,0.09469394119385474,0.10377342259672144
SCGB3A1,,-0.015309399124899058,0.007649758948052931,,,0.09384713784814748,0.01553583589027623,-0.02056927514361012,0.001086306064468977,0.04061712495480681,-0.04464149748880065,,-0.029923931730885964,-0.028017891447947366,,0.013480400121429434,0.21716248902561944,-0.04047198252979054
IGFBP4,-0.008574278005752802,0.001029915344607109,0.1317057561838232,0.01657573408667955,0.01855220128113762,0.13177255062383156,0.1409957292708569,0.062467753268669955,0.024387753794995304,-0.0329843701707228,0.10565638804602752,0.04086744907996507,0.09853745202511613,-0.0820814214207117,0.02810401415655426,-0.009621804466684558,0.22953835648640797,0.06292355635026084
RSPO4,0.004753147932144473,-0.017669535212003304,,,-0.016624611894951305,,,0.05408126093741924,,,-0.04081812315242913,,,,,-0.02269577107706986,-0.05840631300636899,-0.0005105347660732746
LEFTY2,-0.0005292402845379027,-0.02742585000948483,0.05254205787686318,0.07266255225335333,-0.012561061520079205,0.005378187270044007,-0.0196734116081888,-0.026746809923015143,0.0006468066941664708,0.043048623600123244,,-0.007516957066062451,-0.016689437501843856,0.00697437680360493,0.05798836814063705,-0.01801592924482157,0.10829843526998485,-0.0046274708882706305
PF4,0.003292887507969274,,,,,,,,,,,,,-0.013415302945233356,,,0.021024354098072455,-0.005070379449655306
ANGPTL2,0.021522281217944136,-0.01895002625511322,0.12636543838907358,0.01806013540103657,-0.02592510591409504,0.16796402649818798,-0.023494009326861336,0.08138057937315642,0.13662714722066288,-0.027014356497479887,0.0181927838908819,0.0598404535853582,0.1121840590995809,0.06782291786058653,0.0055300588131667805,-0.05284886989079981,0.15953179684948005,0.007312075857032917
LRIG2,-0.011201323006194981,0.022773985066106308,0.032170603196678645,0.013439633413827132,0.0010476909705846905,0.051246747281490916,0.05148398348550712,0.03589656307034701,0.038139927020054476,0.016361561902720746,-0.04270822643344689,0.01884139305900811,0.031311856221581794,0.020325553988007988,0.08017374030759505,0.020415619876539694,0.10150492921803982,-0.01290390078917914
ICOSLG,0.052009146154073316,0.031389453428325054,0.09130469529236115,0.03396789914357966,-0.006095783776403466,0.10065297593782561,0.06666478502344474,0.06901283175211852,0.030064207896050667,0.01488285947498795,-0.03805075698725818,-0.005718703893818049,0.04901502547591246,0.08559229096481316,0.03497818014131639,-0.03559176884014451,0.16853200520966885,0.0339732771688569
WIF1,,0.06793008494533588,-0.07990281598190123,-0.04901631474383288,0.07375810553048004,-0.067217875803967,,-0.03344947556886866,,,,,,,,-0.021097917571782837,,0.0002698067698257423
NPPC,,-0.018699057974210023,-0.020164946783464862,0.00880922738828123,-0.025024950138254443,-0.05569675888200195,,0.06120347801140524,-0.009012188411164386,-0.034960962769295216,0.21835314349688692,-0.0468239571959562,-0.014729129951922972,-0.025382652534365703,-0.020918387005891853,0.027595249170700626,,-0.004135524289585492
LYZ,-0.029051684357637646,0.025067328043233694,0.026984365725373737,0.07020910531890949,-0.034201581318765106,0.14698398717356512,-0.013027458235206239,0.03851863893852865,0.021596678213068505,0.0310416589467265,-0.006446641091973434,0.001134282475541576,-0.028867139137849718,0.05355882536955549,-0.0610807423924281,0.00890698136483417,0.0476601406530061,0.019441958183021045
EREG,,0.0839780727521893,,,,-0.025366456772042932,-0.023004984256328295,,,,,,-0.01759472250132742,0.005846160161171564,,-0.02826796552879047,-0.00275977437456075,0.1442502380779407
SPTAN1,0.013930970732753598,0.045815761882568494,-0.0012911316285089682,-0.02223348437553602,-0.05027475774433781,-0.11986532972929727,0.044339982002473466,-0.04548932984159827,-0.042112794516323465,0.04151525724984771,-0.051302185399824694,-0.018829248415252638,-0.03937587622152418,0.06176300824952429,-0.048549183965887505,0.049009896515529075,0.014068369548528139,0.08521416629679732
PTH2,,,,,,,,,,,,,,,,0.02777010129218329,,
LIPC,0.06769984589668547,-0.017107018324338284,-0.0018580489177153752,0.021962398951617307,0.007923562428132327,-0.03797587120258431,-0.028764777606447526,0.06803559429696572,-0.032117586565632655,-0.06662978439035311,-0.01600405676028401,0.042050566185142746,,,-0.0445256290574138,,0.025323371888264425,-0.013718520469223327
COL8A1,0.021217403103621756,-0.014014944672101909,0.08568200207915153,-0.006827205693412067,0.027556804830825357,0.044977718488712105,-0.0673228911812738,0.03889503747276438,-0.009305145247080628,0.020142786699788997,-0.06404587342278588,0.0737878075422506,0.01995639821581872,0.07414633538388368,-0.027694771833833492,0.059512010525818795,-0.019403738999898553,-0.01601059773988451
GSTM2,0.0628260102718592,0.019124966836284618,0.08194250522068243,-0.0034591157557802635,0.006617464841992304,0.038398808849602895,-0.012518039983411118,0.006113665188449763,0.13299649836247848,0.01876980702108035,0.14925798126349935,-0.006568104589970883,-0.0473020106719029,0.042258832093657106,0.01692932671205079,0.04378964955952893,0.0006738948182530897,0.048629976173872776
IL4,,,,,,,,,,0.06620500016817335,,,,,,,,
SPX,-0.0016544288860007262,0.033171331199416926,0.005677008277545435,0.010258760837895632,-0.01955652433392397,-0.06827423486077659,,0.0001561031561219505,-0.018212433282157752,,,0.0737045578382285,0.024486620410784744,-0.016656813331575065,-0.08001553040298859,-0.027983417663076292,0.03142775145540002,-0.0007835522270600845
MFGE8,-0.027789177454332473,-0.015551734359960953,0.08003767774027885,0.07444758988653824,-0.01866336746223135,-0.00418670425956392,-0.0026283379034406375,0.004873512227593884,0.07757653493439881,0.0498682140140558,-0.0012218008266895349,0.03431539165240135,0.04215728623660728,-0.004000073691775815,-0.003053458005284456,0.01784115503388375,0.2417139833925074,0.004780489122048183
TGFA,0.047848318045133856,-0.012874829145632007,0.05654376343345493,-0.014850663755713846,0.012604480457071299,0.13744299345635233,0.018008988481171044,0.02038828298890186,0.03675452541238347,0.08138946790863356,-0.026066072891879163,0.05086259306988376,0.04542581851592622,0.07105228593920454,0.04058804402616991,-0.03753184985163422,0.04671831360461684,0.008231398463887062
SLIT2,-0.01135193484783636,-0.0012599987211083697,0.03930399191144693,-0.00935966035636186,-0.03567770564554421,-0.03289990834956935,0.050701136287340784,-0.05612319582372339,0.028036367195817348,0.05183789970548075,-0.03399154733037962,-0.021434425652879556,-0.029446760969481983,-0.02222587205071494,0.0324125691551347,0.0015229551589896592,-0.008814649465318593,0.00983148131804756
PLTP,-0.003524360374158744,-0.014599965544449608,0.026366578320173365,0.01348650826774248,0.012578548851406664,0.13797193662433044,0.06366167454148558,0.05349150781618737,-0.049644428848442806,0.08263998070971701,0.03588814518557648,0.007769025106227335,0.01638931489797171,-0.057998966203502596,0.02571487621627497,0.05363215869364647,0.02435287644895754,0.03502735186063752
APOD,-0.014926505083096916,0.004526800800709002,0.036772148626979605,0.0855066471152074,-0.008970191430109247,0.0587963874202928,-0.009817041599338381,-0.055478909500700536,-0.10029475811869451,-0.014923833777235523,-0.09618823445941199,0.07400691210837189,0.05968991671175391,0.09956793978525032,0.014718875986944626,-0.012797206729614334,-0.13192531785437697,0.12078910650501178
B2M,0.007171082869425487,-0.015678130275654383,0.12135485756951746,0.06977534263844165,0.018147052887273953,0.1663319589552969,0.10931917870369895,0.07407780621932115,0.050164368323923514,-0.013953535080282855,-0.012360582347862779,0.11713976585381322,0.05615166155699766,0.025066544438992443,0.00813961927152262,0.013089578917855811,0.08933344754406328,0.06625963048670294
OMG,0.007521522632498228,-0.020659586201915724,-0.020084076599664605,0.02203979036724306,-0.060443687764290356,-4.73804846485849e-05,-0.014569182927902704,-0.1029283569833655,0.007558358719982472,0.06948465005249274,-0.046881260742192545,0.09742390731066966,0.03204574528882825,0.07561945734265901,0.004287440524656218,-0.0036952130908467565,0.0610617532141226,0.001056813027393696
CXCL3,-0.03410924479977325,0.016397000925296574,,-0.017482013589601154,-0.0027333241288513706,0.028917190014704566,0.08001123293002982,-0.021229411961014754,-0.027911957891966165,0.07162970449884994,,,-0.06602158298069767,-0.0408887827865977,-0.025141388705240336,0.013687628883570807,-0.00142878881339522,-0.08223154207997856
CXCL10,-0.011571698343989136,0.01989148061215503,0.0496242121821956,0.046399241971690354,0.03754329878027276,-0.003184818941549318,-0.019852004226305932,0.038144639735743016,-0.001195521546634893,-0.039589797315937814,-0.04887673405075477,0.1034781124780448,-0.020301866046168123,0.07155817708532032,-0.02152004903733381,-0.018378701080668077,0.03739238277416591,0.05922685083148594
RSPO3,,0.06775361293673265,-0.010281632065917241,-0.021864004906994926,0.021251289629343768,-0.010991536876334555,,-0.02218432634242455,,,,,-0.034611524694878736,0.011137881463975204,,0.03525920099268614,-0.030976495987026703,-0.006929500921286065
CORT,0.016353091609936417,-0.0031504207726183267,-0.015415507811757356,-0.037840558993375524,-0.022048231014214294,0.09166244220446981,,0.011048254016768747,,,,,0.057135919952972895,-0.014038432684604724,,-0.03774611118449695,,
NCAN,0.016972205250194473,0.03837645555177955,0.023358100759809222,0.05205982501434931,0.010874501638745357,-0.09682516474803421,,0.08837645165003001,-0.006410196639683785,0.10737947661530226,-0.09122069294008157,-0.04820467292971754,0.050813366571810334,0.1137439676329315,0.02015410094434837,-0.04086062987387174,0.059224349963628464,0.05803718102510031
PRG4,,0.13950160200884465,,0.0009951824015940528,0.04342940821112056,,,-0.02593714469871849,,,,,-0.0017416974317144712,0.01794589424631249,,-0.017698572799820983,-0.040024603236471286,-0.03525630278777302
ZG16B,-0.01996441262898332,,,-0.020448955472373593,0.013052654310484952,,-0.025952802917351723,,,,,-0.043471473650372634,,,,,0.05694533276075377,0.0016585585949663063
TGM2,0.04871136043252573,0.016621109957541826,0.03669086575197933,0.009917807802928016,0.03155509524688196,0.023536945596246157,0.038329289136549476,-0.023376013150120317,0.03636679267389119,0.03404181910797405,-0.04588854173171693,-0.01135141268861429,0.023096902682622496,-0.011287468408298513,-0.009594838990201967,-0.005485128066928284,0.10907535939549173,0.046352193484929805
VEGFC,0.06708460610242332,0.057582004697954665,0.03347330484517441,0.10017497957791181,-0.030583638542248062,0.06015023637998192,0.02159459510425969,-0.02646989001608503,0.14871804242760062,-0.0721990205553053,-0.052603450629128,-0.01890850667355065,-0.007813106790806164,-0.02812790267653325,-0.06170227854460907,-0.03873525190287571,-0.0012613465057341221,-0.06252110384793816
WNT6,-0.018463023330734716,-0.016877331151929825,0.1184104802813048,0.022708305113182732,-0.025276284006057963,,-0.029020538672020885,0.06525926906914674,,-0.036355683443380374,,0.14043709132869858,-0.014251023818132863,0.05080668427853484,,-0.03012099214671132,0.02250058349870617,-0.022328920261311544
NRG4,,0.0031210229304025716,-0.023022406974499626,0.02646391724029367,0.04300477800452415,-0.007606475706616454,,-0.03088021413069559,,,-0.032577696556338895,,,,-0.013751443940775964,-0.02997035456468232,-0.04118697657254915,0.030475744482249573
PMCH,,,,,-0.016624611092634217,,,,,,,,0.11158653917041537,-0.01969667210442299,,-0.01725569275319605,0.08828494117921115,0.01592613335518667
COL9A1,-0.01389272869480193,0.01685538622659978,0.06406261986486306,0.03553265260979751,-0.02042596034624165,-0.03893681034910004,,0.051801748484170074,0.0031816361434392646,0.015606052114925382,-0.007880042640267003,-0.005565582505378281,0.00525674598535826,0.04578654487081174,0.06582102744114147,-0.0012098056310410475,0.09966152099370826,0.052529844230320116
GDF11,-0.003432237136582351,-0.009799231602447679,0.07269211107306803,0.09019292553823237,0.01016393168586544,-0.028598271392713204,0.08208717704217898,0.04114888696929643,0.038534666258559266,-0.003735350435099558,-0.07607601550658369,0.07998676183284362,0.06065123219026373,0.005770884007645249,-0.0019748927952066547,-0.011956055571100393,0.12156833297497235,0.010138982262802859
RAET1E,,,,,,,,,,,,,,,,,0.10474984389301405,
IL24,,,,,,,-0.016365748673944667,,,,,,-0.014899159713975573,-0.01320140276036241,,,,-0.037540508227200176
