,ZH1007nec,ZH916bulk
NCAN,-0.18362260797296712,-0.07227051958795148
PRG4,,0.005589040137286114
ZG16B,,0.0365597362570916
TGM2,0.18462996425152553,-0.05585811120100246
VEGFC,0.061654484110853135,-0.04623742983162527
WNT6,-0.04692517081358416,-0.018573834738172746
NRG4,,-0.01025078903027443
PMCH,,-0.03577120024998388
COL9A1,-0.08675665506186254,-0.004214223463221577
GDF11,-0.01114887230718616,0.021207972184049937
IL24,,-0.031227268835169124
SORBS1,-0.12973923661934372,-0.004624019288078462
DLL1,0.044332360745626444,-0.0056286381952841205
TLN1,0.03739958723182388,0.03501981477444053
COL2A1,,0.015263446520179504
SHH,0.07243726547171499,0.022408068736833334
PON2,-0.10132453670723196,0.06315673673176686
ICAM5,,-0.037352906160943646
HPX,0.05464742972252546,-0.008835207507210606
SFRP2,0.08833205998789598,-0.04610316912081918
CFC1,,-0.024715600848163044
CD70,,0.047998254155397206
HP,0.03202914731321987,-0.054298934009375834
CXCL2,0.09620215890889491,0.004211147639834942
CCK,,-0.11620291977521022
SEMA6A,-0.10952272475723543,0.06304442218584749
IRAK4,-0.030748093750090476,0.04931815623011071
GSTP1,-0.011051352256501645,0.04306952505266511
VCAM1,-0.029589139845174625,-0.04295358389200717
NXPH3,-0.08076306066992338,9.132191878872475e-05
MTMR4,0.048075130775327914,-0.015582385644530856
LAMC2,,-0.026897668338452512
IL10,-0.005442517374551512,0.01003392935785218
SEMA4D,-0.037476957566324604,0.026923575178544004
TRH,-0.04253238131143976,-0.02911661141601886
SEMA6D,-0.04720940053769574,0.07457991695856889
CEL,0.0576055662169391,-0.010964548401888952
PDCD1LG2,0.058980141555251726,0.07753114433491716
SPINT1,-0.06029666565068778,-0.010835926297182219
CTHRC1,0.007756025853739017,-0.034792994975816775
PODXL,-0.06342193283091561,0.01949743682909753
JAM3,0.033891492365263544,0.021284814755326325
TGFB2,-0.053579929286884466,0.0152080130269248
COL18A1,-0.0990501889277013,-0.03147135915656847
NODAL,-0.0803582675230117,0.029222260668224583
INHBB,0.1544949278633669,0.03432118190038314
LCN1,,-0.018866419485221303
ARF4,-0.020877056618496117,0.004271084035450895
CXCL14,-0.0184363410696907,-0.014271997524897155
LIF,0.09805754784950066,0.06782942358788593
IL17B,0.07123019180761071,0.002307891103548385
MMP1,0.015683400630493265,-0.025130701539009228
MATN1,,-0.019439228263208586
ADAM28,-0.0017942544370381597,0.0016219710339235751
TCN2,-0.04427649398276357,-0.03229489195283953
THPO,0.0005508973737522326,0.04004277225377808
CUBN,-0.08167595017489997,0.01051630917908937
TIMP3,-0.05740633100247342,-0.03815504142857584
PIGF,-0.03819869364617597,0.06353294824986258
CRH,,0.005999187181715287
BDNF,0.02485143385160988,0.11780160284929356
CCL5,0.07477213502208234,-0.043610565109706755
GAD1,-0.07966263637914194,-0.01588959652771255
COL14A1,-0.010252775384470843,0.04432887672976006
HLA-A,0.0252438915521369,-0.005173026332420831
FGF18,,0.048788127099811035
ADM,0.11897645118660956,0.14740090686873494
GNAI2,0.061122850168597295,0.04334084535940011
HDC,,-0.019439219459366084
COL11A1,-0.039554786780765926,0.05816342981972834
NUCB2,-0.003909745726237153,-0.0058671898473862255
FGF16,,-0.019154823694470375
CXCL1,0.02527535702945791,-0.03706226843382964
VCAN,-0.11695770930377589,-0.018730120137479687
MMP7,0.10826869038361267,-0.05415969063162964
PTPN6,0.10343662730078206,0.02941111505705074
PTGS2,0.09694020517806648,-0.009880145025999381
XCL1,,-0.020137091946247417
CD58,0.03966733899550269,0.0012336547066896884
TNFSF14,0.15015776308554624,0.00665740642491942
CNTN4,,-0.06460146443907354
MFNG,-0.04272668812277433,-0.031965001865054805
ICAM1,0.13285145385249708,0.12033156389712849
PROS1,0.038857155698908456,0.10625860575749987
CLCF1,0.14793877084459503,0.04846796110508254
PSAP,0.0695406589240186,-0.04798630437310139
EFEMP1,0.091030817029633,0.057468702217954894
C1QTNF1,0.047409147739255274,0.0941112594145937
ALB,-0.05239473722839111,0.026202606342939593
EFNA3,-0.030179310036153335,-0.06733187910083008
DRAXIN,0.07090074415752558,-0.024753954756701477
NPTX2,-0.04820841081041966,0.009713282994450276
FGF11,0.13318608267638038,0.11175026629188348
CD59,-0.09789911710537733,-0.06469819530340501
COL9A2,-0.05996231953799159,0.016550155120621052
DLL3,-0.004928204141815892,-0.005453708501057216
FGF5,,0.1877482783949894
LIN7C,-0.03246885134507228,-0.0009096162242252882
GDF7,,-0.013096716341726131
PSPN,0.008009765683385526,-0.06777237386307564
ANGPT1,-0.03172281408542547,0.05202216250534461
PNOC,,-0.062261372773558726
L1CAM,-0.0403575186542698,-0.11922534896848566
APOA1,-0.006115549413840979,-0.006011855292224059
PSEN1,-0.05401602692935147,-0.02538402435014191
CALM2,-0.11142454636896854,-0.07189874414080515
CLEC2B,0.0982149059983778,0.03505689667151706
NTNG1,-0.059486147768207216,0.045889508278325324
LRIG1,-0.13248633951875652,0.06266202154199876
CPAMD8,,-0.021070472946201624
GHRL,-0.053264188876194864,0.22375294140668578
NPY,-0.051514132751102976,-0.050869163676099526
MMP2,-0.0737768037952103,0.023791644639428126
PPY,,0.05890967543464873
ALKAL2,-0.04787039020165831,-0.01956061949513676
CSF1,0.11799718381006777,0.021398264402422606
SEMA4C,0.019624628853692143,-0.0008146704968809807
ICAM2,-0.017692218150984516,-0.022521964706101988
SYTL3,0.1425569673637519,0.09173556603586189
IL1A,0.059854618304595486,0.04152346371213542
HLA-G,0.17684289859881253,
PGF,-0.06762624139472699,-0.00933113312789964
LGALS8,0.05571093218747952,-0.038549174815036016
DKK3,-0.08524862974727118,-0.14838800812584987
COL16A1,-0.022197522848912847,0.012160266844024286
TPH1,0.03436653037531393,0.16295749850624275
TNC,0.1002465978521893,0.04192018886471058
TNFSF9,,-0.033022393070289355
C4A,-0.04926115487093805,
CNTN2,-0.04704750852598181,-0.1085548610398332
F7,,0.012716373644076026
LUM,-0.08196914982352067,-0.05653889495907971
BTC,,-0.01492604729622549
APOC1,0.021786117875254356,0.05802031559325532
PKM,0.1322105644532583,0.05445192195421693
TNF,0.062388137366654314,0.029241057144719702
GNAS,0.013980514556434044,-0.10143926965242281
BMP8B,-0.06196692412032943,-0.026758511555693823
LIPH,-0.04194806531913099,0.07651658527863343
CCL28,0.08142907246202284,0.034787643354303635
PTPN11,-0.054232729284880696,-0.04366063820245128
ADAM12,-0.026584746867230096,0.028513979233333916
EDN3,,-0.03232205293318142
CCL2,0.019444295716639793,0.07282705705833002
DSCAM,0.001937751296986082,-0.013284391686537948
ANG,0.07525498679817734,0.054781713030767065
FBLN2,0.12910211838802352,-0.04620435607332955
VTN,-0.03642086112132274,-0.002573458033201978
VEGFA,0.1478915761722973,0.1353530011573248
F10,,-0.007479498684347445
SERPINA1,0.07228777197700295,-0.03188927776300238
VWF,0.03171402592036833,-0.09653742918320254
VASP,-0.023723497496280464,-0.02274785173824951
ADAM15,-0.1379028327137067,0.015086680523224113
WNT2,0.14424643947443255,0.04427358104571977
CALCB,,-0.03122728414261331
OLFM2,-0.023641102169300657,0.051234409939004376
MFAP2,-0.06618712951519526,5.371317708001823e-05
HLA-C,0.08636292356899203,-0.06197733745150783
THBS1,-0.0011101012350254677,0.04773639637484535
HSPA4,-0.004061320063671215,-0.0026205048071636715
LMAN1,0.04183183930546414,0.04209475821026974
LYPD3,0.0026731405666147014,0.0900260908575347
APOE,-0.026124199498498472,-0.08636687345909802
SOSTDC1,,-0.012794928560488977
ANXA1,0.08534732690637152,0.09406902607837254
WNT2B,-0.023987554106896326,0.07005003833870743
AMH,,-0.009878819126974421
GDF10,-0.07553272937393118,0.0932187031274222
EFNB3,0.061693018620780235,-0.005615735039386732
LTB,0.12841183519293511,-0.020856509151287905
ANGPT2,-0.06944134295176481,-0.06099466921714304
ADAM17,-0.11844943565822857,0.044507611093030745
LRPAP1,-0.00977220770333748,-0.0497150151662059
NID1,-0.031643908512865714,-0.0014984695296392802
MST1,-0.0850962012568999,0.03159812108628655
IL13,-0.0062730690051504496,
DCN,-0.05739758650644543,-0.056550961980396657
COL7A1,0.014332385015882817,0.004247883205085336
CALR,-0.017691182127478514,0.047815889550293644
PIGA,-0.02791337720506818,0.032551067739590475
CD200,-0.02413694333978782,-0.10388728243709804
GRP,,-0.030289834264834222
CDH1,-0.02852485722452707,0.08574280417323128
LPL,-0.015597469932017891,0.11328479904904713
SEMA5A,-0.11201113138144592,-0.005047373492101329
SEMA7A,-0.017893680477056553,-0.05963548073465365
SEMA4G,-0.0006054659979216458,-0.04372662815536103
SEMA3B,-0.04570622011333382,-0.021589716878061018
RPH3A,-0.09979522614076305,-0.08227221692125083
JAG2,-0.015592276605960654,-0.007955055049918575
CGN,-0.031023246616307624,0.033705480750979094
GDF15,0.09915378763626419,0.05722782483561966
SEMA4F,0.06422847499993935,-0.03899167250352756
NXPH1,-0.05417568432679607,-0.05132297607512214
ARF1,0.052092686663378344,-0.001963038400695985
EBI3,-0.009539469768585537,-0.05883258522676384
TIMP1,0.11055321854486086,-0.0006122533626453437
SEMA3C,6.86362675569679e-05,0.016565614370080493
GAS6,-0.09232030341224012,-0.04754932663407711
MEPE,,-0.06465597767863217
SERPINE1,0.11738084257255112,0.10215728289079894
RSPO2,,-0.0036523734399381952
SHBG,-0.035828157813189584,0.06610346227392867
LGALS3BP,-0.05046425561057772,0.09157859509592112
LAMB1,-0.019096827633536883,-0.00520878457295468
SPTBN2,-0.05184263456161628,-0.06531354795580124
COL1A2,-0.09935082998909786,-0.03870064611545271
DEFB1,,-0.025165390625243898
CEACAM16,0.0509631909324006,
WNT11,,0.06711832179831632
LGALS1,0.12198286645022904,0.0857926321478484
BCAN,-0.1662804040312114,-0.037899970084347166
ANOS1,0.0583104027167575,-0.034493744039188944
EDA,0.017065070528973953,-0.04004960582020536
FGF22,,-0.03141194939431892
SHANK1,,-0.03408191556157021
RAET1G,,-0.020806822870319958
TGFB1,-0.02815225506386997,-0.013955864867491636
MSTN,0.019663946430970854,0.007291282233128916
WNT4,,-0.026990160452429374
TNFSF4,0.009408925523877548,0.02906198667801983
NTN1,0.03410516652907341,0.06302654319218597
CXCL12,0.06193459808787946,-0.07438486761091877
GNRH1,0.04986083805755976,0.059315161828457176
RIMS1,,-0.04582024663291899
FGF14,-0.11653422017094377,-0.023501575695444206
IGF1,0.09357757750994587,-0.0169472028094552
TNFSF10,0.021995933874771206,-0.008422729822548287
GDF5,,0.049275573922496624
RGMA,-0.0005987034095008601,0.10142915732278235
WNT16,,0.0003883517555592317
CX3CL1,-0.01944677860059522,-0.08596765191695815
FGF1,-0.12526534269596823,-0.14236786100026158
ALOX5AP,0.019088028611430694,0.10030067781599275
IL1RN,-0.03129785765544239,0.05643069762094432
NPW,-0.033996320920485185,-0.013542410906148383
CXCL9,,-0.05784526876738293
ANGPTL4,0.16283464211329363,0.08003378361448596
UCN2,-0.013186932531448176,
OBP2A,-0.05231773039751587,
COL4A3,,-0.024941391174406538
NRG3,,-0.023465041963549954
IL23A,-0.044987992918561454,0.10067374096475969
COLQ,0.055467237388637985,0.013828798188541516
TNFSF12,-0.05563528150957354,0.021219922695963123
DKK2,,-0.03527118567924108
FYN,-0.18942932773905893,0.0161795869714577
ACE,-0.034603786746940174,-0.08565009368522915
IL18,0.061911209249948,-0.02668709557674811
PPBP,,-0.023319722783940018
CCL27,0.09805099524487323,0.16464438774715393
SERPING1,0.0017005017436735592,0.07176136769024573
AZGP1,0.03404796763384978,0.025279736804547315
INHA,0.0017333593303173944,0.017975699265596383
SEMA3G,0.008925866793084665,-0.030758101682443015
COL6A1,0.10348304743039824,-0.012341637202549185
FGF17,,-0.006673890957931998
TNFSF8,-0.023578120385698027,-0.007319551116330668
FGF20,,-0.019439232931917794
ICAM3,0.08075784020420268,0.043998910209623425
LAMA4,-0.09288628565809126,-0.0318043119373944
DLL4,-0.07483188467396587,0.012429467731740931
SEMA3A,0.07817363861147011,0.06856374875814933
RLN2,0.016467956702781915,-0.022837381211271046
C5,-0.05587109367796991,0.05643270949334454
C1QA,-0.032249474763464195,-0.06201052475555434
COL9A3,-0.06107005771305083,-0.011367437581818865
DLK1,0.07442657151925328,0.003142465920737853
HGF,0.0559228841537981,-0.01966203004876126
P4HB,0.006980839881601596,0.04114590853315988
ADCYAP1,,-0.02492032321621956
GREM1,0.08312312872438259,-0.009593678514888822
EGF,-0.06339328223503479,0.042246796087730805
VEGFB,0.019150313545527833,0.002290455097332076
FARP2,-0.01197634906625001,0.08506937218005042
LAMA2,0.05270991352070719,-0.007890642662544809
NRG1,0.012944760706178792,0.12220519594109022
SPINK1,,0.03263413229265865
EFEMP2,0.06785064967388132,0.06678979875782134
SELPLG,-0.08495992477606225,-0.07032715451446737
HLA-E,-0.02989463511304962,-0.058571386477392254
PTN,-0.11155301970943221,0.0837280004294454
CD274,0.06387462560486741,0.08458069542121975
FGF10,0.06073118453061924,
CD14,0.025992633241819083,-0.00023086646007393076
SFTPD,-0.04547860011827797,-0.022470766459516418
SLIT1,-0.10370021831531562,-0.06455965378828188
BST1,0.018212571309883685,0.02139462544639596
AGTRAP,-0.017431138723741576,0.06516459681246978
LAMC1,0.0890867830114037,0.04765653147192739
COL6A3,-0.04455046397885969,0.018086039789591696
FN1,-0.09144183328249744,-0.004286765324457595
MIF,0.12509924616826698,0.1344690071294264
JAG1,-0.06513530126694728,0.05682030808645038
NID2,-0.07397921334486528,-0.058816243540737966
EFNB1,0.007042884114267536,0.05664291028380337
COL4A2,-0.007023692769031699,-0.0866797293110612
SPP1,0.08970651531137314,0.10711742547593521
PODXL2,-0.005902048805988126,-0.08687614664146943
FGF9,,-0.047517697038882686
ITIH2,,0.006762873693875985
ADAM10,-0.043492971766146735,0.01301968748495393
CFH,-0.017257908984061727,-0.045628488253625976
COL4A5,0.009891189566228717,0.009318902678898717
LTBP3,-0.009518022107530383,0.031784292238819435
GNB3,-0.03666770879031447,0.03976127382663904
COL6A2,0.07571766265257762,0.0020870503777333754
GDF9,-0.037005221276051124,-0.005529249996004904
NCAM1,0.006543224437523408,-0.027940214034073287
APOC2,-0.07881041066380454,0.045473574416661486
BST2,-0.05120254537649647,0.07173278259416689
COL5A1,0.05118324279714363,0.03972701798462493
CALM3,-0.042349019382879674,-0.13617662088578297
THBS2,-0.027652799096189916,0.057512300848966094
SERPINE2,-0.14496777033567865,-0.061253571491687225
EFNB2,-0.037683435431218444,0.07177858157351129
PROK1,,-0.02604426163610711
MMP9,-0.04192471328199398,-0.042472113052895166
DMP1,,0.02317219236260361
NPPA,0.0071389540846469686,-0.025336669924600427
APOB,,-0.026044261227185176
C4B,0.07511751484235749,
NTNG2,-0.037408207315963136,-0.06106973974032119
LAMA1,,0.019407992794628275
UCN,0.0581103474942215,-0.030235467545192508
ARTN,,0.028373307925482493
PDGFD,-0.04586832116155946,0.03081701892481107
EDN1,0.04431945829647576,-0.01640787914958747
ARPC5,-0.04524742316430822,0.006455782629928618
GSTO1,0.020588391474920968,-0.03663903628099606
SYK,0.009701714106504753,-0.021801243389786222
ST6GAL1,0.05244287231519795,-0.0294470105194483
WNT3,-0.08406009420728568,-0.024433506667643774
HSP90B1,-0.013452863050033603,0.024645196791621235
ZP3,0.029305402201712533,0.13587847233117256
NRG2,0.01674690701150851,0.04885668533716877
MELTF,-0.007435540501272199,0.033132446112506514
NLGN1,-0.03591193437040165,0.03144138191950309
SLIT3,0.024745966002814555,-0.03255895893705098
CCL8,0.01929246558470659,0.08076211090350503
S100A4,0.1712714403449165,0.08352032798293625
TNFSF13B,-0.05807528778758984,0.07328797687324168
HSPG2,-0.08419177684263146,-0.04676340330791064
FAM3C,-0.02067923824966583,0.04773830405083552
FLT3LG,-0.08153046519877545,0.018494137766804895
A2M,0.001207346507873944,0.037234342020992614
VCL,0.053647321283421374,-0.031991197733201006
FGF2,-0.09265541194446417,0.05569103225730923
AGRP,0.1117024549672758,0.08221184296972672
CNTN3,,-0.05677726400217911
RNASE2,0.08475956023600763,-0.017778299257147554
ADM2,,-0.02080681247584042
GAL,0.12576523472151893,-0.001689960514631764
IL36B,,-0.027932171396096685
CXCL6,,-0.03475047738766473
PDGFC,0.0008903623404196016,0.09640981171410111
COL8A2,-0.011826295527219519,-0.027966192011931037
SPON2,-0.03789663955759721,-0.043809086881902985
SEMA3D,,-0.012466896290567006
BMP6,,0.049414795934815035
TIMP2,0.062021374324946574,9.746700923253941e-05
EFNA1,0.019556532572408032,0.04603477489630642
S100A12,,0.03625859592146552
TFPI,0.06003968270926961,-0.044287397629543236
GPC3,,0.020018195858374346
NMU,-0.02416451578115418,-0.04471710293721434
SCGB3A2,,0.0027248455918719872
LAMB3,-0.08103575842718891,-0.028303907937557157
LGALS9,-0.011577178889708623,-0.02367896927390573
VIM,0.15206077274295696,0.03653696540287847
PLAU,0.04460625158795544,0.048596406924608704
TGFB3,0.04553077076650961,0.020090258437780565
APLN,-0.009122750622758635,0.04168891705721813
SHANK2,0.1610649882566606,-0.06866872892826512
LTF,0.04783603451148683,-0.00034412777695805086
PYY,,-0.019439232931917794
PENK,,-0.060192504987521024
CTF1,-0.027734825905388387,0.06872714718342209
COL3A1,-0.08186205436924515,-0.020467793133335067
S100A10,0.17849921252897177,0.10164881407074755
FGF13,,-0.09936924036993673
SEMA4A,0.02487867645213653,-0.032240644264875336
EFNA4,-0.05398710293501144,-0.06114962242765497
HSPA8,-0.040867405863270395,-0.01910003065547444
NPB,-0.03645116088470446,0.05009261780165719
ULBP1,-0.02207244847749112,0.09511810403977955
SEMA3E,-0.05795891250850766,-0.05151620056609311
ADAM9,-0.0037766213561689433,0.05745087340742595
ASIP,0.06145018685082544,0.05530794430312621
IBSP,-0.06010300492772205,0.032912390236190685
FAT4,-0.03040074160412188,-0.004992977497868563
MDK,-0.06853910866200112,-0.0015424283089201154
BMP5,,-0.0036115945790545804
CAMP,,0.050126860178056995
HSPA1A,0.1186681191717695,-0.01769917754295222
SEMA3F,-0.07967932171069825,-0.0245612813437606
ARF6,-0.02933409351751306,0.05159678059632826
IL6,0.0011615058048308302,0.09083323431657908
CALM1,-0.15245054417750664,-0.08603998272857824
VIP,,-0.02723480967555306
NMB,-0.006558688813841918,0.1457193386943197
CCL26,-0.0469876513560144,-0.028812511374851805
FBLN1,-0.04982862739300538,-0.020474025339542404
SAA1,0.038424258302873215,-0.06815705441842043
MICB,0.05760308115032437,-0.025740491963232737
F13A1,0.12162949996287405,0.04055844116350615
CXCL11,-0.037581754717778616,-0.02938583545034732
COL5A2,-0.06881333420916004,0.0007622609095788847
EFNA5,0.0015481355134750062,-0.012377548003535367
AREG,,0.026644070010355146
EDIL3,-0.028978271526257985,-0.1213979109430358
CD86,0.02947428482828302,0.03839651872237305
AHSG,-0.03582829221751777,
HRAS,-0.05734326544498382,-0.06859740719686348
C1QTNF5,-0.049261071802240514,0.022996502328498758
RLN1,0.08120534982563328,
COL4A1,-0.02733858505707024,-0.05672295272332258
CCL3,0.03765510321362052,-0.0366886550456257
BGN,-0.090999954372314,-0.05583790746505469
RETN,0.03081964043786642,-0.007133551136880271
S100A9,0.14100735432855202,0.0692432769224453
HCRT,0.0003731362977579961,-0.05226622088753088
FADD,-0.08508688747124135,0.038590259253991406
ACTR2,-0.0690199189655474,0.0027752681832953685
BMP2,0.02808002876406099,0.015622971651103447
PDYN,,-0.061152547409232996
CD55,0.01653257296932922,-0.0444071161949913
OSTN,,0.02365403424725976
CD6,-0.03815070680710907,-0.03723928247574275
IL16,-0.03844454278466645,-0.02110710552358394
LAMA5,-0.07246114300345333,0.03918061586526172
RGMB,0.09666821202587746,0.018178460164122938
IL12A,-0.09888721036251161,0.04022675654685861
S100A8,-0.0037860215593995858,0.0007252235725612589
TAC3,,0.05936631734953087
MFAP5,,0.004814168707902323
CXCL16,-0.02584617351741943,-0.0481899472703518
AGRN,-0.07747604283949745,0.006197518888094341
COL4A6,-0.07220071430849768,0.0701985601976345
FST,0.011027991667362914,-0.009188595006434012
MEGF10,0.05685178403305298,-0.01058452719874803
C1QB,-0.046391460876815054,-0.07985063055509549
HLA-B,0.09173248208494772,-0.013908421379941801
PDGFA,-0.11338474278256776,-0.01886885536228085
LAMA3,,0.08480143869539018
DKK1,0.06669767498178206,0.10215848483271392
INHBA,0.025561539529256785,0.017591010487595746
IL7,,0.06703419994833507
FABP5,-0.11285933953620893,0.11224665213029741
CCL4,-0.00800832198621573,-0.044578400231127024
FBN1,-0.008913936779901583,-0.007641932497100546
TCTN1,-0.053877761568165095,0.06563897010449644
NCR3LG1,,-0.02402678296920024
BMP7,0.002609573840038348,0.043640972517418324
NLGN2,-0.0234586676884472,-0.015491112904631472
CCL25,-0.05746558183199797,-0.024715594957995437
NPNT,-0.08843133728511189,0.0185299579965962
KITLG,-0.05090939517171186,0.03952720106876435
MADCAM1,0.024371838392075587,-0.0266046826370209
F12,-0.06156093717698843,0.011187766450039605
S100B,-0.12412412434205135,-0.0404553864640409
IL27,-0.0364207987691795,-0.020540069446588136
CD99,-0.008445069079032903,0.09476582818373878
PDGFB,-0.04587948624378712,-0.01675026497867823
CLEC2D,0.0519474302859639,0.06450267540051617
F8,-0.12264854277447738,0.024513246232516304
C3,-0.09959158218907152,-0.05706865416478359
DLK2,0.05683656471880391,-0.0321029048380366
TSLP,-0.054123478329168216,0.07209305646711998
OSM,-0.03569989155063169,0.09759596065028205
SLPI,0.024385213378342034,0.007048762118055584
AFDN,0.09730851024670004,0.027154507235603958
KISS1,-0.040357544831750546,
ULBP2,0.07751131197286916,0.057773241037133986
ICAM4,,-0.022837379256333223
ANGPTL1,,-0.02307970731455945
LTBP1,-0.023489900039511482,-0.04729573589926064
NTN4,-0.008446176399976664,-0.07071581497711976
APP,-0.059481450198147344,-0.06883514541767238
RIMS2,-0.0469252591931784,-0.06334036425658522
WNT7A,-0.02066811260151847,0.041379878003297677
GAST,,-0.031778587027843405
GPI,0.16256109700825772,0.10256153948099003
IL1B,0.1820236986894369,-0.02606492876976547
SFTPA2,,-0.019439228263208586
HAS2,0.10002880006157372,0.03165265558810951
IL11,-0.05369515484606485,-0.0036885496973650704
SEMA4B,-0.022182630802389344,0.06962210958671576
FGF12,-0.056389678770405065,0.021900106512105205
CP,0.1221434038279765,-0.04616772558363588
NLGN3,-0.12331916210930485,0.032076055208924065
GZMB,,-0.06455168949488854
PROC,-0.039496373371702156,0.006083412522901916
TNFSF11,,0.0296291981780862
AGT,-0.103752429047927,0.035118786886974465
PTHLH,0.0574379978349429,0.05451347759122078
COL1A1,-0.08797893122797125,0.018946626924234263
LAMB2,0.011211011075433541,0.037893400002202066
DSC2,0.09269802215084917,-0.03131937514756423
WNT5B,0.062236261435457754,-0.0034218913886942866
LEFTY1,0.2004861429016722,-0.031041705449080765
FGL1,,-0.025387656277382924
CXCL5,-0.030158752603538837,0.04468516073415572
S100A1,-0.023100090809572565,0.01598226665458854
NPTX1,0.17929687298654864,-0.1402604931360625
TGS1,0.019993674374668074,0.060303263957040776
SST,,-0.06363293054246402
IL34,0.14625263972702457,-0.07744922117759645
XCL2,,-0.023079691710179654
TF,-0.07449326171677523,-0.09090328751872392
IL33,0.12112591423992862,0.007409512846926114
RBP4,-0.030017208125641227,-0.07998568488466379
CCL19,,-0.029715428675353425
CCL20,0.12296492950761997,0.050558327811079884
NAMPT,0.06263413457120273,0.08239991618550874
