,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
PI3,,-0.051143168018689004,-0.0221085271446391,,0.0328191015087445,0.0030121309164127036,-0.02378622262058529,,-0.01784448679331527,,,,,,-0.03596901815433584,-0.0928319147155982,-0.08700599082562377,-0.004082315662315841,0.014188392030289097
PCSK1N,-0.022131936513923922,0.030171786731437087,0.041604265541321066,-1.1959694476382545e-06,0.059752293879107375,0.055092765015479314,-0.0011984859240998986,0.00471119654874043,-0.023297620070172807,-0.05060820374236906,-0.0347487517568227,-0.023139212131119517,0.021854501899989623,-0.10134364272728888,0.060602948175290446,-0.001037810458451965,0.1003240853206776,-0.03388680396351108,-0.01138255618586112
NTS,,,,,,,0.005753784594274785,-0.02017135783333336,0.01943865928945832,-0.015838267966539643,0.002390468371619362,-0.025854337168820678,,,-0.012519447776790253,-0.028815054923285358,0.12161704805040745,-0.03433866422701147,
SFRP1,0.03053568480010679,0.02257165828251404,0.028837493021115605,0.0991207880096462,,0.04731252703372224,0.03762401081616514,-0.006616573994340083,0.03561081589010883,-0.00998860149644535,-0.022365723391311466,0.015307115261900409,0.009135725611283067,-0.03720656713949871,0.026995057929459942,-0.027907448345608682,0.06531447405064209,-0.007688378763522778,0.03428798210722889
CXCL13,,,,0.03711293367912337,-0.02210743392001561,,-0.018762223434481345,,,,,,0.020168662121911384,,0.0001451482509719653,-0.03615501751738283,0.014621393044557,,0.032344726017351375
MICA,-0.012057042455498186,0.019618411470570103,0.025678279867783923,-0.018370278806494895,0.016957135253601582,0.04931734515391825,0.0545844950710747,0.0019153156808178022,0.08452770697800575,-0.010390476911559117,0.01762575823146368,0.044988260599616,-0.023454452210292163,0.06139323702975615,-0.022171992842927174,0.038177829247262283,0.01118007451322679,0.03816725035843828,0.013715612631245053
TG,0.1314369972936558,-0.01722749950441043,-0.011657383721336146,-0.03308847254248217,,-0.026289151123010657,0.0004632625542419965,-0.023283064377363834,0.0004815533333240714,-0.013378611417638507,-0.016185976729423075,,-0.0013292599172167671,-0.07059566457555193,-0.031708575289706366,0.04543518958199711,-0.02784172911722376,0.0793819730073432,0.02465551260748076
ADA,-0.002034923258563251,-0.0038697380054092487,0.05807246434510222,-0.029453226610713514,-0.020923862705432818,-0.022862757484832293,-0.0402641924786692,-0.021139442133035712,0.02362625442566323,0.0433714159421265,-0.026287327885698025,-0.0009683316032625814,0.10022326696332291,0.011021178644970622,-0.00016257057219328774,0.022180181629773848,0.018690977908345216,0.0644634001917611,0.0224421684054179
LAMC3,-0.05395962309838223,-0.004303902453846635,0.13861944967149342,-0.024984978320494306,0.09738309281852903,-0.0316779053526194,-0.050677338247769925,0.0845569953710183,0.06794458507252252,0.004822838685438607,0.018800095331966245,0.011951239334238913,0.05697664486884418,0.06610217625339244,-0.028157561986372183,0.014573828501568348,0.00634911156890438,0.037403289793333315,0.03803259823022883
CCL7,,,-0.04035090507747773,,,-0.019007014258989523,-0.024875244259086163,,,,,,,,-0.011310958472150861,,,-0.024299058035965177,-0.014732066108728289
NGF,,-0.024872371400821807,-0.04839984470972073,,,-0.023692219984062176,0.057676032448893924,-0.022218288330236202,,,,-0.025854354192186298,0.08488234080483238,0.15174458215943568,-0.04130666986854821,0.043649497197230214,-0.027056647834472123,0.0029619722491414967,-0.055399525803571055
TNFSF15,,-0.0307702275794906,,,,-0.02116523999854395,0.08065073895072716,-0.026977873016191777,,,,,-0.03308508220089155,0.00839368772104593,-0.021219196552902424,,-0.028845492095185502,0.009370821160362048,0.04709662533385498
HMGB1,0.014448364502624184,-0.04876581799331046,0.048294103535222906,0.0543445643912259,0.058619654124933,0.016657238675834844,0.013413111199062673,0.015457346610876714,0.08002423511284752,0.03840541513947007,0.04990948267355193,0.046451810040671865,0.09220552874709499,0.014818584444585753,0.0022654990809579012,-0.011472580552518988,-0.01567711899504452,0.0008859339073325437,-0.019698861219847767
ITGB3BP,-0.04464717418135592,0.020712665217141088,-0.0024201886832882756,0.006662927389972159,-0.023865443501680243,0.022848178382888887,0.012325444115074823,0.09117639902634433,0.12458200837142253,-0.023914182804767172,0.026338199567050982,0.012857987837751137,0.02689108244693858,0.04776527116516086,6.549613327660663e-05,-0.023183289634003568,0.027098838810850977,0.04381809286010373,0.010123493102189187
AANAT,,-0.018192937980935662,0.023681305464262448,,,-0.004062229026295927,-0.016595310815205253,,0.1471541614574385,-0.012031463432730795,-0.018657834644023086,-0.024306895242190308,,,-0.01663239273413675,0.005876449391869365,,-0.025709416725699374,-0.037756431867089796
RELN,0.17500123758272368,-0.042885347320555496,0.08634764822045904,-0.01869710132453648,0.040801370555962425,-0.02471066048097443,-0.0014178757428933587,-0.03139274090818597,-0.04194562775009912,0.016508927011146042,0.041085494481864986,0.0016987817477567566,,-0.01263373528393089,,,0.018358714173699556,,-0.007593540180116657
IL15,0.06326318160846585,0.15730824332734994,0.018338962751525557,-0.019103376372388545,,0.003859618252510685,0.001454056812102182,-0.01919636046703905,0.03744169389530949,0.012559816865851298,0.0655425944274709,0.016700477990080637,-0.06648460319786274,-0.04330059673375497,-0.04940066579903634,0.04953465056287808,0.0103626502263144,0.053984461864722444,0.09502603780030473
UTS2,,,,,,,,,0.07407122695074024,,,,,,0.0054533020162464705,,,,
BSG,0.004584548035173576,0.005321330704501741,0.049461008586163945,0.021365588352753182,0.009865690392106993,-0.031437700896228125,-0.0075708733610786744,0.026785870564994083,-0.008883328524903238,-0.04611881759317894,0.013527465527187265,0.011579658023648918,-0.057962360489823894,-0.003151233612213569,-0.00713416830348188,-0.010460244447342356,-0.097245715384084,-0.013701414872829928,0.05918340864206048
ADAMTS3,0.03550353563735249,-0.03612873486121217,0.025743081407144156,-0.034440813872821205,,0.01217244449244136,-0.060530587500164205,-0.018066018937578626,0.09347606775509003,-0.012642179200503898,0.009374557691508204,-0.03903116226588416,0.01973573870849274,,0.09019300965679061,0.04884211066788491,0.06971778792217756,0.04896545886509665,0.02416749533052753
CD34,-0.07081597400024983,-0.018748350049019397,0.10481522102826041,0.01717821965587486,0.025479838160280734,-0.020104630437975075,-0.022336396479060446,0.0423973787921149,0.0054119211919535365,0.11477742594676435,0.03109618606455344,-0.04639415905915133,0.10239111623588704,-0.10617279131184194,0.07522283964309111,0.06057359364629345,0.0120904815581864,0.01585309395790574,-0.05869178327556602
CCL23,,,,,,,,,-0.01626529057639298,,,,,,,,,,
PLAT,-0.03847589060620957,-0.06361216200276454,0.1132984233866169,-0.0018539440334476081,0.0534836982171957,-0.02141102066849528,-0.021625120003857412,0.049399063810992405,0.07712239415248288,-0.010453804904641026,-0.046007136266075485,-0.024477386815017765,0.05142054863283711,-0.020017857714784017,0.06815962740829755,0.007198853081198335,0.054900712589430974,0.13302654891573482,0.023838471791029752
NTF3,,,,,,,,,,,0.03970301421131019,,0.0748986094894467,,0.08720741302760668,0.09937282975442316,0.14747092319338884,,
LTA,,,,-0.024333366712821453,,0.024559048565131327,,,,0.08478607605241685,,,,,,,,0.06905356413384861,
CKLF,0.015528404357438033,-0.007371073915571966,0.0778852911932466,0.007068773885813587,0.05994831733445561,0.04708029567777215,-0.047198060323473616,0.07897542358231652,0.07013978268371618,0.012101914997953059,-0.03144433420309261,-0.003415687891208527,-0.017835950628531612,-0.018950275841080593,0.0065776416556085765,0.11791863132441559,0.069616985974451,0.05284333027188896,-0.025513894351993863
APELA,,,,,,,,,,,,,-0.048014320660594384,,,,,,
CD24,0.011848938839263797,-0.03829795936089224,0.07151640030040604,0.07346944381309024,0.029369550864771676,0.026878930480238112,0.0037910789802770286,0.04503197402177071,0.05922635735671851,-0.030932289060273625,0.03849757397995748,-0.05758630176770974,0.15292548625987357,-0.007649273165131244,0.026290785239289426,0.05900045176203215,0.11437998557593317,0.009032156561666112,0.008375397726987652
HSP90AA1,0.025578476869362328,-0.010257628408890142,-0.08133843784482644,-0.010688078219922983,-0.036025039015452724,-0.004396335967358464,0.05950702477999781,-0.10409626651436049,-0.04582636889850049,-0.06271497565348874,-0.03446479992500643,-0.009969997527589178,0.04302609728181322,-0.0704606245252164,-0.029799649777737094,-0.13340310691720075,-0.05249153722093226,-0.08912986490732241,-0.05816350600497391
BMP4,0.02415207083699307,-0.010172574353675325,0.056424070122389695,-0.012800773017955553,0.0070354976403082786,0.04909710813898223,0.02943127801338463,0.11759786413172749,0.0283625485514608,0.03466344267716872,0.04290975190460976,-0.03877002534358831,-0.011265055610893346,-0.0034945799796630523,-0.0029407470578039483,0.03366992272643326,0.024101464347799827,0.09788683063099195,-0.05286786167527831
SCGB3A1,,,-0.021200898101131665,,-0.03254381538905267,,-0.01976296649638828,0.005977360941581889,,,0.02108149042248056,-0.042786937862265687,0.02447512346316791,0.08360034249604596,-0.01276993631851631,0.023544971708940196,-0.0599029850589923,0.07322710535967364,-0.036432094574784676
IGFBP4,0.013290053260214468,-0.01700252475209249,0.07053608518239356,0.05166311343254046,0.07160659045098716,-0.027919049743254452,-0.03965447325336248,0.032017551687457985,0.017619590081879303,-0.02839237804478269,-0.024797569970128244,-0.05834290437204957,0.11279579222737139,-0.10424905495508606,-0.0032411582062004357,-0.0688773902932774,-0.04334296555481205,0.05867570251151335,-0.006557610448839855
RSPO4,,-0.030384151675512824,,0.02248808641881044,,-0.021332188305423206,-0.022809675909071757,,,-0.013477029757715937,-0.015738063706672058,,,0.028392359597508805,,,0.000317189816634975,0.010292886905113154,0.05793293048521237
LEFTY2,0.007238502886458481,0.045706409676477246,0.11715833203680694,-0.011354656971589681,0.001805223671745283,0.025756271893763647,-0.02436024248162477,0.06284712751519184,0.03897160667694893,-0.03318921640892202,0.08137343234806936,-0.025854354192186298,-0.03740896697685646,,0.05908429943435857,0.03900635641165195,0.026710310208177008,0.013462660277100339,-0.018075885587081973
PF4,,,0.007469904659300143,-0.022134504275754883,,-0.016583245480459228,,,,,,,,,,-0.02979986207401654,,-0.03460099240377429,-0.03729510957974583
ANGPTL2,0.02089297021167646,0.03940536433329495,0.0636691010095076,-0.008105541851572017,-0.022424544907085318,-0.04796747093613429,0.006286349099280389,0.10955468743563083,0.08392483912701568,0.01597361889248104,-0.04195974019467738,0.04481237559300444,0.014119004501158692,0.07349301545606925,0.0903577258248215,0.02899297793566856,0.012744854769080365,0.0706145554817136,0.06226464973613095
LRIG2,-0.010455758746061883,0.03953744815904382,-0.018529275578432442,-0.012824200078705904,0.07960660047742099,0.010408253042484331,0.002570707525513199,0.039905992471845064,-0.0026882124810897415,-0.03274403529790822,0.010721827272260379,0.062496989968951026,0.01161909597531985,-0.012063997587912446,-0.034144015749662505,0.03632918238405086,0.034121791038432756,-0.0043933135068559975,-0.0048553179483092875
ICOSLG,-0.053486576849815295,0.039571940326514,0.04114838317286891,-0.01950459626682352,-0.022053234556999944,-0.017553847700933878,0.06369297743209038,0.009555234050020346,0.01875364885954651,-0.04538859283586449,0.019787540557210454,0.06680963019642427,0.09961307348557467,0.020389938489057288,-0.020291175444649454,0.02497669714377293,0.033233080538670794,0.06262300723169574,0.03799622379312954
WIF1,,-0.04084336479203302,-0.044101896439090175,,-0.04302478570518881,,0.025551592431933924,-0.07019944627054021,-0.07525572845973467,-0.01039990465138052,-0.029615777404422942,-0.023457729369243802,,,,,0.013407814425270477,,0.023381122324720657
NPPC,0.06483534437399345,-0.00010993788901890412,-0.03117437006735441,,0.052640510331886395,-0.025724703275083218,0.04711640785026254,-0.03862891058060318,0.0017957015439328374,0.006675047656049309,0.005102771477443536,-0.026419239144550816,,0.07004885117885433,0.02785582459873973,0.03487874950606365,-0.056083747834423964,,0.006296116547702431
LYZ,-0.00027937517761147967,0.09827884863521764,0.017871310584292213,-0.010574200786189526,0.04290862207681316,-0.033646761537932376,-0.008129412389855593,-0.0178711617376821,0.05834087359527511,0.03273990163046527,0.05765221077589258,0.039760756999683844,0.005245914466016706,0.0016827418489201605,-0.09262355446551712,0.037079136273652065,-0.021623384599024836,0.019332747059529712,-0.06158054489693497
EREG,,,,,0.11213480061133667,,-0.008439135363392618,,,,,-0.026596574829623406,0.04528287364778019,,-0.013997958819429158,-0.02429455383638352,0.05096193037895183,-0.018320779727892787,0.008710687138258212
SPTAN1,0.043501575386909366,-0.011230630081047056,-0.0579600556097752,0.06490592895000963,-0.0407046787033681,-0.0037696813238557885,-0.005457806802721604,-0.019608840620209154,0.02149894832235112,0.06315908484718931,-0.024630592262942997,0.012057896665665395,0.050031423902926336,0.015550562595033764,0.03811697252936689,0.007821343910641517,0.10763876776879162,0.004201053720175523,0.006616628118812149
PTH2,,,,,,,,,,,,,,,,,-0.06415739630826975,,
LIPC,-0.030326365706018,0.023910176582219694,0.017798417998954926,0.015211547417747828,,0.021665939251705874,-0.022083520537859582,0.009263003911311395,0.04002218237809481,0.020802024859055194,,-0.035695827243874434,0.005045290656896632,-0.013006596430772798,,,,-0.004422549979835362,0.03640814231331935
COL8A1,0.06676963650551221,-0.09652534370918088,0.005792470448201249,0.02296598263969892,-0.01110008093003304,-0.004521700613259828,-0.06032976112461351,0.06943817647241979,-0.02551601647266186,0.05406963817610007,0.090461850213392,-0.03907233922935658,-0.08158533463005405,0.00949136710787046,0.027846343751033866,-0.006250180401787804,-0.03272346576216016,0.016085115798610307,0.04626203961157618
GSTM2,0.0123889645115515,-0.0004996829171596608,-0.012087944592033382,0.01472493964858649,-0.05066171675928498,0.016813075149742635,-0.03626790070392543,-0.016233107614946087,0.08420866853519197,0.007268436430192918,0.011375926690622602,0.024247173617940203,-0.04246400064917306,-0.044241847590275114,-0.0288375180832125,0.07332544420145297,-0.04498176322206911,0.0062953494834395544,0.03431648650495185
SPX,-0.021310672686504835,0.03111437714064801,-0.032533918948776865,0.05391745428298098,,-0.030560647013563726,0.12790421262874238,0.0024766977021724768,0.04118568314423828,0.041521240911482064,-0.006231251779553863,0.052289204708798935,,,-0.03606075689218834,0.05182354690575626,-0.02498936005688469,0.015216511690735315,0.03771631822146946
MFGE8,0.07972247330553887,-0.02246521827271121,-0.005925550840120462,0.045327101082604834,0.012207347797351668,-0.07224786795987764,-0.02649253046865809,0.050546306833884384,0.022270679149362364,-0.0029961992607778847,0.0021965848032150363,0.015532629818080795,0.04382866068552876,-0.012622870294333224,-0.07574439971254225,0.011783077765358651,0.018061429084980086,0.0398069164734604,-0.026188085152538006
TGFA,-0.006224313103253543,0.07110839818145874,-0.03248797701861591,-0.01826973576444138,0.05675406930936604,0.06375309672834388,-0.01833893570264952,0.09148285901221023,0.025807614840481302,-0.06987855503962782,-0.0018735695305121189,-0.046756962161125716,0.00980972106690674,0.09757778826101561,-0.011748804298219905,0.050941680495535366,0.030865062801760074,0.03682664563927503,0.03535737617059659
SLIT2,0.09372082051286769,-0.005326372519752667,0.009772198281901146,0.004567889744666243,-0.02418884765016013,0.02536988947468316,-0.03456165615700257,-0.024692829915981835,-0.010096907002730176,0.00719739647979758,-0.02953375648355527,0.03724425242647916,0.00965366748099336,-0.043410899019316246,0.007254986563972524,-0.0037579796189422146,-0.04067477477021261,0.017211562588474952,-0.022842237228025364
PLTP,0.07998950561404804,0.07238253174079913,0.019484355664146503,-0.030761279913372283,0.010962961561254318,0.026414310192710892,0.021594883748156914,0.050360240542057594,0.04515585451591642,-0.0180732949990375,0.03046947743007775,0.02771962482679574,0.0882922477918927,-0.1345474944525655,-0.051127626978906146,-0.05443378268425586,-0.1237338147150926,-0.006925142100993281,0.016337003924208608
APOD,0.04630760176898493,0.0483706606915637,0.009437936765978566,0.019930084822136353,0.043393752717274844,0.00961047315730005,-0.01894884269748421,-0.08062185336221726,0.025343675167475745,-0.03793138710086931,-0.0006620338205435486,0.03172342407191362,-0.019805104026620605,-0.020221244777269092,0.029859182125469015,0.07387620884599477,0.027415843361368934,-0.12155569974660779,0.027132632746295588
B2M,0.04756452203766623,0.0800886648164881,0.19052211561827553,-0.004300363295512518,-0.01702499157973293,-0.005769444425542229,-0.013699973178064978,0.01906020060614717,0.054381863738118326,-0.003074680000223659,0.014006929763685606,0.008599952333044145,0.0188702787848709,0.026607543181389994,0.03344238986796225,0.062138475952393406,-0.0958018620841564,0.051354780262082726,0.06589017194361077
OMG,0.09103582435470095,-0.051913515740559864,-0.03348206887993885,-0.004121919700227974,0.025291816739661892,0.02483165279932895,0.04455455228130805,-0.050418929949378015,0.016043321154479092,-0.020080416696190498,-0.05372567376574678,0.02271227026724424,-0.02770328267837574,0.024998377180327058,0.061782756060123255,0.11389418891288557,0.017874675695542394,0.041448947105737044,0.04578334566765464
CXCL3,-0.01647096285564138,0.021588671774385896,0.041383668475081015,0.01430138446286637,0.11101999904081279,0.06498766622112989,-0.04722107085856834,,-0.01876847829854527,-0.015210772297756973,-0.016836401506359164,-0.023167635109991484,0.025437876016218712,,0.008493374374460898,-0.017660076296696935,-0.021223661915331465,-0.010767739317251685,0.04168380668387069
CXCL10,-0.012309767073324174,0.08390975128788421,0.10836175401215879,0.048175026904714986,,0.0034261213236603666,0.02685459283387564,0.0746151666828563,0.06920331376693661,0.0049270178112830005,-0.025575726173020126,0.0472135241208969,-0.007010077016446983,0.1467917277441769,-0.036932807331002675,0.020372148479079855,-0.05512378244175231,0.03586828017212125,-0.06096387418286529
RSPO3,,,-0.04080712433127432,,0.0032651763110247054,0.010746709908492294,0.027979646032122548,-0.0033843119518928867,-0.023472931165109782,0.06400065859837639,-0.011893953714249426,-0.0021919813272175954,,,0.07057397944869534,0.021363517347555625,-0.04565191962834885,-0.024658792457551395,0.016751272220758028
CORT,-0.05094694040012808,-0.03406598736454784,0.017468205937827243,-0.006969938318488455,-0.013526777505686665,0.06281346382819195,-0.026801669932959127,-0.0162889950602426,-0.040625166353516935,0.007998870940310529,0.03116642614109517,-0.05554971960797534,,,-0.04078251066729112,0.022066842925753158,0.06959909049662909,,
NCAN,0.032662866994199964,0.009690772667832238,0.04354996322896545,0.006450659744663213,0.03383061126527894,0.014660825946977672,0.07721176001948263,0.06182844638625709,0.05695167956872216,0.0060707488226871345,0.010070734982636245,-0.023044050416199637,,0.07756523783396065,-0.04442981761896135,0.0807857647399811,0.06916008669221044,0.03832054414506963,0.027962752903543314
PRG4,,0.016470824324277766,0.049835195526078103,,-0.002711061536690109,0.011430688753416438,-0.015811711672494497,,0.05717459680497261,0.015028305740226957,,,,,-0.03917348077728466,0.04063972395681598,0.0086695566253752,0.007048058643113237,0.020155762112366915
ZG16B,,,-0.011793251839107451,-0.02663527840522607,,-0.022059968038197816,,,-0.021953751210870582,-0.009207362886350112,,,-0.041237607751550893,,,,,-0.030746860418251965,-0.016241824898794846
TGM2,-0.0561589622773566,0.050525315871168514,0.007971739779085323,-0.0157925466755752,0.05454175378147874,0.0051233493532025255,-0.014874224143182718,-0.03657750866562154,0.03332739723921229,0.010593461536011543,0.010751110359335582,0.003994589950011336,0.07811795101616685,-0.10385787403023648,0.009593474526557007,-0.0012983342131045478,0.008591760208469747,0.021139448651496123,-0.02203359398543827
VEGFC,0.01361415903270885,0.036619643774031325,0.0018286124586668312,-0.015689601244356324,0.003316151142490445,-0.03387559400164394,-0.024339463758743952,0.03868069580170605,-0.026809017507341926,0.05877898380124227,0.010706987506203367,0.02314875268421109,0.021828136438212877,0.10825864073796558,-0.04602856798229939,-0.024716558346015476,-0.02177630812417626,-0.003030193815971014,-0.0005091776858532253
